	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
7	0.51866	0.06948	-0.00777	0.06484	-0.05877	0.03647	0.36978	0.10078	0.04933	0.08432	0.05761	0.03033	0.60863	-0.11000	-0.01742	0.29084	0.12456	0.06842	0.44587	0.01904	-0.11950	0.47294	-0.06236	0.05559	0.42998	0.10294	-0.06086	0.42403	0.04213	-0.08156	0.23795	0.11025	0.11296	0.54924	-0.00939	-0.01047	0.36131	0.01492	0.04318	0.56823	-0.07666	-0.06667	0.53074	-0.03290	0.02766	0.61727	-0.05542	-0.03725	0.45726	-0.05586	0.00398	0.55448	-0.05182	-0.06757	0.39485	0.01990	0.07872	0.55734	-0.07363	-0.04606	0.44797	0.03480	0.08091	0.42627	0.03924	-0.01332	0.30691	0.01515	0.03507	0.56701	0.04353	-0.11571	0.43499	0.06347	0.03101	0.50089	0.06651	-0.09196	0.23389	0.16068	0.07561	0.49333	-0.03754	-0.03565	0.26767	0.19936	0.07822
8	0.50407	0.08382	0.07437	0.07152	-0.03255	0.04214	0.34034	0.11769	0.12746	0.08776	0.10010	0.03758	0.58909	-0.03165	0.01893	0.22806	0.20034	0.10054	0.43159	0.12152	-0.08084	0.48654	-0.00743	0.10923	0.38789	0.19889	-0.03220	0.40613	0.10787	-0.05990	0.20187	0.17395	0.16050	0.51994	0.07624	0.02568	0.33634	0.09405	0.07657	0.59905	-0.00339	-0.05657	0.51648	0.05350	0.07190	0.62656	0.01918	-0.00306	0.44100	0.03390	0.02283	0.57427	0.01614	-0.05890	0.39950	0.09473	0.13631	0.53324	0.01686	-0.02575	0.38259	0.11107	0.12914	0.37573	0.11819	0.02943	0.27301	0.08470	0.07574	0.54145	0.13551	-0.08774	0.42187	0.15866	0.07360	0.48160	0.16250	-0.08319	0.17334	0.24186	0.12669	0.48643	0.02895	-0.00905	0.22343	0.29020	0.11810
9	0.46883	0.09391	0.15759	0.07466	0.00877	0.04954	0.29818	0.13323	0.20263	0.08951	0.15257	0.04665	0.54726	0.04883	0.07137	0.16619	0.26444	0.13856	0.39438	0.22373	-0.01976	0.48986	0.04515	0.17737	0.33085	0.29224	0.01119	0.37198	0.17036	-0.02321	0.16084	0.22995	0.21470	0.47283	0.16105	0.07644	0.29974	0.17303	0.11826	0.59074	0.08262	-0.03535	0.48158	0.14003	0.13153	0.61377	0.10127	0.04654	0.40058	0.13005	0.05046	0.56090	0.09366	-0.03977	0.38557	0.16834	0.20583	0.47886	0.11312	0.00682	0.30964	0.18140	0.18903	0.33048	0.18715	0.08618	0.23295	0.15497	0.12468	0.50438	0.22268	-0.03755	0.38887	0.25542	0.12522	0.44271	0.25260	-0.06007	0.09885	0.31402	0.18929	0.45572	0.09940	0.03123	0.16351	0.37469	0.16596
10	0.42915	0.09822	0.23182	0.07493	0.06399	0.05916	0.25141	0.14361	0.26695	0.08898	0.21391	0.05797	0.50874	0.11860	0.13774	0.11858	0.31125	0.18275	0.34879	0.31484	0.06026	0.48530	0.09172	0.25815	0.27581	0.37134	0.06793	0.33565	0.22153	0.02776	0.12233	0.27072	0.27564	0.42319	0.23441	0.14075	0.25263	0.24374	0.16741	0.55302	0.17333	-0.00367	0.43692	0.21817	0.20530	0.59620	0.17879	0.11006	0.33521	0.22435	0.08622	0.52177	0.17318	-0.00987	0.36030	0.23601	0.28466	0.41875	0.20271	0.05033	0.24769	0.23748	0.25936	0.30539	0.24018	0.15471	0.18414	0.22026	0.17857	0.47687	0.29340	0.03478	0.34231	0.34396	0.18419	0.39718	0.32726	-0.02266	0.02807	0.36553	0.26309	0.41765	0.16406	0.08372	0.10346	0.44020	0.22161
11	0.39547	0.10037	0.28945	0.07396	0.13115	0.07076	0.20894	0.14710	0.31486	0.08680	0.28262	0.07110	0.48403	0.17079	0.21489	0.09078	0.33849	0.23353	0.30671	0.38474	0.15497	0.47876	0.12963	0.34905	0.23335	0.42816	0.13581	0.30551	0.25702	0.09111	0.09252	0.29173	0.34316	0.38129	0.28884	0.21684	0.20376	0.29856	0.22338	0.50843	0.25763	0.03747	0.38758	0.28184	0.29093	0.58129	0.24177	0.18502	0.26028	0.30637	0.12970	0.47448	0.24430	0.03090	0.32608	0.29579	0.36934	0.37208	0.27567	0.10341	0.20673	0.27532	0.33805	0.29324	0.27786	0.23231	0.13326	0.27624	0.23399	0.46099	0.34189	0.12728	0.29267	0.41564	0.24935	0.35460	0.37980	0.02841	-0.02335	0.39004	0.34657	0.38511	0.21443	0.14657	0.05827	0.47862	0.28444
12	0.36677	0.10177	0.32721	0.07257	0.20784	0.08351	0.17511	0.14631	0.34409	0.08447	0.35686	0.08503	0.46535	0.20453	0.29903	0.07874	0.34766	0.29075	0.26847	0.42757	0.25958	0.47574	0.15864	0.44672	0.20233	0.46016	0.21200	0.27936	0.27736	0.16430	0.07145	0.29296	0.41632	0.34637	0.32179	0.30216	0.16387	0.33230	0.28576	0.47219	0.32704	0.08701	0.33728	0.32637	0.38525	0.56094	0.28509	0.26822	0.19671	0.36732	0.18078	0.43206	0.29911	0.08233	0.28467	0.34451	0.45616	0.34025	0.32751	0.16499	0.18055	0.29572	0.42236	0.28107	0.30128	0.31601	0.08775	0.32087	0.28822	0.44469	0.36722	0.23633	0.24720	0.46547	0.31972	0.31619	0.40829	0.09192	-0.05493	0.38858	0.43702	0.35873	0.24679	0.21798	0.03228	0.48863	0.35323
13	0.33753	0.10123	0.34455	0.07104	0.29125	0.09614	0.14809	0.14543	0.35520	0.08310	0.43431	0.09856	0.44326	0.22025	0.38633	0.07353	0.34233	0.35325	0.22891	0.44216	0.36919	0.47704	0.17934	0.54702	0.17565	0.46823	0.29346	0.25397	0.28373	0.24465	0.05451	0.27750	0.49319	0.31252	0.33390	0.39347	0.13651	0.34423	0.35386	0.44319	0.37859	0.14396	0.29125	0.34886	0.48448	0.52544	0.30575	0.35609	0.15339	0.40388	0.23939	0.39517	0.33485	0.14381	0.24118	0.37749	0.54198	0.31364	0.35825	0.23406	0.15487	0.30173	0.50887	0.26265	0.30976	0.40242	0.04676	0.35474	0.33950	0.42077	0.36902	0.35645	0.20578	0.49222	0.39386	0.28048	0.41353	0.16619	-0.07651	0.36641	0.53062	0.33226	0.26115	0.29616	0.01877	0.47371	0.42575
14	0.30532	0.09814	0.34174	0.07013	0.37831	0.10721	0.12326	0.14642	0.35022	0.08321	0.51229	0.11069	0.41437	0.21825	0.47307	0.06714	0.32632	0.41896	0.18696	0.42956	0.47904	0.47761	0.19150	0.64554	0.15009	0.45371	0.37711	0.22960	0.27618	0.32944	0.03761	0.24906	0.57117	0.27726	0.32644	0.48713	0.11709	0.33698	0.42633	0.41415	0.41188	0.20731	0.25242	0.34938	0.58457	0.47444	0.30106	0.44484	0.12247	0.41780	0.30493	0.35875	0.35152	0.21422	0.20113	0.39198	0.62455	0.28553	0.36899	0.30918	0.12136	0.29546	0.59376	0.23556	0.30291	0.48803	0.00523	0.37938	0.38658	0.39043	0.34721	0.48050	0.16505	0.49685	0.46960	0.24827	0.39683	0.24903	-0.09580	0.32901	0.62265	0.30369	0.25807	0.37919	0.00784	0.43895	0.49880
15	0.27118	0.09268	0.31987	0.07078	0.46570	0.11536	0.09768	0.14800	0.33149	0.08504	0.58792	0.12073	0.37903	0.20001	0.55582	0.05631	0.30264	0.48536	0.14640	0.39224	0.58461	0.47020	0.19455	0.73810	0.12704	0.41855	0.45976	0.20637	0.25537	0.41576	0.02000	0.21066	0.64745	0.24238	0.30087	0.57941	0.09948	0.31407	0.50111	0.38123	0.42629	0.27582	0.21863	0.33085	0.68142	0.41351	0.27052	0.53052	0.09201	0.41205	0.37600	0.32134	0.34911	0.29176	0.16713	0.38847	0.70211	0.25658	0.36064	0.38815	0.08180	0.27750	0.67349	0.19920	0.28166	0.56986	-0.03809	0.39577	0.42849	0.35624	0.30426	0.60047	0.12450	0.48110	0.54435	0.22074	0.36031	0.33754	-0.11412	0.28101	0.70831	0.27529	0.23843	0.46463	-0.00566	0.38925	0.56889
16	0.23711	0.08565	0.28159	0.07314	0.54996	0.11961	0.07172	0.14808	0.30135	0.08838	0.65853	0.12835	0.33992	0.16861	0.63168	0.04197	0.27330	0.55013	0.11204	0.33431	0.68151	0.45107	0.18790	0.82112	0.10734	0.36640	0.53827	0.18412	0.22333	0.50062	0.00296	0.16504	0.71949	0.21058	0.25960	0.66673	0.08161	0.27882	0.57555	0.34487	0.42106	0.34777	0.18736	0.29715	0.77114	0.34863	0.21743	0.60933	0.05787	0.38870	0.45035	0.28494	0.32819	0.37374	0.13977	0.36888	0.77302	0.22955	0.33505	0.46804	0.04147	0.24862	0.74525	0.15620	0.24826	0.64567	-0.07963	0.40427	0.46449	0.31948	0.24565	0.70885	0.08708	0.44738	0.61530	0.19689	0.30789	0.42788	-0.13029	0.22715	0.78341	0.24782	0.20482	0.54939	-0.02066	0.32904	0.63312
17	0.20472	0.07802	0.23106	0.07646	0.62793	0.11952	0.04717	0.14598	0.26243	0.09259	0.72193	0.13346	0.30042	0.12813	0.69867	0.02583	0.23988	0.61160	0.08646	0.26160	0.76580	0.42194	0.17108	0.89192	0.09002	0.30257	0.61001	0.16351	0.18333	0.58112	-0.01327	0.11538	0.78530	0.18297	0.20638	0.74592	0.06537	0.23449	0.64682	0.30752	0.39678	0.42100	0.15875	0.25213	0.85037	0.28473	0.14815	0.67812	0.02346	0.34982	0.52520	0.25045	0.29123	0.45669	0.11861	0.33544	0.83583	0.20452	0.29581	0.54568	0.00344	0.21096	0.80719	0.11290	0.20589	0.71398	-0.11504	0.40525	0.49437	0.28212	0.17800	0.79993	0.05494	0.39964	0.67978	0.17548	0.24443	0.51594	-0.14389	0.17240	0.84500	0.22025	0.16149	0.63019	-0.03413	0.26270	0.68972
18	0.17498	0.07068	0.17322	0.07972	0.69710	0.11517	0.02521	0.14212	0.21768	0.09697	0.77661	0.13612	0.26310	0.08278	0.75581	0.00874	0.20380	0.66869	0.06893	0.18108	0.83443	0.38740	0.14422	0.94879	0.07296	0.23335	0.67320	0.14460	0.13935	0.65479	-0.02924	0.06472	0.84356	0.15929	0.14562	0.81444	0.05257	0.18468	0.71241	0.27160	0.35602	0.49309	0.13346	0.19999	0.91665	0.22560	0.07026	0.73478	-0.00734	0.29873	0.59770	0.21671	0.24248	0.53692	0.10172	0.29122	0.88921	0.17983	0.24744	0.61837	-0.03067	0.16716	0.85830	0.07563	0.15809	0.77392	-0.14185	0.39914	0.51865	0.24689	0.10750	0.87049	0.02752	0.34295	0.73565	0.15657	0.17486	0.59796	-0.15488	0.12091	0.89166	0.19299	0.11302	0.70411	-0.04495	0.19460	0.73808
19	0.14835	0.06421	0.11282	0.08225	0.75586	0.10710	0.00621	0.13693	0.17000	0.10091	0.82177	0.13639	0.23009	0.03594	0.80298	-0.00811	0.16621	0.72067	0.05761	0.09943	0.88574	0.35224	0.10855	0.99088	0.05415	0.16449	0.72695	0.12712	0.09492	0.71982	-0.04442	0.01534	0.89357	0.13879	0.08162	0.87067	0.04236	0.13325	0.77048	0.23799	0.30318	0.56163	0.11073	0.14510	0.96857	0.17318	-0.00902	0.77826	-0.03352	0.23958	0.66536	0.18312	0.18687	0.61122	0.08584	0.24034	0.93200	0.15507	0.19422	0.68424	-0.05907	0.11952	0.89809	0.04708	0.10839	0.82497	-0.15924	0.38616	0.53848	0.21586	0.03926	0.91962	0.00348	0.28216	0.78161	0.14074	0.10375	0.67107	-0.16232	0.07533	0.92317	0.16771	0.06355	0.76895	-0.05344	0.12847	0.77839
20	0.12519	0.05897	0.05372	0.08372	0.80346	0.09609	-0.00967	0.13062	0.12196	0.10388	0.85712	0.13435	0.20280	-0.00998	0.84066	-0.02273	0.12802	0.76680	0.05144	0.02202	0.91956	0.31969	0.06623	1.01800	0.03472	0.09961	0.77111	0.11046	0.05247	0.77520	-0.05758	-0.03095	0.93504	0.12074	0.01813	0.91387	0.03316	0.08355	0.81993	0.20652	0.24348	0.62465	0.08949	0.09121	1.00577	0.12800	-0.08385	0.80850	-0.05589	0.17644	0.72612	0.15092	0.12892	0.67731	0.06847	0.18701	0.96333	0.13169	0.13954	0.74227	-0.08021	0.07028	0.92646	0.02588	0.06011	0.86665	-0.16791	0.36667	0.55535	0.19017	-0.02318	0.94826	-0.01715	0.22088	0.81702	0.12821	0.03496	0.73352	-0.16536	0.03701	0.94034	0.14591	0.01609	0.82345	-0.05999	0.06714	0.81122
21	0.10571	0.05509	-0.00134	0.08402	0.83998	0.08319	-0.02243	0.12350	0.07566	0.10552	0.88281	0.13014	0.18099	-0.05323	0.86958	-0.03416	0.09028	0.80629	0.04965	-0.04735	0.93701	0.29013	0.02015	1.03055	0.01868	0.04002	0.80612	0.09364	0.01359	0.82067	-0.06809	-0.07261	0.96800	0.10426	-0.04182	0.94415	0.02525	0.03761	0.86032	0.17733	0.18161	0.68072	0.06974	0.04111	1.02863	0.09106	-0.15043	0.82626	-0.07440	0.11268	0.77843	0.12195	0.07225	0.73398	0.04968	0.13462	0.98288	0.11108	0.08601	0.79202	-0.09374	0.02187	0.94381	0.00839	0.01610	0.89858	-0.17017	0.34140	0.57076	0.16957	-0.07775	0.95862	-0.03364	0.16185	0.84180	0.11888	-0.02888	0.78474	-0.16517	0.00649	0.94485	0.12878	-0.02758	0.86724	-0.06461	0.01250	0.83738
22	0.08985	0.05251	-0.05066	0.08321	0.86606	0.06969	-0.03242	0.11598	0.03283	0.10579	0.89943	0.12403	0.16341	-0.09247	0.89059	-0.04259	0.05426	0.83854	0.05074	-0.10628	0.94018	0.26229	-0.02652	1.02946	0.00959	-0.01407	0.83286	0.07742	-0.02119	0.85668	-0.07603	-0.10857	0.99286	0.08855	-0.09600	0.96223	0.02034	-0.00367	0.89172	0.15146	0.12098	0.72899	0.05193	-0.00318	1.03813	0.06335	-0.20707	0.83297	-0.08799	0.05100	0.82128	0.09692	0.01941	0.78090	0.03114	0.08580	0.99091	0.09346	0.03569	0.83334	-0.10061	-0.02350	0.95108	-0.00888	-0.02154	0.92054	-0.16875	0.31153	0.58591	0.15338	-0.12362	0.95379	-0.04673	0.10755	0.85641	0.11237	-0.08631	0.82508	-0.16435	-0.01647	0.93904	0.11626	-0.06613	0.90058	-0.06766	-0.03432	0.85785
23	0.07707	0.05126	-0.09335	0.08151	0.88281	0.05722	-0.04018	0.10840	-0.00531	0.10490	0.90789	0.11644	0.14903	-0.12696	0.90464	-0.04885	0.02120	0.86330	0.05299	-0.15382	0.93178	0.23521	-0.07098	1.01617	0.00723	-0.06245	0.85258	0.06392	-0.05193	0.88410	-0.08240	-0.13821	1.01035	0.07349	-0.14322	0.96934	0.01924	-0.03989	0.91462	0.12931	0.06411	0.76911	0.03606	-0.04045	1.03571	0.04335	-0.25340	0.83056	-0.09586	-0.00632	0.85424	0.07565	-0.02809	0.81832	0.01440	0.04239	0.98826	0.07898	-0.01003	0.86627	-0.10258	-0.06426	0.94956	-0.02759	-0.05173	0.93265	-0.16521	0.27858	0.60153	0.14060	-0.16065	0.93732	-0.05798	0.05996	0.86178	0.10760	-0.13674	0.85560	-0.16438	-0.03289	0.92552	0.10729	-0.09868	0.92431	-0.06983	-0.07288	0.87368
24	0.06631	0.05112	-0.12901	0.07923	0.89165	0.04786	-0.04618	0.10123	-0.03810	0.10310	0.90936	0.10798	0.13637	-0.15628	0.91280	-0.05353	-0.00819	0.88077	0.05391	-0.19003	0.91481	0.20930	-0.11138	0.99264	0.00820	-0.10480	0.86664	0.05366	-0.07834	0.90406	-0.08866	-0.16125	1.02146	0.05931	-0.18312	0.96709	0.02133	-0.07084	0.92984	0.11061	0.01280	0.80112	0.02219	-0.07047	1.02323	0.02727	-0.28953	0.82128	-0.09807	-0.05776	0.87741	0.05770	-0.06957	0.84679	0.00075	0.00523	0.97628	0.06820	-0.05049	0.89098	-0.10190	-0.09941	0.94083	-0.04615	-0.07408	0.93553	-0.16013	0.24419	0.61783	0.12927	-0.18899	0.91278	-0.06803	0.01997	0.85930	0.10273	-0.17984	0.87784	-0.16556	-0.04402	0.90682	0.10099	-0.12489	0.93969	-0.07180	-0.10329	0.88590
25	0.05657	0.05110	-0.15759	0.07677	0.89413	0.04361	-0.05078	0.09513	-0.06538	0.10062	0.90519	0.09946	0.12365	-0.18023	0.91631	-0.05729	-0.03362	0.89160	0.05144	-0.21568	0.89236	0.18587	-0.14686	0.96120	0.00976	-0.14103	0.87637	0.04506	-0.09972	0.91776	-0.09574	-0.17780	1.02726	0.04555	-0.21558	0.95737	0.02577	-0.09653	0.93842	0.09493	-0.03196	0.82547	0.01062	-0.09354	1.00286	0.01247	-0.31613	0.80760	-0.09573	-0.10261	0.89153	0.04269	-0.10492	0.86715	-0.00902	-0.02558	0.95666	0.06123	-0.08536	0.90780	-0.10036	-0.12833	0.92666	-0.06119	-0.08868	0.93042	-0.15405	0.20973	0.63465	0.11781	-0.20927	0.88351	-0.07720	-0.01233	0.85065	0.09648	-0.21549	0.89349	-0.16791	-0.05105	0.88529	0.09553	-0.14456	0.94809	-0.07432	-0.12605	0.89550
26	0.04723	0.05043	-0.17935	0.07459	0.89185	0.04483	-0.05471	0.09054	-0.08725	0.09763	0.89687	0.09182	0.11007	-0.19890	0.91656	-0.06143	-0.05492	0.89691	0.04502	-0.23200	0.86727	0.16571	-0.17709	0.92435	0.01163	-0.17128	0.88287	0.03655	-0.11579	0.92640	-0.10393	-0.18815	1.02876	0.03153	-0.24056	0.94218	0.03104	-0.11703	0.94159	0.08172	-0.06967	0.84288	0.00143	-0.11022	0.97694	-0.00219	-0.33430	0.79193	-0.09111	-0.14052	0.89784	0.03053	-0.13438	0.88034	-0.01542	-0.05018	0.93135	0.05681	-0.11418	0.91725	-0.09885	-0.15094	0.90895	-0.07127	-0.09620	0.91902	-0.14754	0.17604	0.65160	0.10551	-0.22254	0.85240	-0.08678	-0.03711	0.83782	0.08950	-0.24411	0.90405	-0.17135	-0.05498	0.86295	0.08855	-0.15766	0.95091	-0.07828	-0.14194	0.90337
27	0.03830	0.04948	-0.19498	0.07306	0.88637	0.04957	-0.05878	0.08741	-0.10408	0.09430	0.88591	0.08592	0.09687	-0.21283	0.91511	-0.06710	-0.07199	0.89805	0.03666	-0.24068	0.84205	0.14858	-0.20218	0.88457	0.01486	-0.19592	0.88713	0.02836	-0.12697	0.93125	-0.11288	-0.19290	1.02693	0.01697	-0.25824	0.92359	0.03555	-0.13280	0.94064	0.07049	-0.10028	0.85424	-0.00614	-0.12126	0.94789	-0.01816	-0.34540	0.77648	-0.08681	-0.17119	0.89795	0.02123	-0.15846	0.88739	-0.01991	-0.06889	0.90242	0.05254	-0.13654	0.92011	-0.09758	-0.16782	0.88957	-0.07768	-0.09802	0.90333	-0.14091	0.14369	0.66832	0.09162	-0.22984	0.82181	-0.09760	-0.05480	0.82280	0.08414	-0.26668	0.91077	-0.17562	-0.05682	0.84147	0.07996	-0.16485	0.94958	-0.08493	-0.15196	0.91027
28	0.03011	0.04925	-0.20535	0.07231	0.87915	0.05548	-0.06348	0.08532	-0.11650	0.09080	0.87372	0.08237	0.08671	-0.22280	0.91346	-0.07438	-0.08512	0.89644	0.02930	-0.24330	0.81874	0.13332	-0.22253	0.84420	0.01975	-0.21531	0.89007	0.02178	-0.13406	0.93354	-0.12174	-0.19301	1.02267	0.00250	-0.26942	0.90363	0.03828	-0.14475	0.93682	0.06129	-0.12421	0.86054	-0.01334	-0.12772	0.91788	-0.03673	-0.35110	0.76306	-0.08458	-0.19442	0.89364	0.01399	-0.17776	0.88940	-0.02362	-0.08246	0.87195	0.04633	-0.15258	0.91744	-0.09622	-0.18011	0.87027	-0.08210	-0.09575	0.88535	-0.13483	0.11319	0.68449	0.07594	-0.23204	0.79354	-0.10904	-0.06631	0.80744	0.08076	-0.28390	0.91472	-0.18044	-0.05750	0.82214	0.07188	-0.16736	0.94551	-0.09514	-0.15724	0.91673
29	0.02232	0.05015	-0.21132	0.07227	0.87151	0.06104	-0.06899	0.08382	-0.12538	0.08730	0.86157	0.08126	0.08066	-0.22956	0.91280	-0.08231	-0.09513	0.89333	0.02343	-0.24086	0.79893	0.11852	-0.23859	0.80527	0.02443	-0.22942	0.89253	0.01755	-0.13795	0.93445	-0.13016	-0.18964	1.01682	-0.01087	-0.27530	0.88413	0.03918	-0.15407	0.93119	0.05360	-0.14202	0.86288	-0.02105	-0.13093	0.88872	-0.05749	-0.35314	0.75297	-0.08473	-0.21065	0.88671	0.00693	-0.19274	0.88749	-0.02755	-0.09176	0.84186	0.03755	-0.16314	0.91057	-0.09489	-0.18902	0.85261	-0.08601	-0.09073	0.86681	-0.13014	0.08488	0.69998	0.05938	-0.22999	0.76910	-0.12061	-0.07285	0.79328	0.07655	-0.29600	0.91693	-0.18568	-0.05779	0.80591	0.06450	-0.16629	0.94006	-0.10843	-0.15903	0.92313
30	0.01391	0.05169	-0.21364	0.07274	0.86455	0.06556	-0.07545	0.08257	-0.13163	0.08385	0.85045	0.08218	0.07684	-0.23373	0.91390	-0.08975	-0.10333	0.88976	0.01791	-0.23426	0.78373	0.10290	-0.25083	0.76941	0.02611	-0.23788	0.89530	0.01468	-0.13947	0.93489	-0.13876	-0.18401	1.01019	-0.02280	-0.27721	0.86663	0.03841	-0.16173	0.92465	0.04502	-0.15416	0.86241	-0.02988	-0.13208	0.86186	-0.07857	-0.35284	0.74699	-0.08695	-0.22104	0.87879	-0.00164	-0.20377	0.88288	-0.03262	-0.09750	0.81380	0.02636	-0.16933	0.90094	-0.09465	-0.19532	0.83775	-0.09093	-0.08419	0.84906	-0.12701	0.05873	0.71479	0.04229	-0.22452	0.74962	-0.13275	-0.07574	0.78146	0.06979	-0.30348	0.91831	-0.19107	-0.05823	0.79325	0.05576	-0.16255	0.93443	-0.12326	-0.15854	0.92970
