	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
7	14.22046	0.62829	31.15245	1.87517	9.71984	1.78498	-1.17848	1.23085	11.77654	0.87614	29.85304	3.01292	12.06116	2.53842	-1.53419	1.55257	14.83436	31.89391	7.41931	-2.55712	11.41165	30.04734	14.33388	-2.33683	16.51409	32.99610	6.06551	-1.92897	16.60818	34.82949	10.67148	-5.66065	13.27499	30.98252	12.76241	-0.95894	13.63687	30.21356	11.54368	-0.81931	12.08341	31.34645	11.07223	-2.50409	11.61188	27.98914	9.39046	-1.75543	9.14474	25.51311	13.57329	-0.07115	12.98489	28.07053	9.98200	1.13117	10.89905	26.23443	8.11806	-1.43412	14.29203	33.96880	9.22846	-1.40258	14.17995	32.94343	11.73594	-1.46035	13.25275	32.43594	10.98628	-1.77773	12.55863	30.32172	8.84717	-3.45770	13.78274	31.49347	8.94783	-0.22645	12.82710	33.55436	16.22447	-1.18508	13.46472	30.60392	8.53431	-1.95491	12.15139	29.75154	12.36959	-1.11454	14.28437	32.73504	11.85488	-2.32316	11.29928	25.92956	8.42943	-0.20242	14.34395	32.78731	11.16460	-0.31909	12.39285	32.34083	13.22588	-1.29254	12.91734	30.11716	9.93500	1.22778	11.93355	27.31759	12.58941	-0.91709	12.98916	28.71404	8.73444	-1.14914	11.38150	29.09261	15.13280	0.00725
8	14.12598	0.59105	31.51241	1.99162	12.38859	1.61957	-0.85209	1.12944	11.68223	0.88563	29.94070	3.20938	14.23443	2.53655	-0.76611	1.44601	14.68871	32.35548	10.41492	-2.22371	11.38557	30.16491	16.25682	-1.07234	16.19021	33.63129	9.59980	-1.56925	16.74261	35.56763	13.72837	-4.24043	13.10961	31.09644	15.09293	-0.56375	13.68483	30.06115	13.13834	-0.47686	12.03730	31.88595	13.76904	-2.20362	11.67816	28.20339	11.52446	-1.53455	9.11782	25.47947	15.23567	0.90161	12.83281	28.19666	12.28485	1.52044	10.70191	26.34405	10.34060	-1.14748	14.27961	34.54822	12.30665	-1.32383	14.10349	33.29307	14.65774	-0.60845	13.25354	32.90833	13.74382	-1.27741	12.47895	30.45993	11.32931	-3.22836	13.73398	31.69171	11.24401	-0.41600	12.71555	33.66202	18.72463	-0.05478	13.54294	31.21110	11.41927	-1.44227	12.01237	29.64594	14.22838	-0.31937	14.16931	33.06186	14.46566	-1.15113	11.15278	25.76844	10.18260	0.08663	14.16052	33.09093	14.00982	-0.00598	12.19290	32.63752	16.21840	-0.10483	12.84111	30.33981	12.36541	1.24970	11.82630	27.08970	14.24992	-0.21520	12.89769	28.95253	11.19965	-0.98794	11.34389	29.05527	16.75686	0.52044
9	13.99261	0.55257	31.75445	2.12286	14.85307	1.49158	-0.12599	1.06155	11.54162	0.90581	29.93880	3.38124	16.26779	2.55268	0.41844	1.38329	14.49918	32.71979	13.25798	-1.41249	11.31995	30.10152	17.87558	0.42100	15.85448	34.14803	12.95766	-0.71781	16.83149	36.22711	16.74587	-2.40368	12.93395	31.03822	17.08934	0.20727	13.68906	29.88354	14.71723	0.40009	11.96179	32.31121	16.27212	-1.48817	11.71678	28.26151	13.38751	-0.91653	9.06218	25.32691	16.66842	2.16189	12.64816	28.21063	14.40355	2.24474	10.47122	26.39962	12.47146	-0.34198	14.21551	35.03538	15.28114	-0.79049	13.98033	33.48667	17.39383	0.66424	13.24021	33.25160	16.24864	-0.43409	12.36741	30.59229	13.82639	-2.35107	13.67404	31.83779	13.42521	-0.20573	12.58584	33.58570	20.94690	1.33537	13.59201	31.75286	14.22697	-0.44298	11.83565	29.50796	15.99879	0.79895	14.00767	33.24442	16.81924	0.24524	10.93561	25.61553	11.98106	0.90061	13.94639	33.25144	16.59032	0.65681	11.95237	32.72710	18.86200	1.42318	12.74095	30.39381	14.48726	1.60666	11.68752	26.79274	15.76402	0.94149	12.79829	29.10566	13.49602	-0.31632	11.27743	28.95764	18.22969	1.48970
10	13.82744	0.51708	31.80131	2.25770	16.95325	1.44921	0.85923	1.02092	11.36104	0.93903	29.77618	3.53713	18.02009	2.59164	1.83427	1.32372	14.27371	32.88407	15.73421	-0.29749	11.22599	29.79482	19.07905	1.95845	15.52122	34.42260	15.84274	0.45084	16.87443	36.73408	19.54098	-0.38939	12.75736	30.76923	18.67699	1.21872	13.65490	29.65408	16.18967	1.61454	11.85912	32.56553	18.47323	-0.49046	11.71724	28.09448	14.89662	-0.03161	8.98470	24.98692	17.76126	3.51794	12.43751	28.06424	16.23449	3.18338	10.21801	26.32649	14.36138	0.81698	14.11410	35.36176	17.92415	0.07511	13.81744	33.45426	19.76561	2.20885	13.21894	33.38198	18.32392	0.62160	12.23062	30.65659	16.14471	-1.03243	13.60783	31.89486	15.37769	0.32618	12.44175	33.27709	22.77657	2.89561	13.61377	32.11764	16.72324	0.84405	11.62690	29.25560	17.56105	2.09073	13.80587	33.16613	18.72686	1.68079	10.64748	25.37031	13.65411	2.06845	13.71193	33.17970	18.75495	1.56211	11.67927	32.53718	21.00221	3.09591	12.61721	30.21956	16.19939	2.18203	11.51796	26.33031	17.00108	2.31868	12.69766	29.09650	15.45703	0.70390	11.18621	28.71267	19.42345	2.68116
11	13.63879	0.49111	31.57855	2.38134	18.58890	1.48576	1.97542	0.99423	11.14592	0.99118	29.38133	3.69064	19.37901	2.66331	3.30945	1.25702	14.02367	32.74860	17.69722	0.96703	11.11209	29.20078	19.82269	3.41409	15.20401	34.34705	18.05667	1.75813	16.87793	37.00880	21.92086	1.61191	12.58433	30.25814	19.83254	2.34963	13.58876	29.30038	17.42983	2.96395	11.73038	32.59813	20.31826	0.68195	11.66959	27.66069	16.04028	1.00275	8.89187	24.39944	18.44999	4.82745	12.21009	27.70924	17.69877	4.22504	9.95276	26.04921	15.89578	2.15516	13.99285	35.44614	20.06651	1.14236	13.62634	33.13906	21.63697	3.86061	13.19353	33.20827	19.85882	1.77902	12.07495	30.55542	18.09098	0.49034	13.53748	31.80294	17.00498	1.08298	12.28931	32.71353	24.14725	4.50705	13.61105	32.19414	18.73150	2.23306	11.39491	28.79453	18.80116	3.43397	13.56993	32.72812	20.09187	3.04815	10.28605	24.92508	15.05557	3.38618	13.46692	32.78698	20.41341	2.62049	11.38483	32.02390	22.55744	4.75512	12.46754	29.76636	17.45784	2.86866	11.31659	25.61197	17.86788	3.71415	12.59610	28.84494	16.97597	1.89661	11.07275	28.23518	20.25074	3.90284
12	13.43580	0.48160	31.04234	2.48202	19.73172	1.55903	3.12761	0.96713	10.90106	1.06899	28.71075	3.84317	20.29163	2.75915	4.71835	1.19046	13.76398	32.25565	19.09070	2.26505	10.98235	28.32111	20.14711	4.72847	14.91290	33.86116	19.52998	3.06603	16.85365	36.96984	23.73220	3.46892	12.41623	29.49731	20.57205	3.50839	13.49779	28.73235	18.32034	4.29372	11.57710	32.38084	21.80419	1.96317	11.56969	26.95903	16.85271	2.09561	8.78952	23.54555	18.73795	6.01091	11.97685	27.11418	18.75601	5.28552	9.68496	25.51960	17.02251	3.53323	13.86603	35.22299	21.65123	2.31186	13.41931	32.51252	22.94340	5.47526	13.16549	32.66693	20.81733	2.95631	11.90646	30.18901	19.53519	2.03785	13.46123	31.49987	18.25534	1.98256	12.13451	31.90355	25.04332	6.04709	13.58582	31.90454	20.16941	3.59223	11.15207	28.06215	19.64678	4.74038	13.30649	31.89042	20.90831	4.29285	9.85145	24.21773	16.11554	4.68386	13.22155	32.02464	21.53544	3.75224	11.08308	31.18818	23.52867	6.29700	12.28939	29.01636	18.27814	3.59597	11.08478	24.59727	18.33257	4.98755	12.48934	28.29886	18.02331	3.11873	10.94035	27.48080	20.68555	5.03428
13	13.22852	0.49219	30.19701	2.55541	20.40789	1.63805	4.24905	0.92909	10.63265	1.17573	27.76799	3.97969	20.76920	2.85314	5.98454	1.13139	13.51237	31.41459	19.93187	3.51073	10.83830	27.20894	20.14911	5.88461	14.65458	32.97545	20.30460	4.28838	16.81608	36.55986	24.90390	5.10233	12.25511	28.51049	20.93317	4.62428	13.39022	27.88490	18.78924	5.50271	11.40448	31.91539	22.95475	3.30697	11.42312	26.02659	17.38040	3.17585	8.68426	22.45990	18.68184	7.03319	11.75000	26.27715	19.40417	6.30490	9.42385	24.73423	17.75401	4.85792	13.74286	34.66808	22.71138	3.51848	13.20785	31.58717	23.70052	6.95262	13.13641	31.74737	21.21743	4.08746	11.73089	29.49542	20.43947	3.51105	13.37580	30.94464	19.12126	2.96329	11.98177	30.88747	25.50401	7.42671	13.53984	31.22996	21.04299	4.84751	10.91355	27.05920	20.08460	5.94683	13.02313	30.69142	21.23161	5.38711	9.35193	23.25526	16.84222	5.85473	12.98816	30.90690	22.13346	4.87857	10.78945	30.07679	23.97893	7.66154	12.08439	27.99435	18.71348	4.32248	10.83101	23.31298	18.41894	6.05354	12.37333	27.45581	18.62984	4.27068	10.79557	26.46178	20.75279	6.01124
14	13.02715	0.52132	29.09422	2.60351	20.67494	1.71668	5.29038	0.87876	10.35062	1.30830	26.60395	4.08076	20.87178	2.92121	7.07041	1.08576	13.28629	30.30016	20.28862	4.64173	10.68282	25.95042	19.94023	6.88630	14.43411	31.76770	20.49225	5.37698	16.78005	35.78207	25.46012	6.47435	12.10617	27.34711	20.96185	5.63843	13.27588	26.74952	18.82384	6.52801	11.22313	31.22931	23.79753	4.66431	11.24403	24.92652	17.66811	4.18720	8.58513	21.21966	18.36748	7.88572	11.54234	25.22867	19.67014	7.23861	9.17949	23.73238	18.14479	6.06999	13.62864	33.80682	23.31716	4.71463	13.00271	30.41646	23.98437	8.23631	13.11022	30.49473	21.10785	5.11158	11.55370	28.47497	20.84093	4.86044	13.28018	30.13148	19.62353	3.97415	11.83408	29.72914	25.61111	8.60360	13.47606	30.21750	21.41985	5.96376	10.69552	25.85016	20.15955	7.01301	12.72780	29.23602	21.16002	6.32005	8.80728	22.10047	17.29390	6.85757	12.78074	29.50737	22.25140	5.92404	10.51891	28.76978	24.00440	8.81638	11.86107	26.76015	18.82971	5.01887	10.57204	21.84007	18.19313	6.87481	12.24888	26.36544	18.86107	5.29097	10.64880	25.23625	20.50926	6.80884
15	12.84078	0.56504	27.81584	2.63085	20.60641	1.80098	6.21444	0.82526	10.06916	1.45786	25.30010	4.13744	20.68792	2.95256	7.96741	1.05867	13.09884	29.02651	20.26633	5.62028	10.52275	24.63305	19.61819	7.75096	14.25635	30.35341	20.23067	6.30280	16.75868	34.71541	25.50471	7.58050	11.97733	26.06849	20.70818	6.50653	13.16631	25.38080	18.47269	7.33911	11.04725	30.36654	24.35625	5.97994	11.05008	23.73155	17.76058	5.09024	8.50358	19.91775	17.89057	8.57951	11.36592	24.02503	19.60053	8.05276	8.96297	22.58053	18.26631	7.13225	13.52696	32.70501	23.54049	5.85464	12.81478	29.08039	23.89763	9.29938	13.09347	28.99269	20.55766	5.97624	11.38093	27.19069	20.82230	6.05405	13.17789	29.09034	19.79695	4.96626	11.69441	28.49664	25.45899	9.56847	13.40005	28.96579	21.40206	6.92549	10.51299	24.53470	19.96011	7.92250	12.42812	27.65785	20.81988	7.09392	8.24711	20.84117	17.55079	7.70486	12.61224	27.93486	21.96225	6.82492	10.28450	27.36027	23.71518	9.74949	11.63409	25.38995	18.68933	5.65828	10.32897	20.28410	17.75160	7.45922	12.12319	25.11366	18.79851	6.14993	10.51260	23.88577	20.03389	7.43599
16	12.67605	0.62045	26.45028	2.64183	20.28274	1.89612	6.99716	0.78448	9.80489	1.61286	23.94352	4.15563	20.31421	2.94860	8.68757	1.04922	12.95545	27.70919	19.99110	6.43346	10.36813	23.31948	19.25198	8.50387	14.12581	28.84792	19.65124	7.04570	16.76263	33.49060	25.18648	8.43981	11.87724	24.73540	20.22821	7.20659	13.07375	23.87755	17.83430	7.93612	10.89072	29.37875	24.65567	7.20125	10.85734	22.50780	17.70518	5.86638	8.45140	18.63384	17.33793	9.13944	11.23045	22.73507	19.25545	8.72355	8.78516	21.35381	18.19417	8.02807	13.44166	31.44884	23.44705	6.89179	12.65547	27.66454	23.54363	10.13433	13.09414	27.33742	19.65449	6.64821	11.22055	25.74732	20.49373	7.07257	13.07671	27.87678	19.68462	5.89311	11.56688	27.23905	25.12491	10.32818	13.32018	27.59378	21.10376	7.72971	10.37744	23.20951	19.59031	8.67716	12.13109	26.07710	20.34108	7.71907	7.70557	19.56184	17.69002	8.43950	12.49100	26.30207	21.36358	7.53912	10.09667	25.93150	23.21979	10.46751	11.42047	23.95764	18.34718	6.21655	10.12079	18.74380	17.19973	7.84503	12.00686	23.79614	18.52983	6.84581	10.39873	22.49291	19.41772	7.92679
17	12.53619	0.68626	25.07164	2.64077	19.78258	2.00303	7.62988	0.77066	9.57418	1.76192	22.60411	4.14860	19.83443	2.91643	9.25299	1.05167	12.85287	26.43187	19.58096	7.08877	10.23007	22.04223	18.87943	9.16777	14.04515	27.33904	18.86206	7.59290	16.79987	32.23999	24.65451	9.08223	11.81273	23.39873	19.58311	7.74173	13.00947	22.34899	17.02624	8.33736	10.76345	28.31761	24.72817	8.28871	10.67755	21.30308	17.54881	6.51894	8.43832	17.41777	16.77191	9.59364	11.14192	21.42480	18.70134	9.23754	8.65503	20.11915	17.99965	8.76104	13.37751	30.12243	23.10206	7.78810	12.53566	26.24008	23.01206	10.75113	13.11982	25.61410	18.49642	7.11851	11.08253	24.25573	19.97168	7.91497	12.98636	26.55723	19.33751	6.71682	11.45734	25.97353	24.65493	10.89781	13.24537	26.20582	20.63219	8.38652	10.29480	21.94060	19.13883	9.28580	11.84285	24.57305	19.82719	8.20871	7.21569	18.32454	17.76301	9.10801	12.41877	24.69895	20.56044	8.05080	9.96320	24.53730	22.60528	10.99183	11.23511	22.52252	17.85252	6.67901	9.95983	17.28983	16.62566	8.07559	11.90942	22.49368	18.14331	7.40129	10.31575	21.12371	18.74448	8.32173
18	12.42095	0.76098	23.72744	2.63252	19.17226	2.12248	8.11815	0.78946	9.39070	1.89541	21.32184	4.12626	19.30464	2.86123	9.68534	1.06443	12.78064	25.22970	19.11761	7.60607	10.11891	20.81347	18.51474	9.75434	14.01345	25.87675	17.94289	7.94106	16.87553	31.05050	24.01819	9.53751	11.78714	22.09407	18.83306	8.13493	12.98118	20.88146	16.15017	8.56415	10.66971	27.22721	24.61302	9.22247	10.51704	20.14150	17.32882	7.06562	8.47001	16.28999	16.22621	9.96114	11.10144	20.14328	18.00038	9.59100	8.57790	18.92268	17.73842	9.34823	13.33936	28.79001	22.57351	8.52707	12.46281	24.85051	22.36963	11.17382	13.17586	23.88280	17.17364	7.39581	10.97731	22.79728	19.34902	8.59523	12.91608	25.19513	18.81388	7.41490	11.37272	24.69133	24.06723	11.29705	13.18141	24.86865	20.07356	8.91737	10.26470	20.75333	18.65876	9.75625	11.56898	23.17627	19.33311	8.57342	6.80496	17.16042	17.78687	9.74165	12.39104	23.17704	19.64081	8.36527	9.88875	23.19470	21.92190	11.35089	11.08799	21.12382	17.24997	7.04527	9.85123	15.96032	16.08791	8.18089	11.83674	21.25793	17.71742	7.85377	10.26818	19.81786	18.07134	8.64829
19	12.32724	0.84143	22.43632	2.62159	18.49721	2.25764	8.47569	0.84139	9.26355	2.00577	20.10716	4.09024	18.75082	2.78340	9.99965	1.09449	12.72406	24.09236	18.63417	8.00715	10.04233	19.63439	18.15679	10.26241	14.02506	24.47554	16.94659	8.09793	16.99122	29.94461	23.32878	9.82855	11.79966	20.84002	18.02832	8.41696	12.99140	19.52067	15.27264	8.63439	10.60908	26.13739	24.34901	10.00331	10.37712	19.02588	17.06404	7.52373	8.54725	15.25212	15.71276	10.24561	11.10448	18.91412	17.19982	9.78789	8.55439	17.78609	17.44431	9.81158	13.33021	27.48631	21.92496	9.11702	12.43807	23.51046	21.65804	11.43213	13.26390	22.17470	15.75078	7.49446	10.91268	21.40660	18.67632	9.13206	12.87292	23.84136	18.17516	7.98369	11.31945	23.37735	23.36775	11.54672	13.12910	23.60599	19.48389	9.34799	10.28157	19.63706	18.16394	10.09407	11.31512	21.87782	18.86327	8.81869	6.49297	16.07396	17.75362	10.35013	12.39808	21.74545	18.65836	8.49856	9.87401	21.89309	21.18546	11.57146	10.98320	19.78181	16.57739	7.32526	9.79475	14.76739	15.61714	8.17339	11.79078	20.10976	17.30519	8.23706	10.25750	18.58928	17.42313	8.91293
20	12.25018	0.92272	21.19470	2.61045	17.78105	2.41154	8.71758	0.92964	9.19591	2.08770	18.95178	4.03643	18.17824	2.68242	10.20356	1.15298	12.66728	22.98284	18.12642	8.30946	10.00385	18.50049	17.79548	10.68168	14.06968	23.12611	15.90652	8.08080	17.14452	28.89479	22.58904	9.97019	11.84590	19.64077	17.20300	8.61327	13.03792	18.27415	14.42312	8.56260	10.57862	25.06129	23.96700	10.64812	10.25593	17.94636	16.75624	7.90078	8.66622	14.29743	15.23225	10.43991	11.14176	17.73587	16.32762	9.83693	8.58072	16.71319	17.13405	10.17152	13.34962	26.21747	21.20406	9.58201	12.45566	22.21628	20.90281	11.55415	13.38102	20.49758	14.26406	7.42707	10.89099	20.07928	17.96742	9.54061	12.86077	22.52937	17.47643	8.43513	11.30106	22.02924	22.56919	11.66643	13.08511	22.40685	18.88577	9.69848	10.33658	18.55926	17.64001	10.30494	11.08695	20.64964	18.39399	8.94942	6.28961	15.05558	17.64683	10.92330	12.42670	20.38147	17.63469	8.46892	9.91463	20.61270	20.39472	11.67214	10.92019	18.50411	15.86327	7.52937	9.78664	13.70588	15.22164	8.05251	11.77026	19.04604	16.92565	8.56629	10.28311	17.43490	16.80057	9.10629
21	12.18405	0.99956	19.98888	2.59912	17.03402	2.58316	8.85653	1.05950	9.18488	2.13872	17.84156	3.96042	17.58411	2.56240	10.29975	1.24723	12.59620	21.86257	17.57876	8.52622	10.00240	17.40531	17.41873	10.99984	14.13408	21.81232	14.84809	7.91209	17.32903	27.85393	21.77808	9.97104	11.91941	18.49296	16.37791	8.73930	13.11595	17.12515	13.60186	8.36140	10.57430	23.99826	23.48847	11.18267	10.15121	16.89156	16.40336	8.19773	8.81922	13.41522	14.78095	10.53645	11.20076	16.59058	15.39730	9.74933	8.65057	15.70193	16.81700	10.44244	13.39376	24.97132	20.43710	9.94709	12.50520	20.95989	20.12488	11.56272	13.51938	18.84737	12.73452	7.20569	10.90795	18.79253	17.21782	9.82934	12.87974	21.27417	16.75563	8.78670	11.31679	20.66537	21.70155	11.67274	13.04378	21.24210	18.27602	9.97705	10.41880	17.48323	17.06308	10.39587	10.88957	19.46637	17.90357	8.97658	6.19427	14.09299	17.45405	11.43671	12.46272	19.05206	16.57708	8.29170	10.00162	19.34031	19.54914	11.66309	10.89564	17.29269	15.12673	7.66176	9.82004	12.75926	14.89273	7.81087	11.77163	18.04995	16.57169	8.83745	10.34251	16.34518	16.19363	9.21417
