	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC007_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0005_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0005_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0005_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_1.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d
7	0.36120	0.14552	-0.07227	0.03915	0.11543	0.04673	0.27170	0.07797	-0.01731	0.05706	0.30831	0.04303	0.23846	0.15599	0.06089	-0.08459	0.30719	0.25187	0.29906	-0.05833	0.26780	0.46441	0.19019	0.25557	-0.10509	-0.07566	-0.10595	0.16375	0.12930	0.11261	0.23446	0.04168	0.36905	0.54438	0.35145	-0.06438	-0.01026	0.03864	0.13284	0.32719	0.37507	-0.02618	-0.03731	0.32229	0.33164
8	0.37480	0.13742	-0.04547	0.03917	0.14445	0.05054	0.30244	0.08342	-0.03339	0.06467	0.31821	0.04949	0.26156	0.17878	0.05781	-0.10222	0.32720	0.24865	0.32958	-0.08204	0.27359	0.50646	0.23852	0.25354	-0.07958	-0.07404	-0.06422	0.20022	0.14129	0.15153	0.26670	0.03248	0.38521	0.52995	0.34554	-0.02043	0.01092	0.06330	0.16592	0.36867	0.40937	-0.03969	-0.06668	0.32967	0.34494
9	0.39449	0.13467	-0.02845	0.04063	0.17303	0.05410	0.32703	0.08721	-0.06151	0.06842	0.31898	0.05236	0.28021	0.19973	0.03917	-0.12294	0.33725	0.24308	0.35307	-0.11385	0.27240	0.55116	0.27619	0.26442	-0.06581	-0.07255	-0.02670	0.23262	0.15078	0.19263	0.29076	0.00492	0.38695	0.52059	0.36008	0.00511	0.01772	0.09138	0.19776	0.40128	0.43714	-0.06674	-0.10962	0.32795	0.34622
10	0.41589	0.13265	-0.02280	0.04229	0.19928	0.05841	0.34992	0.09055	-0.10048	0.06927	0.31667	0.05214	0.29927	0.22128	0.00612	-0.14620	0.34210	0.24088	0.37144	-0.15197	0.26954	0.58340	0.29876	0.28949	-0.06432	-0.07328	0.00173	0.25902	0.15792	0.23328	0.31152	-0.03947	0.38231	0.52368	0.38411	0.00945	0.01243	0.11906	0.22712	0.42924	0.46677	-0.10665	-0.16469	0.32345	0.34173
11	0.43538	0.13051	-0.02793	0.04424	0.22222	0.06381	0.37469	0.09436	-0.14762	0.06971	0.31643	0.04984	0.32420	0.24439	-0.03831	-0.17031	0.34655	0.24542	0.38953	-0.19575	0.26947	0.60155	0.30759	0.32116	-0.07329	-0.07729	0.01866	0.27930	0.16301	0.27140	0.33165	-0.09513	0.37794	0.53758	0.40903	-0.00554	-0.00222	0.14394	0.25345	0.45589	0.50246	-0.15688	-0.22933	0.32143	0.33779
12	0.45083	0.12943	-0.04163	0.04623	0.24182	0.07019	0.40582	0.10023	-0.20040	0.07273	0.32142	0.04647	0.35887	0.26963	-0.09059	-0.19326	0.35398	0.25742	0.41667	-0.24590	0.27500	0.60951	0.30658	0.34979	-0.08826	-0.08430	0.02314	0.29529	0.16655	0.30555	0.35453	-0.15626	0.37757	0.55356	0.43469	-0.03463	-0.02409	0.16498	0.27673	0.48815	0.54707	-0.21550	-0.30087	0.32527	0.33928
13	0.46262	0.12882	-0.06114	0.04701	0.25876	0.07708	0.44762	0.10883	-0.25618	0.07990	0.33261	0.04277	0.40457	0.29883	-0.14743	-0.21367	0.36579	0.27567	0.45948	-0.30141	0.28706	0.60980	0.30193	0.37259	-0.10409	-0.09338	0.01449	0.30977	0.16936	0.33505	0.38667	-0.21871	0.38216	0.56650	0.46230	-0.07223	-0.05049	0.18222	0.29738	0.53378	0.60238	-0.28027	-0.37557	0.33630	0.34870
14	0.47395	0.12829	-0.08383	0.04559	0.27398	0.08381	0.50086	0.11928	-0.31161	0.09032	0.34927	0.03925	0.46122	0.33350	-0.20624	-0.23081	0.38161	0.29784	0.51770	-0.35808	0.30495	0.60763	0.30064	0.39314	-0.11698	-0.10346	-0.00710	0.32509	0.17246	0.35998	0.43140	-0.27911	0.39093	0.57965	0.48870	-0.11391	-0.07771	0.19640	0.31597	0.59369	0.66767	-0.34713	-0.44828	0.35406	0.36624
15	0.48795	0.12845	-0.10717	0.04277	0.28835	0.08978	0.56072	0.13101	-0.36298	0.10156	0.36958	0.03643	0.52812	0.36951	-0.26560	-0.24380	0.40000	0.32124	0.58459	-0.40992	0.32691	0.61030	0.30639	0.41517	-0.12523	-0.11301	-0.03955	0.34202	0.17683	0.38100	0.48296	-0.33427	0.40237	0.59896	0.50893	-0.15577	-0.10227	0.20875	0.33315	0.66079	0.73838	-0.41117	-0.51311	0.37674	0.39022
16	0.50543	0.12920	-0.12896	0.04126	0.30243	0.09459	0.61879	0.14403	-0.40716	0.11147	0.39147	0.03485	0.60088	0.40013	-0.32424	-0.25240	0.41929	0.34370	0.64886	-0.45172	0.35089	0.62005	0.31973	0.43976	-0.12901	-0.12037	-0.07920	0.35962	0.18305	0.39919	0.53019	-0.38152	0.41503	0.62618	0.52141	-0.19388	-0.12234	0.22071	0.34958	0.72577	0.80693	-0.46796	-0.56515	0.40188	0.41802
17	0.52524	0.12970	-0.14752	0.04351	0.31653	0.09802	0.66811	0.15688	-0.44255	0.11868	0.41334	0.03482	0.67070	0.42358	-0.38032	-0.25793	0.43835	0.36408	0.70069	-0.48085	0.37512	0.63421	0.33954	0.46645	-0.12933	-0.12433	-0.12204	0.37599	0.19117	0.41590	0.56642	-0.42006	0.42830	0.65737	0.52862	-0.22466	-0.13725	0.23365	0.36593	0.78190	0.86535	-0.51446	-0.60166	0.42719	0.44703
18	0.54438	0.12862	-0.16152	0.04970	0.33090	0.10019	0.70718	0.16755	-0.46923	0.12284	0.43439	0.03617	0.72962	0.44252	-0.43242	-0.26200	0.45700	0.38224	0.73815	-0.49732	0.39835	0.64591	0.36231	0.49342	-0.12677	-0.12428	-0.16440	0.38952	0.20077	0.43258	0.59382	-0.45114	0.44233	0.68587	0.53440	-0.24552	-0.14661	0.24877	0.38283	0.82879	0.91020	-0.54987	-0.62262	0.45122	0.47518
19	0.56077	0.12586	-0.17029	0.05828	0.34573	0.10147	0.73810	0.17478	-0.48804	0.12438	0.45431	0.03811	0.77660	0.45918	-0.48038	-0.26573	0.47568	0.39871	0.76445	-0.50208	0.41990	0.65124	0.38395	0.51920	-0.12215	-0.12019	-0.20332	0.39921	0.21128	0.45058	0.61832	-0.47598	0.45756	0.70840	0.54104	-0.25553	-0.15023	0.26683	0.40076	0.86833	0.94171	-0.57427	-0.62981	0.47327	0.50077
20	0.57470	0.12268	-0.17385	0.06764	0.36119	0.10250	0.76177	0.17775	-0.49973	0.12399	0.47302	0.03961	0.81636	0.47372	-0.52426	-0.27031	0.49476	0.41443	0.78050	-0.49612	0.43960	0.65155	0.40230	0.54469	-0.11622	-0.11263	-0.23687	0.40488	0.22219	0.47087	0.64271	-0.49444	0.47415	0.72633	0.54864	-0.25517	-0.14836	0.28820	0.41981	0.89864	0.95865	-0.58728	-0.62594	0.49296	0.52223
21	0.58673	0.12049	-0.17261	0.07672	0.37744	0.10409	0.77720	0.17679	-0.50540	0.12254	0.49031	0.03985	0.85250	0.48548	-0.56290	-0.27722	0.51412	0.43018	0.78411	-0.48167	0.45759	0.64959	0.41669	0.57006	-0.10905	-0.10257	-0.26398	0.40735	0.23323	0.49398	0.66467	-0.50582	0.49176	0.74155	0.55578	-0.24548	-0.14198	0.31282	0.43981	0.91657	0.95987	-0.58970	-0.61510	0.50998	0.53825
22	0.59610	0.12014	-0.16744	0.08489	0.39466	0.10702	0.78406	0.17376	-0.50724	0.12040	0.50574	0.03860	0.88387	0.49436	-0.59412	-0.28836	0.53304	0.44606	0.77472	-0.46302	0.47400	0.64789	0.42568	0.59277	-0.10089	-0.09112	-0.28434	0.40835	0.24430	0.52008	0.68047	-0.51090	0.50935	0.75340	0.56075	-0.22822	-0.13264	0.34018	0.46038	0.92132	0.94961	-0.58442	-0.60262	0.52390	0.54808
23	0.60150	0.12093	-0.15963	0.09194	0.41301	0.11168	0.78419	0.17016	-0.50813	0.11687	0.51858	0.03623	0.90707	0.50211	-0.61612	-0.30588	0.55029	0.46131	0.75575	-0.44546	0.48871	0.64746	0.42826	0.61027	-0.09231	-0.07956	-0.29850	0.41001	0.25544	0.54915	0.68896	-0.51257	0.52537	0.75892	0.56259	-0.20600	-0.12180	0.36944	0.48098	0.91518	0.93609	-0.57542	-0.59331	0.53415	0.55167
24	0.60221	0.12150	-0.15066	0.09771	0.43243	0.11797	0.78053	0.16632	-0.51048	0.11086	0.52813	0.03347	0.92044	0.51040	-0.62857	-0.33084	0.56440	0.47473	0.73396	-0.43367	0.50135	0.64593	0.42524	0.62122	-0.08419	-0.06911	-0.30728	0.41379	0.26676	0.58100	0.69127	-0.51430	0.53822	0.75661	0.56204	-0.18209	-0.11063	0.39948	0.50111	0.90266	0.92443	-0.56618	-0.58935	0.54033	0.54975
25	0.59906	0.12137	-0.14194	0.10207	0.45249	0.12562	0.77498	0.16201	-0.51534	0.10185	0.53405	0.03101	0.92530	0.51854	-0.63261	-0.36224	0.57407	0.48543	0.71609	-0.43029	0.51149	0.64002	0.41857	0.62617	-0.07743	-0.06067	-0.31178	0.41938	0.27828	0.61534	0.68864	-0.51838	0.54698	0.74910	0.56144	-0.15966	-0.10014	0.42909	0.52034	0.88737	0.91395	-0.55867	-0.58987	0.54253	0.54379
26	0.59420	0.12093	-0.13456	0.10490	0.47245	0.13452	0.76821	0.15662	-0.52243	0.09018	0.53657	0.02914	0.92355	0.52632	-0.63016	-0.39770	0.57879	0.49304	0.70486	-0.43526	0.51883	0.62854	0.41094	0.62745	-0.07259	-0.05481	-0.31312	0.42484	0.28989	0.65187	0.68167	-0.52553	0.55167	0.74130	0.56275	-0.14118	-0.09113	0.45717	0.53850	0.86965	0.90318	-0.55321	-0.59275	0.54143	0.53568
27	0.58997	0.12062	-0.12933	0.10615	0.49167	0.14475	0.76021	0.14919	-0.53071	0.07677	0.53640	0.02767	0.91479	0.53496	-0.62290	-0.43428	0.57894	0.49784	0.69943	-0.44664	0.52334	0.61298	0.40562	0.62873	-0.07035	-0.05172	-0.31241	0.42816	0.30148	0.69022	0.67153	-0.53527	0.55297	0.73689	0.56562	-0.12810	-0.08408	0.48279	0.55570	0.84940	0.89116	-0.54937	-0.59576	0.53799	0.52730
28	0.58788	0.11997	-0.12664	0.10582	0.50969	0.15636	0.75066	0.13893	-0.53870	0.06282	0.53445	0.02620	0.89700	0.54511	-0.61206	-0.46861	0.57557	0.50053	0.69754	-0.46167	0.52529	0.59814	0.40547	0.63246	-0.07138	-0.05124	-0.31042	0.42808	0.31290	0.72986	0.65986	-0.54628	0.55187	0.73554	0.56779	-0.12092	-0.07927	0.50533	0.57226	0.82837	0.87609	-0.54671	-0.59687	0.53325	0.52020
29	0.58732	0.11780	-0.12653	0.10408	0.52624	0.16921	0.73903	0.12572	-0.54475	0.04956	0.53171	0.02448	0.86981	0.55696	-0.59860	-0.49722	0.57008	0.50192	0.69621	-0.47740	0.52527	0.58707	0.41077	0.63801	-0.07556	-0.05301	-0.30767	0.42422	0.32412	0.76995	0.64703	-0.55651	0.54946	0.73347	0.56726	-0.11955	-0.07686	0.52447	0.58844	0.80791	0.85624	-0.54451	-0.59422	0.52818	0.51535
30	0.58634	0.11336	-0.12867	0.10132	0.54127	0.18286	0.72464	0.11044	-0.54724	0.03784	0.52902	0.02247	0.83503	0.56962	-0.58320	-0.51739	0.56385	0.50269	0.69313	-0.49120	0.52405	0.57883	0.41948	0.64279	-0.08185	-0.05653	-0.30462	0.41723	0.33519	0.80945	0.63214	-0.56376	0.54672	0.72705	0.56355	-0.12345	-0.07691	0.54022	0.60429	0.78659	0.83134	-0.54154	-0.58636	0.52369	0.51314
31	0.58324	0.10727	-0.13250	0.09805	0.55494	0.19651	0.70725	0.09442	-0.54501	0.02810	0.52698	0.02035	0.79451	0.58111	-0.56591	-0.52796	0.55798	0.50334	0.68794	-0.50098	0.52224	0.56979	0.42854	0.64462	-0.08877	-0.06110	-0.30165	0.40876	0.34630	0.84713	0.61481	-0.56610	0.54440	0.71551	0.55776	-0.13172	-0.07926	0.55286	0.61965	0.76277	0.80237	-0.53643	-0.57266	0.52043	0.51346
32	0.57794	0.10096	-0.13732	0.09487	0.56750	0.20917	0.68727	0.07883	-0.53756	0.02057	0.52576	0.01836	0.74956	0.58977	-0.54634	-0.52952	0.55307	0.50421	0.68203	-0.50556	0.52014	0.55934	0.43476	0.64356	-0.09477	-0.06605	-0.29910	0.40091	0.35774	0.88181	0.59575	-0.56221	0.54284	0.70017	0.55185	-0.14323	-0.08344	0.56283	0.63422	0.73629	0.77022	-0.52821	-0.55351	0.51866	0.51566
33	0.57130	0.09590	-0.14239	0.09239	0.57923	0.21992	0.66486	0.06549	-0.52500	0.01558	0.52521	0.01674	0.70156	0.59330	-0.52403	-0.52358	0.54929	0.50540	0.67662	-0.50473	0.51781	0.54815	0.43616	0.64119	-0.09823	-0.07095	-0.29733	0.39555	0.36969	0.91246	0.57498	-0.55147	0.54198	0.68330	0.54769	-0.15666	-0.08876	0.57069	0.64775	0.70763	0.73507	-0.51631	-0.52989	0.51817	0.51860
34	0.56411	0.09326	-0.14711	0.09120	0.59033	0.22808	0.63914	0.05711	-0.50783	0.01367	0.52491	0.01556	0.65234	0.58799	-0.49878	-0.51183	0.54635	0.50700	0.67090	-0.49900	0.51527	0.53432	0.43319	0.63941	-0.09779	-0.07558	-0.29683	0.39376	0.38231	0.93835	0.55062	-0.53394	0.54160	0.66783	0.54582	-0.17067	-0.09469	0.57710	0.66015	0.67679	0.69618	-0.50056	-0.50288	0.51840	0.52087
35	0.55709	0.09316	-0.15110	0.09182	0.60095	0.23340	0.60879	0.05518	-0.48679	0.01493	0.52434	0.01466	0.60416	0.57070	-0.47077	-0.49568	0.54361	0.50907	0.66192	-0.48925	0.51263	0.51716	0.42854	0.63862	-0.09275	-0.07985	-0.29814	0.39573	0.39560	0.95915	0.52029	-0.51053	0.54128	0.65610	0.54502	-0.18402	-0.10075	0.58276	0.67152	0.64312	0.65257	-0.48099	-0.47353	0.51847	0.52096
36	0.55073	0.09402	-0.15413	0.09452	0.61118	0.23589	0.57328	0.05808	-0.46279	0.01842	0.52288	0.01390	0.55877	0.54081	-0.44044	-0.47635	0.54023	0.51159	0.64664	-0.47639	0.51021	0.49927	0.42540	0.63722	-0.08309	-0.08371	-0.30165	0.40132	0.40936	0.97487	0.48290	-0.48291	0.54063	0.64807	0.54366	-0.19553	-0.10665	0.58836	0.68201	0.60517	0.60541	-0.45780	-0.44285	0.51726	0.51739
37	0.54530	0.09381	-0.15613	0.09926	0.62127	0.23573	0.53311	0.06298	-0.43677	0.02300	0.51988	0.01368	0.51611	0.50075	-0.40831	-0.45485	0.53533	0.51420	0.62377	-0.46126	0.50837	0.48363	0.42594	0.63385	-0.06927	-0.08723	-0.30748	0.41075	0.42321	0.98604	0.43891	-0.45289	0.53909	0.64170	0.54139	-0.20420	-0.11247	0.59464	0.69174	0.56153	0.55759	-0.43146	-0.41185	0.51348	0.50881
38	0.54030	0.09229	-0.15716	0.10583	0.63163	0.23319	0.48943	0.06828	-0.40966	0.02799	0.51463	0.01542	0.47462	0.45440	-0.37491	-0.43184	0.52810	0.51616	0.59393	-0.44459	0.50737	0.46891	0.43024	0.62870	-0.05222	-0.09040	-0.31560	0.42457	0.43681	0.99363	0.38977	-0.42211	0.53603	0.63541	0.53823	-0.20926	-0.11831	0.60238	0.70074	0.51263	0.51121	-0.40306	-0.38142	0.50589	0.49419
39	0.53508	0.09039	-0.15725	0.11375	0.64263	0.22860	0.44407	0.07319	-0.38242	0.03289	0.50648	0.02046	0.43245	0.40576	-0.34095	-0.40786	0.51780	0.51651	0.55862	-0.42701	0.50724	0.45380	0.43703	0.62236	-0.03344	-0.09306	-0.32568	0.44320	0.44994	0.99870	0.33826	-0.39207	0.53069	0.62910	0.53312	-0.21034	-0.12374	0.61224	0.70907	0.46152	0.46778	-0.37402	-0.35257	0.49341	0.47322
40	0.52908	0.08943	-0.15648	0.12236	0.65445	0.22247	0.39942	0.07686	-0.35585	0.03751	0.49497	0.02854	0.38838	0.35922	-0.30722	-0.38357	0.50377	0.51415	0.52005	-0.40904	0.50754	0.43658	0.44489	0.61511	-0.01469	-0.09508	-0.33706	0.46612	0.46246	1.00209	0.28861	-0.36390	0.52235	0.62360	0.52521	-0.20747	-0.12811	0.62466	0.71690	0.41264	0.42765	-0.34560	-0.32580	0.47540	0.44664
41	0.52256	0.09035	-0.15511	0.13079	0.66709	0.21537	0.35750	0.07882	-0.33036	0.04179	0.47987	0.03833	0.34187	0.31842	-0.27434	-0.35972	0.48545	0.50778	0.48091	-0.39090	0.50733	0.41762	0.45245	0.60723	0.00210	-0.09649	-0.34898	0.49223	0.47442	1.00441	0.24416	-0.33786	0.51050	0.62005	0.51547	-0.20106	-0.13111	0.63979	0.72459	0.36938	0.39024	-0.31846	-0.30087	0.45205	0.41608
42	0.51609	0.09328	-0.15345	0.13821	0.68055	0.20776	0.31949	0.07908	-0.30605	0.04571	0.46113	0.04842	0.29354	0.28491	-0.24270	-0.33699	0.46236	0.49637	0.44298	-0.37252	0.50525	0.39808	0.45850	0.59927	0.01545	-0.09751	-0.36047	0.52042	0.48610	1.00609	0.20689	-0.31380	0.49495	0.61875	0.50587	-0.19182	-0.13292	0.65756	0.73260	0.33344	0.35519	-0.29306	-0.27724	0.42449	0.38337
