	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d
17	27.15408	2.37523	-4.64289	1.24931	-18.66600	1.31117	2.06040	0.79346	5.77567	3.19666	-24.92493	1.89383	6.14371	1.42264	-30.25624	1.44669	37.90571	0.99134	-12.98139	3.81361	27.69504	23.57064	26.39549	29.95841	28.15081	-5.24402	-5.02536	-3.36292	-3.36748	-6.21467	-17.58880	-19.04198	-19.13269	-20.41570	-17.15084	1.43327	1.38411	2.33235	1.84753	3.30473	5.99891	0.43570	5.93723	8.30916	8.19738	-26.64848	-24.31573	-24.01227	-27.32660	-25.14006	-22.10641	4.22185	7.75437	7.07160	7.23163	5.70032	4.88249	-29.78778	-30.62302	-30.30206	-31.05552	-32.02853	-27.74055	39.19602	37.41340	38.71781	37.54538	36.43342	38.12823	-12.33090	-7.34085	-12.26236	-15.83514	-17.13770
18	27.16428	2.35849	-6.44555	0.97594	-17.26116	1.10144	2.31914	0.68251	5.77763	3.20409	-24.67855	1.87192	5.21113	1.01187	-29.57943	1.39076	38.07752	0.84534	-13.45543	3.83056	27.62685	23.60486	26.53189	30.03214	28.02566	-6.82355	-6.77036	-5.34150	-5.58266	-7.70965	-16.54234	-17.78955	-17.63233	-18.56771	-15.77389	1.90822	1.70969	2.54395	2.02557	3.40829	5.98446	0.41629	5.98625	8.29302	8.20813	-26.46528	-24.22675	-23.73113	-26.95453	-24.84665	-21.84695	3.72281	6.20541	6.17396	5.78136	4.44287	4.94040	-28.85945	-29.93121	-29.78426	-30.63969	-31.06237	-27.19958	38.52552	38.35929	39.00766	38.38971	36.65234	37.53061	-12.71149	-7.68647	-13.06871	-16.23213	-17.57838
19	27.15546	2.35025	-8.12940	0.63493	-15.94191	0.94507	2.57233	0.54134	5.77529	3.21081	-24.07245	1.64489	5.21536	0.74878	-28.85917	1.22797	37.38354	1.10318	-13.85930	3.84701	27.49839	23.59905	26.72217	30.09505	27.86262	-8.15014	-8.35528	-7.41198	-7.68086	-9.04875	-15.74793	-16.69382	-15.96064	-16.83743	-14.46971	2.41840	2.08614	2.65100	2.24137	3.46474	5.96464	0.39400	6.03264	8.27343	8.21172	-24.93308	-23.96861	-23.20382	-26.38359	-24.43269	-21.51293	5.21134	5.36674	5.93546	4.90802	3.93266	5.93791	-28.16656	-28.97416	-29.07714	-30.02584	-30.08542	-26.82588	37.14177	38.32125	38.28690	38.37315	36.07173	36.10644	-13.04241	-7.97951	-13.77948	-16.54334	-17.95176
20	27.12014	2.35418	-9.58148	0.34155	-14.79367	0.94992	2.78427	0.42192	5.76915	3.21572	-23.52911	1.55679	5.76431	1.29005	-28.34144	0.95569	36.10910	1.37362	-14.19337	3.86597	27.32971	23.53714	26.95445	30.11377	27.66564	-9.18308	-9.69752	-9.42165	-9.51007	-10.09509	-15.13997	-15.78428	-14.28548	-15.35565	-13.40296	2.83986	2.45835	2.65601	2.48014	3.48700	5.94539	0.37087	6.07225	8.25213	8.20510	-24.35206	-23.58134	-22.47996	-25.65743	-23.94798	-21.15591	6.41245	5.33708	6.32791	4.67214	4.16304	7.67324	-27.98454	-27.99005	-28.41370	-29.41090	-29.36427	-26.88516	35.49876	37.41900	36.83034	37.62790	34.95417	34.32445	-13.32835	-8.20883	-14.39861	-16.77251	-18.25856
21	27.06304	2.37194	-10.72763	0.49085	-13.87646	1.08235	2.92658	0.35838	5.75984	3.21785	-22.91069	1.45742	6.87405	1.89440	-28.24782	0.76135	34.64070	1.41164	-14.45984	3.88773	27.15373	23.41951	27.22053	30.07063	27.45080	-9.92051	-10.75207	-11.22980	-10.96834	-10.76742	-14.64184	-15.06106	-12.79095	-14.20082	-12.68765	3.07290	2.76841	2.59133	2.71631	3.48398	5.93070	0.34878	6.10296	8.23102	8.18574	-23.64320	-23.11503	-21.62195	-24.83644	-23.43412	-20.81339	8.08202	6.06616	7.23144	5.03543	4.99191	9.83735	-28.48174	-27.23364	-28.03924	-29.01670	-29.11808	-27.59749	34.04768	35.93362	35.03608	36.42731	33.66841	32.73109	-13.57895	-8.37191	-14.92134	-16.92822	-18.49880
22	26.99827	2.40316	-11.53273	0.88748	-13.22431	1.21040	2.98296	0.34685	5.74850	3.21633	-22.28605	1.38637	8.31789	2.35882	-28.70785	1.01324	33.35078	1.19042	-14.66184	3.90853	27.00583	23.26217	27.51569	29.96743	27.24021	-10.38722	-11.50681	-12.70786	-12.00872	-11.05305	-14.20434	-14.50751	-11.64732	-13.39636	-12.36602	3.07445	2.96754	2.49427	2.91665	3.46190	5.92500	0.32967	6.12441	8.21227	8.15116	-22.98472	-22.62161	-20.69572	-23.98955	-22.92064	-20.50405	9.86805	7.39083	8.47707	5.89491	6.19585	12.08066	-29.65498	-26.92691	-28.15774	-29.03335	-29.45589	-29.01820	33.09436	34.24136	33.33008	35.10677	32.57569	31.75645	-13.80748	-8.47482	-15.33380	-17.02160	-18.67149
23	26.94345	2.44675	-11.99160	1.26072	-12.85506	1.24239	2.95545	0.37452	5.73702	3.21037	-21.68491	1.36304	9.88296	2.62035	-29.71505	1.50877	32.49622	0.85762	-14.80311	3.92160	26.91487	23.08967	27.83694	29.82152	27.05423	-10.61840	-11.97582	-13.74164	-12.63080	-10.99133	-13.83124	-14.10352	-10.99229	-12.92632	-12.42193	2.87329	3.02892	2.39466	3.05010	3.43027	5.93594	0.31537	6.13753	8.19729	8.09896	-22.36658	-22.14507	-19.76292	-23.18177	-22.42691	-20.22623	11.60238	9.08640	9.88515	7.11353	7.53638	14.07391	-31.30394	-27.22860	-28.87936	-29.56878	-30.34750	-30.96212	32.71508	32.73962	32.06153	33.97440	31.92060	31.56611	-14.02602	-8.53064	-15.61630	-17.06678	-18.77584
24	26.91443	2.50120	-12.12108	1.53817	-12.77512	1.14586	2.86373	0.43532	5.72744	3.20006	-21.13164	1.39435	11.36871	2.65675	-31.11763	1.87740	32.15596	0.69802	-14.88751	3.92108	26.89750	22.92845	28.18149	29.65856	26.90614	-10.64165	-12.19293	-14.25248	-12.86940	-10.64894	-13.57548	-13.83529	-10.90799	-12.75398	-12.80288	2.54987	2.95434	2.31166	3.09977	3.40299	5.97165	0.30657	6.14379	8.18625	8.02895	-21.81315	-21.71376	-18.87630	-22.46247	-21.96272	-19.96146	13.09713	10.91164	11.29240	8.53875	8.81391	15.55844	-33.08873	-28.18020	-30.16721	-30.60598	-31.62621	-33.03744	32.77620	31.73645	31.40720	33.22485	31.76021	32.03083	-14.24049	-8.55440	-15.74745	-17.08020	-18.81500
25	26.92212	2.56396	-11.95583	1.69896	-12.97741	0.93887	2.73717	0.51677	5.72082	3.18675	-20.63201	1.46273	12.62536	2.49202	-32.66038	1.94125	32.23618	0.78325	-14.91777	3.90591	26.95594	22.80273	28.54590	29.50546	26.80056	-10.46500	-12.20327	-14.22377	-12.78401	-10.10311	-13.51430	-13.70118	-11.40043	-12.83814	-13.43299	2.19524	2.77258	2.25456	3.07181	3.39166	6.03417	0.30245	6.14436	8.17778	7.94534	-21.30830	-21.33618	-18.07570	-21.85851	-21.52985	-19.68353	14.23655	12.63994	12.56829	10.01781	9.89575	16.39380	-34.65849	-29.65649	-31.82629	-31.99306	-33.03572	-34.79220	33.04117	31.35264	31.34048	32.89159	31.97366	32.81752	-14.45058	-8.55750	-15.70382	-17.07650	-18.80043
26	26.97079	2.63082	-11.54378	1.75732	-13.43865	0.69627	2.60470	0.60562	5.71625	3.17265	-20.17995	1.54204	13.56919	2.19519	-34.07054	1.68002	32.53974	0.84027	-14.89562	3.88091	27.07874	22.73154	28.92489	29.38477	26.73398	-10.08208	-12.05029	-13.70859	-12.44586	-9.43206	-13.71239	-13.71552	-12.39760	-13.14373	-14.22401	1.87501	2.53066	2.22388	2.99380	3.40016	6.11608	0.30071	6.13908	8.16891	7.85648	-20.82833	-21.00016	-17.38276	-21.37203	-21.12617	-19.37025	14.98038	14.08435	13.62178	11.41397	10.72696	16.58772	-35.77792	-31.38307	-33.56108	-33.48866	-34.32166	-35.89083	33.28861	31.50429	31.68176	32.86898	32.34721	33.54758	-14.65374	-8.54812	-15.45918	-17.06477	-18.75229
27	27.05781	2.69573	-10.93985	1.74831	-14.11916	0.57818	2.48686	0.69278	5.71155	3.15998	-19.76225	1.61186	14.18493	1.85782	-35.14318	1.20509	32.85704	0.74102	-14.82328	3.85750	27.24515	22.72687	29.30979	29.31038	26.69685	-9.49443	-11.76318	-12.81250	-11.92245	-8.70669	-14.19040	-13.90765	-13.76792	-13.64269	-15.08713	1.61912	2.28099	2.20990	2.90167	3.42260	6.20462	0.29838	6.12583	8.15622	7.77272	-20.34935	-20.67709	-16.79943	-20.98502	-20.74936	-19.01325	15.35966	15.12537	14.40205	12.62040	11.33089	16.27124	-36.37661	-33.02880	-35.07274	-34.84676	-35.32103	-36.21313	33.37941	31.96580	32.19050	32.99088	32.67150	33.94413	-14.85017	-8.53280	-14.99200	-17.04964	-18.69179
28	27.17511	2.75183	-10.20110	1.70625	-14.96424	0.70018	2.39175	0.76744	5.70479	3.15019	-19.36549	1.66173	14.50706	1.55198	-35.78692	0.75839	33.03990	0.52358	-14.70573	3.85584	27.43128	22.79251	29.68824	29.28566	26.67784	-8.73835	-11.35212	-11.66467	-11.26457	-7.98577	-14.90907	-14.31234	-15.35059	-14.30842	-15.94077	1.43190	2.06858	2.19283	2.82245	3.44297	6.28913	0.29299	6.10194	8.13696	7.70295	-19.85539	-20.33210	-16.31390	-20.66930	-20.39932	-18.62292	15.43743	15.72954	14.89857	13.56888	11.78568	15.62228	-36.51580	-34.31863	-36.14654	-35.89110	-35.99708	-35.85240	33.27666	32.47047	32.65175	33.10847	32.80819	33.92382	-15.04475	-8.51277	-14.30414	-17.03497	-18.63201
29	27.31162	2.79316	-9.38542	1.64470	-15.90900	0.91901	2.31710	0.81703	5.69460	3.14335	-18.98372	1.68858	14.58798	1.30995	-36.01751	0.74363	33.03714	0.31443	-14.55301	3.90169	27.61666	22.92358	30.04541	29.30442	26.66802	-7.89508	-10.81560	-10.39670	-10.50337	-7.31634	-15.77944	-14.95381	-16.98388	-15.10964	-16.71821	1.30654	1.92290	2.15041	2.76295	3.44269	6.36219	0.28354	6.06679	8.10911	7.65136	-19.34879	-19.93584	-15.91102	-20.39782	-20.08105	-18.22782	15.26481	15.93941	15.13529	14.22968	12.17372	14.78495	-36.31711	-35.10621	-36.69364	-36.54272	-36.40748	-35.03790	33.03662	32.80614	32.93084	33.13069	32.71707	33.60148	-15.24272	-8.47877	-13.44264	-17.02719	-18.57373
30	27.45531	2.81620	-8.55266	1.55160	-16.88477	1.10097	2.25648	0.83518	5.67947	3.13812	-18.62426	1.69296	14.47034	1.15486	-35.91470	1.08240	32.88661	0.25924	-14.37881	4.01135	27.78763	23.10778	30.36653	29.35414	26.66046	-7.07386	-10.15642	-9.13473	-9.66240	-6.73590	-16.69268	-15.82770	-18.52253	-16.00620	-17.37474	1.23405	1.85401	2.06770	2.71319	3.41342	6.41565	0.27064	6.02259	8.07182	7.61664	-18.85628	-19.47385	-15.58288	-20.15409	-19.80672	-17.87175	14.86593	15.83741	15.15122	14.59933	12.53062	13.83755	-35.89816	-35.38258	-36.73729	-36.80533	-36.64134	-34.02349	32.76926	32.87358	32.99096	33.03428	32.45030	33.20127	-15.44133	-8.40638	-12.50829	-17.03463	-18.50344
31	27.59552	2.82050	-7.76594	1.40269	-17.82281	1.20789	2.20452	0.82825	5.65822	3.13286	-18.30954	1.67752	14.17724	1.12492	-35.57338	1.42932	32.67780	0.30274	-14.19248	4.17200	27.93732	23.32897	30.64108	29.42053	26.64969	-6.38159	-9.39863	-7.99463	-8.77684	-6.27803	-17.54205	-16.88914	-19.85148	-16.94747	-17.88392	1.20214	1.85305	1.94481	2.66029	3.36232	6.44136	0.25562	5.97308	8.02709	7.59396	-18.42511	-18.95169	-15.33582	-19.93852	-19.59697	-17.60911	14.25374	15.50260	14.97809	14.68293	12.82680	12.81928	-35.33717	-35.23864	-36.36805	-36.73378	-36.76693	-32.99571	32.58043	32.69786	32.88213	32.85815	32.11983	32.92838	-15.62055	-8.25366	-11.64185	-17.06142	-18.38493
32	27.72607	2.80823	-7.09000	1.18128	-18.65902	1.26139	2.16107	0.81153	5.63103	3.12658	-18.07506	1.64945	13.72045	1.21804	-35.07124	1.70835	32.50842	0.36431	-13.98736	4.33956	28.06534	23.57162	30.86616	29.49224	26.63498	-5.89865	-8.59553	-7.07214	-7.90399	-5.97968	-18.23879	-18.05498	-20.89982	-17.87505	-18.22648	1.19715	1.89971	1.80088	2.60003	3.30757	6.43643	0.23988	5.92195	7.97994	7.57697	-18.11247	-18.39561	-15.19168	-19.77076	-19.48136	-17.49850	13.45550	14.98545	14.63164	14.48780	12.98983	11.77244	-34.66271	-34.80922	-35.69962	-36.40461	-36.80791	-32.04338	32.52232	32.39418	32.71017	32.68213	31.85047	32.89127	-15.73153	-7.96620	-10.98733	-17.10017	-18.15158
33	27.84636	2.78317	-6.58473	0.89174	-19.34117	1.32142	2.13254	0.79814	5.59939	3.11896	-17.96423	1.62475	13.11655	1.35835	-34.45694	1.92890	32.45130	0.47161	-13.73365	4.46297	28.17610	23.82361	31.04669	29.56400	26.62137	-5.66682	-7.82298	-6.43473	-7.11921	-5.87989	-18.72684	-19.22128	-21.64418	-18.72763	-18.38589	1.21043	1.97241	1.67096	2.53875	3.27015	6.40654	0.22433	5.87216	7.93473	7.55919	-17.97347	-17.84995	-15.18394	-19.68760	-19.49676	-17.59366	12.52794	14.31609	14.11979	14.03312	12.94465	10.75772	-33.86600	-34.22416	-34.84052	-35.89516	-36.74056	-31.17527	32.57876	32.10349	32.59717	32.59433	31.73483	33.09921	-15.69051	-7.49274	-10.64477	-17.12631	-17.71394
34	27.95989	2.74961	-6.29623	0.56477	-19.83478	1.44709	2.12937	0.79108	5.56572	3.11017	-18.02145	1.62839	12.39983	1.45641	-33.75333	2.10325	32.53921	0.61240	-13.38404	4.51317	28.27504	24.07775	31.19294	29.63729	26.61645	-5.69197	-7.16343	-6.12126	-6.50143	-6.00304	-18.98335	-20.28629	-22.09754	-19.44760	-18.35914	1.24073	2.05476	1.59626	2.48753	3.26756	6.36446	0.20926	5.82650	7.89199	7.53637	-18.05209	-17.37266	-15.35112	-19.73666	-19.68163	-17.93454	11.55708	13.52954	13.45599	13.36275	12.64634	9.84726	-32.93550	-33.57499	-33.87666	-35.26963	-36.50537	-30.35781	32.69474	31.92830	32.64513	32.65880	31.80979	33.49847	-15.38963	-6.81249	-10.63894	-17.09433	-16.98478
35	28.07165	2.71137	-6.24820	0.28144	-20.12525	1.65086	2.16044	0.78551	5.53327	3.10147	-18.28411	1.68493	11.62536	1.45029	-32.97115	2.22139	32.76785	0.75556	-12.89478	4.49128	28.36543	24.33115	31.31670	29.71808	26.62688	-5.95706	-6.68820	-6.14198	-6.11225	-6.34153	-19.00581	-21.16851	-22.29409	-19.99171	-18.16613	1.28979	2.13562	1.61075	2.45696	3.30909	6.32497	0.19393	5.78700	7.85048	7.50996	-18.37634	-17.02739	-15.72855	-19.96739	-20.06687	-18.53811	10.64902	12.67875	12.66771	12.54837	12.09241	9.11592	-31.89801	-32.89923	-32.86349	-34.56949	-36.03022	-29.56647	32.82412	31.89979	32.91233	32.89579	32.05902	34.01603	-14.73291	-5.97058	-10.91930	-16.93934	-15.91176
36	28.18528	2.67148	-6.43861	0.30980	-20.21586	1.89894	2.22757	0.77778	5.50452	3.09502	-18.77396	1.80301	10.86325	1.30661	-32.12551	2.25076	33.10867	0.89967	-12.25359	4.41075	28.44721	24.58268	31.42725	29.81334	26.65592	-6.43504	-6.44523	-6.47657	-5.98131	-6.85489	-18.80535	-21.81363	-22.27687	-20.33800	-17.84545	1.35614	2.20636	1.72836	2.45333	3.39366	6.29489	0.17692	5.75356	7.81005	7.48718	-18.95469	-16.87059	-16.34031	-20.42077	-20.66721	-19.39019	9.91263	11.82885	11.79894	11.67999	11.32034	8.63872	-30.83234	-32.19119	-31.83019	-33.81190	-35.26154	-28.82594	32.95330	31.98919	33.40613	33.28054	32.43275	34.59013	-13.68809	-5.10172	-11.38433	-16.58716	-14.50666
37	28.30129	2.63194	-6.84347	0.55226	-20.12308	2.14475	2.32324	0.77200	5.47886	3.09241	-19.48985	1.96812	10.18998	1.01966	-31.24766	2.15410	33.52111	1.05873	-11.50144	4.27410	28.51737	24.83077	31.52831	29.92795	26.70205	-7.09555	-6.45479	-7.07767	-6.10702	-7.48233	-18.40514	-22.19440	-22.08657	-20.48431	-17.44497	1.43197	2.25911	1.93604	2.47771	3.51137	6.26904	0.15645	5.72251	7.77176	7.47456	-19.77076	-16.93912	-17.19238	-21.11848	-21.47574	-20.44264	9.43783	11.04815	10.91069	10.85027	10.40442	8.48851	-29.84736	-31.43556	-30.79336	-33.00183	-34.19701	-28.21081	33.09093	32.14520	34.09043	33.75838	32.87054	35.17118	-12.33363	-4.40908	-11.91687	-15.97698	-12.87063
38	28.41664	2.59393	-7.42308	0.77293	-19.87374	2.34755	2.43416	0.77628	5.45280	3.09375	-20.40349	2.15071	9.67735	0.63825	-30.38609	1.91720	33.95798	1.22958	-10.73834	4.06856	28.57167	25.07227	31.61732	30.06332	26.75861	-7.90000	-6.71187	-7.88328	-6.46778	-8.15247	-17.84760	-22.30849	-21.75169	-20.44359	-17.01731	1.50948	2.28876	2.19666	2.52983	3.64606	6.23629	0.13117	5.68711	7.73729	7.47216	-20.77763	-17.24366	-18.26630	-22.05495	-22.46186	-21.61651	9.27584	10.40221	10.07859	10.14098	9.44950	8.71699	-29.04533	-30.64197	-29.77008	-32.15312	-32.90361	-27.80243	33.24516	32.32780	34.89412	34.26860	33.31870	35.69355	-10.87770	-4.09367	-12.42031	-15.09687	-11.20316
39	28.52589	2.55816	-8.12636	0.92774	-19.50421	2.47334	2.54616	0.79297	5.42213	3.09807	-21.46021	2.31982	9.37719	0.45455	-29.59596	1.57098	34.36595	1.38273	-10.10636	3.77975	28.60772	25.30269	31.68698	30.21723	26.81481	-8.79092	-7.19109	-8.82987	-7.03308	-8.78685	-17.20227	-22.17678	-21.28572	-20.23624	-16.62005	1.58588	2.29611	2.46077	2.60928	3.77875	6.18730	0.10035	5.64050	7.70834	7.47415	-21.90182	-17.76649	-19.51616	-23.19442	-23.57189	-22.81050	9.42965	9.94584	9.38307	9.61303	8.57223	9.31934	-28.48994	-29.85908	-28.78288	-31.29905	-31.50691	-27.63791	33.40656	32.52124	35.71671	34.76102	33.73412	36.05606	-9.62854	-4.27498	-12.84231	-14.01939	-9.76659
40	28.62275	2.52514	-8.89515	1.01020	-19.05820	2.49355	2.64744	0.81376	5.38398	3.10403	-22.58580	2.45299	9.30875	0.83860	-28.92429	1.19909	34.68774	1.48292	-9.74966	3.40844	28.62608	25.51700	31.72783	30.38468	26.85815	-9.68715	-7.85253	-9.85853	-7.76883	-9.30869	-16.56487	-21.83942	-20.69569	-19.88218	-16.30883	1.66438	2.28853	2.68183	2.71065	3.89179	6.11851	0.06406	5.57886	7.68585	7.47263	-23.05891	-18.46449	-20.87105	-24.47242	-24.73298	-23.91494	9.85822	9.71436	8.89370	9.29793	7.87423	10.21407	-28.18998	-29.16165	-27.85985	-30.48301	-30.15667	-27.69458	33.54057	32.72758	36.43988	35.19442	34.07510	36.14891	-8.90156	-4.94498	-13.17844	-12.91544	-8.80790
41	28.70109	2.49512	-9.66797	1.04207	-18.58474	2.38881	2.73091	0.82528	5.33810	3.11084	-23.69704	2.53908	9.45661	1.35895	-28.40290	0.93629	34.87293	1.51504	-9.76532	2.98142	28.62772	25.70955	31.73026	30.55897	26.87894	-10.49293	-8.64408	-10.91274	-8.63596	-9.65414	-16.04082	-21.35216	-19.99853	-19.40262	-16.12958	1.75198	2.27757	2.82889	2.82325	3.97284	6.03315	0.02316	5.50166	7.66984	7.46267	-24.16700	-19.28123	-22.24149	-25.80239	-25.86043	-24.82970	10.48891	9.72064	8.65472	9.19522	7.42178	11.25838	-28.10756	-28.62071	-27.03674	-29.74271	-28.99411	-27.91556	33.59676	32.94999	36.94730	35.52628	34.29949	35.91775	-8.89485	-5.96892	-13.45719	-12.02482	-8.48083
42	28.75616	2.46756	-10.38330	1.08560	-18.13753	2.15591	2.79498	0.81757	5.28629	3.11836	-24.71402	2.57764	9.77919	1.80974	-28.05295	0.90426	34.89377	1.48757	-10.16653	2.55013	28.61292	25.87403	31.68619	30.73237	26.87527	-11.11824	-9.50354	-11.93126	-9.58318	-9.78030	-15.72119	-20.78131	-19.23400	-18.83294	-16.11820	1.85555	2.27435	2.89267	2.93647	4.01587	5.93916	-0.02153	5.41169	7.65943	7.44268	-25.15331	-20.15831	-23.52932	-27.08669	-26.86842	-25.48808	11.23154	9.95481	8.67752	9.27821	7.23960	12.29343	-28.18754	-28.27522	-26.35885	-29.10280	-28.13564	-28.25768	33.53661	33.17458	37.14492	35.70939	34.38189	35.41521	-9.60230	-7.12918	-13.71631	-11.58286	-8.80200
43	28.78555	2.44094	-10.98310	1.22820	-17.77200	1.81534	2.84258	0.78839	5.23116	3.12665	-25.57280	2.57671	10.22144	2.12807	-27.89013	1.05363	34.75478	1.40856	-10.87593	2.18387	28.58243	26.00418	31.59058	30.89655	26.85398	-11.49773	-10.36269	-12.84484	-10.53894	-9.67132	-15.66457	-20.19629	-18.46640	-18.23326	-16.29946	1.98030	2.28450	2.88422	3.04246	4.02139	5.84703	-0.06997	5.31507	7.65255	7.41112	-25.96102	-21.03749	-24.64255	-28.22968	-27.68407	-25.88199	11.99096	10.38329	8.94078	9.50256	7.31215	13.19890	-28.38714	-28.11897	-25.87881	-28.57675	-27.66270	-28.71641	33.36540	33.35991	36.98386	35.70070	34.33110	34.78772	-10.81425	-8.19682	-13.98144	-11.73879	-9.64835
44	28.78900	2.41350	-11.41760	1.50852	-17.53803	1.41712	2.87914	0.74300	5.17584	3.13614	-26.23559	2.54617	10.72377	2.29821	-27.92169	1.24863	34.49161	1.26972	-11.75215	1.96821	28.53764	26.09473	31.44333	31.04292	26.82635	-11.59585	-11.15302	-13.58429	-11.41238	-9.34246	-15.89282	-19.66132	-17.77370	-17.68494	-16.67736	2.13047	2.30534	2.82761	3.13493	3.99734	5.76964	-0.12324	5.21895	7.64647	7.36738	-26.55955	-21.86007	-25.51301	-29.15190	-28.26267	-26.06632	12.67735	10.95278	9.39660	9.81516	7.59191	13.90882	-28.68649	-28.10806	-25.65313	-28.17965	-27.61426	-29.28855	33.14220	33.44423	36.48663	35.48540	34.18989	34.20131	-12.19749	-9.00489	-14.25597	-12.50564	-10.79676
45	28.76717	2.38511	-11.65251	1.88223	-17.46843	1.05161	2.90852	0.69208	5.12323	3.14791	-26.69500	2.49103	11.22768	2.32766	-28.14058	1.40698	34.16059	1.06609	-12.63507	1.98219	28.47965	26.14113	31.25118	31.16295	26.80092	-11.41109	-11.81363	-14.09390	-12.10587	-8.83809	-16.38351	-19.22726	-17.23104	-17.27620	-17.22411	2.30165	2.32764	2.74941	3.20920	3.95469	5.71688	-0.18290	5.12891	7.63941	7.31386	-26.95291	-22.57102	-26.11027	-29.80476	-28.59856	-26.13248	13.21534	11.60065	9.98072	10.16443	8.01552	14.38943	-29.07445	-28.18772	-25.73605	-27.94375	-27.97858	-29.92296	32.95274	33.37359	35.75594	35.10012	34.01476	33.76639	-13.41254	-9.49331	-14.52334	-13.75692	-11.98925
46	28.72024	2.35818	-11.67604	2.26908	-17.56801	0.84983	2.92643	0.65051	5.07296	3.16261	-26.97201	2.41384	11.68294	2.23645	-28.52107	1.48265	33.81990	0.82403	-13.39063	2.22556	28.40857	26.13908	31.02691	31.24848	26.77813	-10.98393	-12.29867	-14.33781	-12.53431	-8.22545	-17.05574	-18.92627	-16.89754	-17.08237	-17.87811	2.45914	2.33980	2.66933	3.26204	3.90184	5.68155	-0.25012	5.04794	7.63076	7.25469	-27.18198	-23.12603	-26.44618	-30.18189	-28.72556	-26.17038	13.55630	12.26450	10.62446	10.50931	8.51881	14.62427	-29.52616	-28.32332	-26.16186	-27.91483	-28.68370	-30.51659	32.86454	33.13734	34.94286	34.62870	33.84346	33.50248	-14.22284	-9.70545	-14.75697	-15.26693	-13.00095
