	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d
41	0.23163	0.05072	-0.01146	0.01903	-0.15612	0.02917	0.35449	0.05976	-0.00622	0.02663	-0.04333	0.10749	0.17517	-0.02835	-0.12713	0.28269	-0.02210	-0.16422	0.32818	-0.04311	-0.15577	0.27335	0.00916	-0.15577	0.38005	0.01617	0.01210	0.24636	-0.01519	-0.18546	0.34000	-0.00244	0.05093	0.44153	0.02040	0.04033
42	0.22665	0.06986	-0.01410	0.02647	-0.15182	0.03281	0.35995	0.05619	-0.01573	0.02780	-0.04108	0.11240	0.14992	-0.04036	-0.11570	0.28562	-0.04159	-0.17108	0.34173	-0.04762	-0.15530	0.28661	0.01257	-0.15998	0.38358	0.01007	0.01937	0.24341	-0.01452	-0.17977	0.35059	-0.01045	0.05569	0.43822	0.01095	0.04590
43	0.22050	0.08963	-0.01651	0.03343	-0.14612	0.03854	0.36704	0.05401	-0.02409	0.03189	-0.03846	0.11754	0.12326	-0.05045	-0.10186	0.28840	-0.06253	-0.17786	0.35517	-0.05217	-0.15453	0.29983	0.01638	-0.16423	0.38922	0.00555	0.02751	0.23840	-0.01547	-0.17227	0.36574	-0.01671	0.06115	0.43666	0.00540	0.05142
44	0.21226	0.11007	-0.01872	0.03912	-0.13895	0.04613	0.37574	0.05357	-0.03126	0.03838	-0.03526	0.12273	0.09405	-0.05823	-0.08577	0.29121	-0.08393	-0.18382	0.36829	-0.05699	-0.15342	0.31180	0.01999	-0.16809	0.39790	0.00305	0.03637	0.23092	-0.01792	-0.16300	0.38467	-0.02161	0.06753	0.43663	0.00317	0.05704
45	0.20097	0.13079	-0.02078	0.04331	-0.13028	0.05490	0.38559	0.05529	-0.03719	0.04630	-0.03120	0.12771	0.06142	-0.06376	-0.06784	0.29355	-0.10458	-0.18798	0.38064	-0.06237	-0.15188	0.32076	0.02286	-0.17096	0.41018	0.00316	0.04574	0.22071	-0.02145	-0.15205	0.40581	-0.02534	0.07503	0.43774	0.00320	0.06310
46	0.18603	0.15130	-0.02277	0.04608	-0.12009	0.06395	0.39562	0.05945	-0.04176	0.05477	-0.02595	0.13209	0.02491	-0.06744	-0.04868	0.29412	-0.12341	-0.18917	0.39161	-0.06829	-0.14964	0.32509	0.02461	-0.17208	0.42575	0.00624	0.05540	0.20810	-0.02547	-0.13952	0.42732	-0.02773	0.08374	0.43927	0.00437	0.06995
47	0.16740	0.17082	-0.02475	0.04762	-0.10850	0.07215	0.40453	0.06631	-0.04488	0.06317	-0.01918	0.13533	-0.01495	-0.06987	-0.02937	0.29095	-0.13966	-0.18611	0.40008	-0.07439	-0.14631	0.32369	0.02502	-0.17066	0.44341	0.01216	0.06519	0.19347	-0.02939	-0.12546	0.44760	-0.02840	0.09350	0.44061	0.00591	0.07784
48	0.14563	0.18774	-0.02679	0.04805	-0.09575	0.07823	0.41059	0.07611	-0.04649	0.07105	-0.01054	0.13694	-0.05579	-0.07154	-0.01144	0.28132	-0.15297	-0.17753	0.40452	-0.08001	-0.14139	0.31576	0.02400	-0.16600	0.46101	0.02022	0.07516	0.17691	-0.03283	-0.10980	0.46477	-0.02702	0.10409	0.44131	0.00735	0.08699
49	0.12197	0.19911	-0.02869	0.04723	-0.08215	0.08108	0.41170	0.08893	-0.04679	0.07811	0.00030	0.13662	-0.09282	-0.07211	0.00358	0.26202	-0.16348	-0.16261	0.40342	-0.08451	-0.13441	0.30037	0.02159	-0.15761	0.47576	0.02925	0.08553	0.15835	-0.03554	-0.09241	0.47662	-0.02366	0.11537	0.44065	0.00846	0.09760
50	0.09773	0.20168	-0.03012	0.04473	-0.06807	0.07995	0.40564	0.10456	-0.04624	0.08416	0.01354	0.13434	-0.12091	-0.07077	0.01434	0.23030	-0.17174	-0.14124	0.39514	-0.08747	-0.12475	0.27650	0.01779	-0.14531	0.48472	0.03788	0.09656	0.13761	-0.03737	-0.07323	0.48052	-0.01893	0.12735	0.43752	0.00907	0.10980
51	0.07378	0.19352	-0.03076	0.04017	-0.05381	0.07465	0.39032	0.12216	-0.04539	0.08891	0.02922	0.13038	-0.13692	-0.06673	0.02011	0.18539	-0.17801	-0.11440	0.37725	-0.08911	-0.11175	0.24359	0.01259	-0.12918	0.48526	0.04494	0.10853	0.11467	-0.03813	-0.05237	0.47356	-0.01382	0.14010	0.43013	0.00905	0.12363
52	0.05054	0.17412	-0.03043	0.03329	-0.03956	0.06590	0.36398	0.13999	-0.04476	0.09199	0.04697	0.12526	-0.13980	-0.05953	0.02115	0.12901	-0.18206	-0.08438	0.34739	-0.08999	-0.09488	0.20182	0.00588	-0.10965	0.47498	0.04962	0.12160	0.08959	-0.03764	-0.03018	0.45298	-0.00950	0.15348	0.41553	0.00814	0.13901
53	0.02825	0.14424	-0.02923	0.02421	-0.02543	0.05538	0.32561	0.15537	-0.04472	0.09289	0.06577	0.11966	-0.13006	-0.04946	0.01865	0.06527	-0.18317	-0.05464	0.30443	-0.09071	-0.07438	0.15223	-0.00241	-0.08759	0.45163	0.05146	0.13556	0.06259	-0.03581	-0.00735	0.41664	-0.00713	0.16686	0.39011	0.00595	0.15545
54	0.00699	0.10642	-0.02754	0.01365	-0.01168	0.04565	0.27550	0.16515	-0.04551	0.09100	0.08391	0.11415	-0.11041	-0.03782	0.01432	-0.00000	-0.18033	-0.02909	0.24941	-0.09156	-0.05144	0.09711	-0.01206	-0.06439	0.41356	0.05012	0.14939	0.03426	-0.03274	0.01503	0.36361	-0.00773	0.17892	0.35093	0.00194	0.17175
55	-0.00684	0.05437	-0.02383	0.00433	-0.00205	0.03874	0.21551	0.16647	-0.04715	0.08572	0.09908	0.10896	-0.06641	-0.02040	0.00041	-0.06005	-0.17241	-0.01086	0.18522	-0.09253	-0.02823	0.04011	-0.02238	-0.04197	0.36080	0.04546	0.16108	0.00580	-0.02870	0.03540	0.29493	-0.01181	0.18778	0.29666	-0.00449	0.18561
56	-0.03174	0.02470	-0.02502	0.00693	0.00990	0.03805	0.14914	0.15773	-0.04943	0.07690	0.10881	0.10376	-0.06000	-0.01851	0.00017	-0.10869	-0.15880	-0.00115	0.11631	-0.09316	-0.00743	-0.01429	-0.03230	-0.02234	0.29567	0.03765	0.16772	-0.02094	-0.02426	0.05187	0.21401	-0.01922	0.19121	0.22838	-0.01362	0.19369
57	-0.05205	0.00910	-0.02599	0.01271	0.01840	0.03839	0.08112	0.13894	-0.05191	0.06495	0.11099	0.09744	-0.05018	-0.01711	-0.00008	-0.14122	-0.13991	0.00127	0.04812	-0.09254	0.00838	-0.06195	-0.04055	-0.00725	0.22212	0.02708	0.16605	-0.04403	-0.02031	0.06254	0.12658	-0.02898	0.18705	0.15002	-0.02520	0.19222
58	-0.06654	0.03058	-0.02665	0.01666	0.02266	0.03752	0.01672	0.11184	-0.05400	0.05091	0.10454	0.08836	-0.03860	-0.01642	-0.00035	-0.15524	-0.11715	-0.00038	-0.01359	-0.08945	0.01745	-0.09920	-0.04587	0.00239	0.14487	0.01430	0.15357	-0.06183	-0.01765	0.06596	0.04005	-0.03929	0.17389	0.06749	-0.03841	0.17819
59	-0.07508	0.04888	-0.02688	0.01813	0.02276	0.03434	-0.03908	0.07979	-0.05502	0.03633	0.09003	0.07522	-0.02657	-0.01616	-0.00065	-0.15076	-0.09235	-0.00249	-0.06390	-0.08320	0.01976	-0.12432	-0.04781	0.00675	0.06868	0.00005	0.13019	-0.07435	-0.01668	0.06218	-0.03800	-0.04818	0.15166	-0.01140	-0.05144	0.15104
60	-0.07701	0.05954	-0.02626	0.01690	0.01915	0.02822	-0.06889	0.04085	-0.04678	0.02373	0.06970	0.05883	-0.01587	-0.01627	-0.00095	-0.06667	-0.03108	-0.00365	-0.09771	-0.07270	0.01646	-0.13480	-0.04577	0.00699	-0.00053	-0.01427	0.09878	-0.08035	-0.01675	0.05142	-0.10191	-0.05413	0.12235	-0.07765	-0.06172	0.11456
61	-0.07874	0.06555	-0.02616	0.01466	0.01441	0.02183	-0.10022	0.04022	-0.04738	0.01923	0.04768	0.04088	-0.00875	-0.01690	-0.00123	-0.05984	-0.02637	-0.00363	-0.11645	-0.06204	0.01238	-0.13869	-0.04307	0.00511	-0.05681	-0.02685	0.06526	-0.08878	-0.01852	0.03935	-0.14831	-0.05632	0.08981	-0.11970	-0.06531	0.07458
62	-0.06657	0.05569	-0.02244	0.00824	0.00643	0.01076	-0.11081	0.05003	-0.04236	0.01701	0.02719	0.02696	-0.00577	-0.01782	-0.00144	-0.04166	-0.01995	-0.00344	-0.10392	-0.03840	0.00176	-0.11510	-0.03196	0.00203	-0.09471	-0.03544	0.03617	-0.07884	-0.01755	0.01869	-0.17533	-0.05467	0.05891	-0.13844	-0.06334	0.04252
63	-0.04636	0.03741	-0.01661	0.00200	-0.00209	0.00197	-0.09039	0.05951	-0.02992	0.01412	0.00494	0.01717	-0.00460	-0.01828	-0.00153	-0.01945	-0.01419	-0.00317	-0.08533	-0.02292	-0.00433	-0.07682	-0.01715	-0.00046	-0.07172	-0.02442	-0.00216	-0.05765	-0.01440	-0.00428	-0.18398	-0.05002	0.03559	-0.09145	-0.03805	-0.00124
64	-0.05270	0.04390	-0.01789	0.00067	-0.00135	0.00076	-0.07318	0.05546	-0.02334	0.01074	-0.00329	0.00242	-0.00221	-0.01762	-0.00150	0.00230	-0.01017	-0.00288	-0.07200	-0.02083	-0.00292	-0.07402	-0.01739	-0.00053	-0.06935	-0.01820	-0.00530	-0.08187	-0.01866	-0.00202	-0.15437	-0.03813	0.00036	-0.07247	-0.02937	-0.00570
65	-0.04998	0.04961	-0.01708	0.00374	-0.00154	0.00070	-0.05589	0.05630	-0.01809	0.00974	-0.00371	0.00093	0.00305	-0.01563	-0.00138	0.02242	-0.00766	-0.00261	-0.04854	-0.01528	-0.00313	-0.05772	-0.01427	-0.00093	-0.06283	-0.01211	-0.00348	-0.09527	-0.02133	-0.00231	-0.13615	-0.03231	-0.00481	-0.05436	-0.02310	-0.00451
66	-0.04283	0.05576	-0.01561	0.00637	-0.00159	0.00076	-0.03589	0.05575	-0.01349	0.00887	-0.00322	0.00072	0.01055	-0.01261	-0.00118	0.04057	-0.00593	-0.00235	-0.02052	-0.01109	-0.00278	-0.03833	-0.01130	-0.00113	-0.05038	-0.00634	-0.00349	-0.10070	-0.02292	-0.00246	-0.11423	-0.02725	-0.00325	-0.03491	-0.01685	-0.00424
67	-0.03165	0.05984	-0.01356	0.00860	-0.00154	0.00081	-0.01479	0.05252	-0.00952	0.00736	-0.00304	0.00073	0.01920	-0.00900	-0.00092	0.05609	-0.00435	-0.00211	0.01175	-0.00707	-0.00260	-0.01655	-0.00820	-0.00125	-0.03901	-0.00295	-0.00296	-0.09760	-0.02348	-0.00245	-0.08333	-0.02111	-0.00378	-0.01947	-0.01209	-0.00376
68	-0.01862	0.06182	-0.01149	0.01049	-0.00150	0.00102	0.00454	0.04964	-0.00658	0.00564	-0.00277	0.00063	0.02889	-0.00515	-0.00062	0.06838	-0.00264	-0.00188	0.04289	-0.00401	-0.00247	0.00376	-0.00572	-0.00127	-0.02897	-0.00182	-0.00280	-0.08851	-0.02360	-0.00261	-0.05015	-0.01527	-0.00336	-0.00943	-0.00916	-0.00336
69	-0.00646	0.06264	-0.00983	0.01225	-0.00143	0.00124	0.01949	0.04811	-0.00486	0.00402	-0.00257	0.00056	0.03930	-0.00131	-0.00030	0.07733	-0.00077	-0.00167	0.06571	-0.00245	-0.00241	0.01918	-0.00430	-0.00124	-0.02230	-0.00290	-0.00269	-0.07785	-0.02386	-0.00276	-0.01839	-0.01014	-0.00305	-0.00488	-0.00807	-0.00300
70	0.00283	0.06227	-0.00867	0.01387	-0.00134	0.00148	0.02829	0.04731	-0.00429	0.00360	-0.00236	0.00049	0.04880	0.00224	0.00003	0.08319	0.00120	-0.00150	0.07434	-0.00276	-0.00238	0.02771	-0.00397	-0.00114	-0.02051	-0.00561	-0.00264	-0.06804	-0.02428	-0.00290	0.00853	-0.00628	-0.00260	-0.00408	-0.00800	-0.00266
71	0.00882	0.06051	-0.00780	0.01523	-0.00121	0.00166	0.03153	0.04656	-0.00434	0.00476	-0.00215	0.00048	0.05604	0.00536	0.00034	0.08678	0.00326	-0.00133	0.06818	-0.00458	-0.00235	0.02982	-0.00429	-0.00100	-0.02350	-0.00886	-0.00257	-0.05939	-0.02448	-0.00296	0.02996	-0.00374	-0.00217	-0.00375	-0.00781	-0.00234
72	0.01291	0.05792	-0.00682	0.01622	-0.00103	0.00177	0.03186	0.04672	-0.00437	0.00640	-0.00194	0.00051	0.06153	0.00817	0.00062	0.08945	0.00550	-0.00117	0.05317	-0.00692	-0.00230	0.02837	-0.00460	-0.00081	-0.02867	-0.01142	-0.00247	-0.05118	-0.02404	-0.00291	0.04641	-0.00223	-0.00174	-0.00108	-0.00677	-0.00204
73	0.01656	0.05526	-0.00547	0.01685	-0.00083	0.00180	0.03218	0.04800	-0.00384	0.00786	-0.00174	0.00057	0.06619	0.01082	0.00086	0.09179	0.00804	-0.00100	0.03811	-0.00856	-0.00223	0.02646	-0.00439	-0.00062	-0.03235	-0.01257	-0.00234	-0.04298	-0.02283	-0.00273	0.05873	-0.00127	-0.00135	0.00460	-0.00481	-0.00177
74	0.02063	0.05202	-0.00371	0.01699	-0.00061	0.00175	0.03404	0.04869	-0.00253	0.00896	-0.00153	0.00065	0.06990	0.01319	0.00105	0.09329	0.01097	-0.00079	0.02872	-0.00882	-0.00215	0.02573	-0.00355	-0.00043	-0.03184	-0.01223	-0.00220	-0.03376	-0.02079	-0.00244	0.06770	-0.00033	-0.00099	0.01234	-0.00225	-0.00152
75	0.02499	0.04748	-0.00174	0.01654	-0.00038	0.00165	0.03746	0.04734	-0.00052	0.00974	-0.00133	0.00073	0.07161	0.01504	0.00120	0.09323	0.01433	-0.00054	0.02547	-0.00771	-0.00204	0.02665	-0.00223	-0.00026	-0.02655	-0.01072	-0.00209	-0.02330	-0.01803	-0.00209	0.07412	0.00098	-0.00068	0.02103	0.00053	-0.00130
76	0.02947	0.04156	0.00024	0.01555	-0.00017	0.00151	0.04162	0.04407	0.00201	0.01037	-0.00113	0.00080	0.07102	0.01623	0.00131	0.09128	0.01811	-0.00028	0.02605	-0.00563	-0.00188	0.02948	-0.00068	-0.00012	-0.01791	-0.00850	-0.00199	-0.01210	-0.01482	-0.00171	0.07875	0.00276	-0.00042	0.02995	0.00331	-0.00108
77	0.03425	0.03492	0.00215	0.01418	0.00002	0.00136	0.04575	0.03977	0.00481	0.01095	-0.00093	0.00085	0.06917	0.01690	0.00139	0.08746	0.02218	0.00000	0.02855	-0.00292	-0.00167	0.03425	0.00093	0.00002	-0.00809	-0.00601	-0.00190	-0.00066	-0.01138	-0.00134	0.08235	0.00489	-0.00022	0.03847	0.00593	-0.00085
78	0.03921	0.02826	0.00401	0.01266	0.00019	0.00122	0.04929	0.03516	0.00766	0.01152	-0.00072	0.00088	0.06734	0.01737	0.00143	0.08174	0.02627	0.00028	0.03254	0.00028	-0.00139	0.03947	0.00245	0.00013	0.00131	-0.00371	-0.00182	0.01082	-0.00779	-0.00100	0.08529	0.00714	-0.00006	0.04556	0.00830	-0.00063
79	0.04349	0.02261	0.00585	0.01131	0.00033	0.00109	0.05175	0.03049	0.01032	0.01202	-0.00052	0.00090	0.06665	0.01807	0.00146	0.07411	0.02998	0.00054	0.03814	0.00400	-0.00105	0.04234	0.00372	0.00024	0.00939	-0.00194	-0.00173	0.02148	-0.00424	-0.00072	0.08692	0.00930	0.00007	0.05019	0.01024	-0.00042
80	0.04611	0.01975	0.00765	0.01065	0.00044	0.00099	0.05257	0.02605	0.01262	0.01240	-0.00032	0.00091	0.06791	0.01948	0.00148	0.06485	0.03288	0.00077	0.04489	0.00825	-0.00066	0.04103	0.00460	0.00034	0.01533	-0.00088	-0.00166	0.02940	-0.00114	-0.00048	0.08600	0.01119	0.00018	0.05179	0.01166	-0.00024
81	0.04656	0.02124	0.00931	0.01110	0.00054	0.00091	0.05149	0.02257	0.01446	0.01264	-0.00014	0.00093	0.07102	0.02193	0.00151	0.05462	0.03462	0.00094	0.05212	0.01294	-0.00025	0.03578	0.00497	0.00042	0.01828	-0.00048	-0.00159	0.03287	0.00103	-0.00030	0.08188	0.01262	0.00029	0.05053	0.01260	-0.00010
82	0.04485	0.02616	0.01081	0.01275	0.00063	0.00088	0.04868	0.02095	0.01577	0.01280	0.00001	0.00095	0.07498	0.02543	0.00157	0.04414	0.03497	0.00103	0.05951	0.01788	0.00016	0.02794	0.00491	0.00050	0.01783	-0.00066	-0.00154	0.03163	0.00207	-0.00017	0.07447	0.01347	0.00041	0.04745	0.01317	-0.00000
83	0.04151	0.03257	0.01212	0.01530	0.00071	0.00087	0.04459	0.02174	0.01648	0.01306	0.00013	0.00098	0.07885	0.02973	0.00165	0.03400	0.03395	0.00100	0.06660	0.02278	0.00058	0.01897	0.00456	0.00056	0.01424	-0.00139	-0.00152	0.02671	0.00206	-0.00008	0.06391	0.01367	0.00055	0.04421	0.01337	0.00005
84	0.03748	0.03927	0.01321	0.01840	0.00077	0.00089	0.03983	0.02466	0.01654	0.01363	0.00022	0.00103	0.08249	0.03439	0.00173	0.02503	0.03173	0.00087	0.07287	0.02743	0.00096	0.01018	0.00401	0.00061	0.00825	-0.00271	-0.00151	0.01978	0.00122	-0.00003	0.05074	0.01320	0.00070	0.04225	0.01304	0.00006
85	0.03307	0.04466	0.01383	0.02141	0.00082	0.00091	0.03491	0.02900	0.01586	0.01459	0.00027	0.00109	0.08433	0.03848	0.00180	0.01777	0.02838	0.00065	0.07810	0.03158	0.00130	0.00254	0.00316	0.00065	0.00092	-0.00455	-0.00151	0.01234	-0.00015	0.00001	0.03584	0.01200	0.00087	0.04192	0.01187	0.00003
86	0.02781	0.04637	0.01359	0.02348	0.00085	0.00089	0.02993	0.03391	0.01426	0.01572	0.00028	0.00116	0.08110	0.04063	0.00181	0.01183	0.02372	0.00037	0.08194	0.03479	0.00153	-0.00333	0.00192	0.00069	-0.00648	-0.00662	-0.00148	0.00566	-0.00177	0.00006	0.02025	0.00989	0.00105	0.04211	0.00951	-0.00005
87	0.02165	0.04244	0.01234	0.02388	0.00086	0.00081	0.02447	0.03792	0.01151	0.01665	0.00027	0.00119	0.07044	0.03984	0.00173	0.00674	0.01750	0.00011	0.08298	0.03630	0.00160	-0.00678	0.00035	0.00071	-0.01280	-0.00850	-0.00141	0.00129	-0.00317	0.00013	0.00511	0.00662	0.00122	0.04031	0.00566	-0.00015
88	0.01568	0.03291	0.01026	0.02243	0.00086	0.00068	0.01807	0.03921	0.00749	0.01696	0.00025	0.00117	0.05343	0.03612	0.00159	0.00292	0.00970	-0.00007	0.07897	0.03517	0.00152	-0.00694	-0.00134	0.00073	-0.01712	-0.00981	-0.00126	0.00055	-0.00399	0.00026	-0.00863	0.00206	0.00134	0.03421	0.00035	-0.00027
89	0.01146	0.02032	0.00780	0.01967	0.00087	0.00050	0.01072	0.03690	0.00236	0.01641	0.00024	0.00106	0.03461	0.03050	0.00141	0.00126	0.00088	-0.00010	0.06846	0.03081	0.00128	-0.00344	-0.00292	0.00075	-0.01892	-0.01031	-0.00103	0.00320	-0.00418	0.00044	-0.02063	-0.00361	0.00141	0.02341	-0.00599	-0.00036
90	0.00961	0.00901	0.00533	0.01664	0.00090	0.00030	0.00276	0.03217	-0.00343	0.01514	0.00028	0.00089	0.01960	0.02454	0.00125	0.00261	-0.00782	0.00007	0.05215	0.02349	0.00097	0.00209	-0.00440	0.00078	-0.01885	-0.01008	-0.00070	0.00716	-0.00415	0.00068	-0.03167	-0.01010	0.00141	0.00955	-0.01262	-0.00036
91	0.00882	0.00319	0.00280	0.01425	0.00097	0.00015	-0.00560	0.02866	-0.00929	0.01364	0.00039	0.00070	0.01155	0.01922	0.00113	0.00734	-0.01503	0.00043	0.03289	0.01433	0.00065	0.00532	-0.00635	0.00083	-0.01929	-0.00975	-0.00031	0.00959	-0.00446	0.00094	-0.04368	-0.01725	0.00140	-0.00526	-0.01877	-0.00024
92	0.00673	0.00458	-0.00009	0.01301	0.00106	0.00014	-0.01453	0.03038	-0.01486	0.01249	0.00059	0.00059	0.01024	0.01476	0.00106	0.01412	-0.01993	0.00095	0.01459	0.00496	0.00040	0.00155	-0.00950	0.00091	-0.02347	-0.01040	0.00012	0.00840	-0.00553	0.00120	-0.05831	-0.02497	0.00143	-0.01958	-0.02398	0.00003
93	0.00178	0.01132	-0.00359	0.01282	0.00115	0.00024	-0.02425	0.03606	-0.01993	0.01191	0.00086	0.00062	0.01249	0.01074	0.00102	0.01935	-0.02258	0.00150	0.00024	-0.00314	0.00026	-0.01006	-0.01400	0.00101	-0.03353	-0.01307	0.00053	0.00293	-0.00751	0.00143	-0.07470	-0.03271	0.00156	-0.03262	-0.02819	0.00046
94	-0.00520	0.02078	-0.00737	0.01339	0.00125	0.00034	-0.03457	0.04106	-0.02438	0.01160	0.00119	0.00070	0.01546	0.00713	0.00100	0.01874	-0.02389	0.00197	-0.00955	-0.00918	0.00028	-0.02608	-0.01927	0.00112	-0.04924	-0.01818	0.00091	-0.00499	-0.00997	0.00163	-0.08914	-0.03911	0.00181	-0.04366	-0.03155	0.00098
95	-0.01252	0.02867	-0.01090	0.01405	0.00135	0.00043	-0.04482	0.04252	-0.02802	0.01111	0.00151	0.00072	0.01518	0.00356	0.00097	0.00959	-0.02508	0.00221	-0.01594	-0.01299	0.00044	-0.04208	-0.02451	0.00125	-0.06803	-0.02534	0.00124	-0.01067	-0.01176	0.00182	-0.09823	-0.04275	0.00214	-0.05152	-0.03393	0.00152
96	-0.01717	0.03397	-0.01320	0.01495	0.00142	0.00053	-0.05402	0.04058	-0.03057	0.01065	0.00177	0.00066	0.01187	0.00078	0.00096	-0.00752	-0.02701	0.00211	-0.02005	-0.01453	0.00074	-0.05452	-0.02896	0.00131	-0.08544	-0.03324	0.00156	-0.00887	-0.01143	0.00200	-0.10180	-0.04314	0.00246	-0.05527	-0.03491	0.00198
97	-0.01548	0.03760	-0.01281	0.01595	0.00158	0.00062	-0.06094	0.03703	-0.03169	0.01092	0.00191	0.00059	0.00886	0.00001	0.00096	-0.02891	-0.02975	0.00164	-0.02239	-0.01388	0.00111	-0.05878	-0.03067	0.00156	-0.09594	-0.03968	0.00187	0.00348	-0.00776	0.00220	-0.10234	-0.04094	0.00267	-0.05513	-0.03420	0.00227
98	-0.00611	0.04182	-0.00923	0.01746	0.00156	0.00075	-0.06455	0.03299	-0.03105	0.01171	0.00191	0.00073	0.00940	0.00195	0.00101	-0.05062	-0.03280	0.00086	-0.02350	-0.01143	0.00150	-0.05348	-0.02936	0.00126	-0.09497	-0.04218	0.00217	0.02573	-0.00029	0.00241	-0.10180	-0.03707	0.00272	-0.05183	-0.03176	0.00228
99	0.01173	0.04425	-0.00130	0.01698	0.00202	0.00080	-0.06419	0.02990	-0.02849	0.01220	0.00175	0.00108	0.01496	0.00635	0.00111	-0.07044	-0.03541	-0.00009	-0.02405	-0.00803	0.00182	-0.03405	-0.02076	0.00238	-0.08156	-0.03923	0.00242	0.05427	0.01051	0.00259	-0.09972	-0.03207	0.00259	-0.04518	-0.02772	0.00200
100	0.03214	0.04962	0.00749	0.01892	0.00151	0.00111	-0.05975	0.03077	-0.02424	0.01217	0.00146	0.00146	0.02625	0.01249	0.00125	-0.08696	-0.03674	-0.00104	-0.02453	-0.00473	0.00198	-0.01429	-0.01342	0.00054	-0.05903	-0.03122	0.00257	0.08444	0.02341	0.00272	-0.09385	-0.02604	0.00232	-0.03439	-0.02246	0.00145
101	0.03137	0.08557	-0.00015	0.04864	-0.00809	0.01768	-0.05142	0.03578	-0.01877	0.01191	0.00108	0.00173	0.04089	0.01855	0.00144	-0.09775	-0.03582	-0.00178	-0.02476	-0.00229	0.00194	-0.05856	-0.05537	-0.02849	-0.03253	-0.01996	0.00255	0.11177	0.03637	0.00279	-0.08191	-0.01899	0.00197	-0.02016	-0.01679	0.00073
