	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d
7	-6.22852	2.49693	5.71143	3.40480	9.42190	2.43417	-8.36747	1.77953	11.56935	3.08573	-2.91791	3.01133	7.60132	3.35202	-2.15188	1.80318	-4.62151	3.19962	11.66098	-9.90928	13.23004	-7.54604	6.96952	-2.34299	-4.88008	-11.61531	-2.66558	6.23158	6.20623	11.34185	-5.19524	-8.90368	13.27550	-6.09512	10.64264	-4.91329	-9.63379	5.07198	12.93851	-7.40452	10.55862	-4.69093	13.97635	-3.54875	-5.34250	-4.03095	7.77225	6.95819	6.46266	9.40049	-6.93031	-9.61390	7.01081	3.44758	7.31243	-2.85196	-6.00783	-3.39253	9.04274	4.85329	7.75814	7.02085	-7.65589	-9.67990	8.14199	0.25107	11.26674	-1.78567	-6.82839	5.21694	9.84303	-8.16253	13.70040	-2.62112	7.44178	-1.71514	-9.92402	-5.94312	10.03878	10.95995	11.67215	8.21960	-10.66932	-9.53161	13.27161	-2.80306	8.35003	-3.61965	-5.34020	2.67995	12.51462	-10.17988	8.81018	-4.51111	3.84588	1.68339	-1.99404	3.85016	7.55525	-4.25594	9.25892	-2.67317	3.74734	0.09045	-6.07027	-7.61472	7.33765	8.34188	6.43608	8.93734	-8.75116	-9.19653	17.45578	-1.35960	6.73307	-2.58711	-6.41700	2.49343	12.78267	-7.83983	12.54906	-3.49548	3.32867	-2.07998
8	-6.48835	2.44211	6.62854	3.71554	10.17272	2.15149	-9.75055	1.72161	11.17113	3.18348	-2.24837	2.82170	9.14803	3.07129	-3.80505	1.62455	-4.94127	4.02007	11.82426	-10.64834	12.68219	-6.99057	8.20036	-3.59152	-4.98402	-11.81014	-2.56125	7.06666	7.81692	11.92573	-6.53682	-10.16439	12.77701	-4.47897	11.10701	-6.14453	-9.75135	5.72682	13.71724	-8.60707	10.09485	-3.61252	15.72892	-5.47393	-5.64162	-4.18680	8.29073	8.46811	7.39770	9.94833	-8.24983	-11.39215	6.68110	4.08806	8.20983	-4.18686	-6.27324	-3.77603	10.55563	5.60118	8.48145	8.01655	-9.28302	-11.21626	7.93803	0.40265	12.62632	-3.00268	-7.03263	6.60461	10.10179	-9.55447	13.40996	-1.75060	8.78740	-3.41844	-10.01969	-6.28779	12.58937	11.45833	10.77119	9.34454	-11.81268	-10.93419	13.14714	-2.39581	10.06047	-5.61556	-5.36463	3.58954	13.28783	-11.74867	8.21897	-3.18223	6.22362	-1.10090	-2.45957	4.18841	9.24199	-6.00703	8.64074	-2.48954	5.83210	-1.31188	-6.65082	-7.91533	8.15403	8.92381	7.49812	9.84402	-10.04160	-10.49811	17.52060	-1.18615	8.13490	-4.36699	-6.71868	3.38056	13.54588	-9.31415	11.77178	-3.13638	5.71740	-3.64232
9	-6.75815	2.40486	7.50788	3.92657	10.72818	1.92222	-10.95007	1.54982	10.79333	3.29678	-1.52772	2.67520	10.53177	2.77750	-5.44696	1.44441	-5.21273	4.83390	11.69961	-11.16879	12.18972	-6.49708	9.34175	-4.74487	-5.18053	-11.98274	-2.04785	7.83857	9.27108	12.25429	-8.13458	-11.12469	12.33526	-3.05424	11.25697	-7.09416	-10.02204	6.53352	14.42787	-9.84324	9.64837	-2.48612	17.15092	-7.33882	-5.99005	-4.31847	8.81613	9.66816	8.44410	10.43316	-9.63216	-12.89631	6.34968	4.47895	9.43913	-5.61954	-6.53204	-4.13884	11.79429	6.38203	9.26318	8.68422	-10.87982	-12.48626	7.77886	0.71550	13.72621	-4.16521	-7.26789	7.85909	10.14362	-10.62509	13.11948	-0.71368	9.96928	-5.18069	-10.10923	-6.55289	14.53904	11.98202	9.88119	10.13567	-12.58324	-12.05940	13.03035	-1.77904	11.17494	-7.24857	-5.39195	4.54466	13.48447	-12.82802	7.60921	-1.50817	8.49585	-4.19203	-2.94124	4.57855	10.77493	-7.68604	8.03783	-2.29488	7.81121	-2.78592	-7.20966	-8.24975	8.79867	9.88467	8.64583	10.07240	-11.33163	-11.49922	17.57585	-1.12231	9.54971	-6.10470	-7.03041	4.12064	14.03521	-10.42268	11.05206	-2.54391	7.93355	-5.44207
10	-7.01181	2.39312	8.23555	3.96670	11.07252	1.80822	-11.84121	1.32293	10.46400	3.41304	-0.84397	2.61834	11.54326	2.56320	-6.80203	1.37032	-5.40048	5.52013	11.48847	-11.55007	11.77538	-6.16924	10.27117	-5.59460	-5.44724	-12.11336	-1.16376	8.42109	10.38550	12.31231	-9.76943	-11.66176	11.96289	-2.03047	11.24796	-7.67907	-10.44310	7.40332	15.03400	-10.98761	9.24744	-1.51448	18.07930	-8.78440	-6.36059	-4.41530	9.30387	10.43393	9.42322	10.77826	-10.86974	-13.91047	6.02920	4.61178	10.73471	-6.88396	-6.76076	-4.44373	12.68894	7.05505	10.04234	9.06026	-12.28158	-13.41443	7.70068	1.03818	14.52413	-5.13406	-7.50536	8.75673	10.03577	-11.24416	12.84530	0.33192	10.85342	-6.75054	-10.18984	-6.72609	15.59340	12.43041	9.22958	10.54584	-12.88340	-12.78275	12.93818	-1.04223	11.49431	-8.25379	-5.38529	5.45128	13.09342	-13.33646	7.04431	0.33891	10.20256	-7.02046	-3.38702	5.04448	11.92146	-9.09568	7.48294	-1.96303	9.36816	-4.13719	-7.70533	-8.57575	9.21331	11.05715	9.73467	9.79634	-12.42397	-12.20825	17.63097	-1.09354	10.63085	-7.50695	-7.32979	4.55943	14.27881	-11.03955	10.44666	-1.79150	9.56934	-7.07733
11	-7.22900	2.41250	8.71853	3.83621	11.23870	1.79267	-12.36822	1.15040	10.19829	3.51821	-0.28667	2.66676	12.06522	2.47142	-7.65877	1.40117	-5.48628	5.96690	11.37984	-11.86949	11.44443	-6.06836	10.91455	-6.00668	-5.74392	-12.19635	-0.02756	8.68084	11.01003	12.23799	-11.18386	-11.79739	11.65846	-1.56663	11.28154	-7.89777	-10.97940	8.27036	15.47022	-11.91798	8.90788	-0.86671	18.47110	-9.57036	-6.72778	-4.47551	9.71101	10.74559	10.16142	10.92379	-11.77270	-14.34040	5.72880	4.52675	11.81811	-7.74118	-6.94404	-4.67733	13.22027	7.47544	10.74160	9.27624	-13.35879	-13.99202	7.72156	1.25031	14.99236	-5.79113	-7.72233	9.14551	9.90726	-11.40704	12.59474	1.23440	11.35768	-7.89972	-10.25860	-6.80955	15.65809	12.70316	8.96227	10.63284	-12.73021	-13.07421	12.88236	-0.31156	11.02984	-8.52372	-5.31702	6.20694	12.26862	-13.34087	6.57585	2.06962	11.08961	-9.08030	-3.75504	5.57417	12.54873	-10.10505	7.00301	-1.43375	10.29110	-5.18934	-8.10749	-8.86019	9.36114	12.18053	10.63572	9.31082	-13.16191	-12.68001	17.68106	-0.99407	11.10310	-8.36627	-7.60320	4.62407	14.35180	-11.15958	9.98308	-0.99338	10.36843	-8.18004
12	-7.39846	2.46354	8.91422	3.60018	11.29017	1.78892	-12.54973	1.11742	9.99857	3.60093	0.08136	2.78637	12.10746	2.51058	-7.94503	1.43189	-5.47219	6.12455	11.47749	-12.17331	11.18872	-6.17465	11.25405	-5.97655	-6.02266	-12.24285	1.15913	8.55335	11.12199	12.21664	-12.18261	-11.65193	11.40989	-1.70662	11.51581	-7.82000	-11.56863	9.09176	15.64966	-12.52684	8.63340	-0.63710	18.41310	-9.64559	-7.07071	-4.50561	10.01150	10.68929	10.54348	10.85314	-12.22764	-14.23274	5.45467	4.29886	12.49634	-8.06833	-7.07658	-4.85046	13.41907	7.55959	11.29209	9.46216	-14.04418	-14.24713	7.84266	1.30552	15.12707	-6.09220	-7.90736	8.99033	9.89776	-11.21802	12.36821	1.88519	11.47053	-8.49127	-10.31139	-6.81730	14.83694	12.74070	9.14296	10.52567	-12.25168	-13.00121	12.86655	0.27225	10.01041	-8.14150	-5.17396	6.73710	11.26816	-13.02418	6.23199	3.36652	11.19419	-10.10956	-4.02033	6.13412	12.64808	-10.67745	6.61503	-0.71396	10.52564	-5.85010	-8.40239	-9.08719	9.24739	12.99192	11.27175	8.91836	-13.47438	-12.97489	17.71280	-0.73451	10.87084	-8.64064	-7.84579	4.34073	14.35326	-10.88741	9.66036	-0.26658	10.30402	-8.55957
13	-7.51903	2.53981	8.84264	3.35657	11.29332	1.74401	-12.46132	1.18748	9.85664	3.65433	0.24707	2.92882	11.78546	2.68131	-7.73739	1.38011	-5.37834	6.02818	11.76334	-12.46088	10.99134	-6.38942	11.32873	-5.63033	-6.24054	-12.27632	2.14064	8.10841	10.88570	12.33857	-12.70597	-11.36705	11.20015	-2.34679	11.99905	-7.55733	-12.13760	9.80050	15.54434	-12.75535	8.41839	-0.83125	18.08442	-9.13598	-7.37476	-4.51876	10.20125	10.42480	10.54291	10.59414	-12.22402	-13.74515	5.21030	4.01967	12.70495	-7.88681	-7.16244	-4.99068	13.35872	7.32686	11.65185	9.66500	-14.33909	-14.21351	8.05390	1.22886	14.96773	-6.08668	-8.06149	8.38749	10.09237	-10.83930	12.16130	2.24239	11.25439	-8.52017	-10.34324	-6.77144	13.37046	12.54458	9.76544	10.37319	-11.63954	-12.69894	12.88521	0.60615	8.77860	-7.33195	-4.95857	7.02179	10.35522	-12.61475	6.01431	4.02098	10.75102	-10.13050	-4.17660	6.69086	12.31229	-10.86692	6.32365	0.14789	10.15733	-6.12732	-8.59385	-9.26076	8.92810	13.32629	11.62497	8.81596	-13.38655	-13.13043	17.70853	-0.28551	10.04898	-8.45098	-8.05909	3.82330	14.36775	-10.39367	9.45604	0.30480	9.56484	-8.25325
14	-7.59823	2.62957	8.57722	3.18541	11.29430	1.69090	-12.20523	1.26401	9.75699	3.67579	0.24891	3.07383	11.26923	2.95849	-7.21591	1.23599	-5.23561	5.77663	12.11910	-12.68910	10.83073	-6.58531	11.23455	-5.17524	-6.37081	-12.32316	2.68250	7.53585	10.59651	12.53961	-12.83145	-11.04010	11.01241	-3.26635	12.66921	-7.23381	-12.62342	10.28263	15.25880	-12.63262	8.25142	-1.37519	17.69186	-8.27620	-7.63282	-4.53236	10.29517	10.13248	10.22272	10.20029	-11.84826	-13.08137	4.99636	3.77942	12.49447	-7.33195	-7.21266	-5.13064	13.14357	6.89049	11.80891	9.84187	-14.30387	-13.92460	8.33905	1.08302	14.59315	-5.88790	-8.19509	7.53536	10.47989	-10.42819	11.96575	2.33319	10.82898	-8.10590	-10.34995	-6.69735	11.55842	12.17269	10.75028	10.29076	-11.07623	-12.31730	12.92427	0.66245	7.65843	-6.36941	-4.68756	7.09915	9.70960	-12.30649	5.90256	4.01747	10.05698	-9.39729	-4.23335	7.22314	11.69019	-10.78835	6.12077	1.08994	9.35432	-6.10122	-8.69981	-9.40004	8.50144	13.17029	11.72890	9.04126	-13.00584	-13.15709	17.64860	0.30969	8.90254	-8.00760	-8.24705	3.23574	14.43005	-9.85280	9.33495	0.68971	8.47701	-7.48853
15	-7.64914	2.72045	8.21950	3.11060	11.30899	1.70253	-11.87951	1.29739	9.68042	3.66603	0.15470	3.22718	10.73149	3.27991	-6.59372	1.05040	-5.07657	5.48410	12.40207	-12.80627	10.68546	-6.66854	11.09907	-4.81451	-6.40906	-12.40322	2.66657	7.04644	10.52958	12.66860	-12.71286	-10.70494	10.83373	-4.20716	13.40865	-6.96311	-12.99054	10.42433	14.99738	-12.27355	8.11871	-2.14226	17.40946	-7.32758	-7.84532	-4.56511	10.32146	9.95947	9.70976	9.73164	-11.25340	-12.42336	4.81096	3.64887	11.99136	-6.59636	-7.24184	-5.29740	12.88703	6.40347	11.77671	9.91984	-14.03586	-13.42969	8.67828	0.93308	14.08855	-5.61448	-8.32186	6.66676	10.96043	-10.08794	11.77004	2.23388	10.33779	-7.44066	-10.32938	-6.61890	9.69900	11.71529	11.93577	10.32761	-10.67085	-11.97076	12.96371	0.48676	6.86653	-5.48996	-4.38813	7.04942	9.37873	-12.19900	5.86372	3.50884	9.40170	-8.30780	-4.21046	7.72051	10.94140	-10.57447	5.98740	2.04881	8.31272	-5.88173	-8.74569	-9.52986	8.08299	12.64443	11.64886	9.49775	-12.48477	-13.05314	17.51445	0.95173	7.74158	-7.51727	-8.41285	2.74078	14.51765	-9.39124	9.25815	0.90775	7.38898	-6.57751
16	-7.68645	2.80358	7.86743	3.11216	11.32965	1.81210	-11.55731	1.29108	9.60816	3.62830	0.03106	3.38902	10.30703	3.57646	-6.04896	0.90326	-4.92753	5.23262	12.52892	-12.79395	10.53875	-6.60404	11.02469	-4.66847	-6.37252	-12.52416	2.15062	6.75965	10.79815	12.61991	-12.50010	-10.35975	10.65687	-4.95768	14.10306	-6.82532	-13.23669	10.19109	14.94413	-11.82992	8.00747	-2.98805	17.34101	-6.50899	-8.01862	-4.63391	10.31300	9.98183	9.15555	9.24767	-10.61422	-11.88935	4.65089	3.66122	11.35841	-5.87293	-7.26380	-5.50685	12.68044	5.99461	11.59066	9.86411	-13.64014	-12.80497	9.04913	0.82179	13.51621	-5.34278	-8.45271	5.97318	11.39401	-9.84958	11.56117	2.03599	9.91332	-6.72278	-10.28143	-6.55517	8.04739	11.26083	13.09893	10.47312	-10.43943	-11.71583	12.98176	0.16775	6.47697	-4.83055	-4.09197	6.96073	9.29125	-12.28136	5.86165	2.72587	9.03331	-7.28833	-4.13240	8.17391	10.20323	-10.33629	5.89759	2.95929	7.22112	-5.57427	-8.75648	-9.67146	7.77179	11.93386	11.45871	10.03098	-11.97081	-12.82398	17.29302	1.51470	6.82836	-7.11694	-8.55750	2.45337	14.57514	-9.06726	9.19144	1.00477	6.56085	-5.78721
17	-7.72301	2.87464	7.58884	3.15950	11.34187	1.98317	-11.27992	1.26776	9.52541	3.56768	-0.07878	3.53702	10.06820	3.80543	-5.68064	0.85312	-4.80362	5.04896	12.51099	-12.68262	10.38044	-6.40536	11.05045	-4.74832	-6.29262	-12.68153	1.34894	6.66162	11.31695	12.41502	-12.28774	-10.00735	10.48055	-5.40395	14.67107	-6.84619	-13.38658	9.67263	15.15574	-11.43041	7.90842	-3.78291	17.50710	-5.95217	-8.16262	-4.75127	10.29384	10.19185	8.69894	8.80856	-10.08016	-11.52337	4.51321	3.80416	10.75476	-5.30821	-7.28797	-5.76384	12.56688	5.72968	11.30618	9.70615	-13.20425	-12.14412	9.42807	0.75751	12.91442	-5.09622	-8.59217	5.55470	11.65998	-9.68540	11.32813	1.81548	9.65391	-6.10671	-10.20674	-6.51891	6.78478	10.86469	14.01557	10.69207	-10.33181	-11.55852	12.95947	-0.19869	6.42792	-4.40458	-3.82834	6.88984	9.32162	-12.46119	5.86535	1.88994	9.10416	-6.66233	-4.02372	8.56455	9.57692	-10.14052	5.82330	3.75480	6.23906	-5.25951	-8.75055	-9.83707	7.61860	11.21164	11.22933	10.50861	-11.56815	-12.49409	16.98052	1.88030	6.31926	-6.84847	-8.68057	2.41818	14.54722	-8.87903	9.11202	1.02211	6.10804	-5.25436
18	-7.76755	2.93278	7.40887	3.21781	11.33919	2.14113	-11.06007	1.24300	9.42354	3.49004	-0.16176	3.63887	10.02139	3.95754	-5.49982	0.90448	-4.70745	4.91213	12.42924	-12.53478	10.20683	-6.11863	11.15631	-4.97808	-6.20450	-12.86289	0.53981	6.64463	11.88058	12.18310	-12.10991	-9.67274	10.30823	-5.53666	15.07245	-6.99723	-13.47796	9.05637	15.53785	-11.13859	7.81726	-4.43404	17.85286	-5.68746	-8.28819	-4.92408	10.26680	10.51331	8.43825	8.47199	-9.73873	-11.30667	4.39613	4.03000	10.29435	-4.97129	-7.31815	-6.06549	12.53420	5.60756	10.99364	9.52821	-12.78546	-11.53533	9.79299	0.71867	12.31238	-4.86448	-8.73828	5.41243	11.69911	-9.54179	11.06503	1.61881	9.61116	-5.67952	-10.10524	-6.51604	6.00280	10.53575	14.52409	10.95547	-10.27836	-11.47347	12.88401	-0.53676	6.56867	-4.12506	-3.61797	6.84548	9.35724	-12.61899	5.85488	1.15762	9.62581	-6.56031	-3.90651	8.85728	9.13166	-10.00862	5.73957	4.37027	5.48642	-4.98607	-8.73673	-10.02927	7.61252	10.58637	11.02548	10.87096	-11.32359	-12.10758	16.58377	1.96980	6.24313	-6.66892	-8.78208	2.61448	14.40022	-8.78658	9.01022	0.98153	6.01171	-4.97962
19	-7.82422	2.97878	7.31386	3.24460	11.32850	2.21661	-10.89081	1.21918	9.30046	3.40110	-0.22838	3.67138	10.12179	4.04266	-5.45095	1.03770	-4.63179	4.77726	12.38301	-12.41487	10.01969	-5.80425	11.28361	-5.23527	-6.13823	-13.05244	-0.04170	6.58203	12.28271	12.08292	-11.96269	-9.39726	10.14611	-5.42541	15.30633	-7.21700	-13.54681	8.54012	15.91078	-10.94277	7.73445	-4.89189	18.27122	-5.66008	-8.40552	-5.15323	10.21356	10.83970	8.41389	8.28181	-9.60071	-11.18250	4.29891	4.27554	10.02144	-4.84862	-7.35341	-6.40507	12.52802	5.58080	10.72613	9.42455	-12.40904	-11.03818	10.12595	0.67085	11.73806	-4.62712	-8.88512	5.47746	11.52663	-9.37610	10.77245	1.46720	9.78165	-5.45731	-9.97641	-6.54639	5.71154	10.24654	14.55725	11.24779	-10.22743	-11.42028	12.75012	-0.80399	6.73603	-3.86867	-3.47024	6.80216	9.33677	-12.66255	5.82354	0.60035	10.47834	-6.91552	-3.79967	9.00517	8.91318	-9.93053	5.62883	4.74519	5.04348	-4.77346	-8.71571	-10.24329	7.69467	10.08700	10.89909	11.13848	-11.23275	-11.71800	16.11847	1.76327	6.51843	-6.48685	-8.86416	2.97747	14.13106	-8.73734	8.88653	0.89093	6.16116	-4.87056
20	-7.89346	3.01377	7.26682	3.20534	11.32666	2.17923	-10.75616	1.19360	9.15935	3.30575	-0.29863	3.62833	10.29839	4.07057	-5.44899	1.23210	-4.56461	4.60204	12.44203	-12.36345	9.82446	-5.51586	11.36738	-5.40442	-6.11394	-13.23455	-0.27202	6.39075	12.40478	12.22309	-11.83157	-9.21923	10.00127	-5.17905	15.39686	-7.43288	-13.61684	8.23914	16.12132	-10.78481	7.66351	-5.14411	18.63728	-5.76735	-8.52314	-5.43402	10.11145	11.07679	8.60236	8.25834	-9.61201	-11.08637	4.22120	4.47936	9.91912	-4.86834	-7.38995	-6.77499	12.47615	5.58612	10.56140	9.46176	-12.07173	-10.67011	10.41493	0.58477	11.21429	-4.36668	-9.02629	5.65291	11.22273	-9.18341	10.45682	1.36998	10.10600	-5.39641	-9.82118	-6.60616	5.85831	9.95638	14.14205	11.56031	-10.15973	-11.35646	12.55926	-0.99092	6.82566	-3.54591	-3.38436	6.72693	9.25845	-12.56054	5.77581	0.22214	11.45503	-7.52593	-3.71867	8.96700	8.94149	-9.88017	5.48346	4.83120	4.95002	-4.61831	-8.68421	-10.46982	7.78999	9.68404	10.87745	11.37805	-11.25627	-11.37254	15.60573	1.30067	7.00378	-6.21281	-8.93259	3.42312	13.77094	-8.69018	8.74642	0.75683	6.40688	-4.79984
