	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d
46	-0.04780	0.06646	-0.01643	0.04992	-0.00365	0.05720	0.09806	0.02838	0.08562	0.01538	0.09557	0.01943	-0.08840	-0.05064	-0.04554	0.12094	0.08560	0.08007	0.10348	0.09046	0.09302	0.02889	0.04085	0.06152	0.12754	0.10803	0.12929	-0.08389	-0.03949	-0.02694	0.07726	0.07699	0.08910	0.06109	0.06703	0.08636
47	-0.05390	0.06527	-0.01961	0.04761	-0.00789	0.05678	0.09405	0.02780	0.08483	0.01589	0.09473	0.02236	-0.09129	-0.05016	-0.04832	0.11260	0.07898	0.07140	0.09696	0.08775	0.09022	0.02147	0.03525	0.05703	0.12699	0.11009	0.13179	-0.09187	-0.04393	-0.03237	0.07619	0.07998	0.09324	0.05752	0.06733	0.08700
48	-0.05848	0.06321	-0.02207	0.04466	-0.01182	0.05555	0.08916	0.02744	0.08346	0.01713	0.09310	0.02595	-0.09088	-0.04751	-0.04947	0.10296	0.07165	0.06162	0.08970	0.08439	0.08622	0.01435	0.02950	0.05197	0.12546	0.11123	0.13318	-0.09892	-0.04819	-0.03798	0.07435	0.08278	0.09712	0.05331	0.06727	0.08733
49	-0.06127	0.06030	-0.02351	0.04124	-0.01522	0.05340	0.08320	0.02726	0.08125	0.01869	0.09038	0.02991	-0.08677	-0.04222	-0.04859	0.09235	0.06377	0.05070	0.08173	0.08043	0.08100	0.00759	0.02377	0.04637	0.12232	0.11069	0.13294	-0.10463	-0.05208	-0.04344	0.07126	0.08469	0.10011	0.04837	0.06669	0.08713
50	-0.06212	0.05682	-0.02378	0.03786	-0.01786	0.05031	0.07617	0.02710	0.07796	0.02003	0.08629	0.03394	-0.07902	-0.03419	-0.04542	0.08130	0.05556	0.03859	0.07310	0.07594	0.07457	0.00123	0.01819	0.04020	0.11727	0.10785	0.13059	-0.10856	-0.05535	-0.04838	0.06646	0.08499	0.10152	0.04271	0.06544	0.08618
51	-0.06103	0.05327	-0.02293	0.03534	-0.01961	0.04645	0.06823	0.02680	0.07342	0.02072	0.08060	0.03774	-0.06819	-0.02404	-0.04000	0.07046	0.04738	0.02531	0.06396	0.07093	0.06700	-0.00454	0.01295	0.03355	0.11037	0.10236	0.12573	-0.11035	-0.05770	-0.05239	0.05980	0.08309	0.10075	0.03658	0.06334	0.08421
52	-0.05821	0.05023	-0.02125	0.03426	-0.02045	0.04219	0.05986	0.02617	0.06768	0.02041	0.07322	0.04103	-0.05539	-0.01317	-0.03276	0.06046	0.03981	0.01123	0.05457	0.06548	0.05836	-0.00944	0.00826	0.02654	0.10209	0.09422	0.11821	-0.10978	-0.05882	-0.05511	0.05164	0.07879	0.09748	0.03053	0.06012	0.08084
53	-0.05399	0.04796	-0.01910	0.03427	-0.02042	0.03796	0.05167	0.02510	0.06098	0.01886	0.06426	0.04341	-0.04211	-0.00334	-0.02443	0.05181	0.03364	-0.00283	0.04536	0.05975	0.04877	-0.01309	0.00446	0.01939	0.09299	0.08373	0.10805	-0.10678	-0.05842	-0.05622	0.04291	0.07226	0.09160	0.02527	0.05554	0.07571
54	-0.04864	0.04623	-0.01675	0.03417	-0.01968	0.03410	0.04427	0.02351	0.05373	0.01598	0.05402	0.04434	-0.02952	0.00392	-0.01601	0.04480	0.02959	-0.01554	0.03678	0.05400	0.03841	-0.01503	0.00201	0.01244	0.08353	0.07147	0.09545	-0.10136	-0.05619	-0.05547	0.03485	0.06405	0.08324	0.02137	0.04954	0.06853
55	-0.04109	0.04555	-0.01230	0.03484	-0.01545	0.03239	0.03811	0.02135	0.04644	0.01203	0.04298	0.04328	-0.01462	0.01360	0.00028	0.03939	0.02794	-0.02536	0.02915	0.04850	0.02748	-0.01496	0.00141	0.00607	0.07412	0.05837	0.08082	-0.09368	-0.05191	-0.05270	0.02861	0.05503	0.07275	0.01930	0.04234	0.05920
56	-0.03497	0.04265	-0.00957	0.03162	-0.01574	0.02793	0.03345	0.01866	0.03966	0.00791	0.03183	0.03993	-0.00786	0.01394	0.00014	0.03512	0.02823	-0.03098	0.02259	0.04348	0.01642	-0.01292	0.00287	0.00064	0.06514	0.04564	0.06494	-0.08413	-0.04551	-0.04799	0.02497	0.04631	0.06069	0.01943	0.03465	0.04808
57	-0.02787	0.03941	-0.00550	0.02768	-0.01519	0.02291	0.03034	0.01573	0.03393	0.00535	0.02136	0.03449	-0.00112	0.01440	-0.00036	0.03126	0.02923	-0.03197	0.01723	0.03912	0.00597	-0.00936	0.00620	-0.00363	0.05699	0.03460	0.04891	-0.07313	-0.03712	-0.04157	0.02423	0.03904	0.04782	0.02198	0.02769	0.03609
58	-0.02066	0.03541	-0.00043	0.02326	-0.01387	0.01756	0.02861	0.01333	0.02959	0.00527	0.01235	0.02772	0.00438	0.01523	-0.00114	0.02705	0.02939	-0.02900	0.01310	0.03538	-0.00285	-0.00518	0.01065	-0.00657	0.05000	0.02623	0.03395	-0.06117	-0.02716	-0.03390	0.02606	0.03412	0.03510	0.02681	0.02283	0.02454
59	-0.01399	0.03030	0.00501	0.01840	-0.01191	0.01219	0.02777	0.01271	0.02664	0.00544	0.00528	0.02071	0.00793	0.01602	-0.00202	0.02220	0.02767	-0.02351	0.01001	0.03184	-0.00940	-0.00134	0.01524	-0.00817	0.04421	0.02101	0.02116	-0.04857	-0.01624	-0.02553	0.02948	0.03175	0.02349	0.03294	0.02095	0.01468
60	-0.00849	0.02469	0.00975	0.01342	-0.00936	0.00718	0.02616	0.01496	0.02313	0.00646	0.00357	0.01081	0.01003	0.01642	-0.00283	0.01216	0.01583	-0.00201	0.00794	0.02794	-0.01253	0.00101	0.01852	-0.00821	0.03902	0.01849	0.01123	-0.03652	-0.00570	-0.01705	0.03319	0.03135	0.01379	0.03851	0.02204	0.00734
61	-0.00318	0.01856	0.01418	0.00858	-0.00686	0.00311	0.02558	0.01539	0.02279	0.00598	-0.00076	0.00861	0.01165	0.01659	-0.00344	0.01254	0.01712	-0.00212	0.00575	0.02319	-0.01506	0.00280	0.02130	-0.00760	0.03346	0.01759	0.00407	-0.02399	0.00466	-0.00953	0.03592	0.03183	0.00664	0.04024	0.02420	0.00267
62	-0.00152	0.01529	0.01513	0.00419	-0.00357	0.00074	0.02446	0.01423	0.02221	0.00685	-0.00135	0.00308	0.01293	0.01677	-0.00382	0.01299	0.01732	-0.00220	0.00682	0.01786	-0.00603	0.00005	0.01825	-0.00415	0.02681	0.01692	-0.00095	-0.01754	0.01037	-0.00273	0.03655	0.03186	0.00224	0.03914	0.02709	0.00021
63	-0.00339	0.01581	0.01304	0.00313	-0.00070	0.00293	0.01921	0.00961	0.01880	0.00707	-0.00034	0.00134	0.01335	0.01665	-0.00395	0.01446	0.01718	-0.00218	0.01005	0.01606	0.00083	-0.00544	0.01149	0.00011	0.01733	0.01225	0.00055	-0.01808	0.01099	0.00175	0.03530	0.03086	0.00042	0.01893	0.01764	-0.00134
64	-0.00149	0.01299	0.01469	0.00204	-0.00118	0.00253	0.01558	0.00330	0.01735	0.00359	-0.00114	0.00118	0.01275	0.01565	-0.00384	0.01721	0.01693	-0.00202	0.01282	0.01680	-0.00089	-0.00452	0.01234	-0.00089	0.01273	0.01258	0.00083	-0.01271	0.01607	0.00120	0.02050	0.02265	-0.00184	0.01464	0.01780	-0.00176
65	-0.00134	0.01176	0.01544	0.00519	-0.00130	0.00217	0.01528	0.00421	0.01724	0.00278	-0.00131	0.00121	0.01171	0.01346	-0.00352	0.02103	0.01621	-0.00174	0.01588	0.01718	-0.00070	-0.00458	0.01153	-0.00120	0.00944	0.01329	0.00049	-0.01113	0.02133	0.00082	0.01627	0.02061	-0.00249	0.01379	0.01893	-0.00212
66	-0.00193	0.01202	0.01581	0.00915	-0.00156	0.00160	0.01593	0.00672	0.01685	0.00262	-0.00154	0.00117	0.01099	0.01029	-0.00304	0.02540	0.01456	-0.00137	0.01861	0.01767	-0.00117	-0.00401	0.01078	-0.00178	0.00715	0.01361	0.00013	-0.01277	0.02637	0.00013	0.01496	0.01945	-0.00284	0.01352	0.01894	-0.00243
67	-0.00271	0.01376	0.01553	0.01288	-0.00184	0.00091	0.01672	0.00885	0.01553	0.00267	-0.00173	0.00120	0.01104	0.00655	-0.00245	0.02958	0.01179	-0.00099	0.02059	0.01687	-0.00148	-0.00272	0.00975	-0.00227	0.00604	0.01367	-0.00033	-0.01647	0.03028	-0.00080	0.01326	0.01722	-0.00329	0.01410	0.01808	-0.00258
68	-0.00267	0.01604	0.01465	0.01603	-0.00206	0.00046	0.01757	0.01030	0.01329	0.00324	-0.00184	0.00120	0.01205	0.00246	-0.00181	0.03286	0.00797	-0.00067	0.02172	0.01408	-0.00175	-0.00031	0.00869	-0.00259	0.00554	0.01293	-0.00075	-0.01977	0.03281	-0.00178	0.01303	0.01511	-0.00350	0.01472	0.01637	-0.00253
69	-0.00124	0.01779	0.01344	0.01857	-0.00218	0.00089	0.01822	0.01101	0.01050	0.00432	-0.00184	0.00115	0.01398	-0.00170	-0.00115	0.03482	0.00336	-0.00043	0.02218	0.00986	-0.00193	0.00311	0.00785	-0.00268	0.00549	0.01187	-0.00109	-0.02080	0.03416	-0.00269	0.01384	0.01309	-0.00342	0.01475	0.01433	-0.00233
70	0.00129	0.01861	0.01218	0.02046	-0.00215	0.00148	0.01844	0.01113	0.00787	0.00592	-0.00174	0.00102	0.01645	-0.00549	-0.00051	0.03538	-0.00174	-0.00027	0.02216	0.00601	-0.00203	0.00690	0.00743	-0.00257	0.00571	0.01153	-0.00131	-0.01948	0.03459	-0.00338	0.01530	0.01121	-0.00304	0.01365	0.01235	-0.00204
71	0.00410	0.01859	0.01097	0.02161	-0.00199	0.00196	0.01800	0.01104	0.00577	0.00781	-0.00156	0.00086	0.01890	-0.00861	0.00011	0.03471	-0.00709	-0.00017	0.02155	0.00414	-0.00206	0.01016	0.00737	-0.00230	0.00580	0.01250	-0.00141	-0.01676	0.03415	-0.00377	0.01666	0.00911	-0.00241	0.01127	0.01019	-0.00175
72	0.00666	0.01806	0.00963	0.02210	-0.00170	0.00226	0.01685	0.01105	0.00398	0.00996	-0.00134	0.00075	0.02125	-0.01120	0.00067	0.03325	-0.01252	-0.00007	0.02003	0.00416	-0.00204	0.01227	0.00729	-0.00194	0.00536	0.01429	-0.00142	-0.01354	0.03281	-0.00382	0.01748	0.00657	-0.00167	0.00810	0.00738	-0.00149
73	0.00893	0.01729	0.00802	0.02208	-0.00132	0.00239	0.01524	0.01111	0.00198	0.01221	-0.00109	0.00078	0.02372	-0.01342	0.00117	0.03136	-0.01785	0.00012	0.01773	0.00454	-0.00199	0.01315	0.00680	-0.00155	0.00448	0.01577	-0.00138	-0.01008	0.03068	-0.00359	0.01769	0.00357	-0.00092	0.00496	0.00387	-0.00128
74	0.01099	0.01655	0.00609	0.02140	-0.00091	0.00239	0.01365	0.01091	-0.00053	0.01410	-0.00082	0.00093	0.02637	-0.01513	0.00160	0.02911	-0.02286	0.00046	0.01539	0.00387	-0.00193	0.01314	0.00574	-0.00116	0.00382	0.01610	-0.00132	-0.00653	0.02767	-0.00316	0.01738	0.00021	-0.00027	0.00256	0.00000	-0.00106
75	0.01286	0.01589	0.00398	0.01999	-0.00049	0.00231	0.01243	0.01014	-0.00352	0.01535	-0.00054	0.00113	0.02883	-0.01612	0.00196	0.02651	-0.02729	0.00096	0.01364	0.00190	-0.00183	0.01268	0.00420	-0.00082	0.00402	0.01514	-0.00127	-0.00295	0.02385	-0.00263	0.01663	-0.00352	0.00024	0.00135	-0.00382	-0.00079
76	0.01452	0.01525	0.00180	0.01795	-0.00012	0.00220	0.01168	0.00867	-0.00673	0.01596	-0.00023	0.00134	0.03074	-0.01640	0.00226	0.02356	-0.03094	0.00160	0.01257	-0.00095	-0.00168	0.01234	0.00231	-0.00053	0.00516	0.01324	-0.00123	0.00048	0.01948	-0.00208	0.01550	-0.00770	0.00058	0.00159	-0.00729	-0.00044
77	0.01616	0.01462	-0.00038	0.01555	0.00021	0.00209	0.01140	0.00661	-0.00987	0.01609	0.00010	0.00153	0.03225	-0.01621	0.00251	0.02036	-0.03361	0.00232	0.01206	-0.00423	-0.00143	0.01257	0.00021	-0.00029	0.00699	0.01096	-0.00120	0.00367	0.01487	-0.00158	0.01432	-0.01219	0.00077	0.00328	-0.01028	0.00002
78	0.01780	0.01406	-0.00249	0.01299	0.00049	0.00200	0.01166	0.00418	-0.01266	0.01588	0.00046	0.00171	0.03357	-0.01578	0.00271	0.01705	-0.03512	0.00303	0.01211	-0.00771	-0.00104	0.01329	-0.00188	-0.00009	0.00938	0.00888	-0.00118	0.00656	0.01018	-0.00116	0.01369	-0.01662	0.00087	0.00606	-0.01274	0.00059
79	0.01925	0.01383	-0.00443	0.01055	0.00073	0.00194	0.01244	0.00180	-0.01488	0.01545	0.00084	0.00186	0.03499	-0.01532	0.00291	0.01372	-0.03528	0.00368	0.01281	-0.01127	-0.00044	0.01370	-0.00371	0.00009	0.01240	0.00733	-0.00116	0.00906	0.00575	-0.00081	0.01385	-0.02057	0.00093	0.00941	-0.01462	0.00121
80	0.02027	0.01430	-0.00596	0.00858	0.00094	0.00193	0.01352	0.00200	-0.01642	0.01483	0.00125	0.00197	0.03674	-0.01496	0.00312	0.01045	-0.03403	0.00419	0.01416	-0.01472	0.00035	0.01308	-0.00505	0.00024	0.01573	0.00623	-0.00114	0.01100	0.00212	-0.00054	0.01444	-0.02371	0.00101	0.01283	-0.01585	0.00182
81	0.02075	0.01556	-0.00694	0.00728	0.00114	0.00196	0.01461	0.00425	-0.01728	0.01402	0.00166	0.00203	0.03872	-0.01473	0.00336	0.00741	-0.03147	0.00453	0.01624	-0.01791	0.00131	0.01142	-0.00579	0.00038	0.01861	0.00534	-0.00107	0.01212	-0.00030	-0.00033	0.01503	-0.02583	0.00119	0.01577	-0.01652	0.00236
82	0.02060	0.01731	-0.00734	0.00657	0.00133	0.00203	0.01549	0.00631	-0.01752	0.01310	0.00206	0.00206	0.04049	-0.01449	0.00364	0.00471	-0.02786	0.00467	0.01928	-0.02076	0.00236	0.00896	-0.00599	0.00050	0.02027	0.00447	-0.00096	0.01235	-0.00156	-0.00016	0.01527	-0.02672	0.00146	0.01794	-0.01672	0.00276
83	0.01986	0.01921	-0.00726	0.00613	0.00150	0.00210	0.01604	0.00820	-0.01723	0.01221	0.00241	0.00206	0.04178	-0.01399	0.00390	0.00239	-0.02361	0.00462	0.02320	-0.02339	0.00344	0.00597	-0.00582	0.00060	0.02025	0.00364	-0.00081	0.01183	-0.00198	-0.00001	0.01481	-0.02626	0.00183	0.01955	-0.01650	0.00299
84	0.01886	0.02109	-0.00683	0.00568	0.00163	0.00214	0.01624	0.01008	-0.01652	0.01157	0.00269	0.00207	0.04276	-0.01307	0.00408	0.00065	-0.01921	0.00438	0.02753	-0.02595	0.00443	0.00284	-0.00544	0.00067	0.01849	0.00286	-0.00062	0.01098	-0.00197	0.00015	0.01346	-0.02447	0.00225	0.02104	-0.01584	0.00302
85	0.01762	0.02227	-0.00615	0.00501	0.00173	0.00208	0.01612	0.01207	-0.01549	0.01134	0.00288	0.00209	0.04265	-0.01165	0.00411	-0.00033	-0.01507	0.00402	0.03182	-0.02843	0.00521	0.00000	-0.00498	0.00074	0.01530	0.00215	-0.00039	0.01020	-0.00183	0.00034	0.01125	-0.02137	0.00268	0.02255	-0.01474	0.00286
86	0.01565	0.02138	-0.00536	0.00408	0.00178	0.00188	0.01562	0.01413	-0.01413	0.01148	0.00295	0.00209	0.03935	-0.00981	0.00394	-0.00069	-0.01141	0.00358	0.03561	-0.03045	0.00567	-0.00218	-0.00447	0.00082	0.01125	0.00147	-0.00012	0.00978	-0.00180	0.00058	0.00841	-0.01706	0.00306	0.02350	-0.01319	0.00255
87	0.01269	0.01732	-0.00458	0.00299	0.00179	0.00153	0.01444	0.01577	-0.01237	0.01175	0.00291	0.00200	0.03112	-0.00785	0.00356	-0.00065	-0.00830	0.00311	0.03808	-0.03137	0.00573	-0.00326	-0.00392	0.00092	0.00697	0.00079	0.00021	0.01021	-0.00198	0.00089	0.00519	-0.01180	0.00334	0.02263	-0.01117	0.00215
88	0.00928	0.01085	-0.00400	0.00198	0.00179	0.00109	0.01231	0.01626	-0.01021	0.01178	0.00279	0.00180	0.01854	-0.00621	0.00304	-0.00015	-0.00581	0.00270	0.03805	-0.03048	0.00538	-0.00266	-0.00341	0.00107	0.00311	0.00009	0.00062	0.01196	-0.00237	0.00126	0.00169	-0.00622	0.00349	0.01882	-0.00864	0.00177
89	0.00651	0.00762	-0.00369	0.00126	0.00180	0.00062	0.00918	0.01531	-0.00779	0.01121	0.00264	0.00148	0.00476	-0.00514	0.00248	0.00103	-0.00399	0.00239	0.03466	-0.02751	0.00472	-0.00008	-0.00312	0.00126	0.00025	-0.00061	0.00112	0.01486	-0.00281	0.00168	-0.00231	-0.00115	0.00350	0.01228	-0.00572	0.00149
90	0.00517	0.01195	-0.00358	0.00082	0.00183	0.00032	0.00537	0.01350	-0.00537	0.01003	0.00253	0.00108	-0.00592	-0.00453	0.00195	0.00310	-0.00279	0.00224	0.02809	-0.02286	0.00389	0.00360	-0.00308	0.00148	-0.00164	-0.00119	0.00171	0.01782	-0.00313	0.00208	-0.00721	0.00270	0.00343	0.00449	-0.00270	0.00140
91	0.00484	0.01505	-0.00346	0.00049	0.00187	0.00047	0.00122	0.01244	-0.00311	0.00846	0.00251	0.00074	-0.01068	-0.00402	0.00151	0.00607	-0.00201	0.00225	0.01973	-0.01739	0.00306	0.00582	-0.00309	0.00169	-0.00350	-0.00138	0.00233	0.01937	-0.00327	0.00240	-0.01343	0.00510	0.00338	-0.00279	0.00015	0.00151
92	0.00427	0.01383	-0.00316	0.00020	0.00188	0.00070	-0.00307	0.01355	-0.00111	0.00682	0.00258	0.00061	-0.00923	-0.00328	0.00119	0.00927	-0.00145	0.00237	0.01166	-0.01196	0.00237	0.00364	-0.00294	0.00186	-0.00682	-0.00103	0.00288	0.01840	-0.00327	0.00260	-0.02101	0.00622	0.00344	-0.00846	0.00267	0.00183
93	0.00243	0.01053	-0.00270	0.00045	0.00187	0.00083	-0.00741	0.01607	0.00051	0.00532	0.00274	0.00071	-0.00372	-0.00226	0.00100	0.01135	-0.00117	0.00251	0.00549	-0.00710	0.00193	-0.00359	-0.00268	0.00195	-0.01265	-0.00030	0.00329	0.01458	-0.00316	0.00266	-0.02895	0.00630	0.00365	-0.01231	0.00480	0.00231
94	-0.00041	0.01192	-0.00219	0.00096	0.00181	0.00085	-0.01175	0.01825	0.00158	0.00418	0.00295	0.00087	0.00347	-0.00110	0.00092	0.01072	-0.00142	0.00256	0.00153	-0.00300	0.00177	-0.01378	-0.00254	0.00192	-0.02095	0.00042	0.00350	0.00909	-0.00293	0.00260	-0.03538	0.00550	0.00403	-0.01465	0.00641	0.00289
95	-0.00351	0.01799	-0.00167	0.00144	0.00174	0.00077	-0.01596	0.01918	0.00199	0.00377	0.00315	0.00102	0.00884	-0.00001	0.00094	0.00631	-0.00244	0.00241	-0.00083	0.00025	0.00189	-0.02415	-0.00253	0.00179	-0.03059	0.00075	0.00351	0.00477	-0.00247	0.00249	-0.03902	0.00407	0.00450	-0.01568	0.00732	0.00346
96	-0.00546	0.02379	-0.00110	0.00178	0.00168	0.00067	-0.01985	0.01910	0.00173	0.00417	0.00328	0.00122	0.01160	0.00089	0.00105	-0.00182	-0.00422	0.00198	-0.00217	0.00254	0.00222	-0.03264	-0.00256	0.00159	-0.03949	0.00058	0.00337	0.00467	-0.00162	0.00239	-0.04028	0.00236	0.00494	-0.01548	0.00738	0.00391
97	-0.00433	0.02791	-0.00038	0.00198	0.00171	0.00059	-0.02306	0.01866	0.00098	0.00486	0.00328	0.00149	0.01314	0.00158	0.00125	-0.01240	-0.00634	0.00126	-0.00278	0.00381	0.00266	-0.03652	-0.00238	0.00149	-0.04504	0.00010	0.00317	0.01038	-0.00034	0.00238	-0.04068	0.00066	0.00521	-0.01441	0.00664	0.00409
98	0.00038	0.03109	0.00037	0.00214	0.00178	0.00064	-0.02519	0.01800	-0.00001	0.00532	0.00310	0.00181	0.01503	0.00198	0.00152	-0.02380	-0.00823	0.00029	-0.00298	0.00411	0.00309	-0.03533	-0.00205	0.00131	-0.04502	-0.00029	0.00300	0.02144	0.00119	0.00251	-0.04122	-0.00091	0.00522	-0.01294	0.00525	0.00390
99	0.00947	0.03152	0.00119	0.00191	0.00215	0.00055	-0.02595	0.01756	-0.00100	0.00533	0.00274	0.00214	0.01800	0.00203	0.00185	-0.03488	-0.00943	-0.00083	-0.00323	0.00360	0.00340	-0.02543	-0.00101	0.00182	-0.03906	-0.00028	0.00289	0.03585	0.00253	0.00279	-0.04153	-0.00228	0.00492	-0.01104	0.00340	0.00329
100	0.01913	0.03396	0.00140	0.00193	0.00228	0.00092	-0.02522	0.01845	-0.00184	0.00491	0.00221	0.00244	0.02277	0.00168	0.00221	-0.04473	-0.00971	-0.00193	-0.00382	0.00246	0.00349	-0.01649	-0.00066	0.00141	-0.02888	0.00009	0.00283	0.05112	0.00317	0.00324	-0.04028	-0.00336	0.00436	-0.00839	0.00130	0.00229
101	0.01236	0.06229	-0.00134	0.00563	-0.00094	0.00711	-0.02302	0.02066	-0.00253	0.00415	0.00159	0.00267	0.02864	0.00106	0.00250	-0.05202	-0.00908	-0.00284	-0.00464	0.00097	0.00330	-0.05646	-0.00776	-0.00912	-0.01706	0.00042	0.00279	0.06489	0.00269	0.00381	-0.03621	-0.00407	0.00365	-0.00516	-0.00088	0.00108
