	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d
7	11.29220	1.60173	29.30066	2.81935	8.37556	3.63184	-5.47620	2.40404	11.53729	0.97124	27.81220	2.94346	8.48896	5.04691	-2.92613	1.67904	11.18360	24.00695	6.66554	-5.58483	12.69808	21.99546	-2.03744	-5.11948	12.82075	11.53541	27.76333	27.64885	3.92634	5.53770	-3.52145	-6.06377	11.97969	24.53379	4.39578	-3.98238	9.52044	26.77970	3.63951	-3.19159	11.31521	28.50656	11.70560	-2.10247	11.25302	10.54912	30.69517	29.12448	8.02891	10.50448	-7.02680	-4.11177	10.39494	28.06874	12.08447	-2.35004	11.02555	8.46423	27.34435	27.27750	8.22680	4.59112	-3.22560	-8.38469	11.34360	32.00289	16.06135	1.13105	9.40227	27.58382	9.76258	-5.29268	11.55718	28.84245	9.71318	-1.51986	13.62838	15.02836	34.45865	31.96204	16.70880	8.29019	0.08430	-6.44741	13.55794	28.78569	6.57309	-3.86533	12.21220	33.73415	13.16707	-4.48693	10.80107	27.38085	6.86636	-3.88950	10.96773	29.71714	7.84624	-8.50674	11.87287	29.64853	8.83200	-3.63950	11.23275	10.69981	28.80358	28.99624	6.62300	7.00673	-7.17602	-9.29034	11.10745	31.10383	13.84557	-3.42430	11.15153	32.91458	13.48402	-5.39288	10.28214	25.06537	5.33861	-3.42566
8	11.17938	1.64247	29.01002	2.89481	9.58451	3.60215	-5.22728	2.19049	11.45537	0.98525	27.73415	2.93427	9.77594	5.15340	-2.76581	1.75622	11.20076	23.43747	7.14313	-4.96745	12.64043	21.77385	-1.18999	-4.88821	12.76442	11.52004	27.10079	27.40358	4.27878	6.58137	-4.07412	-5.78425	11.95528	24.59055	5.51302	-3.67098	9.40281	26.31642	4.60208	-4.07331	11.23528	28.52364	12.90726	-2.02938	11.12605	10.42079	30.42167	28.79584	9.30779	11.70159	-6.92710	-3.80643	10.41749	27.66116	12.71774	-2.25794	10.98866	8.16129	27.06843	27.34086	9.20969	6.57067	-3.21215	-8.14127	11.05294	31.96496	18.08058	1.65045	9.31459	27.17215	10.72963	-4.98146	11.58785	28.89977	10.96722	-1.45113	13.51423	14.90582	33.90245	31.99150	17.20529	10.19113	0.19594	-5.58171	13.37696	28.60951	7.89145	-3.95079	12.24486	33.74483	14.95291	-3.90000	10.73810	27.62112	8.75576	-3.62538	10.56566	29.33565	9.49720	-7.82886	11.98280	29.50439	9.91657	-3.68409	11.03229	10.40878	28.76351	28.65934	8.39916	8.69456	-6.90629	-8.47160	11.00019	30.86050	14.90934	-3.16882	11.29897	32.70577	14.28720	-5.17647	10.02172	25.06616	7.06640	-3.34764
9	11.07718	1.69028	28.62921	2.92783	10.60582	3.56666	-4.80619	2.00997	11.38500	1.01943	27.54154	2.91360	10.83219	5.28301	-2.41278	1.85141	11.26581	22.90711	7.58840	-4.20218	12.63142	21.49764	-0.52955	-4.53985	12.69696	11.46545	26.55522	27.00723	4.73581	7.42672	-4.49645	-5.20975	11.92269	24.53132	6.47503	-3.21317	9.30630	25.78530	5.43374	-4.87168	11.18311	28.41055	13.87614	-1.71841	10.98100	10.30068	30.04606	28.34399	10.42031	12.67843	-6.57521	-3.35150	10.43478	27.14224	13.19559	-1.96865	10.96774	7.90113	26.78718	27.33295	10.12680	8.33689	-3.04927	-7.61743	10.75453	31.83696	19.95670	2.38311	9.23986	26.64847	11.45805	-4.50050	11.63146	28.78498	11.85652	-1.26416	13.43022	14.79416	33.17707	31.80315	17.45640	11.67731	0.40324	-4.61139	13.21859	28.30894	8.92148	-3.80800	12.29095	33.59523	16.40833	-3.21789	10.67443	27.81770	10.48442	-3.09712	10.15045	28.78105	10.87105	-7.01529	12.09711	29.29154	10.83737	-3.49632	10.82311	10.12823	28.63573	28.26894	10.07294	10.19037	-6.28895	-7.42558	10.89295	30.37211	15.58841	-2.78361	11.49287	32.39271	14.81154	-4.86916	9.79389	24.96291	8.49193	-3.03437
10	10.99585	1.74482	28.13030	2.91953	11.38949	3.49153	-4.25160	1.90232	11.33431	1.06963	27.20127	2.89540	11.62217	5.42739	-1.92825	1.96074	11.37450	22.36405	7.93764	-3.33383	12.66753	21.12131	-0.08192	-4.13594	12.61436	11.37760	26.17392	26.39116	5.38292	7.97681	-4.71622	-4.45169	11.88222	24.29162	7.22146	-2.66366	9.22756	25.23464	6.22352	-5.39066	11.16215	28.13454	14.60221	-1.22353	10.84042	10.19700	29.54382	27.73608	11.30281	13.39869	-6.03902	-2.79256	10.44753	26.50676	13.52803	-1.52704	10.96941	7.70272	26.45996	27.16969	10.91238	9.74120	-2.77013	-6.88965	10.46267	31.52694	21.52953	3.24239	9.18644	25.97271	11.89386	-3.92349	11.69274	28.49175	12.40656	-0.97859	13.38676	14.70583	32.29199	31.36264	17.47806	12.68604	0.70579	-3.60447	13.09233	27.85601	9.61725	-3.49319	12.36342	33.25993	17.47671	-2.46939	10.62501	27.91225	11.97445	-2.39115	9.74384	28.01148	11.85523	-6.15674	12.23636	29.02395	11.57601	-3.15626	10.62151	9.88314	28.37293	27.79140	11.54976	11.38766	-5.41583	-6.27168	10.79544	29.66577	15.92153	-2.30720	11.73911	31.94845	15.02853	-4.50605	9.61343	24.68308	9.54875	-2.57657
11	10.94257	1.80487	27.49593	2.88218	11.90962	3.36233	-3.60313	1.85971	11.30703	1.13235	26.69850	2.88533	12.14595	5.57460	-1.36027	2.07950	11.51840	21.76465	8.14363	-2.41068	12.74105	20.63523	0.16657	-3.72389	12.51856	11.26920	25.94040	25.51304	6.20500	8.17110	-4.71078	-3.61101	11.83589	23.84242	7.73245	-2.06269	9.16183	24.71123	7.04444	-5.52677	11.16879	27.68250	15.09964	-0.60039	10.72366	10.11141	28.90531	26.96344	11.92559	13.85996	-5.38322	-2.15816	10.45511	25.76284	13.73981	-0.97385	10.99797	7.57904	26.04161	26.80341	11.50994	10.70584	-2.40460	-6.04485	10.18990	30.98806	22.71946	4.15888	9.15946	25.12397	12.01829	-3.30395	11.77089	28.02806	12.67877	-0.61003	13.39082	14.64778	31.27527	30.67860	17.29541	13.23317	1.08726	-2.60954	13.00330	27.21825	9.94289	-3.05870	12.46776	32.71669	18.13367	-1.66654	10.60134	27.82918	13.16564	-1.57177	9.36580	27.00872	12.39057	-5.31263	12.41475	28.70098	12.12895	-2.72775	10.44233	9.69351	27.94543	27.18043	12.76613	12.20287	-4.37846	-5.10966	10.71169	28.80881	16.00138	-1.75786	12.03359	31.36270	14.94836	-4.10648	9.48463	24.18713	10.22986	-2.03496
12	10.91932	1.86769	26.72580	2.83830	12.16661	3.19783	-2.89947	1.85218	11.30158	1.20531	26.04321	2.87484	12.43451	5.70833	-0.73910	2.20225	11.68609	21.09530	8.19583	-1.48025	12.84329	20.07045	0.26862	-3.31776	12.41449	11.15444	25.76987	24.39067	7.10147	8.01545	-4.48210	-2.77031	11.78747	23.20435	8.03299	-1.43567	9.10415	24.22001	7.88964	-5.29604	11.19275	27.06238	15.39906	0.10486	10.64249	10.03917	28.13904	26.04445	12.29086	14.08564	-4.65986	-1.47026	10.45468	24.93185	13.86361	-0.33887	11.05378	7.53744	25.49949	26.23792	11.88584	11.22998	-1.97145	-5.16515	9.94343	30.22346	23.52100	5.08729	9.15957	24.10962	11.85127	-2.67355	11.85902	27.41125	12.74603	-0.17060	13.44152	14.62038	30.16536	29.79567	16.93881	13.39151	1.52678	-1.66121	12.95229	26.37821	9.88711	-2.55335	12.59912	31.96479	18.39679	-0.82642	10.60757	27.50893	14.03542	-0.67380	9.02836	25.78690	12.48562	-4.51043	12.63485	28.31709	12.51028	-2.24519	10.29540	9.57059	27.35208	26.39674	13.69524	12.60097	-3.25928	-4.00971	10.64016	27.87507	15.92387	-1.14653	12.36216	30.64488	14.61085	-3.68223	9.40191	23.49229	10.59162	-1.44044
13	10.92318	1.92942	25.83867	2.80915	12.18496	3.03763	-2.17622	1.85466	11.31266	1.28661	25.26753	2.84907	12.53712	5.81375	-0.08394	2.32209	11.86588	20.37366	8.11979	-0.58176	12.96696	19.47927	0.29502	-2.89918	12.30606	11.04422	25.54284	23.10947	7.93882	7.58864	-4.04792	-1.98597	11.74160	22.43857	8.17689	-0.79710	9.04915	23.70987	8.67397	-4.78333	11.22053	26.30190	15.53967	0.85520	10.60045	9.97265	27.26841	25.01965	12.41900	14.11564	-3.91281	-0.75441	10.44156	24.04308	13.93360	0.35565	11.13388	7.58088	24.82655	25.52243	12.03537	11.36866	-1.48320	-4.31734	9.72458	29.27356	23.97475	5.99768	9.18449	22.96885	11.44670	-2.04953	11.94642	26.66515	12.67231	0.32780	13.52899	14.61908	29.00184	28.77732	16.44737	13.25852	2.00521	-0.78468	12.93733	25.34793	9.47459	-2.02462	12.74481	31.03347	18.32189	0.02134	10.64052	26.94020	14.60595	0.27588	8.73353	24.39058	12.20444	-3.75889	12.88735	27.87190	12.75035	-1.71946	10.18504	9.51586	26.62014	25.43242	14.34433	12.60407	-2.12819	-3.01384	10.57665	26.91807	15.75385	-0.48925	12.70590	29.82120	14.07218	-3.24424	9.35581	22.66316	10.73128	-0.80595
14	10.94870	1.98642	24.86877	2.80066	12.00764	2.91409	-1.46292	1.85477	11.33428	1.37345	24.41417	2.79885	12.50453	5.88329	0.58924	2.42970	12.04942	19.63216	7.95945	0.26023	13.10668	18.90974	0.30918	-2.43531	12.19544	10.94442	25.15740	21.78988	8.60351	7.01628	-3.45139	-1.28350	11.70253	21.62169	8.22339	-0.15531	8.99171	23.10490	9.29062	-4.08365	11.24019	25.44184	15.56043	1.61913	10.59470	9.90607	26.32564	23.94056	12.33871	13.99870	-3.18056	-0.03805	10.41132	23.12621	13.97831	1.08989	11.23398	7.70859	24.04312	24.73136	11.97867	11.20487	-0.95441	-3.54756	9.53144	28.19622	24.13840	6.86466	9.23191	21.76654	10.88129	-1.44231	12.02216	25.81885	12.50412	0.86997	13.63754	14.63693	27.81677	27.68729	15.86458	12.92932	2.50530	0.00480	12.95666	24.16712	8.76112	-1.51340	12.89013	29.97317	17.98649	0.84223	10.69334	26.16679	14.92692	1.24036	8.47612	22.88463	11.64257	-3.05965	13.15514	27.37291	12.88837	-1.15063	10.11185	9.52305	25.79696	24.32345	14.74857	12.28358	-1.03729	-2.14003	10.51763	25.96034	15.51808	0.19179	13.04739	28.92649	13.39496	-2.80087	9.33998	21.77414	10.74150	-0.13952
15	10.99074	2.03656	23.85703	2.80286	11.68703	2.83385	-0.78025	1.85066	11.36242	1.46180	23.52288	2.72584	12.37617	5.91813	1.26502	2.51611	12.23297	18.89919	7.75798	1.03850	13.25737	18.38962	0.35125	-1.90150	12.08599	10.85757	24.57058	20.53825	9.03515	6.42372	-2.75861	-0.66243	11.67321	20.82034	8.22086	0.48402	8.92863	22.35272	9.67015	-3.27806	11.24479	24.52343	15.49149	2.37141	10.61827	9.83852	25.34496	22.85453	12.08726	13.78409	-2.49040	0.65822	10.36218	22.20488	14.01460	1.84527	11.35059	7.91578	23.18582	23.93817	11.74855	10.82700	-0.40462	-2.88003	9.36272	27.04788	24.06927	7.66658	9.30134	20.57557	10.23773	-0.85936	12.07930	24.90519	12.27281	1.43804	13.75111	14.66685	26.63038	26.57500	15.22647	12.48127	3.01012	0.70438	13.01083	22.88894	7.81574	-1.04690	13.02421	28.83795	17.46852	1.60643	10.76100	25.26676	15.04831	2.17612	8.24839	21.33880	10.90374	-2.41013	13.41920	26.83123	12.96033	-0.53997	10.07490	9.58201	24.93656	23.13944	14.95955	11.74103	-0.01791	-1.38584	10.46224	24.99803	15.21804	0.87478	13.37471	27.99460	12.64037	-2.35427	9.35381	20.87536	10.67513	0.54736
16	11.04607	2.07968	22.84058	2.80229	11.27464	2.78231	-0.13877	1.84506	11.39627	1.54740	22.62200	2.63831	12.17729	5.92499	1.93018	2.57738	12.41645	18.19133	7.55002	1.76227	13.41381	17.92695	0.43754	-1.29623	11.98515	10.78553	23.80817	19.41468	9.23429	5.89611	-2.03550	-0.10698	11.65556	20.07615	8.20093	1.11647	8.85956	21.45281	9.80798	-2.43139	11.23353	23.57883	15.35240	3.09621	10.66250	9.77394	24.35572	21.79153	11.71067	13.51229	-1.85209	1.32552	10.29602	21.29302	14.04600	2.60642	11.48187	8.19324	22.28990	23.19405	11.37672	10.31275	0.14492	-2.31851	9.21925	25.86880	23.81537	8.38983	9.39382	19.45358	9.58427	-0.30691	12.11782	23.95720	12.00114	2.01648	13.85806	14.70310	25.45426	25.46935	14.55545	11.96964	3.50321	1.32307	13.10242	21.56570	6.70577	-0.63624	13.14293	27.67006	16.83001	2.29216	10.84420	24.31977	15.00495	3.05127	8.04420	19.81194	10.08176	-1.80197	13.66364	26.25461	12.98869	0.10329	10.07296	9.68205	24.08461	21.95762	15.03012	11.08354	0.91747	-0.73362	10.41305	24.01410	14.84783	1.54355	13.68177	27.04969	11.85861	-1.90201	9.39971	19.98689	10.54961	1.24091
17	11.11334	2.11710	21.84504	2.79239	10.81241	2.74063	0.45959	1.84016	11.43771	1.62751	21.72662	2.54420	11.92334	5.91104	2.57594	2.61563	12.60120	17.51373	7.35937	2.45046	13.57288	17.52046	0.56962	-0.63949	11.90391	10.72978	22.94287	18.42726	9.24509	5.46615	-1.32834	0.40600	11.65080	19.40037	8.17561	1.73745	8.78701	20.45447	9.75647	-1.59263	11.21115	22.63012	15.15672	3.78676	10.71935	9.71894	23.37718	20.76068	11.25653	13.20938	-1.25983	1.96274	10.21805	20.39471	14.06612	3.36260	11.62706	8.52731	21.37474	22.51910	10.88466	9.71935	0.67674	-1.85105	9.10283	24.67611	23.40972	9.02863	9.50982	18.42746	8.96002	0.20879	12.14474	23.00226	11.70625	2.59678	13.95324	14.74162	24.29836	24.38142	13.86521	11.43003	3.97048	1.87581	13.23403	20.24135	5.49338	-0.27852	13.24840	26.49390	16.11172	2.88459	10.94847	23.38083	14.82031	3.85961	7.86097	18.34168	9.24968	-1.22129	13.87863	25.64265	12.97934	0.76254	10.10460	9.81386	23.26700	20.83793	15.00130	10.40158	1.77022	-0.15683	10.37509	22.99122	14.40660	2.18827	13.96640	26.10280	11.08207	-1.44240	9.47819	19.11275	10.37309	1.93071
18	11.19204	2.15064	20.88192	2.77404	10.32864	2.69724	1.01792	1.83628	11.49007	1.70151	20.84093	2.44819	11.62456	5.88112	3.19769	2.63612	12.78853	16.86412	7.19648	3.12068	13.73438	17.16391	0.74072	0.03941	11.85361	10.69054	22.05758	17.54659	9.12827	5.12734	-0.66064	0.90170	11.66037	18.77856	8.13842	2.34172	8.71570	19.43056	9.59035	-0.79654	11.18631	21.69177	14.91597	4.44152	10.78261	9.68012	22.41654	19.75743	10.76379	12.88884	-0.70153	2.56943	10.13588	19.50639	14.06398	4.10682	11.78546	8.90046	20.44033	21.90613	10.28280	9.08250	1.18011	-1.45663	9.01437	23.46778	22.87062	9.58165	9.64729	17.49457	8.37520	0.68189	12.17211	22.05894	11.39931	3.17674	14.03742	14.77945	23.17258	23.30995	13.16766	10.88193	4.40387	2.37697	13.40648	18.95004	4.23760	0.03779	13.34637	25.31961	15.33739	3.37518	11.08009	22.47264	14.51755	4.61499	7.69937	16.94340	8.45695	-0.65283	14.06067	24.98617	12.92539	1.41957	10.16794	9.96977	22.48648	19.80933	14.89754	9.75427	2.55016	0.37293	10.35435	21.91953	13.90086	2.80316	14.22802	25.15546	10.32700	-0.97808	9.58572	18.25451	10.15975	2.61119
19	11.28137	2.18160	19.95076	2.75107	9.83899	2.64946	1.54118	1.83334	11.55662	1.76998	19.96260	2.35313	11.28862	5.83851	3.79253	2.64426	12.97873	16.23766	7.06077	3.78257	13.89851	16.83971	0.93217	0.71050	11.84162	10.66676	21.21463	16.72883	8.93826	4.85563	-0.04006	1.40104	11.68650	18.18264	8.07254	2.92469	8.65199	18.44253	9.36849	-0.06708	11.16962	20.77316	14.64046	5.06028	10.84786	9.66253	21.47046	18.77374	10.25779	12.55886	-0.16683	3.14460	10.05798	18.62038	14.02847	4.83347	11.95540	9.29280	19.47462	21.33181	9.57690	8.42314	1.65008	-1.11105	8.95286	22.23422	22.20952	10.04966	9.80131	16.63573	7.82414	1.11048	12.21305	21.13819	11.08621	3.75601	14.11487	14.81374	22.08320	22.24494	12.47514	10.33181	4.80400	2.83810	13.61765	17.71773	2.99422	0.32676	13.44365	24.15086	14.52142	3.76300	11.24234	21.59446	14.12583	5.33484	7.56171	15.61762	7.73321	-0.08511	14.21138	24.27135	12.81420	2.05943	10.26026	10.14297	21.72946	18.86994	14.73197	9.16481	3.27099	0.87879	10.35634	20.80004	13.34141	3.38411	14.46578	24.20609	9.60156	-0.51470	9.71656	17.41667	9.92981	3.27804
20	11.37953	2.21018	19.04464	2.72703	9.35161	2.60031	2.03497	1.83192	11.63950	1.83353	19.08761	2.26142	10.92239	5.78592	4.35774	2.64405	13.17091	15.62918	6.94794	4.43913	14.06388	16.51883	1.11464	1.34928	11.86836	10.65659	20.44284	15.93793	8.71303	4.62824	0.53520	1.91478	11.73195	17.58405	7.96153	3.48353	8.60327	17.51855	9.11762	0.58310	11.17090	19.88137	14.34010	5.64257	10.91131	9.66925	20.52821	17.80602	9.75156	12.22881	0.35062	3.69012	9.99162	17.72785	13.95051	5.53672	12.13353	9.68410	18.46510	20.76982	8.77656	7.75875	2.08477	-0.79021	8.91551	20.96932	21.43977	10.43508	9.96506	15.82906	7.30041	1.50132	12.27805	20.24705	10.77081	4.33212	14.19018	14.84111	21.03289	21.17236	11.79991	9.77731	5.17689	3.26762	13.86169	16.56276	1.81229	0.60155	13.54637	22.99221	13.67590	4.05630	11.43417	20.73651	13.67984	6.02971	7.45019	14.36014	7.09387	0.48578	14.33571	23.48583	12.63371	2.67152	10.37733	10.32715	20.97832	17.99755	14.51590	8.62641	3.94662	1.37383	10.38543	19.64590	12.74078	3.92768	14.67776	23.25404	8.91351	-0.05631	9.86561	16.60423	9.70234	3.92542
21	11.48344	2.23531	18.15650	2.70423	8.87265	2.55407	2.50498	1.83247	11.73915	1.89223	18.21411	2.17515	10.53321	5.72462	4.89162	2.63700	13.36233	15.03312	6.85577	5.09019	14.22721	16.17384	1.26147	1.94486	11.92747	10.65741	19.74143	15.16103	8.47545	4.43802	1.07365	2.44121	11.79883	16.96251	7.79671	4.01762	8.57671	16.65549	8.84074	1.15573	11.19713	19.02310	14.02528	6.18774	10.96893	9.70151	19.57641	16.85910	9.24897	11.90779	0.85310	4.20954	9.94163	16.82100	13.82343	6.21104	12.31415	10.05610	17.40729	20.20236	7.90059	7.11328	2.48351	-0.47176	8.89865	19.67601	20.58136	10.74237	10.13131	15.05786	6.80466	1.87008	12.37279	19.39060	10.45699	4.90003	14.26573	14.85771	20.02292	20.08083	11.15377	9.21242	5.52891	3.66993	14.12930	15.49527	0.73065	0.87514	13.65851	21.85251	12.81505	4.27153	11.65092	19.89071	13.21396	6.70143	7.36646	13.16861	6.54187	1.05492	14.44039	22.62431	12.37696	3.24827	10.51305	10.51637	20.22106	17.16301	14.26360	8.11701	4.58807	1.86258	10.44418	18.48022	12.11264	4.43135	14.86135	22.30093	8.27349	0.39845	10.02966	15.81759	9.48586	4.54798
