	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d
7	0.01958	0.06391	-0.03694	0.06662	-0.02161	0.06168	0.10862	0.05943	0.00374	0.03643	0.02012	0.03667	0.00755	0.04472	0.01030	0.07186	0.02655	0.03625	-0.06045	-0.01164	-0.01400	-0.00920	0.00660	0.01166	0.15452	-0.04940	-0.00946	-0.04845	-0.17766	-0.15340	0.13874	-0.01023	-0.00247	0.00592	-0.04605	-0.03016	0.07933	-0.03170	-0.00314	0.13377	0.04308	0.06489	0.09803	-0.02468	0.00151	0.15217	0.00943	0.06805	0.06499	-0.01516	-0.01057
8	0.04391	0.06121	-0.05145	0.07314	-0.02714	0.06374	0.13733	0.06099	-0.00937	0.03808	0.01345	0.03619	0.02913	0.03749	-0.00183	0.08812	0.01843	0.03723	-0.02141	-0.02578	-0.02012	0.01672	-0.00208	0.00523	0.18122	-0.06557	-0.01445	-0.02787	-0.20529	-0.16154	0.18136	-0.02107	-0.00895	0.02391	-0.06410	-0.03933	0.12265	-0.04608	-0.00744	0.15767	0.02945	0.05826	0.10526	-0.03526	-0.00401	0.17344	-0.01132	0.06133	0.10117	-0.02516	-0.01368
9	0.06819	0.05861	-0.06713	0.07901	-0.03358	0.06527	0.16345	0.06269	-0.02375	0.04007	0.00600	0.03651	0.04907	0.02812	-0.01521	0.10350	0.00758	0.03712	0.02043	-0.04305	-0.02943	0.04187	-0.01214	-0.00216	0.20880	-0.08284	-0.02005	-0.00437	-0.23327	-0.16912	0.21326	-0.03479	-0.01716	0.04250	-0.08186	-0.04831	0.15993	-0.06023	-0.01238	0.17799	0.01500	0.05163	0.11346	-0.04693	-0.01080	0.19588	-0.03158	0.05452	0.13572	-0.03639	-0.01776
10	0.08926	0.05703	-0.08323	0.08408	-0.04040	0.06644	0.18173	0.06477	-0.03861	0.04196	-0.00138	0.03758	0.06169	0.01701	-0.02874	0.11800	-0.00578	0.03622	0.05612	-0.06163	-0.04086	0.06378	-0.02352	-0.00994	0.23345	-0.10036	-0.02532	0.01713	-0.26072	-0.17613	0.22949	-0.05041	-0.02584	0.05910	-0.09794	-0.05628	0.18771	-0.07403	-0.01755	0.19150	0.00052	0.04581	0.12298	-0.05900	-0.01823	0.21412	-0.05024	0.04830	0.16015	-0.04815	-0.02250
11	0.10594	0.05594	-0.09903	0.08818	-0.04697	0.06733	0.19068	0.06772	-0.05327	0.04352	-0.00778	0.03930	0.06499	0.00440	-0.04125	0.13133	-0.02086	0.03480	0.08051	-0.08080	-0.05304	0.08163	-0.03576	-0.01745	0.25130	-0.11754	-0.02936	0.03601	-0.28641	-0.18230	0.23272	-0.06742	-0.03373	0.07224	-0.11130	-0.06256	0.20654	-0.08759	-0.02264	0.19867	-0.01322	0.04162	0.13330	-0.07049	-0.02561	0.22568	-0.06613	0.04355	0.17073	-0.05972	-0.02750
12	0.11870	0.05451	-0.11367	0.09124	-0.05269	0.06783	0.19268	0.07119	-0.06699	0.04464	-0.01245	0.04153	0.06152	-0.00924	-0.05176	0.14331	-0.03633	0.03280	0.09503	-0.10051	-0.06428	0.09524	-0.04796	-0.02410	0.26107	-0.13360	-0.03142	0.05462	-0.30896	-0.18718	0.23017	-0.08502	-0.03989	0.08114	-0.12115	-0.06654	0.21877	-0.10048	-0.02722	0.20229	-0.02536	0.03964	0.14282	-0.08033	-0.03233	0.23082	-0.07806	0.04101	0.17021	-0.07065	-0.03229
13	0.12795	0.05281	-0.12613	0.09333	-0.05705	0.06769	0.19092	0.07395	-0.07878	0.04547	-0.01493	0.04408	0.05547	-0.02283	-0.05956	0.15343	-0.05059	0.03001	0.10301	-0.11992	-0.07319	0.10421	-0.05909	-0.02954	0.26341	-0.14739	-0.03108	0.07325	-0.32697	-0.19015	0.22703	-0.10175	-0.04389	0.08593	-0.12701	-0.06793	0.22630	-0.11167	-0.03073	0.20458	-0.03488	0.04014	0.14956	-0.08767	-0.03785	0.23039	-0.08508	0.04108	0.16463	-0.08073	-0.03630
14	0.13332	0.05136	-0.13549	0.09452	-0.05977	0.06678	0.18709	0.07495	-0.08760	0.04616	-0.01514	0.04678	0.04971	-0.03499	-0.06429	0.16155	-0.06244	0.02642	0.10564	-0.13739	-0.07906	0.10788	-0.06821	-0.03348	0.25947	-0.15751	-0.02849	0.08912	-0.33938	-0.19077	0.22378	-0.11591	-0.04574	0.08737	-0.12881	-0.06687	0.22914	-0.12015	-0.03283	0.20577	-0.04079	0.04297	0.15251	-0.09208	-0.04177	0.22535	-0.08666	0.04372	0.15846	-0.08977	-0.03898
15	0.13479	0.05039	-0.14126	0.09483	-0.06078	0.06507	0.18154	0.07431	-0.09271	0.04684	-0.01333	0.04945	0.04476	-0.04464	-0.06621	0.16826	-0.07126	0.02220	0.10349	-0.15140	-0.08182	0.10676	-0.07470	-0.03582	0.25105	-0.16274	-0.02418	0.09998	-0.34568	-0.18890	0.21836	-0.12619	-0.04576	0.08611	-0.12697	-0.06378	0.22681	-0.12526	-0.03349	0.20511	-0.04252	0.04772	0.15211	-0.09356	-0.04388	0.21763	-0.08294	0.04848	0.15234	-0.09724	-0.04002
16	0.13347	0.04982	-0.14345	0.09429	-0.06022	0.06271	0.17440	0.07300	-0.09380	0.04762	-0.00999	0.05199	0.03973	-0.05111	-0.06600	0.17404	-0.07698	0.01762	0.09876	-0.16106	-0.08185	0.10325	-0.07838	-0.03660	0.24051	-0.16265	-0.01882	0.10578	-0.34608	-0.18468	0.20895	-0.13189	-0.04431	0.08292	-0.12230	-0.05915	0.22044	-0.12687	-0.03269	0.20261	-0.04013	0.05384	0.14907	-0.09248	-0.04420	0.20998	-0.07462	0.05470	0.14460	-0.10242	-0.03934
