	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d
34	-0.18788	0.09261	0.09191	0.06855	0.43422	0.06952	-0.14196	0.11651	0.04282	0.05892	0.48077	0.13796	-0.07759	0.02928	0.36076	-0.19730	0.20565	0.37054	-0.21478	0.05791	0.53338	-0.15742	0.16112	0.34698	-0.25061	0.01370	0.57775	-0.00633	0.04699	0.40355	-0.04026	-0.03026	0.67353	-0.27361	0.08993	0.44338	-0.18109	0.07316	0.51438	-0.25139	0.07359	0.53985	-0.28465	0.00858	0.42732	-0.23481	0.14200	0.41400	0.00290	0.02860	0.31873
35	-0.20365	0.09299	0.07421	0.07120	0.47642	0.06505	-0.15826	0.12103	0.02391	0.06383	0.52234	0.13519	-0.09023	0.00665	0.40512	-0.21390	0.18538	0.41600	-0.22792	0.04528	0.53846	-0.17212	0.15085	0.39642	-0.27283	-0.00570	0.60000	-0.02171	0.02625	0.43897	-0.05008	-0.05352	0.71674	-0.29764	0.07842	0.49676	-0.19794	0.05130	0.57473	-0.27272	0.05661	0.59213	-0.29436	-0.01802	0.47358	-0.25286	0.13270	0.45313	-0.01084	0.00674	0.36691
36	-0.22119	0.09320	0.05635	0.07457	0.52192	0.06440	-0.17530	0.12622	0.00368	0.06923	0.56816	0.13087	-0.10302	-0.01746	0.45371	-0.23126	0.16744	0.46402	-0.24480	0.03305	0.54966	-0.19142	0.13852	0.45265	-0.29836	-0.02581	0.62581	-0.03833	0.00318	0.47900	-0.05964	-0.07867	0.76123	-0.32125	0.06640	0.55064	-0.21587	0.03004	0.63722	-0.29352	0.03911	0.64610	-0.30543	-0.04421	0.52025	-0.27215	0.12264	0.49932	-0.02511	-0.01774	0.42281
37	-0.23995	0.09346	0.03771	0.07829	0.57058	0.06643	-0.19386	0.13202	-0.01777	0.07530	0.61818	0.12473	-0.11519	-0.04314	0.50652	-0.24817	0.15138	0.51424	-0.26536	0.01975	0.56721	-0.21407	0.12269	0.51573	-0.32655	-0.04632	0.65574	-0.05553	-0.02340	0.52460	-0.07112	-0.10590	0.80640	-0.34392	0.05397	0.60394	-0.23412	0.00905	0.70115	-0.31484	0.02136	0.70104	-0.31850	-0.06949	0.56719	-0.29479	0.11210	0.55306	-0.04068	-0.04472	0.48634
38	-0.26057	0.09368	0.01801	0.08207	0.62228	0.06983	-0.21454	0.13866	-0.04014	0.08218	0.67217	0.11665	-0.12594	-0.07018	0.56329	-0.26449	0.13651	0.56640	-0.29009	0.00429	0.59122	-0.24126	0.10253	0.58554	-0.35631	-0.06668	0.69027	-0.07427	-0.05378	0.57679	-0.08518	-0.13534	0.85163	-0.36636	0.04170	0.65576	-0.25315	-0.01165	0.76571	-0.33909	0.00384	0.75627	-0.33437	-0.09355	0.61455	-0.32222	0.10137	0.61451	-0.05851	-0.07383	0.55706
39	-0.28449	0.09386	-0.00267	0.08585	0.67685	0.07367	-0.23765	0.14628	-0.06300	0.08996	0.72975	0.10675	-0.13507	-0.09797	0.62364	-0.28244	0.12227	0.62019	-0.31939	-0.01371	0.62169	-0.27526	0.07780	0.66176	-0.38657	-0.08628	0.72968	-0.09611	-0.08737	0.63646	-0.10208	-0.16692	0.89652	-0.39029	0.03039	0.70527	-0.27443	-0.03180	0.82995	-0.36828	-0.01307	0.81117	-0.35350	-0.11625	0.66266	-0.35479	0.09087	0.68319	-0.07912	-0.10465	0.63429
40	-0.31279	0.09427	-0.02401	0.08968	0.73401	0.07759	-0.26397	0.15486	-0.08572	0.09879	0.79039	0.09556	-0.14430	-0.12563	0.68713	-0.30457	0.10826	0.67520	-0.35270	-0.03417	0.65849	-0.31689	0.04864	0.74378	-0.41698	-0.10444	0.77396	-0.12184	-0.12292	0.70429	-0.12265	-0.20039	0.94099	-0.41723	0.02069	0.75186	-0.29950	-0.05115	0.89266	-0.40378	-0.02879	0.86527	-0.37681	-0.13741	0.71182	-0.39322	0.08130	0.75800	-0.10287	-0.13637	0.71700
41	-0.34546	0.09513	-0.04546	0.09357	0.79332	0.08184	-0.29433	0.16425	-0.10742	0.10874	0.85341	0.08399	-0.15549	-0.15261	0.75324	-0.33094	0.09436	0.73090	-0.38884	-0.05629	0.70136	-0.36480	0.01570	0.83067	-0.44813	-0.12029	0.82284	-0.15167	-0.15859	0.78046	-0.14766	-0.23517	0.98526	-0.44732	0.01278	0.79511	-0.32891	-0.06958	0.95242	-0.44609	-0.04237	0.91817	-0.40574	-0.15662	0.76235	-0.43795	0.07352	0.83714	-0.13066	-0.16761	0.80379
42	-0.38152	0.09641	-0.06616	0.09746	0.85411	0.08716	-0.32870	0.17435	-0.12714	0.11989	0.91787	0.07328	-0.16909	-0.17862	0.82138	-0.35998	0.08095	0.78665	-0.42596	-0.07875	0.74981	-0.41668	-0.01976	0.92095	-0.48107	-0.13280	0.87566	-0.18524	-0.19203	0.86444	-0.17651	-0.27059	1.02953	-0.47951	0.00667	0.83467	-0.36192	-0.08704	1.00781	-0.49462	-0.05246	0.96950	-0.44139	-0.17317	0.81443	-0.48763	0.06829	0.91822	-0.16332	-0.19666	0.89294
43	-0.42010	0.09784	-0.08494	0.10102	0.91536	0.09446	-0.36606	0.18478	-0.14381	0.13223	0.98257	0.06477	-0.18554	-0.20306	0.89067	-0.39112	0.06860	0.84169	-0.46265	-0.09976	0.80298	-0.47094	-0.05587	1.01238	-0.51576	-0.14109	0.93133	-0.22228	-0.22058	0.95476	-0.20739	-0.30578	1.07391	-0.51217	0.00233	0.87020	-0.39756	-0.10312	1.05759	-0.54709	-0.05742	1.01879	-0.48396	-0.18618	0.86794	-0.54021	0.06627	0.99829	-0.20038	-0.22180	0.98245
44	-0.46077	0.09916	-0.10046	0.10376	0.97571	0.10445	-0.40513	0.19435	-0.15620	0.14552	1.04594	0.05948	-0.20644	-0.22469	0.96003	-0.42454	0.05797	0.89504	-0.49866	-0.11743	0.85946	-0.52731	-0.09043	1.10183	-0.55128	-0.14444	0.98820	-0.26284	-0.24154	1.04889	-0.23943	-0.33909	1.11833	-0.54384	-0.00024	0.90125	-0.43583	-0.11674	1.10127	-0.59977	-0.05555	1.06503	-0.53237	-0.19479	0.92221	-0.59357	0.06789	1.07408	-0.24029	-0.24134	1.06996
45	-0.50322	0.10075	-0.11136	0.10513	1.03335	0.11699	-0.44483	0.20168	-0.16299	0.15921	1.10597	0.05757	-0.23319	-0.24223	1.02811	-0.45890	0.04975	0.94553	-0.53459	-0.13023	0.91714	-0.58666	-0.12090	1.18542	-0.58681	-0.14213	1.04403	-0.30661	-0.25262	1.14314	-0.27277	-0.36809	1.16226	-0.57372	-0.00093	0.92724	-0.47710	-0.12638	1.13905	-0.64939	-0.04524	1.10641	-0.58499	-0.19819	0.97595	-0.64549	0.07340	1.14223	-0.28136	-0.25366	1.15279
46	-0.54677	0.10314	-0.11641	0.10466	1.08602	0.13095	-0.48418	0.20600	-0.16305	0.17273	1.16028	0.05842	-0.26514	-0.25479	1.09341	-0.49274	0.04470	0.99167	-0.57055	-0.13711	0.97324	-0.64960	-0.14446	1.25873	-0.62156	-0.13373	1.09607	-0.35327	-0.25213	1.23274	-0.30840	-0.38997	1.20447	-0.60156	0.00040	0.94737	-0.52010	-0.13051	1.17107	-0.69462	-0.02517	1.14031	-0.63959	-0.19574	1.02730	-0.69349	0.08288	1.19942	-0.32186	-0.25750	1.22799
47	-0.59033	0.10650	-0.11464	0.10193	1.13093	0.14444	-0.52209	0.20724	-0.15556	0.18547	1.20611	0.06138	-0.29932	-0.26180	1.15436	-0.52607	0.04332	1.03150	-0.60529	-0.13738	1.02451	-0.71562	-0.15818	1.31705	-0.65462	-0.11920	1.14112	-0.40265	-0.23922	1.31196	-0.34793	-0.40190	1.24284	-0.62699	0.00381	0.96079	-0.56219	-0.12774	1.19685	-0.73463	0.00522	1.16354	-0.69349	-0.18708	1.07385	-0.73604	0.09649	1.24230	-0.36000	-0.25215	1.29250
48	-0.63277	0.11042	-0.10524	0.09656	1.16491	0.15538	-0.55769	0.20496	-0.14007	0.19662	1.24045	0.06660	-0.33422	-0.26241	1.20924	-0.55973	0.04605	1.06267	-0.63725	-0.13050	1.06732	-0.78249	-0.15936	1.35562	-0.68508	-0.09868	1.17573	-0.45496	-0.21362	1.37451	-0.39261	-0.40125	1.27428	-0.64963	0.00946	0.96650	-0.60093	-0.11676	1.21490	-0.76742	0.04513	1.17277	-0.74443	-0.17198	1.11283	-0.77225	0.11417	1.26748	-0.39457	-0.23739	1.34320
49	-0.67310	0.11440	-0.08760	0.08845	1.18455	0.16186	-0.59014	0.19873	-0.11663	0.20529	1.26017	0.07504	-0.37047	-0.25538	1.25598	-0.59392	0.05345	1.08241	-0.66560	-0.11619	1.09792	-0.84701	-0.14577	1.36990	-0.71260	-0.07233	1.19642	-0.50978	-0.17562	1.41402	-0.44060	-0.38649	1.29493	-0.66917	0.01771	0.96344	-0.63547	-0.09653	1.22288	-0.79097	0.09249	1.16491	-0.79077	-0.15023	1.14124	-0.80080	0.13549	1.27170	-0.42538	-0.21355	1.37704
50	-0.71005	0.11804	-0.06147	0.07790	1.18645	0.16234	-0.61879	0.18846	-0.08572	0.21063	1.26222	0.08779	-0.40877	-0.23960	1.29204	-0.62757	0.06610	1.08775	-0.69006	-0.09447	1.11273	-0.90553	-0.11619	1.35582	-0.73720	-0.04046	1.19988	-0.56542	-0.12635	1.42456	-0.48874	-0.35707	1.30051	-0.68503	0.02901	0.95048	-0.66560	-0.06665	1.21767	-0.80490	0.14451	1.13750	-0.83116	-0.12175	1.15617	-0.81996	0.15981	1.25217	-0.45314	-0.18154	1.39121
51	-0.74188	0.12070	-0.02719	0.06592	1.16743	0.15594	-0.64317	0.17414	-0.04826	0.21169	1.24389	0.10515	-0.44902	-0.21456	1.31447	-0.65923	0.08439	1.07572	-0.70984	-0.06569	1.10858	-0.95379	-0.07095	1.31006	-0.75840	-0.00377	1.18316	-0.61927	-0.06782	1.40109	-0.53490	-0.31287	1.28672	-0.69626	0.04379	0.92628	-0.69073	-0.02737	1.19533	-0.80940	0.19769	1.08898	-0.86404	-0.08667	1.15495	-0.82839	0.18636	1.20683	-0.47891	-0.14245	1.38320
52	-0.76632	0.12149	0.01428	0.05440	1.12474	0.14270	-0.66257	0.15604	-0.00562	0.20751	1.20308	0.12640	-0.49024	-0.18060	1.32020	-0.68722	0.10837	1.04366	-0.72345	-0.03043	1.08290	-0.98691	-0.01245	1.23080	-0.77495	0.03664	1.14401	-0.66829	-0.00282	1.34009	-0.57733	-0.25435	1.24964	-0.70172	0.06235	0.88931	-0.70896	0.02029	1.15118	-0.80436	0.24802	1.01886	-0.88767	-0.04533	1.13524	-0.82557	0.21407	1.13470	-0.50295	-0.09747	1.35106
53	-0.78051	0.11978	0.06120	0.04608	1.05648	0.12407	-0.67550	0.13530	0.04025	0.19740	1.13857	0.15007	-0.53017	-0.13892	1.30645	-0.70904	0.13734	0.98962	-0.72923	0.01025	1.03407	-1.00016	0.05465	1.11862	-0.78539	0.07960	1.08114	-0.70807	0.06532	1.24023	-0.61328	-0.18328	1.18621	-0.70008	0.08467	0.83799	-0.71679	0.07462	1.07980	-0.78911	0.29126	0.92785	-0.90020	0.00155	1.09502	-0.81145	0.24118	1.03631	-0.52362	-0.04832	1.29347
54	-0.78140	0.11518	0.11086	0.04302	0.96226	0.10350	-0.67985	0.11310	0.08671	0.18083	1.05045	0.17414	-0.56695	-0.09087	1.27086	-0.72165	0.16964	0.91279	-0.72561	0.05485	0.96158	-0.98933	0.12352	0.97733	-0.78872	0.12396	0.99437	-0.73277	0.13265	1.10323	-0.63983	-0.10304	1.09495	-0.69033	0.11006	0.77114	-0.71045	0.13271	0.97684	-0.76182	0.32312	0.81827	-0.89966	0.05258	1.03289	-0.78402	0.26449	0.91425	-0.53776	0.00259	1.21000
55	-0.76633	0.10737	0.15913	0.04359	0.84440	0.08723	-0.67328	0.09110	0.13041	0.15755	0.94055	0.19604	-0.59995	-0.03787	1.21167	-0.72165	0.20223	0.81418	-0.71140	0.10124	0.86646	-0.95094	0.18568	0.81447	-0.78405	0.16799	0.88515	-0.73753	0.19408	0.93484	-0.65403	-0.01907	0.97684	-0.67110	0.13665	0.68831	-0.68730	0.18866	0.84412	-0.71992	0.33954	0.69438	-0.88436	0.10540	0.94841	-0.73886	0.27946	0.77385	-0.54287	0.05240	1.10144
56	-0.73337	0.09696	0.20053	0.04320	0.70877	0.08158	-0.65434	0.07469	0.16771	0.12795	0.81301	0.21276	-0.62926	0.01867	1.12808	-0.70548	0.23067	0.69730	-0.68581	0.14661	0.75157	-0.88347	0.23236	0.64121	-0.76995	0.20874	0.75709	-0.71876	0.24296	0.74561	-0.65350	0.06160	0.83601	-0.64090	0.16120	0.59107	-0.64578	0.23341	0.69202	-0.66206	0.33772	0.56278	-0.85335	0.15651	0.84263	-0.67306	0.28148	0.62344	-0.53819	0.09807	0.97066
57	-0.68157	0.08592	0.22920	0.03836	0.56415	0.08520	-0.62265	0.07491	0.19502	0.09342	0.67423	0.22120	-0.65394	0.07690	1.02064	-0.67000	0.24973	0.56861	-0.64860	0.18744	0.62184	-0.78829	0.25603	0.47096	-0.74412	0.24214	0.61622	-0.67369	0.27208	0.55062	-0.63666	0.13126	0.67995	-0.59857	0.17962	0.48373	-0.58562	0.25843	0.53432	-0.58896	0.31639	0.43157	-0.80619	0.20107	0.71900	-0.58879	0.26720	0.47382	-0.52342	0.13622	0.82320
58	-0.61188	0.07757	0.24039	0.02945	0.42102	0.08946	-0.57905	0.09395	0.20963	0.05833	0.53269	0.21863	-0.67094	0.13395	0.89199	-0.61392	0.25428	0.43687	-0.59992	0.22002	0.48409	-0.67249	0.25325	0.31712	-0.70446	0.26385	0.47079	-0.60147	0.27522	0.36741	-0.60239	0.18273	0.51897	-0.54319	0.18734	0.37286	-0.50979	0.25919	0.38498	-0.50698	0.27889	0.31075	-0.74239	0.23340	0.58382	-0.49185	0.23527	0.33642	-0.49769	0.16308	0.66721
59	-0.52913	0.07350	0.23242	0.02380	0.29001	0.08737	-0.52431	0.12087	0.20887	0.03464	0.39691	0.20452	-0.67631	0.18594	0.74722	-0.54125	0.24206	0.31215	-0.53983	0.23992	0.34700	-0.54959	0.22634	0.19021	-0.65001	0.26959	0.33068	-0.50986	0.25273	0.21160	-0.55122	0.21059	0.36489	-0.47626	0.18195	0.26739	-0.42492	0.23606	0.25590	-0.41640	0.22372	0.20456	-0.66221	0.24791	0.44585	-0.39118	0.18821	0.22172	-0.46072	0.17516	0.51237
60	-0.43947	0.07260	0.20539	0.03190	0.17901	0.07726	-0.46693	0.14243	0.19743	0.04651	0.27703	0.17809	-0.66652	0.22822	0.59384	-0.45926	0.21310	0.20327	-0.47399	0.24717	0.21882	-0.43258	0.18070	0.09507	-0.58684	0.26031	0.20515	-0.40697	0.20503	0.09373	-0.49033	0.21589	0.22897	-0.39628	0.15836	0.17310	-0.33811	0.19195	0.15353	-0.34929	0.17821	0.13093	-0.56908	0.24143	0.31555	-0.29321	0.12991	0.13311	-0.41538	0.17203	0.37020
61	-0.36187	0.06438	0.17414	0.03788	0.09480	0.06264	-0.39594	0.16585	0.16396	0.07805	0.17192	0.14864	-0.63980	0.25625	0.44111	-0.38035	0.17394	0.11666	-0.40525	0.23687	0.10937	-0.35184	0.14179	0.03133	-0.51515	0.23220	0.10309	-0.32571	0.16318	0.01130	-0.41833	0.19572	0.11923	-0.32948	0.13649	0.10579	-0.27010	0.15236	0.08636	-0.22265	0.07309	0.04285	-0.47035	0.21434	0.20277	-0.21637	0.07534	0.07996	-0.36333	0.15117	0.24525
62	-0.24189	0.10355	0.08338	0.09317	0.02401	0.04609	-0.32652	0.19913	0.12676	0.12084	0.08206	0.12416	-0.59769	0.26735	0.29878	-0.31649	0.13457	0.05476	-0.35832	0.22919	0.01891	-0.18772	0.01850	-0.01111	-0.46578	0.21312	0.02374	-0.15240	0.00520	-0.01530	-0.37648	0.18511	0.03952	-0.15807	0.01037	0.00370	-0.14483	0.01424	0.00289	-0.09720	-0.02794	-0.02605	-0.37542	0.17157	0.11421	-0.10246	-0.00896	-0.00302	-0.31952	0.13188	0.15941
63	-0.16654	0.09918	0.03152	0.09487	-0.01047	0.03007	-0.24853	0.18215	0.07521	0.10907	0.02689	0.07776	-0.54601	0.26218	0.17546	-0.14258	-0.00570	-0.01205	-0.31668	0.20309	-0.04254	-0.12974	-0.01817	-0.01928	-0.36746	0.13809	-0.01908	-0.09775	-0.03053	-0.01597	-0.15789	0.02307	-0.01324	-0.08770	-0.02862	-0.01778	-0.09103	-0.02891	-0.01965	-0.10466	-0.00758	-0.01360	-0.30033	0.12946	0.05395	-0.06327	-0.02913	-0.01985	-0.25189	0.06463	0.05165
64	-0.11242	0.03246	-0.00988	0.01053	-0.01483	0.00282	-0.19091	0.15970	0.03465	0.10360	-0.00391	0.03989	-0.49272	0.24486	0.07672	-0.11776	-0.01453	-0.01774	-0.12941	-0.00248	-0.01828	-0.13756	0.00076	-0.01622	-0.21519	0.00886	-0.01893	-0.09222	-0.01527	-0.01516	-0.09293	-0.01795	-0.02124	-0.06682	-0.02797	-0.01288	-0.08475	-0.01071	-0.01296	-0.09488	-0.00470	-0.01593	-0.15844	0.00101	-0.01056	-0.06045	-0.02202	-0.01410	-0.18926	-0.00116	-0.02999
65	-0.09906	0.03225	-0.00883	0.01288	-0.01564	0.00136	-0.18398	0.14059	0.04269	0.08876	-0.01294	0.00853	-0.44415	0.22152	0.00387	-0.12538	0.00271	-0.01498	-0.11652	-0.00878	-0.01604	-0.12925	0.00811	-0.01606	-0.22076	0.03010	-0.01951	-0.07743	-0.01026	-0.01418	-0.10805	0.00243	-0.01845	-0.04841	-0.03093	-0.01494	-0.07274	-0.00529	-0.01492	-0.09085	0.00524	-0.01418	-0.12366	-0.01737	-0.01832	-0.06013	-0.01397	-0.01413	-0.17996	0.01082	-0.01522
66	-0.09519	0.03561	0.00261	0.01502	-0.01450	0.00116	-0.17159	0.12609	0.04392	0.07668	-0.02099	0.01245	-0.40364	0.19867	-0.04577	-0.12658	0.01467	-0.01490	-0.12631	0.00824	-0.01666	-0.12160	0.02045	-0.01459	-0.20730	0.03347	-0.01886	-0.06371	-0.00268	-0.01289	-0.10719	0.00863	-0.01796	-0.04469	-0.02495	-0.01436	-0.06531	0.00709	-0.01373	-0.07995	0.01235	-0.01317	-0.11808	-0.00452	-0.01436	-0.06289	-0.00202	-0.01219	-0.16856	0.01243	-0.01802
67	-0.08617	0.03617	0.01088	0.01613	-0.01345	0.00107	-0.11410	0.05473	0.01505	0.01734	-0.01506	0.00294	-0.09625	-0.01247	-0.01678	-0.12466	0.02742	-0.01348	-0.12520	0.01590	-0.01497	-0.10453	0.02911	-0.01325	-0.19628	0.04077	-0.01806	-0.04572	0.00109	-0.01154	-0.10668	0.01763	-0.01632	-0.04631	-0.01584	-0.01391	-0.05428	0.01686	-0.01296	-0.06291	0.01674	-0.01195	-0.10250	0.00166	-0.01408	-0.06018	0.00777	-0.01080	-0.16230	0.01983	-0.01643
68	-0.07308	0.03609	0.01816	0.01593	-0.01218	0.00115	-0.10177	0.05514	0.01953	0.01782	-0.01391	0.00304	-0.08917	-0.00934	-0.01610	-0.11215	0.03478	-0.01234	-0.11992	0.02649	-0.01397	-0.08117	0.03463	-0.01180	-0.18044	0.04512	-0.01698	-0.02599	0.00259	-0.01023	-0.09463	0.02254	-0.01475	-0.04786	-0.00539	-0.01285	-0.04056	0.02428	-0.01163	-0.04285	0.01839	-0.01083	-0.08391	0.00973	-0.01244	-0.05012	0.01358	-0.00948	-0.15339	0.02690	-0.01533
69	-0.05555	0.03483	0.02218	0.01516	-0.01091	0.00112	-0.08696	0.05403	0.02248	0.01655	-0.01269	0.00290	-0.09042	-0.00265	-0.01490	-0.09244	0.03768	-0.01114	-0.10531	0.03281	-0.01261	-0.05458	0.03637	-0.01049	-0.15986	0.04638	-0.01572	-0.00660	0.00235	-0.00908	-0.07334	0.02556	-0.01310	-0.04481	0.00395	-0.01154	-0.02538	0.02797	-0.01021	-0.02536	0.01852	-0.00981	-0.05974	0.01414	-0.01127	-0.03497	0.01518	-0.00849	-0.13783	0.03186	-0.01412
70	-0.03707	0.03324	0.02381	0.01427	-0.00971	0.00106	-0.07013	0.05056	0.02360	0.01420	-0.01149	0.00263	-0.09068	0.00465	-0.01341	-0.07001	0.03685	-0.01011	-0.08769	0.03765	-0.01139	-0.02942	0.03521	-0.00936	-0.13450	0.04417	-0.01440	0.00993	0.00141	-0.00810	-0.04654	0.02696	-0.01156	-0.03681	0.01124	-0.01011	-0.01041	0.02789	-0.00882	-0.01432	0.01819	-0.00890	-0.03510	0.01643	-0.01006	-0.01978	0.01421	-0.00778	-0.11493	0.03344	-0.01289
71	-0.02067	0.03117	0.02364	0.01359	-0.00866	0.00099	-0.05215	0.04412	0.02297	0.01141	-0.01038	0.00229	-0.08141	0.01001	-0.01187	-0.04958	0.03380	-0.00923	-0.07047	0.04077	-0.01022	-0.00922	0.03234	-0.00844	-0.10541	0.03872	-0.01308	0.02115	0.00042	-0.00729	-0.02033	0.02719	-0.01018	-0.02604	0.01611	-0.00879	0.00279	0.02469	-0.00764	-0.00963	0.01763	-0.00810	-0.01328	0.01736	-0.00901	-0.00815	0.01247	-0.00729	-0.08796	0.03180	-0.01179
72	-0.00851	0.02816	0.02236	0.01318	-0.00780	0.00092	-0.03493	0.03504	0.02085	0.00880	-0.00942	0.00196	-0.06157	0.01202	-0.01048	-0.03409	0.02955	-0.00852	-0.05516	0.04207	-0.00921	0.00463	0.02886	-0.00771	-0.07580	0.03122	-0.01186	0.02567	-0.00045	-0.00664	0.00017	0.02617	-0.00902	-0.01548	0.01866	-0.00773	0.01139	0.01992	-0.00674	-0.00893	0.01649	-0.00741	0.00345	0.01788	-0.00809	-0.00148	0.01089	-0.00694	-0.06196	0.02830	-0.01079
73	-0.00144	0.02424	0.02034	0.01268	-0.00715	0.00086	-0.02112	0.02458	0.01768	0.00682	-0.00862	0.00167	-0.03634	0.01092	-0.00935	-0.02490	0.02459	-0.00798	-0.04129	0.04082	-0.00839	0.01322	0.02522	-0.00715	-0.04957	0.02309	-0.01080	0.02495	-0.00142	-0.00612	0.01151	0.02383	-0.00813	-0.00839	0.01950	-0.00699	0.01224	0.01544	-0.00612	-0.01079	0.01442	-0.00685	0.01408	0.01823	-0.00732	-0.00067	0.00956	-0.00671	-0.04087	0.02425	-0.00989
74	0.00099	0.02088	0.01779	0.01175	-0.00669	0.00080	-0.01258	0.01518	0.01390	0.00549	-0.00800	0.00141	-0.01252	0.00847	-0.00847	-0.02176	0.01899	-0.00761	-0.02901	0.03685	-0.00778	0.01869	0.02113	-0.00674	-0.02912	0.01521	-0.00994	0.02334	-0.00265	-0.00574	0.01277	0.02017	-0.00753	-0.00737	0.01962	-0.00654	0.00470	0.01219	-0.00575	-0.01472	0.01114	-0.00643	0.01838	0.01838	-0.00671	-0.00572	0.00820	-0.00655	-0.02615	0.02022	-0.00910
75	-0.00013	0.02091	0.01482	0.01066	-0.00641	0.00077	-0.00939	0.01160	0.00977	0.00457	-0.00757	0.00119	0.00473	0.00647	-0.00779	-0.02385	0.01296	-0.00740	-0.02045	0.03091	-0.00737	0.02263	0.01637	-0.00648	-0.01543	0.00792	-0.00931	0.02467	-0.00416	-0.00547	0.00601	0.01503	-0.00724	-0.01230	0.01959	-0.00633	-0.00864	0.00999	-0.00556	-0.01995	0.00654	-0.00617	0.01702	0.01810	-0.00625	-0.01423	0.00646	-0.00648	-0.01746	0.01618	-0.00843
76	-0.00372	0.02468	0.01156	0.00984	-0.00628	0.00075	-0.01011	0.01431	0.00540	0.00421	-0.00731	0.00100	0.01405	0.00550	-0.00727	-0.03019	0.00715	-0.00731	-0.01732	0.02403	-0.00713	0.02480	0.01122	-0.00640	-0.00881	0.00161	-0.00889	0.02915	-0.00582	-0.00533	-0.00407	0.00821	-0.00721	-0.02089	0.01918	-0.00630	-0.02274	0.00792	-0.00551	-0.02521	0.00092	-0.00610	0.01110	0.01725	-0.00596	-0.02272	0.00410	-0.00650	-0.01388	0.01208	-0.00791
77	-0.00874	0.02917	0.00814	0.00929	-0.00628	0.00075	-0.01261	0.01680	0.00093	0.00492	-0.00724	0.00086	0.01648	0.00499	-0.00689	-0.03892	0.00230	-0.00731	-0.01850	0.01692	-0.00703	0.02467	0.00627	-0.00650	-0.00858	-0.00322	-0.00868	0.03367	-0.00739	-0.00528	-0.01101	-0.00027	-0.00741	-0.03086	0.01780	-0.00642	-0.03296	0.00516	-0.00559	-0.02937	-0.00503	-0.00623	0.00176	0.01590	-0.00581	-0.02878	0.00108	-0.00664	-0.01440	0.00803	-0.00758
