	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_3.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0001_4.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_1.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d	2016_05_24_PC028_BAREFOOT_GAIT0004_2.c3d
7	10.50668	2.98027	4.09324	4.97223	5.16978	3.14580	6.30945	4.45397	-5.60045	3.55529	10.21767	1.91446	-9.24257	4.30818	-5.09469	3.96923	-1.17673	4.73229	-15.59508	7.43116	10.96746	4.59248	5.01567	5.12574	-9.13338	-13.36795	12.70664	3.52622	3.55961	9.33703	-1.20849	11.46196	7.12591	-8.94774	-8.78469	-8.58807	0.08716	2.55315	-8.61070	-21.34978	8.79335	6.74126	8.25428	4.63376	-2.64075	11.27290	-8.40555	-6.13338	1.66031	-7.58492	12.78317	12.27769	13.60987	0.90610	2.98492	0.76888	-1.19915	5.20257	-3.81249	-10.99239	9.58279	-16.03663	-8.78661	1.70398	-19.11453	-27.59654	11.50999	-0.77378	5.65295	8.04626	-4.47962	11.64481	-4.03823	-2.05255	-3.19039	-7.65210	4.50843	0.05054	9.95212	13.01995	-6.93605	-12.49974
8	10.19402	3.26967	5.76767	4.59072	5.81515	3.24247	3.28127	3.67878	-5.68463	3.57889	9.58797	2.03085	-7.09161	4.16706	-4.93378	4.01324	-3.90795	4.49795	-14.59149	7.69643	10.54508	5.38654	6.01112	2.28162	-9.30540	-13.18126	12.00554	5.06592	4.84213	5.67308	-1.26758	10.80170	6.51769	-7.30294	-7.38190	-7.72669	0.32456	-0.09885	-10.64005	-20.90277	7.80843	9.96288	7.73436	2.11992	-2.79355	11.36174	-5.88704	-6.81388	-1.33233	-5.83391	13.38668	12.42281	13.28869	4.17553	3.03215	0.67483	-2.37882	1.85508	-3.67152	-11.14651	8.52302	-13.25818	-8.78088	-1.05081	-17.94477	-26.77331	11.22634	-0.78249	8.41430	3.91955	-4.81421	10.73568	-1.62799	-1.67202	-6.41771	-6.62400	3.96326	3.27659	9.99719	9.49847	-6.79361	-10.88037
9	9.80284	3.61203	7.71385	4.25548	6.14784	3.51912	0.50784	2.92228	-5.71606	3.62668	8.85501	2.13956	-4.96258	3.92212	-4.85277	3.79350	-6.32047	3.91709	-13.29707	8.04031	9.94940	6.65347	6.78569	-0.53567	-9.40701	-12.74343	11.29578	6.98893	5.55269	2.60399	-1.25287	9.89665	5.83868	-5.37727	-5.71155	-6.62385	-0.58716	-2.85207	-11.56622	-20.16738	7.00991	13.04038	6.87626	0.20357	-2.83442	11.14797	-3.47604	-7.16482	-4.24204	-3.73118	14.07709	12.28488	12.41841	7.85073	3.12201	0.46679	-3.00469	-1.41211	-3.45936	-11.25308	7.50858	-10.53407	-8.87263	-3.51625	-16.93301	-25.49703	10.74998	0.25552	10.33406	-0.20531	-5.11263	9.88315	0.28603	-1.01539	-9.42579	-5.05512	3.25280	6.78955	9.89741	5.90510	-6.69307	-8.95235
10	9.43671	3.95751	9.62226	3.99312	6.10435	3.68177	-1.73501	2.65562	-5.68283	3.67181	8.18815	2.20768	-3.26161	3.55660	-4.91201	3.52611	-8.08456	3.27126	-11.78666	8.43412	9.28079	8.34866	7.11235	-3.02957	-9.42667	-12.01795	10.77924	8.75266	5.55849	0.58960	-1.17842	8.92719	5.22133	-3.43830	-4.03543	-5.81336	-2.39005	-5.11608	-11.43093	-19.18908	6.54169	15.21532	5.99457	-1.00583	-2.77479	10.82703	-1.88589	-7.11713	-6.63176	-1.50790	14.79197	11.96736	11.45337	11.37176	3.17627	0.23652	-3.31022	-4.29646	-3.20347	-11.25290	6.73782	-8.37241	-8.95149	-5.45135	-16.12518	-23.85352	10.19502	2.17751	11.14904	-3.92519	-5.34314	9.22739	1.42398	-0.28804	-11.79268	-3.00930	2.50090	10.03655	9.50324	2.83261	-6.60040	-6.80369
11	9.18803	4.26779	11.13964	3.66416	5.80373	3.56546	-3.34953	3.02541	-5.58485	3.70360	7.71651	2.23779	-2.34617	3.12783	-4.98639	3.41272	-9.09207	2.81211	-10.15837	8.83078	8.64636	10.22757	6.98544	-5.02150	-9.37300	-10.97878	10.58555	9.84447	5.07203	-0.28487	-1.05599	8.05085	4.77318	-1.88274	-2.73258	-5.44964	-4.54839	-6.59177	-10.45383	-18.02928	6.46754	16.04693	5.45071	-1.60978	-2.63648	10.55940	-1.64374	-6.56611	-8.28005	0.64458	15.48376	11.59379	10.63769	14.15080	3.16469	0.16574	-3.49955	-6.65594	-2.92305	-11.13914	6.34527	-7.09318	-8.78808	-6.82975	-15.53357	-21.95011	9.69653	4.59305	10.89639	-6.97548	-5.48642	8.85386	1.62141	0.42025	-13.30497	-0.72039	1.84269	12.47699	8.89112	0.60040	-6.47991	-4.54102
12	9.11481	4.51882	12.00012	3.23534	5.48418	3.17692	-4.40602	3.68223	-5.43147	3.72063	7.51378	2.24297	-2.36020	2.81078	-4.85341	3.53491	-9.46202	2.64821	-8.48673	9.20567	8.13792	11.95777	6.56362	-6.45740	-9.26401	-9.61018	10.73893	10.01123	4.49913	-0.27062	-0.89518	7.37277	4.57791	-1.04377	-2.17803	-5.31093	-6.44158	-7.33764	-8.93013	-16.75296	6.76426	15.52965	5.52440	-1.86058	-2.44603	10.44687	-2.75208	-5.44153	-9.24775	2.80121	16.11931	11.27261	9.92733	15.76993	3.16347	0.42379	-3.69819	-8.45637	-2.63422	-10.93417	6.38752	-6.72604	-8.19678	-7.80779	-15.14734	-19.87541	9.37685	7.02782	9.87259	-9.28208	-5.54182	8.78381	0.89889	1.12376	-13.98681	1.45451	1.39383	13.77711	8.34225	-0.81692	-6.30483	-2.27692
13	9.23286	4.69673	12.10180	2.88390	5.37984	2.67249	-5.06247	4.30972	-5.23631	3.72552	7.59852	2.23121	-3.19768	2.69981	-4.34681	3.81551	-9.43940	2.75960	-6.92868	9.39999	7.81322	13.25172	6.06725	-7.38256	-9.11700	-7.91863	11.16708	9.31868	4.20019	0.21817	-0.69730	6.94250	4.69664	-1.05197	-2.59903	-5.00520	-7.61002	-7.64996	-7.13351	-15.43008	7.34477	14.00601	6.28160	-2.02994	-2.22686	10.52739	-4.71602	-3.83972	-9.76806	4.42383	16.68517	11.07794	9.09824	16.08368	3.28171	1.12745	-3.91528	-9.72916	-2.35626	-10.66693	6.84397	-7.06158	-7.17078	-8.60790	-14.95167	-17.67078	9.31433	9.07403	8.49761	-10.92661	-5.52349	8.98208	-0.55981	1.89166	-14.03755	3.16548	1.22748	13.88025	8.20304	-1.67191	-6.06635	-0.11894
14	9.52448	4.79757	11.51542	2.81263	5.61865	2.32902	-5.48332	4.77837	-5.01181	3.72373	7.93924	2.19290	-4.57375	2.62686	-3.47639	4.09321	-9.25639	3.09680	-5.62605	9.29844	7.68575	13.94443	5.70970	-7.92012	-8.94442	-5.95498	11.75405	8.06082	4.31410	0.80404	-0.45021	6.76073	5.16621	-1.80647	-3.99696	-4.23528	-7.92452	-7.85845	-5.25808	-14.15413	8.09916	11.97680	7.53850	-2.29678	-1.99489	10.76851	-6.81270	-2.09159	-10.06010	4.98431	17.19252	11.04736	7.96545	15.21066	3.55408	2.32256	-4.06545	-10.54511	-2.10948	-10.36238	7.62799	-7.77088	-5.89157	-9.40459	-14.96270	-15.32517	9.52883	10.48524	7.17384	-12.07815	-5.44909	9.37276	-2.48174	2.76100	-13.70072	4.19060	1.36367	12.96452	8.71779	-2.28169	-5.77220	1.83969
15	9.95065	4.82887	10.44205	3.00448	6.17205	2.38793	-5.77956	5.06521	-4.76764	3.72198	8.46801	2.10880	-6.14576	2.39312	-2.41035	4.24356	-9.06372	3.62306	-4.53757	9.09901	7.72935	14.01286	5.63147	-8.21632	-8.75476	-3.82506	12.39405	6.59078	4.74823	1.26558	-0.13624	6.79073	5.98890	-3.03284	-6.19768	-2.95473	-7.55034	-8.18469	-3.40571	-13.06545	8.93131	9.89201	8.97306	-2.71326	-1.76089	11.09100	-8.41353	-0.59274	-10.27971	5.17452	17.66733	11.17590	6.50918	13.49731	3.91387	3.89970	-4.04536	-10.97126	-1.90934	-10.03921	8.61296	-8.51188	-4.63242	-10.29510	-15.24985	-12.79678	9.98610	11.20939	6.15318	-12.89367	-5.33265	9.85645	-4.57290	3.67849	-13.15341	4.47546	1.77052	11.38279	9.88484	-2.88262	-5.44037	3.52419
16	10.46074	4.80894	9.14875	3.29736	6.86940	2.78232	-5.99052	5.20626	-4.51213	3.72477	9.09671	1.97666	-7.61315	2.11062	-1.38173	4.24443	-8.92764	4.29608	-3.80960	8.83202	7.89421	13.55774	5.84949	-8.38617	-8.55300	-1.68013	13.00954	5.17074	5.28033	1.56669	0.25103	6.96924	7.11423	-4.36774	-8.92184	-1.36568	-6.76961	-8.71953	-1.63702	-12.36166	9.77490	8.04035	10.26342	-3.22372	-1.53263	11.40568	-9.18988	0.39851	-10.53813	4.35879	18.13574	11.41960	4.86725	11.43751	4.22631	5.58191	-3.81396	-11.06743	-1.76275	-9.70818	9.66610	-9.02251	-3.67323	-11.28026	-15.91379	-10.05444	10.61452	11.38074	5.46120	-13.45287	-5.18377	10.32830	-6.56377	4.50137	-12.46323	4.11230	2.37664	9.58689	11.42315	-3.55614	-5.09563	4.87177
17	11.00319	4.76288	7.88900	3.56777	7.48234	3.26055	-6.10836	5.26336	-4.25428	3.73242	9.73131	1.83822	-8.75856	2.25061	-0.61812	4.15685	-8.84238	5.02073	-3.48297	8.72581	8.12510	12.75040	6.27291	-8.49722	-8.34073	0.30677	13.55759	3.92028	5.68774	1.79702	0.69792	7.21762	8.42288	-5.48103	-11.74575	0.19522	-5.87934	-9.43305	-0.05839	-12.24702	10.58913	6.57125	11.16075	-3.71643	-1.31547	11.64607	-9.14385	0.80813	-10.87671	2.56309	18.61508	11.71618	3.25264	9.51101	4.35063	7.06294	-3.42497	-10.91980	-1.66829	-9.37301	10.67535	-9.18147	-3.24110	-12.25222	-17.01781	-7.11682	11.32663	11.22302	4.95513	-13.75449	-5.00925	10.69465	-8.24071	5.02648	-11.59154	3.30828	3.09265	7.99444	12.88631	-4.24266	-4.77113	5.82270
18	11.53472	4.71538	6.82875	3.74923	7.83095	3.63995	-6.11123	5.27093	-4.00490	3.74186	10.28342	1.77100	-9.46946	2.87784	-0.28320	4.07262	-8.75620	5.65458	-3.52796	9.00360	8.37545	11.75957	6.77765	-8.58093	-8.11799	1.97449	14.03236	2.85799	5.84828	2.05808	1.17424	7.45775	9.72601	-6.20604	-14.09819	1.43444	-5.18436	-10.20216	1.15777	-12.83483	11.34819	5.56023	11.51634	-4.09776	-1.11439	11.78325	-8.54956	0.72150	-11.24820	0.07331	19.10978	12.00659	1.85659	8.02426	4.20460	8.15376	-2.99477	-10.63607	-1.61736	-9.03534	11.56255	-9.01519	-3.43584	-13.05821	-18.51226	-4.07486	12.03654	10.89067	4.46250	-13.72138	-4.81078	10.88755	-9.47829	5.04829	-10.43018	2.35039	3.83416	6.85195	13.85356	-4.80581	-4.51270	6.32808
19	12.02532	4.68494	6.02029	3.80520	7.83581	3.83389	-5.98121	5.20486	-3.77675	3.74809	10.68036	1.81808	-9.74165	3.45461	-0.43660	4.04947	-8.60758	6.08122	-3.96829	9.69036	8.61453	10.70284	7.27741	-8.65097	-7.88550	3.20965	14.45925	1.97824	5.74551	2.37519	1.63950	7.63113	10.78914	-6.54685	-15.43014	2.19783	-4.94757	-10.87288	1.84395	-14.08895	12.03622	5.04729	11.26865	-4.33293	-0.93655	11.82289	-7.80206	0.30671	-11.54391	-3.52202	19.61439	12.24635	0.77542	7.07069	3.80135	8.80442	-2.64044	-10.29876	-1.59536	-8.69997	12.28301	-8.67211	-4.17749	-13.59433	-20.20444	-1.10271	12.66960	10.38225	3.88213	-13.21335	-4.57949	10.87562	-10.25708	4.43751	-8.87070	1.56075	4.53691	6.18530	14.07120	-5.10722	-4.37990	6.36974
20	12.46007	4.68246	5.42821	3.72477	7.49976	3.82084	-5.70530	5.01763	-3.58392	3.74693	10.87350	1.93273	-9.65116	3.58316	-1.02991	4.07815	-8.35755	6.28751	-4.39504	10.64952	8.82800	9.64662	7.74614	-8.71006	-7.64588	3.97543	14.88953	1.29847	5.39186	2.69542	2.04906	7.70927	11.37395	-6.58782	-15.43353	2.46292	-5.29197	-11.33463	1.93764	-15.82552	12.64845	5.03575	10.40676	-4.42515	-0.79230	11.79696	-7.23020	-0.27462	-11.66438	-5.87325	20.11822	12.40789	-0.00135	6.59212	3.22584	9.03818	-2.42684	-9.93454	-1.58490	-8.37743	12.81879	-8.35524	-5.24131	-13.84866	-21.80280	1.55096	13.16713	9.57906	3.21752	-12.08905	-4.29562	10.66854	-10.64903	3.19545	-6.87775	1.24023	5.16125	5.84682	13.47200	-5.04690	-4.44037	5.96966
21	12.83668	4.71303	4.97277	3.53915	6.86347	3.63600	-5.27149	4.70715	-3.43949	3.74144	10.84570	2.04229	-9.30997	3.17700	-1.93106	4.12785	-8.00729	6.38732	-4.82258	11.55887	9.01067	8.63676	8.18613	-8.75548	-7.40408	4.32535	15.38859	0.84391	4.77181	2.95662	2.36441	7.69232	11.29290	-6.42722	-14.13841	2.31578	-6.15091	-11.56802	1.53352	-17.70179	13.19276	5.46930	8.95715	-4.37373	-0.69248	11.75666	-6.99102	-0.90460	-11.58744	-7.78274	20.60581	12.48146	-0.54360	6.44653	2.57197	8.89735	-2.34914	-9.52526	-1.57056	-8.08382	13.17488	-8.21169	-6.37603	-13.88638	-23.00504	3.62186	13.48836	8.35454	2.54317	-10.28794	-3.93358	10.31175	-10.78150	1.46047	-4.52813	1.59652	5.68908	5.60193	12.11669	-4.56554	-4.75635	5.18782
22	13.15974	4.77867	4.56216	3.34159	5.97504	3.38153	-4.66787	4.36306	-3.35109	3.75043	10.61689	2.15518	-8.83929	2.42663	-2.96672	4.20048	-7.58954	6.55144	-5.12915	12.25656	9.15843	7.72368	8.57772	-8.76781	-7.16789	4.38993	16.01054	0.59631	3.85294	3.16142	2.56775	7.60275	10.47514	-6.16115	-11.86569	1.91490	-7.32684	-11.62606	0.85329	-19.57881	13.68874	6.20763	7.00600	-4.15366	-0.64155	11.75987	-7.08270	-1.49959	-11.37237	-8.86180	21.05583	12.47708	-0.92629	6.44577	1.90650	8.43227	-2.35917	-9.04193	-1.54345	-7.83703	13.37574	-8.28944	-7.39654	-13.80072	-23.57800	4.92854	13.60919	6.67764	1.92173	-7.87962	-3.47295	9.87093	-10.79750	-0.52552	-2.00186	2.67104	6.11840	5.21038	10.12812	-3.63433	-5.36252	4.12507
23	13.43601	4.88079	4.11385	3.25253	4.88062	3.21640	-3.88484	4.15710	-3.31001	3.81097	10.24144	2.38782	-8.38157	1.85342	-3.94521	4.29793	-7.14529	6.87253	-4.99020	12.34095	9.26826	6.95955	8.86386	-8.71685	-6.94843	4.33549	16.77516	0.46680	2.62195	3.39813	2.67194	7.47449	9.00987	-5.88658	-9.15823	1.42876	-8.52779	-11.56460	0.14703	-19.39946	14.16171	7.02023	4.73009	-3.72976	-0.63106	11.85250	-7.44185	-1.97556	-11.10821	-8.95562	21.44622	12.42419	-1.17774	6.39528	1.25739	7.69623	-2.37594	-8.45799	-1.46541	-7.64573	13.45859	-8.59324	-8.18211	-13.66858	-23.58178	5.43951	13.51846	4.64392	1.35641	-5.06632	-2.91174	9.41175	-10.82793	-2.46936	0.46788	4.30116	6.45804	4.48889	7.63839	-2.24514	-6.23962	2.92933
24	13.67267	5.02190	3.56893	3.32531	3.63180	3.27533	-2.96528	4.22916	-3.32757	3.93613	9.79345	2.84307	-8.09353	2.07041	-4.68507	4.36870	-6.70383	7.30296	-4.63612	12.11046	9.34244	6.38268	8.96555	-8.57008	-6.75813	4.31640	17.66820	0.32442	1.09719	3.79780	2.71955	7.33939	7.13249	-5.69104	-6.65584	0.97622	-9.40005	-11.39180	-0.40365	-19.86507	14.63388	7.62279	2.39163	-3.08718	-0.63732	12.04929	-8.02640	-2.24427	-10.86163	-8.12317	21.76316	12.36338	-1.27147	6.15666	0.62555	6.73630	-2.61001	-7.74411	-1.56387	-7.49764	13.46498	-9.13358	-8.65536	-13.52842	-21.96809	5.25759	13.21462	2.43460	0.81489	-2.12225	-2.26004	8.98107	-10.96081	-4.10190	2.66639	6.14633	6.72301	3.33282	4.79152	-0.42110	-7.29556	1.78315
25	13.87492	5.20360	2.89376	3.51393	2.30382	3.55229	-1.90804	4.60632	-3.33485	4.14422	9.34462	3.47118	-8.08099	2.74253	-5.08400	4.35425	-6.27079	7.72446	-4.28928	11.95865	9.38896	6.00371	8.80341	-8.28941	-6.60501	4.44043	18.65183	0.04180	-0.66312	4.46708	2.77307	7.21474	5.15892	-5.65030	-4.82937	0.61007	-9.72161	-11.06580	-0.70171	-19.91467	15.11591	7.75646	0.27698	-2.24994	-0.62443	12.32327	-8.82075	-2.24924	-10.65493	-6.66773	21.99931	12.33724	-1.17121	5.67244	0.00283	5.61273	-2.85908	-6.87933	-1.64282	-7.35800	13.43176	-9.90303	-8.80462	-13.37995	-21.07597	4.56580	12.70139	0.25600	0.28726	0.70261	-1.51723	8.59444	-11.20148	-5.25460	4.44843	7.76430	6.92983	1.69713	1.80666	1.75178	-8.36950	0.86285
26	14.04236	5.42280	2.06816	3.74971	1.00825	3.91177	-0.78665	5.18177	-3.31479	4.38919	8.94263	4.12155	-8.33822	3.36355	-5.15917	4.25617	-5.83565	8.02992	-3.86264	11.58896	9.41807	5.77315	8.34365	-7.82723	-6.48617	4.74833	19.66931	-0.48165	-2.54963	5.44727	2.90260	7.09471	3.38794	-5.83338	-3.77290	0.33699	-9.55013	-10.51657	-0.72091	-19.29416	15.60009	7.25274	-1.37379	-1.27143	-0.55236	12.61210	-9.77198	-2.00618	-10.47696	-5.02379	22.14630	12.38797	-0.87625	4.93072	-0.63431	4.41978	-3.32691	-5.87134	-1.94597	-7.18191	13.38272	-10.84227	-8.69613	-13.20434	-20.03955	3.58908	11.98351	-1.69680	-0.16932	3.23579	-0.67226	8.23569	-11.47057	-5.88037	5.74050	8.69878	7.09127	-0.42481	-0.97860	4.10731	-9.26746	0.28279
27	14.16564	5.66966	1.08385	4.00252	-0.11963	4.20845	0.47589	5.72672	-3.10130	4.66950	8.59606	4.66909	-8.75850	3.80816	-5.01559	4.11799	-5.39019	8.15181	-3.73578	11.38690	9.43834	5.55646	7.64546	-7.13943	-6.38702	5.20342	20.64265	-1.29133	-4.42327	6.72064	3.17292	6.95051	1.99442	-6.29179	-3.26760	0.14817	-9.11536	-9.67776	-0.50730	-19.63812	16.05869	6.05353	-2.41004	-0.20383	-0.38672	12.84126	-10.75359	-1.62283	-10.29683	-3.65214	22.19148	12.54945	-0.43288	3.93640	-1.32348	3.26231	-3.08270	-4.75437	-1.62408	-6.93354	13.32491	-11.83343	-8.45161	-12.98678	-19.23154	2.56506	11.06774	-3.25066	-0.43270	5.36728	0.26557	7.86917	-11.64609	-6.03632	6.51774	8.55320	7.21116	-2.98458	-3.15572	6.42360	-9.81627	0.04969
28	14.22323	5.92634	-0.03799	4.27611	-0.95517	4.36421	1.71085	6.17431	-2.79804	4.89235	8.27552	5.07500	-9.19819	4.08915	-4.78561	3.97584	-4.93382	8.07061	-3.97616	11.24642	9.45171	5.17578	6.84396	-6.20765	-6.28840	5.69334	21.46838	-2.35759	-6.12551	8.22597	3.62795	6.74308	0.97205	-7.04882	-3.01298	0.04145	-8.62199	-8.51567	-0.14867	-20.45411	16.44673	4.22250	-2.78463	0.91733	-0.10840	12.95586	-11.59956	-1.26953	-10.07662	-2.95347	22.11543	12.83061	0.07789	2.71038	-2.08996	2.21522	-2.88539	-3.56811	-1.54434	-6.59946	13.25103	-12.73046	-8.19927	-12.72633	-18.90919	1.69892	9.96946	-4.26033	-0.37079	7.00783	1.23734	7.45556	-11.59912	-5.87872	6.79818	7.04325	7.28028	-5.83455	-4.37446	8.48601	-9.91097	0.04812
29	14.18266	6.16814	-1.23123	4.57163	-1.42353	4.38470	2.88875	6.43334	-2.39753	5.04429	7.93361	5.37417	-9.53515	4.25452	-4.58683	3.84029	-4.46350	7.82012	-4.74966	11.27581	9.44861	4.49227	6.07940	-5.04783	-6.17592	6.05011	22.02821	-3.60590	-7.46057	9.86351	4.27405	6.44626	0.17517	-8.09800	-2.78539	0.01201	-8.17736	-7.03513	0.27502	-22.01868	16.70599	1.95347	-2.54626	2.05363	0.27642	12.94029	-12.16376	-1.11026	-9.78319	-3.21120	21.89367	13.20497	0.56735	1.28647	-2.93303	1.31820	-2.51193	-2.34538	-1.55935	-6.19056	13.14098	-13.41476	-8.01384	-12.43386	-19.27450	1.10524	8.72102	-4.60358	0.05994	8.06649	2.13720	6.96533	-11.21386	-5.64472	6.65966	4.03845	7.27616	-8.70871	-4.48241	10.14274	-9.54451	0.06294
30	14.00836	6.36775	-2.38987	4.86127	-1.52969	4.33714	3.96706	6.46732	-1.93655	5.13002	7.53060	5.62793	-9.69628	4.40021	-4.50304	3.71829	-3.96585	7.47881	-6.14267	11.56724	9.40907	3.45548	5.44885	-3.70806	-6.04578	6.08599	22.21390	-4.96043	-8.21863	11.50707	5.07123	6.06615	-0.58114	-9.42260	-2.44004	0.05094	-7.84620	-5.27964	0.71614	-24.35683	16.77412	-0.45705	-1.82979	3.14543	0.73121	12.81289	-12.36936	-1.23862	-9.38768	-4.56712	21.50559	13.61268	0.96057	-0.30323	-3.83173	0.60986	-1.87824	-1.11228	-1.61528	-5.73592	12.96604	-13.82466	-7.90621	-12.11994	-20.37187	0.76789	7.37578	-4.17343	0.72945	8.49839	2.85339	6.38907	-10.42473	-5.57513	6.24188	-0.38580	7.16735	-11.25099	-3.61586	11.31707	-8.81468	-0.17095
31	13.67171	6.49899	-3.38688	5.10725	-1.36624	4.27790	4.91555	6.28888	-1.46807	5.17011	7.05279	5.88450	-9.67077	4.67657	-4.56910	3.62962	-3.42213	7.13410	-8.15511	12.16301	9.30933	2.11530	4.98611	-2.25916	-5.90548	5.63204	21.95119	-6.33734	-8.25697	13.01757	5.93887	5.64595	-1.43500	-11.00254	-1.88653	0.15487	-7.67782	-3.33888	1.15245	-27.35523	16.59803	-2.67307	-0.84747	4.12323	1.19450	12.60585	-12.22813	-1.66934	-8.85294	-7.00338	20.94303	13.97196	1.19783	-2.01503	-4.73973	0.12877	-0.94986	0.11097	-1.65524	-5.27169	12.70399	-13.96216	-7.85505	-11.77792	-22.09734	0.53944	6.00635	-2.91904	1.35507	8.37021	3.31877	5.74316	-9.27451	-5.79815	5.70665	-5.88912	6.92206	-13.07681	-2.18948	11.99592	-7.89621	-0.91219
32	13.15849	6.53785	-4.09577	5.29433	-1.08606	4.17767	5.71988	5.94449	-1.04366	5.18281	6.51550	6.16106	-9.51305	5.19768	-4.76687	3.58799	-2.81637	6.83522	-10.68812	12.96131	9.12846	0.62140	4.64293	-0.78319	-5.77096	4.56863	21.21125	-7.60309	-7.56770	14.25127	6.76711	5.24811	-2.43439	-12.76424	-1.12185	0.29675	-7.68165	-1.34114	1.57539	-30.76611	16.14208	-4.36926	0.12555	4.93392	1.59407	12.34474	-11.84182	-2.36442	-8.12273	-10.32946	20.21352	14.19471	1.22267	-3.74197	-5.55090	-0.13465	0.24176	1.30480	-1.62074	-4.82918	12.35098	-13.89411	-7.82658	-11.37624	-24.22919	0.17522	4.69996	-0.94625	1.64777	7.87638	3.53393	5.06806	-7.94324	-6.25844	5.18290	-11.86597	6.51944	-13.85390	-0.76540	12.21420	-6.97984	-2.37000
