	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d
7	0.69332	1.68162	13.39421	2.36358	11.43995	3.13344	11.12201	2.79256	4.96207	2.37059	0.08198	3.38153	2.37723	-0.71593	1.10953	11.01356	12.94200	16.50124	14.07947	12.28133	13.93081	10.63194	12.08168	12.15469	6.02349	3.91768	6.48540	-4.81144	0.26732	1.88602	1.35727	0.01169	14.51825	14.39461	8.94149	10.29132	11.20289	16.24107	4.74735	5.90797	0.71963	-2.97961	-0.68509	0.43158	0.26652	3.14250	2.03377	14.98398	17.68962	13.12962	12.07911	13.85231	10.41448	8.79955	14.33845	11.16343	14.87447	12.94876	11.99132	7.13206	8.25024	11.47313	6.58024	7.87243	3.45529	7.30764	1.94476	5.84205	2.24025	3.35551	1.80663	-1.84724	3.31472	0.75276	0.53307	-1.90247	0.39023	1.35487	3.98899	0.88000	7.25950	13.26606	12.72141	15.03890	10.79911	11.61639	11.94658	14.13819	16.65492	13.83128	13.93578	5.52367	9.20603	8.22834	3.26586	5.43313	2.91904	10.09533	4.25358	-1.59927	3.82171	-8.03681	-3.35133	2.65087	-1.44525	0.58657	15.28361	15.37398	12.02005	16.58378	1.39233	9.65654	8.65923	12.46695	10.76844	13.25473	14.77097	4.52559	8.15158	2.70833	-0.76765	-0.83317	1.91323	0.74119	0.57412	1.45627	12.39027	10.86386	11.96781	11.69674	9.97104	10.53395	13.62056	12.81019	10.75538	0.27773	4.61772	6.46479	6.17000	-2.45645	-3.74094
8	0.60318	1.66390	13.52741	2.46975	11.54997	2.91297	11.00326	2.87364	5.23718	2.38344	-0.33652	3.21936	2.32840	-0.82591	0.91314	10.98752	13.39090	16.22660	14.16700	11.63190	13.96571	10.64252	11.72810	12.01662	6.22264	4.48169	6.97866	-4.80443	-1.53452	0.97678	0.98533	-0.19027	14.08529	14.27928	9.34624	10.48759	11.32709	16.28844	4.88069	6.17745	1.50411	-2.17743	-0.58143	0.57328	0.19045	3.01618	2.16298	15.39159	17.89046	13.59756	11.63351	14.09727	9.98580	9.19036	13.99401	11.62129	14.89555	12.93242	11.91022	6.90713	8.03897	11.16976	6.17063	8.05505	3.79132	7.98353	2.05714	6.59786	2.64691	3.27880	1.37920	-3.45242	2.05879	-0.70190	-1.05740	-1.90398	0.39052	1.19099	3.91272	0.65545	7.32924	13.41644	13.36881	16.12711	10.28349	11.87958	12.08921	13.67143	16.05009	14.15779	13.70637	5.30521	8.92576	8.21557	3.59384	5.66284	3.51664	10.33425	3.64888	-2.55351	2.66490	-7.41198	-3.34093	2.43519	-1.66690	0.40075	15.25801	15.31511	12.43654	17.17721	2.05629	10.02943	8.75552	12.29699	10.77016	13.46101	14.73090	4.62307	7.98271	2.71067	-1.10171	-0.11575	2.39233	0.64007	0.55807	1.42584	12.32978	10.83342	12.14788	12.18330	11.05688	10.58744	13.44993	12.94555	10.42616	0.46150	4.47626	6.74599	6.07613	-2.26786	-3.86793
9	0.53846	1.64736	13.61609	2.58810	11.67680	2.54124	10.89300	2.94261	5.47857	2.37912	-0.62364	3.18711	2.22278	-0.89130	0.69660	11.08280	13.77543	15.96952	13.92242	11.25304	13.59104	10.67055	11.42863	11.85269	6.39658	4.85419	7.47583	-4.65222	-2.82586	-0.08843	0.72242	-0.35740	13.49652	14.01711	9.86640	10.82893	11.27518	16.27102	5.24409	6.43129	1.36652	-1.62355	-0.38602	0.69205	0.20048	2.91985	2.34316	15.79649	18.02604	14.01386	11.18672	14.13136	9.65860	9.74811	13.71839	12.06449	15.07905	13.04888	11.80583	6.71212	7.90897	10.87349	5.83236	8.24807	4.05742	8.50635	2.19475	7.14125	3.07394	3.43962	1.11192	-4.74669	1.62952	-1.84473	-2.47157	-1.90260	0.42312	1.10734	3.83023	0.44664	7.44967	13.52220	13.88951	17.07983	9.98721	12.13931	12.50457	13.12359	15.00627	14.20728	13.47787	5.15642	8.64702	8.20226	3.97862	5.84507	4.06508	10.36470	3.01983	-3.16741	1.54278	-6.22012	-3.26721	2.23572	-1.91265	0.21708	15.16980	15.25357	12.62074	17.72174	3.34133	10.63634	9.25784	11.97959	10.81136	13.68588	14.69063	4.64778	7.75221	2.70807	-1.02200	0.93191	2.90006	0.53820	0.58686	1.38073	12.21843	10.71893	12.42654	12.49850	11.93538	10.52906	13.26525	13.10679	10.02988	0.63996	4.38580	7.03886	5.92076	-1.73604	-4.56081
10	0.48266	1.63469	13.68266	2.69042	11.79333	2.16351	10.78230	2.98647	5.69641	2.34807	-0.84741	3.26739	2.06758	-0.93203	0.48140	11.29231	14.07769	15.72897	13.33936	11.24797	12.95989	10.69523	11.19302	11.67261	6.53328	5.05174	7.86873	-4.46713	-3.40540	-1.04045	0.54849	-0.50878	12.89070	13.63872	10.40900	11.33106	11.03366	16.14994	5.71364	6.70846	0.42761	-1.49055	-0.12911	0.75508	0.28187	2.85152	2.54525	16.16935	18.09985	14.39850	10.83679	14.02549	9.59549	10.43686	13.64542	12.53361	15.37776	13.24470	11.68430	6.57222	7.84579	10.60250	5.56510	8.51390	4.25698	8.87786	2.40455	7.53323	3.49915	3.73421	0.94773	-5.59953	1.61262	-2.47466	-3.60716	-1.91031	0.48419	1.10291	3.71389	0.25901	7.61355	13.58836	14.27803	17.84695	9.97458	12.21789	13.02886	12.74689	13.71024	13.99703	13.24429	5.07969	8.38038	8.17697	4.40985	6.00138	4.53056	10.16990	2.36172	-3.50056	0.56362	-5.24933	-3.16910	2.01706	-2.17824	0.03227	15.09157	15.21753	12.59179	18.17698	4.71313	11.16359	9.85125	11.69132	10.87848	13.88901	14.61963	4.63309	7.58683	2.75966	-0.58430	1.93885	3.21747	0.39811	0.61040	1.29700	12.11803	10.58177	12.78106	12.65434	12.43007	10.37232	13.06145	13.22644	9.61281	0.79222	4.53624	7.24346	5.67807	-1.22608	-5.63237
11	0.42268	1.62811	13.74321	2.75320	11.89101	1.93521	10.65889	2.99931	5.89304	2.29700	-1.07721	3.36113	1.87484	-0.97718	0.29284	11.59753	14.28552	15.50452	12.49060	11.61901	12.29709	10.69903	11.00632	11.48972	6.61304	5.15793	8.10202	-4.30398	-3.32622	-1.61194	0.43595	-0.65780	12.39011	13.19128	10.94040	11.94595	10.65646	15.90480	6.12212	6.99807	-0.91214	-1.83680	0.14401	0.76019	0.41606	2.80634	2.74729	16.49217	18.11626	14.71913	10.62796	13.84973	9.82511	11.18375	13.79964	13.07185	15.82585	13.43944	11.55194	6.49667	7.78325	10.35024	5.34997	8.84497	4.42623	9.14616	2.63232	7.83213	3.91323	3.97427	0.81006	-5.98080	1.53577	-2.72925	-4.45485	-1.92934	0.56831	1.16924	3.54731	0.07018	7.83377	13.61967	14.54437	18.39552	10.20706	12.04305	13.50521	12.71280	12.50951	13.57039	13.00126	5.06299	8.13406	8.13686	4.86027	6.12205	4.93755	9.82690	1.66801	-3.70477	-0.22684	-4.85728	-3.07970	1.75082	-2.43370	-0.15799	15.07325	15.22599	12.42493	18.50313	5.70715	11.37536	10.30099	11.59562	10.95019	14.03643	14.48726	4.62306	7.53566	2.88834	0.09256	2.56541	3.17699	0.20931	0.58536	1.15661	12.08850	10.49787	13.16234	12.62386	12.56564	10.09331	12.83845	13.24223	9.21903	0.92614	4.91260	7.33314	5.35012	-1.11622	-6.73357
12	0.35118	1.62775	13.80639	2.75687	11.96129	1.94457	10.51297	2.98002	6.06693	2.24432	-1.35488	3.38141	1.66057	-1.05365	0.15003	11.97040	14.39894	15.29201	11.52082	12.25500	11.80236	10.67128	10.84243	11.31452	6.61974	5.26620	8.17102	-4.16101	-2.88583	-1.65212	0.35457	-0.80732	12.05833	12.73587	11.39147	12.55748	10.23501	15.54072	6.38208	7.26694	-2.16496	-2.61226	0.38389	0.72502	0.57989	2.77049	2.93206	16.74505	18.07261	14.91797	10.57896	13.67257	10.25174	11.87399	14.06709	13.62717	16.37054	13.54408	11.41104	6.47927	7.66918	10.09146	5.16520	9.18478	4.60797	9.37921	2.78004	8.05704	4.31040	3.89469	0.62782	-5.99126	1.22193	-2.95107	-5.07928	-1.95098	0.66780	1.29315	3.33414	-0.14085	8.12892	13.62318	14.70218	18.71954	10.59148	11.70572	13.82331	13.04863	11.71266	13.09365	12.74591	5.08581	7.91325	8.07599	5.29454	6.17877	5.32807	9.48886	0.94895	-3.92246	-0.88910	-4.90960	-3.01929	1.42719	-2.63262	-0.35418	15.13078	15.28529	12.23915	18.65878	6.08052	11.19264	10.57768	11.77890	11.00192	14.10719	14.27580	4.65955	7.55858	3.08100	0.83798	2.65906	2.68902	-0.02669	0.48465	0.94801	12.17676	10.52911	13.51269	12.34487	12.41463	9.65745	12.60131	13.12881	8.87221	1.06850	5.35803	7.36414	4.96583	-1.55360	-7.52530
13	0.26483	1.63321	13.87213	2.68872	11.97853	2.13679	10.34241	2.93240	6.21551	2.20048	-1.68514	3.30704	1.44286	-1.17877	0.05518	12.37709	14.42755	15.08260	10.60098	12.94379	11.57616	10.60974	10.67564	11.14999	6.55163	5.43428	8.10028	-3.99743	-2.47409	-1.18370	0.27729	-0.95240	11.91725	12.33719	11.61056	12.98298	9.85726	15.08977	6.52264	7.48909	-2.97639	-3.68226	0.55255	0.67493	0.74711	2.72249	3.08247	16.89674	17.95967	14.96847	10.70760	13.56329	10.71703	12.38908	14.29019	14.04224	16.81244	13.50954	11.25893	6.50193	7.51199	9.79546	4.99755	9.47532	4.82836	9.61418	2.81662	8.19952	4.67147	3.28243	0.33439	-5.81653	0.83593	-3.43126	-5.59047	-1.96712	0.77422	1.45561	3.09645	-0.37869	8.50094	13.60775	14.75798	18.83298	11.02054	11.40360	13.94790	13.66502	11.44943	12.70747	12.48036	5.12480	7.71427	7.98249	5.67806	6.14639	5.72306	9.28227	0.24522	-4.20476	-1.57602	-5.06558	-2.99521	1.05740	-2.74361	-0.55012	15.24105	15.38097	12.13268	18.61431	5.86377	10.67792	10.75368	12.23900	11.01157	14.09662	13.98714	4.77448	7.56959	3.29780	1.44141	2.31240	1.77077	-0.30941	0.29642	0.66668	12.38360	10.69008	13.78662	11.78722	11.99845	9.06882	12.36042	12.90475	8.57043	1.23084	5.71502	7.40483	4.55912	-2.34282	-7.82824
14	0.16211	1.64535	13.93166	2.55151	11.91391	2.38724	10.15283	2.86656	6.34259	2.16456	-2.04571	3.18326	1.23789	-1.35298	-0.00569	12.78238	14.38968	14.86825	9.86950	13.43947	11.59584	10.51998	10.48902	10.98999	6.42496	5.68528	7.94528	-3.75390	-2.38705	-0.39221	0.18366	-1.08713	11.96090	12.04913	11.48417	13.04492	9.57461	14.60403	6.62470	7.66377	-3.24905	-4.86336	0.63394	0.63523	0.88868	2.63696	3.17922	16.91419	17.78057	14.88792	11.01850	13.56063	11.07307	12.65765	14.40969	14.12175	16.94651	13.35082	11.08993	6.54229	7.35757	9.44324	4.84321	9.69170	5.09123	9.83748	2.83128	8.25978	4.97491	2.12975	-0.14236	-5.64211	0.64590	-4.23321	-6.06645	-1.98223	0.87993	1.63321	2.86447	-0.63346	8.91818	13.58099	14.71557	18.76216	11.40699	11.32479	13.92769	14.40173	11.64459	12.36229	12.21364	5.15626	7.52707	7.84795	5.98993	6.01587	6.12584	9.25063	-0.37922	-4.50322	-2.44304	-5.11684	-3.00510	0.66685	-2.77368	-0.73649	15.35224	15.48142	12.13604	18.38292	5.29201	9.97273	10.89969	12.88661	10.96255	14.01543	13.63953	4.98505	7.50850	3.48777	1.69967	1.78228	0.57381	-0.63617	0.02231	0.31702	12.64458	10.94251	13.96081	11.02660	11.32045	8.40431	12.13010	12.61842	8.29373	1.40064	5.91364	7.48606	4.14635	-3.06364	-7.70191
15	0.04328	1.66461	13.97578	2.36533	11.76602	2.61769	9.95364	2.79495	6.45798	2.13576	-2.40421	3.08511	1.05543	-1.55922	-0.05491	13.15454	14.31127	14.64540	9.38533	13.57969	11.74710	10.41279	10.28027	10.82355	6.26868	5.99216	7.78196	-3.37774	-2.73578	0.43957	0.05893	-1.20738	12.13213	11.90106	11.05323	12.69359	9.38919	14.13968	6.73484	7.82046	-3.10898	-5.95669	0.63315	0.62737	0.97711	2.49123	3.20592	16.78405	17.56231	14.73414	11.49314	13.66709	11.26176	12.69448	14.50997	13.75315	16.73275	13.11087	10.89962	6.58263	7.24611	9.04110	4.70551	9.84712	5.38286	10.01545	2.92603	8.27453	5.21582	0.66520	-0.86073	-5.58898	0.72766	-5.19614	-6.50686	-2.00851	0.97915	1.80327	2.66301	-0.88711	9.34432	13.54789	14.59238	18.55037	11.70452	11.51161	13.86796	15.09210	12.10555	11.92065	11.95885	5.15860	7.34456	7.68166	6.24394	5.80407	6.53652	9.35930	-0.86289	-4.71538	-3.56200	-5.05802	-3.03755	0.28394	-2.76446	-0.90744	15.40550	15.55763	12.22235	18.03029	4.66202	9.23909	11.02550	13.57142	10.84349	13.88189	13.26290	5.29123	7.37821	3.61167	1.48534	1.35033	-0.64158	-0.98947	-0.32374	-0.08656	12.86959	11.22222	14.03494	10.19647	10.45597	7.79291	11.92432	12.32022	8.01853	1.56411	5.97641	7.59226	3.72649	-3.32149	-7.38971
16	-0.08908	1.68902	14.00191	2.16049	11.56717	2.81150	9.75443	2.72728	6.57084	2.11791	-2.72534	3.06194	0.89722	-1.77345	-0.11677	13.46653	14.21815	14.41389	9.11683	13.37004	11.89014	10.29965	10.06131	10.63967	6.11561	6.27347	7.65696	-2.85187	-3.37847	1.05163	-0.09763	-1.31049	12.34333	11.89339	10.46332	12.05515	9.26020	13.73714	6.83912	7.99796	-2.81464	-6.79315	0.56890	0.66645	0.99390	2.27346	3.15539	16.53486	17.34509	14.58678	12.08295	13.86903	11.34302	12.60132	14.70753	12.98923	16.29111	12.83348	10.68825	6.61485	7.19064	8.62349	4.58986	9.98113	5.68248	10.13178	3.10871	8.31180	5.41750	-0.74925	-1.82252	-5.68270	0.92006	-6.05672	-6.85956	-2.06122	1.06843	1.94788	2.50144	-1.12351	9.76139	13.51333	14.42777	18.25690	11.90402	11.81784	13.87680	15.63122	12.63795	11.36274	11.72774	5.11821	7.16828	7.51502	6.48666	5.55934	6.95071	9.53726	-1.17868	-4.74818	-4.89400	-4.93942	-3.07507	-0.07177	-2.76575	-1.06327	15.36996	15.59369	12.34387	17.63231	4.18588	8.60778	11.07533	14.15094	10.64702	13.71143	12.89667	5.67537	7.22765	3.66791	0.79075	1.20527	-1.60129	-1.33314	-0.71890	-0.52185	12.99111	11.46762	14.02611	9.37855	9.58729	7.33766	11.75205	12.04068	7.72747	1.72717	5.96499	7.67399	3.30461	-2.96824	-7.16574
17	-0.23104	1.71531	14.01100	1.96927	11.36574	2.97243	9.56243	2.66833	6.68849	2.11291	-2.98012	3.11199	0.76075	-1.97653	-0.21162	13.69453	14.12556	14.17597	8.97394	12.96933	11.91983	10.18795	9.85151	10.42938	5.99435	6.46460	7.56010	-2.21198	-3.98085	1.31409	-0.27516	-1.39710	12.51152	11.99003	9.87002	11.36858	9.12707	13.40691	6.90325	8.21595	-2.64472	-7.29136	0.46372	0.75798	0.93258	1.98860	3.03188	16.22696	17.16415	14.50575	12.71072	14.13828	11.43549	12.52296	15.01743	12.03159	15.77946	12.55628	10.46354	6.64009	7.18335	8.23258	4.49786	10.13638	5.97547	10.19168	3.32472	8.41421	5.61735	-1.80133	-2.95332	-5.87674	1.01509	-6.60074	-7.05680	-2.15934	1.14575	2.05239	2.37537	-1.33441	10.14910	13.48442	14.26824	17.94484	12.01988	12.01923	14.01955	15.98747	13.09663	10.83733	11.52641	5.03526	7.00485	7.38874	6.76652	5.35177	7.35713	9.74713	-1.35475	-4.56731	-6.30558	-4.77013	-3.10063	-0.39518	-2.81069	-1.20938	15.25978	15.58655	12.46727	17.23184	3.93741	8.13850	10.97003	14.55418	10.36925	13.51472	12.58199	6.10193	7.11866	3.69832	-0.27083	1.37547	-2.13333	-1.62554	-1.13575	-0.96067	12.98502	11.64251	13.95897	8.62093	8.91837	7.05810	11.61586	11.78768	7.40978	1.90522	5.93069	7.68281	2.90895	-2.18621	-7.19019
18	-0.37868	1.74075	14.00501	1.81731	11.20205	3.09298	9.38052	2.61861	6.81464	2.11676	-3.15870	3.20655	0.64225	-2.15465	-0.34929	13.82013	14.03897	13.93883	8.86307	12.58782	11.78663	10.07815	9.67034	10.18702	5.91954	6.54631	7.45941	-1.53411	-4.22337	1.25169	-0.46889	-1.47318	12.59201	12.13092	9.36322	10.85749	8.94290	13.13013	6.91484	8.46263	-2.76032	-7.47907	0.33868	0.89513	0.80121	1.65548	2.84961	15.92831	17.03500	14.51382	13.30416	14.42338	11.61702	12.58149	15.33147	11.11965	15.30026	12.30218	10.24128	6.66504	7.21311	7.89936	4.42137	10.32534	6.26146	10.20001	3.52950	8.56609	5.83407	-2.39558	-4.11882	-6.10167	0.97040	-6.77303	-7.06366	-2.32048	1.20798	2.10538	2.27471	-1.52256	10.47628	13.46669	14.14997	17.66919	12.07755	11.99070	14.30338	16.16500	13.39473	10.51489	11.35299	4.92192	6.86024	7.32929	7.10568	5.24675	7.74331	10.00209	-1.47865	-4.22093	-7.62210	-4.53937	-3.10018	-0.69170	-2.90513	-1.35314	15.11781	15.54429	12.58225	16.83711	3.89027	7.81317	10.68961	14.78729	10.00994	13.30005	12.34230	6.51894	7.10072	3.75366	-1.49614	1.74067	-2.23283	-1.84311	-1.54866	-1.37048	12.87009	11.73918	13.85428	8.03115	8.54505	6.91181	11.51388	11.55319	7.05616	2.10958	5.90622	7.60137	2.59597	-1.39834	-7.45338
19	-0.52926	1.76450	13.98786	1.71493	11.08955	3.16264	9.20659	2.57737	6.94373	2.11886	-3.27564	3.31336	0.53638	-2.29694	-0.52611	13.83684	13.96118	13.71621	8.73049	12.37169	11.48651	9.96312	9.52961	9.91092	5.88091	6.53540	7.33849	-0.90115	-3.99616	0.99343	-0.68474	-1.55117	12.59729	12.26576	8.92963	10.62004	8.69369	12.86955	6.87958	8.70273	-3.13658	-7.46874	0.20745	1.05994	0.61938	1.29601	2.63317	15.69287	16.95219	14.60258	13.83887	14.65409	11.87825	12.82021	15.49483	10.41421	14.89211	12.07871	10.03920	6.69730	7.27015	7.64126	4.34386	10.51676	6.55294	10.14284	3.71521	8.69834	6.04215	-2.65526	-5.16770	-6.27958	0.93464	-6.67320	-6.91609	-2.55156	1.24830	2.10248	2.18847	-1.69935	10.72439	13.45930	14.09239	17.46543	12.10300	11.76779	14.68642	16.17202	13.50328	10.43824	11.20009	4.79519	6.73633	7.33245	7.49411	5.27667	8.09765	10.31557	-1.67571	-3.83299	-8.68837	-4.30011	-3.06406	-0.96880	-3.03574	-1.49999	14.98802	15.48053	12.68653	16.44153	3.97952	7.56916	10.32245	14.89544	9.57287	13.07616	12.17439	6.86665	7.19515	3.85822	-2.64302	2.10528	-2.05683	-1.99229	-1.94095	-1.72355	12.68714	11.76677	13.72003	7.75574	8.38992	6.85210	11.43987	11.31806	6.65553	2.35059	5.91641	7.44187	2.42667	-1.04911	-7.80778
