	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d
7	-0.00374	0.02221	0.13151	0.06114	-0.04033	0.02066	-0.02741	0.05185	0.02181	0.04473	-0.06862	0.05529	-0.03040	0.20305	-0.03923	0.01853	0.03640	-0.00434	-0.08771	0.05478	-0.12319	-0.07997	-0.03224	0.04506	-0.02351	-0.07947	-0.08772	-0.01577	-0.00592	0.15442	0.16332	-0.06956	-0.04520	-0.01981	-0.04767	-0.02945	-0.01608	-0.08882	-0.11738	0.00490	0.02847	0.05559	0.08118	-0.03578	-0.01190	0.05701	0.08545	0.02061
8	0.00890	0.02270	0.11794	0.05972	-0.05156	0.02775	-0.03058	0.05020	0.00607	0.05453	-0.07599	0.05534	-0.01835	0.19338	-0.06044	0.01609	0.01813	-0.01689	-0.09343	0.03506	-0.13259	-0.07149	-0.06110	0.03397	-0.03421	-0.08982	-0.09024	0.00680	0.04189	0.14088	0.13936	-0.09063	-0.05230	-0.00156	-0.04506	-0.06559	-0.03721	-0.09384	-0.12505	-0.00338	0.01753	0.04365	0.07242	-0.03925	-0.01520	0.04246	0.09236	0.01652
9	0.01542	0.04024	0.10633	0.05851	-0.06341	0.03532	-0.03199	0.05196	-0.01075	0.06709	-0.08258	0.05481	-0.00832	0.18418	-0.08294	0.01105	-0.00081	-0.02865	-0.10097	0.01596	-0.13735	-0.06398	-0.07355	0.02322	-0.04967	-0.09957	-0.09317	0.01624	0.08304	0.12823	0.12140	-0.11109	-0.05901	0.02287	-0.04733	-0.10805	-0.05509	-0.10027	-0.13141	-0.01999	0.00613	0.03594	0.06190	-0.04512	-0.01889	0.02796	0.09922	0.01240
10	0.01073	0.05614	0.09835	0.05657	-0.07623	0.04209	-0.03345	0.05502	-0.02714	0.08137	-0.08857	0.05407	-0.01103	0.17710	-0.10649	-0.00179	-0.01616	-0.03854	-0.10656	-0.00178	-0.13899	-0.06699	-0.07182	0.01431	-0.06541	-0.10874	-0.09660	0.00781	0.10612	0.11649	0.10996	-0.13004	-0.06726	0.04911	-0.04911	-0.15287	-0.07420	-0.10828	-0.13677	-0.04079	-0.00849	0.03286	0.05536	-0.05236	-0.02499	0.01297	0.10612	0.00794
11	0.00081	0.06707	0.08950	0.05162	-0.09022	0.04735	-0.03456	0.05857	-0.04324	0.09576	-0.09428	0.05345	-0.02253	0.16663	-0.13049	-0.01803	-0.02894	-0.04655	-0.10903	-0.01767	-0.13958	-0.07778	-0.06458	0.00532	-0.07964	-0.11727	-0.10043	-0.00936	0.11670	0.09888	0.09669	-0.14705	-0.07845	0.06891	-0.04199	-0.19585	-0.09815	-0.11808	-0.14112	-0.05651	-0.02428	0.03319	0.05211	-0.06059	-0.03454	0.00058	0.11223	0.00310
12	-0.00882	0.07173	0.07825	0.04368	-0.10568	0.05071	-0.03578	0.06074	-0.05943	0.10822	-0.10004	0.05319	-0.03746	0.14977	-0.15455	-0.03389	-0.04262	-0.05338	-0.10961	-0.03228	-0.14093	-0.08587	-0.06351	-0.00630	-0.09216	-0.12531	-0.10461	-0.02999	0.11806	0.07570	0.07918	-0.16218	-0.09288	0.07542	-0.02866	-0.23350	-0.12507	-0.12975	-0.14434	-0.05836	-0.03633	0.03760	0.04898	-0.07077	-0.04803	-0.00432	0.11590	-0.00195
13	-0.01651	0.07066	0.06648	0.03493	-0.12255	0.05206	-0.03894	0.06058	-0.07521	0.11713	-0.10616	0.05348	-0.05284	0.12822	-0.17822	-0.04747	-0.05800	-0.05991	-0.11036	-0.04664	-0.14422	-0.08704	-0.07602	-0.02127	-0.10174	-0.13321	-0.10935	-0.05119	0.10965	0.05053	0.05990	-0.17552	-0.10991	0.06741	-0.01730	-0.26344	-0.15100	-0.14329	-0.14623	-0.04659	-0.04158	0.04825	0.04552	-0.08366	-0.06544	-0.00180	0.11562	-0.00692
14	-0.02234	0.06643	0.05576	0.03055	-0.14044	0.05163	-0.04236	0.05893	-0.08997	0.12175	-0.11277	0.05454	-0.06529	0.10467	-0.20097	-0.04974	-0.07408	-0.06694	-0.11281	-0.06128	-0.14997	-0.08530	-0.09214	-0.03847	-0.10848	-0.14117	-0.11469	-0.06911	0.09288	0.02546	0.04180	-0.18727	-0.12875	0.04833	-0.00902	-0.28437	-0.17341	-0.15864	-0.14668	-0.03212	-0.03804	0.06383	0.04305	-0.09939	-0.08582	0.00415	0.11030	-0.01128
15	-0.02618	0.06117	0.04576	0.03459	-0.15897	0.04992	-0.04489	0.05690	-0.10381	0.12174	-0.11985	0.05660	-0.07207	0.08096	-0.22233	-0.04412	-0.09021	-0.07491	-0.11587	-0.07688	-0.15799	-0.08561	-0.10094	-0.05625	-0.11436	-0.14915	-0.12048	-0.08063	0.07328	0.00081	0.02533	-0.19804	-0.14902	0.02301	-0.00145	-0.29614	-0.19144	-0.17578	-0.14602	-0.02468	-0.02680	0.07893	0.04280	-0.11784	-0.10761	0.01072	0.09861	-0.01460
16	-0.02923	0.05657	0.03529	0.04356	-0.17783	0.04757	-0.04755	0.05529	-0.11722	0.11704	-0.12738	0.05970	-0.07346	0.05789	-0.24206	-0.04399	-0.10594	-0.08395	-0.11660	-0.09426	-0.16767	-0.08710	-0.10338	-0.07374	-0.12125	-0.15703	-0.12653	-0.08668	0.05649	-0.02374	0.00900	-0.20875	-0.17082	-0.00357	0.00338	-0.29965	-0.20502	-0.19458	-0.14486	-0.02717	-0.01534	0.08828	0.04501	-0.13820	-0.12934	0.01842	0.07934	-0.01705
