	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d
7	0.05217	0.09521	0.04876	0.05163	-0.03893	0.02447	0.08827	0.06844	0.07830	0.04382	0.00831	0.05935	0.00503	0.04259	-0.03248	0.06371	0.06901	-0.05189	-0.01905	0.05329	-0.03635	0.08388	0.04663	0.10993	0.14832	-0.00200	-0.03665	0.07939	0.12636	0.02770	0.11999	0.14138	-0.03408	0.04640	0.11810	-0.04224	-0.11583	0.07397	-0.06891	-0.00010	0.08542	-0.03899	0.03479	0.08681	-0.01268	0.05176	0.11794	-0.00892	0.16693	-0.00105	-0.01015	0.17909	-0.00351	-0.00794	0.07718	-0.00493	-0.08015	0.20204	0.06644	0.07888
8	0.08657	0.10420	0.04603	0.05624	-0.05996	0.03176	0.15192	0.07967	0.08266	0.04578	-0.00845	0.07349	0.02570	0.04367	-0.05335	0.13955	0.07621	-0.07787	-0.00181	0.05216	-0.05239	0.13677	0.06064	0.12128	0.19354	-0.01235	-0.05266	0.13118	0.13102	0.00190	0.16399	0.15042	-0.06052	0.10780	0.12778	-0.07101	-0.08247	0.06155	-0.10033	0.05519	0.08000	-0.07087	0.06761	0.08793	-0.02584	0.09877	0.12156	-0.02974	0.21970	-0.00270	-0.02252	0.26420	-0.00748	-0.02032	0.10633	-0.01243	-0.11204	0.28187	0.07158	0.07900
9	0.11801	0.10681	0.04038	0.05884	-0.08066	0.03905	0.21125	0.08874	0.08325	0.04719	-0.02633	0.08460	0.04912	0.04087	-0.07565	0.20280	0.07738	-0.10182	0.01710	0.04802	-0.07056	0.19911	0.07667	0.12378	0.23010	-0.02571	-0.06693	0.18177	0.13045	-0.02702	0.18790	0.15143	-0.08268	0.15389	0.13139	-0.09604	-0.03930	0.04648	-0.13460	0.11308	0.07191	-0.10205	0.10175	0.08472	-0.03830	0.14648	0.11949	-0.05117	0.26742	-0.00378	-0.03567	0.33286	-0.01373	-0.03304	0.12999	-0.01901	-0.14088	0.35997	0.07246	0.07671
10	0.13897	0.10295	0.03362	0.05978	-0.09753	0.04586	0.25228	0.09350	0.08094	0.04853	-0.04068	0.09081	0.06823	0.03548	-0.09655	0.23408	0.07358	-0.11881	0.03683	0.04167	-0.08931	0.26831	0.09285	0.11685	0.24773	-0.04008	-0.07629	0.21777	0.12599	-0.05253	0.18585	0.14627	-0.09537	0.17437	0.12944	-0.11161	0.00372	0.03185	-0.16770	0.15776	0.06336	-0.12547	0.12580	0.08057	-0.04699	0.18345	0.11321	-0.06902	0.30097	-0.00342	-0.04641	0.36834	-0.02124	-0.04097	0.14268	-0.02335	-0.16162	0.41418	0.07030	0.07614
11	0.14562	0.09520	0.02702	0.05882	-0.10793	0.05217	0.26813	0.09827	0.07631	0.04981	-0.04805	0.09182	0.07693	0.02873	-0.11312	0.22976	0.06614	-0.12554	0.05443	0.03455	-0.10650	0.33788	0.10829	0.10248	0.24331	-0.05280	-0.07895	0.22820	0.11852	-0.06928	0.16639	0.13512	-0.09635	0.17077	0.12201	-0.11514	0.03516	0.01984	-0.19512	0.17574	0.05454	-0.13640	0.13210	0.07712	-0.05021	0.20134	0.10351	-0.08000	0.31309	-0.00091	-0.05207	0.36871	-0.02883	-0.04100	0.14356	-0.02550	-0.17111	0.43268	0.06632	0.08047
12	0.14087	0.08686	0.02125	0.05589	-0.11079	0.05791	0.26430	0.10808	0.07014	0.05079	-0.04723	0.08867	0.07391	0.02146	-0.12345	0.20455	0.05681	-0.12102	0.06677	0.02826	-0.11967	0.40014	0.12246	0.08456	0.22485	-0.06102	-0.07495	0.21502	0.10871	-0.07483	0.14447	0.11893	-0.08659	0.15487	0.11025	-0.10747	0.04902	0.01040	-0.21353	0.16939	0.04502	-0.13365	0.12372	0.07449	-0.04789	0.19987	0.09067	-0.08277	0.30531	0.00359	-0.05158	0.34716	-0.03435	-0.03288	0.13889	-0.02611	-0.16863	0.42343	0.06152	0.09024
13	0.13081	0.08046	0.01678	0.05136	-0.10667	0.06265	0.25149	0.12112	0.06399	0.05126	-0.03925	0.08315	0.06245	0.01416	-0.12702	0.17639	0.04781	-0.10660	0.07195	0.02375	-0.12693	0.44766	0.13466	0.06768	0.20385	-0.06260	-0.06598	0.18962	0.09863	-0.06986	0.12827	0.10030	-0.06937	0.13712	0.09710	-0.09193	0.04670	0.00204	-0.22164	0.15282	0.03527	-0.11957	0.11021	0.07238	-0.04132	0.18590	0.07573	-0.07819	0.28672	0.00954	-0.04561	0.31914	-0.03520	-0.01883	0.13636	-0.02533	-0.15549	0.40329	0.05791	0.10334
14	0.11927	0.07691	0.01410	0.04592	-0.09726	0.06574	0.23519	0.13212	0.05961	0.05100	-0.02669	0.07683	0.04726	0.00736	-0.12453	0.15247	0.04113	-0.08537	0.07029	0.02112	-0.12740	0.47418	0.14401	0.05572	0.18530	-0.05654	-0.05460	0.16065	0.09091	-0.05729	0.11650	0.08262	-0.04885	0.11857	0.08545	-0.07295	0.03416	-0.00676	-0.22007	0.13623	0.02687	-0.09876	0.09775	0.07073	-0.03238	0.16685	0.06068	-0.06880	0.26563	0.01664	-0.03586	0.29059	-0.02996	-0.00240	0.13723	-0.02238	-0.13436	0.38198	0.05779	0.11631
15	0.10681	0.07502	0.01358	0.04059	-0.08474	0.06672	0.21420	0.13834	0.05779	0.05001	-0.01258	0.07060	0.03212	0.00177	-0.11752	0.12975	0.03788	-0.06113	0.06407	0.02016	-0.12129	0.47696	0.14987	0.05090	0.16805	-0.04349	-0.04338	0.12883	0.08709	-0.04084	0.10625	0.06854	-0.02883	0.09527	0.07646	-0.05444	0.01742	-0.01654	-0.21076	0.11936	0.02123	-0.07629	0.08579	0.06973	-0.02302	0.14601	0.04726	-0.05774	0.24441	0.02471	-0.02435	0.25944	-0.01943	0.01295	0.13638	-0.01623	-0.10875	0.35800	0.06197	0.12599
16	0.09345	0.07294	0.01518	0.03675	-0.07126	0.06557	0.18715	0.13974	0.05794	0.04861	0.00060	0.06483	0.01907	-0.00191	-0.10790	0.10524	0.03763	-0.03739	0.05614	0.02076	-0.10974	0.45882	0.15228	0.05345	0.15143	-0.02593	-0.03411	0.09312	0.08666	-0.02398	0.09800	0.05904	-0.01186	0.06808	0.06935	-0.03881	0.00022	-0.02678	-0.19634	0.09683	0.01875	-0.05609	0.07201	0.06943	-0.01488	0.12340	0.03613	-0.04770	0.22206	0.03347	-0.01281	0.22480	-0.00637	0.02480	0.12866	-0.00662	-0.08241	0.32688	0.06911	0.13057
17	0.08009	0.07020	0.01835	0.03528	-0.05850	0.06275	0.15736	0.13678	0.05861	0.04727	0.01134	0.05981	0.00864	-0.00325	-0.09746	0.08236	0.03878	-0.01669	0.04833	0.02301	-0.09451	0.42665	0.15188	0.06195	0.13675	-0.00723	-0.02743	0.05838	0.08751	-0.00914	0.09398	0.05349	0.00093	0.04459	0.06253	-0.02685	-0.01629	-0.03630	-0.17956	0.06686	0.01857	-0.04034	0.05681	0.06942	-0.00898	0.09922	0.02694	-0.04020	0.19838	0.04230	-0.00245	0.19065	0.00600	0.03212	0.11407	0.00535	-0.05853	0.29013	0.07663	0.12989
18	0.06792	0.06764	0.02222	0.03583	-0.04746	0.05900	0.13103	0.12972	0.05842	0.04634	0.01912	0.05589	0.00097	-0.00233	-0.08748	0.06747	0.03955	-0.00047	0.04064	0.02695	-0.07762	0.38711	0.14963	0.07400	0.12527	0.00965	-0.02289	0.03374	0.08733	0.00260	0.09484	0.05047	0.00954	0.03126	0.05496	-0.01819	-0.03184	-0.04411	-0.16281	0.03492	0.01913	-0.02942	0.04232	0.06906	-0.00552	0.07580	0.01901	-0.03557	0.17443	0.05033	0.00610	0.16247	0.01550	0.03507	0.09677	0.01774	-0.03899	0.25543	0.08224	0.12496
19	0.05779	0.06586	0.02598	0.03725	-0.03845	0.05511	0.11212	0.11922	0.05668	0.04588	0.02414	0.05327	-0.00371	0.00023	-0.07860	0.06343	0.03875	0.01074	0.03237	0.03233	-0.06093	0.34428	0.14635	0.08699	0.11699	0.02302	-0.01952	0.02418	0.08483	0.01123	0.09912	0.04875	0.01480	0.02793	0.04659	-0.01196	-0.04526	-0.04996	-0.14774	0.00892	0.01894	-0.02255	0.03031	0.06789	-0.00403	0.05639	0.01184	-0.03322	0.15169	0.05682	0.01271	0.14259	0.02130	0.03457	0.08085	0.02878	-0.02428	0.22922	0.08484	0.11733
20	0.05016	0.06459	0.02904	0.03871	-0.03134	0.05161	0.10035	0.10635	0.05345	0.04573	0.02699	0.05174	-0.00509	0.00349	-0.07098	0.06775	0.03622	0.01720	0.02373	0.03846	-0.04579	0.29956	0.14246	0.09874	0.11076	0.03249	-0.01640	0.02679	0.08000	0.01734	0.10447	0.04753	0.01779	0.03086	0.03803	-0.00722	-0.05474	-0.05422	-0.13516	-0.00670	0.01741	-0.01836	0.02175	0.06575	-0.00371	0.04282	0.00524	-0.03219	0.13193	0.06129	0.01746	0.12923	0.02366	0.03187	0.06843	0.03750	-0.01394	0.21250	0.08457	0.10853
21	0.04505	0.06299	0.03102	0.03990	-0.02582	0.04872	0.09310	0.09218	0.04920	0.04558	0.02843	0.05075	-0.00356	0.00652	-0.06458	0.07575	0.03267	0.02016	0.01638	0.04433	-0.03293	0.25335	0.13790	0.10774	0.10459	0.03848	-0.01306	0.03479	0.07359	0.02167	0.10846	0.04629	0.01949	0.03722	0.03013	-0.00311	-0.05931	-0.05756	-0.12510	-0.01184	0.01470	-0.01548	0.01702	0.06277	-0.00386	0.03473	-0.00082	-0.03155	0.11656	0.06363	0.02060	0.11860	0.02334	0.02819	0.06027	0.04370	-0.00708	0.20220	0.08209	0.09985
22	0.04237	0.06016	0.03179	0.04084	-0.02152	0.04644	0.08790	0.07776	0.04447	0.04510	0.02923	0.04972	0.00005	0.00863	-0.05933	0.08325	0.02897	0.02119	0.01257	0.04901	-0.02253	0.20699	0.13237	0.11327	0.09676	0.04158	-0.00951	0.04255	0.06651	0.02490	0.10981	0.04470	0.02058	0.04608	0.02368	0.00102	-0.05859	-0.06057	-0.11718	-0.00863	0.01129	-0.01283	0.01584	0.05928	-0.00390	0.03082	-0.00632	-0.03064	0.10603	0.06405	0.02242	0.10772	0.02116	0.02457	0.05654	0.04765	-0.00270	0.19445	0.07812	0.09237
23	0.04225	0.05582	0.03137	0.04156	-0.01808	0.04465	0.08372	0.06454	0.03970	0.04410	0.02995	0.04828	0.00510	0.00946	-0.05495	0.08807	0.02571	0.02155	0.01399	0.05189	-0.01438	0.16360	0.12557	0.11528	0.08684	0.04243	-0.00602	0.04773	0.05963	0.02761	0.10929	0.04261	0.02152	0.05712	0.01914	0.00554	-0.05234	-0.06362	-0.11088	0.00001	0.00768	-0.00980	0.01749	0.05560	-0.00347	0.02995	-0.01125	-0.02910	0.10018	0.06291	0.02330	0.09611	0.01786	0.02174	0.05746	0.04966	0.00020	0.18717	0.07328	0.08677
24	0.04491	0.05068	0.02986	0.04208	-0.01514	0.04325	0.08079	0.05410	0.03523	0.04253	0.03095	0.04628	0.01104	0.00901	-0.05102	0.09020	0.02316	0.02204	0.02117	0.05273	-0.00807	0.12713	0.11751	0.11421	0.07631	0.04160	-0.00274	0.05127	0.05366	0.03023	0.10904	0.04003	0.02260	0.06974	0.01645	0.01071	-0.04114	-0.06689	-0.10569	0.01108	0.00435	-0.00616	0.02140	0.05190	-0.00241	0.03119	-0.01547	-0.02681	0.09874	0.06056	0.02363	0.08537	0.01406	0.02012	0.06271	0.04996	0.00258	0.18037	0.06809	0.08330
25	0.05005	0.04606	0.02746	0.04241	-0.01234	0.04214	0.07972	0.04720	0.03127	0.04050	0.03247	0.04381	0.01724	0.00748	-0.04715	0.09058	0.02132	0.02305	0.03343	0.05166	-0.00313	0.10073	0.10852	0.11089	0.06744	0.03961	0.00032	0.05577	0.04914	0.03311	0.11078	0.03695	0.02414	0.08282	0.01507	0.01669	-0.02707	-0.07045	-0.10120	0.02203	0.00162	-0.00190	0.02697	0.04830	-0.00064	0.03375	-0.01880	-0.02381	0.10104	0.05729	0.02376	0.07750	0.01030	0.01986	0.07061	0.04883	0.00517	0.17462	0.06300	0.08188
26	0.05676	0.04294	0.02435	0.04261	-0.00943	0.04128	0.08059	0.04302	0.02794	0.03820	0.03462	0.04111	0.02317	0.00511	-0.04306	0.08979	0.02004	0.02468	0.04919	0.04902	0.00092	0.08557	0.09907	0.10626	0.06183	0.03680	0.00323	0.06298	0.04630	0.03654	0.11503	0.03331	0.02636	0.09471	0.01433	0.02358	-0.01303	-0.07431	-0.09712	0.03102	-0.00037	0.00281	0.03327	0.04490	0.00185	0.03718	-0.02113	-0.02016	0.10561	0.05336	0.02403	0.07370	0.00698	0.02098	0.07897	0.04666	0.00833	0.16974	0.05833	0.08229
27	0.06391	0.04162	0.02074	0.04277	-0.00627	0.04065	0.08274	0.03999	0.02521	0.03588	0.03745	0.03845	0.02851	0.00215	-0.03861	0.08767	0.01908	0.02684	0.06644	0.04527	0.00448	0.08060	0.08972	0.10122	0.06017	0.03338	0.00601	0.07270	0.04500	0.04069	0.12129	0.02908	0.02936	0.10423	0.01360	0.03141	-0.00151	-0.07853	-0.09323	0.03694	-0.00168	0.00768	0.03936	0.04177	0.00510	0.04137	-0.02254	-0.01591	0.11044	0.04892	0.02468	0.07371	0.00424	0.02342	0.08654	0.04387	0.01201	0.16467	0.05423	0.08428
