	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d
17	11.43989	2.48950	15.21310	1.89903	-6.58695	0.56410	6.25162	2.28051	8.25388	1.31310	-5.44496	0.66096	13.95070	14.42858	-6.14979	8.71262	7.86973	8.80970	10.14325	-4.19375	-5.88939	9.97423	12.18780	-5.54299	3.14195	3.93514	8.53656	6.35210	-5.81321	-5.89913	11.71762	16.11324	-6.69713	8.38373	3.21119	9.49108	6.44223	-4.75192	-5.76970	11.01243	16.38479	-6.81084	6.10569	3.64653	8.89807	6.22061	-5.94581	-6.31266	6.15916	14.56788	12.49142	17.05335	-6.88724	-6.32217	6.77859	8.51047	-5.67015	10.53869	15.67233	-6.76256	6.70810	10.40644	8.10797	7.89108	-5.83175	-4.37071	12.68705	14.95879	-6.51952	6.59969	7.81520	-5.02603	12.35125	17.62759	-7.59034	5.77163	10.08206	-5.31035
18	11.16153	2.43474	15.31150	1.88683	-6.86283	0.53221	6.05867	2.23069	8.35030	1.27940	-5.71146	0.54074	13.94646	14.63976	-6.48306	8.37527	7.51910	8.81575	10.21672	-4.88037	-6.23847	9.93059	12.43121	-5.82258	3.02249	4.02881	8.56060	6.36999	-5.56204	-6.05992	11.30986	15.95820	-6.93561	8.14415	3.18446	9.52346	6.65447	-5.02714	-6.17173	10.46638	16.38490	-6.81975	5.62029	3.49819	8.95997	6.41732	-5.81837	-6.14075	6.13239	14.20974	12.60686	17.20124	-7.10903	-6.77202	6.50998	8.79448	-6.27952	10.15509	15.69831	-7.07777	6.46069	10.37374	8.06003	8.00536	-6.18768	-4.78582	12.36386	14.92934	-6.92712	6.52555	8.05648	-5.37345	11.93941	17.95372	-7.81850	5.50006	10.11929	-5.72368
19	10.75838	2.36542	15.30685	1.85191	-7.03174	0.46669	5.77612	2.17117	8.40394	1.24126	-5.78600	0.51319	13.73360	14.74390	-6.78508	7.88480	7.07443	8.75904	10.23516	-5.41199	-6.24819	9.75196	12.58794	-6.20853	2.81578	4.02145	8.46285	6.34816	-5.55641	-6.27667	10.83942	15.72082	-6.94501	7.82830	3.09351	9.50967	6.86074	-5.01034	-6.21911	9.80096	16.21673	-6.70013	5.10287	3.31409	8.94685	6.57262	-5.49111	-5.66451	6.01649	13.68806	12.68432	17.19204	-7.36669	-7.03069	6.13819	9.07063	-6.65497	9.69034	15.67555	-7.21223	6.15057	10.20405	8.01423	8.10124	-6.29440	-5.08109	11.94062	14.81888	-7.15290	6.35869	8.28537	-5.45790	11.36393	18.12149	-7.88437	5.10282	10.08471	-5.85123
20	10.25517	2.27998	15.19238	1.78819	-7.08719	0.43251	5.42828	2.10714	8.41286	1.19826	-5.68317	0.58898	13.33267	14.72477	-6.99825	7.28575	6.56505	8.64464	10.18800	-5.68001	-5.98728	9.46711	12.67388	-6.60233	2.53967	3.91813	8.29181	6.32291	-5.72774	-6.45635	10.31050	15.39659	-6.79281	7.46543	2.95010	9.45159	7.04308	-4.77581	-5.95449	9.06114	15.87613	-6.50046	4.58815	3.10202	8.85151	6.67146	-5.06636	-5.01557	5.83530	13.04248	12.71485	17.01870	-7.59122	-7.10569	5.69615	9.29957	-6.76472	9.15901	15.59194	-7.16870	5.81708	9.91726	7.98641	8.16824	-6.16717	-5.21417	11.44087	14.61853	-7.19675	6.11049	8.47618	-5.33570	10.64739	18.11604	-7.82852	4.61240	9.97181	-5.73581
21	9.67617	2.18028	14.96531	1.69932	-7.04824	0.47182	5.03692	2.04366	8.37490	1.14694	-5.44993	0.72524	12.77247	14.57158	-7.09849	6.62853	6.01464	8.48359	10.06436	-5.66757	-5.56302	9.10356	12.69387	-6.92197	2.21369	3.72802	8.09387	6.30840	-5.97912	-6.54111	9.72107	14.98080	-6.57367	7.07627	2.76513	9.35279	7.18782	-4.43636	-5.48208	8.29628	15.37860	-6.26284	4.09589	2.86164	8.67109	6.71198	-4.62103	-4.31294	5.61052	12.31362	12.68610	16.68677	-7.73472	-7.04002	5.21474	9.44754	-6.62756	8.56357	15.43303	-6.99117	5.49181	9.53788	7.98166	8.19432	-5.88019	-5.18161	10.88621	14.32121	-7.09715	5.78794	8.60029	-5.09140	9.81823	17.93587	-7.71412	4.06382	9.77600	-5.46505
22	9.04709	2.07079	14.63157	1.59664	-6.94417	0.54815	4.61985	1.98452	8.28967	1.08284	-5.13834	0.86703	12.08939	14.28481	-7.08911	5.96139	5.43871	8.29511	9.85509	-5.42697	-5.07839	8.68644	12.64516	-7.11625	1.85642	3.46637	7.90245	6.30060	-6.21443	-6.51025	9.07213	14.46986	-6.36257	6.67175	2.54774	9.21355	7.28427	-4.08218	-4.90878	7.55684	14.76635	-6.01913	3.63203	2.58932	8.41285	6.71047	-4.19687	-3.64599	5.36092	11.54173	12.58961	16.22037	-7.77293	-6.89239	4.71939	9.49691	-6.29063	7.90441	15.18623	-6.73883	5.19398	9.09265	7.99365	8.17067	-5.52287	-5.00341	10.29762	13.92627	-6.90924	5.39615	8.63009	-4.79458	8.91434	17.59547	-7.59707	3.49210	9.50003	-5.12311
23	8.39591	1.95682	14.20900	1.49499	-6.80253	0.61175	4.19095	1.93133	8.16076	1.00351	-4.78996	0.98012	11.32432	13.87924	-6.99076	5.32240	4.84659	8.10131	9.55777	-5.04063	-4.60911	8.23771	12.52182	-7.16742	1.48394	3.15439	7.73180	6.28486	-6.35874	-6.36841	8.37577	13.86995	-6.19312	6.25468	2.30300	9.03281	7.32681	-3.75678	-4.31478	6.88955	14.10738	-5.79147	3.19329	2.28478	8.09827	6.70105	-3.81082	-3.07545	5.10340	10.76425	12.42435	15.66242	-7.70247	-6.72526	4.22995	9.45068	-5.81424	7.19023	14.84749	-6.46442	4.92840	8.60658	8.00519	8.09353	-5.16171	-4.71104	9.69549	13.44267	-6.68667	4.94317	8.54871	-4.48388	7.98244	17.12569	-7.50116	2.93113	9.15703	-4.76391
24	7.75152	1.84331	13.72629	1.40676	-6.64207	0.64115	3.76101	1.88286	7.99715	0.91132	-4.43180	1.04726	10.51861	13.38341	-6.83116	4.73308	4.24563	7.91941	9.18036	-4.58674	-4.19828	7.77567	12.31859	-7.08583	1.11016	2.81573	7.57797	6.24279	-6.36633	-6.12952	7.65839	13.20520	-6.06357	5.82357	2.03283	8.81439	7.31965	-3.46800	-3.74916	6.33009	13.47809	-5.58793	2.77354	1.95341	7.76369	6.72564	-3.47058	-2.63620	4.85428	10.01238	12.19882	15.06633	-7.53514	-6.59147	3.76208	9.33031	-5.25990	6.44256	14.42774	-6.20432	4.68745	8.09882	7.99368	7.96504	-4.82325	-4.34007	9.09913	12.88979	-6.46991	4.44393	8.35856	-4.17261	7.07258	16.56861	-7.40928	2.41294	8.77142	-4.41275
25	7.14045	1.73459	13.21780	1.33846	-6.47094	0.63579	3.33837	1.83559	7.81323	0.81501	-4.07936	1.06126	9.71036	12.83521	-6.63691	4.19663	3.64453	7.75740	8.74123	-4.12178	-3.86119	7.31545	12.03513	-6.90063	0.74753	2.47277	7.42665	6.15834	-6.21908	-5.80661	6.95553	12.51611	-5.95596	5.37746	1.74001	8.57157	7.28009	-3.21052	-3.23623	5.89713	12.94138	-5.39929	2.36759	1.60394	7.45285	6.82038	-3.17964	-2.34265	4.62843	9.30778	11.93094	14.48072	-7.28999	-6.52034	3.32680	9.16800	-4.68037	5.69286	13.95458	-5.97643	4.45699	7.58080	7.94096	7.79375	-4.50398	-3.92563	8.52696	12.29614	-6.27959	3.92004	8.08279	-3.86163	6.22955	15.97000	-7.27935	1.96378	8.37793	-4.08235
26	6.58328	1.63444	12.71791	1.29278	-6.29030	0.60873	2.92937	1.78564	7.62729	0.73099	-3.74235	1.02276	8.93197	12.27595	-6.42863	3.70285	3.05523	7.61642	8.26667	-3.67998	-3.59409	6.87008	11.68001	-6.64931	0.40633	2.14453	7.26226	6.02338	-5.92329	-5.41282	6.30160	11.84971	-5.85246	4.91980	1.43210	8.32558	7.23853	-2.97941	-2.78800	5.59176	12.53348	-5.20340	1.97116	1.24447	7.20369	7.00629	-2.93513	-2.19448	4.43747	8.66136	11.64497	13.93820	-6.98678	-6.51211	2.92888	8.99733	-4.11581	4.97483	13.46712	-5.78333	4.22370	7.05776	7.84234	7.59486	-4.19206	-3.49902	7.99539	11.69604	-6.11756	3.39574	7.76089	-3.55129	5.48504	15.37574	-7.07909	1.59927	8.01653	-3.78519
27	6.09252	1.54596	12.25653	1.27170	-6.09906	0.58327	2.53870	1.73076	7.45808	0.68381	-3.42874	0.94089	8.20857	11.74456	-6.21861	3.23760	2.49230	7.49685	7.78536	-3.28233	-3.38255	6.45147	11.27223	-6.36735	0.09365	1.84619	7.07389	5.84115	-5.50568	-4.96645	5.72250	11.24811	-5.74180	4.45907	1.12191	8.09888	7.23275	-2.77141	-2.41435	5.40163	12.26134	-4.97480	1.57935	0.87854	7.03462	7.28105	-2.72531	-2.17578	4.28830	8.07524	11.36740	13.45487	-6.64384	-6.54242	2.56602	8.84704	-3.59746	4.31687	13.00666	-5.61869	3.98016	6.53184	7.70963	7.38890	-3.88193	-3.08541	7.51504	11.12434	-5.97491	2.89305	7.44064	-3.24888	4.85303	14.82922	-6.80916	1.32339	7.72430	-3.53614
28	5.67270	1.47107	11.85528	1.27579	-5.89538	0.58198	2.16933	1.67126	7.31979	0.69685	-3.14451	0.83271	7.55669	11.27173	-6.01035	2.79138	1.96963	7.40178	7.31991	-2.94388	-3.20694	6.07008	10.83746	-6.08002	-0.18633	1.58870	6.85763	5.62497	-5.00639	-4.49202	5.23477	10.74082	-5.61850	4.00651	0.82476	7.90819	7.29642	-2.58168	-2.12074	5.30738	12.10855	-4.69451	1.18572	0.50320	6.93714	7.61340	-2.52999	-2.25059	4.18177	7.54680	11.12264	13.03554	-6.27780	-6.57052	2.22953	8.73877	-3.15189	3.73844	12.60720	-5.47205	3.72576	6.00412	7.56660	7.19804	-3.57625	-2.70316	7.08771	10.60986	-5.83992	2.42774	7.16801	-2.96890	4.33065	14.36371	-6.49473	1.13054	7.52644	-3.34615
29	5.32185	1.41036	11.52469	1.30167	-5.67555	0.61108	1.82215	1.61001	7.21854	0.77231	-2.89134	0.71916	6.98302	10.87509	-5.79917	2.36350	1.49686	7.33579	6.88002	-2.67369	-3.04620	5.73434	10.40186	-5.79960	-0.43138	1.37822	6.61638	5.39325	-4.46969	-4.01554	4.84723	10.34161	-5.48203	3.57398	0.55312	7.76155	7.44723	-2.40156	-1.90107	5.28825	12.04527	-4.35504	0.78208	0.11157	6.88203	7.95222	-2.32753	-2.36838	4.11182	7.07211	10.92802	12.67758	-5.90190	-6.55055	1.90599	8.68574	-2.80016	3.24904	12.28836	-5.32865	3.46414	5.47513	7.43940	7.04078	-3.28056	-2.36439	6.70760	10.17024	-5.69990	2.00651	6.97658	-2.72612	3.90321	13.99418	-6.16307	1.00820	7.43009	-3.21255
30	5.03307	1.36358	11.26362	1.34183	-5.43475	0.66051	1.49562	1.55202	7.15196	0.89096	-2.66514	0.61926	6.48415	10.55764	-5.57316	1.96150	1.07710	7.30062	6.46139	-2.47155	-2.88022	5.44943	9.98673	-5.52755	-0.64103	1.21581	6.35787	5.16422	-3.93485	-3.55866	4.56161	10.04862	-5.33607	3.17167	0.31067	7.65903	7.68077	-2.21918	-1.73665	5.32520	12.03746	-3.96105	0.35989	-0.30209	6.83462	8.24930	-2.10162	-2.47874	4.06566	6.64699	10.79005	12.37355	-5.52415	-6.45214	1.57925	8.69037	-2.55091	2.84806	12.05200	-5.16882	3.19975	4.94482	7.34780	6.92669	-2.99779	-2.07453	6.36577	9.81099	-5.54006	1.62637	6.87961	-2.52691	3.55078	13.71559	-5.82974	0.93939	7.42318	-3.11523
31	4.79550	1.33024	11.06093	1.38685	-5.16995	0.71891	1.18613	1.50351	7.11080	1.03181	-2.45577	0.54587	6.04785	10.30980	-5.31634	1.59711	0.70652	7.29101	6.05155	-2.32684	-2.69011	5.21500	9.60480	-5.25799	-0.81690	1.09720	6.09185	4.95160	-3.42946	-3.13525	4.37238	9.84650	-5.18498	2.80535	0.09032	7.59525	7.97443	-2.02293	-1.60355	5.40028	12.05344	-3.52790	-0.08579	-0.73798	6.76740	8.47786	-1.84088	-2.54042	4.02554	6.26575	10.70409	12.11253	-5.14764	-6.27978	1.23368	8.74094	-2.39140	2.52586	11.88357	-4.97245	2.93547	4.41326	7.30054	6.85295	-2.72491	-1.83162	6.05363	9.52726	-5.34559	1.27763	6.86765	-2.36525	3.25323	13.50641	-5.49689	0.90377	7.47735	-3.02244
32	4.59490	1.30961	10.89862	1.42814	-4.88225	0.78123	0.88926	1.46991	7.08184	1.18136	-2.24896	0.50268	5.65524	10.11382	-5.01672	1.28098	0.37616	7.29385	5.63898	-2.21852	-2.45888	5.02314	9.25881	-4.98102	-0.96265	1.01349	5.82829	4.76211	-2.96699	-2.75049	4.26756	9.71099	-5.03002	2.47449	-0.12211	7.56119	8.29737	-1.80455	-1.48207	5.49387	12.06774	-3.07681	-0.55194	-1.18812	6.66503	8.63539	-1.53795	-2.52401	3.97174	5.91959	10.65762	11.87982	-4.77389	-6.06985	0.85849	8.81355	-2.28719	2.26609	11.75696	-4.72647	2.67162	3.88193	7.29566	6.80551	-2.45234	-1.62803	5.76362	9.30594	-5.10607	0.94865	6.91219	-2.22508	2.99330	13.33587	-5.15935	0.87942	7.55486	-2.90039
33	4.41531	1.30027	10.75627	1.46009	-4.57673	0.84583	0.60142	1.45310	7.05152	1.33152	-2.02922	0.48390	5.28374	9.94858	-4.67562	1.01799	0.07569	7.29181	5.22069	-2.11579	-2.17322	4.85859	8.94287	-4.68611	-1.08331	0.95248	5.57592	4.59418	-2.54726	-2.39925	4.23159	9.61629	-4.86531	2.17305	-0.34177	7.54521	8.62016	-1.55741	-1.36145	5.58486	12.06362	-2.63003	-1.02550	-1.63615	6.52409	8.73426	-1.19096	-2.41242	3.88589	5.59717	10.63433	11.65730	-4.40569	-5.86655	0.45113	8.88186	-2.19503	2.04923	11.64127	-4.42974	2.40562	3.35362	7.32382	6.76442	-2.16677	-1.45469	5.48852	9.12827	-4.81765	0.62864	6.97371	-2.08455	2.75816	13.17390	-4.81384	0.84702	7.61962	-2.72114
34	4.24130	1.30027	10.61552	1.48151	-4.25963	0.90933	0.32076	1.44987	7.00900	1.47602	-1.78192	0.48022	4.91038	9.79366	-4.30940	0.80539	-0.20234	7.26976	4.80373	-1.98362	-1.82247	4.70151	8.64598	-4.36478	-1.18470	0.90105	5.34074	4.43995	-2.15896	-2.06388	4.24826	9.54195	-4.66776	1.89369	-0.58014	7.53552	8.91924	-1.27406	-1.23813	5.65360	12.03372	-2.20915	-1.48484	-2.06050	6.35040	8.78745	-0.80041	-2.19999	3.75332	5.28729	10.61733	11.42599	-4.04852	-5.69714	0.01758	8.92649	-2.07641	1.85680	11.50817	-4.09288	2.13248	2.83065	7.37265	6.71039	-1.85700	-1.30274	5.22055	8.97250	-4.48054	0.30800	7.01253	-1.91939	2.53998	13.00036	-4.46647	0.79351	7.64808	-2.46796
35	4.05995	1.30745	10.46271	1.49572	-3.93408	0.96363	0.04752	1.45322	6.94785	1.60923	-1.49431	0.48670	4.51503	9.63177	-3.94113	0.63434	-0.46022	7.21931	4.40112	-1.79216	-1.39661	4.53135	8.35623	-4.01189	-1.27308	0.84765	5.12551	4.28895	-1.78456	-1.71512	4.30124	9.47502	-4.39174	1.63259	-0.84225	7.52326	9.17927	-0.95016	-1.11292	5.68393	11.97712	-1.83274	-1.90459	-2.44060	6.15503	8.79757	-0.36369	-1.88800	3.56387	4.98194	10.59064	11.16947	-3.71068	-5.55980	-0.43004	8.93713	-1.90401	1.67516	11.33816	-3.73365	1.84723	2.31369	7.43071	6.63010	-1.51768	-1.16047	4.95123	8.81638	-4.09367	-0.02025	7.00006	-1.70393	2.33577	12.80961	-4.13145	0.71328	7.63397	-2.13664
36	3.86204	1.31982	10.28976	1.50862	-3.59891	1.00045	-0.21615	1.45593	6.86614	1.72683	-1.15697	0.50499	4.08416	9.45095	-3.59077	0.49321	-0.69541	7.14000	4.02587	-1.52481	-0.89017	4.33020	8.06402	-3.62555	-1.35500	0.78334	4.93070	4.13216	-1.40636	-1.31995	4.37338	9.40798	-3.99551	1.39115	-1.12641	7.50466	9.39368	-0.58959	-0.98474	5.66328	11.89380	-1.51009	-2.26296	-2.76242	5.94818	8.75585	0.12135	-1.47825	3.31249	4.67843	10.54003	10.87872	-3.39977	-5.42739	-0.87686	8.91058	-1.66404	1.49801	11.12472	-3.37154	1.54815	1.80246	7.48914	6.51776	-1.14814	-1.01085	4.67287	8.64020	-3.65017	-0.35721	6.92540	-1.41121	2.14555	12.60746	-3.81937	0.60794	7.58579	-1.73389
37	3.64286	1.33564	10.09410	1.52569	-3.25165	1.02024	-0.46701	1.45338	6.76530	1.82683	-0.76552	0.53896	3.61419	9.24641	-3.27324	0.37001	-0.90315	7.03789	3.68544	-1.18203	-0.30952	4.08564	7.76457	-3.20741	-1.43666	0.70152	4.75645	3.96432	-1.01132	-0.85090	4.44724	9.33641	-3.48577	1.17415	-1.42578	7.48138	9.56181	-0.20119	-0.84285	5.58242	11.77960	-1.23369	-2.54785	-3.02019	5.73499	8.65050	0.64658	-0.97434	3.00081	4.37902	10.45449	10.55679	-3.11646	-5.26117	-1.30862	8.84733	-1.35449	1.32609	10.87536	-3.02378	1.23820	1.29781	7.54054	6.37385	-0.74715	-0.83278	4.38070	8.42928	-3.13602	-0.69587	6.79544	-1.01665	1.96961	12.40401	-3.52731	0.48529	7.51895	-1.27512
38	3.40217	1.35337	9.87713	1.54912	-2.88953	1.03198	-0.70159	1.44444	6.64806	1.90923	-0.32126	0.58911	3.11208	9.02039	-2.99892	0.25429	-1.07959	6.92307	3.37841	-0.77880	0.32525	3.79242	7.45863	-2.76350	-1.52274	0.59772	4.60337	3.78452	-0.59280	-0.29322	4.50703	9.25712	-2.92153	0.98546	-1.73140	7.45797	9.68386	0.20967	-0.66779	5.43553	11.62355	-0.97570	-2.75877	-3.21507	5.51524	8.47454	1.19354	-0.38824	2.63875	4.08873	10.32710	10.21662	-2.85051	-5.02151	-1.71450	8.74611	-0.97926	1.16414	10.60815	-2.70153	0.92489	0.80402	7.57828	6.20303	-0.30894	-0.60514	4.07442	8.17499	-2.53562	-1.02200	6.62944	-0.50772	1.80645	12.20765	-3.23698	0.35696	7.44696	-0.78300
39	3.14333	1.37140	9.64140	1.57666	-2.50632	1.04475	-0.91720	1.43089	6.51630	1.97484	0.16847	0.65075	2.59312	8.77955	-2.76837	0.13867	-1.22435	6.80723	3.09432	-0.33583	0.98407	3.45265	7.15166	-2.30429	-1.61536	0.47066	4.47188	3.59698	-0.15099	0.34880	4.54015	9.16699	-2.36820	0.82489	-2.03540	7.43818	9.75818	0.64326	-0.43885	5.22101	11.40810	-0.69402	-2.90500	-3.35370	5.28544	8.22683	1.74322	0.25797	2.24391	3.81225	10.15395	9.87265	-2.58193	-4.67327	-2.08896	8.59944	-0.54333	1.01690	10.34499	-2.40614	0.61847	0.32960	7.59609	6.01195	0.17087	-0.31136	3.75789	7.87361	-1.84376	-1.31793	6.44976	0.10639	1.65210	12.02106	-2.91693	0.23478	7.37567	-0.28408
40	2.87221	1.38808	9.38833	1.60285	-2.09150	1.06447	-1.11268	1.41607	6.36963	2.02498	0.69024	0.71539	2.07773	8.53266	-2.56673	0.01921	-1.34220	6.70024	2.81478	0.13015	1.63180	3.07545	6.85246	-1.84337	-1.71391	0.32341	4.36130	3.41032	0.30676	1.04781	4.53884	9.06248	-1.85176	0.68714	-2.33344	7.42148	9.78296	1.10085	-0.13992	4.94260	11.11335	-0.35001	-3.00125	-3.44645	5.04169	7.91100	2.28352	0.93668	1.83840	3.55187	9.93313	9.53207	-2.28717	-4.19363	-2.43248	8.39382	-0.05363	0.88606	10.10373	-2.12881	0.32928	-0.11419	7.58679	5.80689	0.68345	0.05724	3.43835	7.52546	-1.07309	-1.56737	6.27265	0.79277	1.50058	11.83959	-2.52892	0.12738	7.30129	0.19560
41	2.59619	1.40185	9.11769	1.62140	-1.63414	1.09576	-1.28871	1.40344	6.20506	2.06218	1.22570	0.77310	1.58713	8.28941	-2.36583	-0.10567	-1.44284	6.60652	2.51564	0.61081	2.23268	2.67611	6.57181	-1.39536	-1.81542	0.16337	4.26942	3.23314	0.76678	1.75806	4.50167	8.93983	-1.34734	0.56338	-2.62529	7.40112	9.75767	1.58340	0.23772	4.60870	10.72212	0.07307	-3.06253	-3.50501	4.78245	7.53725	2.81096	1.61903	1.44411	3.30706	9.66543	9.19149	-1.94635	-3.58228	-2.75120	8.11377	0.47725	0.76929	9.89269	-1.85238	0.06566	-0.51590	7.54192	5.59137	1.20427	0.49919	3.12631	7.13486	-0.25148	-1.75943	6.10457	1.50019	1.34536	11.65156	-2.03927	0.03764	7.21092	0.63377
42	2.32326	1.41162	8.82764	1.62764	-1.12726	1.14152	-1.44759	1.39565	6.01743	2.09006	1.75501	0.81550	1.13863	8.05815	-2.13218	-0.23719	-1.53902	6.52242	2.17103	1.10551	2.75632	2.27459	6.32082	-0.97397	-1.91518	0.00117	4.19221	3.06890	1.21236	2.43036	4.43331	8.79446	-0.80005	0.44428	-2.91376	7.36474	9.67918	2.09231	0.69448	4.23109	10.22447	0.57143	-3.10009	-3.54088	4.51037	7.12417	3.32952	2.27545	1.07844	3.07589	9.35399	8.83991	-1.54599	-2.86616	-3.05464	7.74700	1.02930	0.66118	9.70910	-1.55065	-0.16718	-0.86651	7.45324	5.36419	1.70251	1.00151	2.83464	6.70862	0.58375	-1.89114	5.94395	2.17028	1.18152	11.43929	-1.43154	-0.03857	7.08516	1.01520
43	2.06127	1.41783	8.51494	1.61967	-0.57148	1.20014	-1.59260	1.39428	5.80043	2.11229	2.26091	0.83953	0.74258	7.84239	-1.83574	-0.37733	-1.64353	6.43673	1.75787	1.61905	3.18418	1.89289	6.10843	-0.59014	-2.00775	-0.15098	4.12351	2.91544	1.62877	3.02576	4.34290	8.62040	-0.16679	0.32296	-3.20267	7.29707	9.53849	2.62695	1.21858	3.82581	9.62230	1.14040	-3.11949	-3.56520	4.23199	6.69513	3.84701	2.87807	0.75180	2.85732	9.00169	8.46425	-1.07962	-2.09359	-3.35153	7.28810	1.57739	0.55462	9.54019	-1.19144	-0.36791	-1.16158	7.31416	5.11881	2.15405	1.54085	2.57649	6.25440	1.39044	-1.96741	5.78520	2.75334	1.00704	11.18044	-0.71681	-0.11144	6.90315	1.33783
44	1.81763	1.42307	8.17599	1.59875	0.02211	1.26411	-1.72722	1.40016	5.54810	2.13235	2.73197	0.84928	0.40222	7.63882	-1.45699	-0.52919	-1.76645	6.33248	1.25958	2.15895	3.51285	1.55137	5.93849	-0.25020	-2.08789	-0.28115	4.05485	2.76809	2.00824	3.51959	4.24220	8.41083	0.55172	0.19673	-3.49566	7.18362	9.32361	3.18097	1.77991	3.41455	8.93292	1.77954	-3.12207	-3.58886	3.95463	6.27134	4.36861	3.40632	0.46743	2.65279	8.60961	8.05443	-0.55013	-1.31817	-3.64604	6.73998	2.09599	0.44249	9.36650	-0.75056	-0.53956	-1.40198	7.12080	4.84482	2.55207	2.08936	2.36265	5.77987	2.12686	-1.99906	5.62223	3.22418	0.82294	10.85247	0.06694	-0.19264	6.64928	1.61860
