	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d
7	0.65108	0.09871	-0.07829	0.06969	0.79239	0.12209	0.73120	0.15860	-0.08196	0.09088	0.81434	0.10906	0.60833	-0.07357	0.69361	0.83782	-0.13841	0.84385	0.75044	0.04052	0.63473	1.07213	0.02479	0.71393	0.63190	-0.10270	0.76251	0.67295	-0.12574	0.68704	0.77919	-0.12570	0.90453	0.55244	-0.19595	0.96521	0.76151	-0.18296	0.77403	0.63961	-0.12663	0.91947	0.58996	-0.11726	0.70500	0.69406	-0.12560	0.91356	0.56272	-0.04480	0.86482	0.68805	0.06721	0.72827	0.52462	-0.01984	0.99987	0.69250	-0.03539	0.74344
8	0.64268	0.08634	-0.02598	0.07350	0.94086	0.13029	0.73003	0.13414	-0.03053	0.10343	0.97303	0.11184	0.59010	-0.03162	0.84889	0.83105	-0.08717	0.98380	0.68479	0.12301	0.78608	1.01095	0.10158	0.89375	0.63734	-0.05980	0.90395	0.69379	-0.08302	0.82215	0.79084	-0.03782	1.02118	0.58707	-0.17171	1.13295	0.73589	-0.13054	0.93789	0.62234	-0.05332	1.08127	0.56803	-0.06828	0.82005	0.68358	-0.09583	1.07022	0.56449	-0.01501	1.03198	0.71443	0.12491	0.87768	0.56992	0.01223	1.17687	0.69701	0.02034	0.92240
9	0.64727	0.08330	0.02294	0.07777	1.06451	0.13237	0.74492	0.10660	0.02032	0.10850	1.10717	0.10879	0.58677	0.00985	0.98971	0.82656	-0.02803	1.09607	0.63554	0.19148	0.93331	0.95669	0.15687	1.07436	0.65354	-0.01688	1.02234	0.72740	-0.03842	0.93372	0.81267	0.04243	1.09887	0.64680	-0.13422	1.25701	0.71960	-0.07382	1.07462	0.61980	0.02856	1.21042	0.56026	-0.01975	0.91231	0.70249	-0.06783	1.19663	0.58266	0.00785	1.17076	0.75711	0.17398	1.00844	0.62708	0.04238	1.31416	0.72249	0.07165	1.08070
10	0.66419	0.08704	0.06056	0.08140	1.15862	0.13302	0.77027	0.08401	0.06398	0.11043	1.21022	0.10577	0.60215	0.04952	1.10533	0.82994	0.02851	1.17938	0.60359	0.24494	1.06240	0.91200	0.19145	1.23929	0.68216	0.01663	1.11619	0.76287	0.00401	1.01767	0.83784	0.09304	1.14311	0.72536	-0.09975	1.33499	0.71482	-0.01519	1.17232	0.62192	0.10945	1.30268	0.56686	0.01876	0.98168	0.74135	-0.04399	1.28745	0.61601	0.01819	1.27490	0.79930	0.21044	1.11353	0.69009	0.05856	1.41300	0.76941	0.11169	1.20676
11	0.68699	0.09090	0.07887	0.08631	1.22254	0.13441	0.79343	0.07602	0.09029	0.11457	1.27998	0.10684	0.63506	0.08259	1.19070	0.83790	0.06822	1.23552	0.58980	0.28129	1.16341	0.87818	0.20767	1.37427	0.71582	0.03205	1.18604	0.79050	0.03425	1.07420	0.85434	0.09662	1.16082	0.80260	-0.09008	1.37026	0.72145	0.03832	1.22827	0.62045	0.17314	1.35808	0.58089	0.03922	1.02983	0.78274	-0.03048	1.34266	0.65392	0.01109	1.34398	0.81773	0.22707	1.18908	0.74464	0.04976	1.47729	0.81738	0.13249	1.29573
12	0.70681	0.08910	0.07217	0.09826	1.25761	0.13610	0.80234	0.08045	0.08996	0.12334	1.31636	0.11186	0.67410	0.10287	1.24529	0.83770	0.07920	1.26619	0.59484	0.29660	1.23319	0.85421	0.20845	1.47078	0.74518	0.02233	1.23229	0.80529	0.03922	1.10497	0.85411	0.04856	1.15685	0.85404	-0.11992	1.36710	0.72948	0.07822	1.24674	0.61033	0.20314	1.37795	0.59340	0.03640	1.05779	0.81000	-0.03435	1.36430	0.68597	-0.01747	1.37977	0.80293	0.21660	1.23296	0.77739	0.00989	1.50891	0.84425	0.12737	1.34660
13	0.71554	0.08147	0.03976	0.11951	1.26568	0.13675	0.79060	0.08851	0.05968	0.13610	1.32061	0.11887	0.70497	0.10447	1.27071	0.81522	0.05811	1.27238	0.61223	0.28724	1.27301	0.83664	0.19618	1.52662	0.76035	-0.01380	1.25513	0.80416	0.01055	1.11182	0.83742	-0.03995	1.13369	0.86781	-0.18929	1.32978	0.72662	0.09639	1.23509	0.58513	0.19136	1.36424	0.59589	0.00996	1.06609	0.81368	-0.06025	1.35517	0.70592	-0.06828	1.38422	0.76234	0.17680	1.24449	0.78096	-0.05799	1.50750	0.83980	0.09400	1.36036
14	0.71124	0.07228	-0.01432	0.14308	1.24877	0.13523	0.76050	0.09586	0.00358	0.15037	1.29511	0.12658	0.72040	0.08360	1.26922	0.76769	0.01094	1.25498	0.63254	0.25033	1.28574	0.82018	0.17156	1.54406	0.75854	-0.07194	1.25490	0.78726	-0.04998	1.09652	0.81184	-0.14864	1.09270	0.85192	-0.28504	1.26307	0.70814	0.08736	1.20074	0.54613	0.14089	1.31945	0.58671	-0.03573	1.05538	0.79262	-0.10733	1.31871	0.71129	-0.13657	1.35937	0.71088	0.11137	1.22449	0.76043	-0.14301	1.47213	0.80732	0.03623	1.33958
15	0.69784	0.06493	-0.08301	0.15985	1.20926	0.13116	0.72130	0.10048	-0.06888	0.16261	1.24326	0.13447	0.72053	0.04086	1.24359	0.70527	-0.05111	1.21528	0.64962	0.18504	1.27452	0.79965	0.13366	1.52728	0.74408	-0.14468	1.23210	0.76050	-0.13164	1.06079	0.78355	-0.25777	1.03557	0.82338	-0.38773	1.17289	0.67788	0.05155	1.14972	0.50625	0.06362	1.24725	0.57245	-0.09399	1.02698	0.75416	-0.16932	1.25905	0.70491	-0.21369	1.30802	0.66180	0.02862	1.17542	0.72971	-0.23141	1.40360	0.75942	-0.03713	1.28812
16	0.67981	0.05976	-0.15797	0.16504	1.15040	0.12503	0.68100	0.10134	-0.14630	0.16915	1.16959	0.14185	0.70847	-0.01819	1.19734	0.63860	-0.11592	1.15562	0.66165	0.09483	1.24254	0.77274	0.08153	1.48079	0.72175	-0.22350	1.18798	0.73000	-0.21991	1.00686	0.75425	-0.35384	0.96562	0.79139	-0.47895	1.06670	0.64221	-0.00408	1.08647	0.47669	-0.02453	1.15315	0.55895	-0.15784	0.98330	0.70997	-0.23688	1.18093	0.69198	-0.29028	1.23419	0.61989	-0.06027	1.10157	0.69921	-0.31083	1.30577	0.70872	-0.11545	1.21114
17	0.65985	0.05645	-0.23131	0.15882	1.07665	0.11788	0.64185	0.09915	-0.21859	0.16787	1.07982	0.14735	0.68793	-0.08533	1.13472	0.57236	-0.17381	1.07981	0.66973	-0.01218	1.19311	0.73892	0.01676	1.40893	0.69641	-0.30015	1.12541	0.69562	-0.30130	0.93815	0.72488	-0.43072	0.88828	0.75732	-0.54722	0.95329	0.60696	-0.06922	1.01429	0.45750	-0.10903	1.04460	0.54718	-0.22103	0.92790	0.66827	-0.30040	1.08966	0.67596	-0.35865	1.14330	0.58435	-0.14475	1.00904	0.66976	-0.37322	1.18623	0.66048	-0.18896	1.11506
18	0.63993	0.05510	-0.29711	0.14461	0.99354	0.11070	0.60423	0.09535	-0.27911	0.15909	0.98052	0.14915	0.66260	-0.15263	1.06055	0.51053	-0.21951	0.99331	0.67630	-0.12533	1.12961	0.69971	-0.05577	1.31606	0.67400	-0.36817	1.04926	0.65617	-0.36677	0.85950	0.69684	-0.48712	0.80988	0.72257	-0.58946	0.84164	0.57457	-0.13403	0.93607	0.44359	-0.18045	0.93021	0.53805	-0.27904	0.86533	0.63097	-0.35266	0.99096	0.65896	-0.41431	1.04189	0.55516	-0.21764	0.90513	0.63814	-0.41624	1.05570	0.61512	-0.25062	1.00736
19	0.62088	0.05546	-0.35176	0.12678	0.90688	0.10379	0.56942	0.09024	-0.32494	0.14499	0.87845	0.14577	0.63532	-0.21429	0.97986	0.45853	-0.25255	0.90281	0.68218	-0.23415	1.05555	0.65895	-0.12894	1.20684	0.65726	-0.42355	0.96578	0.61647	-0.41291	0.77663	0.66733	-0.52343	0.73592	0.68574	-0.60797	0.73951	0.54530	-0.19164	0.85486	0.43219	-0.23471	0.81822	0.53357	-0.32905	0.80051	0.59713	-0.39020	0.89061	0.64228	-0.45596	0.93691	0.53289	-0.27530	0.79737	0.60381	-0.44202	0.92567	0.57349	-0.29690	0.89566
20	0.60153	0.05714	-0.39348	0.10907	0.82196	0.09665	0.53782	0.08334	-0.35586	0.12819	0.77966	0.13667	0.60742	-0.26687	0.89748	0.41810	-0.27526	0.81509	0.68476	-0.33004	0.97455	0.62172	-0.19544	1.08647	0.64371	-0.46424	0.88133	0.58226	-0.44076	0.69521	0.63110	-0.54044	0.67018	0.64135	-0.60671	0.65243	0.51847	-0.23830	0.77395	0.42269	-0.27170	0.71488	0.53269	-0.36925	0.73764	0.56578	-0.41287	0.79388	0.62498	-0.48401	0.83464	0.51523	-0.31672	0.69247	0.56909	-0.45472	0.80594	0.53543	-0.32741	0.78686
21	0.58019	0.05986	-0.42195	0.09404	0.74284	0.08863	0.50741	0.07562	-0.37281	0.11088	0.68884	0.12248	0.57964	-0.30889	0.81759	0.38462	-0.28914	0.73547	0.68044	-0.40759	0.89041	0.59080	-0.24940	0.96063	0.62925	-0.48994	0.80122	0.55220	-0.45319	0.62021	0.58761	-0.54025	0.61448	0.58603	-0.58923	0.58345	0.49307	-0.27232	0.69653	0.41322	-0.29336	0.62406	0.53047	-0.39850	0.67966	0.53540	-0.42219	0.70489	0.60458	-0.49956	0.73994	0.49772	-0.34250	0.59567	0.53647	-0.45852	0.70289	0.49930	-0.34351	0.68629
22	0.55553	0.06333	-0.43791	0.08304	0.67217	0.07952	0.47500	0.06937	-0.37698	0.09453	0.60908	0.10490	0.55235	-0.34019	0.74342	0.35304	-0.29469	0.66726	0.66755	-0.46487	0.80676	0.56430	-0.28741	0.83506	0.61184	-0.50210	0.72928	0.51963	-0.45289	0.55541	0.53988	-0.52610	0.56911	0.52187	-0.55870	0.53336	0.46655	-0.29322	0.62525	0.39955	-0.30173	0.54751	0.52157	-0.41659	0.62830	0.50318	-0.42004	0.62635	0.57890	-0.50402	0.65599	0.47604	-0.35390	0.51039	0.50564	-0.45619	0.61928	0.46241	-0.34650	0.59728
23	0.52634	0.06744	-0.44262	0.07638	0.61129	0.06964	0.43821	0.06599	-0.36976	0.08002	0.54205	0.08674	0.52446	-0.36087	0.67684	0.32097	-0.29235	0.61208	0.64634	-0.50258	0.72680	0.53760	-0.30900	0.71494	0.59079	-0.50309	0.66778	0.47980	-0.44200	0.50326	0.49158	-0.50174	0.53363	0.45517	-0.51811	0.50132	0.43592	-0.30163	0.56193	0.37754	-0.29845	0.48543	0.50336	-0.42409	0.58410	0.46630	-0.40829	0.55970	0.54639	-0.49876	0.58446	0.44711	-0.35225	0.43829	0.47185	-0.44822	0.55476	0.42121	-0.33766	0.52136
24	0.49153	0.07144	-0.43725	0.07331	0.56040	0.05973	0.39641	0.06506	-0.35300	0.06764	0.48832	0.07199	0.49419	-0.37104	0.61838	0.28698	-0.28265	0.57018	0.61760	-0.52262	0.65282	0.50756	-0.31622	0.60443	0.56314	-0.49409	0.61737	0.43192	-0.42245	0.46498	0.44494	-0.47026	0.50749	0.39133	-0.46998	0.48556	0.39989	-0.29897	0.50751	0.34609	-0.28550	0.43740	0.47607	-0.42206	0.54675	0.42414	-0.38914	0.50541	0.50561	-0.48482	0.52584	0.40991	-0.33923	0.37972	0.43080	-0.43416	0.50704	0.37338	-0.31882	0.45887
25	0.45116	0.07431	-0.42286	0.07240	0.51906	0.05073	0.35014	0.06569	-0.32879	0.05762	0.44770	0.06552	0.46077	-0.37092	0.56769	0.24966	-0.26631	0.54076	0.58175	-0.52715	0.58625	0.47310	-0.31227	0.50637	0.52671	-0.47572	0.57745	0.37739	-0.39611	0.44083	0.39923	-0.43312	0.49009	0.33113	-0.41642	0.48387	0.35960	-0.28721	0.46222	0.30600	-0.26510	0.40286	0.44184	-0.41157	0.51570	0.37834	-0.36498	0.46327	0.45612	-0.46298	0.47983	0.36547	-0.31703	0.33423	0.38328	-0.41417	0.47321	0.32005	-0.29209	0.40941
26	0.40656	0.07573	-0.40056	0.07244	0.48649	0.04384	0.30047	0.06721	-0.29910	0.05039	0.41948	0.06989	0.42473	-0.36095	0.52410	0.20814	-0.24433	0.52240	0.53889	-0.51828	0.52779	0.43372	-0.30009	0.42230	0.48312	-0.44937	0.54684	0.31950	-0.36492	0.43028	0.35256	-0.39121	0.48080	0.27243	-0.35937	0.49386	0.31713	-0.26818	0.42585	0.25841	-0.23907	0.38123	0.40323	-0.39350	0.49041	0.33081	-0.33784	0.43276	0.40032	-0.43417	0.44562	0.31581	-0.28778	0.30091	0.33251	-0.38885	0.45049	0.26495	-0.25936	0.37212
27	0.35958	0.07572	-0.37172	0.07267	0.46192	0.04045	0.24884	0.06897	-0.26558	0.04636	0.40261	0.08237	0.38700	-0.34188	0.48699	0.16253	-0.21795	0.51334	0.48973	-0.49823	0.47765	0.38955	-0.28204	0.35262	0.43484	-0.41654	0.52435	0.26255	-0.33055	0.43228	0.30507	-0.34659	0.47923	0.21170	-0.30046	0.51309	0.27420	-0.24332	0.39795	0.20590	-0.20923	0.37183	0.36234	-0.36871	0.47033	0.28210	-0.30883	0.41319	0.34279	-0.39958	0.42216	0.26379	-0.25322	0.27863	0.28069	-0.35894	0.43669	0.21260	-0.22233	0.34591
