	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_05.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_05.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_05.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_06.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_06.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_06.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_03.c3d
7	0.01532	0.06447	0.01302	0.03936	-0.01391	0.04489	0.08505	0.09265	-0.01931	0.03290	-0.09399	0.05948	-0.02535	0.06414	0.00903	-0.00197	0.02238	-0.10554	0.06027	0.03584	0.01137	0.01969	-0.03117	-0.17640	0.18905	-0.05113	-0.06414	0.03894	0.00933	0.01356	-0.07611	-0.03917	-0.09222	0.15156	-0.04907	-0.04751	0.07883	-0.00503	-0.01131	0.04412	0.02714	-0.13818	-0.00958	-0.04166	-0.12383	0.20247	-0.01166	-0.00231
8	0.02453	0.06228	-0.00161	0.04106	-0.02387	0.04420	0.10339	0.09401	-0.03307	0.03722	-0.11611	0.05639	-0.02596	0.05520	-0.00211	0.02125	0.01478	-0.13866	0.07273	0.01823	0.00199	0.03165	-0.04172	-0.18782	0.20004	-0.07014	-0.08102	0.05096	-0.00325	0.00592	-0.05701	-0.05152	-0.09992	0.16499	-0.07545	-0.06682	0.08194	-0.02672	-0.02524	0.06373	0.01746	-0.15938	0.00746	-0.04745	-0.14647	0.23463	-0.02896	-0.03261
9	0.03380	0.05721	-0.01937	0.04249	-0.03632	0.04183	0.12122	0.09627	-0.05293	0.04237	-0.13649	0.05356	-0.02443	0.04181	-0.01703	0.04709	0.00188	-0.17374	0.07732	-0.00370	-0.01149	0.03905	-0.05850	-0.19316	0.21226	-0.09467	-0.09591	0.06687	-0.01750	-0.00413	-0.03260	-0.06680	-0.10660	0.18088	-0.10684	-0.08425	0.08181	-0.05065	-0.04233	0.08111	0.00229	-0.17825	0.02395	-0.05734	-0.16785	0.26418	-0.05733	-0.06226
10	0.04219	0.05195	-0.03942	0.04364	-0.05045	0.03809	0.13848	0.09717	-0.07780	0.04790	-0.15277	0.05304	-0.01982	0.02422	-0.03515	0.07416	-0.01564	-0.20790	0.07424	-0.02843	-0.02793	0.04377	-0.08083	-0.19216	0.22752	-0.12368	-0.10689	0.08439	-0.03213	-0.01605	-0.00903	-0.08474	-0.11176	0.19940	-0.14175	-0.09786	0.08116	-0.07601	-0.06136	0.09903	-0.01879	-0.19312	0.04198	-0.07247	-0.18554	0.28353	-0.09143	-0.08594
11	0.04916	0.04879	-0.06132	0.04471	-0.06551	0.03368	0.15267	0.09471	-0.10523	0.05249	-0.16366	0.05562	-0.01248	0.00281	-0.05557	0.09941	-0.03714	-0.23842	0.06652	-0.05487	-0.04577	0.04606	-0.10627	-0.18593	0.24245	-0.15401	-0.11298	0.10027	-0.04674	-0.02948	0.00842	-0.10525	-0.11557	0.21763	-0.17760	-0.10634	0.08307	-0.10254	-0.08117	0.11634	-0.04402	-0.20333	0.06126	-0.09289	-0.19747	0.28556	-0.12466	-0.10114
12	0.05438	0.04788	-0.08444	0.04558	-0.08068	0.02941	0.16144	0.08975	-0.13206	0.05478	-0.16909	0.06041	-0.00381	-0.02159	-0.07727	0.11899	-0.06195	-0.26322	0.05699	-0.08245	-0.06350	0.04616	-0.13125	-0.17667	0.25201	-0.18134	-0.11436	0.11231	-0.06170	-0.04390	0.01842	-0.12685	-0.11815	0.23172	-0.21084	-0.10944	0.08799	-0.12960	-0.10057	0.13030	-0.07025	-0.20914	0.07865	-0.11673	-0.20253	0.27226	-0.15206	-0.10823
13	0.05761	0.04809	-0.10745	0.04574	-0.09500	0.02627	0.16409	0.08412	-0.15538	0.05417	-0.16994	0.06578	0.00468	-0.04738	-0.09908	0.12991	-0.08855	-0.28120	0.04615	-0.11023	-0.07974	0.04462	-0.15238	-0.16704	0.25388	-0.20202	-0.11201	0.11980	-0.07740	-0.05816	0.02372	-0.14692	-0.11965	0.23924	-0.23790	-0.10777	0.09367	-0.15530	-0.11839	0.13929	-0.09467	-0.21149	0.09149	-0.14090	-0.20080	0.25022	-0.17122	-0.10929
14	0.05877	0.04852	-0.12846	0.04470	-0.10759	0.02523	0.16130	0.07909	-0.17317	0.05091	-0.16758	0.07044	0.01173	-0.07248	-0.11977	0.13170	-0.11499	-0.29211	0.03382	-0.13628	-0.09322	0.04118	-0.16711	-0.15952	0.24911	-0.21385	-0.10725	0.12262	-0.09340	-0.07087	0.02769	-0.16280	-0.12045	0.24007	-0.25648	-0.10232	0.09798	-0.17733	-0.13362	0.14292	-0.11537	-0.21169	0.09889	-0.16245	-0.19338	0.22521	-0.18190	-0.10683
15	0.05857	0.04887	-0.14571	0.04238	-0.11764	0.02637	0.15439	0.07541	-0.18436	0.04587	-0.16334	0.07382	0.01631	-0.09494	-0.13822	0.12666	-0.13975	-0.29635	0.02162	-0.15826	-0.10293	0.03531	-0.17436	-0.15567	0.24020	-0.21627	-0.10121	0.12134	-0.10848	-0.08077	0.03270	-0.17301	-0.12088	0.23582	-0.26598	-0.09427	0.10090	-0.19385	-0.14542	0.14134	-0.13125	-0.21112	0.10081	-0.17893	-0.18209	0.20058	-0.18399	-0.10270
16	0.05826	0.04917	-0.15812	0.03903	-0.12461	0.02892	0.14503	0.07310	-0.18873	0.04040	-0.15815	0.07601	0.01817	-0.11336	-0.15342	0.11830	-0.16209	-0.29477	0.01255	-0.17436	-0.10831	0.02757	-0.17471	-0.15572	0.22920	-0.21002	-0.09457	0.11781	-0.12140	-0.08696	0.03908	-0.17754	-0.12113	0.22866	-0.26673	-0.08474	0.10367	-0.20394	-0.15324	0.13525	-0.14167	-0.21079	0.09760	-0.18889	-0.16897	0.17861	-0.17702	-0.09749
