	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_05.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_05.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_05.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_06.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_06.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_06.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_03.c3d
17	0.21149	0.18920	1.26001	0.53503	0.45183	0.19962	0.40553	0.13218	0.96095	0.24548	1.08396	0.12251	0.35455	1.73619	0.25866	0.45876	1.42024	1.22334	0.04825	1.41896	0.63645	0.23418	0.96039	1.01256	0.45178	0.77540	1.00270	0.34503	0.96320	0.30722	0.34432	0.47941	0.36206	0.64177	0.74573	0.89615	-0.03467	1.70227	0.69476	0.38853	1.09603	1.20801	0.37389	0.99284	1.07103	0.28980	0.73599	1.17396
18	0.21502	0.18318	1.18488	0.53543	0.50565	0.20593	0.37551	0.14611	0.89300	0.27030	1.08750	0.12833	0.34636	1.69371	0.32126	0.40781	1.36720	1.26719	0.05778	1.32577	0.68296	0.20848	0.93679	1.00690	0.42828	0.69443	0.98837	0.33660	0.91349	0.36762	0.35808	0.39456	0.38507	0.65250	0.63777	0.91076	-0.02371	1.59688	0.77135	0.36013	1.06264	1.21553	0.32607	0.93562	1.08554	0.24529	0.61654	1.13823
19	0.22203	0.17423	1.09320	0.52426	0.55400	0.20903	0.35153	0.16079	0.81156	0.29251	1.07904	0.13688	0.34341	1.61702	0.38191	0.36346	1.29505	1.29635	0.07267	1.21008	0.71754	0.19128	0.89464	0.99184	0.41281	0.60070	0.96495	0.33178	0.84928	0.42592	0.36688	0.31467	0.40707	0.66635	0.51751	0.91438	-0.00458	1.47497	0.83759	0.33876	1.01380	1.21059	0.28368	0.86135	1.08583	0.20435	0.49784	1.08932
20	0.23141	0.16350	0.99065	0.50203	0.59674	0.20885	0.33201	0.17536	0.72061	0.30978	1.06026	0.14648	0.34426	1.51125	0.43918	0.32382	1.20754	1.31038	0.09069	1.07992	0.74097	0.17918	0.83633	0.96941	0.40282	0.49877	0.93445	0.33154	0.77656	0.48087	0.37099	0.24278	0.42998	0.68109	0.39123	0.90812	0.01956	1.34274	0.89272	0.32217	0.95158	1.19452	0.24679	0.77221	1.07253	0.16818	0.38660	1.03244
21	0.24197	0.15181	0.88270	0.47027	0.63386	0.20528	0.31585	0.18891	0.62454	0.32049	1.03318	0.15519	0.34792	1.38235	0.49189	0.28710	1.10804	1.30944	0.11012	0.94365	0.75462	0.16867	0.76582	0.94162	0.39648	0.39374	0.89897	0.33450	0.70034	0.53170	0.37113	0.18051	0.45495	0.69517	0.26553	0.89370	0.04620	1.20664	0.93614	0.30888	0.87881	1.16909	0.21498	0.67216	1.04687	0.13970	0.28766	0.97257
22	0.25283	0.14009	0.77426	0.43116	0.66540	0.19832	0.30262	0.20064	0.52750	0.32411	0.99992	0.16139	0.35404	1.23675	0.53914	0.25297	0.99978	1.29427	0.12964	0.80895	0.76014	0.15779	0.68756	0.91013	0.39228	0.29071	0.86055	0.33862	0.62420	0.57794	0.36873	0.12861	0.48234	0.70762	0.14644	0.87317	0.07313	1.07281	0.96747	0.29852	0.79867	1.13633	0.18779	0.56635	1.01084	0.12139	0.20300	0.91412
23	0.26354	0.12921	0.66935	0.38715	0.69151	0.18804	0.29214	0.21033	0.43301	0.32097	0.96258	0.16402	0.36260	1.08115	0.58038	0.22243	0.88605	1.26608	0.14852	0.68175	0.75923	0.14647	0.60589	0.87632	0.39003	0.19380	0.82102	0.34232	0.55048	0.61936	0.36548	0.08712	0.51200	0.71771	0.03855	0.84873	0.09879	0.94627	0.98658	0.29160	0.71416	1.09835	0.16465	0.46025	0.96703	0.11211	0.13236	0.86056
24	0.27378	0.11961	0.57086	0.34080	0.71248	0.17459	0.28434	0.21809	0.34377	0.31190	0.92312	0.16256	0.37314	0.92208	0.61533	0.19705	0.77031	1.22640	0.16605	0.56599	0.75358	0.13554	0.52451	0.84144	0.39100	0.10545	0.78196	0.34463	0.48068	0.65596	0.36249	0.05531	0.54375	0.72448	-0.05527	0.82252	0.12258	0.83022	0.99378	0.28917	0.62770	1.05716	0.14554	0.35862	0.91818	0.10760	0.07506	0.81415
25	0.28273	0.11169	0.48071	0.29456	0.72885	0.15823	0.27913	0.22390	0.26165	0.29795	0.88323	0.15696	0.38459	0.76552	0.64405	0.17799	0.65604	1.17697	0.18072	0.46395	0.74477	0.12607	0.44596	0.80673	0.39618	0.02655	0.74482	0.34520	0.41580	0.68791	0.35944	0.03213	0.57762	0.72702	-0.13384	0.79656	0.14370	0.72613	0.98991	0.29179	0.54117	1.01454	0.13100	0.26487	0.86702	0.10386	0.03078	0.77596
26	0.28919	0.10615	0.40020	0.25066	0.74136	0.13945	0.27605	0.22762	0.18769	0.28039	0.84440	0.14751	0.39559	0.61662	0.66686	0.16548	0.54635	1.11971	0.19087	0.37672	0.73424	0.11884	0.37168	0.77343	0.40502	-0.04303	0.71085	0.34426	0.35661	0.71555	0.35523	0.01659	0.61376	0.72474	-0.19719	0.77248	0.16001	0.63444	0.97637	0.29845	0.45629	0.97195	0.12138	0.18084	0.81623	0.09842	-0.00113	0.74613
