	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d
43	-0.16635	0.15796	-0.21898	0.06240	0.92868	0.03310	0.03421	0.26398	-0.13670	0.30157	0.73434	0.43856	-0.04333	-0.26295	0.94589	-0.24025	0.02284	0.13632	0.00926	0.14344	0.61535	-0.07143	0.00054	0.59765	-0.04922	-0.28140	0.90383	-0.19378	-0.17563	0.89827	-0.01040	-0.19752	1.03717	-0.37906	-0.15594	0.96672	0.47026	-0.63208	1.27806
44	-0.20181	0.15949	-0.20380	0.06534	0.94412	0.03966	0.00360	0.26482	-0.14043	0.29789	0.77428	0.43038	-0.07598	-0.25490	0.96962	-0.27209	-0.01467	0.12021	0.01264	0.20263	0.63454	-0.09231	-0.00361	0.64621	-0.08113	-0.26562	0.91184	-0.23696	-0.14777	0.90875	-0.04539	-0.19966	1.08035	-0.41318	-0.14692	0.98625	0.44243	-0.63171	1.30769
45	-0.23759	0.16289	-0.18421	0.07082	0.95533	0.04676	-0.02785	0.26380	-0.14298	0.29146	0.81276	0.41825	-0.10717	-0.24587	0.98886	-0.30179	-0.05049	0.09953	0.01314	0.26459	0.65641	-0.11403	-0.00496	0.69521	-0.11263	-0.24456	0.91500	-0.28054	-0.11425	0.91522	-0.08361	-0.19504	1.11633	-0.45003	-0.13216	1.00224	0.41064	-0.62760	1.33126
46	-0.27369	0.16797	-0.15982	0.07861	0.96109	0.05447	-0.06078	0.26119	-0.14312	0.28258	0.84884	0.40180	-0.13771	-0.23479	1.00261	-0.33048	-0.08467	0.07639	0.01151	0.32843	0.68069	-0.13903	-0.00269	0.74376	-0.14359	-0.21817	0.91206	-0.32356	-0.07547	0.91614	-0.12419	-0.18222	1.14396	-0.48988	-0.11085	1.01355	0.37444	-0.61859	1.34736
47	-0.30961	0.17431	-0.13061	0.08802	0.96013	0.06284	-0.09611	0.25705	-0.13953	0.27175	0.88149	0.38083	-0.16809	-0.22056	1.00986	-0.35902	-0.11743	0.05301	0.00855	0.39295	0.70681	-0.17045	0.00449	0.79084	-0.17349	-0.18702	0.90183	-0.36460	-0.03233	0.90992	-0.16673	-0.16026	1.16210	-0.53226	-0.08254	1.01890	0.33309	-0.60345	1.35477
48	-0.34433	0.18130	-0.09703	0.09806	0.95117	0.07196	-0.13445	0.25175	-0.13124	0.25969	0.90966	0.35530	-0.19828	-0.20214	1.00968	-0.38818	-0.14890	0.03169	0.00503	0.45679	0.73410	-0.21043	0.01745	0.83550	-0.20135	-0.15237	0.88314	-0.40204	0.01373	0.89493	-0.21129	-0.12908	1.16950	-0.57565	-0.04733	1.01691	0.28656	-0.58127	1.35239
49	-0.37661	0.18837	-0.05986	0.10761	0.93303	0.08182	-0.17570	0.24662	-0.11774	0.24733	0.93233	0.32515	-0.22787	-0.17859	1.00116	-0.41957	-0.17883	0.01483	0.00170	0.51859	0.76198	-0.25919	0.03624	0.87698	-0.22609	-0.11594	0.85502	-0.43435	0.06085	0.86976	-0.25767	-0.08976	1.16485	-0.61814	-0.00575	1.00619	0.23675	-0.55174	1.33923
50	-0.40536	0.19512	-0.02023	0.11567	0.90470	0.09221	-0.21916	0.24332	-0.09906	0.23545	0.94855	0.29037	-0.25610	-0.14928	0.98334	-0.45558	-0.20694	0.00478	-0.00060	0.57712	0.78998	-0.31499	0.06015	0.91470	-0.24688	-0.07975	0.81679	-0.46053	0.10693	0.83333	-0.30451	-0.04467	1.14671	-0.65791	0.04118	0.98532	0.18620	-0.51494	1.31426
51	-0.42962	0.20139	0.02042	0.12151	0.86544	0.10274	-0.26393	0.24287	-0.07549	0.22431	0.95748	0.25108	-0.28196	-0.11400	0.95535	-0.49775	-0.23382	0.00350	-0.00093	0.63121	0.81786	-0.37557	0.08818	0.94824	-0.26315	-0.04596	0.76827	-0.47985	0.14962	0.78505	-0.34933	0.00293	1.11366	-0.69351	0.09201	0.95309	0.13682	-0.47113	1.27644
52	-0.44855	0.20711	0.06037	0.12483	0.81501	0.11283	-0.30920	0.24535	-0.04752	0.21369	0.95832	0.20801	-0.30430	-0.07318	0.91644	-0.54521	-0.26154	0.01232	0.00170	0.67968	0.84539	-0.43923	0.11945	0.97709	-0.27438	-0.01650	0.70993	-0.49193	0.18638	0.72503	-0.39003	0.04973	1.06455	-0.72360	0.14478	0.90863	0.09002	-0.42078	1.22487
53	-0.46145	0.21215	0.09777	0.12594	0.75376	0.12166	-0.35395	0.24987	-0.01578	0.20294	0.95030	0.16349	-0.32226	-0.02796	0.86623	-0.59488	-0.29312	0.03184	0.00829	0.72118	0.87228	-0.50367	0.15287	1.00047	-0.28000	0.00715	0.64296	-0.49665	0.21476	0.65424	-0.42482	0.09272	0.99881	-0.74690	0.19714	0.85160	0.04675	-0.36460	1.15876
54	-0.46784	0.21652	0.13076	0.12592	0.68279	0.12831	-0.39659	0.25484	0.01896	0.19129	0.93268	0.12401	-0.33537	0.01959	0.80481	-0.64246	-0.32962	0.06170	0.01970	0.75397	0.89800	-0.56626	0.18747	1.01714	-0.27924	0.02408	0.56925	-0.49425	0.23280	0.57468	-0.45174	0.12939	0.91677	-0.76251	0.24658	0.78239	0.00715	-0.30346	1.07754
55	-0.46766	0.22031	0.15763	0.12639	0.60398	0.13181	-0.43516	0.25883	0.05583	0.17841	0.90477	0.10532	-0.34385	0.06679	0.73301	-0.68372	-0.36909	0.10050	0.03663	0.77601	0.92157	-0.62471	0.22264	1.02525	-0.27142	0.03384	0.49142	-0.48530	0.23933	0.48930	-0.46905	0.15799	0.82002	-0.77008	0.29056	0.70221	-0.02926	-0.23861	0.98101
56	-0.46125	0.22332	0.17698	0.12884	0.51993	0.13144	-0.46796	0.26114	0.09391	0.16476	0.86606	0.12304	-0.34844	0.11059	0.65252	-0.71598	-0.40931	0.14620	0.05994	0.78503	0.94152	-0.67633	0.25802	1.02228	-0.25679	0.03655	0.41214	-0.47030	0.23411	0.40188	-0.47559	0.17750	0.71156	-0.76948	0.32668	0.61319	-0.06258	-0.17212	0.86990
57	-0.44899	0.22492	0.18783	0.13388	0.43393	0.12674	-0.49360	0.26125	0.13207	0.15164	0.81649	0.16576	-0.34967	0.14796	0.56604	-0.73730	-0.44949	0.19616	0.09060	0.77883	0.95592	-0.71762	0.29307	1.00509	-0.23634	0.03266	0.33489	-0.45005	0.21797	0.31645	-0.47119	0.18751	0.59607	-0.75992	0.35274	0.51834	-0.09238	-0.10701	0.74654
58	-0.43184	0.22437	0.19014	0.14072	0.34979	0.11749	-0.51079	0.25804	0.16888	0.14089	0.75657	0.21494	-0.34763	0.17639	0.47705	-0.74447	-0.48931	0.24683	0.12922	0.75555	0.96244	-0.74450	0.32686	0.97015	-0.21242	0.02346	0.26271	-0.42603	0.19331	0.23799	-0.45697	0.18809	0.47938	-0.74128	0.36740	0.42143	-0.11869	-0.04659	0.61531
59	-0.41080	0.21992	0.18419	0.14673	0.26956	0.10570	-0.51826	0.25064	0.20253	0.13489	0.68750	0.25951	-0.34167	0.19390	0.38914	-0.73353	-0.52796	0.29384	0.17569	0.71412	0.95839	-0.75392	0.35818	0.91416	-0.18991	0.01196	0.19480	-0.39854	0.16146	0.16770	-0.43495	0.17985	0.36823	-0.71309	0.36943	0.32661	-0.14094	0.00509	0.48259
60	-0.38474	0.21701	0.17068	0.15305	0.20262	0.08691	-0.51461	0.24030	0.23084	0.13554	0.61138	0.29248	-0.33287	0.20059	0.30706	-0.70278	-0.56299	0.33263	0.22858	0.65471	0.94086	-0.74433	0.38506	0.83487	-0.15646	-0.00687	0.15122	-0.37115	0.12841	0.11402	-0.40746	0.16370	0.26852	-0.67850	0.36059	0.23816	-0.15548	0.04422	0.35793
61	-0.36780	0.19457	0.15649	0.14697	0.13132	0.08093	-0.50006	0.22784	0.25098	0.14370	0.52911	0.31134	-0.32062	0.19604	0.23310	-0.65414	-0.59158	0.35893	0.28511	0.57914	0.90710	-0.71500	0.40406	0.73222	-0.17122	-0.00323	0.06281	-0.34307	0.09308	0.06973	-0.37768	0.14077	0.18244	-0.63630	0.34008	0.15963	-0.16189	0.06605	0.24464
62	-0.35369	0.16036	0.13720	0.13451	0.05842	0.08982	-0.47220	0.22028	0.26279	0.15427	0.44983	0.30653	-0.30473	0.18067	0.16892	-0.59216	-0.61119	0.36932	0.34119	0.49114	0.85492	-0.66594	0.41005	0.60959	-0.21683	0.01840	-0.02288	-0.30740	0.04175	-0.00598	-0.34681	0.11721	0.12644	-0.58581	0.30797	0.09362	-0.14491	0.07617	0.16708
63	-0.35392	0.15296	0.13310	0.12713	0.03578	0.06915	-0.44649	0.19735	0.25751	0.17341	0.34820	0.31363	-0.30329	0.16808	0.13081	-0.52213	-0.61999	0.36135	0.39157	0.39578	0.78330	-0.59903	0.39774	0.47459	-0.22095	0.02554	-0.01095	-0.31709	0.04081	-0.01972	-0.33516	0.08223	0.02895	-0.57434	0.29796	0.04297	-0.15615	0.05468	0.05840
64	-0.29082	0.06127	0.08481	0.04679	0.00715	0.03138	-0.42371	0.16784	0.24770	0.18116	0.25542	0.30021	-0.24467	0.11023	0.05333	-0.45219	-0.61636	0.33731	0.43026	0.30030	0.69302	-0.51869	0.36378	0.33872	-0.23203	0.03799	-0.01217	-0.33404	0.05369	-0.01293	-0.35445	0.07672	-0.02684	-0.35254	0.13735	0.00039	-0.17686	0.03043	-0.02810
65	-0.24183	0.06766	0.04609	0.01541	-0.01716	0.00432	-0.38851	0.16076	0.24009	0.16686	0.19734	0.24530	-0.18501	0.05136	-0.02314	-0.38055	-0.59872	0.29388	0.45164	0.20950	0.58728	-0.43183	0.31136	0.21513	-0.24521	0.05276	-0.01324	-0.33587	0.05698	-0.01494	-0.38211	0.10335	-0.01363	-0.20122	0.02325	-0.01733	-0.14935	0.04021	-0.01159
66	-0.27102	0.04310	0.06366	0.00403	-0.01347	0.00062	-0.35300	0.15563	0.22215	0.15535	0.13802	0.19949	-0.22810	0.06636	-0.01413	-0.32713	-0.56628	0.25108	0.45212	0.13536	0.47178	-0.34490	0.24309	0.11416	-0.25832	0.06784	-0.01263	-0.33063	0.05974	-0.01355	-0.39484	0.12229	-0.01721	-0.26703	0.06070	-0.01357	-0.13185	0.04215	-0.01401
67	-0.28015	0.02439	0.06782	0.01043	-0.01316	0.00076	-0.31036	0.15391	0.19667	0.14284	0.08772	0.15346	-0.26059	0.07078	-0.01275	-0.25980	-0.51946	0.18282	0.43060	0.06975	0.35437	-0.26476	0.18478	0.04265	-0.26944	0.08128	-0.01273	-0.31565	0.05876	-0.01285	-0.39534	0.14203	-0.01635	-0.27491	0.06044	-0.01429	-0.11243	0.04314	-0.01184
68	-0.28495	0.00747	0.06983	0.01500	-0.01302	0.00108	-0.24562	0.16895	0.13544	0.15256	0.03976	0.11416	-0.28463	0.06829	-0.01414	-0.09748	-0.46351	0.02022	0.39146	-0.01220	0.24389	-0.19182	0.06615	-0.00650	-0.27505	0.09066	-0.01235	-0.29298	0.05506	-0.01186	-0.38211	0.15852	-0.01602	-0.28716	0.06532	-0.01372	-0.09319	0.04086	-0.01038
69	-0.28416	0.01815	0.06889	0.01899	-0.01210	0.00093	-0.21557	0.15118	0.11536	0.13706	0.01816	0.07261	-0.30501	0.06423	-0.01264	-0.10086	-0.39904	0.01116	0.33257	-0.01600	0.14792	-0.14761	0.02699	-0.01682	-0.27393	0.09477	-0.01194	-0.26484	0.04921	-0.01085	-0.35656	0.17007	-0.01537	-0.29288	0.06733	-0.01296	-0.07379	0.03600	-0.00895
70	-0.27752	0.03507	0.06453	0.02169	-0.01139	0.00105	-0.19541	0.13347	0.11152	0.11654	0.00532	0.03738	-0.31643	0.05616	-0.01213	-0.12800	-0.35374	0.02245	0.28769	-0.01107	0.07204	-0.11782	0.04301	-0.01233	-0.26697	0.09351	-0.01139	-0.23452	0.04220	-0.00990	-0.32205	0.17467	-0.01439	-0.29218	0.06624	-0.01214	-0.05544	0.02980	-0.00763
71	-0.26684	0.04875	0.05807	0.02286	-0.01057	0.00103	-0.16685	0.11041	0.09150	0.08469	-0.00530	0.01231	-0.32002	0.04658	-0.01124	-0.14456	-0.27834	0.02506	0.19608	-0.01162	0.01625	-0.08842	0.04203	-0.01136	-0.25637	0.08768	-0.01076	-0.20499	0.03495	-0.00905	-0.28318	0.17073	-0.01325	-0.28597	0.06307	-0.01121	-0.03975	0.02357	-0.00653
72	-0.25248	0.05763	0.05007	0.02251	-0.00979	0.00096	-0.13035	0.08624	0.05805	0.05656	-0.01045	0.00358	-0.31525	0.03638	-0.01040	-0.16545	-0.15108	0.03605	0.03575	-0.00985	-0.01535	-0.06339	0.04246	-0.00940	-0.24359	0.07831	-0.01011	-0.17814	0.02814	-0.00836	-0.24442	0.15792	-0.01204	-0.27292	0.05746	-0.01029	-0.02743	0.01806	-0.00563
73	-0.23512	0.06227	0.04142	0.02052	-0.00908	0.00084	-0.12210	0.08606	0.05751	0.04701	-0.00934	0.00334	-0.30379	0.02704	-0.00965	-0.18087	-0.15973	0.04781	0.04994	-0.00907	-0.01385	-0.04241	0.03905	-0.00785	-0.22834	0.06624	-0.00948	-0.15440	0.02231	-0.00784	-0.20931	0.13747	-0.01098	-0.25396	0.05008	-0.00937	-0.01817	0.01328	-0.00496
74	-0.21560	0.06441	0.03296	0.01673	-0.00849	0.00069	-0.11620	0.08931	0.05620	0.03858	-0.00826	0.00294	-0.28868	0.02012	-0.00903	-0.19071	-0.17207	0.06088	0.06511	-0.00823	-0.01189	-0.02614	0.03399	-0.00640	-0.20957	0.05216	-0.00890	-0.13299	0.01783	-0.00750	-0.18063	0.11208	-0.01025	-0.23116	0.04175	-0.00851	-0.01145	0.00892	-0.00454
75	-0.19508	0.06581	0.02560	0.01136	-0.00802	0.00059	-0.11061	0.09163	0.05212	0.03412	-0.00768	0.00293	-0.27256	0.01676	-0.00859	-0.19272	-0.17791	0.07241	0.07036	-0.00766	-0.01117	-0.01476	0.02785	-0.00520	-0.18715	0.03703	-0.00841	-0.11282	0.01497	-0.00730	-0.16028	0.08512	-0.00995	-0.20780	0.03366	-0.00778	-0.00737	0.00485	-0.00439
76	-0.17462	0.06732	0.02001	0.00570	-0.00769	0.00054	-0.10654	0.09203	0.04798	0.03507	-0.00718	0.00275	-0.25603	0.01724	-0.00831	-0.18753	-0.18243	0.08051	0.07713	-0.00727	-0.00973	-0.00815	0.02156	-0.00430	-0.16276	0.02221	-0.00798	-0.09290	0.01379	-0.00721	-0.14858	0.05946	-0.01008	-0.18677	0.02681	-0.00726	-0.00600	0.00127	-0.00454
77	-0.15450	0.06848	0.01641	0.00589	-0.00748	0.00052	-0.10176	0.08865	0.04225	0.03739	-0.00698	0.00275	-0.23737	0.02074	-0.00815	-0.17734	-0.17629	0.08379	0.07690	-0.00705	-0.00865	-0.00501	0.01560	-0.00372	-0.13907	0.00920	-0.00761	-0.07235	0.01403	-0.00718	-0.14358	0.03653	-0.01054	-0.16922	0.02166	-0.00699	-0.00660	-0.00159	-0.00492
78	-0.13464	0.06845	0.01462	0.01128	-0.00738	0.00049	-0.09583	0.08267	0.03533	0.03884	-0.00695	0.00285	-0.21437	0.02597	-0.00809	-0.16528	-0.16128	0.08196	0.07196	-0.00701	-0.00764	-0.00312	0.01026	-0.00349	-0.11843	-0.00086	-0.00728	-0.05083	0.01511	-0.00718	-0.14085	0.01620	-0.01117	-0.15493	0.01826	-0.00697	-0.00861	-0.00371	-0.00546
79	-0.11472	0.06709	0.01417	0.01625	-0.00734	0.00049	-0.08872	0.07565	0.02745	0.03890	-0.00709	0.00300	-0.18616	0.03169	-0.00805	-0.15447	-0.14094	0.07575	0.06337	-0.00714	-0.00690	-0.00046	0.00566	-0.00355	-0.10149	-0.00764	-0.00697	-0.02847	0.01619	-0.00717	-0.13557	-0.00220	-0.01181	-0.14275	0.01645	-0.00716	-0.01218	-0.00535	-0.00604
80	-0.09425	0.06544	0.01436	0.01993	-0.00732	0.00057	-0.08101	0.06909	0.01919	0.03837	-0.00734	0.00310	-0.15348	0.03689	-0.00800	-0.14686	-0.12055	0.06622	0.05406	-0.00747	-0.00648	0.00378	0.00186	-0.00384	-0.08665	-0.01167	-0.00667	-0.00540	0.01616	-0.00712	-0.12454	-0.01930	-0.01232	-0.13148	0.01606	-0.00749	-0.01690	-0.00689	-0.00661
81	-0.07270	0.06511	0.01434	0.02245	-0.00728	0.00074	-0.07289	0.06395	0.01092	0.03818	-0.00768	0.00306	-0.11813	0.04074	-0.00786	-0.14262	-0.10352	0.05429	0.04608	-0.00798	-0.00641	0.00896	-0.00110	-0.00429	-0.07096	-0.01407	-0.00635	0.01878	0.01376	-0.00700	-0.10658	-0.03569	-0.01257	-0.12048	0.01695	-0.00789	-0.02069	-0.00896	-0.00714
82	-0.04938	0.06707	0.01319	0.02427	-0.00717	0.00099	-0.06420	0.06073	0.00266	0.03914	-0.00805	0.00285	-0.08178	0.04232	-0.00760	-0.14062	-0.09101	0.04094	0.04027	-0.00861	-0.00669	0.01355	-0.00348	-0.00483	-0.05165	-0.01611	-0.00600	0.04490	0.00778	-0.00679	-0.08166	-0.05194	-0.01250	-0.10899	0.01876	-0.00829	-0.02124	-0.01251	-0.00763
83	-0.02392	0.07094	0.01000	0.02608	-0.00696	0.00127	-0.05479	0.05976	-0.00563	0.04176	-0.00841	0.00248	-0.04504	0.04053	-0.00718	-0.13921	-0.08234	0.02744	0.03667	-0.00928	-0.00725	0.01632	-0.00597	-0.00540	-0.02753	-0.01883	-0.00560	0.07310	-0.00261	-0.00646	-0.05023	-0.06841	-0.01207	-0.09622	0.02093	-0.00861	-0.01847	-0.01791	-0.00807
84	0.00374	0.07525	0.00404	0.02858	-0.00665	0.00156	-0.04489	0.06183	-0.01367	0.04606	-0.00873	0.00202	-0.00754	0.03422	-0.00662	-0.13688	-0.07712	0.01503	0.03549	-0.00989	-0.00801	0.01720	-0.00933	-0.00597	0.00072	-0.02289	-0.00516	0.10241	-0.01769	-0.00600	-0.01305	-0.08517	-0.01133	-0.08063	0.02253	-0.00882	-0.01458	-0.02439	-0.00844
85	0.03339	0.07800	-0.00518	0.03211	-0.00622	0.00184	-0.03502	0.06799	-0.02106	0.05178	-0.00896	0.00156	0.03161	0.02253	-0.00593	-0.13292	-0.07551	0.00450	0.03677	-0.01035	-0.00889	0.01613	-0.01365	-0.00653	0.03171	-0.02872	-0.00467	0.13061	-0.03695	-0.00541	0.02911	-0.10215	-0.01033	-0.06039	0.02241	-0.00887	-0.01191	-0.03080	-0.00870
86	0.06473	0.07744	-0.01783	0.03640	-0.00567	0.00209	-0.02558	0.07821	-0.02775	0.05825	-0.00909	0.00130	0.07327	0.00526	-0.00515	-0.12663	-0.07655	-0.00421	0.03946	-0.01057	-0.00979	0.01151	-0.01820	-0.00710	0.06449	-0.03668	-0.00413	0.15515	-0.05919	-0.00469	0.07477	-0.11902	-0.00916	-0.03397	0.01927	-0.00874	-0.01100	-0.03676	-0.00882
87	0.09765	0.07294	-0.03375	0.04070	-0.00502	0.00228	-0.01611	0.09112	-0.03433	0.06448	-0.00908	0.00144	0.11773	-0.01687	-0.00431	-0.11624	-0.07755	-0.01217	0.04131	-0.01054	-0.01065	0.00167	-0.02247	-0.00762	0.09849	-0.04702	-0.00355	0.17477	-0.08299	-0.00382	0.12195	-0.13535	-0.00784	-0.00037	0.01189	-0.00841	-0.01037	-0.04296	-0.00876
88	0.13208	0.06540	-0.05247	0.04412	-0.00427	0.00240	-0.00518	0.10498	-0.04184	0.06948	-0.00891	0.00194	0.16439	-0.04230	-0.00345	-0.09964	-0.07490	-0.02068	0.03989	-0.01026	-0.01137	-0.01310	-0.02685	-0.00805	0.13287	-0.05966	-0.00295	0.19050	-0.10725	-0.00281	0.16870	-0.15083	-0.00641	0.04057	-0.00066	-0.00785	-0.00698	-0.05071	-0.00846
89	0.16768	0.05710	-0.07335	0.04597	-0.00340	0.00245	0.00863	0.11848	-0.05106	0.07263	-0.00856	0.00257	0.21189	-0.06930	-0.00258	-0.07627	-0.06648	-0.03043	0.03385	-0.00978	-0.01189	-0.03011	-0.03230	-0.00832	0.16630	-0.07415	-0.00235	0.20503	-0.13119	-0.00166	0.21302	-0.16513	-0.00490	0.08749	-0.01878	-0.00703	0.00299	-0.06129	-0.00791
90	0.20406	0.05015	-0.09575	0.04583	-0.00245	0.00242	0.02614	0.13072	-0.06229	0.07369	-0.00802	0.00320	0.25848	-0.09647	-0.00170	-0.04737	-0.05269	-0.04149	0.02307	-0.00917	-0.01211	-0.04482	-0.03996	-0.00837	0.19764	-0.08986	-0.00175	0.22123	-0.15425	-0.00037	0.25347	-0.17778	-0.00335	0.13889	-0.04243	-0.00595	0.02210	-0.07528	-0.00708
91	0.24046	0.04607	-0.11894	0.04360	-0.00141	0.00234	0.04801	0.14069	-0.07558	0.07251	-0.00728	0.00372	0.30257	-0.12294	-0.00083	-0.01442	-0.03485	-0.05379	0.00785	-0.00846	-0.01196	-0.05118	-0.05107	-0.00816	0.22636	-0.10630	-0.00115	0.24055	-0.17566	0.00097	0.29002	-0.18830	-0.00183	0.19237	-0.07088	-0.00463	0.05047	-0.09261	-0.00598
92	0.27627	0.04512	-0.14231	0.03950	-0.00033	0.00222	0.07541	0.14702	-0.09102	0.06892	-0.00636	0.00409	0.34312	-0.14832	0.00005	0.02206	-0.01292	-0.06737	-0.01196	-0.00767	-0.01137	-0.04307	-0.06626	-0.00771	0.25291	-0.12328	-0.00054	0.26310	-0.19464	0.00229	0.32368	-0.19632	-0.00042	0.24597	-0.10301	-0.00311	0.08730	-0.11320	-0.00463
93	0.31122	0.04663	-0.16534	0.03402	0.00075	0.00206	0.10974	0.14827	-0.10860	0.06295	-0.00529	0.00427	0.38013	-0.17262	0.00092	0.06202	0.01491	-0.08227	-0.03689	-0.00681	-0.01033	-0.01604	-0.08506	-0.00703	0.27834	-0.14091	0.00008	0.28850	-0.21048	0.00347	0.35536	-0.20159	0.00081	0.29792	-0.13735	-0.00147	0.13245	-0.13717	-0.00308
94	0.34527	0.04942	-0.18757	0.02786	0.00176	0.00184	0.15163	0.14325	-0.12805	0.05517	-0.00411	0.00425	0.41432	-0.19598	0.00176	0.10509	0.05031	-0.09826	-0.06697	-0.00585	-0.00888	0.03266	-0.10663	-0.00620	0.30395	-0.15942	0.00070	0.31611	-0.22265	0.00435	0.38480	-0.20410	0.00180	0.34672	-0.17224	0.00023	0.18531	-0.16431	-0.00142
95	0.37874	0.05217	-0.20868	0.02211	0.00264	0.00154	0.19961	0.13162	-0.14874	0.04686	-0.00289	0.00406	0.44627	-0.21844	0.00253	0.15015	0.09357	-0.11487	-0.10148	-0.00480	-0.00712	0.10136	-0.12991	-0.00527	0.33121	-0.17909	0.00129	0.34479	-0.23081	0.00483	0.40943	-0.20392	0.00251	0.39268	-0.20639	0.00190	0.24356	-0.19349	0.00021
96	0.41145	0.05408	-0.22836	0.01906	0.00332	0.00122	0.24886	0.11437	-0.16918	0.04025	-0.00168	0.00369	0.47582	-0.23976	0.00317	0.19430	0.14375	-0.13110	-0.13894	-0.00347	-0.00518	0.17990	-0.15255	-0.00432	0.36138	-0.19993	0.00183	0.37251	-0.23508	0.00480	0.42403	-0.20094	0.00292	0.43610	-0.23867	0.00347	0.30233	-0.22237	0.00164
97	0.44220	0.05543	-0.24618	0.02126	0.00375	0.00110	0.29276	0.09275	-0.18767	0.03751	-0.00074	0.00326	0.50176	-0.25939	0.00359	0.23571	0.19837	-0.14749	-0.17726	-0.00268	-0.00322	0.25232	-0.17124	-0.00342	0.39492	-0.22157	0.00228	0.39506	-0.23589	0.00428	0.42187	-0.19483	0.00297	0.47703	-0.26786	0.00483	0.35555	-0.24754	0.00266
98	0.46857	0.05853	-0.26149	0.02770	0.00388	0.00139	0.32418	0.06953	-0.20126	0.03988	0.00034	0.00251	0.52187	-0.27643	0.00373	0.26850	0.25096	-0.16076	-0.21136	0.00005	-0.00151	0.30752	-0.18395	-0.00259	0.43086	-0.24302	0.00262	0.40649	-0.23384	0.00331	0.39660	-0.18521	0.00264	0.51505	-0.29268	0.00585	0.39734	-0.26499	0.00312
99	0.48734	0.06805	-0.27327	0.03561	0.00370	0.00190	0.35229	0.05074	-0.20288	0.04553	0.00008	0.00269	0.53319	-0.28966	0.00353	0.30052		-0.17950		-0.00255		0.34218	-0.19020	-0.00186	0.46594	-0.26238	0.00282	0.40086	-0.22928	0.00204	0.34434	-0.17162	0.00188	0.54940	-0.31178	0.00639	0.42213	-0.27022	0.00287
100	0.49491	0.08745	-0.27992	0.04331	0.00320	0.00237	0.33908	0.06831	-0.19630	0.04468	0.00177	0.00303	0.53269	-0.29753	0.00297	0.30867		-0.18270		0.00589		0.35661	-0.18963	-0.00129	0.49479	-0.27681	0.00282	0.37409	-0.22168	0.00063	0.26588	-0.15374	0.00069	0.57808	-0.32368	0.00636	0.42514	-0.25913	0.00181
101	0.48786	0.11468	-0.27932	0.05005	0.00240	0.00267	0.29716	0.10286	-0.16973	0.04633	0.01290	0.02701	0.51772	-0.29821	0.00209	0.26426		-0.13533		0.05340		0.35130	-0.18129	-0.00095	0.51089	-0.28298	0.00257	0.32608	-0.20935	-0.00079	0.16927	-0.13185	-0.00091	0.59677	-0.32675	0.00572	0.40379	-0.23046	0.00006
