	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d
44	0.04105	0.03841	0.05351	0.02962	0.08791	0.03496	-0.00348	0.05560	-0.01577	0.09523	-0.03161	0.08413	0.08697	0.09510	0.13909	-0.04814	-0.01556	-0.08309	-0.07697	-0.08215	-0.09039	-0.06266	-0.09340	-0.10204	0.01163	0.04509	0.07921	0.00716	0.02506	0.07253	0.05367	0.06829	0.03385	0.05843	0.04879	0.06081	0.05530	0.10631	0.08266
45	0.03892	0.03832	0.05217	0.03197	0.08869	0.03741	-0.00696	0.05589	-0.01250	0.09122	-0.02911	0.08300	0.08405	0.09711	0.14344	-0.05177	-0.02025	-0.07235	-0.07321	-0.07375	-0.08795	-0.06584	-0.08881	-0.10117	0.00727	0.04309	0.07927	0.00693	0.02156	0.07253	0.05087	0.06583	0.03123	0.05745	0.04692	0.05952	0.05219	0.10605	0.08609
46	0.03655	0.03811	0.04978	0.03445	0.08821	0.03996	-0.01080	0.05442	-0.00978	0.08699	-0.02688	0.08208	0.08068	0.09824	0.14676	-0.05267	-0.02482	-0.06170	-0.06915	-0.06550	-0.08538	-0.06899	-0.08526	-0.10103	0.00307	0.03985	0.07772	0.00640	0.01688	0.07120	0.04613	0.06230	0.02823	0.05605	0.04414	0.05717	0.04636	0.10492	0.08929
47	0.03406	0.03776	0.04639	0.03695	0.08642	0.04251	-0.01471	0.05139	-0.00761	0.08269	-0.02494	0.08134	0.07700	0.09835	0.14883	-0.05096	-0.02881	-0.05147	-0.06478	-0.05757	-0.08267	-0.07189	-0.08269	-0.10154	-0.00062	0.03560	0.07458	0.00546	0.01110	0.06836	0.03982	0.05794	0.02490	0.05440	0.04052	0.05389	0.03829	0.10295	0.09219
48	0.03149	0.03717	0.04210	0.03930	0.08326	0.04493	-0.01847	0.04739	-0.00601	0.07845	-0.02337	0.08086	0.07298	0.09728	0.14944	-0.04742	-0.03177	-0.04205	-0.06011	-0.05030	-0.07984	-0.07447	-0.08106	-0.10274	-0.00359	0.03061	0.06996	0.00407	0.00442	0.06392	0.03261	0.05300	0.02131	0.05249	0.03610	0.04973	0.02868	0.10019	0.09471
49	0.02884	0.03625	0.03701	0.04127	0.07875	0.04710	-0.02211	0.04314	-0.00505	0.07442	-0.02230	0.08067	0.06853	0.09481	0.14836	-0.04323	-0.03348	-0.03392	-0.05525	-0.04413	-0.07704	-0.07706	-0.08040	-0.10468	-0.00577	0.02518	0.06399	0.00227	-0.00287	0.05794	0.02513	0.04767	0.01757	0.05033	0.03093	0.04470	0.01810	0.09666	0.09678
50	0.02609	0.03494	0.03125	0.04261	0.07291	0.04885	-0.02584	0.03931	-0.00483	0.07072	-0.02189	0.08082	0.06346	0.09072	0.14532	-0.03978	-0.03397	-0.02757	-0.05035	-0.03963	-0.07448	-0.08013	-0.08073	-0.10742	-0.00722	0.01958	0.05686	0.00010	-0.01043	0.05063	0.01773	0.04213	0.01372	0.04801	0.02512	0.03882	0.00696	0.09237	0.09838
51	0.02318	0.03329	0.02492	0.04311	0.06580	0.04998	-0.02993	0.03641	-0.00543	0.06744	-0.02229	0.08139	0.05756	0.08478	0.14006	-0.03846	-0.03339	-0.02355	-0.04557	-0.03741	-0.07243	-0.08401	-0.08204	-0.11099	-0.00811	0.01402	0.04883	-0.00244	-0.01794	0.04225	0.01054	0.03659	0.00977	0.04569	0.01883	0.03207	-0.00433	0.08741	0.09960
52	0.02002	0.03143	0.01819	0.04262	0.05753	0.05027	-0.03450	0.03476	-0.00691	0.06471	-0.02369	0.08246	0.05064	0.07692	0.13230	-0.04042	-0.03186	-0.02238	-0.04115	-0.03811	-0.07123	-0.08882	-0.08424	-0.11541	-0.00872	0.00866	0.04021	-0.00541	-0.02511	0.03319	0.00378	0.03126	0.00567	0.04354	0.01230	0.02441	-0.01516	0.08196	0.10064
53	0.01655	0.02960	0.01125	0.04108	0.04829	0.04948	-0.03949	0.03462	-0.00926	0.06261	-0.02622	0.08416	0.04268	0.06722	0.12189	-0.04638	-0.02956	-0.02446	-0.03729	-0.04234	-0.07116	-0.09459	-0.08722	-0.12073	-0.00939	0.00362	0.03141	-0.00876	-0.03166	0.02394	-0.00217	0.02640	0.00145	0.04167	0.00583	0.01589	-0.02473	0.07626	0.10167
54	0.01282	0.02811	0.00442	0.03859	0.03843	0.04747	-0.04474	0.03623	-0.01245	0.06128	-0.03006	0.08660	0.03394	0.05614	0.10893	-0.05647	-0.02694	-0.02996	-0.03418	-0.05059	-0.07252	-0.10131	-0.09089	-0.12706	-0.01046	-0.00098	0.02292	-0.01237	-0.03733	0.01513	-0.00679	0.02228	-0.00281	0.04017	-0.00015	0.00672	-0.03220	0.07052	0.10270
55	0.00901	0.02726	-0.00192	0.03541	0.02846	0.04423	-0.05007	0.03976	-0.01635	0.06089	-0.03532	0.08989	0.02489	0.04438	0.09389	-0.07016	-0.02476	-0.03864	-0.03207	-0.06310	-0.07563	-0.10891	-0.09517	-0.13447	-0.01202	-0.00503	0.01524	-0.01599	-0.04190	0.00739	-0.00949	0.01915	-0.00697	0.03916	-0.00515	-0.00267	-0.03701	0.06497	0.10357
56	0.00541	0.02710	-0.00737	0.03187	0.01900	0.03995	-0.05528	0.04513	-0.02077	0.06158	-0.04209	0.09409	0.01611	0.03279	0.07756	-0.08626	-0.02376	-0.04980	-0.03116	-0.07966	-0.08089	-0.11749	-0.09999	-0.14301	-0.01385	-0.00832	0.00885	-0.01931	-0.04521	0.00127	-0.00991	0.01726	-0.01089	0.03869	-0.00875	-0.01168	-0.03896	0.05983	0.10397
57	0.00228	0.02739	-0.01158	0.02835	0.01066	0.03503	-0.06018	0.05200	-0.02545	0.06342	-0.05038	0.09919	0.00804	0.02221	0.06103	-0.10323	-0.02431	-0.06236	-0.03156	-0.09963	-0.08868	-0.12712	-0.10537	-0.15268	-0.01552	-0.01066	0.00412	-0.02194	-0.04719	-0.00288	-0.00815	0.01672	-0.01452	0.03853	-0.01069	-0.01963	-0.03806	0.05531	0.10360
58	-0.00036	0.02791	-0.01449	0.02539	0.00396	0.03000	-0.06470	0.05967	-0.03014	0.06626	-0.06005	0.10510	0.00090	0.01321	0.04546	-0.11960	-0.02660	-0.07515	-0.03330	-0.12200	-0.09927	-0.13757	-0.11131	-0.16340	-0.01673	-0.01196	0.00122	-0.02405	-0.04835	-0.00496	-0.00493	0.01752	-0.01780	0.03845	-0.01086	-0.02588	-0.03478	0.05151	0.10224
59	-0.00230	0.02806	-0.01590	0.02284	-0.00080	0.02534	-0.06887	0.06728	-0.03461	0.06976	-0.07078	0.11156	-0.00525	0.00607	0.03181	-0.13427	-0.03079	-0.08709	-0.03639	-0.14542	-0.11275	-0.14813	-0.11755	-0.17487	-0.01744	-0.01231	-0.00001	-0.02458	-0.04794	-0.00517	-0.00119	0.01952	-0.02067	0.03806	-0.00941	-0.02984	-0.02996	0.04846	0.09981
60	-0.00424	0.02849	-0.01665	0.02208	-0.00325	0.02153	-0.07261	0.07410	-0.03854	0.07357	-0.08169	0.11875	-0.01064	0.00066	0.02088	-0.14658	-0.03699	-0.09740	-0.04077	-0.16827	-0.12885	-0.15778	-0.12351	-0.18637	-0.01772	-0.01201	0.00125	-0.02602	-0.04884	-0.00381	0.00221	0.02243	-0.02295	0.03745	-0.00640	-0.03131	-0.02393	0.04656	0.09797
61	-0.00555	0.02813	-0.01629	0.02157	-0.00441	0.01826	-0.07610	0.07941	-0.04208	0.07665	-0.09285	0.12426	-0.01524	-0.00319	0.01287	-0.15624	-0.04514	-0.10563	-0.04618	-0.18867	-0.14689	-0.16550	-0.12830	-0.19670	-0.01784	-0.01137	0.00106	-0.02528	-0.04807	-0.00142	0.00431	0.02567	-0.02387	0.03616	-0.00252	-0.03016	-0.01792	0.04407	0.09187
62	-0.00222	0.02490	-0.01088	0.01265	-0.00476	0.01502	-0.07788	0.08469	-0.04385	0.08028	-0.10027	0.13400	-0.01898	-0.00568	0.00765	-0.16347	-0.05491	-0.11182	-0.05218	-0.20493	-0.16573	-0.17068	-0.13101	-0.20426	-0.01849	-0.01111	-0.00069	-0.00532	-0.02820	0.00061	0.00844	0.02974	-0.02721	0.03390	0.00149	-0.02661	-0.00876	0.04604	0.10080
63	-0.00211	0.02754	-0.00927	0.01428	-0.00406	0.01341	-0.08398	0.08277	-0.04885	0.07733	-0.11334	0.12419	-0.02400	-0.00846	0.00662	-0.16793	-0.06577	-0.11565	-0.05822	-0.21476	-0.18388	-0.17329	-0.13129	-0.20756	-0.01947	-0.01141	-0.00033	-0.00151	-0.02600	0.00115	-0.00259	0.03006	-0.01283	0.03655	0.00880	-0.02367	-0.01030	0.03083	0.05235
64	-0.00832	0.01484	-0.01263	0.01245	-0.00135	0.00513	-0.09096	0.07836	-0.05394	0.07301	-0.12764	0.11047	-0.02092	-0.00582	0.00218	-0.17191	-0.07705	-0.11891	-0.06365	-0.21967	-0.19964	-0.17285	-0.12893	-0.20496	-0.01906	-0.01127	-0.00011	-0.00420	-0.03055	0.00142	-0.01373	0.03043	-0.00162	0.01090	-0.00286	-0.00891	-0.01924	0.01137	-0.01232
65	-0.01272	0.00589	-0.01529	0.01309	-0.00000	0.00243	-0.09239	0.07704	-0.05273	0.07369	-0.12551	0.11220	-0.01613	-0.00110	-0.00349	-0.16923	-0.08812	-0.11683	-0.06784	-0.21179	-0.21131	-0.17164	-0.12673	-0.19894	-0.01771	-0.01108	0.00020	-0.00451	-0.03241	0.00190	-0.01376	0.03302	-0.00488	-0.01254	-0.01657	0.00138	-0.01922	0.01475	-0.00060
66	-0.01441	0.00686	-0.01682	0.01421	-0.00010	0.00200	-0.09477	0.07652	-0.05305	0.07320	-0.12405	0.11034	-0.02268	-0.00216	-0.00248	-0.17740	-0.09843	-0.12296	-0.07019	-0.21249	-0.21747	-0.16287	-0.11887	-0.18212	-0.01579	-0.01109	0.00051	-0.00610	-0.03569	0.00226	-0.01441	0.03416	-0.00448	-0.01307	-0.01834	-0.00068	-0.02071	0.01263	-0.00369
67	-0.01688	0.00849	-0.01902	0.01576	0.00044	0.00178	-0.09589	0.07679	-0.05383	0.07395	-0.11930	0.10592	-0.02756	-0.00247	-0.00185	-0.16200	-0.10712	-0.11096	-0.07021	-0.18117	-0.21687	-0.17678	-0.13344	-0.19012	-0.01365	-0.01155	0.00065	-0.00750	-0.03898	0.00251	-0.01319	0.03463	-0.00503	-0.01881	-0.02310	0.00044	-0.02035	0.01083	-0.00331
68	-0.01864	0.01020	-0.02123	0.01742	0.00076	0.00162	-0.04826	0.04276	-0.01361	0.03920	-0.05697	0.08887	-0.03080	-0.00249	-0.00131	-0.03093	-0.11472	-0.00969	-0.06880	-0.01054	-0.21158	-0.06624	-0.03198	-0.05385	-0.01171	-0.01275	0.00060	-0.00887	-0.04246	0.00263	-0.01138	0.03387	-0.00551	-0.02318	-0.02721	0.00112	-0.01805	0.00856	-0.00338
69	-0.02004	0.01171	-0.02360	0.01880	0.00110	0.00145	-0.03531	0.04519	-0.00223	0.03633	-0.03827	0.08748	-0.03281	-0.00281	-0.00057	-0.02595	-0.11534	-0.00449	-0.06260	0.00158	-0.19433	-0.01225	0.01770	0.01080	-0.01017	-0.01475	0.00043	-0.01001	-0.04584	0.00268	-0.00905	0.03177	-0.00608	-0.02716	-0.03101	0.00186	-0.01396	0.00649	-0.00328
70	-0.02089	0.01270	-0.02588	0.01976	0.00134	0.00147	-0.04075	0.04951	-0.00779	0.03487	-0.04287	0.08422	-0.03305	-0.00338	-0.00008	-0.03536	-0.12662	-0.01181	-0.06468	-0.00602	-0.19351	-0.02651	0.00437	-0.00511	-0.00905	-0.01723	0.00022	-0.01084	-0.04868	0.00270	-0.00615	0.02833	-0.00664	-0.03062	-0.03425	0.00252	-0.00911	0.00482	-0.00306
71	-0.02122	0.01328	-0.02785	0.02010	0.00148	0.00153	-0.03296	0.04079	-0.00411	0.02541	-0.03028	0.06180	-0.03193	-0.00446	0.00024	-0.03099	-0.10256	-0.01093	-0.04390	-0.00073	-0.14073	-0.02414	0.00707	-0.00013	-0.00822	-0.01958	0.00007	-0.01135	-0.05061	0.00272	-0.00258	0.02360	-0.00700	-0.03338	-0.03674	0.00288	-0.00454	0.00362	-0.00279
72	-0.02111	0.01359	-0.02929	0.01985	0.00153	0.00153	-0.01355	0.01364	0.00656	0.01279	-0.00208	0.00315	-0.02976	-0.00602	0.00040	-0.02690	-0.01527	-0.01242	0.01903	-0.00141	0.00169	-0.02647	0.00562	-0.00120	-0.00756	-0.02120	0.00003	-0.01164	-0.05142	0.00274	0.00176	0.01770	-0.00698	-0.03548	-0.03852	0.00295	-0.00085	0.00288	-0.00248
73	-0.02065	0.01372	-0.03004	0.01913	0.00152	0.00142	-0.01011	0.01383	0.00560	0.01159	-0.00211	0.00250	-0.02701	-0.00779	0.00050	-0.01750	-0.01559	-0.01144	0.02006	-0.00073	-0.00043	-0.02604	0.00595	-0.00082	-0.00698	-0.02176	0.00009	-0.01185	-0.05114	0.00274	0.00674	0.01090	-0.00641	-0.03677	-0.03949	0.00275	0.00182	0.00255	-0.00217
74	-0.01995	0.01368	-0.03001	0.01814	0.00146	0.00125	-0.00592	0.01428	0.00432	0.01045	-0.00266	0.00183	-0.02419	-0.00944	0.00058	-0.00619	-0.01558	-0.01009	0.01917	-0.00120	-0.00383	-0.02346	0.00648	-0.00110	-0.00637	-0.02120	0.00021	-0.01207	-0.04993	0.00268	0.01212	0.00352	-0.00527	-0.03719	-0.03947	0.00239	0.00352	0.00251	-0.00189
75	-0.01911	0.01350	-0.02915	0.01697	0.00137	0.00105	0.00012	0.01390	0.00354	0.01144	-0.00172	0.00130	-0.02169	-0.01072	0.00065	0.00572	-0.00939	-0.00904	0.02054	-0.00194	-0.00002	-0.01786	0.00775	-0.00138	-0.00560	-0.01972	0.00034	-0.01235	-0.04796	0.00254	0.01769	-0.00406	-0.00365	-0.03677	-0.03820	0.00197	0.00442	0.00252	-0.00163
76	-0.01818	0.01326	-0.02749	0.01561	0.00125	0.00087	0.00599	0.01383	0.00215	0.01298	-0.00168	0.00077	-0.01970	-0.01159	0.00067	0.01617	-0.00413	-0.00947	0.01947	-0.00283	-0.00069	-0.01016	0.00974	-0.00176	-0.00452	-0.01761	0.00044	-0.01272	-0.04530	0.00233	0.02322	-0.01131	-0.00173	-0.03576	-0.03546	0.00155	0.00487	0.00232	-0.00140
77	-0.01718	0.01316	-0.02513	0.01400	0.00107	0.00071	0.01171	0.01352	0.00051	0.01529	-0.00136	0.00153	-0.01816	-0.01214	0.00058	0.02377	0.00311	-0.01183	0.01774	-0.00354	-0.00016	-0.00207	0.01266	-0.00214	-0.00299	-0.01518	0.00050	-0.01309	-0.04195	0.00203	0.02846	-0.01784	0.00025	-0.03450	-0.03123	0.00117	0.00528	0.00180	-0.00120
78	-0.01618	0.01333	-0.02213	0.01218	0.00083	0.00059	0.01623	0.01330	-0.00163	0.01756	-0.00116	0.00224	-0.01692	-0.01236	0.00034	0.02755	0.01000	-0.01560	0.01333	-0.00388	-0.00047	0.00439	0.01655	-0.00251	-0.00103	-0.01262	0.00051	-0.01340	-0.03783	0.00166	0.03336	-0.02346	0.00206	-0.03336	-0.02570	0.00079	0.00588	0.00102	-0.00102
79	-0.01526	0.01377	-0.01852	0.01037	0.00052	0.00053	0.01911	0.01331	-0.00411	0.01978	-0.00093	0.00283	-0.01591	-0.01203	-0.00003	0.02730	0.01596	-0.01974	0.00596	-0.00375	-0.00080	0.00792	0.02111	-0.00285	0.00105	-0.00995	0.00048	-0.01361	-0.03289	0.00123	0.03780	-0.02792	0.00357	-0.03258	-0.01920	0.00038	0.00657	0.00002	-0.00084
80	-0.01460	0.01434	-0.01428	0.00880	0.00014	0.00055	0.02027	0.01401	-0.00676	0.02215	-0.00068	0.00323	-0.01515	-0.01082	-0.00051	0.02414	0.02018	-0.02354	-0.00386	-0.00319	-0.00114	0.00825	0.02573	-0.00315	0.00282	-0.00709	0.00040	-0.01378	-0.02708	0.00075	0.04160	-0.03097	0.00472	-0.03227	-0.01213	-0.00009	0.00718	-0.00116	-0.00066
81	-0.01428	0.01481	-0.00949	0.00758	-0.00029	0.00066	0.02012	0.01551	-0.00929	0.02475	-0.00039	0.00348	-0.01465	-0.00859	-0.00102	0.02027	0.02232	-0.02677	-0.01464	-0.00230	-0.00132	0.00577	0.02984	-0.00339	0.00392	-0.00407	0.00029	-0.01403	-0.02046	0.00025	0.04455	-0.03248	0.00551	-0.03236	-0.00483	-0.00066	0.00769	-0.00238	-0.00044
82	-0.01428	0.01497	-0.00433	0.00674	-0.00073	0.00080	0.01927	0.01730	-0.01138	0.02727	-0.00005	0.00360	-0.01436	-0.00550	-0.00151	0.01790	0.02250	-0.02927	-0.02481	-0.00126	-0.00124	0.00116	0.03302	-0.00357	0.00416	-0.00111	0.00013	-0.01439	-0.01318	-0.00025	0.04642	-0.03238	0.00600	-0.03251	0.00247	-0.00131	0.00835	-0.00348	-0.00018
83	-0.01446	0.01464	0.00094	0.00647	-0.00116	0.00095	0.01820	0.01886	-0.01277	0.02918	0.00033	0.00364	-0.01425	-0.00194	-0.00189	0.01820	0.02122	-0.03069	-0.03320	-0.00024	-0.00089	-0.00463	0.03496	-0.00365	0.00350	0.00156	-0.00004	-0.01475	-0.00550	-0.00070	0.04676	-0.03061	0.00628	-0.03235	0.00963	-0.00201	0.00946	-0.00431	0.00015
84	-0.01465	0.01369	0.00614	0.00704	-0.00154	0.00111	0.01707	0.02000	-0.01322	0.03008	0.00075	0.00360	-0.01429	0.00181	-0.00214	0.02108	0.01892	-0.03057	-0.03914	0.00061	-0.00026	-0.01057	0.03553	-0.00355	0.00199	0.00380	-0.00022	-0.01478	0.00232	-0.00107	0.04499	-0.02723	0.00643	-0.03154	0.01662	-0.00272	0.01094	-0.00468	0.00053
85	-0.01462	0.01209	0.01113	0.00844	-0.00183	0.00128	0.01566	0.02080	-0.01262	0.02991	0.00120	0.00346	-0.01433	0.00558	-0.00225	0.02534	0.01609	-0.02848	-0.04271	0.00124	0.00055	-0.01598	0.03490	-0.00322	-0.00023	0.00555	-0.00037	-0.01411	0.00999	-0.00134	0.04064	-0.02244	0.00649	-0.02981	0.02341	-0.00337	0.01220	-0.00438	0.00096
86	-0.01414	0.00988	0.01584	0.01032	-0.00202	0.00147	0.01360	0.02134	-0.01101	0.02912	0.00167	0.00324	-0.01400	0.00937	-0.00221	0.02923	0.01367	-0.02427	-0.04467	0.00164	0.00145	-0.02080	0.03364	-0.00265	-0.00296	0.00689	-0.00045	-0.01259	0.01728	-0.00149	0.03343	-0.01653	0.00648	-0.02701	0.02983	-0.00394	0.01245	-0.00322	0.00143
87	-0.01303	0.00728	0.02017	0.01226	-0.00210	0.00165	0.01076	0.02163	-0.00859	0.02835	0.00213	0.00293	-0.01270	0.01319	-0.00207	0.03132	0.01296	-0.01837	-0.04585	0.00192	0.00231	-0.02507	0.03232	-0.00188	-0.00598	0.00796	-0.00044	-0.01031	0.02390	-0.00154	0.02343	-0.00992	0.00640	-0.02313	0.03564	-0.00437	0.01116	-0.00114	0.00191
88	-0.01116	0.00484	0.02399	0.01392	-0.00207	0.00182	0.00731	0.02189	-0.00567	0.02795	0.00256	0.00258	-0.00980	0.01700	-0.00182	0.03092	0.01469	-0.01167	-0.04650	0.00216	0.00302	-0.02857	0.03122	-0.00101	-0.00897	0.00889	-0.00033	-0.00759	0.02954	-0.00150	0.01133	-0.00315	0.00624	-0.01829	0.04054	-0.00464	0.00820	0.00177	0.00241
89	-0.00855	0.00425	0.02715	0.01507	-0.00193	0.00195	0.00350	0.02271	-0.00252	0.02778	0.00296	0.00220	-0.00481	0.02065	-0.00151	0.02820	0.01848	-0.00519	-0.04620	0.00246	0.00353	-0.03119	0.03035	-0.00013	-0.01159	0.00979	-0.00013	-0.00498	0.03392	-0.00139	-0.00156	0.00318	0.00601	-0.01281	0.04424	-0.00471	0.00357	0.00524	0.00294
90	-0.00530	0.00664	0.02952	0.01558	-0.00168	0.00201	-0.00039	0.02434	0.00057	0.02723	0.00333	0.00182	0.00232	0.02397	-0.00112	0.02396	0.02303	0.00020	-0.04418	0.00285	0.00381	-0.03271	0.02935	0.00070	-0.01343	0.01071	0.00014	-0.00303	0.03683	-0.00121	-0.01377	0.00861	0.00574	-0.00708	0.04656	-0.00455	-0.00245	0.00889	0.00354
91	-0.00170	0.01028	0.03100	0.01542	-0.00132	0.00197	-0.00390	0.02604	0.00336	0.02558	0.00367	0.00145	0.01107	0.02685	-0.00066	0.01923	0.02681	0.00400	-0.03984	0.00333	0.00386	-0.03210	0.02748	0.00148	-0.01411	0.01161	0.00047	-0.00214	0.03815	-0.00096	-0.02419	0.01282	0.00545	-0.00160	0.04740	-0.00414	-0.00923	0.01233	0.00422
92	0.00192	0.01416	0.03160	0.01464	-0.00084	0.00185	-0.00673	0.02712	0.00563	0.02260	0.00401	0.00116	0.02048	0.02920	-0.00012	0.01468	0.02872	0.00619	-0.03315	0.00385	0.00375	-0.02857	0.02424	0.00228	-0.01346	0.01248	0.00084	-0.00244	0.03789	-0.00061	-0.03249	0.01567	0.00516	0.00310	0.04683	-0.00347	-0.01600	0.01518	0.00500
93	0.00526	0.01783	0.03134	0.01335	-0.00023	0.00166	-0.00910	0.02759	0.00731	0.01858	0.00437	0.00108	0.02960	0.03085	0.00052	0.01045	0.02831	0.00708	-0.02475	0.00439	0.00357	-0.02308	0.01991	0.00314	-0.01152	0.01333	0.00125	-0.00360	0.03618	-0.00013	-0.03904	0.01712	0.00489	0.00656	0.04501	-0.00257	-0.02214	0.01721	0.00587
94	0.00822	0.02108	0.03030	0.01174	0.00049	0.00141	-0.01170	0.02779	0.00849	0.01414	0.00478	0.00129	0.03790	0.03157	0.00125	0.00650	0.02540	0.00713	-0.01554	0.00494	0.00342	-0.01832	0.01518	0.00407	-0.00847	0.01414	0.00173	-0.00492	0.03330	0.00048	-0.04483	0.01732	0.00462	0.00837	0.04220	-0.00148	-0.02723	0.01835	0.00684
95	0.01090	0.02386	0.02858	0.00992	0.00133	0.00116	-0.01521	0.02763	0.00932	0.00990	0.00525	0.00169	0.04538	0.03117	0.00209	0.00306	0.01958	0.00690	-0.00631	0.00556	0.00340	-0.01714	0.01080	0.00505	-0.00458	0.01494	0.00229	-0.00560	0.02958	0.00120	-0.05070	0.01653	0.00434	0.00839	0.03865	-0.00026	-0.03087	0.01867	0.00790
96	0.01350	0.02634	0.02631	0.00801	0.00227	0.00093	-0.02005	0.02655	0.00992	0.00658	0.00572	0.00213	0.05233	0.02955	0.00303	-0.00006	0.01010	0.00654	0.00233	0.00597	0.00357	-0.02071	0.00731	0.00603	-0.00013	0.01570	0.00297	-0.00505	0.02540	0.00202	-0.05675	0.01512	0.00407	0.00686	0.03459	0.00107	-0.03281	0.01831	0.00899
97	0.01621	0.02877	0.02364	0.00612	0.00329	0.00074	-0.02533	0.02488	0.01065	0.00495	0.00640	0.00260	0.05902	0.02686	0.00406	-0.00076	-0.00381	0.00738	0.01001	0.00735	0.00389	-0.02688	0.00493	0.00693	0.00455	0.01640	0.00375	-0.00325	0.02108	0.00290	-0.06200	0.01351	0.00383	0.00453	0.03020	0.00246	-0.03319	0.01742	0.00999
98	0.01910	0.03112	0.02076	0.00451	0.00436	0.00064	-0.03087	0.02188	0.01077	0.00566	0.00643	0.00287	0.06538	0.02340	0.00515	-0.00459	-0.02190	0.00619	0.01593	0.00582	0.00424	-0.03073	0.00364	0.00772	0.00913	0.01700	0.00460	-0.00063	0.01690	0.00380	-0.06465	0.01203	0.00365	0.00251	0.02576	0.00388	-0.03246	0.01606	0.01072
99	0.02200	0.03306	0.01789	0.00366	0.00541	0.00065	-0.02928	0.02741	0.01021	0.00475	0.00879	0.00385	0.07094	0.01956	0.00625	0.00449		0.01236		0.01229		-0.02772	0.00339	0.00839	0.01320	0.01740	0.00542	0.00209	0.01303	0.00467	-0.06254	0.01084	0.00355	0.00175	0.02156	0.00530	-0.03135	0.01423	0.01093
100	0.02455	0.03419	0.01514	0.00384	0.00637	0.00082	-0.02781	0.01912	0.00744	0.00398	0.00609	0.00421	0.07502	0.01565	0.00731	-0.01097		0.00407		0.00157		-0.01630	0.00407	0.00889	0.01628	0.01748	0.00611	0.00415	0.00957	0.00539	-0.05379	0.00983	0.00354	0.00273	0.01788	0.00668	-0.03018	0.01181	0.01038
101	0.02624	0.03427	0.01254	0.00459	0.00713	0.00114	-0.04486	0.04964	-0.00834	0.03191	-0.01191	0.03839	0.07684	0.01182	0.00822	-0.11503		-0.05615		-0.06936		0.00139	0.00539	0.00910	0.01792	0.01706	0.00654	0.00491	0.00646	0.00581	-0.03753	0.00861	0.00361	0.00529	0.01482	0.00794	-0.02828	0.00878	0.00901
