	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d
37	0.48798	0.14415	0.12858	0.08571	0.01293	0.03224	0.34811	0.10907	-0.02572	0.11717	-0.12482	0.15126	0.61813	0.21982	0.04688	0.42717	0.34997	0.12922	-0.10087	-0.25617	-0.21019	0.45580	0.03076	-0.22732	0.47884	0.11805	0.03397	0.56530	0.16014	-0.01681	0.33109	-0.01390	-0.01768	0.28964	0.01630	-0.01232	0.17651	-0.17380	0.08729
38	0.49621	0.14882	0.13464	0.08591	0.01249	0.03202	0.34097	0.10706	-0.03663	0.12193	-0.12135	0.15231	0.63654	0.22894	0.04532	0.42649	0.34911	0.12890	-0.10289	-0.25550	-0.20924	0.44692	0.02616	-0.22037	0.48648	0.12516	0.03458	0.56899	0.16139	-0.01508	0.30171	-0.04485	-0.01429	0.29284	0.02308	-0.01487	0.18065	-0.19046	0.09267
39	0.50478	0.15394	0.14240	0.08621	0.01244	0.03153	0.33419	0.10362	-0.04859	0.12459	-0.11756	0.15347	0.65396	0.23879	0.04346	0.42573	0.34598	0.12265	-0.10538	-0.25409	-0.20839	0.43425	0.01893	-0.21342	0.49531	0.13461	0.03573	0.57454	0.16526	-0.01350	0.27577	-0.07466	-0.01032	0.29531	0.03095	-0.01592	0.18924	-0.20448	0.09839
40	0.51316	0.15901	0.15100	0.08665	0.01301	0.03085	0.32797	0.09871	-0.06141	0.12406	-0.11324	0.15485	0.66954	0.24842	0.04175	0.42279	0.34075	0.11008	-0.10852	-0.25156	-0.20767	0.42019	0.00786	-0.20641	0.50472	0.14539	0.03757	0.58127	0.17140	-0.01203	0.25408	-0.10175	-0.00540	0.29709	0.03880	-0.01525	0.20206	-0.21473	0.10483
41	0.52097	0.16357	0.15961	0.08727	0.01426	0.03022	0.32233	0.09218	-0.07478	0.11982	-0.10817	0.15661	0.68287	0.25707	0.04070	0.41561	0.33371	0.09177	-0.11281	-0.24767	-0.20711	0.40671	-0.00753	-0.19931	0.51406	0.15645	0.04012	0.58839	0.17913	-0.01063	0.23690	-0.12491	0.00076	0.29856	0.04577	-0.01316	0.21871	-0.22042	0.11248
42	0.52783	0.16720	0.16748	0.08800	0.01609	0.02986	0.31687	0.08391	-0.08827	0.11204	-0.10220	0.15897	0.69381	0.26414	0.04069	0.40302	0.32528	0.06911	-0.11883	-0.24238	-0.20666	0.39361	-0.02676	-0.19220	0.52242	0.16677	0.04317	0.59486	0.18763	-0.00928	0.22386	-0.14372	0.00839	0.30024	0.05137	-0.01022	0.23857	-0.22113	0.12183
43	0.53325	0.16957	0.17404	0.08871	0.01822	0.02994	0.31106	0.07415	-0.10145	0.10135	-0.09527	0.16209	0.70211	0.26916	0.04187	0.38459	0.31584	0.04377	-0.12709	-0.23582	-0.20622	0.37949	-0.04864	-0.18515	0.52873	0.17546	0.04633	0.59977	0.19611	-0.00811	0.21416	-0.15852	0.01762	0.30238	0.05542	-0.00722	0.26119	-0.21676	0.13322
44	0.53656	0.17038	0.17889	0.08919	0.02024	0.03053	0.30481	0.06413	-0.11386	0.08868	-0.08737	0.16612	0.70718	0.27181	0.04408	0.36046	0.30538	0.01735	-0.13785	-0.22828	-0.20574	0.36432	-0.07162	-0.17822	0.53202	0.18185	0.04912	0.60212	0.20385	-0.00743	0.20749	-0.16978	0.02865	0.30492	0.05806	-0.00482	0.28638	-0.20741	0.14674
45	0.53701	0.16952	0.18182	0.08923	0.02171	0.03155	0.29826	0.05684	-0.12504	0.07511	-0.07859	0.17110	0.70826	0.27195	0.04692	0.33169	0.29338	-0.00891	-0.15102	-0.22013	-0.20517	0.34880	-0.09413	-0.17148	0.53151	0.18552	0.05098	0.60095	0.21023	-0.00760	0.20349	-0.17784	0.04164	0.30731	0.05958	-0.00347	0.31395	-0.19333	0.16217
46	0.53380	0.16712	0.18276	0.08865	0.02225	0.03288	0.29120	0.05671	-0.13466	0.06211	-0.06924	0.17694	0.70472	0.26964	0.04985	0.30026	0.27904	-0.03418	-0.16615	-0.21185	-0.20452	0.33283	-0.11504	-0.16522	0.52661	0.18638	0.05145	0.59532	0.21471	-0.00894	0.20065	-0.18302	0.05649	0.30855	0.06031	-0.00335	0.34320	-0.17493	0.17890
47	0.52605	0.16358	0.18172	0.08730	0.02164	0.03430	0.28336	0.06575	-0.14249	0.05186	-0.05976	0.18341	0.69618	0.26504	0.05226	0.26882	0.26233	-0.05805	-0.18252	-0.20390	-0.20380	0.31674	-0.13362	-0.15991	0.51647	0.18448	0.05021	0.58427	0.21682	-0.01150	0.19635	-0.18539	0.07277	0.30730	0.06054	-0.00440	0.37255	-0.15286	0.19604
48	0.51274	0.15943	0.17869	0.08514	0.01981	0.03556	0.27480	0.08095	-0.14838	0.04737	-0.05068	0.19014	0.68219	0.25827	0.05356	0.23992	0.24412	-0.08030	-0.19934	-0.19670	-0.20304	0.30221	-0.14934	-0.15595	0.49994	0.17987	0.04720	0.56690	0.21624	-0.01508	0.18763	-0.18485	0.08977	0.30192	0.06037	-0.00642	0.40012	-0.12804	0.21251
49	0.49294	0.15528	0.17364	0.08220	0.01691	0.03640	0.26572	0.09838	-0.15229	0.05062	-0.04246	0.19672	0.66223	0.24948	0.05333	0.21539	0.22562	-0.10070	-0.21598	-0.19056	-0.20226	0.29026	-0.16207	-0.15342	0.47598	0.17255	0.04268	0.54284	0.21283	-0.01920	0.17256	-0.18132	0.10663	0.29070	0.05969	-0.00917	0.42477	-0.10138	0.22733
50	0.46609	0.15159	0.16651	0.07867	0.01324	0.03659	0.25635	0.11582	-0.15432	0.06035	-0.03538	0.20275	0.63558	0.23867	0.05135	0.19624	0.20773	-0.11899	-0.23208	-0.18569	-0.20151	0.28074	-0.17201	-0.15202	0.44427	0.16250	0.03725	0.51231	0.20667	-0.02323	0.15099	-0.17505	0.12263	0.27220	0.05821	-0.01240	0.44604	-0.07350	0.23970
51	0.43223	0.14850	0.15725	0.07479	0.00924	0.03599	0.24674	0.13212	-0.15475	0.07387	-0.02963	0.20787	0.60156	0.22578	0.04763	0.18286	0.19091	-0.13503	-0.24750	-0.18229	-0.20083	0.27268	-0.17958	-0.15120	0.40545	0.14976	0.03172	0.47629	0.19800	-0.02638	0.12400	-0.16677	0.13720	0.24561	0.05544	-0.01600	0.46327	-0.04487	0.24897
52	0.39211	0.14580	0.14579	0.07084	0.00536	0.03458	0.23664	0.14654	-0.15404	0.08909	-0.02533	0.21167	0.55980	0.21061	0.04242	0.17494	0.17528	-0.14922	-0.26218	-0.18052	-0.20024	0.26527	-0.18529	-0.15019	0.36116	0.13449	0.02693	0.43632	0.18720	-0.02790	0.09275	-0.15746	0.14984	0.21116	0.05087	-0.01999	0.47496	-0.01604	0.25444
53	0.34729	0.14304	0.13227	0.06703	0.00202	0.03253	0.22525	0.15857	-0.15283	0.10473	-0.02258	0.21360	0.51065	0.19295	0.03608	0.17121	0.16060	-0.16241	-0.27605	-0.18036	-0.19959	0.25773	-0.18971	-0.14812	0.31399	0.11725	0.02357	0.39435	0.17473	-0.02713	0.05774	-0.14812	0.15980	0.17017	0.04413	-0.02445	0.47895	0.01215	0.25537
54	0.29995	0.13981	0.11704	0.06346	-0.00054	0.03030	0.21143	0.16804	-0.15177	0.11995	-0.02145	0.21293	0.45534	0.17286	0.02911	0.16959	0.14646	-0.17555	-0.28898	-0.18153	-0.19853	0.24857	-0.19343	-0.14413	0.26686	0.09893	0.02189	0.35264	0.16113	-0.02380	0.01914	-0.13958	0.16602	0.12496	0.03523	-0.02936	0.47338	0.03868	0.25092
55	0.25249	0.13601	0.10082	0.06009	-0.00221	0.02864	0.19408	0.17518	-0.15139	0.13405	-0.02203	0.20880	0.39598	0.15086	0.02210	0.16713	0.13265	-0.18940	-0.30077	-0.18342	-0.19660	0.23591	-0.19672	-0.13744	0.22203	0.08062	0.02173	0.31345	0.14703	-0.01814	-0.02288	-0.13245	0.16706	0.07851	0.02475	-0.03451	0.45759	0.06239	0.24027
56	0.20710	0.13189	0.08452	0.05683	-0.00301	0.02821	0.17237	0.18022	-0.15191	0.14637	-0.02431	0.20039	0.33521	0.12796	0.01568	0.16006	0.11897	-0.20418	-0.31109	-0.18506	-0.19331	0.21815	-0.19936	-0.12746	0.18067	0.06336	0.02251	0.27854	0.13298	-0.01080	-0.06729	-0.12702	0.16145	0.03398	0.01377	-0.03943	0.43194	0.08209	0.22283
57	0.16563	0.12766	0.06913	0.05354	-0.00305	0.02914	0.14587	0.18286	-0.15325	0.15621	-0.02812	0.18723	0.27581	0.10552	0.01049	0.14500	0.10483	-0.21929	-0.31947	-0.18532	-0.18829	0.19412	-0.20079	-0.11386	0.14342	0.04813	0.02374	0.24890	0.11938	-0.00283	-0.11197	-0.12336	0.14831	-0.00562	0.00348	-0.04362	0.39736	0.09667	0.19854
58	0.12996	0.12369	0.05569	0.05037	-0.00239	0.03084	0.11503	0.18242	-0.15485	0.16304	-0.03296	0.16948	0.22035	0.08495	0.00701	0.12067	0.08922	-0.23348	-0.32532	-0.18303	-0.18120	0.16288	-0.20023	-0.09667	0.11110	0.03570	0.02489	0.22613	0.10725	0.00522	-0.15349	-0.12090	0.12798	-0.03773	-0.00513	-0.04670	0.35588	0.10569	0.16811
59	0.10075	0.11894	0.04444	0.04667	-0.00162	0.03215	0.08105	0.17826	-0.15590	0.16651	-0.03803	0.14821	0.17055	0.06718	0.00542	0.08830	0.07119	-0.24504	-0.32801	-0.17729	-0.17186	0.12400	-0.19682	-0.07669	0.08440	0.02653	0.02479	0.20796	0.09535	0.01161	-0.18842	-0.11883	0.10255	-0.05989	-0.01129	-0.04831	0.31018	0.10922	0.13315
60	0.08174	0.11544	0.03714	0.04384	0.00109	0.03456	0.04617	0.17112	-0.15513	0.16718	-0.04239	0.12519	0.12818	0.05305	0.00583	0.05070	0.04952	-0.25228	-0.32711	-0.16760	-0.16015	0.07766	-0.18981	-0.05543	0.06962	0.02264	0.02868	0.20077	0.08791	0.01866	-0.21366	-0.11599	0.07535	-0.07159	-0.01505	-0.04882	0.26662	0.10954	0.09586
61	0.06710	0.11059	0.03114	0.04042	-0.00025	0.03245	0.01009	0.15685	-0.15281	0.16288	-0.04518	0.10250	0.09331	0.04221	0.00759	0.01140	0.02311	-0.25375	-0.32244	-0.15393	-0.14610	0.02548	-0.17908	-0.03481	0.05086	0.01853	0.01669	0.19569	0.07996	0.02275	-0.22563	-0.11025	0.04952	-0.07148	-0.01615	-0.04802	0.21609	0.10146	0.05942
62	0.04725	0.08534	0.01956	0.02591	-0.00809	0.02551	-0.01914	0.15741	-0.14575	0.16260	-0.04511	0.08267	0.06568	0.03402	0.00996	-0.02599	-0.00811	-0.24878	-0.31399	-0.13664	-0.13001	-0.02801	-0.16531	-0.01653	0.03583	0.01464	-0.00123	0.14708	0.04424	0.00464	-0.23911	-0.11028	0.03101	-0.05958	-0.01466	-0.04573	0.20553	0.10959	0.02661
63	0.04768	0.08291	0.01802	0.02552	-0.00787	0.02853	-0.05840	0.08986	-0.14251	0.13763	-0.04430	0.06410	0.05427	0.03325	0.01576	-0.05791	-0.04312	-0.23695	-0.30213	-0.11634	-0.11255	-0.07629	-0.15011	-0.00153	0.04373	0.01625	0.00144	0.14774	0.03983	0.00073	-0.18333	-0.07122	0.00552	-0.05503	-0.01724	-0.04939	0.06863	0.04784	0.00339
64	0.06798	0.06658	0.02308	0.01597	-0.00118	0.01219	-0.10141	0.02375	-0.14290	0.11221	-0.03825	0.05173	0.01919	0.01677	0.00981	-0.08456	-0.08012	-0.22125	-0.28760	-0.09415	-0.09472	-0.11326	-0.13526	0.01009	0.05046	0.01830	0.00127	0.16599	0.04653	0.00280	-0.13729	-0.03933	-0.00796	0.03628	0.01073	-0.01858	-0.09181	-0.03106	-0.00454
65	0.08335	0.08364	0.02556	0.02259	0.00199	0.00330	-0.11150	0.03390	-0.12931	0.10764	-0.02732	0.04396	-0.01910	-0.00412	-0.00166	-0.10020	-0.11672	-0.19787	-0.27142	-0.07073	-0.07762	-0.13797	-0.12418	0.01998	0.05790	0.02127	0.00114	0.17615	0.04779	0.00220	-0.14333	-0.03870	-0.00483	0.11844	0.03730	0.00630	-0.05927	-0.01437	-0.00341
66	0.09288	0.08589	0.02856	0.02225	0.00103	0.00117	-0.12075	0.03842	-0.11871	0.10187	-0.01867	0.03627	-0.01144	-0.00086	-0.00021	-0.11865	-0.14986	-0.18313	-0.25451	-0.04848	-0.06241	-0.14492	-0.11236	0.02676	0.06531	0.02468	0.00134	0.18874	0.05018	0.00251	-0.13491	-0.02829	-0.00568	0.12891	0.04024	0.00049	-0.05542	-0.01527	-0.00357
67	0.10429	0.09083	0.03189	0.02353	0.00150	0.00106	-0.12164	0.05282	-0.10696	0.09411	-0.00844	0.03392	-0.00686	0.00021	0.00009	-0.10942	-0.17607	-0.14746	-0.23700	-0.02578	-0.04981	-0.15581	-0.11916	0.04211	0.07206	0.02786	0.00132	0.19922	0.05120	0.00253	-0.12795	-0.01948	-0.00549	0.15272	0.04828	0.00206	-0.03894	-0.01172	-0.00326
68	0.11333	0.09407	0.03419	0.02473	0.00151	0.00113	-0.07938	0.07938	-0.05886	0.09132	-0.00748	0.01926	-0.00248	0.00067	0.00001	0.00391	-0.19569	-0.01423	-0.22069	-0.00020	-0.03999	-0.06498	-0.03971	0.01121	0.07912	0.03048	0.00130	0.20717	0.05143	0.00255	-0.11678	-0.01056	-0.00549	0.16952	0.05420	0.00219	-0.02338	-0.00909	-0.00293
69	0.12121	0.09388	0.03601	0.02505	0.00163	0.00102	-0.06255	0.08831	-0.04197	0.08744	-0.00889	0.01316	0.00512	0.00229	0.00039	0.01413	-0.19973	-0.00137	-0.19832	0.00136	-0.03185	-0.01472	-0.00051	-0.00588	0.08665	0.03227	0.00120	0.21114	0.05085	0.00252	-0.10164	-0.00273	-0.00548	0.18191	0.05861	0.00241	-0.01078	-0.00692	-0.00259
70	0.12677	0.09063	0.03694	0.02475	0.00171	0.00104	-0.05880	0.09485	-0.04080	0.08473	-0.00695	0.01109	0.01409	0.00408	0.00060	0.01943	-0.21406	-0.00143	-0.19215	0.00042	-0.02641	-0.01392	-0.00865	-0.00107	0.09361	0.03301	0.00106	0.20995	0.04955	0.00245	-0.08290	0.00342	-0.00540	0.18945	0.06111	0.00272	-0.00255	-0.00519	-0.00226
71	0.12936	0.08422	0.03699	0.02354	0.00174	0.00102	-0.03794	0.08102	-0.02684	0.06508	-0.00511	0.00737	0.02467	0.00645	0.00081	0.03974	-0.16789	0.00935	-0.14268	0.00115	-0.01767	-0.00240	-0.00474	-0.00186	0.09793	0.03249	0.00092	0.20303	0.04758	0.00238	-0.06064	0.00774	-0.00522	0.19184	0.06144	0.00284	0.00149	-0.00385	-0.00196
72	0.12841	0.07581	0.03614	0.02163	0.00173	0.00101	0.00007	0.03552	0.00005	0.01324	-0.00207	0.00231	0.03530	0.00906	0.00097	0.05667	-0.02391	0.01544	-0.01804	0.00104	-0.00373	0.00047	-0.00468	-0.00113	0.09789	0.03062	0.00080	0.19078	0.04506	0.00229	-0.03544	0.01034	-0.00487	0.18966	0.05982	0.00286	0.00257	-0.00281	-0.00168
73	0.12366	0.06665	0.03443	0.01931	0.00169	0.00094	0.00941	0.03555	0.00199	0.01504	-0.00189	0.00218	0.04426	0.01151	0.00108	0.07120	-0.01888	0.02157	-0.01732	0.00102	-0.00376	0.00125	-0.00394	-0.00097	0.09304	0.02754	0.00072	0.17459	0.04219	0.00221	-0.00830	0.01180	-0.00432	0.18274	0.05648	0.00274	0.00180	-0.00214	-0.00144
74	0.11531	0.05749	0.03198	0.01689	0.00162	0.00084	0.01852	0.03587	0.00350	0.01600	-0.00171	0.00190	0.05028	0.01344	0.00116	0.08005	-0.00803	0.02565	-0.01549	0.00075	-0.00364	0.00068	-0.00382	-0.00083	0.08425	0.02356	0.00069	0.15612	0.03918	0.00212	0.01978	0.01302	-0.00360	0.17059	0.05172	0.00251	0.00015	-0.00187	-0.00122
75	0.10390	0.04824	0.02896	0.01458	0.00153	0.00072	0.02874	0.03687	0.00630	0.01505	-0.00139	0.00134	0.05291	0.01462	0.00121	0.08442	0.01284	0.02866	-0.00605	0.00039	-0.00271	-0.00021	-0.00421	-0.00086	0.07337	0.01919	0.00068	0.13664	0.03621	0.00202	0.04768	0.01502	-0.00276	0.15267	0.04581	0.00222	-0.00104	-0.00190	-0.00102
76	0.09023	0.03833	0.02559	0.01243	0.00143	0.00059	0.03684	0.04119	0.00837	0.01567	-0.00117	0.00089	0.05248	0.01500	0.00121	0.08575	0.02800	0.03095	-0.00019	0.00002	-0.00222	-0.00278	-0.00542	-0.00098	0.06252	0.01503	0.00069	0.11701	0.03334	0.00190	0.07366	0.01844	-0.00185	0.12893	0.03899	0.00191	-0.00044	-0.00197	-0.00083
77	0.07523	0.02739	0.02206	0.01039	0.00131	0.00048	0.04342	0.04746	0.01060	0.01700	-0.00095	0.00055	0.04969	0.01464	0.00115	0.08513	0.04284	0.03272	0.00632	-0.00027	-0.00173	-0.00944	-0.00756	-0.00116	0.05343	0.01162	0.00071	0.09775	0.03050	0.00177	0.09624	0.02339	-0.00093	0.10005	0.03146	0.00160	0.00236	-0.00189	-0.00066
78	0.05945	0.01660	0.01846	0.00851	0.00116	0.00038	0.04791	0.05553	0.01247	0.01918	-0.00075	0.00063	0.04481	0.01356	0.00101	0.08219	0.05747	0.03368	0.01144	-0.00041	-0.00146	-0.02185	-0.01063	-0.00136	0.04652	0.00922	0.00073	0.07894	0.02754	0.00161	0.11501	0.02947	-0.00004	0.06752	0.02351	0.00130	0.00672	-0.00159	-0.00049
79	0.04294	0.01200	0.01474	0.00706	0.00099	0.00030	0.05055	0.06523	0.01398	0.02184	-0.00055	0.00093	0.03750	0.01172	0.00081	0.07646	0.07419	0.03363	0.01586	-0.00038	-0.00132	-0.03893	-0.01443	-0.00155	0.04067	0.00763	0.00075	0.06036	0.02420	0.00142	0.12960	0.03597	0.00077	0.03325	0.01542	0.00100	0.01142	-0.00110	-0.00030
80	0.02564	0.01851	0.01079	0.00636	0.00080	0.00028	0.05166	0.07563	0.01507	0.02468	-0.00035	0.00123	0.02735	0.00910	0.00055	0.06968	0.09148	0.03282	0.01959	-0.00019	-0.00125	-0.05772	-0.01860	-0.00169	0.03429	0.00638	0.00075	0.04162	0.02018	0.00121	0.13938	0.04202	0.00149	-0.00071	0.00749	0.00069	0.01546	-0.00048	-0.00010
81	0.00768	0.02724	0.00650	0.00636	0.00059	0.00032	0.05169	0.08516	0.01572	0.02741	-0.00014	0.00149	0.01457	0.00582	0.00029	0.06524	0.10647	0.03186	0.02272	0.00013	-0.00121	-0.07553	-0.02282	-0.00177	0.02647	0.00503	0.00073	0.02220	0.01521	0.00097	0.14400	0.04680	0.00208	-0.03250	-0.00006	0.00037	0.01825	0.00007	0.00010
82	-0.01039	0.03443	0.00185	0.00672	0.00037	0.00039	0.05110	0.09244	0.01591	0.02973	0.00008	0.00168	0.00024	0.00215	0.00004	0.06577	0.11724	0.03135	0.02527	0.00052	-0.00116	-0.09067	-0.02688	-0.00179	0.01720	0.00330	0.00069	0.00175	0.00909	0.00072	0.14337	0.04958	0.00252	-0.06074	-0.00713	0.00003	0.01978	0.00025	0.00030
83	-0.02801	0.03960	-0.00314	0.00727	0.00016	0.00046	0.05013	0.09673	0.01562	0.03138	0.00029	0.00180	-0.01448	-0.00166	-0.00016	0.07142	0.12322	0.03162	0.02736	0.00094	-0.00111	-0.10193	-0.03060	-0.00174	0.00687	0.00111	0.00064	-0.01957	0.00179	0.00047	0.13746	0.04975	0.00283	-0.08488	-0.01381	-0.00031	0.02047	-0.00003	0.00050
84	-0.04487	0.04301	-0.00851	0.00817	-0.00003	0.00054	0.04856	0.09791	0.01489	0.03225	0.00049	0.00186	-0.02898	-0.00557	-0.00031	0.08002	0.12453	0.03251	0.02932	0.00136	-0.00103	-0.10858	-0.03380	-0.00161	-0.00421	-0.00151	0.00056	-0.04118	-0.00666	0.00024	0.12658	0.04700	0.00300	-0.10512	-0.02031	-0.00063	0.02022	-0.00056	0.00071
85	-0.06076	0.04507	-0.01429	0.00964	-0.00020	0.00060	0.04584	0.09655	0.01381	0.03235	0.00068	0.00185	-0.04303	-0.00969	-0.00039	0.08780	0.12247	0.03330	0.03167	0.00173	-0.00093	-0.11092	-0.03622	-0.00139	-0.01571	-0.00448	0.00048	-0.06235	-0.01613	0.00003	0.11157	0.04141	0.00306	-0.12197	-0.02687	-0.00093	0.01828	-0.00114	0.00093
86	-0.07555	0.04605	-0.02052	0.01174	-0.00034	0.00067	0.04142	0.09368	0.01229	0.03189	0.00088	0.00178	-0.05643	-0.01416	-0.00043	0.09090	0.11973	0.03279	0.03483	0.00206	-0.00080	-0.11052	-0.03769	-0.00107	-0.02744	-0.00771	0.00041	-0.08252	-0.02653	-0.00015	0.09318	0.03333	0.00303	-0.13582	-0.03368	-0.00120	0.01382	-0.00181	0.00118
87	-0.08906	0.04619	-0.02716	0.01436	-0.00045	0.00074	0.03510	0.09045	0.01015	0.03126	0.00107	0.00166	-0.06859	-0.01903	-0.00043	0.08726	0.11888	0.03001	0.03879	0.00230	-0.00063	-0.10915	-0.03831	-0.00067	-0.03922	-0.01114	0.00036	-0.10157	-0.03769	-0.00030	0.07199	0.02327	0.00292	-0.14686	-0.04077	-0.00143	0.00649	-0.00302	0.00144
88	-0.10103	0.04590	-0.03403	0.01736	-0.00052	0.00082	0.02706	0.08780	0.00723	0.03102	0.00127	0.00150	-0.07854	-0.02411	-0.00040	0.07725	0.12038	0.02481	0.04302	0.00247	-0.00041	-0.10784	-0.03835	-0.00021	-0.05070	-0.01465	0.00036	-0.11968	-0.04934	-0.00044	0.04898	0.01200	0.00278	-0.15519	-0.04804	-0.00163	-0.00346	-0.00534	0.00172
89	-0.11123	0.04586	-0.04087	0.02060	-0.00057	0.00090	0.01756	0.08635	0.00354	0.03157	0.00147	0.00131	-0.08521	-0.02908	-0.00035	0.06293	0.12240	0.01789	0.04672	0.00258	-0.00013	-0.10744	-0.03827	0.00026	-0.06141	-0.01810	0.00041	-0.13748	-0.06107	-0.00057	0.02540	0.00040	0.00262	-0.16083	-0.05525	-0.00177	-0.01548	-0.00905	0.00201
90	-0.11951	0.04704	-0.04733	0.02388	-0.00058	0.00097	0.00704	0.08551	-0.00068	0.03267	0.00166	0.00112	-0.08816	-0.03359	-0.00029	0.04696	0.12200	0.01043	0.04894	0.00265	0.00020	-0.10760	-0.03819	0.00071	-0.07057	-0.02126	0.00049	-0.15536	-0.07231	-0.00069	0.00245	-0.01069	0.00246	-0.16396	-0.06214	-0.00183	-0.02861	-0.01390	0.00230
91	-0.12580	0.05014	-0.05299	0.02692	-0.00055	0.00100	-0.00356	0.08319	-0.00498	0.03332	0.00186	0.00096	-0.08795	-0.03747	-0.00021	0.03164	0.11652	0.00359	0.04866	0.00269	0.00056	-0.10522	-0.03723	0.00113	-0.07732	-0.02391	0.00060	-0.17303	-0.08216	-0.00079	-0.01915	-0.02075	0.00230	-0.16490	-0.06840	-0.00179	-0.04159	-0.01916	0.00262
92	-0.13017	0.05475	-0.05745	0.02928	-0.00047	0.00101	-0.01332	0.07767	-0.00886	0.03253	0.00207	0.00085	-0.08603	-0.04069	-0.00011	0.01812	0.10461	-0.00193	0.04501	0.00275	0.00090	-0.09675	-0.03387	0.00156	-0.08121	-0.02586	0.00072	-0.18920	-0.08952	-0.00083	-0.03933	-0.02961	0.00216	-0.16424	-0.07373	-0.00165	-0.05327	-0.02391	0.00297
93	-0.13256	0.05945	-0.06031	0.03051	-0.00032	0.00097	-0.02206	0.06920	-0.01202	0.02999	0.00230	0.00083	-0.08362	-0.04313	0.00003	0.00645	0.08648	-0.00602	0.03760	0.00282	0.00120	-0.08160	-0.02694	0.00207	-0.08225	-0.02704	0.00086	-0.20157	-0.09323	-0.00078	-0.05852	-0.03735	0.00205	-0.16280	-0.07784	-0.00138	-0.06311	-0.02738	0.00338
94	-0.13257	0.06256	-0.06116	0.03033	-0.00008	0.00090	-0.03031	0.05990	-0.01432	0.02658	0.00258	0.00093	-0.08092	-0.04448	0.00024	-0.00355	0.06305	-0.00890	0.02671	0.00291	0.00144	-0.06255	-0.01621	0.00270	-0.08076	-0.02741	0.00102	-0.20709	-0.09230	-0.00058	-0.07752	-0.04421	0.00196	-0.16151	-0.08045	-0.00101	-0.07098	-0.02901	0.00388
95	-0.12949	0.06293	-0.05965	0.02872	0.00026	0.00079	-0.03881	0.05223	-0.01580	0.02441	0.00292	0.00116	-0.07691	-0.04423	0.00054	-0.01175	0.03471	-0.01081	0.01303	0.00312	0.00165	-0.04406	-0.00248	0.00347	-0.07715	-0.02698	0.00123	-0.20285	-0.08619	-0.00022	-0.09650	-0.05032	0.00189	-0.16104	-0.08121	-0.00052	-0.07646	-0.02843	0.00446
96	-0.12238	0.06064	-0.05555	0.02607	0.00071	0.00064	-0.04801	0.04733	-0.01672	0.02579	0.00325	0.00146	-0.06968	-0.04176	0.00095	-0.01813	0.00094	-0.01259	-0.00259	0.00307	0.00187	-0.02975	0.01264	0.00433	-0.07175	-0.02575	0.00149	-0.18729	-0.07509	0.00033	-0.11425	-0.05548	0.00187	-0.16081	-0.07961	0.00006	-0.07887	-0.02556	0.00512
97	-0.11035	0.05695	-0.04876	0.02297	0.00127	0.00048	-0.05723	0.04583	-0.01692	0.03075	0.00384	0.00176	-0.05734	-0.03654	0.00150	-0.02211	-0.03911	-0.01292	-0.01937	0.00424	0.00214	-0.01945	0.02742	0.00517	-0.06488	-0.02372	0.00182	-0.16078	-0.05988	0.00102	-0.12795	-0.05911	0.00189	-0.15842	-0.07489	0.00075	-0.07750	-0.02064	0.00579
