	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d
7	0.17557	0.08121	0.01338	0.01756	-0.01958	0.04732	0.10761	0.05776	0.09478	0.03843	0.02433	0.03973	0.13015	0.02758	-0.01030	0.10779	0.10815	0.02767	0.18178	0.02119	0.02159	0.17657	0.07389	0.04924	0.23102	0.02244	0.01754	0.13777	0.15263	0.05663	0.06963	0.00566	-0.09110	0.00617	0.05557	-0.03945	0.27689	-0.00734	-0.00679	0.14915	0.11856	0.04698	0.06779	0.00232	-0.09679	0.07442	0.05516	-0.02415	0.26400	-0.00659	-0.00261	0.10619	0.13973	0.06995	0.04237	0.04867	-0.01398	0.18332	0.04174	0.01182	0.16805	0.10062	0.04606
8	0.19171	0.08726	-0.00374	0.02022	-0.02508	0.05113	0.13045	0.05683	0.08656	0.04271	0.01413	0.04286	0.13836	0.01226	-0.01320	0.11578	0.10320	0.01740	0.19967	-0.00068	0.01747	0.19901	0.06586	0.04485	0.24734	0.00754	0.01358	0.15781	0.14890	0.04639	0.07464	-0.01024	-0.09668	0.03868	0.03846	-0.05836	0.30006	-0.02969	-0.01348	0.18427	0.11721	0.04127	0.08313	-0.01304	-0.11388	0.09082	0.04584	-0.03423	0.29179	-0.02632	-0.00603	0.13618	0.13299	0.06101	0.06574	0.03287	-0.02709	0.19871	0.03026	0.01159	0.18579	0.09368	0.03598
9	0.21197	0.09174	-0.02524	0.02278	-0.03298	0.05507	0.15329	0.05698	0.07466	0.04714	0.00274	0.04632	0.14513	-0.00652	-0.01779	0.12127	0.09581	0.00657	0.22708	-0.02619	0.00938	0.22421	0.05646	0.04097	0.26585	-0.01168	0.00682	0.18910	0.13947	0.03583	0.08641	-0.02961	-0.10338	0.07318	0.01636	-0.08004	0.32692	-0.05596	-0.02162	0.20724	0.11266	0.03269	0.11040	-0.03494	-0.13476	0.11080	0.03132	-0.04431	0.32158	-0.04975	-0.01037	0.16316	0.12338	0.04988	0.08498	0.01425	-0.04130	0.21243	0.01271	0.00785	0.20565	0.08223	0.02434
10	0.23995	0.09482	-0.04984	0.02472	-0.04279	0.05905	0.18357	0.05871	0.05820	0.05136	-0.00836	0.05027	0.16022	-0.02838	-0.02371	0.13951	0.08346	-0.00385	0.26190	-0.05276	-0.00211	0.25996	0.04382	0.03977	0.29118	-0.03396	-0.00238	0.23105	0.12440	0.02648	0.11424	-0.05168	-0.11151	0.11132	-0.00973	-0.10222	0.36012	-0.08473	-0.03037	0.23011	0.10361	0.02385	0.14178	-0.06132	-0.15779	0.13632	0.01125	-0.05387	0.35637	-0.07541	-0.01504	0.19660	0.10946	0.03804	0.11213	-0.00751	-0.05515	0.23376	-0.01045	0.00061	0.23508	0.06507	0.01173
11	0.26962	0.09648	-0.07517	0.02600	-0.05389	0.06282	0.22085	0.06085	0.03862	0.05508	-0.01835	0.05451	0.18174	-0.05146	-0.03058	0.17275	0.06680	-0.01366	0.29649	-0.07768	-0.01623	0.30256	0.02883	0.04178	0.31754	-0.05706	-0.01355	0.27450	0.10683	0.01919	0.15366	-0.07473	-0.12124	0.14995	-0.03780	-0.12240	0.39388	-0.11371	-0.03907	0.26108	0.09022	0.01628	0.16494	-0.08932	-0.18102	0.16456	-0.01142	-0.06269	0.38984	-0.10086	-0.01955	0.23945	0.09160	0.02627	0.15051	-0.03127	-0.06807	0.25886	-0.03655	-0.00991	0.27233	0.04377	-0.00182
12	0.29630	0.09795	-0.09896	0.02704	-0.06556	0.06608	0.25878	0.06303	0.01934	0.05838	-0.02701	0.05867	0.20468	-0.07339	-0.03807	0.21091	0.04943	-0.02325	0.32982	-0.09922	-0.03185	0.34526	0.01413	0.04637	0.33958	-0.07882	-0.02599	0.31262	0.09053	0.01407	0.19463	-0.09659	-0.13219	0.18332	-0.06500	-0.13874	0.42440	-0.14064	-0.04706	0.29685	0.07592	0.01018	0.17894	-0.11694	-0.20255	0.19284	-0.03268	-0.07057	0.41868	-0.12405	-0.02368	0.28513	0.07322	0.01490	0.19267	-0.05372	-0.08000	0.27970	-0.06205	-0.02308	0.30938	0.02220	-0.01607
13	0.31895	0.09991	-0.11934	0.02805	-0.07695	0.06862	0.29138	0.06511	0.00331	0.06145	-0.03431	0.06241	0.22798	-0.09237	-0.04580	0.24408	0.03433	-0.03302	0.36040	-0.11592	-0.04759	0.38299	0.00169	0.05255	0.35609	-0.09752	-0.03883	0.34370	0.07773	0.01085	0.22902	-0.11546	-0.14346	0.20793	-0.08846	-0.15037	0.45053	-0.16360	-0.05388	0.32945	0.06458	0.00520	0.18834	-0.14212	-0.22091	0.22028	-0.05012	-0.07723	0.44347	-0.14337	-0.02743	0.32510	0.05819	0.00434	0.23039	-0.07196	-0.09081	0.29576	-0.08437	-0.03774	0.33849	0.00377	-0.03032
14	0.33544	0.10193	-0.13488	0.02893	-0.08732	0.07034	0.31537	0.06666	-0.00840	0.06410	-0.04012	0.06553	0.24964	-0.10715	-0.05333	0.26693	0.02227	-0.04295	0.38052	-0.12676	-0.06203	0.41127	-0.00760	0.05931	0.36706	-0.11201	-0.05115	0.36650	0.06906	0.00927	0.25149	-0.13019	-0.15392	0.22272	-0.10597	-0.15718	0.46988	-0.18097	-0.05931	0.35434	0.05739	0.00093	0.19308	-0.16270	-0.23537	0.24489	-0.06319	-0.08224	0.46288	-0.15725	-0.03094	0.35504	0.04803	-0.00467	0.26012	-0.08519	-0.10000	0.30897	-0.10200	-0.05249	0.35655	-0.01036	-0.04352
15	0.34257	0.10376	-0.14485	0.02961	-0.09607	0.07124	0.32917	0.06807	-0.01587	0.06598	-0.04410	0.06788	0.26437	-0.11686	-0.06017	0.27743	0.01299	-0.05245	0.38444	-0.13192	-0.07412	0.42796	-0.01349	0.06590	0.37118	-0.12148	-0.06218	0.37957	0.06448	0.00930	0.25942	-0.14010	-0.16244	0.22714	-0.11638	-0.15946	0.47975	-0.19183	-0.06347	0.37016	0.05351	-0.00273	0.19069	-0.17774	-0.24584	0.26313	-0.07206	-0.08514	0.47380	-0.16462	-0.03438	0.37357	0.04219	-0.01112	0.27959	-0.09376	-0.10684	0.31690	-0.11423	-0.06598	0.36399	-0.02031	-0.05441
16	0.33966	0.10543	-0.14935	0.03015	-0.10292	0.07134	0.33313	0.07032	-0.01943	0.06693	-0.04589	0.06939	0.26849	-0.12146	-0.06596	0.27675	0.00634	-0.06071	0.37493	-0.13256	-0.08338	0.43570	-0.01600	0.07198	0.36781	-0.12576	-0.07133	0.38441	0.06363	0.01105	0.25432	-0.14509	-0.16822	0.22154	-0.11983	-0.15765	0.47978	-0.19605	-0.06679	0.37705	0.05212	-0.00544	0.18218	-0.18764	-0.25264	0.27355	-0.07716	-0.08560	0.47519	-0.16549	-0.03787	0.38071	0.03998	-0.01408	0.28628	-0.09790	-0.11065	0.31461	-0.12072	-0.07717	0.36219	-0.02604	-0.06190
17	0.32934	0.10645	-0.14907	0.03060	-0.10781	0.07069	0.32970	0.07362	-0.01934	0.06711	-0.04518	0.07010	0.26376	-0.12175	-0.07060	0.26835	0.00232	-0.06698	0.35840	-0.12982	-0.08980	0.43876	-0.01509	0.07754	0.35818	-0.12528	-0.07817	0.38395	0.06604	0.01457	0.24108	-0.14568	-0.17103	0.20846	-0.11739	-0.15227	0.47161	-0.19413	-0.06973	0.37666	0.05302	-0.00658	0.17092	-0.19327	-0.25624	0.27783	-0.07892	-0.08360	0.46885	-0.16075	-0.04136	0.37884	0.04106	-0.01302	0.28232	-0.09772	-0.11100	0.30193	-0.12188	-0.08551	0.35218	-0.02736	-0.06529
18	0.31450	0.10611	-0.14486	0.03103	-0.11084	0.06942	0.32185	0.07721	-0.01586	0.06679	-0.04198	0.07012	0.25382	-0.11857	-0.07418	0.25599	0.00093	-0.07080	0.33899	-0.12437	-0.09362	0.43892	-0.01059	0.08276	0.34407	-0.12078	-0.08257	0.37906	0.07127	0.01971	0.22427	-0.14267	-0.17111	0.19148	-0.11046	-0.14401	0.45669	-0.18698	-0.07240	0.37135	0.05638	-0.00555	0.15862	-0.19535	-0.25716	0.27755	-0.07742	-0.07948	0.45608	-0.15137	-0.04466	0.37208	0.04522	-0.00807	0.27449	-0.09350	-0.10787	0.28347	-0.11879	-0.09100	0.33575	-0.02453	-0.06451
19	0.29654	0.10436	-0.13758	0.03156	-0.11222	0.06773	0.31120	0.08043	-0.00940	0.06620	-0.03661	0.06961	0.24150	-0.11288	-0.07695	0.24172	0.00210	-0.07205	0.31902	-0.11682	-0.09525	0.43624	-0.00262	0.08780	0.32657	-0.11320	-0.08464	0.36971	0.07861	0.02605	0.20571	-0.13688	-0.16903	0.17335	-0.10042	-0.13377	0.43555	-0.17559	-0.07450	0.36253	0.06236	-0.00223	0.14424	-0.19457	-0.25591	0.27230	-0.07269	-0.07368	0.43745	-0.13844	-0.04746	0.36304	0.05212	0.00002	0.26635	-0.08576	-0.10155	0.26224	-0.11224	-0.09403	0.31551	-0.01830	-0.06005
20	0.27614	0.10170	-0.12817	0.03228	-0.11227	0.06585	0.29829	0.08328	-0.00070	0.06545	-0.02968	0.06868	0.22709	-0.10539	-0.07918	0.22618	0.00558	-0.07099	0.29979	-0.10791	-0.09517	0.43075	0.00810	0.09269	0.30644	-0.10358	-0.08476	0.35755	0.08702	0.03295	0.18542	-0.12916	-0.16550	0.15511	-0.08870	-0.12246	0.40893	-0.16107	-0.07582	0.35087	0.07069	0.00293	0.12700	-0.19170	-0.25303	0.26184	-0.06514	-0.06676	0.41440	-0.12320	-0.04949	0.35185	0.06117	0.01010	0.25657	-0.07521	-0.09267	0.24006	-0.10332	-0.09520	0.29387	-0.00974	-0.05286
21	0.25420	0.09854	-0.11761	0.03330	-0.11134	0.06394	0.28416	0.08585	0.00928	0.06466	-0.02199	0.06744	0.21145	-0.09704	-0.08110	0.21063	0.01075	-0.06823	0.28031	-0.09821	-0.09393	0.42284	0.02043	0.09728	0.28496	-0.09292	-0.08339	0.34493	0.09550	0.03963	0.16345	-0.12035	-0.16122	0.13685	-0.07683	-0.11092	0.37874	-0.14478	-0.07635	0.33785	0.08067	0.00913	0.10799	-0.18755	-0.24900	0.24796	-0.05568	-0.05936	0.38869	-0.10697	-0.05057	0.33932	0.07145	0.02082	0.24479	-0.06284	-0.08219	0.21799	-0.09305	-0.09513	0.27230	0.00007	-0.04411
22	0.23152	0.09506	-0.10676	0.03460	-0.10973	0.06213	0.27023	0.08819	0.01950	0.06397	-0.01438	0.06597	0.19537	-0.08853	-0.08285	0.19735	0.01678	-0.06456	0.25873	-0.08816	-0.09198	0.41341	0.03321	0.10136	0.26335	-0.08204	-0.08102	0.33256	0.10351	0.04543	0.14039	-0.11125	-0.15676	0.11829	-0.06615	-0.09977	0.34729	-0.12806	-0.07613	0.32525	0.09143	0.01559	0.08838	-0.18275	-0.24419	0.23297	-0.04536	-0.05216	0.36127	-0.09088	-0.05060	0.32760	0.08180	0.03093	0.23307	-0.04978	-0.07118	0.19738	-0.08244	-0.09430	0.25157	0.01006	-0.03502
23	0.20884	0.09133	-0.09635	0.03610	-0.10766	0.06049	0.25700	0.09001	0.02907	0.06345	-0.00746	0.06440	0.17969	-0.08043	-0.08437	0.18760	0.02282	-0.06076	0.23534	-0.07822	-0.08961	0.40261	0.04551	0.10480	0.24199	-0.07159	-0.07806	0.31963	0.11065	0.04998	0.11749	-0.10271	-0.15247	0.09960	-0.05749	-0.08937	0.31613	-0.11188	-0.07522	0.31340	0.10200	0.02166	0.06891	-0.17785	-0.23891	0.21839	-0.03512	-0.04580	0.33283	-0.07586	-0.04963	0.31714	0.09112	0.03959	0.22266	-0.03698	-0.06065	0.17837	-0.07224	-0.09299	0.23200	0.01915	-0.02663
24	0.18692	0.08734	-0.08692	0.03769	-0.10524	0.05905	0.24409	0.09077	0.03733	0.06311	-0.00162	0.06289	0.16477	-0.07315	-0.08545	0.17960	0.02832	-0.05736	0.21233	-0.06891	-0.08705	0.39050	0.05675	0.10764	0.22109	-0.06202	-0.07487	0.30525	0.11647	0.05332	0.09638	-0.09544	-0.14848	0.08251	-0.05129	-0.07987	0.28595	-0.09700	-0.07368	0.30127	0.11155	0.02698	0.05070	-0.17333	-0.23332	0.20521	-0.02583	-0.04067	0.30440	-0.06260	-0.04783	0.30575	0.09869	0.04649	0.21275	-0.02515	-0.05133	0.15976	-0.06292	-0.09123	0.21400	0.02649	-0.01975
