	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_22_CR003_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_5_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_5_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_5_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_4_CINE_E.c3d
28	0.40102	0.11187	0.06389	0.06939	0.02145	0.01716	0.46875	0.05559	0.10123	0.03142	0.01414	0.03669	0.42325	0.07112	0.03436	0.47201	0.10656	0.00365	0.51058	0.09814	0.04728	0.56000	0.17154	0.01616	0.50175	0.08994	0.01708	0.25673	-0.01613	0.02327	0.50602	0.08933	0.04465	0.49435	0.16230	-0.01315	0.37656	0.09652	-0.04536	0.41125	0.09081	0.05723	0.27509	-0.02411	0.01730	0.35461	0.04242	0.02211	0.47744	0.07613	0.01045
29	0.38743	0.11445	0.05045	0.07145	0.02790	0.01866	0.45363	0.05355	0.08757	0.03317	0.01977	0.03777	0.41152	0.05779	0.04051	0.45880	0.09156	0.00989	0.49605	0.08684	0.05521	0.55891	0.16522	0.02339	0.48464	0.07264	0.02352	0.24555	-0.03410	0.03071	0.47960	0.07001	0.04960	0.48618	0.15147	-0.00914	0.36380	0.08669	-0.04111	0.40104	0.07635	0.06730	0.25653	-0.03601	0.01920	0.33852	0.03068	0.02737	0.45262	0.05949	0.01747
30	0.37772	0.11658	0.03765	0.07321	0.03540	0.02054	0.44123	0.05178	0.07356	0.03519	0.02630	0.03918	0.40153	0.04325	0.04812	0.44989	0.07706	0.01686	0.48672	0.07736	0.06471	0.55953	0.15884	0.03163	0.46803	0.05529	0.03085	0.23814	-0.05104	0.03940	0.45400	0.05013	0.05510	0.48118	0.13966	-0.00479	0.35589	0.07565	-0.03620	0.39368	0.06208	0.07865	0.24316	-0.04666	0.02129	0.32774	0.01985	0.03381	0.43194	0.04342	0.02614
31	0.37130	0.11805	0.02576	0.07440	0.04408	0.02263	0.43130	0.05091	0.05971	0.03739	0.03407	0.04086	0.39291	0.02836	0.05776	0.44486	0.06334	0.02472	0.48220	0.06993	0.07601	0.56105	0.15217	0.04089	0.45222	0.03894	0.03878	0.23384	-0.06596	0.04929	0.43050	0.03017	0.06156	0.47792	0.12741	0.00037	0.35204	0.06345	-0.03007	0.38914	0.04830	0.09102	0.23485	-0.05573	0.02419	0.32111	0.00975	0.04175	0.41427	0.02844	0.03668
32	0.36779	0.11880	0.01506	0.07477	0.05389	0.02465	0.42395	0.05112	0.04645	0.03980	0.04319	0.04267	0.38534	0.01380	0.06954	0.44333	0.05102	0.03356	0.48222	0.06468	0.08910	0.56276	0.14487	0.05091	0.43822	0.02425	0.04695	0.23220	-0.07810	0.06023	0.41032	0.01044	0.06911	0.47539	0.11512	0.00666	0.35224	0.05038	-0.02225	0.38721	0.03532	0.10392	0.23139	-0.06298	0.02840	0.31734	0.00018	0.05119	0.40026	0.01507	0.04901
33	0.36724	0.11861	0.00582	0.07417	0.06464	0.02636	0.41957	0.05245	0.03405	0.04257	0.05354	0.04446	0.37926	0.00004	0.08316	0.44462	0.04085	0.04344	0.48708	0.06161	0.10377	0.56427	0.13681	0.06129	0.42601	0.01147	0.05506	0.23401	-0.08690	0.07206	0.39430	-0.00891	0.07754	0.47392	0.10318	0.01423	0.35682	0.03689	-0.01251	0.38786	0.02342	0.11679	0.23235	-0.06832	0.03429	0.31595	-0.00893	0.06187	0.39161	0.00379	0.06275
34	0.37003	0.11719	-0.00172	0.07255	0.07606	0.02755	0.41833	0.05503	0.02272	0.04585	0.06486	0.04615	0.37559	-0.01259	0.09803	0.44859	0.03347	0.05428	0.49690	0.06069	0.11958	0.56537	0.12786	0.07153	0.41460	0.00049	0.06303	0.24044	-0.09217	0.08459	0.38273	-0.02768	0.08642	0.47419	0.09193	0.02310	0.36599	0.02348	-0.00102	0.39155	0.01281	0.12918	0.23727	-0.07177	0.04207	0.31715	-0.01730	0.07335	0.38988	-0.00495	0.07740
35	0.37677	0.11494	-0.00745	0.06994	0.08786	0.02820	0.42028	0.05915	0.01262	0.04975	0.07679	0.04770	0.37494	-0.02378	0.11351	0.45656	0.02904	0.06591	0.51168	0.06189	0.13610	0.56735	0.11804	0.08115	0.40358	-0.00902	0.07100	0.25199	-0.09400	0.09778	0.37542	-0.04565	0.09527	0.47634	0.08157	0.03314	0.37969	0.01071	0.01173	0.39864	0.00366	0.14089	0.24619	-0.07346	0.05170	0.32090	-0.02444	0.08518	0.39573	-0.01095	0.09244
36	0.38786	0.11260	-0.01140	0.06653	0.09987	0.02846	0.42558	0.06501	0.00389	0.05420	0.08902	0.04918	0.37778	-0.03321	0.12890	0.46995	0.02712	0.07813	0.53147	0.06507	0.15297	0.57240	0.10764	0.08985	0.39442	-0.01739	0.07929	0.26824	-0.09291	0.11169	0.37182	-0.06260	0.10370	0.48030	0.07225	0.04421	0.39767	-0.00079	0.02503	0.40867	-0.00398	0.15205	0.25952	-0.07354	0.06299	0.32764	-0.02978	0.09702	0.40864	-0.01432	0.10737
37	0.40287	0.11024	-0.01376	0.06264	0.11201	0.02858	0.43477	0.07217	-0.00328	0.05904	0.10131	0.05064	0.38492	-0.04041	0.14373	0.48798	0.02708	0.09082	0.55584	0.07007	0.16999	0.58068	0.09714	0.09769	0.39015	-0.02481	0.08835	0.28798	-0.08968	0.12635	0.37153	-0.07820	0.11153	0.48655	0.06410	0.05616	0.41961	-0.01043	0.03812	0.42091	-0.01013	0.16305	0.27734	-0.07230	0.07559	0.33815	-0.03297	0.10869	0.42702	-0.01543	0.12189
38	0.42051	0.10732	-0.01476	0.05863	0.12435	0.02881	0.44827	0.07953	-0.00870	0.06403	0.11369	0.05211	0.39716	-0.04505	0.15789	0.50799	0.02842	0.10403	0.58358	0.07674	0.18705	0.59041	0.08714	0.10504	0.39342	-0.03131	0.09878	0.30985	-0.08505	0.14173	0.37474	-0.09203	0.11894	0.49597	0.05717	0.06892	0.44474	-0.01775	0.05054	0.43488	-0.01489	0.17437	0.29917	-0.07015	0.08913	0.35255	-0.03399	0.12025	0.44872	-0.01483	0.13588
39	0.43966	0.10373	-0.01462	0.05487	0.13708	0.02930	0.46590	0.08606	-0.01219	0.06892	0.12636	0.05360	0.41438	-0.04704	0.17168	0.52791	0.03088	0.11797	0.61297	0.08483	0.20410	0.60075	0.07831	0.11250	0.40458	-0.03659	0.11119	0.33274	-0.07942	0.15774	0.38190	-0.10357	0.12642	0.50940	0.05163	0.08254	0.47220	-0.02241	0.06220	0.45017	-0.01857	0.18646	0.32439	-0.06750	0.10336	0.36944	-0.03318	0.13197	0.47223	-0.01287	0.14953
40	0.45967	0.10024	-0.01351	0.05176	0.15051	0.03008	0.48706	0.09119	-0.01357	0.07345	0.13975	0.05509	0.43597	-0.04632	0.18578	0.54754	0.03437	0.13304	0.64237	0.09393	0.22127	0.61260	0.07137	0.12070	0.42205	-0.04023	0.12599	0.35542	-0.07314	0.17435	0.39324	-0.11233	0.13478	0.52717	0.04783	0.09714	0.50157	-0.02428	0.07357	0.46670	-0.02135	0.19974	0.35230	-0.06481	0.11823	0.38643	-0.03131	0.14429	0.49666	-0.00969	0.16323
41	0.47994	0.09777	-0.01154	0.04967	0.16502	0.03108	0.51105	0.09478	-0.01256	0.07742	0.15437	0.05658	0.46138	-0.04276	0.20103	0.56689	0.03879	0.14960	0.67073	0.10381	0.23884	0.62691	0.06695	0.13019	0.44399	-0.04157	0.14334	0.37616	-0.06663	0.19175	0.40836	-0.11786	0.14481	0.54885	0.04632	0.11280	0.53297	-0.02330	0.08541	0.48463	-0.02297	0.21454	0.38177	-0.06252	0.13385	0.40208	-0.02905	0.15781	0.52113	-0.00538	0.17738
42	0.49943	0.09681	-0.00882	0.04874	0.18088	0.03218	0.53671	0.09685	-0.00904	0.08075	0.17059	0.05800	0.48939	-0.03662	0.21803	0.58513	0.04393	0.16786	0.69667	0.11445	0.25705	0.64352	0.06529	0.14134	0.46861	-0.04005	0.16312	0.39295	-0.06044	0.21011	0.42613	-0.12006	0.15712	0.57326	0.04747	0.12952	0.56619	-0.01944	0.09871	0.50326	-0.02298	0.23097	0.41143	-0.06097	0.15047	0.41557	-0.02663	0.17310	0.54419	0.00003	0.19229
43	0.51689	0.09738	-0.00542	0.04879	0.19814	0.03317	0.56228	0.09725	-0.00312	0.08346	0.18854	0.05910	0.51761	-0.02853	0.23700	0.60068	0.04933	0.18772	0.71763	0.12573	0.27581	0.66144	0.06610	0.15429	0.49390	-0.03558	0.18499	0.40488	-0.05460	0.22939	0.44527	-0.11911	0.17187	0.59916	0.05145	0.14721	0.60010	-0.01267	0.11436	0.52086	-0.02104	0.24869	0.44018	-0.06030	0.16842	0.42586	-0.02410	0.19049	0.56436	0.00667	0.20801
44	0.53094	0.09930	-0.00147	0.04936	0.21652	0.03376	0.58579	0.09583	0.00485	0.08554	0.20806	0.05963	0.54302	-0.01910	0.25770	0.61197	0.05436	0.20883	0.73066	0.13729	0.29467	0.67880	0.06827	0.16897	0.51812	-0.02876	0.20855	0.41144	-0.04895	0.24905	0.46446	-0.11531	0.18878	0.62575	0.05810	0.16574	0.63274	-0.00311	0.13290	0.53562	-0.01683	0.26690	0.46690	-0.06050	0.18796	0.43152	-0.02141	0.20970	0.58035	0.01476	0.22421
45	0.54033	0.10278	0.00290	0.05012	0.23534	0.03359	0.60533	0.09294	0.01425	0.08686	0.22863	0.05931	0.56262	-0.00881	0.27932	0.61787	0.05852	0.23060	0.73413	0.14844	0.31286	0.69473	0.07089	0.18515	0.54013	-0.02060	0.23331	0.41174	-0.04333	0.26806	0.48195	-0.10904	0.20705	0.65167	0.06664	0.18494	0.66148	0.00884	0.15427	0.54570	-0.01026	0.28451	0.49011	-0.06137	0.20920	0.43127	-0.01843	0.22965	0.59086	0.02431	0.24021
46	0.54366	0.10805	0.00754	0.05089	0.25369	0.03236	0.61861	0.08948	0.02414	0.08720	0.24943	0.05797	0.57295	0.00170	0.30058	0.61670	0.06124	0.25222	0.72778	0.15807	0.32934	0.70842	0.07341	0.20248	0.55908	-0.01194	0.25875	0.40438	-0.03777	0.28484	0.49497	-0.10081	0.22543	0.67426	0.07571	0.20470	0.68264	0.02209	0.17778	0.54946	-0.00153	0.30047	0.50794	-0.06255	0.23193	0.42421	-0.01507	0.24871	0.59452	0.03502	0.25514
47	0.53946	0.11493	0.01214	0.05156	0.27045	0.02995	0.62315	0.08618	0.03337	0.08619	0.26939	0.05550	0.57075	0.01167	0.31991	0.60664	0.06204	0.27259	0.71098	0.16481	0.34286	0.71809	0.07544	0.22037	0.57357	-0.00335	0.28418	0.38788	-0.03252	0.29759	0.50099	-0.09131	0.24243	0.69030	0.08339	0.22479	0.69232	0.03501	0.20220	0.54555	0.00877	0.31381	0.51848	-0.06353	0.25562	0.40972	-0.01148	0.26512	0.58986	0.04624	0.26804
48	0.52635	0.12274	0.01633	0.05206	0.28446	0.02667	0.61693	0.08348	0.04083	0.08352	0.28730	0.05193	0.55445	0.02027	0.33573	0.58594	0.06069	0.29038	0.68183	0.16729	0.35192	0.72090	0.07675	0.23792	0.58135	0.00480	0.30871	0.36130	-0.02801	0.30465	0.49874	-0.08132	0.25666	0.69705	0.08788	0.24486	0.68815	0.04608	0.22594	0.53298	0.01973	0.32367	0.52032	-0.06375	0.27936	0.38758	-0.00809	0.27733	0.57546	0.05700	0.27792
49	0.50335	0.13054	0.01968	0.05225	0.29460	0.02354	0.59871	0.08192	0.04567	0.07905	0.30189	0.04749	0.52412	0.02659	0.34647	0.55351	0.05712	0.30419	0.63865	0.16457	0.35496	0.71381	0.07723	0.25396	0.58009	0.01229	0.33126	0.32457	-0.02472	0.30472	0.48781	-0.07162	0.26703	0.69241	0.08809	0.26437	0.66919	0.05411	0.24722	0.51116	0.03012	0.32927	0.51248	-0.06275	0.30199	0.35791	-0.00542	0.28430	0.55000	0.06614	0.28375
50	0.46994	0.13744	0.02163	0.05189	0.29979	0.02259	0.56767	0.08219	0.04727	0.07292	0.31184	0.04280	0.48050	0.02972	0.35064	0.50915	0.05136	0.31258	0.58134	0.15618	0.35053	0.69456	0.07672	0.26729	0.56771	0.01875	0.35048	0.27841	-0.02317	0.29694	0.46723	-0.06297	0.27272	0.67442	0.08372	0.28249	0.63481	0.05823	0.26420	0.47946	0.03841	0.32977	0.49417	-0.06032	0.32201	0.32112	-0.00400	0.28548	0.51273	0.07239	0.28445
51	0.42616	0.14241	0.02162	0.05073	0.29907	0.02560	0.52338	0.08446	0.04531	0.06546	0.31586	0.03909	0.42482	0.02905	0.34684	0.45325	0.04353	0.31424	0.51157	0.14216	0.33742	0.66157	0.07483	0.27680	0.54262	0.02365	0.36485	0.22470	-0.02374	0.28078	0.43522	-0.05601	0.27303	0.64132	0.07512	0.29789	0.58472	0.05790	0.27513	0.43714	0.04299	0.32435	0.46457	-0.05671	0.33765	0.27806	-0.00419	0.28072	0.46384	0.07464	0.27894
52	0.37292	0.14422	0.01926	0.04855	0.29157	0.03223	0.46662	0.08771	0.03982	0.05721	0.31264	0.03816	0.35967	0.02438	0.33378	0.38728	0.03397	0.30809	0.43267	0.12325	0.31489	0.61402	0.07110	0.28152	0.50369	0.02635	0.37263	0.16690	-0.02636	0.25602	0.39085	-0.05111	0.26727	0.59268	0.06308	0.30871	0.52016	0.05299	0.27860	0.38413	0.04263	0.31220	0.42313	-0.05258	0.34692	0.23021	-0.00618	0.27007	0.40476	0.07221	0.26621
53	0.31213	0.14143	0.01447	0.04531	0.27665	0.04078	0.39961	0.08982	0.03122	0.04878	0.30111	0.04119	0.28914	0.01609	0.31052	0.31350	0.02310	0.29329	0.34906	0.10086	0.28301	0.55179	0.06502	0.28057	0.45068	0.02624	0.37196	0.10972	-0.03028	0.22304	0.33517	-0.04835	0.25465	0.52932	0.04855	0.31283	0.44427	0.04394	0.27370	0.32174	0.03696	0.29272	0.36992	-0.04885	0.34777	0.17990	-0.00986	0.25354	0.33835	0.06523	0.24563
54	0.24683	0.13301	0.00774	0.04108	0.25408	0.04953	0.32597	0.08897	0.02040	0.04080	0.28067	0.04741	0.21787	0.00530	0.27709	0.23568	0.01139	0.26950	0.26563	0.07711	0.24296	0.47627	0.05633	0.27313	0.38540	0.02302	0.36118	0.05785	-0.03398	0.18342	0.27108	-0.04737	0.23445	0.45417	0.03267	0.30825	0.36163	0.03169	0.26010	0.25295	0.02671	0.26574	0.30620	-0.04637	0.33840	0.13009	-0.01473	0.23102	0.26879	0.05484	0.21738
55	0.18083	0.11905	-0.00008	0.03609	0.22440	0.05673	0.25037	0.08457	0.00875	0.03368	0.25158	0.05450	0.15028	-0.00605	0.23487	0.15876	-0.00047	0.23718	0.18717	0.05445	0.19741	0.39092	0.04510	0.25837	0.31218	0.01690	0.33914	0.01440	-0.03614	0.14068	0.20251	-0.04738	0.20647	0.37242	0.01684	0.29344	0.27765	0.01771	0.23813	0.18217	0.01358	0.23182	0.23486	-0.04551	0.31768	0.08392	-0.01983	0.20233	0.20081	0.04273	0.18272
56	0.11842	0.10073	-0.00775	0.03059	0.18885	0.06113	0.17758	0.07719	-0.00222	0.02754	0.21528	0.05984	0.09009	-0.01617	0.18741	0.08827	-0.01147	0.19793	0.11735	0.03495	0.15016	0.30120	0.03191	0.23579	0.23660	0.00869	0.30571	-0.01847	-0.03543	0.09749	0.13341	-0.04735	0.17165	0.29011	0.00272	0.26786	0.19788	0.00381	0.20889	0.11481	0.00012	0.19244	0.16074	-0.04586	0.28565	0.04357	-0.02421	0.16832	0.13884	0.03068	0.14430
57	0.06295	0.08094	-0.01452	0.02533	0.15070	0.06025	0.11132	0.06787	-0.01109	0.02226	0.17391	0.06177	0.04025	-0.02298	0.13823	0.02878	-0.02056	0.15518	0.05771	0.01972	0.10401	0.21336	0.01787	0.20572	0.16337	-0.00045	0.26218	-0.04383	-0.03454	0.06342	0.06720	-0.04655	0.13247	0.21233	-0.00813	0.23230	0.12704	-0.00817	0.17425	0.05612	-0.01120	0.15053	0.09025	-0.04632	0.24390	0.01008	-0.02683	0.13035	0.08586	0.01996	0.10581
58	0.01760	0.06049	-0.01878	0.01981	0.11077	0.05804	0.05424	0.05760	-0.01725	0.01778	0.13220	0.05772	0.00179	-0.02665	0.09342	-0.01764	-0.02699	0.11288	0.01078	0.00847	0.06907	0.13319	0.00445	0.16966	0.09581	-0.00894	0.21164	-0.05509	-0.02725	0.02528	0.00694	-0.04472	0.09272	0.14258	-0.01466	0.18943	0.06755	-0.01699	0.13696	0.00939	-0.01868	0.10891	0.02934	-0.04586	0.19686	-0.01799	-0.02774	0.09159	0.04198	0.01060	0.07019
59	-0.01703	0.04283	-0.02084	0.01591	0.07422	0.05314	0.00523	0.04955	-0.02055	0.01409	0.08957	0.05427	-0.02671	-0.02802	0.05736	-0.05184	-0.03088	0.07513	-0.03546	0.00084	0.02084	0.06499	-0.00686	0.13082	0.03527	-0.01570	0.15921	-0.05530	-0.01649	-0.01082	-0.04433	-0.04149	0.05641	0.08292	-0.01666	0.14343	0.01966	-0.02227	0.10019	-0.02412	-0.02215	0.07248	-0.01720	-0.04354	0.14767	-0.04573	-0.02975	0.06032	0.01000	0.00378	0.04392
60	-0.04413	0.03034	-0.02270	0.01189	0.04479	0.04163	-0.03351	0.04329	-0.01907	0.01259	0.04874	0.04997	-0.04363	-0.01194	0.00466	-0.07807	-0.03454	0.04920	-0.06958	-0.00330	-0.01276	0.01144	-0.01500	0.09276	-0.01642	-0.01973	0.10850	-0.06593	-0.01995	-0.00743	-0.08776	-0.04036	0.02772	0.03325	-0.01512	0.09817	-0.01692	-0.02397	0.06618	-0.04580	-0.02253	0.04393	-0.04975	-0.04064	0.10464	-0.05970	-0.02133	0.01189	-0.02112	-0.00490	0.01855
61	-0.06485	0.01939	-0.02280	0.00808	0.01593	0.03558	-0.06188	0.03692	-0.01751	0.01058	0.02672	0.03596	-0.05221	-0.00678	-0.01107	-0.08915	-0.02870	0.00810	-0.08373	-0.00564	-0.00717	-0.02794	-0.02041	0.05993	-0.06301	-0.02351	0.06928	-0.07247	-0.02027	-0.00838	-0.11634	-0.02974	0.00452	-0.00587	-0.01232	0.06398	-0.05013	-0.02706	0.04077	-0.06380	-0.01859	0.00286	-0.07040	-0.03856	0.07299	-0.07541	-0.01677	-0.01533	-0.05476	-0.01628	-0.00865
62	-0.07496	0.01750	-0.02230	0.00418	0.00048	0.01821	-0.08171	0.03359	-0.01384	0.00542	0.00532	0.01536	-0.05996	-0.01019	-0.00605	-0.09801	-0.02606	-0.01279	-0.09971	-0.00827	-0.00901	-0.05598	-0.02432	0.03567	-0.09368	-0.02137	0.02704	-0.07519	-0.01948	-0.00842	-0.13452	-0.01829	-0.00804	-0.04618	-0.00913	0.01865	-0.05620	-0.01579	0.00934	-0.06692	-0.01815	-0.00618	-0.06526	-0.02855	0.01542	-0.10036	-0.02192	-0.00989	-0.06303	-0.01759	-0.01047
63	-0.07841	0.02430	-0.02099	0.00453	-0.00861	0.00529	-0.09538	0.03541	-0.01176	0.00609	-0.01015	0.00244	-0.06752	-0.01051	-0.00806	-0.11022	-0.02982	-0.00824	-0.10812	-0.01021	-0.00924	-0.06101	-0.01978	-0.00257	-0.10927	-0.01452	-0.01258	-0.07210	-0.01733	-0.00791	-0.15197	-0.02222	-0.00684	-0.08192	-0.00882	-0.01246	-0.05350	-0.00430	-0.01169	-0.06361	-0.01846	-0.00293	-0.05944	-0.02288	-0.01809	-0.11654	-0.02209	-0.01153	-0.06595	-0.01658	-0.00898
64	-0.08029	0.02636	-0.02033	0.00561	-0.00910	0.00249	-0.10746	0.03567	-0.01408	0.00482	-0.00801	0.00093	-0.07001	-0.01108	-0.00764	-0.11660	-0.02972	-0.01009	-0.10675	-0.01135	-0.00915	-0.07073	-0.02053	-0.01108	-0.13672	-0.01845	-0.00889	-0.06227	-0.01410	-0.00719	-0.15795	-0.02171	-0.00709	-0.10524	-0.01215	-0.00692	-0.06810	-0.00973	-0.00836	-0.05910	-0.01710	-0.00429	-0.06668	-0.02554	-0.01020	-0.12036	-0.01991	-0.01105	-0.06631	-0.01543	-0.00981
65	-0.07627	0.02732	-0.01846	0.00650	-0.00829	0.00239	-0.11066	0.03875	-0.01445	0.00427	-0.00825	0.00096	-0.06539	-0.01055	-0.00744	-0.11563	-0.02808	-0.00989	-0.09484	-0.01170	-0.00880	-0.08292	-0.02249	-0.00831	-0.15322	-0.01979	-0.00927	-0.04726	-0.01078	-0.00622	-0.15151	-0.01956	-0.00699	-0.12671	-0.01437	-0.00785	-0.07230	-0.01072	-0.00915	-0.05071	-0.01534	-0.00397	-0.07063	-0.02435	-0.01063	-0.10844	-0.01533	-0.00993	-0.05832	-0.01285	-0.00910
66	-0.06611	0.02869	-0.01555	0.00682	-0.00785	0.00233	-0.10359	0.04328	-0.01392	0.00399	-0.00774	0.00107	-0.05249	-0.00917	-0.00687	-0.10548	-0.02443	-0.00945	-0.07423	-0.01146	-0.00804	-0.08869	-0.02117	-0.00915	-0.15620	-0.01961	-0.00904	-0.03038	-0.00825	-0.00524	-0.13341	-0.01672	-0.00636	-0.13605	-0.01549	-0.00734	-0.06918	-0.01104	-0.00881	-0.03910	-0.01335	-0.00399	-0.07204	-0.02214	-0.01026	-0.08380	-0.00977	-0.00850	-0.04325	-0.00975	-0.00835
67	-0.05136	0.03094	-0.01244	0.00656	-0.00680	0.00199	-0.08646	0.04620	-0.01254	0.00386	-0.00689	0.00102	-0.03240	-0.00728	-0.00610	-0.08688	-0.01953	-0.00858	-0.04909	-0.01091	-0.00708	-0.08739	-0.01806	-0.00818	-0.14450	-0.01820	-0.00811	-0.01540	-0.00682	-0.00434	-0.10646	-0.01350	-0.00560	-0.12846	-0.01504	-0.00645	-0.05785	-0.01033	-0.00801	-0.02470	-0.01152	-0.00379	-0.06897	-0.01971	-0.00864	-0.05414	-0.00505	-0.00678	-0.02200	-0.00642	-0.00730
68	-0.03427	0.03240	-0.00956	0.00584	-0.00579	0.00173	-0.06227	0.04552	-0.01074	0.00372	-0.00594	0.00096	-0.00839	-0.00533	-0.00524	-0.06252	-0.01429	-0.00738	-0.02439	-0.01020	-0.00601	-0.07858	-0.01375	-0.00726	-0.12114	-0.01608	-0.00709	-0.00524	-0.00626	-0.00359	-0.07527	-0.01065	-0.00471	-0.10530	-0.01341	-0.00562	-0.03910	-0.00873	-0.00700	-0.00922	-0.00997	-0.00356	-0.05969	-0.01724	-0.00748	-0.02743	-0.00207	-0.00514	0.00278	-0.00336	-0.00610
69	-0.01756	0.03222	-0.00727	0.00520	-0.00474	0.00141	-0.03600	0.04145	-0.00894	0.00362	-0.00492	0.00079	0.01488	-0.00369	-0.00435	-0.03596	-0.00948	-0.00607	-0.00455	-0.00942	-0.00496	-0.06501	-0.00985	-0.00607	-0.09189	-0.01406	-0.00586	-0.00136	-0.00615	-0.00299	-0.04475	-0.00834	-0.00386	-0.07360	-0.01140	-0.00473	-0.01607	-0.00670	-0.00577	0.00512	-0.00868	-0.00326	-0.04485	-0.01520	-0.00618	-0.00841	-0.00064	-0.00371	0.02754	-0.00089	-0.00490
70	-0.00342	0.03152	-0.00557	0.00491	-0.00380	0.00114	-0.01277	0.03553	-0.00735	0.00364	-0.00399	0.00060	0.03292	-0.00244	-0.00351	-0.01073	-0.00555	-0.00478	0.00797	-0.00860	-0.00400	-0.05047	-0.00732	-0.00496	-0.06273	-0.01249	-0.00470	-0.00350	-0.00614	-0.00252	-0.01902	-0.00654	-0.00312	-0.04243	-0.00960	-0.00402	0.00667	-0.00444	-0.00457	0.01642	-0.00751	-0.00291	-0.02671	-0.01350	-0.00507	0.00229	0.00010	-0.00259	0.04879	0.00095	-0.00377
71	0.00671	0.03186	-0.00428	0.00488	-0.00301	0.00094	0.00389	0.02954	-0.00599	0.00380	-0.00317	0.00046	0.04290	-0.00152	-0.00275	0.01040	-0.00260	-0.00363	0.01329	-0.00775	-0.00318	-0.03819	-0.00632	-0.00404	-0.03854	-0.01133	-0.00368	-0.00959	-0.00594	-0.00218	-0.00033	-0.00504	-0.00250	-0.01860	-0.00817	-0.00346	0.02462	-0.00214	-0.00347	0.02351	-0.00642	-0.00252	-0.00940	-0.01189	-0.00415	0.00652	0.00090	-0.00177	0.06375	0.00233	-0.00276
72	0.01241	0.03298	-0.00317	0.00496	-0.00237	0.00081	0.01288	0.02469	-0.00478	0.00403	-0.00252	0.00041	0.04459	-0.00079	-0.00212	0.02579	-0.00051	-0.00266	0.01309	-0.00688	-0.00252	-0.03000	-0.00628	-0.00337	-0.02196	-0.01033	-0.00289	-0.01607	-0.00539	-0.00193	0.01103	-0.00372	-0.00200	-0.00490	-0.00705	-0.00304	0.03542	0.00009	-0.00255	0.02651	-0.00539	-0.00210	0.00265	-0.01019	-0.00339	0.00717	0.00206	-0.00122	0.07084	0.00349	-0.00192
