	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d
7	0.09653	0.03580	-0.00534	0.03116	0.00190	0.03192	0.08705	0.03631	-0.01499	0.02738	0.00630	0.02148	0.08336	-0.00863	0.00749	0.11375	0.00334	0.01072	0.07521	-0.01499	0.00199	0.13222	-0.01359	0.00494	0.09018	0.00816	0.01513	0.05169	-0.04348	-0.04233	0.16773	0.02075	0.04671	0.03470	-0.04884	-0.04550	0.06090	-0.00391	0.00391	0.11474	0.00201	0.01281	0.07814	-0.05389	-0.02346	0.10491	-0.00014	0.00739	0.07603	-0.04897	-0.00653	0.13008	0.04983	0.05206	0.06796	0.00473	0.01402
8	0.12475	0.04226	-0.01475	0.03316	0.00041	0.03216	0.12338	0.04028	-0.02505	0.02864	0.00458	0.02056	0.10905	-0.01739	0.00638	0.13935	-0.00418	0.01298	0.10733	-0.02645	-0.00180	0.15974	-0.02422	0.00485	0.11447	0.00054	0.01295	0.07854	-0.05346	-0.04265	0.21168	0.00703	0.04321	0.04654	-0.06249	-0.04949	0.10185	-0.01353	0.00032	0.14741	-0.00895	0.00986	0.12282	-0.06639	-0.02253	0.14492	-0.00898	0.00484	0.09189	-0.06058	-0.00781	0.16702	0.04369	0.04995	0.11905	0.00192	0.01429
9	0.14957	0.04728	-0.02515	0.03452	-0.00178	0.03171	0.15691	0.04475	-0.03653	0.03017	0.00199	0.01921	0.13034	-0.02687	0.00448	0.15892	-0.01299	0.01502	0.13417	-0.03965	-0.00662	0.18483	-0.03466	0.00504	0.13520	-0.00685	0.01087	0.10613	-0.06427	-0.04317	0.25126	-0.00826	0.03837	0.05787	-0.07671	-0.05329	0.14356	-0.02467	-0.00404	0.17610	-0.02045	0.00568	0.16596	-0.08003	-0.02123	0.18419	-0.01955	0.00132	0.11653	-0.07362	-0.00931	0.19330	0.03424	0.04427	0.15659	-0.00262	0.01232
10	0.17090	0.05028	-0.03589	0.03532	-0.00447	0.03102	0.18388	0.04762	-0.04878	0.03193	-0.00109	0.01761	0.14782	-0.03659	0.00218	0.17726	-0.02240	0.01686	0.15214	-0.05331	-0.01187	0.20657	-0.04416	0.00566	0.15246	-0.01361	0.00928	0.13154	-0.07489	-0.04390	0.28187	-0.02396	0.03284	0.07123	-0.09112	-0.05715	0.17844	-0.03634	-0.00852	0.20103	-0.03216	0.00049	0.20058	-0.09417	-0.01979	0.21647	-0.03102	-0.00297	0.14691	-0.08804	-0.01070	0.21063	0.02225	0.03594	0.17938	-0.00908	0.00819
11	0.18762	0.05135	-0.04624	0.03563	-0.00746	0.03048	0.20215	0.04930	-0.06111	0.03349	-0.00444	0.01589	0.16029	-0.04603	-0.00025	0.19599	-0.03155	0.01844	0.16041	-0.06627	-0.01706	0.22399	-0.05209	0.00668	0.16545	-0.01977	0.00810	0.15111	-0.08402	-0.04455	0.30177	-0.03915	0.02693	0.08508	-0.10515	-0.06121	0.20125	-0.04779	-0.01270	0.21951	-0.04381	-0.00555	0.22278	-0.10804	-0.01836	0.23795	-0.04220	-0.00764	0.17728	-0.10275	-0.01159	0.22191	0.00870	0.02604	0.19128	-0.01776	0.00196
12	0.19881	0.05149	-0.05548	0.03561	-0.01047	0.03030	0.21300	0.05083	-0.07277	0.03434	-0.00779	0.01429	0.16669	-0.05457	-0.00279	0.21307	-0.03954	0.01973	0.16165	-0.07760	-0.02194	0.23627	-0.05797	0.00794	0.17397	-0.02547	0.00706	0.16321	-0.09051	-0.04466	0.31258	-0.05307	0.02096	0.09572	-0.11834	-0.06539	0.21329	-0.05846	-0.01630	0.22912	-0.05508	-0.01208	0.23521	-0.12090	-0.01695	0.24968	-0.05166	-0.01193	0.20321	-0.11603	-0.01144	0.22941	-0.00529	0.01559	0.19835	-0.02872	-0.00605
13	0.20448	0.05135	-0.06302	0.03545	-0.01313	0.03049	0.21914	0.05229	-0.08290	0.03418	-0.01085	0.01330	0.16836	-0.06167	-0.00548	0.22550	-0.04567	0.02079	0.15990	-0.08657	-0.02630	0.24350	-0.06177	0.00941	0.17845	-0.03074	0.00601	0.16896	-0.09359	-0.04375	0.31656	-0.06503	0.01533	0.10152	-0.13026	-0.06944	0.21961	-0.06782	-0.01906	0.23046	-0.06540	-0.01848	0.24356	-0.13172	-0.01544	0.25371	-0.05807	-0.01495	0.22190	-0.12624	-0.00979	0.23373	-0.01865	0.00538	0.20413	-0.04123	-0.01523
14	0.20499	0.05034	-0.06840	0.03540	-0.01506	0.03091	0.22212	0.05285	-0.09066	0.03296	-0.01334	0.01351	0.16773	-0.06697	-0.00823	0.23130	-0.04943	0.02180	0.15807	-0.09276	-0.02988	0.24619	-0.06377	0.01115	0.17907	-0.03548	0.00494	0.17038	-0.09286	-0.04134	0.31461	-0.07429	0.01042	0.10388	-0.14042	-0.07293	0.22383	-0.07533	-0.02069	0.22550	-0.07411	-0.02402	0.25113	-0.13923	-0.01369	0.24960	-0.06045	-0.01610	0.23169	-0.13227	-0.00657	0.23403	-0.03067	-0.00403	0.20776	-0.05379	-0.02477
15	0.20049	0.04754	-0.07136	0.03565	-0.01602	0.03138	0.22162	0.05206	-0.09539	0.03089	-0.01498	0.01506	0.16618	-0.07032	-0.01065	0.22999	-0.05056	0.02284	0.15620	-0.09600	-0.03238	0.24412	-0.06421	0.01309	0.17539	-0.03950	0.00389	0.16879	-0.08834	-0.03718	0.30677	-0.08020	0.00654	0.10515	-0.14838	-0.07542	0.22631	-0.08047	-0.02098	0.21502	-0.08053	-0.02810	0.25711	-0.14242	-0.01153	0.23696	-0.05840	-0.01504	0.23288	-0.13384	-0.00192	0.22847	-0.04092	-0.01225	0.20587	-0.06451	-0.03391
16	0.19129	0.04278	-0.07176	0.03648	-0.01590	0.03174	0.21681	0.05023	-0.09677	0.02824	-0.01552	0.01755	0.16337	-0.07176	-0.01229	0.22242	-0.04898	0.02391	0.15283	-0.09630	-0.03361	0.23688	-0.06315	0.01509	0.16716	-0.04238	0.00300	0.16481	-0.08033	-0.03131	0.29302	-0.08237	0.00385	0.10677	-0.15382	-0.07655	0.22576	-0.08292	-0.01989	0.19928	-0.08411	-0.03027	0.25860	-0.14090	-0.00865	0.21787	-0.05219	-0.01180	0.22806	-0.13130	0.00380	0.21512	-0.04908	-0.01923	0.19605	-0.07188	-0.04188
