	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d
17	0.65000	0.06352	0.28789	0.06454	-0.05220	0.13686	0.60541	0.13206	0.29714	0.09780	-0.06663	0.12501	0.45994	0.24088	-0.03589	0.61461	0.31403	0.02572	0.51657	0.31327	-0.02938	0.71556	0.35293	0.02747	0.57530	0.20232	-0.16588	0.65388	0.34435	0.10078	0.77621	0.36146	-0.21171	0.63570	0.35281	0.09945	0.63883	0.27204	-0.14512	0.69212	0.24634	-0.11958	0.74793	0.41273	0.09703	0.74313	0.29064	-0.10530	0.64581	0.36075	0.06610	0.56970	0.19966	-0.28026	0.45260	0.11884	-0.20741
18	0.64036	0.05884	0.27396	0.06766	-0.04475	0.12935	0.60451	0.12796	0.28283	0.10128	-0.06367	0.12176	0.47413	0.22919	-0.03940	0.59551	0.29347	0.02806	0.52105	0.29892	-0.03124	0.70335	0.33475	0.02974	0.56542	0.18939	-0.15746	0.64492	0.32690	0.09945	0.75878	0.33767	-0.20748	0.67601	0.35682	0.09831	0.65107	0.26509	-0.14404	0.67805	0.23281	-0.10738	0.74668	0.39012	0.09939	0.69946	0.28061	-0.08837	0.63931	0.36699	0.06809	0.56014	0.17695	-0.26037	0.44053	0.09180	-0.19105
19	0.61745	0.06345	0.25858	0.07105	-0.03613	0.12069	0.58904	0.12215	0.26946	0.10365	-0.05850	0.11704	0.47753	0.22060	-0.03961	0.56523	0.27019	0.03111	0.51361	0.28448	-0.03081	0.67797	0.31436	0.03253	0.54466	0.17623	-0.14680	0.62064	0.30740	0.09810	0.72447	0.31020	-0.19951	0.70303	0.35738	0.09752	0.64641	0.25727	-0.13924	0.64970	0.22054	-0.09257	0.72381	0.37225	0.10176	0.64630	0.27140	-0.07258	0.62289	0.37025	0.06909	0.53210	0.15110	-0.23634	0.41453	0.07119	-0.17119
20	0.58510	0.07360	0.24308	0.07464	-0.02719	0.11179	0.56339	0.11554	0.25866	0.10432	-0.05197	0.11127	0.47239	0.21699	-0.03682	0.52642	0.24571	0.03486	0.49553	0.27127	-0.02855	0.64466	0.29368	0.03519	0.51791	0.16396	-0.13545	0.58474	0.28790	0.09703	0.67902	0.28240	-0.18882	0.71406	0.35605	0.09743	0.62929	0.25023	-0.13169	0.61301	0.20995	-0.07714	0.68693	0.36108	0.10328	0.58965	0.26233	-0.05909	0.59881	0.36979	0.06912	0.49032	0.12506	-0.21034	0.38180	0.05884	-0.15027
21	0.54809	0.08478	0.22820	0.07839	-0.01858	0.10341	0.53251	0.10932	0.25045	0.10329	-0.04502	0.10495	0.46103	0.21789	-0.03196	0.48297	0.22110	0.03924	0.46977	0.25966	-0.02507	0.60870	0.27388	0.03733	0.48806	0.15298	-0.12461	0.54404	0.27007	0.09664	0.62946	0.25675	-0.17677	0.71044	0.35392	0.09798	0.60546	0.24442	-0.12265	0.57433	0.20017	-0.06276	0.64458	0.35561	0.10334	0.53575	0.25286	-0.04820	0.56926	0.36492	0.06833	0.44045	0.10064	-0.18426	0.34803	0.05389	-0.13035
22	0.51115	0.09425	0.21418	0.08220	-0.01070	0.09604	0.50031	0.10442	0.24378	0.10093	-0.03848	0.09854	0.44548	0.22128	-0.02622	0.43998	0.19723	0.04409	0.44053	0.24964	-0.02104	0.57350	0.25527	0.03886	0.45713	0.14307	-0.11499	0.50514	0.25490	0.09725	0.58148	0.23442	-0.16470	0.69583	0.35142	0.09884	0.57986	0.23941	-0.11328	0.53795	0.18961	-0.05039	0.60242	0.35293	0.10168	0.49125	0.24314	-0.03965	0.53688	0.35515	0.06695	0.38844	0.07876	-0.15957	0.31548	0.05363	-0.11278
23	0.47759	0.10079	0.20094	0.08588	-0.00366	0.08996	0.46911	0.10128	0.23718	0.09779	-0.03289	0.09239	0.42813	0.22469	-0.02067	0.40188	0.17490	0.04925	0.41145	0.24100	-0.01702	0.54053	0.23753	0.04004	0.42752	0.13370	-0.10687	0.47181	0.24258	0.09906	0.53794	0.21514	-0.15363	0.67436	0.34837	0.09966	0.55492	0.23409	-0.10445	0.50505	0.17677	-0.04016	0.56292	0.34970	0.09841	0.46021	0.23396	-0.03287	0.50467	0.34090	0.06521	0.33939	0.05971	-0.13734	0.28371	0.05471	-0.09812
24	0.44900	0.10453	0.18832	0.08922	0.00267	0.08528	0.43973	0.09977	0.22931	0.09441	-0.02842	0.08672	0.41074	0.22582	-0.01608	0.37031	0.15461	0.05466	0.38409	0.23307	-0.01340	0.51102	0.22036	0.04140	0.40143	0.12451	-0.10022	0.44482	0.23260	0.10223	0.49879	0.19769	-0.14405	0.64959	0.34424	0.10019	0.53049	0.22716	-0.09652	0.47540	0.16097	-0.03151	0.52688	0.34336	0.09393	0.44273	0.22598	-0.02706	0.47509	0.32356	0.06337	0.29672	0.04324	-0.11833	0.25206	0.05452	-0.08621
25	0.42582	0.10639	0.17614	0.09205	0.00857	0.08206	0.41237	0.09928	0.21948	0.09112	-0.02491	0.08161	0.39345	0.22305	-0.01275	0.34494	0.13657	0.06048	0.35920	0.22518	-0.01039	0.48670	0.20379	0.04360	0.37889	0.11513	-0.09493	0.42395	0.22439	0.10697	0.46334	0.18085	-0.13595	0.62389	0.33825	0.10040	0.50552	0.21763	-0.08937	0.44911	0.14277	-0.02354	0.49447	0.33281	0.08887	0.43718	0.21933	-0.02141	0.44947	0.30505	0.06174	0.26191	0.02891	-0.10303	0.22115	0.05181	-0.07649
26	0.40782	0.10741	0.16436	0.09425	0.01442	0.08032	0.38711	0.09899	0.20773	0.08810	-0.02190	0.07706	0.37587	0.21597	-0.01041	0.32521	0.12086	0.06705	0.33741	0.21690	-0.00790	0.46860	0.18815	0.04727	0.35846	0.10519	-0.09075	0.40924	0.21753	0.11365	0.43149	0.16401	-0.12898	0.59860	0.32967	0.10043	0.47991	0.20537	-0.08248	0.42631	0.12352	-0.01540	0.46524	0.31834	0.08400	0.44131	0.21379	-0.01529	0.42741	0.28699	0.06063	0.23480	0.01620	-0.09160	0.19247	0.04653	-0.06816
27	0.39464	0.10841	0.15315	0.09569	0.02061	0.08010	0.36410	0.09852	0.19469	0.08547	-0.01888	0.07304	0.35830	0.20537	-0.00852	0.31040	0.10763	0.07484	0.31920	0.20825	-0.00564	0.45611	0.17402	0.05280	0.34040	0.09476	-0.08721	0.40077	0.21165	0.12266	0.40342	0.14720	-0.12265	0.57504	0.31824	0.10062	0.45467	0.19114	-0.07521	0.40688	0.10477	-0.00658	0.43878	0.30119	0.08010	0.45274	0.20934	-0.00844	0.40764	0.27049	0.06025	0.21479	0.00481	-0.08383	0.16671	0.03920	-0.06045
28	0.38635	0.10980	0.14289	0.09630	0.02742	0.08138	0.34344	0.09816	0.18124	0.08340	-0.01536	0.06957	0.34190	0.19285	-0.00633	0.29964	0.09713	0.08428	0.30432	0.19933	-0.00310	0.44850	0.16216	0.06016	0.32704	0.08440	-0.08378	0.39819	0.20646	0.13430	0.37937	0.13071	-0.11664	0.55450	0.30423	0.10159	0.43091	0.17613	-0.06718	0.39113	0.08794	0.00303	0.41476	0.28287	0.07781	0.46998	0.20606	-0.00104	0.38968	0.25628	0.06069	0.20181	-0.00525	-0.07918	0.14317	0.03048	-0.05277
29	0.38317	0.11150	0.13393	0.09609	0.03498	0.08413	0.32538	0.09844	0.16826	0.08205	-0.01107	0.06669	0.32763	0.18010	-0.00320	0.29283	0.08965	0.09556	0.29212	0.19027	0.00025	0.44631	0.15319	0.06888	0.31996	0.07462	-0.08012	0.40103	0.20174	0.14861	0.35996	0.11501	-0.11074	0.53780	0.28842	0.10407	0.40936	0.16156	-0.05844	0.38036	0.07398	0.01313	0.39301	0.26482	0.07757	0.49102	0.20372	0.00660	0.37462	0.24501	0.06188	0.19605	-0.01392	-0.07687	0.12096	0.02102	-0.04480
30	0.38446	0.11277	0.12642	0.09522	0.04333	0.08813	0.31048	0.09967	0.15659	0.08144	-0.00594	0.06451	0.31563	0.16828	0.00127	0.28987	0.08518	0.10865	0.28218	0.18116	0.00481	0.44883	0.14728	0.07836	0.31863	0.06582	-0.07605	0.40872	0.19749	0.16522	0.34588	0.10084	-0.10495	0.52454	0.27183	0.10882	0.39115	0.14855	-0.04944	0.37590	0.06330	0.02321	0.37388	0.24833	0.07957	0.51195	0.20173	0.01440	0.36418	0.23717	0.06372	0.19721	-0.02125	-0.07598	0.10045	0.01177	-0.03658
31	0.38875	0.11240	0.12032	0.09385	0.05242	0.09302	0.29944	0.10172	0.14692	0.08140	-0.00013	0.06309	0.30573	0.15795	0.00714	0.29027	0.08330	0.12323	0.27460	0.17233	0.01078	0.45363	0.14409	0.08818	0.32139	0.05834	-0.07151	0.42061	0.19386	0.18344	0.33696	0.08905	-0.09939	0.51279	0.25530	0.11630	0.37782	0.13801	-0.04084	0.37815	0.05583	0.03279	0.35846	0.23456	0.08364	0.52860	0.19934	0.02252	0.35938	0.23280	0.06608	0.20456	-0.02748	-0.07558	0.08312	0.00373	-0.02834
32	0.39504	0.10971	0.11548	0.09219	0.06217	0.09833	0.29291	0.10410	0.13976	0.08172	0.00613	0.06243	0.29818	0.14956	0.01423	0.29410	0.08339	0.13880	0.27054	0.16454	0.01813	0.45936	0.14312	0.09818	0.32701	0.05227	-0.06653	0.43599	0.19103	0.20241	0.33263	0.08032	-0.09421	0.50098	0.23962	0.12652	0.37033	0.13047	-0.03315	0.38655	0.05127	0.04165	0.34830	0.22446	0.08941	0.53905	0.19591	0.03112	0.35970	0.23130	0.06883	0.21729	-0.03280	-0.07481	0.07066	-0.00231	-0.02033
33	0.40322	0.10536	0.11170	0.09052	0.07246	0.10365	0.29117	0.10608	0.13537	0.08219	0.01268	0.06246	0.29376	0.14353	0.02227	0.30249	0.08488	0.15481	0.27186	0.15885	0.02668	0.46642	0.14380	0.10834	0.33420	0.04736	-0.06119	0.45388	0.18903	0.22132	0.33244	0.07486	-0.08944	0.49020	0.22578	0.13907	0.36798	0.12593	-0.02646	0.39948	0.04911	0.04991	0.34454	0.21864	0.09639	0.54492	0.19112	0.04034	0.36331	0.23168	0.07197	0.23419	-0.03747	-0.07292	0.06428	-0.00587	-0.01262
34	0.41339	0.10038	0.10877	0.08913	0.08319	0.10860	0.29387	0.10723	0.13375	0.08265	0.01954	0.06304	0.29327	0.14027	0.03107	0.31627	0.08728	0.17082	0.27917	0.15601	0.03634	0.47499	0.14532	0.11870	0.34156	0.04314	-0.05553	0.47282	0.18761	0.23960	0.33576	0.07237	-0.08491	0.48300	0.21473	0.15318	0.36970	0.12408	-0.02047	0.41518	0.04883	0.05795	0.34708	0.21731	0.10418	0.54910	0.18500	0.05017	0.36826	0.23300	0.07565	0.25420	-0.04177	-0.06940	0.06387	-0.00681	-0.00507
35	0.42507	0.09543	0.10639	0.08816	0.09425	0.11295	0.30023	0.10777	0.13462	0.08300	0.02687	0.06402	0.29688	0.13990	0.04058	0.33438	0.09006	0.18662	0.29073	0.15596	0.04717	0.48554	0.14691	0.12933	0.34745	0.03898	-0.04951	0.49088	0.18658	0.25686	0.34213	0.07238	-0.08034	0.48034	0.20682	0.16806	0.37497	0.12448	-0.01464	0.43248	0.04999	0.06617	0.35467	0.22021	0.11259	0.55294	0.17765	0.06053	0.37400	0.23461	0.08017	0.27657	-0.04586	-0.06405	0.06821	-0.00522	0.00259
36	0.43772	0.09089	0.10439	0.08771	0.10559	0.11662	0.30951	0.10811	0.13757	0.08323	0.03493	0.06536	0.30413	0.14227	0.05092	0.35551	0.09299	0.20214	0.30414	0.15827	0.05932	0.49884	0.14834	0.14024	0.35155	0.03425	-0.04313	0.50649	0.18581	0.27296	0.35123	0.07436	-0.07546	0.48136	0.20189	0.18318	0.38361	0.12659	-0.00848	0.45124	0.05232	0.07482	0.36600	0.22670	0.12169	0.55668	0.16942	0.07137	0.38136	0.23623	0.08586	0.30011	-0.04988	-0.05690	0.07609	-0.00141	0.01063
37	0.45115	0.08729	0.10275	0.08791	0.11714	0.11963	0.32134	0.10843	0.14219	0.08342	0.04388	0.06707	0.31447	0.14706	0.06235	0.37858	0.09606	0.21744	0.31800	0.16238	0.07288	0.51424	0.14974	0.15135	0.35517	0.02860	-0.03642	0.52017	0.18511	0.28787	0.36285	0.07785	-0.07009	0.48507	0.19951	0.19833	0.39521	0.13005	-0.00178	0.47174	0.05572	0.08397	0.38034	0.23600	0.13170	0.56120	0.16122	0.08279	0.39146	0.23793	0.09294	0.32300	-0.05398	-0.04820	0.08703	0.00409	0.01916
38	0.46559	0.08516	0.10156	0.08878	0.12890	0.12207	0.33564	0.10880	0.14811	0.08381	0.05380	0.06921	0.32751	0.15393	0.07505	0.40290	0.09950	0.23261	0.33236	0.16772	0.08780	0.53120	0.15142	0.16259	0.35985	0.02199	-0.02947	0.53390	0.18429	0.30167	0.37668	0.08245	-0.06422	0.49104	0.19907	0.21354	0.40930	0.13462	0.00539	0.49403	0.06017	0.09349	0.39789	0.24740	0.14291	0.56779	0.15425	0.09496	0.40495	0.24006	0.10142	0.34403	-0.05817	-0.03821	0.10077	0.01056	0.02824
39	0.48137	0.08484	0.10107	0.09036	0.14091	0.12410	0.35236	0.10936	0.15493	0.08465	0.06461	0.07182	0.34346	0.16255	0.08890	0.42804	0.10370	0.24778	0.34828	0.17379	0.10383	0.55036	0.15404	0.17403	0.36541	0.01437	-0.02241	0.54861	0.18345	0.31455	0.39232	0.08783	-0.05789	0.49908	0.19983	0.22896	0.42531	0.14004	0.01287	0.51806	0.06562	0.10333	0.41915	0.26021	0.15543	0.57775	0.14974	0.10808	0.42131	0.24304	0.11123	0.36361	-0.06220	-0.02708	0.11671	0.01705	0.03788
40	0.49836	0.08627	0.10161	0.09262	0.15329	0.12583	0.37135	0.10999	0.16231	0.08611	0.07617	0.07477	0.36289	0.17277	0.10348	0.45375	0.10916	0.26307	0.36667	0.18016	0.12060	0.57163	0.15843	0.18597	0.37100	0.00593	-0.01538	0.56373	0.18313	0.32686	0.40950	0.09372	-0.05110	0.50916	0.20122	0.24467	0.44251	0.14594	0.02066	0.54349	0.07206	0.11362	0.44394	0.27373	0.16915	0.59156	0.14858	0.12231	0.43938	0.24710	0.12219	0.38257	-0.06562	-0.01481	0.13455	0.02272	0.04822
41	0.51593	0.08906	0.10354	0.09552	0.16625	0.12733	0.39225	0.11047	0.16999	0.08813	0.08837	0.07782	0.38616	0.18448	0.11815	0.47941	0.11631	0.27865	0.38733	0.18660	0.13771	0.59372	0.16535	0.19888	0.37601	-0.00287	-0.00837	0.57843	0.18394	0.33897	0.42796	0.09991	-0.04375	0.52153	0.20293	0.26056	0.46042	0.15213	0.02902	0.56931	0.07958	0.12475	0.47095	0.28726	0.18380	0.60826	0.15096	0.13778	0.45868	0.25226	0.13414	0.40081	-0.06790	-0.00121	0.15428	0.02727	0.05953
42	0.53331	0.09244	0.10712	0.09884	0.18001	0.12857	0.41438	0.11077	0.17781	0.09045	0.10122	0.08068	0.41288	0.19751	0.13244	0.50403	0.12525	0.29460	0.40904	0.19301	0.15494	0.61563	0.17542	0.21323	0.38147	-0.01123	-0.00120	0.59229	0.18639	0.35130	0.44720	0.10621	-0.03564	0.53602	0.20487	0.27639	0.47887	0.15865	0.03836	0.59432	0.08847	0.13726	0.49817	0.30010	0.19912	0.62538	0.15616	0.15440	0.47917	0.25819	0.14698	0.41736	-0.06836	0.01409	0.17534	0.03099	0.07230
43	0.54992	0.09556	0.11256	0.10228	0.19469	0.12949	0.43669	0.11098	0.18569	0.09257	0.11483	0.08316	0.44116	0.21123	0.14628	0.52700	0.13576	0.31090	0.43036	0.19953	0.17223	0.63710	0.18901	0.22923	0.38951	-0.01802	0.00642	0.60497	0.19091	0.36420	0.46660	0.11274	-0.02650	0.55158	0.20690	0.29197	0.49755	0.16579	0.04903	0.61756	0.09907	0.15155	0.52398	0.31157	0.21503	0.64085	0.16318	0.17183	0.50043	0.26436	0.16063	0.43079	-0.06634	0.03142	0.19679	0.03463	0.08711
44	0.56525	0.09781	0.11991	0.10548	0.21023	0.13003	0.45808	0.11106	0.19361	0.09393	0.12940	0.08519	0.46784	0.22438	0.16014	0.54777	0.14740	0.32738	0.45005	0.20642	0.18957	0.65760	0.20576	0.24675	0.40177	-0.02204	0.01486	0.61642	0.19780	0.37771	0.48505	0.11973	-0.01608	0.56765	0.20918	0.30727	0.51586	0.17399	0.06117	0.63798	0.11164	0.16758	0.54788	0.32119	0.23166	0.65314	0.17095	0.18947	0.52188	0.27028	0.17498	0.43965	-0.06145	0.05084	0.21797	0.03926	0.10437
45	0.57820	0.09933	0.12889	0.10816	0.22635	0.13009	0.47757	0.11100	0.20165	0.09396	0.14507	0.08685	0.49068	0.23587	0.17493	0.56484	0.15954	0.34360	0.46723	0.21376	0.20690	0.67645	0.22455	0.26531	0.41682	-0.02268	0.02452	0.62679	0.20720	0.39157	0.50119	0.12757	-0.00420	0.58395	0.21192	0.32242	0.53305	0.18379	0.07461	0.65376	0.12600	0.18486	0.56997	0.32887	0.24932	0.66027	0.17834	0.20652	0.54258	0.27558	0.18972	0.44274	-0.05372	0.07201	0.23831	0.04610	0.12418
46	0.58694	0.10060	0.13888	0.11009	0.24255	0.12964	0.49401	0.11072	0.20991	0.09225	0.16175	0.08822	0.50849	0.24527	0.19152	0.57544	0.17134	0.35881	0.48127	0.22121	0.22395	0.69283	0.24363	0.28418	0.43135	-0.01993	0.03558	0.63528	0.21875	0.40530	0.51368	0.13668	0.00918	0.59962	0.21524	0.33768	0.54799	0.19559	0.08901	0.66222	0.14146	0.20252	0.58959	0.33471	0.26811	0.65959	0.18422	0.22212	0.56041	0.27981	0.20437	0.43915	-0.04364	0.09421	0.25665	0.05610	0.14611
47	0.58897	0.10179	0.14884	0.11110	0.25816	0.12867	0.50596	0.11000	0.21842	0.08869	0.17910	0.08931	0.51995	0.25263	0.21016	0.57616	0.18180	0.37188	0.49195	0.22843	0.24039	0.70443	0.26066	0.30272	0.44222	-0.01458	0.04787	0.64000	0.23150	0.41820	0.52122	0.14725	0.02394	0.61301	0.21924	0.35319	0.55933	0.20929	0.10398	0.66045	0.15685	0.21948	0.60498	0.33904	0.28763	0.64720	0.18741	0.23553	0.57257	0.28256	0.21836	0.42829	-0.03218	0.11640	0.27168	0.06972	0.16926
48	0.58204	0.10327	0.15753	0.11117	0.27236	0.12720	0.51179	0.10838	0.22708	0.08351	0.19645	0.08998	0.52369	0.25836	0.23026	0.56479	0.19002	0.38149	0.49812	0.23497	0.25584	0.70880	0.27335	0.32031	0.44687	-0.00802	0.06077	0.63867	0.24400	0.42934	0.52275	0.15909	0.03976	0.62257	0.22410	0.36884	0.56569	0.22427	0.11912	0.64581	0.17060	0.23449	0.61338	0.34227	0.30678	0.61917	0.18673	0.24621	0.57649	0.28380	0.23095	0.40962	-0.02050	0.13742	0.28241	0.08678	0.19243
49	0.56483	0.10625	0.16379	0.11039	0.28417	0.12527	0.50986	0.10537	0.23548	0.07720	0.21287	0.08999	0.51848	0.26274	0.25048	0.54060	0.19506	0.38620	0.49765	0.24004	0.26997	0.70581	0.28023	0.33626	0.44360	-0.00184	0.07337	0.62876	0.25457	0.43748	0.51730	0.17156	0.05619	0.62706	0.22995	0.38415	0.56571	0.23931	0.13395	0.61660	0.18099	0.24628	0.61223	0.34468	0.32392	0.57342	0.18113	0.25359	0.56953	0.28359	0.24124	0.38275	-0.00975	0.15605	0.28810	0.10642	0.21431
50	0.53699	0.11209	0.16656	0.10894	0.29256	0.12295	0.49870	0.10081	0.24282	0.07038	0.22733	0.08903	0.50339	0.26558	0.26903	0.50434	0.19594	0.38471	0.48803	0.24258	0.28226	0.69492	0.28031	0.35013	0.43147	0.00260	0.08471	0.60825	0.26154	0.44121	0.50356	0.18357	0.07262	0.62573	0.23669	0.39821	0.55811	0.25284	0.14798	0.57257	0.18642	0.25367	0.60027	0.34620	0.33729	0.51115	0.16986	0.25669	0.54952	0.28186	0.24833	0.34747	-0.00089	0.17113	0.28803	0.12713	0.23378
51	0.49895	0.12099	0.16498	0.10698	0.29645	0.12039	0.47729	0.09487	0.24788	0.06364	0.23882	0.08685	0.47786	0.26611	0.28405	0.45752	0.19179	0.37598	0.46732	0.24155	0.29189	0.67386	0.27305	0.36182	0.41033	0.00446	0.09390	0.57633	0.26332	0.43906	0.48021	0.19363	0.08836	0.61818	0.24380	0.40973	0.54127	0.26303	0.16066	0.51473	0.18543	0.25554	0.57731	0.34613	0.34544	0.43651	0.15270	0.25401	0.51553	0.27787	0.25144	0.30413	0.00529	0.18159	0.28151	0.14687	0.24986
52	0.45201	0.13159	0.15863	0.10466	0.29489	0.11784	0.44547	0.08793	0.24916	0.05741	0.24640	0.08330	0.44218	0.26322	0.29389	0.40240	0.18203	0.35939	0.43479	0.23611	0.29777	0.64066	0.25872	0.37116	0.38121	0.00379	0.10037	0.53311	0.25851	0.42964	0.44642	0.20005	0.10262	0.60376	0.25039	0.41720	0.51419	0.26812	0.17137	0.44571	0.17697	0.25091	0.54368	0.34320	0.34734	0.35498	0.13030	0.24398	0.46867	0.27002	0.25002	0.25429	0.00831	0.18651	0.26838	0.16340	0.26179
53	0.39815	0.14146	0.14754	0.10200	0.28714	0.11554	0.40426	0.08035	0.24509	0.05190	0.24922	0.07835	0.39745	0.25560	0.29715	0.34233	0.16661	0.33481	0.39112	0.22558	0.29864	0.59497	0.23832	0.37744	0.34521	0.00129	0.10395	0.47903	0.24617	0.41186	0.40296	0.20124	0.11457	0.58077	0.25511	0.41913	0.47647	0.26655	0.17937	0.36964	0.16067	0.23909	0.50021	0.33573	0.34230	0.27217	0.10415	0.22570	0.41236	0.25617	0.24351	0.20105	0.00798	0.18511	0.24924	0.17475	0.26899
54	0.33996	0.14764	0.13226	0.09883	0.27278	0.11364	0.35564	0.07235	0.23436	0.04719	0.24648	0.07212	0.34551	0.24204	0.29281	0.28145	0.14619	0.30269	0.33834	0.20960	0.29342	0.53722	0.21309	0.37921	0.30316	-0.00207	0.10483	0.41576	0.22602	0.38506	0.35175	0.19578	0.12338	0.54735	0.25633	0.41418	0.42884	0.25715	0.18389	0.29178	0.13730	0.21983	0.44862	0.32196	0.32986	0.19437	0.07657	0.19952	0.35107	0.23447	0.23109	0.14861	0.00465	0.17690	0.22537	0.17954	0.27092
55	0.28075	0.14777	0.11381	0.09471	0.25185	0.11197	0.30235	0.06420	0.21628	0.04328	0.23747	0.06492	0.28913	0.22170	0.28023	0.22353	0.12212	0.26411	0.27935	0.18819	0.28136	0.46890	0.18425	0.37437	0.25700	-0.00525	0.10328	0.34696	0.19863	0.34926	0.29604	0.18294	0.12821	0.50327	0.25238	0.40136	0.37334	0.23929	0.18413	0.21771	0.10891	0.19350	0.39171	0.30055	0.30966	0.12735	0.05014	0.16714	0.28832	0.20414	0.21169	0.10128	-0.00069	0.16181	0.19858	0.17718	0.26703
56	0.22382	0.14096	0.09355	0.08911	0.22492	0.10991	0.24759	0.05648	0.19110	0.04017	0.22171	0.05736	0.23199	0.19468	0.25918	0.17062	0.09624	0.22076	0.21793	0.16195	0.26219	0.39301	0.15306	0.36051	0.21020	-0.00747	0.09942	0.27711	0.16542	0.30520	0.23978	0.16299	0.12827	0.45008	0.24188	0.38008	0.31333	0.21317	0.17929	0.15260	0.07879	0.16128	0.33303	0.27096	0.28158	0.07484	0.02707	0.13146	0.22610	0.16622	0.18479	0.06210	-0.00660	0.14062	0.17095	0.16773	0.25666
57	0.17162	0.12788	0.07299	0.08161	0.19322	0.10637	0.19454	0.04999	0.16019	0.03770	0.19918	0.05024	0.17778	0.16221	0.23013	0.12302	0.07061	0.17506	0.15884	0.13225	0.23618	0.31352	0.12078	0.33582	0.16661	-0.00836	0.09323	0.21016	0.12869	0.25449	0.18699	0.13731	0.12298	0.39030	0.22414	0.35025	0.25267	0.18011	0.16871	0.09996	0.05079	0.12616	0.27596	0.23387	0.24595	0.03720	0.00899	0.09555	0.16508	0.12384	0.15120	0.03215	-0.01168	0.11521	0.14447	0.15176	0.23909
