	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d
7	2.61167	0.81037	4.67399	1.65263	-2.62610	0.47421	-18.36701	2.68099	-1.29150	0.86693	0.09340	1.91229	-1.57512	0.86116	-21.38536	2.30427	4.29521	2.48343	7.63472	5.31902	-3.61671	-3.21320	-12.85511	-17.80137	-1.82402	-1.00482	-2.80426	-18.22304	1.08085	5.11328	-2.39810	-24.28480	0.05649	-0.54255	-0.87296	-22.48327	1.61534	2.63719	-2.86878	-20.46212	-1.92343	0.89249	-1.00703	-25.02323	2.29202	2.37351	-2.52524	-19.11793	-0.22456	0.40943	1.66094	-1.59432	-1.56142	0.33824	-21.82101	-17.79216	2.82692	5.81267	-2.48345	-17.91929	-2.16778	-0.90713	-0.44145	-0.32416	-1.76063	-1.65858	-23.50073	-19.53400	2.73219	2.91178	6.69885	4.40101	-3.01352	-2.34377	-17.77205	-18.76930	0.82593	1.43517	-1.46758	-15.66363	2.39098	2.67077	-2.76943	-20.11744	-1.04105	1.74817	-2.25824	-19.95091	2.48303	5.25083	-2.37327	-22.36447	0.03883	2.37563	-2.48304	-17.94961	1.85594	2.76312	3.50029	5.85046	-1.90327	-1.99816	-26.00371	-22.43745	-1.18902	-4.46731	-1.04945	-21.71617	1.98859	3.49930	-2.63246	-21.59766	0.18700	1.38303	-2.31645	-16.22857
8	2.96279	0.78807	4.93031	1.59778	-2.19949	0.58841	-18.06845	2.90381	-0.95405	0.92094	0.34746	1.86023	-1.17989	0.90029	-20.80996	2.02873	4.51127	2.86014	7.78883	5.53234	-3.47811	-2.73263	-12.07793	-17.54695	-1.45108	-1.07626	-2.26810	-17.60271	1.44695	5.27176	-1.88402	-24.19102	0.53713	-0.17661	-0.31715	-22.23854	1.93699	2.92618	-2.80408	-20.83554	-1.55455	1.10100	-0.71856	-24.38322	2.62886	2.71971	-1.89600	-19.10591	0.09438	0.95911	1.66575	-0.99097	-0.90301	0.87294	-20.95696	-17.37294	3.20108	5.98632	-1.76095	-17.49926	-1.88181	-0.58550	-0.26566	0.11654	-1.78140	-1.63320	-22.48203	-19.38712	2.93371	3.32121	6.83163	4.87859	-2.65174	-2.05461	-17.10795	-18.49499	1.31760	1.76644	-1.08695	-15.16964	2.86547	3.05371	-2.46711	-19.54094	-0.69165	2.16906	-1.96160	-19.17031	2.75630	5.21689	-1.93693	-22.17098	0.31807	2.44973	-2.05117	-17.10776	2.24192	3.25894	3.71609	6.35525	-1.43305	-1.49891	-25.85028	-21.71842	-0.91978	-4.13131	-0.63740	-21.55878	2.45406	3.81672	-1.99519	-21.16677	0.62702	1.54181	-1.67304	-15.25550
9	3.35097	0.76905	5.22382	1.54483	-1.64236	0.69619	-17.77174	3.13000	-0.59243	0.96416	0.67135	1.77909	-0.64657	0.91204	-20.32216	1.82434	4.79336	3.26192	7.92063	5.71369	-3.10694	-2.05337	-11.21169	-17.35868	-1.02351	-0.99816	-1.57980	-16.90113	1.85185	5.49223	-1.30881	-24.11582	0.99550	0.22430	0.16650	-22.05033	2.32702	3.21738	-2.57302	-21.00601	-1.16077	1.31689	-0.25744	-23.79923	2.98249	3.10584	-1.16321	-19.02619	0.42934	1.53287	1.73000	-0.26555	-0.07028	1.41822	-20.28900	-17.20988	3.60735	6.20582	-0.95476	-17.12847	-1.55690	-0.25055	-0.08510	0.53784	-1.62753	-1.41978	-21.61279	-19.25840	3.14219	3.74129	6.94706	5.29733	-2.15163	-1.63503	-16.55532	-18.28078	1.84956	2.14588	-0.51749	-14.71947	3.37352	3.46679	-2.02317	-18.92360	-0.31409	2.56589	-1.39612	-18.51494	3.10689	5.28559	-1.41513	-21.86537	0.64115	2.57411	-1.35532	-16.41532	2.66249	3.83542	4.01465	6.98753	-0.80995	-0.94346	-25.55763	-21.10428	-0.58237	-3.56911	-0.23197	-21.39189	2.99444	4.25510	-1.21220	-20.70022	1.12498	1.87919	-0.88786	-14.41961
10	3.76126	0.75341	5.56169	1.50267	-1.01768	0.75306	-17.50424	3.32903	-0.22182	0.99717	1.07099	1.69096	-0.03743	0.88387	-19.94399	1.70331	5.14238	3.66623	8.07916	5.88195	-2.49558	-1.26093	-10.37386	-17.23645	-0.55934	-0.74037	-0.82612	-16.21215	2.27461	5.77173	-0.73901	-24.05704	1.41496	0.62544	0.52088	-21.90849	2.78782	3.54730	-2.15671	-20.99509	-0.75509	1.56285	0.33051	-23.30108	3.33969	3.52948	-0.46042	-18.92756	0.77001	2.11924	1.89544	0.54793	0.78560	1.89590	-19.81507	-17.19171	4.02719	6.47736	-0.18198	-16.82611	-1.20680	0.08002	0.10455	0.93272	-1.26901	-1.01701	-20.94761	-19.15562	3.34809	4.14890	7.05660	5.65485	-1.57523	-1.13565	-16.13924	-18.13162	2.39858	2.57947	0.17676	-14.33514	3.88574	3.90557	-1.47782	-18.33347	0.07526	2.94711	-0.62850	-18.01680	3.51547	5.48054	-0.86401	-21.50479	0.99549	2.81223	-0.49335	-15.88464	3.09366	4.46616	4.39234	7.71913	-0.11730	-0.39654	-25.22025	-20.62967	-0.18263	-2.82762	0.13392	-21.24103	3.58934	4.80593	-0.36871	-20.25518	1.66387	2.41210	-0.05880	-13.74841
11	4.17721	0.74279	5.93668	1.48017	-0.40616	0.73519	-17.27842	3.48784	0.14370	1.02287	1.53075	1.62335	0.55687	0.81779	-19.67476	1.65100	5.54641	4.05000	8.30376	6.05000	-1.68651	-0.47627	-9.64475	-17.16142	-0.08180	-0.32275	-0.10385	-15.60564	2.69164	6.09710	-0.23905	-24.01287	1.78498	0.99792	0.71940	-21.80551	3.30826	3.94745	-1.57697	-20.85158	-0.35172	1.84619	0.95730	-22.89770	3.68962	3.97080	0.09974	-18.83504	1.11170	2.70460	2.16559	1.40060	1.50034	2.22561	-19.49755	-17.22862	4.44389	6.78956	0.45576	-16.59282	-0.84657	0.39244	0.31039	1.30631	-0.71893	-0.49487	-20.49125	-19.08138	3.54159	4.52469	7.16835	5.95800	-1.00913	-0.64165	-15.85335	-18.03770	2.94264	3.04971	0.90179	-14.02491	4.37261	4.35647	-0.88926	-17.82031	0.46144	3.32507	0.18708	-17.67732	3.95435	5.79369	-0.33519	-21.13573	1.36525	3.19094	0.37965	-15.50017	3.51236	5.11976	4.81717	8.49654	0.52577	0.06352	-24.90148	-20.28741	0.26278	-2.00007	0.42778	-21.11423	4.20831	5.42792	0.42915	-19.87276	2.22022	3.09915	0.70115	-13.23781
12	4.58264	0.74087	6.32942	1.48040	0.11498	0.65247	-17.09473	3.60617	0.49349	1.04354	2.01792	1.59482	1.04733	0.73365	-19.49465	1.64209	5.98335	4.39574	8.61528	6.22131	-0.77373	0.17948	-9.05784	-17.10679	0.38602	0.18893	0.50220	-15.11307	3.08199	6.44747	0.14256	-23.98071	2.09961	1.32315	0.77138	-21.73634	3.86324	4.42733	-0.89715	-20.63384	0.03812	2.15432	1.52784	-22.58146	4.02262	4.40777	0.46092	-18.75637	1.45196	3.27056	2.50603	2.23916	1.95705	2.36351	-19.29176	-17.26246	4.84368	7.11798	0.90075	-16.41774	-0.48864	0.67914	0.54151	1.66697	-0.04946	0.03486	-20.20907	-19.02825	3.71605	4.85732	7.28517	6.21542	-0.53615	-0.24012	-15.66842	-17.98008	3.46348	3.52661	1.56286	-13.78482	4.81369	4.80004	-0.32961	-17.40541	0.83451	3.70143	0.87674	-17.47228	4.39299	6.18588	0.12116	-20.79186	1.73377	3.68682	1.10148	-15.23334	3.89860	5.76196	5.24216	9.25766	1.01178	0.37379	-24.63178	-20.05428	0.72920	-1.18253	0.63159	-21.01364	4.81604	6.05902	1.08107	-19.56940	2.76730	3.86259	1.28786	-12.86369
13	4.96203	0.75141	6.71560	1.49981	0.49113	0.55152	-16.94850	3.69114	0.82119	1.05825	2.49484	1.60634	1.37679	0.66283	-19.37596	1.65547	6.42732	4.69382	9.01010	6.39130	0.10669	0.62240	-8.60758	-17.05095	0.82470	0.70739	0.93949	-14.73351	3.43006	6.79676	0.38348	-23.95910	2.35598	1.59170	0.71603	-21.69557	4.41874	4.96574	-0.20932	-20.39142	0.40785	2.46486	1.97597	-22.33794	4.32690	4.82722	0.62064	-18.69410	1.78529	3.79222	2.86678	3.01828	2.12048	2.32402	-19.16428	-17.26488	5.21424	7.43926	1.13945	-16.28839	-0.14068	0.93971	0.80106	2.01652	0.62330	0.47216	-20.04898	-18.98354	3.87010	5.14438	7.40688	6.43471	-0.21065	0.01328	-15.54936	-17.94180	3.94689	3.98368	2.09171	-13.60562	5.20292	5.21804	0.13097	-17.08488	1.19067	4.06753	1.32517	-17.36627	4.80228	6.59949	0.46025	-20.49631	2.08474	4.23872	1.55516	-15.05611	4.23505	6.35672	5.62642	9.94976	1.28252	0.52090	-24.42142	-19.90913	1.18778	-0.43947	0.74551	-20.94020	5.37847	6.63707	1.52413	-19.34057	3.27842	4.62104	1.63255	-12.59573
14	5.30028	0.77559	7.07323	1.53121	0.70097	0.49248	-16.83487	3.75214	1.12418	1.06249	2.93075	1.64594	1.53399	0.63014	-19.29545	1.67817	6.85376	4.94091	9.46159	6.55244	0.80984	0.82440	-8.26839	-16.98513	1.21931	1.15776	1.19410	-14.45169	3.72488	7.11833	0.48986	-23.94802	2.55338	1.80033	0.60780	-21.67671	4.94030	5.51538	0.39260	-20.15597	0.75447	2.76189	2.27632	-22.15445	4.58693	5.22168	0.60732	-18.65166	2.09999	4.24046	3.20124	3.70500	2.03674	2.17293	-19.09329	-17.22931	5.54273	7.73913	1.19280	-16.19573	0.19397	1.17994	1.07985	2.34990	1.18553	0.76670	-19.96397	-18.93891	4.00588	5.39013	7.53458	6.62477	-0.04742	0.10934	-15.46911	-17.91520	4.38152	4.40572	2.45797	-13.47850	5.54682	5.60289	0.44873	-16.84129	1.52979	4.41573	1.50769	-17.32727	5.15772	6.98055	0.65755	-20.26219	2.40247	4.77728	1.69807	-14.94570	4.50622	6.86886	5.94496	10.53727	1.33801	0.54580	-24.27209	-19.83602	1.60859	0.20137	0.78735	-20.89335	5.86697	7.11841	1.74379	-19.17204	3.72933	5.31288	1.71670	-12.40564
15	5.58323	0.81141	7.38650	1.56622	0.75620	0.49154	-16.74972	3.79718	1.40177	1.05016	3.30639	1.69879	1.54973	0.63606	-19.23970	1.70285	7.24185	5.13646	9.93189	6.69757	1.22890	0.80806	-8.01294	-16.91205	1.55863	1.49934	1.28708	-14.25231	3.95811	7.39125	0.48982	-23.94743	2.69342	1.95030	0.49884	-21.67348	5.40162	6.02033	0.84470	-19.94356	1.07573	3.04238	2.43772	-22.02217	4.78571	5.58244	0.46639	-18.63136	2.37895	4.58878	3.47298	4.27769	1.80842	1.99763	-19.06237	-17.16250	5.81529	8.00894	1.10608	-16.13326	0.51353	1.40891	1.35830	2.66193	1.57246	0.92010	-19.92229	-18.89472	4.12572	5.60023	7.67171	6.79635	-0.02456	0.07225	-15.41191	-17.90030	4.75733	4.78563	2.66701	-13.39643	5.85740	5.96082	0.61571	-16.65620	1.85052	4.74395	1.47383	-17.33211	5.44166	7.29492	0.72230	-20.09211	2.67235	5.24879	1.56525	-14.88372	4.69888	7.26810	6.18504	10.99908	1.22016	0.51616	-24.18021	-19.82172	1.96302	0.73305	0.79538	-20.87125	6.25932	7.48420	1.76458	-19.04843	4.09994	5.90240	1.57302	-12.27021
16	5.79901	0.85522	7.64555	1.59689	0.69332	0.51047	-16.68892	3.83177	1.65312	1.01649	3.61249	1.75322	1.48153	0.66567	-19.20238	1.72521	7.57483	5.28023	10.38532	6.82044	1.33112	0.62860	-7.82080	-16.83958	1.83469	1.72700	1.26546	-14.12310	4.12310	7.60426	0.42292	-23.95651	2.77936	2.04570	0.42599	-21.68081	5.78947	6.43770	1.12595	-19.76291	1.36758	3.31011	2.49278	-21.93428	4.90869	5.89680	0.25244	-18.63094	2.60386	4.81995	3.65956	4.72448	1.55336	1.87680	-19.05853	-17.07704	6.01880	8.23843	0.93641	-16.09456	0.81502	1.63459	1.61420	2.95203	1.78696	0.96586	-19.90477	-18.85634	4.23020	5.77686	7.81924	6.95811	-0.09580	-0.05851	-15.36901	-17.89926	5.06414	5.11670	2.75033	-13.35351	6.14462	6.30426	0.65353	-16.51709	2.14566	5.04880	1.31278	-17.36433	5.64431	7.52995	0.69567	-19.98012	2.88192	5.62382	1.25226	-14.85585	4.80329	7.53216	6.34042	11.32206	0.99512	0.49339	-24.13683	-19.85425	2.22701	1.15361	0.82071	-20.87163	6.53943	7.73518	1.63229	-18.95572	4.37532	6.37383	1.27507	-12.17214
17	5.93947	0.90380	7.84434	1.61726	0.56122	0.51916	-16.64806	3.85943	1.87531	0.96026	3.84620	1.80090	1.39308	0.70815	-19.17998	1.74305	7.83952	5.37124	10.79305	6.91505	1.16509	0.35467	-7.67789	-16.77562	2.04318	1.86130	1.18734	-14.05216	4.21516	7.75485	0.33046	-23.97388	2.81417	2.09157	0.40529	-21.69505	6.10347	6.75191	1.24741	-19.62057	1.62258	3.56462	2.48685	-21.88481	4.94618	6.15033	0.01791	-18.64376	2.76024	4.92841	3.75560	5.04237	1.36513	1.85915	-19.07203	-16.98530	6.14310	8.41250	0.74190	-16.07283	1.09280	1.85914	1.83145	3.22173	1.88566	0.95043	-19.89958	-18.82881	4.31727	5.91715	7.97090	7.11261	-0.20768	-0.23863	-15.33469	-17.91264	5.29125	5.38841	2.75173	-13.34436	6.41133	6.63969	0.60095	-16.41779	2.40072	5.31869	1.12017	-17.41157	5.76317	7.68751	0.63396	-19.91565	3.02228	5.89308	0.88407	-14.85214	4.81402	7.64762	6.40910	11.49748	0.73578	0.51349	-24.12895	-19.92180	2.38423	1.46300	0.90428	-20.89194	6.69691	7.88140	1.40058	-18.88166	4.54644	6.72259	0.91688	-12.10024
18	6.00032	0.95535	7.97883	1.62499	0.40808	0.51800	-16.62249	3.88247	2.06265	0.88423	4.00866	1.83494	1.33524	0.75697	-19.17011	1.75608	8.02629	5.40776	11.13236	6.97578	0.83591	0.05226	-7.57319	-16.72630	2.18369	1.93454	1.10894	-14.02700	4.23225	7.84594	0.24710	-23.99764	2.79908	2.09268	0.43380	-21.71399	6.35186	6.97327	1.23557	-19.52043	1.83025	3.79553	2.46497	-21.86865	4.89407	6.33122	-0.19770	-18.66104	2.83963	4.91806	3.77144	5.23725	1.29007	1.95019	-19.09480	-16.89619	6.18187	8.51337	0.56995	-16.06145	1.33916	2.07655	2.00557	3.46911	1.94553	0.92132	-19.90056	-18.81464	4.38161	6.01516	8.11377	7.25468	-0.31501	-0.42357	-15.30537	-17.93810	5.42849	5.58762	2.71294	-13.36359	6.65123	6.95993	0.50380	-16.35525	2.59707	5.53589	0.96989	-17.46499	5.80096	7.77686	0.58757	-19.88687	3.08904	6.05754	0.57932	-14.86610	4.72948	7.60943	6.39079	11.52304	0.50353	0.58283	-24.14234	-20.01254	2.42799	1.66772	1.05874	-20.92950	6.72675	7.93379	1.12285	-18.81670	4.61062	6.94904	0.58721	-12.04853
19	5.98090	1.00919	8.04643	1.62193	0.27142	0.51936	-16.60758	3.90236	2.20732	0.79442	4.10294	1.84972	1.33485	0.80215	-19.17097	1.76532	8.12908	5.38767	11.38626	6.99829	0.46370	-0.22690	-7.49721	-16.69549	2.25891	1.97715	1.07602	-14.03564	4.17601	7.88406	0.19330	-24.02542	2.73401	2.05321	0.49628	-21.73710	6.54500	7.12403	1.12584	-19.46166	1.97859	3.98382	2.46070	-21.88103	4.75466	6.43155	-0.36951	-18.67487	2.83895	4.79818	3.72597	5.32226	1.32496	2.11581	-19.12022	-16.81508	6.13290	8.52664	0.44814	-16.05479	1.54559	2.27372	2.14109	3.68533	2.02861	0.91675	-19.90598	-18.81359	4.41505	6.06435	8.23377	7.37175	-0.39085	-0.57418	-15.27978	-17.97004	5.46823	5.70356	2.66371	-13.40555	6.84998	7.24440	0.40581	-16.32646	2.71792	5.68406	0.89757	-17.51834	5.76338	7.80977	0.58654	-19.88284	3.08215	6.12102	0.41890	-14.89304	4.55165	7.42120	6.28583	11.40629	0.33855	0.68461	-24.16437	-20.11552	2.36081	1.78115	1.27098	-20.98184	6.62936	7.90090	0.84334	-18.75504	4.57131	7.05662	0.34797	-12.01453
20	5.88425	1.06495	8.04637	1.61262	0.17322	0.52873	-16.59957	3.92001	2.30087	0.69899	4.13278	1.84222	1.39342	0.83252	-19.18040	1.77229	8.14528	5.30886	11.54336	6.98039	0.14745	-0.45114	-7.44206	-16.68437	2.27325	2.01065	1.11415	-14.06736	4.05230	7.87862	0.17113	-24.05512	2.61974	1.97692	0.57301	-21.76563	6.68968	7.22352	0.96222	-19.43866	2.05654	4.10717	2.49175	-21.91644	4.53730	6.44667	-0.48313	-18.68115	2.75881	4.58112	3.63707	5.31304	1.43145	2.30498	-19.14450	-16.74504	5.99890	8.44821	0.38428	-16.04899	1.70368	2.43388	2.24391	3.85585	2.16196	0.95664	-19.91553	-18.82245	4.40874	6.05868	8.32060	7.44627	-0.42708	-0.66339	-15.25852	-18.00034	5.40769	5.73290	2.61902	-13.46462	6.98922	7.46629	0.33893	-16.32655	2.75368	5.75411	0.90232	-17.56712	5.65759	7.79654	0.63740	-19.89497	3.00492	6.08944	0.42866	-14.92886	4.28688	7.09674	6.09825	11.16413	0.25312	0.79228	-24.18645	-20.22220	2.19201	1.81940	1.51189	-21.04688	6.41060	7.78992	0.58977	-18.69442	4.43711	7.05287	0.22519	-11.99763
21	5.71723	1.12133	7.98141	1.60109	0.11956	0.54203	-16.59628	3.93602	2.33603	0.60732	4.10283	1.81249	1.49323	0.84327	-19.19543	1.77847	8.07601	5.17000	11.59790	6.92260	-0.05509	-0.60956	-7.40189	-16.69131	2.23111	2.04658	1.22152	-14.11268	3.87062	7.83972	0.16726	-24.08570	2.45939	1.86819	0.64583	-21.80214	6.78600	7.28026	0.79248	-19.44258	2.05657	4.14661	2.56233	-21.96870	4.25839	6.38099	-0.53654	-18.68088	2.60272	4.28224	3.51627	5.22387	1.55718	2.47407	-19.16722	-16.68814	5.78808	8.28817	0.36896	-16.04278	1.80587	2.54089	2.31819	3.96646	2.33963	1.04002	-19.92831	-18.83560	4.35611	5.99327	8.36963	7.46107	-0.43045	-0.68043	-15.24324	-18.02079	5.25032	5.68135	2.58228	-13.53595	7.05184	7.60305	0.31743	-16.34812	2.70407	5.74532	0.96144	-17.60882	5.49163	7.74471	0.72790	-19.91797	2.86294	5.97340	0.58216	-14.96988	3.94808	6.66084	5.84145	10.81969	0.23362	0.88545	-24.20506	-20.32777	1.93454	1.79772	1.73960	-21.12331	6.08191	7.60909	0.37328	-18.63597	4.21974	6.94995	0.21273	-11.99843
22	5.49008	1.17543	7.85997	1.58864	0.10305	0.55378	-16.59739	3.95067	2.30859	0.52918	4.01984	1.76331	1.60700	0.83754	-19.21306	1.78500	7.92670	4.97191	11.55181	6.82889	-0.13239	-0.70972	-7.37346	-16.71306	2.13567	2.08717	1.37244	-14.16410	3.64260	7.77506	0.16302	-24.11768	2.25847	1.73277	0.70139	-21.84948	6.82798	7.29332	0.65681	-19.46338	1.97645	4.09293	2.66739	-22.03243	3.93951	6.25524	-0.54298	-18.67909	2.37753	3.92015	3.36959	5.06865	1.65566	2.59716	-19.19069	-16.64618	5.51370	8.06906	0.37846	-16.03744	1.84621	2.58342	2.36923	4.00934	2.53490	1.15103	-19.94279	-18.84706	4.25455	5.86630	8.38211	7.40664	-0.41797	-0.62985	-15.23631	-18.02615	5.00524	5.56156	2.54994	-13.61601	7.02653	7.64488	0.33915	-16.38204	2.57663	5.66445	1.04542	-17.64345	5.27399	7.66168	0.83517	-19.94953	2.66312	5.78893	0.81987	-15.01317	3.55643	6.14663	5.54075	10.40186	0.25008	0.95782	-24.22139	-20.43184	1.60269	1.72990	1.90536	-21.21091	5.65973	7.36825	0.19207	-18.58408	3.93211	6.76354	0.28342	-12.01868
