	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d
7	1.66613	2.11987	-7.25546	2.90308	12.30070	1.25682	3.18882	2.91520	3.08082	2.13941	-9.18783	2.46751	7.82081	1.27403	0.52416	2.63188	7.48867	0.58719	-13.56306	-6.73179	13.49209	13.74101	11.05116	5.15190	3.28925	-10.10597	9.74584	2.75987	-1.14366	-4.34573	12.60781	-0.62309	-2.54364	-4.76133	9.86614	-2.53126	1.13842	-9.05209	12.62709	6.18667	-0.13941	-8.91795	6.09343	1.27981	2.56709	-4.78684	12.52866	1.34319	2.72436	8.30746	-8.53378	-5.93490	6.93814	8.50590	-0.55305	-5.73864	1.28162	-2.69990	12.58970	1.06936	3.85642	2.93289	-11.96146	-9.12641	6.37341	7.07464	2.52147	2.54152	4.44693	2.30475	-7.34095	-4.69531	12.89757	11.75246	3.10387	2.40144	4.62003	-6.98068	7.62906	1.14969	6.65281	-7.93533	10.23388	2.39365	2.59310	-8.85238	7.16833	2.14912	3.90292	-10.79888	13.09240	2.25845	6.75557	-13.29334	9.04472	2.04712	-2.81941	2.99313	-8.48617	-7.73060	13.62243	10.75278	2.21293	1.84730	8.03147	-11.12174	6.96535	-1.59439	2.39124	-6.15437	9.97118	3.05777	6.18635	-10.66407	8.44473	2.25861
8	1.49059	2.10371	-5.56284	2.96242	12.42954	1.15093	1.55400	3.14487	2.84111	2.17314	-7.64355	2.37862	8.27083	1.26931	-1.09712	2.48087	7.28330	0.32934	-11.88074	-4.92025	13.27004	14.08365	9.97743	3.03869	3.36596	-8.45341	9.78355	1.28957	-1.31075	-3.08071	12.09326	-1.44017	-2.65350	-3.54667	10.49407	-4.31942	0.96153	-8.56691	12.32585	5.53703	-0.31692	-7.32227	6.59877	-0.44508	2.22256	-3.11799	12.74871	-0.50214	2.47188	8.17275	-6.46907	-4.78551	8.14053	7.45995	-3.06114	-5.77763	1.15176	-0.70829	13.03288	-1.17148	3.79552	2.41427	-10.79629	-8.13265	7.05130	7.13711	1.27929	1.76006	3.93941	1.85287	-5.04838	-3.35397	12.61831	12.22111	1.71001	0.87283	4.50749	-5.67693	8.15864	-0.53063	6.32928	-6.74269	10.62329	1.19986	1.90662	-6.77883	7.40886	0.72478	3.83636	-8.83780	13.06593	0.19644	6.45087	-11.31640	10.03669	-0.33347	-3.14592	2.39645	-6.47575	-5.48780	13.76368	11.72434	0.26551	-0.62623	7.77321	-10.19084	8.11707	-3.63452	2.22958	-4.09570	10.01299	1.14419	6.16951	-8.25370	8.86344	-0.11730
9	1.32523	2.08070	-3.67687	2.91133	12.71494	1.12971	-0.40275	3.25676	2.57929	2.19401	-5.89922	2.26740	8.71192	1.52796	-2.96530	2.31716	7.03931	0.11749	-9.47755	-2.91153	13.29851	14.50193	8.02380	0.59511	3.37923	-6.39241	9.95075	-0.59430	-1.50758	-1.91421	11.72134	-2.28847	-2.67401	-2.61101	11.01186	-5.84284	0.73453	-7.58133	12.20884	4.40029	-0.48091	-5.53240	7.30150	-2.60348	1.91276	-1.32619	13.00103	-2.43485	2.24138	7.99387	-4.13774	-3.63320	8.94774	6.14781	-5.58531	-5.73301	1.04683	1.24314	13.62173	-3.54044	3.67165	1.89308	-9.31246	-6.87140	7.75995	7.22500	-0.39071	0.69397	3.46452	1.46303	-2.70766	-1.90894	12.61885	12.83692	-0.09485	-0.98230	4.44889	-4.07377	8.82929	-2.70117	6.01734	-5.27971	11.18788	-0.39186	1.20673	-4.43361	7.79849	-1.17691	3.79896	-6.73333	13.29826	-2.16331	6.13004	-9.01252	11.04669	-3.11274	-3.42418	1.82570	-4.04011	-3.24529	13.87582	12.77176	-1.97664	-3.25680	7.53022	-8.95706	8.93354	-5.64665	2.03651	-1.91663	10.35140	-1.12540	6.12454	-5.82313	9.59041	-2.89048
10	1.19980	2.05207	-1.77062	2.71248	13.09068	1.15097	-2.49232	3.18313	2.32928	2.20318	-4.13013	2.14370	9.09029	1.86254	-4.88962	2.19144	6.78051	-0.02238	-6.53466	-0.88147	13.57193	14.90606	5.28593	-1.90947	3.37463	-4.13808	10.22494	-2.78034	-1.71141	-0.90988	11.54699	-3.15529	-2.59836	-2.06236	11.36352	-6.92318	0.47788	-6.10191	12.26099	2.77555	-0.60244	-3.67314	8.07756	-4.98112	1.68197	0.24136	13.33424	-4.24207	2.05907	7.81960	-1.84203	-2.76681	9.28284	5.02883	-7.77797	-5.71363	0.99854	2.96045	14.23948	-5.76544	3.51355	1.41068	-7.52994	-5.42060	8.30737	7.34340	-2.32290	-0.61182	3.07070	1.17520	-0.51653	-0.47646	12.85848	13.51722	-2.10927	-2.97882	4.48964	-2.36332	9.55996	-5.13591	5.76159	-3.59175	11.80774	-2.29312	0.57094	-2.07287	8.32851	-3.36598	3.80851	-4.61698	13.57855	-4.53418	5.81095	-6.55702	11.90173	-5.96705	-3.60941	1.32375	-1.54018	-1.24963	13.95528	13.68016	-4.26518	-5.63507	7.34766	-7.61350	9.25131	-7.34859	1.85306	0.19954	10.92176	-3.57376	6.07695	-3.52191	10.41352	-5.74698
11	1.13990	2.02314	-0.05051	2.35880	13.48512	1.15977	-4.47323	2.89411	2.12272	2.20536	-2.55314	2.07326	9.37665	2.08991	-6.64481	2.13372	6.54057	-0.06994	-3.31566	0.95365	13.97510	15.23880	2.07706	-4.19119	3.39904	-1.97069	10.56147	-5.04657	-1.89515	-0.12555	11.57288	-3.99177	-2.43177	-1.93626	11.50772	-7.46518	0.22215	-4.21741	12.43925	0.74054	-0.66042	-1.92311	8.80889	-7.30068	1.55757	1.29231	13.77720	-5.71453	1.94338	7.69213	0.05228	-2.41583	9.23006	4.45859	-9.35856	-5.79707	1.03062	4.25529	14.78703	-7.58378	3.35523	1.00209	-5.57370	-3.95191	8.55923	7.53955	-4.27436	-2.05988	2.79614	1.01559	1.32301	0.76057	13.23459	14.20238	-4.04435	-4.87564	4.65607	-0.75773	10.22975	-7.52905	5.59915	-1.81432	12.38111	-4.32946	0.06190	-0.03327	9.00378	-5.56887	3.88363	-2.65849	13.70816	-6.59875	5.51552	-4.20789	12.47283	-8.52475	-3.66698	0.92127	0.61687	0.22406	14.01158	14.34568	-6.28759	-7.38681	7.25785	-6.41023	9.04935	-8.50438	1.72262	2.04909	11.63282	-5.96575	6.05007	-1.50931	11.09862	-8.30834
12	1.16132	2.00175	1.29407	1.92980	13.82801	1.13720	-6.10367	2.42300	1.98251	2.20725	-1.35982	2.13660	9.55779	2.14436	-8.02678	2.13973	6.35660	-0.01473	-0.15078	2.38293	14.34675	15.48629	-1.14585	-6.01465	3.48995	-0.18137	10.91191	-7.10654	-2.03404	0.38270	11.76040	-4.71447	-2.18862	-2.18932	11.41976	-7.46559	0.00434	-2.11121	12.69579	-1.53921	-0.64641	-0.45816	9.38875	-9.28060	1.54407	1.70734	14.26320	-6.67846	1.90115	7.64002	1.26565	-2.63980	8.93880	4.57315	-10.17878	-6.01960	1.15305	5.00966	15.17789	-8.79836	3.22869	0.68908	-3.68468	-2.67618	8.51061	7.86651	-5.99164	-3.50913	2.66187	0.99246	2.64190	1.62288	13.62549	14.82982	-5.60619	-6.42304	4.95087	0.57422	10.69197	-9.56656	5.55265	-0.16764	12.86124	-6.26996	-0.28491	1.38636	9.80141	-7.49097	4.03831	-1.06679	13.59486	-8.09463	5.26471	-2.24018	12.69628	-10.45547	-3.58302	0.63002	2.11995	1.00959	14.01771	14.71632	-7.74557	-8.26815	7.27246	-5.54834	8.43620	-9.02328	1.68184	3.44239	12.38839	-8.04922	6.06008	0.07398	11.45812	-10.23323
13	1.26679	1.99440	2.14500	1.62536	14.04770	1.09123	-7.19454	1.88156	1.91908	2.21539	-0.65543	2.33630	9.61572	2.06043	-8.89618	2.16678	6.26125	0.14184	2.59765	3.26428	14.58253	15.64581	-3.92572	-7.22790	3.66781	1.01236	11.21574	-8.68480	-2.11100	0.57929	12.03908	-5.22872	-1.88819	-2.71869	11.10057	-7.00194	-0.13930	-0.04087	12.99004	-3.82553	-0.56569	0.60961	9.71814	-10.69666	1.62455	1.56049	14.62033	-7.02193	1.92727	7.67394	1.70569	-3.30671	8.52080	5.26457	-10.22942	-6.37012	1.35957	5.22196	15.32790	-9.31157	3.15776	0.47712	-2.15885	-1.76484	8.27906	8.33420	-7.27882	-4.80142	2.66872	1.09664	3.34806	2.01208	13.91666	15.30927	-6.57263	-7.41550	5.35569	1.54451	10.80505	-11.00093	5.62640	1.11841	13.24249	-7.88359	-0.46517	2.04037	10.62730	-8.88335	4.27688	-0.02505	13.24699	-8.87064	5.07321	-0.86140	12.56128	-11.54183	-3.36862	0.44115	2.84617	1.14137	13.89744	14.72703	-8.44000	-8.20821	7.37944	-5.11646	7.58186	-8.96158	1.75365	4.26112	13.07456	-9.59706	6.11358	1.14928	11.38004	-11.30332
14	1.44605	2.00279	2.48301	1.62310	14.07546	1.04472	-7.64639	1.48710	1.93012	2.23408	-0.43421	2.57757	9.51700	1.93399	-9.19813	2.16196	6.27560	0.38699	4.61006	3.56769	14.67454	15.69111	-5.93432	-7.77107	3.93310	1.52721	11.39369	-9.59074	-2.11952	0.47379	12.31739	-5.45869	-1.55050	-3.39359	10.58380	-6.21098	-0.18082	1.72544	13.27862	-5.84566	-0.43449	1.25853	9.71697	-11.42772	1.76881	1.04315	14.65882	-6.71749	2.00698	7.78605	1.47062	-4.15087	8.01104	6.22848	-9.60583	-6.77912	1.62925	4.99951	15.16253	-9.13255	3.15466	0.35715	-1.23430	-1.29065	8.01991	8.87822	-8.03593	-5.79323	2.79883	1.30590	3.45682	1.94027	14.00537	15.52656	-6.83319	-7.73558	5.83784	2.14175	10.47840	-11.70188	5.80653	1.90437	13.50464	-8.99438	-0.50150	1.97285	11.32070	-9.59099	4.59092	0.38891	12.71108	-8.90183	4.94557	-0.15119	12.08444	-11.71028	-3.05633	0.32838	2.85570	0.82182	13.56864	14.32102	-8.32333	-7.30607	7.54451	-5.08493	6.65274	-8.46658	1.94342	4.49159	13.56062	-10.44891	6.20749	1.72402	10.83559	-11.46430
15	1.67894	2.02333	2.37982	1.81672	13.86267	1.04084	-7.46238	1.48215	2.00334	2.26399	-0.59539	2.75305	9.22298	1.85953	-8.96142	2.09578	6.40438	0.69940	5.70463	3.37169	14.66343	15.57244	-7.02672	-7.66984	4.26810	1.41739	11.36696	-9.76145	-2.06437	0.12839	12.50364	-5.37182	-1.19305	-4.08849	9.93802	-5.26331	-0.10529	2.98699	13.48944	-7.34486	-0.27491	1.54727	9.34353	-11.46962	1.94405	0.36712	14.26941	-5.83541	2.11961	7.95317	0.78556	-4.87100	7.39783	7.06344	-8.47498	-7.12122	1.93170	4.51020	14.64477	-8.36300	3.21963	0.31100	-0.99998	-1.21472	7.83160	9.36828	-8.25423	-6.38252	3.02073	1.58982	3.08601	1.50382	13.81211	15.39536	-6.39692	-7.37767	6.35790	2.40722	9.70187	-11.66631	6.06510	2.19003	13.58584	-9.51165	-0.43371	1.37331	11.70748	-9.57346	4.95893	0.23196	12.02975	-8.27536	4.87508	-0.05070	11.29376	-11.02292	-2.69096	0.25479	2.32741	0.31589	12.99813	13.51558	-7.49529	-5.79668	7.71796	-5.33440	5.78218	-7.72455	2.23888	4.21356	13.73488	-10.54578	6.33033	1.88384	9.88082	-10.82252
16	1.94011	2.04974	1.96650	1.98738	13.39890	1.11862	-6.73762	1.77665	2.12093	2.30197	-0.98395	2.80879	8.71196	1.85982	-8.28359	1.96427	6.63411	1.05322	5.89228	2.82365	14.57103	15.24354	-7.22537	-7.01908	4.64278	0.83517	11.08406	-9.25747	-1.96023	-0.35590	12.52670	-4.98574	-0.82958	-4.70771	9.25724	-4.33256	0.08798	3.65753	13.51991	-8.14079	-0.10932	1.58519	8.60493	-10.91648	2.12336	-0.29869	13.47225	-4.53596	2.24257	8.14246	-0.07963	-5.22306	6.68265	7.40444	-7.06093	-7.25608	2.23380	3.92844	13.80441	-7.16983	3.34331	0.31784	-1.37806	-1.41710	7.71450	9.65197	-7.98698	-6.52494	3.29710	1.91381	2.41418	0.83629	13.31137	14.90147	-5.38240	-6.44067	6.87555	2.41205	8.54529	-10.99593	6.36733	2.08674	13.40242	-9.43161	-0.30701	0.49874	11.66380	-8.90130	5.34947	-0.33329	11.24051	-7.16280	4.84572	-0.39792	10.23357	-9.65029	-2.31856	0.18148	1.49119	-0.14353	12.20767	12.43534	-6.15572	-3.99640	7.84460	-5.70021	5.05887	-6.91618	2.61377	3.56558	13.54899	-9.94268	6.46430	1.76520	8.64223	-9.60396
17	2.20389	2.07626	1.39500	2.03574	12.72029	1.25260	-5.63294	2.07687	2.26370	2.34208	-1.43734	2.75548	7.99988	1.88956	-7.30900	1.77384	6.93519	1.42237	5.35705	2.09393	14.38403	14.68630	-6.67655	-5.96057	5.02245	-0.01883	10.53439	-8.22870	-1.82837	-0.86393	12.34418	-4.35501	-0.47105	-5.19495	8.63795	-3.56176	0.38779	3.76254	13.27119	-8.16351	0.04351	1.49538	7.55550	-9.92272	2.28985	-0.85239	12.41196	-3.04306	2.35513	8.31819	-0.88476	-5.08154	5.92657	7.05096	-5.62634	-7.09402	2.50599	3.39661	12.73839	-5.75384	3.50993	0.35919	-2.16847	-1.74779	7.59359	9.61269	-7.32802	-6.24149	3.59175	2.24421	1.63170	0.07018	12.55118	14.10632	-3.99194	-5.09334	7.35369	2.23741	7.14254	-9.86408	6.67969	1.75393	12.89112	-8.82083	-0.16167	-0.40131	11.15988	-7.73540	5.72674	-1.09142	10.38806	-5.78563	4.83624	-0.98304	8.97854	-7.83698	-1.97718	0.07583	0.57446	-0.40849	11.26555	11.29718	-4.55235	-2.24161	7.87459	-6.02274	4.52298	-6.17905	3.03428	2.71081	13.02829	-8.78993	6.58775	1.52253	7.28301	-8.08950
18	2.44817	2.09954	0.80518	1.96649	11.90625	1.36133	-4.34257	2.21147	2.41400	2.37750	-1.82449	2.64936	7.15097	1.90840	-6.20532	1.53993	7.26784	1.78405	4.38401	1.34181	14.08806	13.92143	-5.61013	-4.66134	5.37466	-0.93758	9.75193	-6.87878	-1.69252	-1.29188	11.94444	-3.55189	-0.12720	-5.52970	8.15039	-3.03599	0.77479	3.40572	12.69127	-7.46498	0.16998	1.37912	6.29190	-8.66492	2.43653	-1.25603	11.31345	-1.60634	2.44161	8.44858	-1.47356	-4.46090	5.25710	6.03409	-4.43032	-6.64236	2.72654	3.00311	11.59716	-4.32339	3.70068	0.42106	-3.11639	-2.07398	7.37248	9.21682	-6.40561	-5.61875	3.87423	2.55442	0.90837	-0.68574	11.63293	13.12506	-2.46503	-3.53455	7.76163	1.95770	5.67189	-8.48454	6.97580	1.34394	12.04306	-7.79553	-0.02620	-1.14316	10.27598	-6.29508	6.05697	-1.82595	9.53129	-4.37920	4.82477	-1.60088	7.64059	-5.86221	-1.69165	-0.08306	-0.23955	-0.42925	10.29084	10.35472	-2.94691	-0.82412	7.77246	-6.19105	4.18245	-5.59528	3.46594	1.80877	12.24749	-7.29002	6.67776	1.29652	5.96605	-6.55005
19	2.65653	2.11889	0.30302	1.83030	11.06368	1.38538	-3.06023	2.12938	2.55740	2.40206	-2.06800	2.55531	6.27224	1.91751	-5.13893	1.30407	7.59011	2.12107	3.27693	0.69312	13.70675	13.01156	-4.30283	-3.29720	5.67377	-1.73981	8.81141	-5.43233	-1.57486	-1.56879	11.35421	-2.65718	0.19340	-5.71805	7.81639	-2.76888	1.22513	2.73159	11.79464	-6.19648	0.26166	1.29372	4.95004	-7.31856	2.56283	-1.51444	10.41123	-0.45158	2.49329	8.50977	-1.79319	-3.49213	4.83048	4.59068	-3.67261	-6.00415	2.88293	2.77977	10.56180	-3.07289	3.89680	0.49386	-3.97808	-2.30987	6.98377	8.53200	-5.37275	-4.79693	4.12177	2.82948	0.37496	-1.35749	10.66968	12.10617	-1.02170	-1.96787	8.07685	1.63150	4.32897	-7.08094	7.23895	0.96650	10.92482	-6.50704	0.08488	-1.63908	9.18876	-4.82031	6.31394	-2.36241	8.73924	-3.15457	4.79238	-2.09230	6.36275	-3.99804	-1.47311	-0.30349	-0.83361	-0.23758	9.43422	9.80787	-1.58488	0.08273	7.52161	-6.16750	4.04167	-5.20006	3.87906	0.99076	11.30561	-5.65145	6.71252	1.18882	4.82996	-5.20157
20	2.81825	2.13551	-0.04952	1.68460	10.30218	1.34785	-1.94610	1.86600	2.68294	2.41125	-2.14742	2.50805	5.48895	1.93846	-4.24766	1.14320	7.86564	2.42273	2.29061	0.22595	13.30979	12.05975	-3.03044	-2.03927	5.90251	-2.29653	7.81594	-4.09865	-1.49341	-1.66760	10.64582	-1.76033	0.48472	-5.78367	7.60337	-2.70654	1.71371	1.89236	10.66148	-4.57228	0.31428	1.24971	3.69657	-6.04751	2.66985	-1.64877	9.87000	0.27437	2.50747	8.48639	-1.87404	-2.36820	4.75838	3.06274	-3.43761	-5.33120	2.97038	2.71849	9.79877	-2.15594	4.08168	0.57075	-4.57388	-2.42561	6.42036	7.71264	-4.38603	-3.94590	4.31915	3.06646	0.10702	-1.90775	9.75558	11.21289	0.18025	-0.58486	8.28499	1.30211	3.28766	-5.85153	7.46171	0.67221	9.68281	-5.13144	0.16907	-1.89009	8.12278	-3.52974	6.48178	-2.59771	8.07456	-2.25887	4.72539	-2.36907	5.29856	-2.46936	-1.32252	-0.58406	-1.15822	0.08556	8.83522	9.70894	-0.65131	0.48983	7.12326	-5.98971	4.11294	-4.98556	4.25157	0.34406	10.31273	-4.05898	6.67334	1.24995	3.97546	-4.18228
21	2.92706	2.15190	-0.23395	1.57192	9.70677	1.35403	-1.10086	1.52974	2.78250	2.40259	-2.08730	2.50127	4.90891	1.97820	-3.61572	1.11716	8.06874	2.68415	1.58840	-0.03372	12.99057	11.19475	-2.01437	-1.03618	6.05148	-2.54865	6.88034	-3.03832	-1.46097	-1.60215	9.92758	-0.95362	0.74404	-5.75933	7.43682	-2.74837	2.21704	1.02190	9.42948	-2.83817	0.32616	1.22548	2.70102	-4.99133	2.75600	-1.67789	9.72651	0.54583	2.48522	8.37029	-1.79122	-1.28264	5.04047	1.77646	-3.66043	-4.76266	2.98878	2.79049	9.40804	-1.65044	4.24181	0.64574	-4.81703	-2.43791	5.74257	6.95861	-3.58299	-3.23412	4.45722	3.27096	0.11439	-2.32928	8.96264	10.59040	1.06080	0.46050	8.37870	1.00283	2.65806	-4.93261	7.64353	0.45786	8.51859	-3.85296	0.23114	-1.95225	7.27861	-2.57760	6.55444	-2.50550	7.56669	-1.74425	4.61620	-2.41676	4.57772	-1.41946	-1.23541	-0.91870	-1.22207	0.44516	8.56562	9.93089	-0.22043	0.59490	6.59197	-5.75157	4.40405	-4.89848	4.56895	-0.08893	9.37621	-2.66281	6.54619	1.48151	3.45220	-3.54227
