	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d
17	0.11295	0.08799	0.30719	0.12421	0.08978	0.07695	0.15796	0.13306	0.55763	0.12677	0.06502	0.08242	0.28655	0.46555	-0.05007	0.00071	0.41823	0.12506	0.21274	0.46216	-0.01926	0.10110	0.30882	0.06063	0.15461	0.36136	0.09440	0.22744	0.11025	0.02028	0.00648	0.62436	0.06254	0.21430	0.31030	-0.02539	0.23304	0.39023	0.04549	0.12063	0.31361	0.21657	0.21625	0.55025	0.13198	0.09869	0.15365	0.15836	0.21861	0.66942	0.09973	-0.01385	0.48130	0.06829	-0.06795	0.74148	0.18476
18	0.09364	0.09182	0.27928	0.12615	0.10464	0.07914	0.14342	0.13021	0.52338	0.10752	0.08452	0.08234	0.27365	0.45280	-0.02586	-0.03132	0.38595	0.14736	0.19088	0.43851	-0.00241	0.09057	0.28420	0.08219	0.13706	0.34204	0.10961	0.21291	0.08501	0.03096	-0.00216	0.57765	0.09205	0.19613	0.32018	-0.01026	0.21967	0.37361	0.07270	0.09679	0.29419	0.24742	0.19945	0.53155	0.13921	0.08229	0.09431	0.14854	0.20063	0.61101	0.09897	-0.03533	0.42831	0.08132	-0.07815	0.67850	0.21697
19	0.07440	0.09370	0.24353	0.12856	0.11734	0.08307	0.12529	0.12498	0.47770	0.08906	0.10181	0.08217	0.25452	0.42900	-0.00148	-0.05594	0.34231	0.16885	0.16513	0.40368	0.01235	0.07810	0.25171	0.10260	0.11996	0.31376	0.12059	0.19744	0.05434	0.04117	-0.00842	0.52088	0.11965	0.17934	0.32106	0.00278	0.20293	0.34568	0.09958	0.06870	0.26362	0.27678	0.17115	0.49807	0.14346	0.05963	0.03480	0.13581	0.18152	0.54367	0.09671	-0.05199	0.36668	0.09015	-0.08980	0.60293	0.24237
20	0.05470	0.09260	0.20286	0.13024	0.12929	0.08873	0.10303	0.11656	0.42431	0.07260	0.11725	0.08203	0.22567	0.39638	0.02275	-0.07173	0.29044	0.19091	0.13699	0.36047	0.02544	0.06139	0.21461	0.12345	0.10125	0.27980	0.12840	0.17988	0.01991	0.05287	-0.01478	0.45817	0.14514	0.16184	0.31240	0.01390	0.18213	0.30909	0.12599	0.03731	0.22510	0.30530	0.13272	0.45300	0.14608	0.03039	-0.01974	0.12374	0.15847	0.47322	0.09395	-0.06272	0.30033	0.09578	-0.10002	0.51986	0.26143
21	0.03474	0.08767	0.15998	0.13108	0.14212	0.09571	0.07809	0.10568	0.36695	0.05898	0.13152	0.08211	0.18966	0.35695	0.04674	-0.08096	0.23443	0.21481	0.10723	0.31264	0.03753	0.04061	0.17585	0.14618	0.07748	0.24374	0.13455	0.15804	-0.01600	0.06794	-0.02260	0.39328	0.16881	0.14073	0.29540	0.02375	0.15750	0.26660	0.15222	0.00524	0.18197	0.33392	0.08935	0.40016	0.14827	0.00331	-0.06876	0.11570	0.13231	0.40484	0.09154	-0.06657	0.23321	0.10009	-0.10686	0.43420	0.27551
22	0.01559	0.07903	0.11700	0.13195	0.15733	0.10340	0.05356	0.09420	0.30881	0.04869	0.14545	0.08270	0.15279	0.31259	0.07062	-0.08798	0.17839	0.24154	0.07672	0.26399	0.04946	0.01889	0.13719	0.17179	0.04863	0.20823	0.14069	0.13098	-0.05154	0.08791	-0.03161	0.32920	0.19150	0.11391	0.27238	0.03336	0.13053	0.22053	0.17897	-0.02408	0.13682	0.36358	0.04740	0.34347	0.15104	-0.00935	-0.11476	0.11438	0.10866	0.34191	0.09011	-0.06631	0.16925	0.10540	-0.10954	0.34999	0.28646
23	-0.00125	0.06863	0.07515	0.13360	0.17622	0.11123	0.03262	0.08384	0.25230	0.04202	0.15998	0.08415	0.11962	0.26538	0.09472	-0.09559	0.12527	0.27176	0.04721	0.21729	0.06214	0.00065	0.09915	0.20094	0.02045	0.17437	0.14841	0.10103	-0.08639	0.11387	-0.04037	0.26794	0.21447	0.08127	0.24580	0.04405	0.10427	0.17276	0.20712	-0.04774	0.09136	0.39505	0.01196	0.28644	0.15506	-0.00433	-0.15983	0.12157	0.09369	0.28605	0.09013	-0.06572	0.11149	0.11411	-0.10802	0.27022	0.29623
24	-0.01498	0.06007	0.03502	0.13618	0.19972	0.11869	0.01733	0.07561	0.19901	0.03910	0.17598	0.08683	0.09163	0.21758	0.11940	-0.10405	0.07630	0.30575	0.02158	0.17380	0.07644	-0.01117	0.06176	0.23398	-0.00040	0.14218	0.15908	0.07295	-0.12181	0.14640	-0.04614	0.21047	0.23906	0.04473	0.21748	0.05723	0.08155	0.12494	0.23746	-0.06473	0.04695	0.42887	-0.01421	0.23179	0.16072	0.00985	-0.20412	0.13810	0.08954	0.23766	0.09206	-0.06702	0.06144	0.12839	-0.10267	0.19684	0.30671
25	-0.02556	0.05583	-0.00320	0.13936	0.22841	0.12541	0.00855	0.06977	0.14976	0.03960	0.19421	0.09095	0.07022	0.17105	0.14503	-0.11335	0.03169	0.34346	0.00277	0.13364	0.09320	-0.01572	0.02534	0.27096	-0.01193	0.11150	0.17371	0.05115	-0.15960	0.18562	-0.04626	0.15688	0.26649	0.00856	0.18809	0.07420	0.06445	0.07830	0.27049	-0.07635	0.00495	0.46535	-0.03070	0.18124	0.16829	0.02237	-0.24643	0.16403	0.09335	0.19649	0.09637	-0.06920	0.01883	0.14992	-0.09396	0.13071	0.31959
26	-0.03338	0.05509	-0.03942	0.14242	0.26246	0.13115	0.00599	0.06555	0.10467	0.04275	0.21527	0.09650	0.05724	0.12691	0.17200	-0.12343	-0.00880	0.38463	-0.00795	0.09643	0.11312	-0.01519	-0.00948	0.31174	-0.01642	0.08233	0.19294	0.03588	-0.20051	0.23127	-0.04022	0.10684	0.29759	-0.02098	0.15721	0.09596	0.05419	0.03340	0.30647	-0.08435	-0.03353	0.50460	-0.03890	0.13554	0.17809	0.02708	-0.28480	0.19883	0.09953	0.16191	0.10353	-0.06964	-0.01774	0.17974	-0.08195	0.07169	0.33610
27	-0.03933	0.05480	-0.07335	0.14445	0.30175	0.13578	0.00809	0.06131	0.06355	0.04759	0.23959	0.10319	0.05241	0.08564	0.20076	-0.13295	-0.04562	0.42888	-0.01171	0.06162	0.13674	-0.01333	-0.04212	0.35598	-0.01630	0.05467	0.21695	0.02368	-0.24382	0.28280	-0.03058	0.06020	0.33269	-0.03904	0.12425	0.12310	0.05018	-0.00936	0.34534	-0.09028	-0.06789	0.54649	-0.04013	0.09465	0.19056	0.02133	-0.31672	0.24163	0.10309	0.13301	0.11402	-0.06772	-0.04952	0.21820	-0.06663	0.01910	0.35700
28	-0.04467	0.05311	-0.10460	0.14491	0.34592	0.13930	0.01248	0.05580	0.02604	0.05318	0.26739	0.11059	0.05214	0.04727	0.23178	-0.14041	-0.07924	0.47581	-0.01047	0.02853	0.16434	-0.01272	-0.07231	0.40330	-0.01274	0.02847	0.24567	0.01080	-0.28805	0.33943	-0.02102	0.01700	0.37161	-0.04546	0.08951	0.15586	0.04975	-0.04936	0.38680	-0.09563	-0.09803	0.59076	-0.03541	0.05790	0.20628	0.00453	-0.34012	0.29139	0.10169	0.10870	0.12830	-0.06576	-0.07698	0.26512	-0.04930	-0.02779	0.38265
29	-0.05070	0.05115	-0.13291	0.14393	0.39446	0.14180	0.01658	0.04893	-0.00826	0.05886	0.29876	0.11815	0.05246	0.01163	0.26537	-0.14657	-0.10998	0.52516	-0.00631	-0.00343	0.19595	-0.01374	-0.10029	0.45325	-0.00746	0.00371	0.27888	-0.00408	-0.33172	0.40031	-0.01406	-0.02282	0.41392	-0.04421	0.05416	0.19409	0.04944	-0.08607	0.43036	-0.10144	-0.12421	0.63707	-0.02738	0.02462	0.22587	-0.02158	-0.35453	0.34700	0.09495	0.08793	0.14677	-0.06650	-0.10043	0.31993	-0.03303	-0.06967	0.41310
30	-0.05832	0.05112	-0.15836	0.14197	0.44683	0.14347	0.01771	0.04155	-0.03970	0.06427	0.33363	0.12537	0.05088	-0.02169	0.30167	-0.15352	-0.13797	0.57677	-0.00144	-0.03472	0.23137	-0.01687	-0.12662	0.50536	-0.00333	-0.01962	0.31630	-0.02050	-0.37331	0.46456	-0.01133	-0.05950	0.45903	-0.03930	0.01921	0.23733	0.04603	-0.11912	0.47554	-0.10856	-0.14689	0.68509	-0.02065	-0.00562	0.24990	-0.05374	-0.36116	0.40736	0.08247	0.06994	0.16978	-0.07072	-0.12053	0.38191	-0.02202	-0.10717	0.44813
31	-0.06797	0.05385	-0.18130	0.13944	0.50247	0.14457	0.01359	0.03485	-0.06865	0.06918	0.37188	0.13181	0.04607	-0.05313	0.34073	-0.16240	-0.16354	0.63057	0.00182	-0.06556	0.27026	-0.02354	-0.15191	0.55910	-0.00220	-0.04171	0.35773	-0.03817	-0.41129	0.53132	-0.01463	-0.09334	0.50632	-0.03367	-0.01471	0.28486	0.03696	-0.14815	0.52186	-0.11811	-0.16670	0.73455	-0.01970	-0.03323	0.27889	-0.08825	-0.36223	0.47128	0.06410	0.05394	0.19763	-0.07742	-0.13830	0.45033	-0.01946	-0.14111	0.48751
32	-0.07980	0.05893	-0.20222	0.13653	0.56079	0.14532	0.00353	0.03026	-0.09568	0.07345	0.41342	0.13711	0.03751	-0.08315	0.38254	-0.17377	-0.18710	0.68651	0.00135	-0.09598	0.31234	-0.03359	-0.17667	0.61383	-0.00356	-0.06315	0.40308	-0.05737	-0.44434	0.59967	-0.02497	-0.12468	0.55526	-0.02964	-0.04721	0.33590	0.02231	-0.17320	0.56900	-0.13160	-0.18431	0.78527	-0.02689	-0.05890	0.31326	-0.12198	-0.36041	0.53763	0.04093	0.03879	0.23053	-0.08692	-0.15457	0.52444	-0.02553	-0.17264	0.53100
33	-0.09369	0.06580	-0.22169	0.13328	0.62119	0.14582	-0.01111	0.02868	-0.12152	0.07702	0.45819	0.14103	0.02606	-0.11229	0.42720	-0.18881	-0.20895	0.74442	-0.00386	-0.12601	0.35743	-0.04489	-0.20121	0.66888	-0.00612	-0.08471	0.45239	-0.07756	-0.47177	0.66851	-0.04073	-0.15418	0.60550	-0.02872	-0.07795	0.38978	0.00507	-0.19499	0.61674	-0.15000	-0.20035	0.83690	-0.04192	-0.08340	0.35336	-0.15297	-0.35843	0.60529	0.01539	0.02319	0.26864	-0.10045	-0.17016	0.60334	-0.03776	-0.20295	0.57844
34	-0.10926	0.07372	-0.24025	0.12961	0.68300	0.14605	-0.02796	0.02979	-0.14688	0.07991	0.50613	0.14337	0.01345	-0.14103	0.47485	-0.20819	-0.22936	0.80393	-0.01322	-0.15592	0.40549	-0.05563	-0.22571	0.72366	-0.00926	-0.10701	0.50567	-0.09710	-0.49358	0.73663	-0.05896	-0.18254	0.65671	-0.03166	-0.10672	0.44599	-0.01154	-0.21437	0.66492	-0.17228	-0.21549	0.88900	-0.06246	-0.10752	0.39935	-0.18095	-0.35829	0.67319	-0.00973	0.00615	0.31201	-0.11901	-0.18588	0.68592	-0.05325	-0.23292	0.62960
35	-0.12579	0.08200	-0.25832	0.12530	0.74548	0.14587	-0.04501	0.03259	-0.17220	0.08211	0.55715	0.14398	0.00105	-0.16960	0.52562	-0.23076	-0.24866	0.86435	-0.02500	-0.18618	0.45660	-0.06441	-0.25026	0.77774	-0.01277	-0.13032	0.56281	-0.11524	-0.51005	0.80275	-0.07706	-0.21016	0.70856	-0.03816	-0.13365	0.50413	-0.02611	-0.23202	0.71332	-0.19605	-0.23020	0.94097	-0.08545	-0.13178	0.45122	-0.20637	-0.36099	0.74032	-0.03185	-0.01287	0.36061	-0.14253	-0.20245	0.77078	-0.07065	-0.26282	0.68410
36	-0.14260	0.08993	-0.27612	0.12014	0.80781	0.14510	-0.06128	0.03626	-0.19762	0.08361	0.61103	0.14271	-0.01042	-0.19810	0.57962	-0.25438	-0.26696	0.92475	-0.03725	-0.21717	0.51089	-0.07183	-0.27465	0.83080	-0.01685	-0.15467	0.62344	-0.13290	-0.52154	0.86552	-0.09374	-0.23690	0.76066	-0.04697	-0.15914	0.56383	-0.03900	-0.24833	0.76153	-0.21929	-0.24476	0.99209	-0.10832	-0.15637	0.50873	-0.22892	-0.36675	0.80573	-0.05001	-0.03406	0.41436	-0.16965	-0.22051	0.85634	-0.09019	-0.29243	0.74141
37	-0.15952	0.09712	-0.29373	0.11404	0.86913	0.14350	-0.07686	0.04029	-0.22287	0.08438	0.66745	0.13937	-0.02051	-0.22634	0.63680	-0.27771	-0.28408	0.98399	-0.04929	-0.24871	0.56849	-0.08012	-0.29865	0.88255	-0.02196	-0.18008	0.68705	-0.15125	-0.52869	0.92374	-0.10911	-0.26224	0.81255	-0.05659	-0.18348	0.62467	-0.05213	-0.26323	0.80889	-0.24166	-0.25916	1.04156	-0.12944	-0.18114	0.57136	-0.24845	-0.37510	0.86861	-0.06530	-0.05720	0.47321	-0.19842	-0.24059	0.94087	-0.11228	-0.32123	0.80082
38	-0.17664	0.10382	-0.31109	0.10702	0.92856	0.14092	-0.09220	0.04447	-0.24748	0.08456	0.72594	0.13383	-0.02885	-0.25388	0.69698	-0.30073	-0.29971	1.04091	-0.06069	-0.28025	0.62933	-0.08903	-0.32213	0.93258	-0.02889	-0.20658	0.75296	-0.17148	-0.53228	0.97638	-0.12387	-0.28560	0.86372	-0.06564	-0.20685	0.68611	-0.06756	-0.27648	0.85463	-0.26421	-0.27318	1.08857	-0.14846	-0.20558	0.63826	-0.26603	-0.38498	0.92828	-0.07985	-0.08175	0.53710	-0.22712	-0.26298	1.02266	-0.13613	-0.34883	0.86157
39	-0.19421	0.11088	-0.32801	0.09921	0.98527	0.13727	-0.10757	0.04882	-0.27092	0.08435	0.78592	0.12607	-0.03558	-0.28005	0.75981	-0.32432	-0.31347	1.09439	-0.07064	-0.31098	0.69300	-0.09662	-0.34501	0.98036	-0.03766	-0.23407	0.82040	-0.19455	-0.53293	1.02268	-0.13876	-0.30650	0.91364	-0.07353	-0.22938	0.74753	-0.08584	-0.28802	0.89795	-0.28806	-0.28670	1.13245	-0.16614	-0.22897	0.70834	-0.28364	-0.39507	0.98417	-0.09603	-0.10701	0.60589	-0.25529	-0.28745	1.10015	-0.15998	-0.37495	0.92283
40	-0.21276	0.11878	-0.34413	0.09083	1.03850	0.13265	-0.12347	0.05335	-0.29268	0.08393	0.84671	0.11628	-0.04245	-0.30391	0.82474	-0.34968	-0.32481	1.14343	-0.07913	-0.33999	0.75870	-0.10237	-0.36722	1.02524	-0.04791	-0.26234	0.88843	-0.22091	-0.53107	1.06225	-0.15457	-0.32452	0.96184	-0.08121	-0.25090	0.80818	-0.10613	-0.29812	0.93827	-0.31343	-0.29961	1.17281	-0.18411	-0.25071	0.78032	-0.30269	-0.40397	1.03574	-0.11502	-0.13225	0.67926	-0.28389	-0.31313	1.17192	-0.18290	-0.39926	0.98387
41	-0.23272	0.12749	-0.35896	0.08233	1.08759	0.12729	-0.14085	0.05798	-0.31225	0.08340	0.90754	0.10504	-0.05227	-0.32447	0.89093	-0.37741	-0.33310	1.18714	-0.08741	-0.36648	0.82525	-0.10646	-0.38876	1.06657	-0.05902	-0.29114	0.95592	-0.25021	-0.52693	1.09512	-0.17232	-0.33930	1.00800	-0.09112	-0.27093	0.86726	-0.12721	-0.30718	0.97532	-0.34010	-0.31155	1.20948	-0.20480	-0.27027	0.85279	-0.32321	-0.41059	1.08251	-0.13647	-0.15666	0.75642	-0.31426	-0.33869	1.23673	-0.20550	-0.42139	1.04404
42	-0.25419	0.13649	-0.37178	0.07433	1.13196	0.12149	-0.16072	0.06269	-0.32915	0.08286	0.96750	0.09324	-0.06741	-0.34092	0.95735	-0.40721	-0.33752	1.22471	-0.09658	-0.38988	0.89124	-0.10879	-0.40948	1.10389	-0.07133	-0.31978	1.02153	-0.28178	-0.52055	1.12166	-0.19297	-0.35062	1.05185	-0.10559	-0.28892	0.92395	-0.14846	-0.31540	1.00908	-0.36727	-0.32176	1.24251	-0.23070	-0.28705	0.92432	-0.34418	-0.41397	1.12400	-0.15989	-0.17927	0.83605	-0.34733	-0.36227	1.29343	-0.22907	-0.44088	1.10263
43	-0.27676	0.14528	-0.38167	0.06765	1.17105	0.11548	-0.18345	0.06759	-0.34286	0.08243	1.02560	0.08211	-0.08864	-0.35275	1.02283	-0.43835	-0.33714	1.25540	-0.10706	-0.40981	0.95515	-0.10894	-0.42892	1.13696	-0.08576	-0.34713	1.08381	-0.31481	-0.51169	1.14242	-0.21691	-0.35826	1.09316	-0.12532	-0.30451	0.97739	-0.16989	-0.32266	1.03968	-0.39365	-0.32908	1.27187	-0.26259	-0.30039	0.99346	-0.36424	-0.41328	1.15968	-0.18470	-0.19903	0.91623	-0.38300	-0.38164	1.34090	-0.25432	-0.45709	1.15872
44	-0.29976	0.15373	-0.38756	0.06322	1.20425	0.10929	-0.20843	0.07255	-0.35274	0.08221	1.08070	0.07299	-0.11456	-0.35965	1.08603	-0.46984	-0.33114	1.27839	-0.11951	-0.42576	1.01547	-0.10638	-0.44647	1.16592	-0.10271	-0.37164	1.14128	-0.34777	-0.49984	1.15794	-0.24334	-0.36205	1.13169	-0.14983	-0.31749	1.02673	-0.19189	-0.32847	1.06732	-0.41814	-0.33191	1.29718	-0.29853	-0.30956	1.05875	-0.38314	-0.40772	1.18868	-0.21033	-0.21458	0.99455	-0.42029	-0.39430	1.37786	-0.28086	-0.46911	1.21108
45	-0.32260	0.16197	-0.38835	0.06185	1.23076	0.10264	-0.23450	0.07715	-0.35801	0.08234	1.13144	0.06696	-0.14186	-0.36157	1.14542	-0.50052	-0.31897	1.29268	-0.13484	-0.43679	1.07084	-0.10169	-0.46137	1.19125	-0.12094	-0.39187	1.19251	-0.37889	-0.48426	1.16860	-0.27077	-0.36170	1.16689	-0.17821	-0.32757	1.07122	-0.21437	-0.33195	1.09208	-0.44037	-0.32857	1.31749	-0.33511	-0.31375	1.11861	-0.40248	-0.39638	1.20951	-0.23690	-0.22427	1.06812	-0.45772	-0.39778	1.40281	-0.30767	-0.47600	1.25813
46	-0.34506	0.17004	-0.38296	0.06416	1.24952	0.09513	-0.26044	0.08108	-0.35775	0.08284	1.17622	0.06418	-0.16749	-0.35832	1.19909	-0.52955	-0.29992	1.29696	-0.15330	-0.44174	1.11999	-0.09645	-0.47295	1.21360	-0.13893	-0.40645	1.23613	-0.40728	-0.46397	1.17436	-0.29814	-0.35673	1.19783	-0.20937	-0.33439	1.11022	-0.23650	-0.33205	1.11381	-0.46077	-0.31757	1.33106	-0.36963	-0.31197	1.17115	-0.42448	-0.37836	1.21987	-0.26416	-0.22663	1.13364	-0.49363	-0.39009	1.41397	-0.33387	-0.47679	1.29801
47	-0.36687	0.17755	-0.37055	0.07052	1.25908	0.08659	-0.28554	0.08407	-0.35100	0.08362	1.21309	0.06367	-0.19094	-0.34906	1.24460	-0.55548	-0.27345	1.28960	-0.17446	-0.43962	1.16170	-0.09160	-0.48107	1.23347	-0.15649	-0.41384	1.27064	-0.43277	-0.43819	1.17464	-0.32498	-0.34638	1.22315	-0.24231	-0.33730	1.14315	-0.25743	-0.32766	1.13205	-0.48012	-0.29775	1.33516	-0.40077	-0.30313	1.21402	-0.44936	-0.35293	1.21657	-0.29074	-0.22072	1.18743	-0.52680	-0.36988	1.40939	-0.35948	-0.47046	1.32869
48	-0.38763	0.18373	-0.35050	0.08077	1.25753	0.07794	-0.31001	0.08601	-0.33684	0.08468	1.23981	0.06372	-0.21382	-0.33265	1.27901	-0.57683	-0.23946	1.26869	-0.19796	-0.42966	1.19454	-0.08875	-0.48555	1.25071	-0.17445	-0.41248	1.29417	-0.45523	-0.40646	1.16836	-0.35096	-0.32981	1.24101	-0.27541	-0.33563	1.16939	-0.27691	-0.31782	1.14588	-0.49925	-0.26836	1.32609	-0.42883	-0.28625	1.24448	-0.47459	-0.31941	1.19579	-0.31644	-0.20564	1.22560	-0.55654	-0.33664	1.38705	-0.38515	-0.45604	1.34812
49	-0.40708	0.18736	-0.32241	0.09419	1.24262	0.07257	-0.33451	0.08715	-0.31446	0.08614	1.25376	0.06278	-0.23789	-0.30829	1.29899	-0.59300	-0.19824	1.23205	-0.22285	-0.41133	1.21672	-0.09105	-0.48544	1.26418	-0.19330	-0.40129	1.30451	-0.47468	-0.36846	1.15393	-0.37588	-0.30626	1.24912	-0.30750	-0.32848	1.18807	-0.29562	-0.30164	1.15378	-0.51884	-0.22910	1.29959	-0.45533	-0.26059	1.25956	-0.49592	-0.27743	1.15374	-0.34289	-0.18039	1.24396	-0.58234	-0.29083	1.34492	-0.41113	-0.43273	1.35416
50	-0.42482	0.18765	-0.28626	0.10967	1.21196	0.07676	-0.35948	0.08787	-0.28341	0.08816	1.25207	0.06004	-0.26444	-0.27553	1.30101	-0.60416	-0.15058	1.17754	-0.24743	-0.38447	1.22595	-0.09993	-0.47950	1.27164	-0.21320	-0.37969	1.29915	-0.49136	-0.32407	1.12919	-0.39986	-0.27521	1.24472	-0.33830	-0.31484	1.19798	-0.31468	-0.27850	1.15360	-0.53888	-0.18022	1.25137	-0.48182	-0.22584	1.25627	-0.50919	-0.22728	1.08751	-0.37126	-0.14426	1.23820	-0.60357	-0.23391	1.28130	-0.43691	-0.40001	1.34474
51	-0.43994	0.18450	-0.24269	0.12575	1.16342	0.09480	-0.38483	0.08826	-0.24364	0.09076	1.23173	0.05599	-0.29369	-0.23432	1.28157	-0.61016	-0.09800	1.10334	-0.27086	-0.34907	1.21951	-0.11354	-0.46659	1.26982	-0.23427	-0.34758	1.27556	-0.50565	-0.27355	1.09164	-0.42330	-0.23663	1.22480	-0.36803	-0.29380	1.19750	-0.33473	-0.24816	1.14248	-0.55769	-0.12285	1.17791	-0.50821	-0.18233	1.23183	-0.51129	-0.17076	0.99648	-0.40087	-0.09736	1.20414	-0.61888	-0.16839	1.19514	-0.46216	-0.35764	1.31775
52	-0.45137	0.17797	-0.19312	0.14053	1.09570	0.12428	-0.40986	0.08782	-0.19569	0.09358	1.18992	0.05312	-0.32453	-0.18516	1.23769	-0.60981	-0.04297	1.00867	-0.29405	-0.30511	1.19451	-0.12948	-0.44548	1.25480	-0.25664	-0.30564	1.23160	-0.51791	-0.21757	1.03877	-0.44638	-0.19093	1.18636	-0.39681	-0.26468	1.18457	-0.35601	-0.21053	1.11709	-0.57191	-0.05958	1.07756	-0.53281	-0.13106	1.18394	-0.50223	-0.11111	0.88305	-0.42872	-0.04113	1.13852	-0.62618	-0.09791	1.08658	-0.48651	-0.30592	1.27135
53	-0.45795	0.16775	-0.13982	0.15168	1.00875	0.15970	-0.43306	0.08566	-0.14083	0.09576	1.12456	0.05572	-0.35510	-0.12926	1.16751	-0.60129	0.01116	0.89453	-0.31785	-0.25293	1.14830	-0.14670	-0.41490	1.22243	-0.28004	-0.25538	1.16609	-0.52773	-0.15745	0.96854	-0.46887	-0.13894	1.12682	-0.42462	-0.22720	1.15675	-0.37846	-0.16572	1.07399	-0.57643	0.00515	0.95165	-0.55329	-0.07373	1.11119	-0.48384	-0.05266	0.75249	-0.44942	0.02079	1.03999	-0.62292	-0.02726	0.95752	-0.50845	-0.24604	1.20410
54	-0.45802	0.15355	-0.08592	0.15671	0.90423	0.19538	-0.45186	0.08131	-0.08150	0.09585	1.03488	0.06628	-0.38275	-0.06880	1.07090	-0.58275	0.06044	0.76448	-0.34100	-0.19395	1.07906	-0.16487	-0.37402	1.16895	-0.30285	-0.19919	1.07920	-0.53320	-0.09536	0.88004	-0.48925	-0.08240	1.04466	-0.45099	-0.18152	1.11140	-0.40134	-0.11454	1.01021	-0.56580	0.06526	0.80516	-0.56689	-0.01297	1.01359	-0.45685	-0.00078	0.61233	-0.45651	0.08226	0.91045	-0.60682	0.03784	0.81230	-0.52531	-0.18007	1.11528
