	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
7	1.33810	2.05765	-3.57965	1.28141	9.32707	1.52622	2.89425	1.33437	5.13464	3.16436	-12.81524	1.18141	13.11858	2.44026	-1.14096	1.76294	1.86797	-3.76703	8.89038	2.11312	4.91197	-10.75618	11.19189	-0.66456	-1.21711	-2.13962	11.51202	4.54085	9.55880	-13.85814	13.00949	-0.88362	5.26825	-4.20385	8.25159	3.69944	5.13569	-11.78395	13.98262	-2.82783	-0.55235	-1.96941	12.13213	3.65578	6.66405	-13.21833	13.31565	-2.39751	2.23080	-5.92068	9.21966	1.67319	1.76338	-11.26873	14.72461	-1.59953	0.71471	-2.92579	10.35316	4.38955	3.54887	-12.56256	15.43430	-3.17899	0.48587	-3.14519	8.40670	3.70267	5.09944	-14.14908	8.01029	2.77996	3.75682	-5.37782	7.34399	2.76356	1.72851	-13.56199	13.01071	0.08716	-0.77064	-3.28917	8.66854	0.38015	2.04524	-13.11796	16.74932	-0.38501	1.59663	-3.05793	8.49250	2.02419	10.89046	-13.87550	11.75694	-2.33964
8	1.19412	2.01040	-2.20867	1.31224	10.00773	1.38182	1.03981	1.53951	4.87714	3.13638	-12.21560	1.28173	13.66303	2.14918	-2.13965	1.95551	1.55358	-2.63081	9.44481	0.67554	4.54983	-10.53853	12.70651	-2.29949	-1.30477	-0.52669	11.96878	2.57435	9.39974	-13.38449	13.19414	-1.49792	5.03612	-2.80819	9.22702	1.71059	4.87622	-10.83305	14.46936	-4.06900	-0.65043	-0.64764	12.15809	2.43493	6.29061	-12.62116	13.69521	-3.04575	2.15398	-4.43347	9.84679	-0.31289	1.77434	-10.54359	14.84595	-2.53813	0.77313	-1.68613	11.04418	2.50698	3.32888	-11.48228	15.98843	-4.67568	0.30133	-1.76480	9.05455	1.90950	4.69247	-14.02595	9.04250	1.97721	3.48479	-4.15032	7.65000	1.55525	1.39605	-13.29042	13.41259	-0.49308	-0.94523	-1.83235	9.55354	-1.66637	1.86545	-12.35813	16.83617	-1.13789	1.53875	-1.60628	10.12949	-0.98976	10.59779	-13.07840	12.43947	-3.61679
9	1.06379	1.95780	-0.76237	1.39373	11.00230	1.33676	-1.25976	1.72533	4.62877	3.10805	-11.39845	1.44568	14.23851	1.77626	-3.39897	2.07417	1.25004	-1.41365	10.38165	-1.24958	4.21575	-9.98260	14.10672	-4.23686	-1.36336	1.26796	12.77808	-0.01791	9.24148	-12.62716	13.34278	-2.37929	4.80392	-1.35970	10.37069	-0.58274	4.63924	-9.74955	14.89608	-5.42625	-0.72883	0.81560	12.50007	0.68531	5.90825	-11.78143	14.11048	-3.97594	2.10448	-2.88412	10.66879	-2.62987	1.74950	-9.74492	15.07067	-3.66389	0.83611	-0.35754	12.23540	-0.00423	3.16146	-10.09467	16.25698	-6.20855	0.12328	-0.34541	10.31206	-0.55810	4.26664	-13.68490	10.50326	0.62297	3.19648	-2.90765	8.40366	-0.12208	1.08550	-12.91575	14.05027	-1.40872	-1.08362	-0.38992	10.48897	-3.84337	1.71402	-11.32636	16.91329	-2.19014	1.49940	-0.04923	11.88365	-4.27501	10.30590	-12.07720	13.13458	-5.12308
10	0.97496	1.89963	0.65343	1.49859	12.10855	1.36493	-3.70580	1.83213	4.42212	3.08185	-10.40820	1.63812	14.72624	1.37391	-4.78725	2.08232	0.99251	-0.21751	11.54676	-3.42796	3.95790	-9.11994	15.16466	-6.23588	-1.36155	3.07556	13.80040	-2.92336	9.11967	-11.62324	13.41337	-3.47077	4.59810	0.07396	11.43505	-2.86440	4.45038	-8.59374	15.12037	-6.71610	-0.75963	2.29846	13.08616	-1.39803	5.55534	-10.77384	14.54090	-5.12578	2.11047	-1.37519	11.52234	-5.01415	1.72143	-8.87249	15.28311	-4.87953	0.93091	0.94014	13.60377	-2.71795	3.07286	-8.55144	16.16208	-7.58898	-0.02354	1.00524	11.95426	-3.38052	3.85360	-13.12135	12.17288	-1.13992	2.91596	-1.68860	9.45229	-2.09728	0.82052	-12.42376	14.81146	-2.58707	-1.15731	0.96988	11.24404	-5.85752	1.62089	-10.08754	16.92977	-3.45145	1.50364	1.45233	13.44042	-7.37683	10.04857	-10.91469	13.66377	-6.67702
11	0.94828	1.83765	1.91820	1.59831	13.11160	1.45168	-5.96632	1.84007	4.28549	3.06065	-9.33930	1.80864	15.01648	1.07061	-6.12606	1.96506	0.80816	0.84115	12.72388	-5.54156	3.81493	-8.06867	15.71863	-8.02306	-1.27702	4.71771	14.84404	-5.76328	9.06809	-10.47471	13.36457	-4.64956	4.43870	1.39432	12.22136	-4.83066	4.32816	-7.47296	15.05099	-7.74890	-0.72145	3.66926	13.78621	-3.55185	5.26726	-9.71677	14.94449	-6.36870	2.19582	-0.02272	12.23605	-7.18028	1.72316	-7.96504	15.36038	-6.04494	1.07686	2.07187	14.82179	-5.17997	3.07835	-7.05715	15.70636	-8.63948	-0.11998	2.18609	13.66952	-6.15495	3.48485	-12.36736	13.76587	-3.05726	2.66565	-0.54959	10.57679	-4.11310	0.62288	-11.82750	15.54185	-3.88898	-1.15036	2.15169	11.67959	-7.46768	1.61201	-8.75969	16.84295	-4.78229	1.56639	2.72221	14.55677	-9.87985	9.85524	-9.68311	13.86870	-8.05746
12	0.99268	1.77539	2.92499	1.67536	13.85433	1.59361	-7.77599	1.77168	4.23715	3.04665	-8.32499	1.91371	15.05605	1.03613	-7.24199	1.74059	0.71113	1.66531	13.70861	-7.29824	3.80825	-7.00655	15.73361	-9.37917	-1.10147	6.04793	15.73953	-8.21281	9.11094	-9.33369	13.18765	-5.76597	4.33509	2.49314	12.64135	-6.27582	4.27903	-6.52177	14.69257	-8.39094	-0.60349	4.81499	14.45945	-5.52014	5.07058	-8.74793	15.27275	-7.54476	2.37465	1.06736	12.69542	-8.90786	1.78055	-7.11552	15.24349	-7.01994	1.28097	2.92315	15.66225	-7.05358	3.17800	-5.81690	14.97321	-9.24409	-0.15600	3.12198	15.15471	-8.51167	3.18808	-11.51213	15.02537	-4.82946	2.46218	0.43916	11.57207	-5.90751	0.50822	-11.17831	16.10500	-5.14526	-1.06382	3.06219	11.77967	-8.54632	1.70387	-7.49787	16.64105	-6.02625	1.68755	3.61468	15.13026	-11.52596	9.74396	-8.51923	13.68580	-9.07410
13	1.10368	1.71765	3.60639	1.72840	14.26257	1.76224	-8.98700	1.67569	4.28171	3.04034	-7.49915	1.93453	14.85789	1.24293	-8.01465	1.46124	0.70032	2.20363	14.36196	-8.50999	3.93854	-6.11039	15.29412	-10.20034	-0.84252	6.98290	16.38056	-10.07120	9.25723	-8.35560	12.90532	-6.68701	4.28446	3.28351	12.70916	-7.11511	4.29500	-5.85537	14.13093	-8.59921	-0.40766	5.66342	14.99350	-7.11283	4.97908	-7.98731	15.48124	-8.50387	2.64802	1.82320	12.86563	-10.08775	1.90683	-6.44397	14.95835	-7.71006	1.53694	3.42978	16.02365	-8.17299	3.35592	-4.97727	14.09716	-9.38100	-0.13216	3.77389	16.18968	-10.19695	2.98382	-10.68824	15.78961	-6.19142	2.31362	1.21000	12.30484	-7.28759	0.48295	-10.55535	16.42137	-6.20246	-0.91568	3.64084	11.60764	-9.06993	1.90015	-6.45463	16.34093	-7.04675	1.85147	4.05276	15.18910	-12.24567	9.71761	-7.56340	13.15988	-9.62442
14	1.26449	1.66971	3.94702	1.76843	14.33223	1.90938	-9.56593	1.60687	4.40952	3.04013	-6.95386	1.87888	14.48062	1.49957	-8.40009	1.20168	0.76010	2.45682	14.62407	-9.10908	4.18632	-5.50300	14.55759	-10.50462	-0.52264	7.51078	16.72092	-11.26145	9.49863	-7.64787	12.54744	-7.32406	4.27282	3.72388	12.49719	-7.36227	4.35443	-5.52776	13.48881	-8.41950	-0.14833	6.19160	15.31886	-8.22582	4.99227	-7.50483	15.53567	-9.14264	3.00321	2.22029	12.77239	-10.71467	2.10043	-6.04904	14.58456	-8.08662	1.82679	3.58826	15.90538	-8.52142	3.58332	-4.59154	13.22655	-9.12167	-0.05910	4.13845	16.66953	-11.10055	2.88223	-10.02904	16.01392	-6.97799	2.21864	1.71654	12.72438	-8.15845	0.54287	-10.03728	16.47194	-6.95816	-0.73754	3.87611	11.25470	-9.08523	2.19086	-5.73621	15.96882	-7.75412	2.03091	4.04748	14.83488	-12.12037	9.76389	-6.91207	12.41088	-9.71157
15	1.44949	1.63666	3.98152	1.80879	14.10698	1.99658	-9.56782	1.60388	4.59861	3.04288	-6.71613	1.77099	14.00162	1.68748	-8.42755	1.03571	0.86357	2.46890	14.50472	-9.12740	4.51574	-5.22933	13.70815	-10.40392	-0.17516	7.67916	16.76269	-11.80371	9.81109	-7.24577	12.13475	-7.64108	4.27794	3.82677	12.09998	-7.10068	4.42599	-5.51722	12.88561	-7.96106	0.15030	6.42177	15.40151	-8.82792	5.09640	-7.30790	15.41860	-9.42294	3.41555	2.28022	12.46945	-10.85034	2.34582	-5.96971	14.20771	-8.17799	2.12473	3.45003	15.38368	-8.19801	3.82431	-4.62250	12.48946	-8.59776	0.04490	4.24232	16.59915	-11.24122	2.88087	-9.62276	15.75521	-7.15326	2.16763	1.94493	12.83523	-8.50544	0.67388	-9.67487	16.28129	-7.37396	-0.56864	3.80873	10.81843	-8.69262	2.55348	-5.37788	15.54588	-8.11631	2.19404	3.69237	14.19494	-11.33084	9.85847	-6.59337	11.58958	-9.42723
16	1.62911	1.62267	3.78292	1.85537	13.66375	2.00643	-9.11246	1.66454	4.81885	3.04506	-6.75083	1.63921	13.49804	1.76498	-8.17947	0.99520	0.97727	2.31127	14.07218	-8.67251	4.88086	-5.25964	12.91793	-10.06098	0.16148	7.57415	16.55267	-11.79428	10.15917	-7.12382	11.68638	-7.65267	4.27347	3.65318	11.62264	-6.46815	4.47495	-5.73980	12.41291	-7.36343	0.45879	6.41060	15.23420	-8.94277	5.26762	-7.35149	15.13707	-9.37105	3.85229	2.06027	12.02316	-10.59427	2.61708	-6.17553	13.88851	-8.04830	2.40223	3.10737	14.59444	-7.39206	4.04269	-4.97142	11.96928	-7.95578	0.15745	4.13679	16.06826	-10.73748	2.96511	-9.48709	15.13791	-6.80200	2.14510	1.91591	12.67025	-8.36800	0.85440	-9.48090	15.90041	-7.46930	-0.44883	3.52400	10.39361	-8.03436	2.95635	-5.34829	15.09050	-8.15632	2.31189	3.13571	13.40604	-10.12072	9.97023	-6.57029	10.83952	-8.91488
17	1.77495	1.63041	3.44578	1.90480	13.10211	1.94005	-8.36308	1.74673	5.03729	3.04389	-6.98039	1.50730	13.03490	1.73306	-7.76520	1.04779	1.06646	2.06446	13.44344	-7.90707	5.23337	-5.51102	12.31605	-9.64286	0.45030	7.29976	16.17333	-11.38376	10.50211	-7.21961	11.23131	-7.41620	4.23350	3.29768	11.17403	-5.64036	4.46995	-6.07841	12.12120	-6.76241	0.74745	6.23594	14.83940	-8.64205	5.47679	-7.56010	14.72633	-9.06428	4.27770	1.64164	11.51065	-10.07165	2.88327	-6.58148	13.65399	-7.77749	2.63341	2.67281	13.70765	-6.34752	4.20715	-5.51605	11.69613	-7.31837	0.25594	3.89259	15.22342	-9.77949	3.11127	-9.57307	14.32030	-6.09708	2.13275	1.68000	12.28465	-7.83078	1.05856	-9.43373	15.39305	-7.30637	-0.41227	3.13128	10.05607	-7.26531	3.36336	-5.57001	14.62273	-7.93862	2.36426	2.54162	12.60849	-8.76278	10.06710	-6.76046	10.26791	-8.32837
18	1.86387	1.66070	3.06665	1.95081	12.52742	1.81519	-7.49667	1.80307	5.22344	3.03785	-7.31050	1.39066	12.65758	1.61997	-7.29427	1.14121	1.09995	1.80003	12.76479	-7.01885	5.53082	-5.87875	11.97124	-9.28179	0.66181	6.95919	15.71912	-10.74295	10.80007	-7.45272	10.80593	-7.01585	4.13650	2.86835	10.84529	-4.79484	4.38791	-6.41678	12.01514	-6.25843	0.99059	5.98117	14.27597	-8.04107	5.69433	-7.84918	14.24436	-8.61065	4.65832	1.11862	11.01115	-9.41989	3.11458	-7.07717	13.50090	-7.44263	2.79917	2.25412	12.88819	-5.30878	4.29456	-6.14375	11.65263	-6.76116	0.32070	3.58902	14.24197	-8.59858	3.29184	-9.79166	13.46727	-5.25507	2.11261	1.30728	11.75693	-7.01899	1.25987	-9.48925	14.82444	-6.97032	-0.48333	2.73624	9.84404	-6.51257	3.73915	-5.94474	14.16480	-7.54968	2.34236	2.05254	11.92676	-7.51013	10.12134	-7.06102	9.92909	-7.79715
19	1.88057	1.71235	2.72572	1.99078	12.02938	1.66364	-6.66847	1.81040	5.35355	3.02668	-7.65424	1.29699	12.38970	1.46764	-6.85487	1.24216	1.05359	1.56593	12.17946	-6.17814	5.74388	-6.26689	11.89220	-9.05388	0.77839	6.63771	15.26951	-10.02423	11.01940	-7.74165	10.44501	-6.54104	3.96788	2.46432	10.68682	-4.06907	4.21664	-6.66930	12.06235	-5.89821	1.16942	5.71964	13.63554	-7.28373	5.89446	-8.14303	13.76025	-8.12475	4.96713	0.58555	10.58781	-8.76488	3.28753	-7.55731	13.40494	-7.10294	2.88908	1.93282	12.25669	-4.46477	4.29198	-6.77049	11.78773	-6.30855	0.33683	3.29751	13.30388	-7.42790	3.48015	-10.04704	12.72472	-4.48494	2.06998	0.87383	11.18143	-6.08263	1.43449	-9.59659	14.25360	-6.54928	-0.67482	2.41750	9.75206	-5.84769	4.05375	-6.37743	13.73957	-7.07795	2.24822	1.76245	11.44059	-6.54170	10.11320	-7.37268	9.82662	-7.40719
20	1.81841	1.78265	2.47441	2.02707	11.66481	1.52168	-5.98355	1.77366	5.41317	3.01105	-7.94926	1.22914	12.23591	1.31655	-6.50171	1.33492	0.91224	1.38034	11.79463	-5.50011	5.86036	-6.60657	12.04089	-8.97902	0.79602	6.39116	14.87295	-9.33587	11.13653	-8.02074	10.17558	-6.06687	3.72126	2.15717	10.70071	-3.53559	3.95505	-6.79633	12.21173	-5.67671	1.27345	5.50350	13.02304	-6.51492	6.05801	-8.38849	13.34110	-7.70423	5.18601	0.12271	10.27242	-8.19664	3.38840	-7.94440	13.33344	-6.79287	2.90129	1.75246	11.86650	-3.91353	4.19733	-7.34537	12.03267	-5.94418	0.29509	3.06720	12.55973	-6.45856	3.65353	-10.26263	12.19600	-3.94185	1.99527	0.44799	10.64944	-5.16759	1.56400	-9.71308	13.73056	-6.11855	-0.98812	2.21580	9.74206	-5.28422	4.28596	-6.79568	13.36952	-6.59765	2.09162	1.70572	11.16662	-5.92850	10.03249	-7.61926	9.92762	-7.19514
21	1.67883	1.86806	2.33229	2.06397	11.45008	1.41584	-5.48468	1.71375	5.39753	2.99213	-8.16501	1.18732	12.18643	1.19365	-6.25309	1.41398	0.67041	1.23537	11.66145	-5.02850	5.88360	-6.85932	12.34910	-9.03349	0.72347	6.24399	14.54301	-8.73376	11.13994	-8.25292	10.01585	-5.64245	3.39829	1.98126	10.85059	-3.20090	3.61165	-6.80283	12.41145	-5.55290	1.30051	5.36030	12.52832	-5.84984	6.17383	-8.56140	13.03990	-7.41247	5.30638	-0.21486	10.06233	-7.75699	3.41400	-8.20034	13.25912	-6.52404	2.84121	1.71839	11.70188	-3.65656	4.01786	-7.84657	12.31600	-5.62759	0.19183	2.92007	12.10142	-5.80491	3.79496	-10.39440	11.92851	-3.70112	1.88467	0.07981	10.22701	-4.38410	1.63654	-9.81281	13.29536	-5.73171	-1.41483	2.13583	9.76216	-4.79435	4.42490	-7.16024	13.07551	-6.15867	1.88631	1.86279	11.06267	-5.63690	9.87805	-7.75922	10.17346	-7.14647
22	1.46953	1.96505	2.29282	2.10442	11.36397	1.35634	-5.15782	1.65408	5.30999	2.97123	-8.30022	1.17052	12.22127	1.10683	-6.09593	1.48145	0.33149	1.10819	11.77165	-4.74215	5.82684	-7.01063	12.73325	-9.16599	0.57891	6.19520	14.26291	-8.22638	11.03008	-8.43264	9.97457	-5.28757	3.00728	1.93476	11.08018	-3.02218	3.20176	-6.72427	12.61923	-5.46945	1.25560	5.29644	12.20479	-5.35540	6.23862	-8.66365	12.88533	-7.27132	5.32817	-0.40178	9.92967	-7.44345	3.36995	-8.32637	13.16984	-6.29195	2.71933	1.80720	11.69177	-3.61747	3.76665	-8.27361	12.57682	-5.31149	0.02825	2.85530	11.94748	-5.49192	3.89397	-10.43318	11.91555	-3.75776	1.73966	-0.20338	9.94098	-3.78704	1.64668	-9.88758	12.97678	-5.41878	-1.93949	2.15788	9.76073	-4.33055	4.46980	-7.46292	12.87264	-5.78341	1.64610	2.17835	11.04952	-5.56167	9.65556	-7.78739	10.48868	-7.20152
23	1.20208	2.07052	2.33351	2.14902	11.35888	1.34404	-4.95010	1.61387	5.15943	2.94961	-8.37290	1.17820	12.31371	1.04792	-5.99635	1.54443	-0.09432	0.97489	12.06770	-4.57634	5.70789	-7.05941	13.10575	-9.31391	0.38546	6.22847	13.99584	-7.78889	10.81737	-8.57743	10.04725	-4.99526	2.56076	1.98962	11.33051	-2.93074	2.74398	-6.60633	12.80467	-5.37081	1.14887	5.30406	12.06357	-5.04924	6.25554	-8.71323	12.87608	-7.26385	5.25756	-0.44021	9.83682	-7.22431	3.26743	-8.35280	13.06927	-6.08284	2.54837	1.97946	11.73346	-3.67360	3.45857	-8.63699	12.77505	-4.95877	-0.19082	2.85813	12.04894	-5.46737	3.94652	-10.39834	12.10915	-4.04482	1.56579	-0.39470	9.77823	-3.37535	1.59447	-9.94329	12.78917	-5.18660	-2.54265	2.25283	9.69423	-3.84488	4.42815	-7.71501	12.76559	-5.47094	1.38176	2.58256	11.03946	-5.57027	9.37433	-7.72616	10.79515	-7.27574
24	0.88928	2.18203	2.42624	2.19703	11.37641	1.37895	-4.79227	1.60722	4.95740	2.92844	-8.40776	1.21119	12.43355	1.00309	-5.91267	1.61050	-0.59304	0.82248	12.46091	-4.44892	5.54561	-7.00793	13.38472	-9.41841	0.16652	6.32303	13.69724	-7.38153	10.51860	-8.71277	10.21386	-4.74080	2.07268	2.10637	11.55098	-2.85442	2.25674	-6.48606	12.94754	-5.21702	0.99356	5.36770	12.07745	-4.90800	6.23174	-8.73422	12.98298	-7.34480	5.10457	-0.35423	9.75078	-7.05550	3.11949	-8.32238	12.96916	-5.87893	2.34032	2.18968	11.72480	-3.69383	3.10685	-8.94798	12.89631	-4.55496	-0.45851	2.90872	12.31056	-5.62933	3.95392	-10.32580	12.43596	-4.45919	1.37105	-0.50157	9.69383	-3.10398	1.48398	-9.99370	12.72784	-5.01959	-3.20378	2.39250	9.53527	-3.30425	4.31286	-7.93549	12.74770	-5.20550	1.09946	3.00776	10.96225	-5.54300	9.04423	-7.61125	11.02945	-7.28746
25	0.54313	2.29774	2.54521	2.24685	11.36222	1.45857	-4.61920	1.64286	4.71559	2.90889	-8.42583	1.27124	12.55050	0.96361	-5.80684	1.68221	-1.14990	0.65559	12.85222	-4.28382	5.35686	-6.85667	13.50464	-9.43660	-0.05789	6.46158	13.32726	-6.96716	10.15297	-8.85591	10.44075	-4.49562	1.55576	2.24872	11.70471	-2.73484	1.75563	-6.38132	13.03534	-4.99096	0.80385	5.46953	12.19037	-4.87955	6.17590	-8.74936	13.15705	-7.45429	4.88076	-0.18076	9.65037	-6.89352	2.93821	-8.27442	12.88070	-5.66366	2.10442	2.39254	11.59626	-3.57410	2.72115	-9.21332	12.94915	-4.10969	-0.76722	2.98963	12.61765	-5.85814	3.92086	-10.25457	12.81241	-4.88743	1.16399	-0.53772	9.62355	-2.90209	1.32166	-10.05267	12.76654	-4.88350	-3.90364	2.55317	9.27899	-2.69861	4.13916	-8.14182	12.80280	-4.96575	0.80117	3.39983	10.78081	-5.40019	8.67349	-7.47821	11.15562	-7.18094
26	0.17357	2.41630	2.67200	2.29530	11.27759	1.57041	-4.38501	1.72116	4.44396	2.89208	-8.43839	1.36009	12.63756	0.93067	-5.65274	1.75436	-1.75112	0.49683	13.15245	-4.02857	5.15420	-6.60588	13.42756	-9.34933	-0.27336	6.63285	12.86226	-6.52391	9.73912	-9.00521	10.68476	-4.23878	1.01999	2.39232	11.77244	-2.53939	1.25217	-6.28853	13.05997	-4.69794	0.59307	5.59287	12.33165	-4.89774	6.09605	-8.77399	13.33961	-7.53194	4.59743	0.04101	9.52691	-6.70439	2.73277	-8.23569	12.81000	-5.42631	1.84643	2.54883	11.33085	-3.26292	2.30752	-9.43538	12.95540	-3.64655	-1.10955	3.08985	12.86294	-6.04522	3.85334	-10.21679	13.16033	-5.22940	0.95194	-0.51604	9.49895	-2.69338	1.11481	-10.12632	12.86216	-4.73661	-4.62547	2.71661	8.94132	-2.03957	3.92199	-8.34343	12.90763	-4.73263	0.48634	3.72488	10.49610	-5.11503	8.26760	-7.35271	11.16818	-6.93791
