	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
7	10.38420	1.04325	24.09136	0.88683	5.53143	1.80193	-3.62849	1.01841	11.70125	1.09781	25.91355	0.97428	4.04488	1.21456	-4.79857	0.85323	10.15195	26.07655	6.99135	-3.51776	10.35445	26.19214	6.54936	-6.37676	9.96544	24.06845	5.49160	-4.07982	10.98118	26.31480	3.76301	-4.91272	9.93118	23.37017	5.50493	-4.21177	12.83286	27.16474	4.38428	-4.36958	11.43362	25.23127	6.36903	-4.22448	12.83568	27.03665	3.51256	-4.55906	11.73569	23.65493	2.45148	-4.40577	12.31472	25.74426	4.47370	-3.41298	10.36101	24.10239	5.96367	-4.53899	11.13078	24.60039	3.74241	-3.91885	10.36436	23.34737	5.05391	-1.30337	10.35504	24.55348	4.39253	-4.46348	11.18488	23.92254	3.60541	-4.10877	12.11246	25.58815	2.85450	-5.11398	10.71346	23.59070	4.84382	-3.40771	13.27723	25.03170	2.00071	-5.19878	8.00041	23.54926	9.03913	-2.48644	10.81807	26.90915	4.77573	-5.65948
8	10.13832	1.02827	24.09388	0.88193	7.43232	1.68654	-2.99854	0.93300	11.51834	1.07517	25.92551	1.00585	5.73121	1.27850	-4.67139	0.68919	9.99694	26.04341	8.75329	-3.24217	10.19618	26.32954	8.57203	-5.49071	9.73253	24.17155	7.64142	-3.24183	10.80528	26.32231	5.44799	-4.98782	9.67587	23.26077	7.16999	-3.42163	12.55402	27.12410	6.21445	-4.37119	11.15105	25.17851	8.23328	-3.55890	12.65874	27.18415	5.33464	-4.55825	11.46268	23.72734	4.52609	-3.83113	12.17406	25.59046	5.85109	-3.57811	10.07829	24.15967	8.05302	-3.64837	10.96768	24.65248	5.39347	-3.52044	10.08322	23.38644	6.95082	-1.05719	10.28828	24.50622	5.66303	-4.65670	10.96278	23.98103	5.57230	-3.61111	11.93607	25.56599	4.54860	-5.16860	10.45736	23.53701	6.80037	-2.75425	13.06509	25.02059	3.73857	-4.97532	7.78253	23.49309	10.62268	-1.61884	10.53800	26.95929	6.54828	-5.40673
9	9.88389	1.01188	24.11776	0.87438	9.38727	1.60767	-2.13633	0.84936	11.29489	1.05947	25.93687	1.04410	7.47282	1.36940	-4.26596	0.64625	9.83561	26.00253	10.55089	-2.62144	9.99379	26.47712	10.65096	-4.43872	9.49290	24.31674	9.85221	-2.14447	10.56923	26.33631	7.21463	-4.73036	9.41192	23.18238	8.91506	-2.44832	12.24093	27.07492	8.10417	-4.02869	10.86077	25.16211	10.18502	-2.60432	12.44335	27.35823	7.24837	-4.28414	11.16986	23.81311	6.69332	-2.99539	11.99037	25.47114	7.33951	-3.45330	9.78468	24.25502	10.19975	-2.52839	10.78576	24.71409	7.08518	-2.90200	9.79506	23.41919	8.85555	-0.56508	10.18205	24.42201	6.90226	-4.53968	10.72040	23.97424	7.53209	-2.83430	11.71692	25.50579	6.25120	-4.91246	10.20893	23.48721	8.73997	-1.91508	12.81979	25.04472	5.59459	-4.47127	7.55880	23.56509	12.34887	-0.70653	10.20673	26.96435	8.33731	-4.89902
10	9.63612	0.99371	24.12201	0.86513	11.27462	1.54811	-1.12289	0.76582	11.04559	1.05038	25.93589	1.08278	9.22759	1.48900	-3.61495	0.68437	9.68123	25.91831	12.26758	-1.75824	9.75862	26.61935	12.74257	-3.28916	9.26085	24.42957	11.95539	-0.90610	10.28891	26.33223	8.99380	-4.17420	9.15745	23.11472	10.64108	-1.38104	11.91026	26.99525	9.98732	-3.39367	10.57701	25.13967	12.10798	-1.44769	12.20442	27.52205	9.16592	-3.76804	10.86978	23.88972	8.85809	-1.96803	11.77930	25.40219	8.94952	-3.02791	9.50270	24.33284	12.24992	-1.28728	10.59878	24.74462	8.73050	-2.11544	9.51285	23.40187	10.64648	0.08369	10.05170	24.32386	8.14962	-4.11060	10.47299	23.89645	9.39969	-1.85817	11.46631	25.41371	7.94381	-4.37591	9.98250	23.40933	10.55219	-0.95812	12.55168	25.07946	7.48846	-3.74083	7.34381	23.68767	14.06779	0.25210	9.84595	26.92617	10.12442	-4.15370
11	9.40779	0.97427	24.04425	0.85748	12.96794	1.49296	-0.03986	0.69430	10.78596	1.04724	25.88147	1.11306	10.90384	1.61055	-2.79072	0.73448	9.54498	25.73815	13.78179	-0.76974	9.50494	26.69526	14.71779	-2.13200	9.04788	24.42274	13.79568	0.36358	9.98501	26.26335	10.68569	-3.39202	8.92720	23.00785	12.22946	-0.29699	11.57718	26.82772	11.73509	-2.56695	10.31270	25.05371	13.88025	-0.18327	11.95751	27.61658	10.97501	-3.07027	10.57389	23.91115	10.90631	-0.82518	11.55830	25.36085	10.61610	-2.35275	9.25076	24.31400	14.05587	-0.02100	10.41694	24.67565	10.20195	-1.23584	9.24767	23.28030	12.21916	0.80370	9.91129	24.20376	9.38554	-3.43878	10.23635	23.72904	11.08045	-0.77673	11.19708	25.27334	9.56947	-3.63035	9.78779	23.23779	12.10916	0.05220	12.27325	25.07810	9.31518	-2.85892	7.14865	23.74778	15.62131	1.25481	9.47810	26.82006	11.83656	-3.22936
12	9.20730	0.95467	23.81606	0.85389	14.35880	1.43742	1.04369	0.65010	10.52895	1.04924	25.71129	1.12815	12.38156	1.70732	-1.88183	0.76277	9.43335	25.40571	14.99027	0.24492	9.24506	26.61437	16.41187	-1.04426	8.86079	24.21565	15.25712	1.58312	9.67755	26.06485	12.16682	-2.47605	8.73068	22.79490	13.56558	0.74652	11.25428	26.50177	13.20417	-1.65883	10.07724	24.84279	15.39575	1.10410	11.71480	27.57068	12.55478	-2.26469	10.29078	23.81540	12.72170	0.36250	11.34169	25.28537	12.20878	-1.52041	9.04001	24.12057	15.50383	1.19401	10.24607	24.43419	11.38028	-0.33448	9.00635	23.00273	13.50257	1.53687	9.77129	24.02345	10.53753	-2.63612	10.02369	23.43789	12.48412	0.32630	10.92120	25.04539	11.03898	-2.76758	9.62990	22.89609	13.29522	1.05466	11.99618	24.97527	10.95175	-1.90792	6.98020	23.62890	16.87186	2.28387	9.12136	26.59757	13.36063	-2.20793
13	9.03875	0.93616	23.38575	0.85703	15.37622	1.38906	2.07538	0.64221	10.28385	1.05533	25.36506	1.12816	13.55637	1.77309	-0.96570	0.77101	9.34824	24.88098	15.82804	1.21630	8.98784	26.29991	17.71090	-0.05853	8.70172	23.75756	16.27889	2.70327	9.38249	25.67235	13.32097	-1.51773	8.57268	22.41666	14.56509	1.70950	10.95175	25.96368	14.29312	-0.75552	9.87576	24.45792	16.58239	2.34865	11.48340	27.32280	13.80806	-1.41993	10.02637	23.54344	14.20700	1.53341	11.13874	25.09649	13.58155	-0.63028	8.87448	23.70481	16.53290	2.30222	10.08919	23.97056	12.20103	0.54232	8.79128	22.53607	14.46394	2.25584	9.63823	23.73287	11.51583	-1.81306	9.84377	22.98372	13.54063	1.38776	10.64871	24.68117	12.25846	-1.87514	9.51112	22.32801	14.03557	1.99123	11.72990	24.70363	12.28399	-0.96295	6.84203	23.24837	17.72776	3.30562	8.78828	26.20715	14.58979	-1.16624
14	8.90320	0.91990	22.73500	0.87076	15.99660	1.36436	3.01850	0.66843	10.05704	1.06404	24.80862	1.12000	14.37659	1.82001	-0.09203	0.77472	9.28857	24.15397	16.27729	2.10127	8.74016	25.72652	18.60049	0.83472	8.56983	23.04061	16.85742	3.69983	9.11104	25.04554	14.07705	-0.58924	8.45477	21.84260	15.19181	2.56596	10.67746	25.19686	14.97243	0.09358	9.70983	23.87688	17.41070	3.50477	11.26587	26.84334	14.69216	-0.58419	9.78500	23.05865	15.30223	2.63615	10.95448	24.72803	14.62941	0.24188	8.75334	23.06457	17.14102	3.26926	9.94907	23.27576	12.66739	1.37372	8.60183	21.87556	15.10315	2.95111	9.51544	23.29325	12.25611	-1.04204	9.70063	22.33882	14.21193	2.36322	10.38812	24.14331	13.16505	-1.01520	9.43238	21.51665	14.31207	2.81408	11.48167	24.21626	13.24034	-0.07779	6.73578	22.58171	18.15838	4.27932	8.48710	25.61734	15.46547	-0.15568
15	8.80014	0.90668	21.88195	0.89801	16.24182	1.38017	3.84951	0.71909	9.85329	1.07353	24.04625	1.11280	14.85349	1.86568	0.71750	0.78417	9.25224	23.24582	16.36429	2.87554	8.50865	24.92879	19.15133	1.65942	8.46344	22.09650	17.03543	4.56403	8.87096	24.18317	14.43030	0.26721	8.37669	21.07910	15.46074	3.30245	10.43705	24.22551	15.27987	0.86805	9.57846	23.10949	17.89218	4.54293	11.06244	26.14573	15.23022	0.21968	9.57057	22.35681	15.99400	3.63263	10.79176	24.15016	15.31839	1.05422	8.67341	22.23919	17.37660	4.08100	9.82983	22.38341	12.83162	2.14888	8.43655	21.04343	15.44312	3.61539	9.40436	22.69249	12.74408	-0.34575	9.59475	21.49963	14.49754	3.22187	10.14734	23.42133	13.74756	-0.21758	9.39312	20.48543	14.16131	3.49174	11.25707	23.50272	13.81189	0.72169	6.66215	21.66410	18.19300	5.16756	8.22344	24.82918	15.98965	0.79919
16	8.72872	0.89677	20.87227	0.93823	16.16807	1.44384	4.55604	0.78440	9.67684	1.08204	23.11688	1.11328	15.04473	1.92359	1.45725	0.79743	9.23751	22.19962	16.14705	3.52758	8.30034	23.98181	19.46951	2.42713	8.38192	20.98172	16.88349	5.29453	8.66804	23.12137	14.43441	1.03712	8.33727	20.16444	15.42730	3.91638	10.23412	23.10424	15.29383	1.55974	9.47955	22.19228	18.06988	5.44555	10.87356	25.28110	15.49627	0.98736	9.38715	21.46448	16.31261	4.50070	10.65306	23.37587	15.67899	1.78880	8.63118	21.29241	17.32014	4.73993	9.73718	21.35680	12.76729	2.85389	8.29518	20.07975	15.52178	4.23726	9.30610	21.94802	13.01229	0.28925	9.52494	20.48889	14.43226	3.94498	9.93450	22.53456	14.04021	0.51069	9.39057	19.28711	13.66073	4.01028	11.06027	22.59006	14.04510	1.43072	6.62191	20.57206	17.90544	5.94323	8.00117	23.87492	16.20939	1.68779
17	8.68837	0.88978	19.76483	0.98761	15.85053	1.54942	5.13483	0.85774	9.53152	1.08817	22.07914	1.12498	15.02651	2.00041	2.12447	0.80456	9.24353	21.06710	15.69901	4.05449	8.12213	22.96999	19.64997	3.12765	8.32621	19.75975	16.48130	5.89254	8.50702	21.91883	14.17301	1.72117	8.33490	19.15568	15.16945	4.41222	10.07062	21.90081	15.10326	2.15995	9.41079	21.17647	18.00540	6.20422	10.70141	24.31917	15.58361	1.72056	9.23895	20.42954	16.31936	5.23201	10.54098	22.45247	15.77987	2.43541	8.62398	20.29280	17.06362	5.25968	9.67674	20.26658	12.54525	3.46976	8.17922	19.03123	15.38701	4.80426	9.22283	21.09992	13.11820	0.88790	9.48984	19.34894	14.07592	4.52478	9.75752	21.52491	14.10218	1.17020	9.42028	17.98949	12.91077	4.37143	10.89339	21.53120	14.01830	2.05219	6.61604	19.39734	17.39343	6.59266	7.82253	22.80744	16.19143	2.49987
18	8.67885	0.88490	18.61807	1.04161	15.36876	1.68253	5.59018	0.93524	9.42062	1.09113	20.99389	1.15016	14.87010	2.09684	2.71312	0.79587	9.27015	19.89670	15.09445	4.46054	7.98001	21.96147	19.75239	3.73639	8.29829	18.48703	15.90356	6.36023	8.39147	20.63840	13.73108	2.32388	8.36765	18.11459	14.77048	4.79785	9.94738	20.67866	14.78609	2.65762	9.37019	20.11471	17.76614	6.81860	10.55012	23.32599	15.57354	2.41790	9.13007	19.31069	16.09217	5.82784	10.45840	21.44540	15.70235	2.98366	8.65016	19.29786	16.69206	5.65946	9.65255	19.17080	12.21897	3.97778	8.09111	17.94221	15.09208	5.30804	9.15855	20.19927	13.12143	1.46757	9.48834	18.13146	13.50093	4.96329	9.62314	20.44474	13.99641	1.75766	9.47729	16.66144	12.01644	4.58918	10.75659	20.38861	13.81637	2.58672	6.64526	18.22399	16.75933	7.11675	7.68796	21.68548	16.00238	3.22202
19	8.69973	0.88129	17.48000	1.09730	14.79475	1.82796	5.93257	1.01432	9.34643	1.09075	19.91065	1.19009	14.62927	2.20881	3.21538	0.76897	9.31727	18.72561	14.39863	4.75743	7.87878	20.99589	19.79937	4.22927	8.30013	17.20579	15.21141	6.70160	8.32339	19.33304	13.17673	2.84825	8.43319	17.09596	14.30527	5.08263	9.86373	19.48448	14.39987	3.04540	9.35622	19.05061	17.41511	7.29603	10.42514	22.34749	15.51599	3.07217	9.06396	18.16772	15.71312	6.29609	10.40805	20.42081	15.52232	3.42436	8.70834	18.34464	16.27011	5.95944	9.66598	18.10596	11.82280	4.36654	8.03268	16.84889	14.69090	5.74729	9.11821	19.29542	13.06901	2.03082	9.51941	16.88718	12.78114	5.27095	9.53584	19.34466	13.77571	2.26259	9.55698	15.36096	11.07051	4.68582	10.64878	19.21899	13.51164	3.03011	6.70910	17.11264	16.09132	7.52837	7.59642	20.55972	15.69930	3.84425
20	8.74970	0.87833	16.38257	1.15404	14.18433	1.97458	6.17673	1.09306	9.30976	1.08724	18.86036	1.24365	14.33726	2.32873	3.62611	0.73170	9.38388	17.57648	13.66153	4.96268	7.82164	20.08403	19.78782	4.59572	8.33236	15.94262	14.44948	6.92410	8.30276	18.03899	12.55544	3.29559	8.52867	16.13869	13.82973	5.27694	9.81727	18.34228	13.97978	3.32507	9.36742	18.01323	17.00395	7.65058	10.33178	21.40372	15.42606	3.67234	9.04248	17.05290	15.25766	6.64924	10.39206	19.43046	15.29762	3.75350	8.79613	17.44747	15.83612	6.17785	9.71509	17.08800	11.37875	4.63593	8.00398	15.77663	14.23282	6.12734	9.10587	18.42501	12.98813	2.56780	9.58179	15.65795	11.98302	5.46459	9.49699	18.26453	13.47885	2.67202	9.65497	14.12658	10.14127	4.68751	10.56838	18.06279	13.15400	3.37675	6.80536	16.09314	15.44769	7.84646	7.54573	19.46375	15.32612	4.36633
21	8.82600	0.87568	15.34041	1.21307	13.57325	2.11649	6.33892	1.17017	9.30933	1.08117	17.85391	1.30666	14.00909	2.44717	3.94595	0.69988	9.46706	16.45807	12.91557	5.09550	7.80888	19.21246	19.70239	4.84382	8.39325	14.71093	13.64834	7.03952	8.32719	16.77565	11.89317	3.66737	8.65061	15.26003	13.37456	5.39196	9.80383	17.25288	13.53936	3.50738	9.40197	17.01687	16.56919	7.90033	10.27362	20.49290	15.29274	4.20722	9.06503	16.00384	14.78555	6.90229	10.41133	18.50165	15.06091	3.97486	8.90912	16.60312	15.40561	6.32953	9.79456	16.11718	10.90225	4.79565	8.00268	14.73957	13.75625	6.45654	9.12308	17.60515	12.88544	3.06378	9.67370	14.47260	11.15926	5.56369	9.50446	17.22923	13.13373	2.97855	9.76667	12.97353	9.26724	4.62010	10.51375	16.94073	12.76953	3.62423	6.92990	15.16555	14.85098	8.08973	7.53261	18.41130	14.91142	4.79666
22	8.92405	0.87354	14.35349	1.27620	12.97847	2.25181	6.43431	1.24504	9.34160	1.07328	16.88561	1.37280	13.64686	2.55473	4.18134	0.69009	9.56181	15.36886	12.17774	5.17321	7.83677	18.35203	19.52598	4.99578	8.47804	13.51522	12.82988	7.06340	8.39188	15.54919	11.20295	3.96672	8.79463	14.45482	12.94473	5.43878	9.81773	16.19932	13.07565	3.60782	9.45721	16.06413	16.13181	8.06398	10.25130	19.59971	15.09250	4.66868	9.12774	15.03888	14.33519	7.07093	10.46465	17.63458	14.81942	4.09980	9.04045	15.79939	14.98079	6.42538	9.89608	15.18403	10.40440	4.86004	8.02444	13.74228	13.28393	6.74168	9.16842	16.83190	12.75163	3.50695	9.79268	13.34633	10.34516	5.58611	9.55320	16.24891	12.76181	3.18537	9.88728	11.89635	8.46007	4.50636	10.48319	15.85674	12.36642	3.77569	7.07626	14.30865	14.29536	8.27326	7.55273	17.39973	14.46790	5.14655
23	9.03790	0.87273	13.41236	1.34414	12.40352	2.38030	6.47545	1.31740	9.40087	1.06437	15.94007	1.43488	13.24652	2.64350	4.34249	0.71141	9.66191	14.30220	11.45453	5.20903	7.89794	17.47055	19.24728	5.07826	8.57966	12.35637	12.01265	7.01278	8.49001	14.35704	10.49065	4.19869	8.95520	13.70079	12.52582	5.42665	9.85195	15.15794	12.57983	3.64237	9.52967	15.14981	15.69971	8.15837	10.26212	18.70234	14.80113	5.05388	9.22355	14.15709	13.92320	7.16993	10.54816	16.80875	14.56236	4.14417	9.18139	15.02162	14.55925	6.47255	10.00935	14.27691	9.89572	4.84436	8.06361	12.78294	12.82312	6.98514	9.23811	16.08434	12.56882	3.89264	9.93570	12.28201	9.55866	5.54567	9.63593	15.32083	12.37850	3.30519	10.01239	10.87723	7.71480	4.36567	10.47454	14.80534	11.94500	3.83940	7.23597	13.49359	13.76347	8.40867	7.60055	16.41663	13.99593	5.42598
24	9.16104	0.87430	12.50455	1.41498	11.84582	2.50139	6.47182	1.38722	9.48004	1.05505	15.00024	1.48584	12.80450	2.70782	4.44107	0.76254	9.76068	13.25159	10.74772	5.21120	7.98323	16.54518	18.86573	5.11401	8.69018	11.23629	11.21591	6.90411	8.61341	13.19289	9.75934	4.36972	9.12577	12.96875	12.09524	5.36232	9.89877	14.11024	12.04874	3.62543	9.61525	14.26413	15.27130	8.19704	10.30056	17.77741	14.40089	5.36601	9.34297	13.34263	13.54879	7.21175	10.65544	15.99588	14.27318	4.12391	9.32295	14.25657	14.13904	6.47484	10.12342	13.38969	9.39186	4.76441	8.11424	11.85752	12.37168	7.18548	9.32714	15.33319	12.31857	4.22276	10.09931	11.27307	8.80323	5.45126	9.74419	14.43305	11.99114	3.35444	10.13861	9.89744	7.02208	4.21388	10.48514	13.77795	11.50511	3.82725	7.40043	12.69755	13.24319	8.50635	7.66915	15.44691	13.49042	5.64277
25	9.28738	0.87905	11.62022	1.48387	11.30328	2.61280	6.43043	1.45488	9.57164	1.04583	14.05391	1.51964	12.32218	2.74436	4.48841	0.83628	9.85183	12.21456	10.05959	5.18361	8.08391	15.56874	18.39209	5.11844	8.80248	10.16046	10.46155	6.75235	8.75283	12.05145	9.01434	4.48777	9.29941	12.23416	11.63514	5.25117	9.95085	13.05006	11.48999	3.56918	9.70971	13.39546	14.83972	8.18965	10.35951	16.80453	13.88379	5.61321	9.47543	12.57179	13.20137	7.20639	10.77836	15.17195	13.94007	4.05255	9.45779	13.49587	13.72106	6.43356	10.22855	12.52530	8.91607	4.63730	8.17070	10.96274	11.92550	7.34009	9.43040	14.55117	11.98863	4.50241	10.27978	10.30808	8.07389	5.30718	9.86956	13.57026	11.59908	3.34669	10.26357	8.94778	6.37876	4.06283	10.51165	12.76668	11.04895	3.75279	7.56308	11.91128	12.73618	8.57744	7.75078	14.47894	12.94876	5.80378
26	9.41219	0.88726	10.75518	1.54415	10.77800	2.71021	6.35697	1.52088	9.66880	1.03704	13.09703	1.53244	11.80773	2.75217	4.49487	0.92520	9.93041	11.19459	9.39670	5.12790	8.19329	14.54885	17.84531	5.10098	8.91149	9.13795	9.77336	6.57122	8.89856	10.93211	8.26804	4.56291	9.46968	11.48403	11.14015	5.09970	10.00230	11.98441	10.92046	3.48338	9.80909	12.53291	14.39730	8.14200	10.43158	15.77166	13.25415	5.80653	9.61095	11.82133	12.86926	7.16235	10.90848	14.32363	13.56112	3.94132	9.58185	12.73697	13.30766	6.34927	10.31782	11.69236	8.49384	4.48027	8.22855	10.09741	11.48308	7.44764	9.54331	13.72124	11.57644	4.73694	10.47330	9.37619	7.36423	5.11446	10.00458	12.72084	11.19912	3.28989	10.38598	8.03223	5.79276	3.92181	10.55021	11.76635	10.58137	3.62950	7.72061	11.13818	12.25555	8.63339	7.83789	13.50884	12.37742	5.91696
27	9.53274	0.89866	9.91082	1.58994	10.27650	2.78875	6.25722	1.58532	9.76616	1.02891	12.13380	1.52353	11.27528	2.73267	4.46995	1.02387	9.99370	10.20200	8.77260	5.04612	8.30740	13.50199	17.24697	5.06801	9.01459	8.17924	9.17419	6.37382	9.04135	9.84029	7.54141	4.60721	9.63178	10.71879	10.61879	4.91723	10.04927	10.93005	10.36218	3.37589	9.91014	11.66946	13.94016	8.05686	10.51041	14.67980	12.53014	5.95795	9.74164	11.07520	12.54605	7.08757	11.03826	13.44971	13.14388	3.79970	9.69481	11.98066	12.89962	6.22479	10.38844	10.89896	8.14324	4.30759	8.28546	9.26205	11.04664	7.50993	9.66196	12.83894	11.08861	4.93095	10.67636	8.47098	6.67119	4.87229	10.14339	11.88005	10.79186	3.18937	10.50589	7.16124	5.27846	3.79985	10.59674	10.77641	10.11037	3.46997	7.87301	10.38854	11.81736	8.68373	7.92443	12.54182	11.79415	5.99285
