	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
17	0.03124	0.07107	0.19814	0.08830	0.53315	0.12313	0.16995	0.08554	0.18093	0.04578	0.57089	0.15225	0.05399	0.20160	0.51510	0.23132	0.21239	0.82167	0.00586	0.21722	0.53322	0.25047	0.19408	0.41446	0.01185	0.12874	0.69252	0.09158	0.21169	0.65334	0.07216	0.18770	0.59010	0.23280	0.21659	0.41387	0.02037	0.18492	0.63923	0.17804	0.15611	0.72225	0.18148	0.16057	0.50581	-0.01967	0.19530	0.50098	-0.01778	0.26770	0.38218	0.19097	0.14458	0.42241	0.08499	0.09804	0.57925	0.21391	0.09168	0.66409	-0.07235	0.12810	0.61401	0.10560	0.14317	0.67080	-0.02818	0.40676	0.28011	0.22444	0.24374	0.42498
18	0.01944	0.07079	0.15767	0.08623	0.57996	0.12204	0.14427	0.08451	0.15406	0.04718	0.61435	0.15101	0.03637	0.15281	0.56241	0.19656	0.18998	0.86004	-0.00390	0.16830	0.59037	0.21906	0.15721	0.45028	0.00067	0.09369	0.73273	0.06275	0.17128	0.69008	0.05837	0.15903	0.64456	0.21004	0.20167	0.46504	0.00587	0.15316	0.69019	0.15370	0.12659	0.76509	0.17457	0.12899	0.54849	-0.04500	0.16717	0.54969	-0.02929	0.23417	0.43611	0.17919	0.12665	0.47144	0.06703	0.05832	0.63528	0.18703	0.06395	0.70897	-0.08614	0.07312	0.63648	0.08502	0.11338	0.71909	-0.02917	0.35510	0.32299	0.19434	0.22275	0.46375
19	0.00764	0.06947	0.11470	0.08334	0.61913	0.11978	0.11828	0.08295	0.12438	0.04895	0.64888	0.14636	0.01949	0.10149	0.60143	0.16508	0.16307	0.88372	-0.01188	0.11454	0.63840	0.18862	0.11716	0.47974	-0.01217	0.05871	0.76203	0.03398	0.13028	0.71510	0.04666	0.12570	0.69212	0.18503	0.18322	0.51190	-0.00806	0.11768	0.73187	0.12872	0.09455	0.79563	0.16140	0.09737	0.58235	-0.06637	0.13633	0.59039	-0.03887	0.19486	0.48642	0.16134	0.10695	0.51597	0.05220	0.01590	0.68421	0.15998	0.03436	0.74335	-0.09835	0.02180	0.64997	0.06136	0.08130	0.75559	-0.03398	0.29895	0.36254	0.16508	0.19662	0.49741
20	-0.00448	0.06673	0.07222	0.08001	0.65046	0.11664	0.09442	0.08006	0.09335	0.05069	0.67455	0.13897	0.00237	0.05158	0.63181	0.14049	0.13236	0.89430	-0.01695	0.05880	0.67705	0.16000	0.07627	0.50311	-0.02608	0.02570	0.78074	0.00922	0.09029	0.72956	0.03574	0.09076	0.73177	0.15937	0.16211	0.55344	-0.02185	0.08139	0.76401	0.10635	0.06193	0.81434	0.14298	0.06750	0.60737	-0.08097	0.10405	0.62302	-0.04942	0.15342	0.53197	0.13914	0.08639	0.55473	0.03745	-0.02576	0.72488	0.13594	0.00406	0.76713	-0.10731	-0.02370	0.65638	0.03702	0.04874	0.78017	-0.04170	0.24253	0.39860	0.13760	0.16727	0.52573
21	-0.01603	0.06285	0.03228	0.07665	0.67432	0.11274	0.07438	0.07606	0.06225	0.05223	0.69210	0.12967	-0.01389	0.00559	0.65414	0.12254	0.09951	0.89425	-0.01867	0.00364	0.70689	0.13441	0.03630	0.52097	-0.03899	-0.00442	0.78995	-0.00891	0.05258	0.73531	0.02527	0.05662	0.76306	0.13550	0.13871	0.58920	-0.03382	0.04624	0.78687	0.08905	0.03026	0.82251	0.12238	0.04020	0.62426	-0.08941	0.07209	0.64797	-0.06171	0.11283	0.57212	0.11639	0.06509	0.58718	0.02069	-0.06403	0.75667	0.11754	-0.02596	0.78107	-0.11247	-0.06242	0.65783	0.01563	0.01694	0.79372	-0.04913	0.18855	0.43141	0.11110	0.13699	0.54882
22	-0.02589	0.05834	-0.00400	0.07354	0.69157	0.10814	0.05912	0.07143	0.03219	0.05322	0.70272	0.11934	-0.02735	-0.03520	0.66960	0.10992	0.06655	0.88640	-0.01702	-0.04883	0.72909	0.11272	-0.00146	0.53424	-0.04926	-0.03133	0.79130	-0.01924	0.01812	0.73452	0.01574	0.02465	0.78620	0.11500	0.11326	0.61918	-0.04202	0.01339	0.80121	0.07801	0.00086	0.82199	0.10170	0.01585	0.63413	-0.09330	0.04195	0.66596	-0.07435	0.07484	0.60673	0.09663	0.04294	0.61336	0.00173	-0.09753	0.77959	0.10471	-0.05446	0.78656	-0.11452	-0.09430	0.65640	0.00070	-0.01317	0.79792	-0.05356	0.13849	0.46144	0.08604	0.10735	0.56703
23	-0.03353	0.05382	-0.03617	0.07086	0.70333	0.10287	0.04859	0.06662	0.00401	0.05324	0.70786	0.10875	-0.03664	-0.07041	0.67970	0.10208	0.03514	0.87356	-0.01225	-0.09706	0.74516	0.09555	-0.03613	0.54396	-0.05658	-0.05498	0.78674	-0.02219	-0.01263	0.72944	0.00708	-0.00449	0.80184	0.09769	0.08617	0.64370	-0.04629	-0.01643	0.80815	0.07306	-0.02524	0.81492	0.08208	-0.00562	0.63840	-0.09398	0.01448	0.67797	-0.08586	0.04021	0.63607	0.08137	0.02021	0.63383	-0.01853	-0.12585	0.79414	0.09484	-0.07997	0.78541	-0.11418	-0.12016	0.65389	-0.00679	-0.04089	0.79490	-0.05416	0.09304	0.48921	0.06424	0.07891	0.58092
24	-0.03892	0.05015	-0.06425	0.06873	0.71086	0.09697	0.04183	0.06223	-0.02183	0.05211	0.70906	0.09852	-0.04161	-0.10015	0.68601	0.09859	0.00605	0.85819	-0.00497	-0.14007	0.75666	0.08397	-0.06752	0.55131	-0.06124	-0.07561	0.77823	-0.02000	-0.03969	0.72210	-0.00176	-0.03052	0.81103	0.08218	0.05810	0.66328	-0.04808	-0.04261	0.80909	0.07264	-0.04764	0.80343	0.06529	-0.02471	0.63864	-0.09308	-0.00984	0.68505	-0.09547	0.00911	0.66072	0.06985	-0.00233	0.64948	-0.03847	-0.14929	0.80130	0.08548	-0.10143	0.77959	-0.11173	-0.14117	0.65173	-0.00856	-0.06572	0.78694	-0.05116	0.05256	0.51521	0.04719	0.05175	0.59121
25	-0.04211	0.04824	-0.08851	0.06711	0.71541	0.09055	0.03759	0.05908	-0.04517	0.05000	0.70776	0.08906	-0.04260	-0.12494	0.68999	0.09833	-0.02066	0.84231	0.00352	-0.17735	0.76507	0.07851	-0.09582	0.55744	-0.06365	-0.09377	0.76754	-0.01575	-0.06329	0.71417	-0.01163	-0.05345	0.81500	0.06772	0.02977	0.67855	-0.04883	-0.06482	0.80552	0.07419	-0.06663	0.78953	0.05378	-0.04210	0.63645	-0.09244	-0.03063	0.68832	-0.10307	-0.01873	0.68143	0.06022	-0.02392	0.66133	-0.05611	-0.16863	0.80229	0.07676	-0.11885	0.77099	-0.10777	-0.15842	0.65096	-0.00709	-0.08748	0.77624	-0.04477	0.01715	0.53982	0.03549	0.02586	0.59876
26	-0.04309	0.04858	-0.10939	0.06586	0.71809	0.08380	0.03478	0.05729	-0.06612	0.04733	0.70524	0.08060	-0.03923	-0.14559	0.69284	0.09891	-0.04521	0.82742	0.01167	-0.20871	0.77165	0.07760	-0.12116	0.56334	-0.06416	-0.11013	0.75611	-0.01226	-0.08379	0.70694	-0.02194	-0.07368	0.81507	0.05498	0.00178	0.69019	-0.04913	-0.08316	0.79893	0.07499	-0.08270	0.77488	0.04947	-0.05826	0.63327	-0.09287	-0.04765	0.68883	-0.10901	-0.04370	0.69902	0.05107	-0.04424	0.67042	-0.06984	-0.18485	0.79845	0.07023	-0.13331	0.76128	-0.10322	-0.17274	0.65224	-0.00400	-0.10624	0.76470	-0.03554	-0.01312	0.56328	0.02912	0.00134	0.60439
27	-0.04207	0.05083	-0.12735	0.06485	0.71984	0.07701	0.03220	0.05617	-0.08486	0.04456	0.70250	0.07321	-0.03161	-0.16287	0.69550	0.09760	-0.06770	0.81453	0.01848	-0.23428	0.77740	0.07783	-0.14355	0.56980	-0.06321	-0.12519	0.74511	-0.01181	-0.10160	0.70126	-0.03101	-0.09179	0.81249	0.04481	-0.02542	0.69885	-0.04873	-0.09816	0.79074	0.07299	-0.09635	0.76079	0.05219	-0.07336	0.63024	-0.09399	-0.06108	0.68759	-0.11346	-0.06612	0.71422	0.04209	-0.06335	0.67773	-0.07935	-0.19881	0.79112	0.06618	-0.14589	0.75173	-0.09874	-0.18483	0.65591	-0.00049	-0.12227	0.75383	-0.02524	-0.03814	0.58571	0.02681	-0.02136	0.60885
28	-0.04006	0.05394	-0.14267	0.06391	0.72143	0.07049	0.02889	0.05503	-0.10154	0.04207	0.70028	0.06682	-0.02382	-0.17728	0.69865	0.09360	-0.08812	0.80424	0.02312	-0.25421	0.78309	0.07617	-0.16310	0.57739	-0.06154	-0.13897	0.73536	-0.01515	-0.11708	0.69765	-0.03772	-0.10817	0.80839	0.03697	-0.05143	0.70511	-0.04726	-0.11032	0.78222	0.06754	-0.10811	0.74818	0.05998	-0.08743	0.62813	-0.09518	-0.07145	0.68548	-0.11598	-0.08631	0.72772	0.03366	-0.08157	0.68406	-0.08566	-0.21111	0.78154	0.06348	-0.15702	0.74324	-0.09496	-0.19514	0.66207	0.00222	-0.13593	0.74468	-0.01674	-0.05777	0.60713	0.02562	-0.04158	0.61281
29	-0.03873	0.05659	-0.15544	0.06291	0.72343	0.06458	0.02460	0.05374	-0.11637	0.04010	0.69913	0.06129	-0.02203	-0.18916	0.70280	0.08779	-0.10641	0.79686	0.02462	-0.26852	0.78926	0.07202	-0.18021	0.58660	-0.06026	-0.15111	0.72745	-0.02084	-0.13059	0.69640	-0.04215	-0.12292	0.80375	0.03055	-0.07598	0.70952	-0.04526	-0.11987	0.77439	0.05964	-0.11857	0.73763	0.06976	-0.10033	0.62745	-0.09637	-0.07952	0.68319	-0.11622	-0.10451	0.74010	0.02644	-0.09921	0.69002	-0.08970	-0.22223	0.77086	0.06090	-0.16669	0.73636	-0.09322	-0.20365	0.67071	0.00298	-0.14762	0.73788	-0.01282	-0.07213	0.62755	0.02284	-0.05893	0.61682
30	-0.03958	0.05797	-0.16566	0.06172	0.72632	0.05957	0.01973	0.05248	-0.12967	0.03877	0.69939	0.05648	-0.02863	-0.19872	0.70838	0.08080	-0.12249	0.79253	0.02214	-0.27701	0.79626	0.06659	-0.19523	0.59777	-0.06078	-0.16115	0.72180	-0.02632	-0.14261	0.69760	-0.04532	-0.13592	0.79938	0.02493	-0.09917	0.71263	-0.04390	-0.12693	0.76803	0.05132	-0.12825	0.72952	0.07759	-0.11177	0.62855	-0.09816	-0.08584	0.68133	-0.11477	-0.12082	0.75185	0.02097	-0.11664	0.69605	-0.09168	-0.23250	0.76015	0.05813	-0.17499	0.73138	-0.09540	-0.20997	0.68173	0.00137	-0.15787	0.73371	-0.01501	-0.08176	0.64706	0.01762	-0.07366	0.62136
31	-0.04334	0.05796	-0.17334	0.06025	0.73047	0.05567	0.01487	0.05150	-0.14177	0.03812	0.70129	0.05229	-0.04012	-0.20615	0.71568	0.07275	-0.13648	0.79126	0.01497	-0.27956	0.80427	0.06115	-0.20822	0.61113	-0.06384	-0.16907	0.71873	-0.03000	-0.15359	0.70124	-0.04887	-0.14701	0.79602	0.02037	-0.12138	0.71496	-0.04467	-0.13165	0.76379	0.04437	-0.13740	0.72402	0.08007	-0.12148	0.63159	-0.10131	-0.09057	0.68035	-0.11281	-0.13527	0.76340	0.01707	-0.13421	0.70245	-0.09177	-0.24201	0.75028	0.05553	-0.18230	0.72839	-0.10308	-0.21370	0.69503	-0.00229	-0.16729	0.73226	-0.02324	-0.08747	0.66586	0.01110	-0.08622	0.62681
32	-0.05013	0.05703	-0.17865	0.05852	0.73618	0.05297	0.01026	0.05087	-0.15288	0.03827	0.70499	0.04869	-0.05172	-0.21155	0.72493	0.06392	-0.14873	0.79304	0.00288	-0.27643	0.81335	0.05556	-0.21918	0.62680	-0.06919	-0.17531	0.71847	-0.03223	-0.16369	0.70725	-0.05414	-0.15602	0.79424	0.01778	-0.14295	0.71705	-0.04850	-0.13425	0.76216	0.03922	-0.14606	0.72123	0.07584	-0.12942	0.63667	-0.10590	-0.09374	0.68057	-0.11171	-0.14786	0.77518	0.01390	-0.15220	0.70957	-0.09117	-0.25070	0.74206	0.05285	-0.18903	0.72740	-0.11747	-0.21477	0.71055	-0.00734	-0.17643	0.73350	-0.03608	-0.09022	0.68423	0.00486	-0.09677	0.63345
33	-0.05973	0.05594	-0.18192	0.05667	0.74370	0.05142	0.00563	0.05045	-0.16317	0.03938	0.71061	0.04575	-0.06194	-0.21495	0.73621	0.05475	-0.15969	0.79784	-0.01371	-0.26833	0.82348	0.04844	-0.22832	0.64477	-0.07602	-0.18035	0.72121	-0.03465	-0.17276	0.71561	-0.06117	-0.16284	0.79452	0.01760	-0.16411	0.71949	-0.05536	-0.13509	0.76345	0.03506	-0.15423	0.72117	0.06567	-0.13590	0.64383	-0.11141	-0.09547	0.68223	-0.11285	-0.15857	0.78755	0.01099	-0.17074	0.71776	-0.09232	-0.25826	0.73614	0.04930	-0.19547	0.72839	-0.13774	-0.21393	0.72822	-0.01316	-0.18555	0.73742	-0.05190	-0.09098	0.70242	-0.00058	-0.10532	0.64142
34	-0.07159	0.05515	-0.18358	0.05484	0.75316	0.05083	0.00043	0.05014	-0.17278	0.04152	0.71828	0.04364	-0.07180	-0.21649	0.74949	0.04556	-0.16985	0.80564	-0.03404	-0.25616	0.83451	0.03832	-0.23606	0.66498	-0.08345	-0.18454	0.72707	-0.03932	-0.18066	0.72643	-0.06955	-0.16737	0.79723	0.01886	-0.18496	0.72291	-0.06472	-0.13464	0.76786	0.03090	-0.16199	0.72385	0.05169	-0.14141	0.65300	-0.11740	-0.09604	0.68547	-0.11695	-0.16743	0.80077	0.00866	-0.18976	0.72749	-0.09724	-0.26439	0.73308	0.04412	-0.20179	0.73130	-0.16024	-0.21276	0.74798	-0.01966	-0.19459	0.74399	-0.06963	-0.09063	0.72064	-0.00579	-0.11213	0.65076
35	-0.08492	0.05470	-0.18414	0.05315	0.76463	0.05093	-0.00601	0.05001	-0.18190	0.04457	0.72815	0.04258	-0.08206	-0.21650	0.76463	0.03610	-0.17974	0.81650	-0.05745	-0.24106	0.84617	0.02468	-0.24269	0.68725	-0.09089	-0.18802	0.73617	-0.04756	-0.18753	0.73991	-0.07882	-0.16977	0.80267	0.01956	-0.20547	0.72799	-0.07604	-0.13338	0.77554	0.02612	-0.16950	0.72935	0.03639	-0.14649	0.66398	-0.12391	-0.09572	0.69036	-0.12385	-0.17459	0.81496	0.00681	-0.20905	0.73922	-0.10665	-0.26881	0.73335	0.03684	-0.20814	0.73617	-0.18136	-0.21271	0.76976	-0.02716	-0.20346	0.75330	-0.08852	-0.09006	0.73906	-0.01158	-0.11774	0.66142
36	-0.09914	0.05487	-0.18409	0.05166	0.77812	0.05138	-0.01423	0.05027	-0.19073	0.04834	0.74040	0.04275	-0.09210	-0.21565	0.78151	0.02553	-0.18996	0.83061	-0.08351	-0.22448	0.85809	0.00776	-0.24828	0.71137	-0.09857	-0.19084	0.74869	-0.05975	-0.19375	0.75637	-0.08889	-0.17037	0.81102	0.01845	-0.22563	0.73542	-0.08915	-0.13176	0.78662	0.01998	-0.17693	0.73787	0.02207	-0.15167	0.67657	-0.13176	-0.09478	0.69701	-0.13279	-0.18028	0.83009	0.00466	-0.22848	0.75344	-0.11998	-0.27149	0.73723	0.02722	-0.21476	0.74308	-0.20044	-0.21417	0.79352	-0.03581	-0.21213	0.76547	-0.10810	-0.09022	0.75786	-0.01860	-0.12265	0.67335
37	-0.11413	0.05623	-0.18388	0.05043	0.79362	0.05188	-0.02469	0.05114	-0.19949	0.05267	0.75529	0.04427	-0.10101	-0.21491	0.79998	0.01324	-0.20116	0.84836	-0.11190	-0.20805	0.86992	-0.01202	-0.25281	0.73711	-0.10760	-0.19311	0.76482	-0.07594	-0.19971	0.77617	-0.10069	-0.16939	0.82229	0.01513	-0.24547	0.74585	-0.10425	-0.13006	0.80106	0.01151	-0.18439	0.74977	0.01019	-0.15733	0.69060	-0.14175	-0.09357	0.70562	-0.14267	-0.18477	0.84606	0.00130	-0.24806	0.77055	-0.13580	-0.27278	0.74491	0.01518	-0.22195	0.75233	-0.21907	-0.21658	0.81927	-0.04568	-0.22070	0.78066	-0.12849	-0.09182	0.77733	-0.02782	-0.12709	0.68646
38	-0.12999	0.05899	-0.18390	0.04953	0.81110	0.05226	-0.03743	0.05278	-0.20844	0.05735	0.77312	0.04708	-0.10816	-0.21535	0.81996	-0.00054	-0.21384	0.87024	-0.14238	-0.19329	0.88135	-0.03402	-0.25622	0.76418	-0.11902	-0.19509	0.78478	-0.09593	-0.20577	0.79970	-0.11570	-0.16704	0.83631	0.00969	-0.26513	0.75988	-0.12115	-0.12872	0.81875	0.00015	-0.19222	0.76552	0.00064	-0.16354	0.70595	-0.15423	-0.09277	0.71661	-0.15262	-0.18835	0.86272	-0.00365	-0.26788	0.79088	-0.15248	-0.27329	0.75640	0.00097	-0.23019	0.76440	-0.23852	-0.21917	0.84696	-0.05687	-0.22927	0.79907	-0.15050	-0.09514	0.79785	-0.03984	-0.13109	0.70076
39	-0.14689	0.06283	-0.18449	0.04886	0.83052	0.05246	-0.05230	0.05511	-0.21783	0.06221	0.79425	0.05097	-0.11491	-0.21745	0.84144	-0.01563	-0.22827	0.89676	-0.17406	-0.18146	0.89225	-0.05730	-0.25848	0.79227	-0.13292	-0.19721	0.80874	-0.11901	-0.21224	0.82725	-0.13414	-0.16405	0.85290	0.00228	-0.28478	0.77798	-0.13894	-0.12833	0.83953	-0.01420	-0.20090	0.78565	-0.00801	-0.17016	0.72259	-0.16912	-0.09314	0.73062	-0.16264	-0.19142	0.88000	-0.01031	-0.28797	0.81470	-0.16933	-0.27346	0.77160	-0.01533	-0.23997	0.78001	-0.25874	-0.22130	0.87636	-0.06972	-0.23788	0.82086	-0.17517	-0.10004	0.81984	-0.05463	-0.13473	0.71640
40	-0.16496	0.06712	-0.18586	0.04805	0.85182	0.05256	-0.06927	0.05791	-0.22779	0.06709	0.81899	0.05562	-0.12445	-0.22086	0.86449	-0.03202	-0.24442	0.92832	-0.20543	-0.17332	0.90259	-0.08123	-0.25959	0.82109	-0.14872	-0.19996	0.83685	-0.14400	-0.21926	0.85892	-0.15417	-0.16165	0.87177	-0.00721	-0.30442	0.80046	-0.15691	-0.12946	0.86317	-0.03102	-0.21088	0.81063	-0.01746	-0.17710	0.74061	-0.18664	-0.09510	0.74851	-0.17296	-0.19451	0.89782	-0.01941	-0.30803	0.84210	-0.18782	-0.27313	0.79026	-0.03414	-0.25164	0.80001	-0.27938	-0.22235	0.90695	-0.08489	-0.24643	0.84612	-0.20227	-0.10628	0.84366	-0.07213	-0.13815	0.73369
41	-0.18435	0.07123	-0.18797	0.04674	0.87484	0.05268	-0.08832	0.06080	-0.23824	0.07191	0.84753	0.06067	-0.13847	-0.22504	0.88926	-0.04926	-0.26197	0.96504	-0.23541	-0.16893	0.91242	-0.10596	-0.25955	0.85033	-0.16599	-0.20367	0.86916	-0.16945	-0.22681	0.89447	-0.17471	-0.16067	0.89259	-0.01897	-0.32387	0.82749	-0.17531	-0.13232	0.88937	-0.04968	-0.22242	0.84075	-0.02929	-0.18416	0.76023	-0.20697	-0.09876	0.77114	-0.18352	-0.19816	0.91615	-0.03176	-0.32758	0.87308	-0.20925	-0.27200	0.81195	-0.05593	-0.26531	0.82522	-0.30124	-0.22128	0.93784	-0.10269	-0.25472	0.87473	-0.23034	-0.11349	0.86945	-0.09257	-0.14144	0.75302
42	-0.20494	0.07477	-0.19053	0.04487	0.89929	0.05292	-0.10916	0.06361	-0.24895	0.07661	0.87981	0.06576	-0.15566	-0.22984	0.91579	-0.06602	-0.28027	1.00651	-0.26357	-0.16763	0.92175	-0.13216	-0.25835	0.87966	-0.18400	-0.20848	0.90554	-0.19426	-0.23459	0.93316	-0.19666	-0.16114	0.91494	-0.03271	-0.34282	0.85905	-0.19477	-0.13680	0.91770	-0.06993	-0.23545	0.87594	-0.04454	-0.19093	0.78161	-0.22971	-0.10402	0.79904	-0.19459	-0.20249	0.93492	-0.04757	-0.34609	0.90746	-0.23312	-0.27002	0.83600	-0.08030	-0.28084	0.85621	-0.32521	-0.21684	0.96766	-0.12293	-0.26255	0.90626	-0.25728	-0.12108	0.89698	-0.11603	-0.14451	0.77477
43	-0.22630	0.07745	-0.19293	0.04273	0.92459	0.05341	-0.13102	0.06646	-0.25948	0.08115	0.91535	0.07056	-0.17459	-0.23483	0.94397	-0.08062	-0.29832	1.05158	-0.28991	-0.16815	0.93033	-0.16001	-0.25596	0.90869	-0.20115	-0.21446	0.94558	-0.21771	-0.24204	0.97370	-0.22096	-0.16266	0.93825	-0.04772	-0.36077	0.89489	-0.21630	-0.14216	0.94750	-0.09157	-0.24953	0.91566	-0.06285	-0.19695	0.80472	-0.25428	-0.11051	0.83221	-0.20720	-0.20691	0.95400	-0.06617	-0.36296	0.94470	-0.25859	-0.26691	0.86146	-0.10542	-0.29786	0.89301	-0.35029	-0.20809	0.99456	-0.14493	-0.26967	0.93993	-0.28116	-0.12817	0.92551	-0.14175	-0.14722	0.79914
44	-0.24810	0.07913	-0.19422	0.04086	0.94980	0.05432	-0.15293	0.06963	-0.26916	0.08547	0.95315	0.07469	-0.19588	-0.23888	0.97330	-0.09207	-0.31474	1.09816	-0.31461	-0.16883	0.93757	-0.18902	-0.25232	0.93692	-0.21582	-0.22128	0.98840	-0.23943	-0.24827	1.01413	-0.24738	-0.16454	0.96166	-0.06379	-0.37692	0.93446	-0.24126	-0.14708	0.97776	-0.11393	-0.26390	0.95873	-0.08266	-0.20165	0.82922	-0.28013	-0.11742	0.87000	-0.22242	-0.21037	0.97309	-0.08606	-0.37743	0.98381	-0.28573	-0.26169	0.88702	-0.12898	-0.31562	0.93483	-0.37400	-0.19436	1.01618	-0.16782	-0.27561	0.97448	-0.30121	-0.13355	0.95381	-0.16809	-0.14933	0.82598
45	-0.27028	0.08002	-0.19319	0.03993	0.97353	0.05599	-0.17408	0.07315	-0.27701	0.08945	0.99159	0.07776	-0.22026	-0.24075	1.00281	-0.10079	-0.32772	1.14323	-0.33767	-0.16790	0.94240	-0.21856	-0.24710	0.96359	-0.22902	-0.22766	1.03254	-0.25925	-0.25214	1.05191	-0.27545	-0.16564	0.98387	-0.08076	-0.39042	0.97686	-0.26976	-0.15034	1.00708	-0.13601	-0.27747	1.00329	-0.10240	-0.20426	0.85426	-0.30611	-0.12370	0.91097	-0.24068	-0.21169	0.99158	-0.10556	-0.38840	1.02316	-0.31477	-0.25302	0.91090	-0.14943	-0.33300	0.97997	-0.39499	-0.17480	1.02967	-0.19076	-0.27966	1.00823	-0.31782	-0.13589	0.98018	-0.19354	-0.15048	0.85469
