	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d
17	0.56570	0.07767	0.27973	0.06942	-0.09181	0.07098	0.51079	0.08634	0.25933	0.11122	-0.12523	0.06222	0.37209	0.14779	-0.10033	0.63267	0.42204	-0.01981	0.44068	0.16038	-0.20418	0.52110	0.23556	-0.09915	0.53512	0.33700	-0.15068	0.62515	0.32400	-0.07496	0.50279	0.28951	-0.12637	0.57100	0.21032	-0.18820	0.58970	0.31718	-0.06613	0.62162	0.29378	-0.13264	0.44851	0.19661	-0.07824	0.60420	0.31903	-0.00813	0.36277	0.10255	-0.19098	0.58805	0.30283	-0.03238	0.46824	0.14496	-0.18644	0.50358	0.21740	-0.15249	0.56383	0.30942	-0.00406	0.64206	0.39641	-0.06410	0.54786	0.25816	-0.21420	0.62385	0.40567	-0.07698
18	0.55988	0.07362	0.27177	0.06333	-0.09127	0.06935	0.51160	0.08243	0.25289	0.10165	-0.12007	0.05916	0.37768	0.15028	-0.09844	0.63454	0.41468	-0.01645	0.43927	0.15857	-0.19531	0.51988	0.23790	-0.09907	0.52210	0.32368	-0.14830	0.62622	0.31687	-0.07681	0.48707	0.27140	-0.12217	0.55719	0.20694	-0.18233	0.57509	0.30647	-0.06242	0.61237	0.28551	-0.13484	0.46244	0.19767	-0.07874	0.60474	0.31283	-0.00746	0.36970	0.11108	-0.17877	0.58598	0.29148	-0.03129	0.47963	0.14793	-0.17767	0.52344	0.22349	-0.14447	0.56009	0.30603	-0.00377	0.61925	0.36940	-0.06908	0.53543	0.24047	-0.20960	0.62275	0.37396	-0.07643
19	0.54495	0.06987	0.26393	0.05836	-0.08908	0.06704	0.50511	0.07895	0.24687	0.09171	-0.11335	0.05551	0.37253	0.15062	-0.09450	0.62810	0.40335	-0.01330	0.43115	0.15638	-0.18509	0.51430	0.24004	-0.09649	0.50662	0.30924	-0.14325	0.61521	0.30922	-0.07663	0.46417	0.25446	-0.11545	0.53452	0.20339	-0.17436	0.55178	0.29818	-0.05870	0.59317	0.27691	-0.13419	0.46972	0.20274	-0.07700	0.59368	0.30914	-0.00676	0.37335	0.11966	-0.16499	0.57098	0.28090	-0.02960	0.47801	0.15334	-0.16497	0.53685	0.22840	-0.13632	0.54671	0.30148	-0.00241	0.59077	0.34222	-0.07345	0.51767	0.22542	-0.20238	0.61135	0.34294	-0.07450
20	0.52549	0.06691	0.25699	0.05482	-0.08608	0.06422	0.49360	0.07554	0.24179	0.08203	-0.10601	0.05150	0.36011	0.14995	-0.08934	0.61499	0.38929	-0.01091	0.41826	0.15404	-0.17429	0.50736	0.24253	-0.09234	0.49015	0.29468	-0.13666	0.59691	0.30197	-0.07492	0.43999	0.24007	-0.10763	0.50856	0.19982	-0.16565	0.52390	0.29126	-0.05557	0.56856	0.26903	-0.13137	0.47237	0.21214	-0.07348	0.57757	0.30815	-0.00664	0.37437	0.12707	-0.15084	0.54963	0.27240	-0.02841	0.46875	0.16243	-0.15013	0.54213	0.23155	-0.12857	0.53005	0.29647	-0.00084	0.56004	0.31680	-0.07754	0.49611	0.21275	-0.19373	0.59112	0.31541	-0.07200
21	0.50494	0.06525	0.25078	0.05278	-0.08299	0.06105	0.47858	0.07184	0.23693	0.07320	-0.09873	0.04739	0.34385	0.14879	-0.08383	0.59648	0.37315	-0.00948	0.40192	0.15114	-0.16355	0.50010	0.24505	-0.08767	0.47287	0.27977	-0.12949	0.57704	0.29531	-0.07232	0.41741	0.22769	-0.09996	0.48353	0.19562	-0.15749	0.49517	0.28416	-0.05325	0.54336	0.26241	-0.12706	0.47177	0.22398	-0.06913	0.55943	0.30834	-0.00733	0.37216	0.13171	-0.13717	0.52680	0.26558	-0.02843	0.45640	0.17453	-0.13485	0.53798	0.23148	-0.12114	0.51455	0.29134	0.00028	0.52895	0.29395	-0.08167	0.47181	0.20140	-0.18435	0.56359	0.29167	-0.06928
22	0.48503	0.06478	0.24468	0.05193	-0.08033	0.05770	0.46073	0.06760	0.23096	0.06572	-0.09194	0.04340	0.32675	0.14724	-0.07877	0.57294	0.35489	-0.00880	0.38254	0.14691	-0.15333	0.49270	0.24693	-0.08338	0.45439	0.26391	-0.12248	0.55865	0.28891	-0.06953	0.39662	0.21587	-0.09332	0.46131	0.19004	-0.15092	0.46745	0.27536	-0.05175	0.52060	0.25690	-0.12206	0.46879	0.23525	-0.06496	0.54005	0.30768	-0.00879	0.36616	0.13251	-0.12445	0.50452	0.25898	-0.02994	0.44347	0.18756	-0.12047	0.52456	0.22698	-0.11352	0.50097	0.28582	0.00060	0.49907	0.27395	-0.08593	0.44569	0.19030	-0.17454	0.53035	0.27039	-0.06633
23	0.46631	0.06490	0.23809	0.05174	-0.07841	0.05441	0.44061	0.06318	0.22284	0.05993	-0.08580	0.03973	0.31072	0.14524	-0.07474	0.54514	0.33438	-0.00843	0.36032	0.14053	-0.14392	0.48527	0.24756	-0.08019	0.43426	0.24704	-0.11610	0.54118	0.28240	-0.06719	0.37690	0.20342	-0.08816	0.44236	0.18289	-0.14645	0.44148	0.26406	-0.05089	0.50112	0.25180	-0.11722	0.46364	0.24301	-0.06164	0.52008	0.30474	-0.01075	0.35652	0.12947	-0.11284	0.48288	0.25104	-0.03280	0.43083	0.19881	-0.10789	0.50373	0.21796	-0.10522	0.48849	0.27956	0.00002	0.47214	0.25677	-0.09018	0.41883	0.17888	-0.16454	0.49326	0.24978	-0.06291
24	0.44905	0.06521	0.23081	0.05175	-0.07734	0.05137	0.41918	0.05931	0.21231	0.05583	-0.08029	0.03660	0.29644	0.14274	-0.07216	0.51514	0.31198	-0.00783	0.33641	0.13172	-0.13544	0.47818	0.24676	-0.07850	0.41291	0.22973	-0.11058	0.52370	0.27554	-0.06577	0.35766	0.18988	-0.08454	0.42647	0.17460	-0.14406	0.41797	0.25070	-0.05047	0.48466	0.24634	-0.11333	0.45642	0.24562	-0.05927	0.50057	0.29910	-0.01296	0.34406	0.12357	-0.10230	0.46150	0.24091	-0.03646	0.41843	0.20591	-0.09761	0.47825	0.20538	-0.09610	0.47686	0.27261	-0.00134	0.44961	0.24230	-0.09424	0.39252	0.16717	-0.15458	0.45452	0.22861	-0.05873
25	0.43346	0.06565	0.22301	0.05172	-0.07709	0.04877	0.39763	0.05628	0.19988	0.05294	-0.07530	0.03422	0.28410	0.13976	-0.07121	0.48502	0.28855	-0.00655	0.31290	0.12090	-0.12795	0.47165	0.24479	-0.07833	0.39173	0.21281	-0.10594	0.50637	0.26819	-0.06553	0.33905	0.17566	-0.08227	0.41255	0.16599	-0.14337	0.39700	0.23651	-0.05023	0.47076	0.24006	-0.11099	0.44728	0.24305	-0.05761	0.48263	0.29119	-0.01517	0.33026	0.11638	-0.09282	0.44037	0.22878	-0.04014	0.40603	0.20753	-0.08970	0.45056	0.19070	-0.08635	0.46664	0.26544	-0.00326	0.43169	0.23037	-0.09787	0.36782	0.15553	-0.14501	0.41643	0.20670	-0.05354
26	0.41955	0.06616	0.21511	0.05159	-0.07753	0.04672	0.37703	0.05367	0.18656	0.05066	-0.07073	0.03277	0.27406	0.13641	-0.07193	0.45567	0.26509	-0.00431	0.29221	0.10911	-0.12152	0.46584	0.24216	-0.07945	0.37229	0.19710	-0.10214	0.48962	0.26038	-0.06658	0.32187	0.16172	-0.08103	0.39953	0.15797	-0.14380	0.37817	0.22285	-0.05003	0.45922	0.23293	-0.11057	0.43637	0.23664	-0.05626	0.46700	0.28192	-0.01717	0.31696	0.10937	-0.08446	0.41968	0.21553	-0.04311	0.39325	0.20355	-0.08390	0.42254	0.17535	-0.07640	0.45770	0.25865	-0.00550	0.41734	0.22080	-0.10090	0.34549	0.14439	-0.13622	0.38100	0.18483	-0.04728
27	0.40747	0.06661	0.20762	0.05136	-0.07852	0.04529	0.35807	0.05089	0.17346	0.04860	-0.06657	0.03232	0.26662	0.13291	-0.07418	0.42706	0.24253	-0.00116	0.27543	0.09735	-0.11620	0.46131	0.23952	-0.08153	0.35592	0.18334	-0.09916	0.47420	0.25235	-0.06888	0.30698	0.14925	-0.08061	0.38826	0.15149	-0.14488	0.36147	0.21083	-0.04989	0.44946	0.22521	-0.11217	0.42404	0.22824	-0.05490	0.45361	0.27222	-0.01886	0.30534	0.10340	-0.07735	0.39952	0.20221	-0.04496	0.37935	0.19478	-0.07962	0.39589	0.16058	-0.06670	0.44955	0.25277	-0.00783	0.40620	0.21342	-0.10335	0.32592	0.13412	-0.12853	0.34919	0.16426	-0.04014
28	0.39752	0.06707	0.20099	0.05109	-0.07997	0.04447	0.34110	0.04782	0.16148	0.04669	-0.06286	0.03276	0.26167	0.12959	-0.07778	0.39898	0.22149	0.00265	0.26234	0.08646	-0.11203	0.45894	0.23757	-0.08430	0.34338	0.17201	-0.09706	0.46115	0.24444	-0.07220	0.29519	0.13918	-0.08085	0.38076	0.14716	-0.14634	0.34737	0.20115	-0.04993	0.44008	0.21725	-0.11547	0.41111	0.21956	-0.05340	0.44174	0.26283	-0.02028	0.29528	0.09861	-0.07160	0.38006	0.18979	-0.04564	0.36370	0.18267	-0.07623	0.37228	0.14749	-0.05765	0.44269	0.24823	-0.01010	0.39894	0.20801	-0.10538	0.30913	0.12501	-0.12215	0.32139	0.14620	-0.03254
29	0.39000	0.06776	0.19551	0.05087	-0.08186	0.04423	0.32644	0.04467	0.15121	0.04503	-0.05967	0.03391	0.25920	0.12695	-0.08255	0.37199	0.20249	0.00674	0.25267	0.07703	-0.10901	0.45943	0.23695	-0.08765	0.33432	0.16321	-0.09592	0.45110	0.23684	-0.07635	0.28729	0.13200	-0.08169	0.37796	0.14492	-0.14826	0.33661	0.19406	-0.05024	0.43062	0.20959	-0.12000	0.39860	0.21147	-0.05192	0.43086	0.25427	-0.02158	0.28575	0.09452	-0.06722	0.36193	0.17891	-0.04545	0.34669	0.16912	-0.07318	0.35237	0.13666	-0.04940	0.43874	0.24542	-0.01234	0.39501	0.20400	-0.10722	0.29510	0.11729	-0.11715	0.29814	0.13154	-0.02489
30	0.38513	0.06892	0.19135	0.05083	-0.08425	0.04451	0.31434	0.04175	0.14282	0.04370	-0.05704	0.03553	0.25966	0.12550	-0.08833	0.34759	0.18603	0.01072	0.24643	0.06950	-0.10706	0.46257	0.23776	-0.09163	0.32776	0.15672	-0.09572	0.44430	0.22973	-0.08134	0.28375	0.12769	-0.08307	0.37924	0.14419	-0.15089	0.32964	0.18928	-0.05099	0.42307	0.20299	-0.12524	0.38709	0.20389	-0.05060	0.42115	0.24698	-0.02294	0.27626	0.09057	-0.06410	0.34567	0.16990	-0.04485	0.33012	0.15620	-0.07024	0.33506	0.12788	-0.04185	0.43909	0.24473	-0.01465	0.39248	0.20058	-0.10906	0.28407	0.11111	-0.11354	0.27969	0.12045	-0.01752
31	0.38315	0.07070	0.18851	0.05101	-0.08721	0.04521	0.30495	0.03936	0.13618	0.04266	-0.05496	0.03748	0.26335	0.12559	-0.09503	0.32777	0.17245	0.01430	0.24309	0.06382	-0.10611	0.46728	0.23948	-0.09636	0.32308	0.15206	-0.09637	0.44103	0.22353	-0.08713	0.28440	0.12588	-0.08487	0.38372	0.14435	-0.15440	0.32601	0.18615	-0.05219	0.42007	0.19805	-0.13086	0.37664	0.19627	-0.04952	0.41330	0.24124	-0.02442	0.26743	0.08650	-0.06206	0.33152	0.16283	-0.04429	0.31632	0.14559	-0.06747	0.31894	0.12051	-0.03475	0.44473	0.24645	-0.01724	0.39027	0.19706	-0.11109	0.27625	0.10648	-0.11125	0.26585	0.11254	-0.01058
32	0.38409	0.07321	0.18687	0.05148	-0.09079	0.04627	0.29834	0.03782	0.13102	0.04186	-0.05334	0.03967	0.26993	0.12731	-0.10260	0.31344	0.16167	0.01737	0.24110	0.05952	-0.10605	0.47232	0.24128	-0.10183	0.31998	0.14876	-0.09773	0.44111	0.21860	-0.09364	0.28852	0.12614	-0.08690	0.39064	0.14496	-0.15884	0.32482	0.18399	-0.05370	0.42282	0.19492	-0.13677	0.36773	0.18848	-0.04854	0.40791	0.23716	-0.02603	0.26041	0.08239	-0.06082	0.31985	0.15762	-0.04404	0.30748	0.13815	-0.06504	0.30337	0.11381	-0.02785	0.45615	0.25066	-0.02025	0.38879	0.19313	-0.11356	0.27134	0.10311	-0.11030	0.25660	0.10729	-0.00412
33	0.38746	0.07636	0.18624	0.05227	-0.09498	0.04765	0.29465	0.03718	0.12719	0.04131	-0.05200	0.04205	0.27853	0.13044	-0.11102	0.30430	0.15327	0.02006	0.23966	0.05625	-0.10672	0.47678	0.24254	-0.10785	0.31844	0.14660	-0.09964	0.44373	0.21505	-0.10074	0.29544	0.12827	-0.08891	0.39894	0.14587	-0.16406	0.32539	0.18230	-0.05523	0.43083	0.19329	-0.14308	0.36114	0.18103	-0.04733	0.40547	0.23491	-0.02776	0.25623	0.07855	-0.06012	0.31141	0.15429	-0.04412	0.30469	0.13392	-0.06302	0.28871	0.10738	-0.02101	0.47208	0.25702	-0.02377	0.38844	0.18869	-0.11664	0.26836	0.10028	-0.11071	0.25247	0.10429	0.00196
34	0.39249	0.07983	0.18636	0.05351	-0.09969	0.04927	0.29410	0.03722	0.12466	0.04104	-0.05073	0.04457	0.28815	0.13456	-0.12021	0.30003	0.14691	0.02257	0.23946	0.05408	-0.10792	0.48034	0.24295	-0.11417	0.31875	0.14563	-0.10194	0.44815	0.21285	-0.10820	0.30472	0.13225	-0.09065	0.40761	0.14727	-0.16973	0.32746	0.18097	-0.05650	0.44214	0.19259	-0.14983	0.35738	0.17472	-0.04553	0.40642	0.23465	-0.02967	0.25552	0.07527	-0.05969	0.30682	0.15286	-0.04431	0.30766	0.13236	-0.06129	0.27611	0.10126	-0.01419	0.48980	0.26490	-0.02784	0.38927	0.18392	-0.12038	0.26624	0.09700	-0.11254	0.25396	0.10318	0.00787
35	0.39859	0.08324	0.18705	0.05534	-0.10474	0.05104	0.29695	0.03774	0.12353	0.04116	-0.04929	0.04722	0.29817	0.13913	-0.12999	0.30091	0.14261	0.02521	0.24156	0.05327	-0.10941	0.48322	0.24261	-0.12054	0.32134	0.14600	-0.10444	0.45425	0.21197	-0.11569	0.31611	0.13807	-0.09190	0.41663	0.14961	-0.17545	0.33135	0.18034	-0.05720	0.45430	0.19223	-0.15683	0.35684	0.17022	-0.04284	0.41133	0.23660	-0.03181	0.25830	0.07283	-0.05924	0.30564	0.15296	-0.04421	0.31497	0.13267	-0.05947	0.26702	0.09585	-0.00744	0.50699	0.27365	-0.03246	0.39088	0.17928	-0.12458	0.26452	0.09242	-0.11579	0.26110	0.10347	0.01382
36	0.40550	0.08656	0.18815	0.05785	-0.10991	0.05284	0.30333	0.03863	0.12392	0.04181	-0.04749	0.04996	0.30858	0.14374	-0.14012	0.30713	0.14054	0.02832	0.24640	0.05392	-0.11099	0.48580	0.24172	-0.12684	0.32689	0.14784	-0.10698	0.46214	0.21231	-0.12296	0.33006	0.14580	-0.09256	0.42680	0.15327	-0.18091	0.33814	0.18112	-0.05724	0.46599	0.19190	-0.16368	0.35954	0.16804	-0.03906	0.42058	0.24080	-0.03425	0.26430	0.07135	-0.05848	0.30616	0.15369	-0.04353	0.32475	0.13418	-0.05708	0.26243	0.09148	-0.00075	0.52292	0.28277	-0.03760	0.39273	0.17513	-0.12895	0.26330	0.08623	-0.12024	0.27367	0.10491	0.01996
37	0.41309	0.09012	0.18952	0.06106	-0.11501	0.05457	0.31322	0.03991	0.12591	0.04303	-0.04516	0.05279	0.31933	0.14813	-0.15028	0.31817	0.14088	0.03219	0.25395	0.05603	-0.11242	0.48824	0.24039	-0.13303	0.33593	0.15114	-0.10940	0.47166	0.21360	-0.12982	0.34723	0.15550	-0.09258	0.43866	0.15833	-0.18592	0.34902	0.18383	-0.05671	0.47751	0.19145	-0.16999	0.36504	0.16844	-0.03405	0.43382	0.24710	-0.03705	0.27367	0.07107	-0.05727	0.30656	0.15406	-0.04218	0.33578	0.13650	-0.05363	0.26218	0.08822	0.00596	0.53815	0.29197	-0.04330	0.39445	0.17157	-0.13301	0.26257	0.07859	-0.12558	0.29124	0.10744	0.02635
38	0.42132	0.09408	0.19101	0.06475	-0.11989	0.05610	0.32633	0.04156	0.12953	0.04472	-0.04216	0.05573	0.33012	0.15231	-0.16005	0.33333	0.14388	0.03703	0.26429	0.05967	-0.11353	0.49061	0.23873	-0.13902	0.34827	0.15569	-0.11148	0.48236	0.21550	-0.13620	0.36753	0.16700	-0.09197	0.45206	0.16452	-0.19043	0.36388	0.18849	-0.05564	0.48973	0.19068	-0.17558	0.37296	0.17138	-0.02765	0.45029	0.25525	-0.04019	0.28674	0.07230	-0.05550	0.30664	0.15358	-0.04034	0.34767	0.13954	-0.04880	0.26563	0.08608	0.01289	0.55282	0.30071	-0.04967	0.39623	0.16867	-0.13614	0.26233	0.07017	-0.13127	0.31300	0.11122	0.03305
39	0.43008	0.09821	0.19260	0.06851	-0.12436	0.05732	0.34232	0.04336	0.13469	0.04666	-0.03834	0.05874	0.34089	0.15661	-0.16893	0.35249	0.14990	0.04293	0.27805	0.06491	-0.11417	0.49276	0.23688	-0.14459	0.36337	0.16117	-0.11289	0.49365	0.21766	-0.14193	0.38996	0.17979	-0.09064	0.46606	0.17123	-0.19444	0.38153	0.19470	-0.05393	0.50293	0.18945	-0.18048	0.38352	0.17648	-0.01957	0.46900	0.26494	-0.04354	0.30303	0.07512	-0.05302	0.30746	0.15235	-0.03838	0.36074	0.14334	-0.04242	0.27280	0.08517	0.02029	0.56658	0.30799	-0.05691	0.39908	0.16698	-0.13772	0.26235	0.06194	-0.13662	0.33775	0.11630	0.04004
40	0.43928	0.10231	0.19440	0.07188	-0.12815	0.05811	0.36088	0.04497	0.14118	0.04866	-0.03352	0.06181	0.35178	0.16158	-0.17633	0.37587	0.15914	0.04989	0.29609	0.07164	-0.11419	0.49439	0.23505	-0.14940	0.38100	0.16732	-0.11326	0.50475	0.21979	-0.14665	0.41350	0.19313	-0.08849	0.47958	0.17771	-0.19775	0.40116	0.20217	-0.05131	0.51682	0.18775	-0.18480	0.39659	0.18301	-0.00954	0.48959	0.27600	-0.04673	0.32115	0.07935	-0.04960	0.31007	0.15092	-0.03659	0.37506	0.14782	-0.03455	0.28396	0.08563	0.02838	0.57991	0.31310	-0.06514	0.40365	0.16709	-0.13738	0.26231	0.05504	-0.14077	0.36445	0.12264	0.04745
41	0.44871	0.10632	0.19665	0.07450	-0.13095	0.05845	0.38153	0.04634	0.14874	0.05062	-0.02757	0.06489	0.36285	0.16776	-0.18163	0.40321	0.17147	0.05778	0.31830	0.07936	-0.11344	0.49538	0.23346	-0.15307	0.40090	0.17400	-0.11228	0.51472	0.22165	-0.14992	0.43744	0.20617	-0.08535	0.49238	0.18365	-0.19993	0.42295	0.21092	-0.04752	0.53094	0.18571	-0.18865	0.41128	0.19030	0.00261	0.51170	0.28838	-0.04922	0.33966	0.08468	-0.04498	0.31437	0.14998	-0.03512	0.39024	0.15268	-0.02531	0.29900	0.08758	0.03736	0.59289	0.31584	-0.07420	0.40983	0.16942	-0.13504	0.26204	0.05068	-0.14276	0.39234	0.13028	0.05548
42	0.45776	0.10988	0.19959	0.07616	-0.13243	0.05843	0.40346	0.04754	0.15709	0.05248	-0.02043	0.06798	0.37416	0.17550	-0.18432	0.43363	0.18665	0.06634	0.34364	0.08744	-0.11171	0.49574	0.23216	-0.15525	0.42237	0.18128	-0.10991	0.52275	0.22307	-0.15138	0.46042	0.21785	-0.08116	0.50421	0.18908	-0.20075	0.44678	0.22079	-0.04248	0.54483	0.18342	-0.19220	0.42692	0.19800	0.01683	0.53437	0.30211	-0.05042	0.35747	0.09085	-0.03909	0.31986	0.15019	-0.03389	0.40551	0.15759	-0.01481	0.31736	0.09115	0.04738	0.60345	0.31641	-0.08353	0.41664	0.17403	-0.13087	0.26163	0.04995	-0.14166	0.42049	0.13928	0.06434
43	0.46582	0.11255	0.20342	0.07689	-0.13227	0.05829	0.42569	0.04852	0.16596	0.05410	-0.01218	0.07104	0.38572	0.18465	-0.18409	0.46598	0.20449	0.07518	0.37124	0.09548	-0.10880	0.49565	0.23129	-0.15561	0.44410	0.18910	-0.10626	0.52804	0.22392	-0.15085	0.48088	0.22730	-0.07592	0.51432	0.19434	-0.20015	0.47138	0.23107	-0.03623	0.55800	0.18099	-0.19552	0.44309	0.20595	0.03280	0.55591	0.31703	-0.04981	0.37399	0.09775	-0.03210	0.32632	0.15205	-0.03267	0.42002	0.16228	-0.00317	0.33836	0.09654	0.05851	0.60986	0.31559	-0.09220	0.42309	0.18072	-0.12509	0.26131	0.05367	-0.13675	0.44784	0.14967	0.07419
44	0.47236	0.11445	0.20820	0.07686	-0.13029	0.05827	0.44723	0.04915	0.17517	0.05537	-0.00302	0.07399	0.39667	0.19436	-0.18097	0.49887	0.22463	0.08379	0.40053	0.10342	-0.10461	0.49533	0.23096	-0.15391	0.46452	0.19709	-0.10155	0.52996	0.22410	-0.14837	0.49746	0.23416	-0.06968	0.52202	0.19971	-0.19815	0.49489	0.24092	-0.02887	0.57017	0.17878	-0.19840	0.45932	0.21409	0.04999	0.57459	0.33261	-0.04712	0.38893	0.10544	-0.02436	0.33330	0.15569	-0.03117	0.43303	0.16661	0.00940	0.36139	0.10393	0.07061	0.61292	0.31468	-0.09920	0.42787	0.18895	-0.11797	0.26080	0.06217	-0.12760	0.47343	0.16140	0.08504
45	0.47688	0.11604	0.21375	0.07638	-0.12637	0.05865	0.46698	0.04934	0.18447	0.05622	0.00674	0.07676	0.40586	0.20363	-0.17527	0.53062	0.24618	0.09162	0.43076	0.11138	-0.09921	0.49483	0.23118	-0.15012	0.48229	0.20471	-0.09597	0.52828	0.22350	-0.14411	0.50856	0.23821	-0.06264	0.52656	0.20499	-0.19495	0.51524	0.24976	-0.02063	0.58104	0.17730	-0.20050	0.47444	0.22223	0.06772	0.58939	0.34825	-0.04228	0.40181	0.11390	-0.01619	0.33969	0.16069	-0.02905	0.44408	0.17058	0.02243	0.38587	0.11351	0.08336	0.61413	0.31483	-0.10361	0.42962	0.19803	-0.10963	0.25938	0.07510	-0.11416	0.49618	0.17428	0.09690
46	0.47854	0.11764	0.21960	0.07573	-0.12055	0.05959	0.48345	0.04924	0.19351	0.05661	0.01677	0.07926	0.41253	0.21176	-0.16735	0.55904	0.26780	0.09829	0.46071	0.11950	-0.09275	0.49367	0.23154	-0.14453	0.49548	0.21127	-0.08968	0.52276	0.22182	-0.13828	0.51262	0.23927	-0.05512	0.52677	0.20965	-0.19069	0.53019	0.25711	-0.01186	0.58981	0.17678	-0.20152	0.48731	0.22997	0.08510	0.59914	0.36321	-0.03548	0.41121	0.12267	-0.00771	0.34395	0.16621	-0.02602	0.45282	0.17430	0.03541	0.41074	0.12534	0.09632	0.61394	0.31649	-0.10490	0.42719	0.20721	-0.10014	0.25564	0.09133	-0.09663	0.51437	0.18785	0.10969
