	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d
17	0.12814	0.11961	0.44750	0.15594	0.04428	0.12820	0.27751	0.13458	0.55909	0.15436	0.14939	0.13593	0.19694	0.45289	-0.00761	0.47866	0.39884	0.22705	0.22790	0.51879	0.15437	0.04538	0.43031	-0.07038	0.07357	0.74276	0.00979	-0.02099	0.43361	-0.10198	0.12283	0.68291	-0.00155	0.20885	0.36258	-0.01812	0.30457	0.45099	0.09215	0.24634	0.36992	-0.05091	0.19142	0.31514	0.04105	0.26613	0.28206	0.13315	0.23158	0.62056	0.17614	0.09977	0.41756	0.20897	0.29804	0.50292	0.06208	0.39692	0.55412	0.35205	0.23147	0.37537	0.01554	-0.07679	0.49126	0.04111	0.08430	0.85946	0.29301	0.44966	0.80388	0.38077
18	0.10492	0.11281	0.41596	0.13707	0.06461	0.13638	0.24509	0.12521	0.52278	0.13872	0.17879	0.14872	0.15652	0.42748	0.00959	0.43311	0.37386	0.25562	0.20491	0.47772	0.17762	0.04181	0.40129	-0.05533	0.04724	0.69887	0.03156	-0.03212	0.41445	-0.08763	0.09055	0.63498	0.02333	0.17500	0.33057	0.00391	0.25278	0.42605	0.10160	0.22901	0.36516	-0.04452	0.18492	0.31760	0.06451	0.22572	0.26452	0.14645	0.19696	0.56493	0.20853	0.06143	0.39397	0.23390	0.29943	0.46739	0.08234	0.35162	0.52202	0.40775	0.22212	0.34581	0.02535	-0.08494	0.43990	0.07747	0.05462	0.77645	0.33693	0.38936	0.74434	0.43508
19	0.08185	0.10611	0.37637	0.11645	0.08243	0.14326	0.21075	0.11763	0.47694	0.12157	0.20569	0.15993	0.12009	0.39105	0.02413	0.38657	0.34056	0.28231	0.17862	0.43061	0.19851	0.03200	0.36903	-0.04213	0.02372	0.64467	0.05183	-0.04300	0.38677	-0.07382	0.05815	0.57723	0.04611	0.14048	0.29365	0.02532	0.20074	0.39297	0.10995	0.21223	0.35059	-0.04003	0.16771	0.31363	0.09023	0.17864	0.23977	0.15547	0.16333	0.50060	0.23752	0.02224	0.35907	0.25709	0.29056	0.42147	0.09961	0.30691	0.47907	0.46003	0.21208	0.31135	0.03302	-0.08851	0.38456	0.11314	0.03220	0.67787	0.37211	0.33121	0.66854	0.48081
20	0.05778	0.09960	0.33253	0.09545	0.09819	0.14886	0.17782	0.11050	0.42483	0.10446	0.23030	0.16902	0.08519	0.34826	0.03639	0.34182	0.30113	0.30744	0.15228	0.37990	0.21758	0.01303	0.33683	-0.03045	0.00571	0.58399	0.07149	-0.05890	0.35435	-0.06047	0.02846	0.51481	0.06741	0.10636	0.25479	0.04705	0.15458	0.35538	0.11810	0.19139	0.32911	-0.03701	0.14497	0.30300	0.11809	0.12929	0.21054	0.16105	0.13352	0.43156	0.26350	-0.01393	0.31629	0.27922	0.27256	0.36865	0.11413	0.26641	0.42827	0.50830	0.19670	0.27589	0.03926	-0.08899	0.32833	0.14815	0.01765	0.57092	0.39868	0.27789	0.58158	0.51696
21	0.03361	0.09222	0.28756	0.07587	0.11262	0.15331	0.14884	0.10306	0.36954	0.08888	0.25307	0.17561	0.05152	0.30297	0.04714	0.30009	0.25820	0.33136	0.12878	0.32770	0.23551	-0.01235	0.30650	-0.01957	-0.00698	0.52057	0.09144	-0.07750	0.32034	-0.04734	0.00461	0.45193	0.08813	0.07557	0.21596	0.07022	0.11598	0.31660	0.12687	0.16356	0.30403	-0.03475	0.12232	0.28606	0.14790	0.08292	0.17924	0.16439	0.11016	0.36107	0.28707	-0.04342	0.26889	0.30101	0.24927	0.31238	0.12686	0.23375	0.37203	0.55220	0.17314	0.24247	0.04483	-0.08783	0.27319	0.18271	0.01047	0.46198	0.41756	0.23045	0.48884	0.54332
22	0.01175	0.08354	0.24353	0.06021	0.12662	0.15686	0.12504	0.09594	0.31368	0.07629	0.27452	0.17957	0.02082	0.25804	0.05742	0.26289	0.21402	0.35435	0.10949	0.27574	0.25303	-0.03759	0.27846	-0.00860	-0.01634	0.45746	0.11250	-0.09224	0.28644	-0.03402	-0.01311	0.39190	0.10909	0.05113	0.17822	0.09595	0.08467	0.27889	0.13685	0.12982	0.27786	-0.03231	0.10255	0.26381	0.17932	0.04402	0.14773	0.16690	0.09514	0.29142	0.30895	-0.06475	0.21973	0.32315	0.22497	0.25575	0.13919	0.21115	0.31246	0.59161	0.14353	0.21247	0.05046	-0.08685	0.22032	0.21712	0.00964	0.35608	0.43015	0.18904	0.39532	0.56034
23	-0.00585	0.07477	0.20161	0.05156	0.14107	0.15978	0.10642	0.09015	0.25930	0.06798	0.29523	0.18092	-0.00551	0.21556	0.06831	0.23143	0.17027	0.37666	0.09449	0.22537	0.27087	-0.05723	0.25255	0.00335	-0.02470	0.39700	0.13525	-0.10087	0.25338	-0.02006	-0.02606	0.33694	0.13095	0.03365	0.14207	0.12507	0.06056	0.24339	0.14848	0.09469	0.25188	-0.02875	0.08628	0.23743	0.21193	0.01564	0.11701	0.17015	0.08850	0.22418	0.32996	-0.07803	0.17082	0.34625	0.20308	0.20112	0.15257	0.19723	0.25192	0.62656	0.11335	0.18563	0.05674	-0.08785	0.17040	0.25163	0.01361	0.25684	0.43802	0.15341	0.30536	0.56904
24	-0.01856	0.06751	0.16233	0.05153	0.15676	0.16236	0.09227	0.08581	0.20795	0.06447	0.31568	0.17987	-0.02758	0.17687	0.08082	0.20599	0.12819	0.39853	0.08348	0.17751	0.28954	-0.06989	0.22851	0.01705	-0.03275	0.34096	0.15988	-0.10522	0.22165	-0.00501	-0.03463	0.28793	0.15419	0.02162	0.10756	0.15815	0.04277	0.21087	0.16205	0.06357	0.22660	-0.02329	0.07369	0.20791	0.24526	-0.00128	0.08752	0.17563	0.08794	0.16067	0.35097	-0.08420	0.12306	0.37080	0.18570	0.14997	0.16826	0.18731	0.19319	0.65720	0.08727	0.16090	0.06421	-0.09011	0.12370	0.28639	0.02023	0.16689	0.44282	0.12318	0.22234	0.57087
25	-0.02653	0.06217	0.12588	0.05770	0.17435	0.16480	0.08148	0.08245	0.16073	0.06501	0.33632	0.17672	-0.04539	0.14239	0.09584	0.18599	0.08865	0.42025	0.07536	0.13295	0.30944	-0.07652	0.20606	0.03313	-0.04006	0.29067	0.18622	-0.10642	0.19168	0.01161	-0.03870	0.24491	0.17919	0.01366	0.07439	0.19547	0.02927	0.18190	0.17787	0.03976	0.20221	-0.01523	0.06461	0.17613	0.27895	-0.00839	0.05955	0.18458	0.08935	0.10220	0.37275	-0.08506	0.07679	0.39714	0.17346	0.10296	0.18726	0.17734	0.13850	0.68372	0.06698	0.13740	0.07338	-0.09100	0.08024	0.32145	0.02712	0.08805	0.44616	0.09818	0.14844	0.56750
26	-0.03021	0.05824	0.09233	0.06615	0.19438	0.16725	0.07279	0.07997	0.11820	0.06811	0.35755	0.17179	-0.05741	0.11166	0.11415	0.17057	0.05217	0.44211	0.06807	0.09242	0.33072	-0.07790	0.18489	0.05205	-0.04692	0.24696	0.21389	-0.10400	0.16374	0.03034	-0.03935	0.20768	0.20622	0.00915	0.04235	0.23696	0.01737	0.15670	0.19617	0.02403	0.17874	-0.00405	0.05814	0.14280	0.31295	-0.00937	0.03336	0.19776	0.08893	0.04976	0.39584	-0.08296	0.03247	0.42546	0.16586	0.06003	0.21034	0.16676	0.08882	0.70642	0.05284	0.11488	0.08473	-0.08926	0.04005	0.35679	0.03281	0.02112	0.44961	0.07850	0.08463	0.56080
27	-0.03039	0.05532	0.06165	0.07438	0.21722	0.16975	0.06496	0.07877	0.08050	0.07253	0.37973	0.16545	-0.06261	0.08399	0.13642	0.15840	0.01907	0.46439	0.06048	0.05618	0.35344	-0.07542	0.16489	0.07413	-0.05426	0.20991	0.24257	-0.09791	0.13794	0.05172	-0.03924	0.17622	0.23542	0.00744	0.01152	0.28224	0.00457	0.13526	0.21703	0.01565	0.15601	0.01070	0.05238	0.10882	0.34742	-0.00834	0.00913	0.21540	0.08509	0.00352	0.42064	-0.08007	-0.00905	0.45578	0.16231	0.02063	0.23806	0.15619	0.04449	0.72571	0.04556	0.09330	0.09872	-0.08558	0.00316	0.39240	0.03743	-0.03434	0.45473	0.06368	0.03094	0.55262
28	-0.02855	0.05338	0.03372	0.08138	0.24317	0.17224	0.05708	0.07888	0.04748	0.07742	0.40322	0.15805	-0.06288	0.05892	0.16317	0.14761	-0.01052	0.48733	0.05267	0.02405	0.37763	-0.07176	0.14596	0.09956	-0.06263	0.17884	0.27212	-0.08987	0.11444	0.07627	-0.04117	0.15038	0.26681	0.00710	-0.01772	0.33074	-0.00945	0.11723	0.24051	0.01332	0.13370	0.02945	0.04571	0.07508	0.38265	-0.00880	-0.01321	0.23726	0.07854	-0.03712	0.44750	-0.07774	-0.04692	0.48792	0.16209	-0.01578	0.27079	0.14503	0.00576	0.74216	0.04449	0.07239	0.11589	-0.08098	-0.03067	0.42834	0.04160	-0.07972	0.46308	0.05244	-0.01310	0.54467
29	-0.02668	0.05244	0.00823	0.08688	0.27245	0.17461	0.04865	0.07985	0.01870	0.08233	0.42835	0.14991	-0.06165	0.03614	0.19485	0.13680	-0.03674	0.51117	0.04484	-0.00424	0.40333	-0.06973	0.12769	0.12842	-0.07217	0.15273	0.30259	-0.08234	0.09341	0.10453	-0.04641	0.12947	0.30031	0.00608	-0.04490	0.38191	-0.02380	0.10190	0.26676	0.01508	0.11154	0.05253	0.03771	0.04218	0.41917	-0.01371	-0.03395	0.26288	0.07091	-0.07321	0.47672	-0.07588	-0.08075	0.52166	0.16326	-0.04929	0.30871	0.13194	-0.02727	0.75637	0.04709	0.05173	0.13678	-0.07705	-0.06178	0.46483	0.04535	-0.11684	0.47613	0.04345	-0.04849	0.53842
30	-0.02639	0.05261	-0.01522	0.09087	0.30532	0.17668	0.03958	0.08111	-0.00646	0.08702	0.45548	0.14136	-0.06134	0.01526	0.23181	0.12540	-0.05986	0.53613	0.03691	-0.02904	0.43060	-0.07092	0.10943	0.16087	-0.08253	0.13062	0.33432	-0.07718	0.07473	0.13708	-0.05497	0.11245	0.33584	0.00284	-0.06982	0.43534	-0.03826	0.08859	0.29578	0.01837	0.08941	0.08019	0.02974	0.01005	0.45771	-0.02483	-0.05356	0.29175	0.06355	-0.10593	0.50846	-0.07398	-0.11075	0.55679	0.16260	-0.07970	0.35176	0.11772	-0.05522	0.76901	0.05096	0.03082	0.16198	-0.07597	-0.09026	0.50219	0.04818	-0.14743	0.49524	0.03563	-0.07657	0.53519
31	-0.02842	0.05405	-0.03709	0.09341	0.34204	0.17826	0.03011	0.08215	-0.02878	0.09142	0.48490	0.13271	-0.06370	-0.00395	0.27437	0.11313	-0.08020	0.56244	0.02912	-0.05089	0.45951	-0.07511	0.09054	0.19709	-0.09293	0.11168	0.36777	-0.07524	0.05783	0.17457	-0.06634	0.09821	0.37335	-0.00278	-0.09269	0.49068	-0.05298	0.07631	0.32761	0.02107	0.06722	0.11262	0.02379	-0.02165	0.49895	-0.04169	-0.07251	0.32352	0.05656	-0.13630	0.54285	-0.07228	-0.13747	0.59307	0.15730	-0.10696	0.39970	0.10480	-0.07909	0.78074	0.05489	0.00914	0.19202	-0.07852	-0.11614	0.54082	0.04919	-0.17289	0.52161	0.02861	-0.09894	0.53610
32	-0.03268	0.05644	-0.05781	0.09458	0.38286	0.17914	0.02045	0.08275	-0.04901	0.09556	0.51688	0.12428	-0.06980	-0.02153	0.32270	0.09980	-0.09824	0.59025	0.02210	-0.07057	0.49007	-0.08076	0.07048	0.23743	-0.10301	0.09546	0.40340	-0.07675	0.04190	0.21768	-0.07984	0.08580	0.41287	-0.01001	-0.11399	0.54772	-0.06757	0.06384	0.36234	0.02220	0.04474	0.15003	0.02042	-0.05286	0.54333	-0.06132	-0.09121	0.35802	0.04887	-0.16507	0.58000	-0.07144	-0.16153	0.63031	0.14653	-0.13150	0.45216	0.09507	-0.09982	0.79223	0.05791	-0.01337	0.22738	-0.08389	-0.13944	0.58106	0.04707	-0.19420	0.55626	0.02208	-0.11711	0.54215
33	-0.03882	0.05872	-0.07761	0.09443	0.42801	0.17914	0.01037	0.08306	-0.06770	0.09952	0.55159	0.11635	-0.07961	-0.03756	0.37683	0.08517	-0.11467	0.61973	0.01596	-0.08874	0.52231	-0.08626	0.04889	0.28228	-0.11307	0.08183	0.44158	-0.08083	0.02631	0.26711	-0.09521	0.07455	0.45439	-0.01807	-0.13413	0.60618	-0.08137	0.05011	0.40015	0.02129	0.02172	0.19265	0.01819	-0.08304	0.59081	-0.08022	-0.10991	0.39524	0.03921	-0.19273	0.61997	-0.07201	-0.18340	0.66835	0.13138	-0.15398	0.50863	0.08854	-0.11801	0.80415	0.05819	-0.03609	0.26843	-0.09137	-0.15994	0.62309	0.04069	-0.21198	0.59994	0.01490	-0.13229	0.55420
34	-0.04638	0.06001	-0.09657	0.09308	0.47760	0.17807	-0.00068	0.08339	-0.08526	0.10339	0.58913	0.10917	-0.09185	-0.05222	0.43666	0.06842	-0.13006	0.65099	0.00945	-0.10565	0.55631	-0.09091	0.02575	0.33196	-0.12361	0.07056	0.48251	-0.08584	0.01066	0.32346	-0.11248	0.06405	0.49789	-0.02607	-0.15339	0.66561	-0.09453	0.03463	0.44126	0.01827	-0.00220	0.24073	0.01607	-0.11184	0.64086	-0.09680	-0.12858	0.43541	0.02677	-0.21960	0.66285	-0.07355	-0.20354	0.70710	0.11382	-0.17512	0.56846	0.08358	-0.13406	0.81715	0.05391	-0.05815	0.31537	-0.10117	-0.17719	0.66676	0.03022	-0.22681	0.65294	0.00566	-0.14550	0.57300
35	-0.05474	0.06040	-0.11485	0.09070	0.53158	0.17581	-0.01322	0.08411	-0.10203	0.10734	0.62947	0.10288	-0.10547	-0.06574	0.50184	0.04836	-0.14477	0.68414	0.00122	-0.12153	0.59210	-0.09500	0.00147	0.38659	-0.13559	0.06133	0.52622	-0.09003	-0.00546	0.38707	-0.13161	0.05410	0.54324	-0.03324	-0.17193	0.72535	-0.10794	0.01757	0.48585	0.01386	-0.02760	0.29466	0.01407	-0.13935	0.69259	-0.11177	-0.14707	0.47892	0.01179	-0.24597	0.70867	-0.07459	-0.22274	0.74648	0.09601	-0.19558	0.63094	0.07827	-0.14841	0.83188	0.04478	-0.07911	0.36819	-0.11349	-0.19093	0.71166	0.01753	-0.23938	0.71501	-0.00676	-0.15772	0.59905
36	-0.06360	0.06080	-0.13266	0.08752	0.58968	0.17226	-0.02766	0.08582	-0.11829	0.11151	0.67248	0.09753	-0.12101	-0.07838	0.57172	0.02441	-0.15903	0.71930	-0.00890	-0.13682	0.62965	-0.09883	-0.02344	0.44602	-0.15051	0.05376	0.57255	-0.09329	-0.02240	0.45788	-0.15291	0.04470	0.59024	-0.03972	-0.18983	0.78469	-0.12293	-0.00058	0.53402	0.00941	-0.05508	0.35481	0.01191	-0.16566	0.74482	-0.12660	-0.16533	0.52619	-0.00548	-0.27194	0.75740	-0.07365	-0.24190	0.78647	0.07940	-0.21578	0.69528	0.07144	-0.16181	0.84887	0.03203	-0.09895	0.42679	-0.12826	-0.20117	0.75705	0.00389	-0.25011	0.78522	-0.02307	-0.16973	0.63269
37	-0.07321	0.06219	-0.15015	0.08379	0.65143	0.16737	-0.04446	0.08897	-0.13422	0.11589	0.71794	0.09305	-0.13965	-0.09048	0.64526	-0.00308	-0.17298	0.75667	-0.01970	-0.15216	0.66893	-0.10229	-0.04864	0.50979	-0.16942	0.04726	0.62117	-0.09693	-0.04046	0.53533	-0.17740	0.03584	0.63860	-0.04681	-0.20705	0.84278	-0.14063	-0.01940	0.58563	0.00583	-0.08485	0.42147	0.00825	-0.19064	0.79628	-0.14265	-0.18342	0.57758	-0.02556	-0.29720	0.80893	-0.07028	-0.26158	0.82706	0.06400	-0.23568	0.76062	0.06268	-0.17528	0.86859	0.01713	-0.11777	0.49098	-0.14531	-0.20825	0.80218	-0.01113	-0.25899	0.86187	-0.04373	-0.18198	0.67397
38	-0.08423	0.06522	-0.16738	0.07974	0.71609	0.16117	-0.06395	0.09381	-0.14996	0.12025	0.76550	0.08935	-0.16204	-0.10243	0.72113	-0.03354	-0.18665	0.79650	-0.03014	-0.16809	0.70986	-0.10540	-0.07400	0.57716	-0.19256	0.04123	0.67155	-0.10271	-0.05986	0.61828	-0.20650	0.02744	0.68790	-0.05630	-0.22349	0.89870	-0.16142	-0.03873	0.64037	0.00259	-0.11654	0.49459	0.00174	-0.21439	0.84578	-0.16126	-0.20144	0.63328	-0.04916	-0.32117	0.86298	-0.06537	-0.28156	0.86827	0.04932	-0.25501	0.82603	0.05172	-0.18975	0.89137	0.00139	-0.13566	0.56051	-0.16443	-0.21289	0.84641	-0.02881	-0.26595	0.94253	-0.06895	-0.19447	0.72263
39	-0.09745	0.07006	-0.18429	0.07552	0.78270	0.15370	-0.08631	0.10013	-0.16556	0.12437	0.81477	0.08636	-0.18851	-0.11438	0.79773	-0.06731	-0.19975	0.83909	-0.04079	-0.18474	0.75240	-0.10871	-0.09942	0.64708	-0.21924	0.03519	0.72296	-0.11151	-0.08091	0.70510	-0.24061	0.01928	0.73762	-0.06943	-0.23909	0.95167	-0.18523	-0.05852	0.69784	-0.00184	-0.14927	0.57369	-0.00832	-0.23739	0.89241	-0.18373	-0.21925	0.69326	-0.07628	-0.34337	0.91926	-0.06140	-0.30093	0.91001	0.03473	-0.27350	0.89062	0.03841	-0.20578	0.91743	-0.01393	-0.15284	0.63496	-0.18512	-0.21589	0.88927	-0.05029	-0.27096	1.02425	-0.09848	-0.20699	0.77804
40	-0.11336	0.07637	-0.20074	0.07120	0.85012	0.14499	-0.11161	0.10746	-0.18095	0.12814	0.86531	0.08411	-0.21884	-0.12628	0.87344	-0.10529	-0.21183	0.88474	-0.05318	-0.20205	0.79660	-0.11290	-0.12489	0.71826	-0.24828	0.02886	0.77451	-0.12317	-0.10387	0.79379	-0.27891	0.01112	0.78720	-0.08616	-0.25390	1.00117	-0.21258	-0.07838	0.75755	-0.00842	-0.18209	0.65775	-0.02189	-0.26015	0.93558	-0.21070	-0.23645	0.75723	-0.10604	-0.36350	0.97736	-0.06149	-0.31860	0.95188	0.01932	-0.29076	0.95355	0.02250	-0.22366	0.94688	-0.02869	-0.16967	0.71376	-0.20712	-0.21770	0.93031	-0.07610	-0.27392	1.10365	-0.13171	-0.21921	0.83915
41	-0.13188	0.08366	-0.21655	0.06683	0.91705	0.13504	-0.13977	0.11548	-0.19585	0.13161	0.91665	0.08276	-0.25160	-0.13797	0.94669	-0.14742	-0.22233	0.93358	-0.06835	-0.21990	0.84252	-0.11841	-0.15056	0.78936	-0.27907	0.02238	0.82520	-0.13725	-0.12868	0.88223	-0.32034	0.00320	0.83606	-0.10550	-0.26798	1.04683	-0.24475	-0.09724	0.81897	-0.01667	-0.21428	0.74522	-0.03807	-0.28295	0.97514	-0.24184	-0.25229	0.82459	-0.13731	-0.38122	1.03672	-0.06730	-0.33395	0.99329	0.00186	-0.30643	1.01409	0.00385	-0.24343	0.97980	-0.04371	-0.18686	0.79605	-0.23068	-0.21848	0.96907	-0.10587	-0.27448	1.17715	-0.16806	-0.23054	0.90444
42	-0.15273	0.09146	-0.23145	0.06257	0.98203	0.12380	-0.17051	0.12399	-0.20963	0.13506	0.96826	0.08252	-0.28457	-0.14911	1.01611	-0.19217	-0.23054	0.98545	-0.08695	-0.23801	0.89026	-0.12615	-0.17645	0.85898	-0.31177	0.01646	0.87400	-0.15348	-0.15479	0.96827	-0.36361	-0.00377	0.88362	-0.12628	-0.28094	1.08842	-0.28242	-0.11350	0.88145	-0.02586	-0.24512	0.83403	-0.05639	-0.30560	1.01144	-0.27690	-0.26566	0.89431	-0.16924	-0.39600	1.09652	-0.07894	-0.34659	1.03337	-0.01817	-0.32040	1.07171	-0.01705	-0.26495	1.01618	-0.06011	-0.20558	0.88066	-0.25642	-0.21824	1.00514	-0.13861	-0.27199	1.24105	-0.20733	-0.24003	0.97192
43	-0.17551	0.09915	-0.24487	0.05880	1.04351	0.11124	-0.20339	0.13253	-0.22146	0.13883	1.01946	0.08351	-0.31547	-0.15902	1.08036	-0.23738	-0.23540	1.03969	-0.10965	-0.25573	0.93985	-0.13726	-0.20247	0.92584	-0.34670	0.01214	0.91981	-0.17116	-0.18116	1.04987	-0.40699	-0.00873	0.92924	-0.14774	-0.29200	1.12560	-0.32438	-0.12556	0.94407	-0.03636	-0.27368	0.92174	-0.07777	-0.32732	1.04535	-0.31524	-0.27533	0.96484	-0.20166	-0.40713	1.15560	-0.09570	-0.35609	1.07097	-0.04039	-0.33269	1.12597	-0.03907	-0.28772	1.05584	-0.07817	-0.22667	0.96610	-0.28455	-0.21686	1.03809	-0.17343	-0.26543	1.29167	-0.24991	-0.24642	1.03919
44	-0.19952	0.10620	-0.25603	0.05636	1.09978	0.09741	-0.23772	0.14060	-0.23028	0.14318	1.06936	0.08562	-0.34282	-0.16682	1.13820	-0.28132	-0.23540	1.09496	-0.13667	-0.27200	0.99104	-0.15197	-0.22842	0.98884	-0.38306	0.01033	0.96152	-0.18876	-0.20641	1.12504	-0.44859	-0.01042	0.97203	-0.16937	-0.30040	1.15786	-0.36820	-0.13211	1.00543	-0.04920	-0.29890	1.00573	-0.10228	-0.34725	1.07799	-0.35517	-0.27998	1.03414	-0.23538	-0.41372	1.21241	-0.11618	-0.36197	1.10456	-0.06429	-0.34311	1.17642	-0.06083	-0.31081	1.09831	-0.09690	-0.24993	1.05060	-0.31468	-0.21406	1.06733	-0.21011	-0.25344	1.32552	-0.29662	-0.24828	1.10349
45	-0.22372	0.11236	-0.26407	0.05653	1.14904	0.08290	-0.27256	0.14776	-0.23494	0.14834	1.11666	0.08853	-0.36618	-0.17159	1.18832	-0.32313	-0.22885	1.14912	-0.16746	-0.28537	1.04303	-0.16931	-0.25381	1.04704	-0.41833	0.01160	0.99806	-0.20455	-0.22915	1.19174	-0.48679	-0.00743	1.01067	-0.19124	-0.30533	1.18433	-0.41144	-0.13199	1.06353	-0.06491	-0.31985	1.08339	-0.12892	-0.36427	1.11041	-0.39436	-0.27841	1.09964	-0.27087	-0.41502	1.26503	-0.13806	-0.36371	1.13224	-0.08945	-0.35110	1.22248	-0.08125	-0.33283	1.14260	-0.11464	-0.27446	1.13215	-0.34512	-0.20958	1.09206	-0.24885	-0.23480	1.33951	-0.34803	-0.24413	1.16166
