	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d
26	0.04860	0.06636	0.03710	0.12125	-0.04824	0.05513	-0.02975	0.03551	-0.25054	0.03302	-0.18616	0.07638	0.11239	0.09330	-0.03245	-0.00087	-0.28716	-0.09826	-0.00702	-0.10131	-0.10385	-0.01898	-0.24139	-0.22382	-0.01098	-0.13149	-0.10683	-0.06940	-0.22305	-0.23641	-0.00451	0.11702	0.03188	0.18576	-0.07510	0.02570	0.00519	0.12809	0.02152	0.16000	-0.06704	0.02189
27	0.04893	0.06878	0.01840	0.12323	-0.04086	0.05305	-0.03644	0.04036	-0.25475	0.02218	-0.18105	0.07882	0.10950	0.07673	-0.03368	-0.00357	-0.27794	-0.09027	-0.00708	-0.12580	-0.09234	-0.02425	-0.25254	-0.22087	-0.01531	-0.14836	-0.09107	-0.08148	-0.23375	-0.23201	-0.00783	0.12300	0.01260	0.16864	-0.06718	0.03360	0.00747	0.13277	-0.00045	0.14546	-0.06431	0.02896
28	0.05103	0.07110	-0.00056	0.12477	-0.03403	0.05204	-0.04227	0.04507	-0.26117	0.01510	-0.17594	0.07996	0.10812	0.05935	-0.03359	-0.00469	-0.27398	-0.08384	-0.00849	-0.15002	-0.08230	-0.02987	-0.26499	-0.21646	-0.01815	-0.16565	-0.07667	-0.09224	-0.24453	-0.22753	-0.00691	0.12929	-0.00577	0.15050	-0.05951	0.04103	0.01366	0.13971	-0.02186	0.12955	-0.06350	0.03632
29	0.05372	0.07350	-0.01903	0.12566	-0.02790	0.05200	-0.04835	0.04917	-0.26923	0.01227	-0.17059	0.07997	0.10766	0.04208	-0.03252	-0.00493	-0.27405	-0.07852	-0.01201	-0.17266	-0.07396	-0.03838	-0.27835	-0.21041	-0.01984	-0.18263	-0.06395	-0.10175	-0.25528	-0.22282	-0.00381	0.13522	-0.02268	0.13168	-0.05280	0.04781	0.02139	0.14742	-0.04183	0.11284	-0.06372	0.04386
30	0.05596	0.07594	-0.03646	0.12573	-0.02259	0.05276	-0.05589	0.05246	-0.27814	0.01297	-0.16483	0.07909	0.10776	0.02567	-0.03074	-0.00530	-0.27681	-0.07391	-0.01727	-0.19291	-0.06746	-0.05234	-0.29172	-0.20282	-0.02193	-0.19832	-0.05307	-0.11003	-0.26589	-0.21775	0.00106	0.14051	-0.03808	0.11251	-0.04762	0.05376	0.02795	0.15363	-0.06013	0.09603	-0.06444	0.05147
31	0.05722	0.07819	-0.05256	0.12498	-0.01822	0.05410	-0.06539	0.05578	-0.28709	0.01500	-0.15871	0.07761	0.10829	0.01040	-0.02858	-0.00647	-0.28103	-0.06970	-0.02386	-0.21054	-0.06277	-0.07232	-0.30418	-0.19416	-0.02574	-0.21186	-0.04414	-0.11739	-0.27606	-0.21225	0.00846	0.14471	-0.05233	0.09356	-0.04411	0.05879	0.03180	0.15690	-0.07682	0.07965	-0.06561	0.05892
32	0.05750	0.08029	-0.06720	0.12357	-0.01490	0.05582	-0.07612	0.06017	-0.29546	0.01724	-0.15236	0.07579	0.10924	-0.00372	-0.02654	-0.00872	-0.28566	-0.06571	-0.03143	-0.22566	-0.05960	-0.09526	-0.31536	-0.18506	-0.03069	-0.22298	-0.03736	-0.12440	-0.28535	-0.20632	0.01770	0.14738	-0.06555	0.07556	-0.04196	0.06284	0.03260	0.15768	-0.09202	0.06399	-0.06748	0.06582
33	0.05704	0.08236	-0.08027	0.12176	-0.01262	0.05767	-0.08675	0.06504	-0.30284	0.01933	-0.14599	0.07387	0.11055	-0.01667	-0.02507	-0.01214	-0.28999	-0.06182	-0.03955	-0.23839	-0.05757	-0.11665	-0.32507	-0.17612	-0.03530	-0.23191	-0.03280	-0.13147	-0.29347	-0.20004	0.02673	0.14813	-0.07744	0.05919	-0.04043	0.06600	0.03118	0.15753	-0.10594	0.04930	-0.07016	0.07169
34	0.05580	0.08451	-0.09170	0.11972	-0.01126	0.05939	-0.09623	0.06892	-0.30900	0.02109	-0.13981	0.07200	0.11193	-0.02851	-0.02450	-0.01669	-0.29358	-0.05800	-0.04822	-0.24871	-0.05632	-0.13353	-0.33304	-0.16787	-0.03960	-0.23889	-0.03029	-0.13846	-0.30038	-0.19355	0.03365	0.14643	-0.08785	0.04492	-0.03872	0.06832	0.02886	0.15755	-0.11875	0.03590	-0.07345	0.07613
35	0.05339	0.08689	-0.10140	0.11757	-0.01064	0.06071	-0.10405	0.07107	-0.31372	0.02248	-0.13398	0.07029	0.11299	-0.03935	-0.02499	-0.02198	-0.29609	-0.05424	-0.05769	-0.25662	-0.05558	-0.14522	-0.33903	-0.16072	-0.04476	-0.24393	-0.02954	-0.14494	-0.30605	-0.18698	0.03730	0.14198	-0.09678	0.03300	-0.03630	0.06981	0.02604	0.15788	-0.13026	0.02414	-0.07679	0.07894
