	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d
	LHIP_MF_N	LHIP_MF_N	LKNEE_MF_N	LKNEE_MF_N	LANKLE_MF_N	LANKLE_MF_N	RHIP_MF_N	RHIP_MF_N	RKNEE_MF_N	RKNEE_MF_N	RANKLE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LHIP_MF_N	LKNEE_MF_N	LKNEE_MF_N	LANKLE_MF_N	LANKLE_MF_N	LHIP_MF_N	LHIP_MF_N	LKNEE_MF_N	LKNEE_MF_N	LANKLE_MF_N	LANKLE_MF_N
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
1	0.35133	0.13075	-0.16383	0.09079	0.01326	0.04871	0.35945	0.03645	-0.17883	0.02905	0.08541	0.03081	0.40956	-0.18467	-0.00537	0.32911	-0.14999	0.05477	0.33129	-0.11568	0.03048	0.34937	-0.17840	0.08506	0.27973	-0.19243	0.01126	0.39988	-0.20809	0.11640	0.43094	0.38795	-0.21900	-0.09743	0.05886	-0.02870	0.51308	0.10675	-0.30736	-0.03027	0.08297	-0.05666
2	0.34544	0.13163	-0.08215	0.08750	0.02700	0.05134	0.34488	0.03691	-0.11228	0.03796	0.12405	0.02753	0.40663	-0.10421	-0.01818	0.31313	-0.06901	0.09981	0.30195	0.01840	0.04839	0.33615	-0.12786	0.11837	0.27581	-0.10838	0.02249	0.38538	-0.13998	0.15398	0.41136	0.41267	-0.16312	-0.02511	0.06775	0.00305	0.50649	0.10320	-0.20688	0.01422	0.10689	-0.04142
3	0.33708	0.13003	0.03340	0.09383	0.04535	0.06067	0.32732	0.04182	-0.01277	0.05170	0.17690	0.02465	0.39601	0.00647	-0.03492	0.28839	0.04661	0.16050	0.27763	0.19455	0.07475	0.32205	-0.04781	0.16494	0.27016	0.02034	0.03647	0.37154	-0.03711	0.20525	0.38820	0.43330	-0.08376	0.07827	0.08142	0.04122	0.49063	0.10360	-0.05819	0.07613	0.13985	-0.02134
4	0.33357	0.12515	0.17042	0.11364	0.07043	0.07441	0.30923	0.05046	0.11265	0.06881	0.24129	0.02243	0.38403	0.13887	-0.04993	0.25842	0.18907	0.23570	0.27082	0.38929	0.11180	0.30993	0.05560	0.22219	0.27535	0.18210	0.05742	0.35934	0.09329	0.26599	0.36463	0.45912	0.01203	0.19798	0.09757	0.08973	0.46896	0.11211	0.12467	0.14798	0.17896	0.00748
5	0.33897	0.12298	0.32291	0.14789	0.10501	0.09252	0.29439	0.06624	0.26304	0.08788	0.31712	0.02334	0.38124	0.28749	-0.05747	0.22355	0.35718	0.32221	0.26876	0.59689	0.16116	0.30485	0.18318	0.29166	0.28623	0.37743	0.08902	0.35477	0.24876	0.33750	0.35328	0.49267	0.11590	0.33160	0.12049	0.14731	0.45905	0.13159	0.32306	0.22801	0.23066	0.04390
6	0.34933	0.12471	0.47769	0.18837	0.14875	0.11176	0.27907	0.08781	0.42938	0.10650	0.39812	0.02564	0.39012	0.44049	-0.05389	0.18221	0.54068	0.41210	0.26193	0.79742	0.22001	0.30152	0.32843	0.36854	0.29388	0.59125	0.13251	0.35347	0.41903	0.41374	0.34980	0.53116	0.22034	0.46750	0.14930	0.21288	0.45865	0.15978	0.51784	0.30899	0.29265	0.08781
7	0.36648	0.12948	0.62188	0.22741	0.19891	0.12964	0.26560	0.11179	0.59987	0.12191	0.47750	0.02745	0.41289	0.58746	-0.03895	0.14079	0.72500	0.49718	0.26363	0.97218	0.28439	0.29950	0.48145	0.44614	0.29677	0.80285	0.18613	0.35653	0.59316	0.48919	0.35212	0.57426	0.31762	0.59393	0.18204	0.28199	0.46950	0.19618	0.69243	0.38671	0.35955	0.13724
8	0.39678	0.13434	0.74556	0.25969	0.25218	0.14467	0.25882	0.13541	0.76476	0.13286	0.55027	0.02865	0.44908	0.72123	-0.01464	0.10665	0.89807	0.57271	0.28689	1.10864	0.34990	0.30379	0.63235	0.51800	0.31059	0.99283	0.24702	0.36602	0.76384	0.56008	0.36562	0.62614	0.40258	0.69998	0.21640	0.35014	0.49404	0.24512	0.83638	0.45729	0.42578	0.19062
9	0.43780	0.13583	0.84400	0.28223	0.30576	0.15611	0.26177	0.15841	0.91976	0.13917	0.61521	0.02990	0.49366	0.83690	0.01657	0.08256	1.05454	0.63850	0.32552	1.20112	0.41252	0.31967	0.77659	0.58150	0.34396	1.15063	0.31202	0.38309	0.92814	0.62563	0.38994	0.68328	0.47489	0.77999	0.25144	0.41401	0.52014	0.30807	0.94554	0.51894	0.48731	0.24641
10	0.48149	0.13356	0.91424	0.29343	0.35789	0.16357	0.27306	0.18010	1.05993	0.14100	0.67322	0.03160	0.53671	0.92973	0.05285	0.06768	1.18984	0.69655	0.36979	1.24677	0.46976	0.34746	0.90998	0.63726	0.38868	1.27015	0.37804	0.40405	1.07997	0.68585	0.41784	0.73728	0.53517	0.83074	0.28756	0.47193	0.53907	0.38104	1.01642	0.57072	0.54141	0.30368
11	0.52388	0.12963	0.95435	0.29352	0.40772	0.16709	0.28368	0.19880	1.17903	0.13998	0.72517	0.03327	0.57145	0.99542	0.09266	0.05515	1.29974	0.74830	0.41673	1.24711	0.52070	0.37920	1.02559	0.68704	0.43467	1.34624	0.44267	0.41670	1.21176	0.74015	0.44700	0.78483	0.58184	0.84998	0.32549	0.52364	0.55363	0.45886	1.04823	0.61160	0.58662	0.36225
12	0.56540	0.12564	0.96503	0.28397	0.45475	0.16724	0.28362	0.21419	1.27310	0.13824	0.77099	0.03371	0.59901	1.03232	0.13433	0.03637	1.38274	0.79342	0.46632	1.20807	0.56512	0.40214	1.11781	0.73223	0.47771	1.37700	0.50427	0.41236	1.31874	0.78733	0.48040	0.82634	0.61402	0.83876	0.36500	0.56945	0.56983	0.53821	1.04423	0.64084	0.62280	0.42229
13	0.60605	0.12210	0.94961	0.26677	0.49848	0.16496	0.27042	0.22693	1.34138	0.13753	0.80969	0.03170	0.62183	1.04239	0.17618	0.00852	1.44035	0.83024	0.51518	1.13745	0.60310	0.40873	1.18435	0.77319	0.51632	1.36492	0.56156	0.39402	1.39945	0.82564	0.52092	0.86155	0.63297	0.80141	0.40481	0.60951	0.58992	0.61666	1.00966	0.65844	0.65059	0.48362
14	0.64344	0.11953	0.91281	0.24444	0.53837	0.16132	0.24829	0.23728	1.38654	0.13886	0.83953	0.02663	0.63819	1.02994	0.21679	-0.02505	1.47699	0.85655	0.55794	1.04366	0.63492	0.40133	1.22666	0.80885	0.54897	1.31559	0.61349	0.36859	1.45596	0.85321	0.56709	0.88913	0.64090	0.74365	0.44326	0.64366	0.61173	0.69106	0.95100	0.66496	0.67098	0.54547
15	0.67535	0.11856	0.85970	0.22001	0.57405	0.15730	0.22340	0.24461	1.41310	0.14221	0.85864	0.01883	0.64675	0.99941	0.25520	-0.05797	1.49848	0.87038	0.59213	0.93561	0.66100	0.38540	1.24893	0.83692	0.57521	1.23581	0.65913	0.34278	1.49190	0.86861	0.61397	0.90782	0.63961	0.67134	0.47928	0.67181	0.63288	0.75872	0.87526	0.66088	0.68539	0.60652
16	0.70207	0.11910	0.79516	0.19643	0.60547	0.15345	0.20151	0.24788	1.42525	0.14672	0.86585	0.00945	0.65040	0.95495	0.29116	-0.08352	1.50959	0.87102	0.61834	0.82161	0.68196	0.36668	1.25583	0.85495	0.59734	1.13292	0.69766	0.32139	1.51034	0.87160	0.65796	0.91781	0.63023	0.59042	0.51273	0.69417	0.65382	0.81884	0.78932	0.64670	0.69552	0.66512
17	0.72569	0.12047	0.72365	0.17628	0.63281	0.14989	0.18624	0.24721	1.42569	0.15111	0.86143	0.00202	0.65411	0.90067	0.32488	-0.09806	1.51270	0.85935	0.63941	0.70839	0.69838	0.35055	1.25121	0.86155	0.61756	1.01482	0.72842	0.30625	1.51318	0.86339	0.69940	0.92103	0.61323	0.50651	0.54397	0.71131	0.67597	0.87231	0.69900	0.62295	0.70303	0.71969
18	0.74710	0.12284	0.64925	0.16120	0.65630	0.14637	0.17762	0.24383	1.41547	0.15422	0.84695	0.00965	0.66015	0.84057	0.35680	-0.10279	1.50772	0.83765	0.65743	0.60151	0.71067	0.33978	1.23743	0.85692	0.63481	0.88953	0.75111	0.29588	1.50126	0.84627	0.73979	0.91999	0.58894	0.42423	0.57357	0.72404	0.69747	0.92008	0.60943	0.59053	0.70899	0.76892
19	0.76487	0.12700	0.57557	0.15147	0.67615	0.14254	0.17235	0.23879	1.39464	0.15546	0.82482	0.01700	0.66728	0.77843	0.38725	-0.10212	1.49340	0.80888	0.67242	0.50511	0.71904	0.33241	1.21544	0.84272	0.64563	0.76474	0.76571	0.28676	1.47507	0.82286	0.77841	0.91595	0.55784	0.34692	0.60214	0.73309	0.71267	0.96173	0.52513	0.55078	0.71395	0.81189
20	0.77628	0.13309	0.50574	0.14585	0.69256	0.13810	0.16611	0.23243	1.36315	0.15492	0.79762	0.02283	0.67283	0.71773	0.41648	-0.10085	1.46872	0.77594	0.68176	0.42197	0.72376	0.32358	1.18530	0.82145	0.64685	0.64725	0.77237	0.27560	1.43544	0.79547	0.81165	0.90792	0.52092	0.27711	0.63011	0.73897	0.71782	0.99512	0.44966	0.50555	0.71830	0.84797
21	0.77883	0.14051	0.44243	0.14228	0.70572	0.13289	0.15537	0.22492	1.32173	0.15328	0.76744	0.02735	0.67395	0.66120	0.44471	-0.10285	1.43385	0.74105	0.68086	0.35372	0.72520	0.30859	1.14707	0.79566	0.63792	0.54248	0.77143	0.26036	1.38428	0.76559	0.83541	0.89356	0.47992	0.21686	0.65766	0.74201	0.71214	1.01798	0.38565	0.45720	0.72236	0.87667
22	0.77132	0.14836	0.38763	0.13875	0.71588	0.12682	0.13874	0.21638	1.27209	0.15107	0.73568	0.03084	0.66787	0.61057	0.47232	-0.10975	1.39010	0.70565	0.66822	0.30078	0.72397	0.28552	1.10183	0.76727	0.62093	0.45385	0.76351	0.24046	1.32436	0.73412	0.84826	0.87099	0.43697	0.16802	0.68475	0.74246	0.69411	1.02882	0.33487	0.40832	0.72647	0.89768
23	0.75507	0.15541	0.34240	0.13392	0.72337	0.12000	0.11753	0.20673	1.21673	0.14833	0.70318	0.03355	0.65427	0.56668	0.49970	-0.12013	1.33940	0.67049	0.64768	0.26282	0.72080	0.25572	1.05188	0.73752	0.59908	0.38242	0.74962	0.21701	1.25890	0.70153	0.85178	0.84009	0.39419	0.13187	0.71098	0.74072	0.66507	1.02749	0.29756	0.36130	0.73089	0.91089
