	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d
7	9.40559	2.16776	-9.80274	2.17990	2.54001	1.74440	-9.94523	1.28021	7.05108	2.09593	-15.34029	2.01736	-0.53961	1.16291	-4.82426	0.96269	5.99590	-7.07980	4.69246	-10.37367	8.71418	-14.57264	-0.50331	-3.43063	8.31700	-10.92522	2.73437	-9.58307	9.72535	-16.87449	-1.42442	-4.52492	9.93051	-9.93667	0.38236	-12.13210	4.08732	-14.23369	1.27369	-4.96992	8.87553	-11.79560	5.82717	-8.16590	13.73251	-12.49559	1.74684	-10.16099	5.99680	-16.41246	-1.20343	-4.62138	9.57324	-9.53151	2.44453	-10.06601	7.69436	-12.84581	-0.54972	-5.17911	7.86262	-15.82057	1.50977	-5.02970	8.81578	-7.66292	1.67182	-11.79122	9.83119	-19.65333	0.52989	-5.82706	12.46782	-10.19200	3.15893	-10.44465	4.66931	-14.23235	-0.73278	-4.04836	10.02172	-12.70023	2.65645	-8.90704	8.27754	-16.29817	-1.26481	-3.30460	7.98125	-9.49032	2.97023	-8.14885	4.26499	-15.31938	-1.78277	-6.00898	7.75023	-6.02023	-0.34511	-9.62403	6.43820	-12.48033	-1.78784	-6.12224
8	8.87881	2.08529	-7.56251	2.12778	2.22622	1.46590	-11.21651	1.37442	6.69101	2.06748	-13.51169	2.02110	-0.76443	1.10526	-6.13848	0.95945	5.59458	-4.79078	4.33628	-11.76645	8.40020	-13.07637	-0.69412	-4.44710	7.95956	-8.58172	2.35349	-10.92792	9.50844	-15.11092	-1.26790	-6.25375	9.27363	-7.47817	0.40845	-13.65247	3.83549	-12.39744	0.92539	-6.29123	8.38627	-9.63272	4.66938	-8.83771	13.31391	-10.68786	1.47570	-11.15026	5.65907	-14.46851	-1.34729	-5.88210	9.13255	-7.83413	2.80990	-11.33145	7.39133	-11.06788	-0.63934	-6.48983	7.26727	-13.78052	1.11383	-6.35370	8.23198	-5.85049	1.00695	-12.56207	9.32400	-17.83317	-0.05098	-6.88658	11.51581	-7.31019	3.07641	-12.11786	4.28001	-11.89535	-0.90810	-5.83023	9.36479	-10.13139	1.98985	-10.17523	7.76087	-14.78294	-1.15371	-4.52523	7.52195	-6.83388	2.27471	-9.44262	3.90197	-13.34352	-2.66991	-6.96464	7.37187	-4.05625	0.08728	-11.41761	6.27246	-10.87203	-1.71662	-7.59889
9	8.30219	1.99923	-5.21274	2.09169	2.07656	1.27305	-12.75928	1.50512	6.29467	2.04669	-11.70819	2.01128	-0.51754	1.05855	-7.82354	0.99566	5.19296	-2.47144	4.15232	-13.40672	8.00378	-11.55263	-0.33601	-5.95449	7.54136	-6.13065	2.04993	-12.50258	9.26478	-13.26116	-0.71028	-8.38711	8.56334	-4.97930	0.58157	-15.40508	3.56614	-10.49328	0.96633	-8.00596	7.84002	-7.23671	3.68481	-9.89396	12.83276	-8.64443	1.38076	-12.49081	5.31076	-12.51686	-1.03470	-7.56594	8.63137	-6.00060	3.26285	-12.82678	7.05875	-9.36774	-0.15903	-8.20139	6.66868	-11.85401	1.06622	-7.88178	7.61225	-4.11335	0.77414	-13.61611	8.80829	-15.91437	-0.28423	-8.27418	10.48475	-4.25220	3.04711	-14.01936	3.86844	-9.58557	-0.64982	-7.99073	8.64666	-7.45339	1.54933	-11.71975	7.17469	-13.38892	-0.51541	-6.09175	7.01425	-4.06763	1.75379	-11.02499	3.47178	-11.44915	-2.87070	-8.34906	6.96433	-1.99048	0.60553	-13.44594	6.04528	-9.40640	-1.16535	-9.35660
10	7.71530	1.91733	-2.93608	2.09193	2.07696	1.17386	-14.41625	1.58908	5.88624	2.03440	-10.01355	2.00899	0.08967	1.02301	-9.72042	1.02028	4.81602	-0.28244	4.10652	-15.11572	7.54398	-10.02337	0.45768	-7.84696	7.09523	-3.75188	1.82956	-14.13934	9.02122	-11.46867	0.04713	-10.61333	7.84965	-2.61083	0.81016	-17.18536	3.30333	-8.65992	1.33433	-9.94528	7.28459	-4.82851	3.05955	-11.33401	12.32774	-6.55655	1.46418	-14.05115	4.97408	-10.62815	-0.33745	-9.57660	8.10669	-4.16895	3.64956	-14.31547	6.71460	-7.76730	0.62914	-10.09461	6.10479	-10.18500	1.34585	-9.46940	7.00069	-2.55022	0.94614	-14.87305	8.31472	-14.04451	-0.13590	-9.92151	9.43373	-1.29505	3.07910	-15.93894	3.45470	-7.45103	-0.07738	-10.27821	7.90577	-4.86866	1.36511	-13.40891	6.54074	-12.10792	0.52959	-7.90653	6.49176	-1.43026	1.47171	-12.75878	3.00114	-9.71467	-2.40265	-10.13132	6.55642	0.04644	1.06494	-15.45796	5.77536	-8.09857	-0.40394	-11.14090
11	7.15833	1.84690	-0.94257	2.12187	2.18894	1.11332	-15.96466	1.57229	5.48917	2.03120	-8.50983	2.01061	0.81864	0.98324	-11.54219	0.98859	4.48469	1.60458	4.14082	-16.66743	7.04823	-8.53798	1.42966	-9.84853	6.65695	-1.66066	1.67633	-15.60746	8.80072	-9.87856	0.71675	-12.53614	7.18309	-0.58147	1.02198	-18.73988	3.06978	-7.04084	1.83185	-11.80357	6.77089	-2.64231	2.86571	-13.02812	11.84002	-4.65666	1.70381	-15.61921	4.66689	-8.87241	0.52102	-11.66111	7.59775	-2.52869	3.86384	-15.53531	6.37761	-6.31001	1.38147	-11.82882	5.60301	-8.85847	1.80431	-10.90364	6.43356	-1.24340	1.38693	-16.14995	7.86765	-12.34606	0.24472	-11.60610	8.42197	1.25810	3.18802	-17.62580	3.05958	-5.62980	0.57957	-12.33934	7.18479	-2.60756	1.41663	-15.02770	5.88443	-10.93375	1.73145	-9.73962	5.99066	0.83547	1.43408	-14.43621	2.52062	-8.21631	-1.49352	-12.07033	6.17728	1.85437	1.38020	-17.17417	5.48237	-6.98395	0.25772	-12.62694
12	6.66343	1.79312	0.59463	2.15112	2.34286	1.05948	-17.17074	1.46265	5.12117	2.03764	-7.26540	2.00329	1.40307	0.96931	-12.97912	0.92451	4.21163	3.05486	4.17749	-17.84306	6.54773	-7.18499	2.29054	-11.60782	6.25702	-0.04907	1.55090	-16.67254	8.61717	-8.60539	1.04855	-13.82314	6.60382	0.93388	1.16135	-19.83480	2.88042	-5.75452	2.21547	-13.24688	6.34090	-0.86570	3.02387	-14.72807	11.40395	-3.13411	2.02209	-16.95012	4.39859	-7.32919	1.26683	-13.48798	7.13851	-1.25133	3.85211	-16.27141	6.06288	-5.06026	1.82389	-13.09215	5.17592	-7.88692	2.23137	-11.97664	5.93155	-0.23350	1.88902	-17.21675	7.48075	-10.90535	0.60491	-13.02842	7.49675	3.17835	3.35775	-18.84726	2.69970	-4.21631	1.06671	-13.84186	6.52226	-0.86593	1.62602	-16.32847	5.23001	-9.87427	2.79248	-11.29605	5.54160	2.53681	1.58289	-15.82054	2.05795	-7.00997	-0.49174	-13.80889	5.84978	3.23673	1.52801	-18.36515	5.18171	-6.09221	0.58472	-13.56050
13	6.24822	1.75805	1.59019	2.14686	2.44312	1.02406	-17.84957	1.32334	4.79095	2.05374	-6.31284	1.97783	1.63690	1.02999	-13.80645	0.89920	3.99947	4.00493	4.13101	-18.48415	6.07170	-6.06479	2.81765	-12.82298	5.91422	0.97175	1.39454	-17.16159	8.47237	-7.69636	0.90356	-14.30849	6.13305	1.85456	1.17768	-20.31543	2.73858	-4.85862	2.27740	-14.02507	6.01792	0.40376	3.32409	-16.12792	11.03934	-2.07889	2.28829	-17.82669	4.16820	-6.07165	1.67509	-14.76127	6.75181	-0.43155	3.60440	-16.41416	5.77858	-4.06981	1.82577	-13.71346	4.82071	-7.21440	2.42943	-12.55144	5.49693	0.49193	2.23144	-17.86731	7.15538	-9.76315	0.70086	-13.92771	6.68474	4.37541	3.52258	-19.44217	2.38353	-3.23036	1.18535	-14.58154	5.94456	0.25297	1.86782	-17.09818	4.59640	-8.93811	3.45015	-12.31253	5.16317	3.57702	1.80870	-16.70262	1.63237	-6.10705	0.25892	-15.02069	5.58514	4.07016	1.52382	-18.90504	4.88268	-5.42690	0.48166	-13.84571
14	5.91328	1.74075	2.05910	2.09341	2.39652	1.01645	-17.91179	1.22828	4.49749	2.07796	-5.63679	1.92951	1.42635	1.15069	-13.94793	0.94168	3.84225	4.46997	3.93242	-18.52905	5.64250	-5.24786	2.90297	-13.33129	5.63227	1.39819	1.15008	-17.01000	8.35535	-7.11908	0.28037	-14.02539	5.76976	2.20931	1.03394	-20.14274	2.63650	-4.33610	1.90277	-14.04195	5.80227	1.16430	3.50626	-16.95480	10.74807	-1.47859	2.36195	-18.11372	3.96536	-5.13887	1.62808	-15.31346	6.44637	-0.06487	3.14962	-15.98557	5.52436	-3.35148	1.40432	-13.69463	4.52198	-6.73719	2.27475	-12.60079	5.11583	0.98952	2.24441	-17.98039	6.88165	-8.91278	0.38933	-14.17577	5.98893	4.89758	3.59094	-19.35344	2.10976	-2.61325	0.84698	-14.53133	5.46068	0.75922	2.00463	-17.21640	3.99498	-8.11665	3.54302	-12.64186	4.85896	3.96921	1.98651	-16.95561	1.25139	-5.47072	0.52396	-15.52044	5.38063	4.33626	1.40096	-18.78791	4.58853	-4.96067	-0.00670	-13.55028
15	5.64428	1.73830	2.09582	1.99806	2.15106	1.01554	-17.38416	1.19786	4.23134	2.10681	-5.18133	1.85759	0.80623	1.26384	-13.48479	0.99921	3.72893	4.52813	3.55532	-18.02342	5.27267	-4.74952	2.55803	-13.13743	5.40011	1.32587	0.79099	-16.27725	8.24444	-6.78141	-0.68787	-13.18096	5.49328	2.11081	0.72974	-19.39808	2.55904	-4.11258	1.10300	-13.37175	5.67326	1.48736	3.36289	-17.05435	10.51566	-1.24906	2.14987	-17.78946	3.77369	-4.52046	1.13045	-15.14238	6.21708	-0.06243	2.55194	-15.12374	5.29172	-2.87621	0.69934	-13.18785	4.25625	-6.33729	1.75553	-12.21341	4.76448	1.33861	1.86154	-17.55452	6.64183	-8.31097	-0.33009	-13.80981	5.39208	4.88858	3.49184	-18.63481	1.86862	-2.25142	0.09190	-13.83178	5.06240	0.75666	1.93852	-16.68631	3.42909	-7.38056	3.05461	-12.29980	4.61903	3.81457	2.02655	-16.56970	0.91091	-5.03474	0.22880	-15.29744	5.22083	4.11487	1.20245	-18.11413	4.29649	-4.63947	-0.73514	-12.86004
16	5.41740	1.74691	1.84092	1.88556	1.71938	0.99931	-16.39984	1.19122	3.97752	2.13554	-4.86929	1.76952	-0.07840	1.31962	-12.61986	1.00850	3.64694	4.29431	3.03207	-17.10793	4.96372	-4.52937	1.89623	-12.39312	5.19576	0.91976	0.33961	-15.13195	8.11199	-6.56942	-1.77341	-12.08280	5.27059	1.71668	0.30971	-18.25407	2.48805	-4.08662	0.01182	-12.22686	5.59615	1.49085	2.80866	-16.43471	10.31674	-1.26788	1.63987	-16.94608	3.57482	-4.16052	0.29567	-14.39538	6.04810	-0.28742	1.90059	-14.03526	5.06632	-2.58614	-0.07094	-12.44179	3.99674	-5.91499	0.97359	-11.56636	4.41672	1.61856	1.13907	-16.70765	6.41496	-7.89500	-1.32634	-13.00591	4.86540	4.53779	3.20948	-17.43607	1.64512	-2.01175	-0.92944	-12.74080	4.72864	0.40579	1.64713	-15.63166	2.89472	-6.69032	2.11898	-11.45854	4.42470	3.26658	1.90822	-15.65296	0.59841	-4.72602	-0.54535	-14.49183	5.08166	3.55512	0.97882	-17.05990	3.99792	-4.39199	-1.51324	-12.01512
17	5.20578	1.76286	1.44997	1.78557	1.17603	0.98007	-15.16599	1.16872	3.71893	2.15962	-4.62365	1.68508	-1.02027	1.31822	-11.61265	0.95929	3.58413	3.89392	2.45282	-15.98932	4.70676	-4.50675	1.09667	-11.34445	4.99196	0.37567	-0.13403	-13.81485	7.93043	-6.38613	-2.72498	-11.03945	5.06520	1.19538	-0.14973	-16.92856	2.40587	-4.15341	-1.16446	-10.88883	5.53181	1.31699	1.89302	-15.25788	10.12224	-1.39997	0.90160	-15.76523	3.35188	-3.97517	-0.68689	-13.31966	5.91768	-0.59359	1.29353	-12.94074	4.83149	-2.41348	-0.67530	-11.72491	3.71825	-5.41015	0.10679	-10.87102	4.04980	1.89107	0.23756	-15.64442	6.18124	-7.59811	-2.38783	-12.01706	4.37864	4.04077	2.79252	-15.97548	1.42262	-1.77609	-2.00433	-11.55957	4.43167	-0.11043	1.18647	-14.26723	2.38209	-6.01189	0.97821	-10.38787	4.25482	2.50176	1.67738	-14.40211	0.29754	-4.48087	-1.60107	-13.34407	4.93563	2.83814	0.78515	-15.84003	3.68009	-4.14816	-2.15982	-11.24221
18	4.98512	1.78297	1.06660	1.71621	0.63479	0.99979	-13.91826	1.13410	3.43964	2.17608	-4.38567	1.63140	-1.81025	1.30464	-10.70677	0.90539	3.52953	3.44040	1.94394	-14.89601	4.48521	-4.58205	0.35141	-10.26051	4.76181	-0.12065	-0.53221	-12.58414	7.67697	-6.17203	-3.34206	-10.27576	4.84483	0.69940	-0.55897	-15.64187	2.29747	-4.22197	-2.21617	-9.62838	5.44588	1.10851	0.77320	-13.79326	9.90542	-1.51955	0.06467	-14.47866	3.09200	-3.87792	-1.60007	-12.19242	5.80284	-0.85391	0.81634	-12.02857	4.57215	-2.29841	-0.93717	-11.24782	3.40167	-4.81024	-0.64845	-10.31361	3.64718	2.19065	-0.62466	-14.60295	5.92519	-7.36195	-3.29025	-11.09921	3.90790	3.56771	2.34275	-14.50212	1.18532	-1.46761	-2.91741	-10.55400	4.14326	-0.61556	0.66620	-12.85178	1.87826	-5.33323	-0.08753	-9.37056	4.09071	1.69618	1.41708	-13.05431	-0.00793	-4.25616	-2.68159	-12.13231	4.75691	2.13942	0.67431	-14.66723	3.32975	-3.86086	-2.54341	-10.69985
19	4.73718	1.80476	0.79952	1.67340	0.21558	1.08438	-12.86843	1.12398	3.12730	2.18396	-4.12408	1.62692	-2.29072	1.33322	-10.07251	0.92294	3.47437	3.01944	1.62787	-14.02407	4.27852	-4.66054	-0.18500	-9.36430	4.48346	-0.43070	-0.76172	-11.65186	7.33583	-5.90174	-3.52526	-9.89144	4.58608	0.34250	-0.83187	-14.57921	2.15146	-4.23153	-2.98192	-8.64413	5.31432	0.98219	-0.33261	-12.35065	9.64545	-1.53124	-0.71687	-13.31623	2.78772	-3.80212	-2.25341	-11.24872	5.68317	-0.97869	0.52182	-11.42001	4.27771	-2.19580	-0.78208	-11.11365	3.03710	-4.14513	-1.13426	-10.00891	3.19905	2.52327	-1.23310	-13.79365	5.63711	-7.14424	-3.86141	-10.44455	3.43915	3.23959	1.98559	-13.24668	0.91943	-1.06102	-3.50357	-9.89615	3.83957	-0.96785	0.21236	-11.62915	1.37052	-4.67450	-0.82896	-8.62718	3.91923	0.99953	1.21256	-11.82978	-0.33161	-4.03422	-3.53555	-11.10674	4.52510	1.59669	0.68740	-13.71146	2.93654	-3.51404	-2.60653	-10.45184
20	4.45137	1.82644	0.70788	1.63756	0.01047	1.20927	-12.15735	1.16421	2.77438	2.18417	-3.83295	1.66770	-2.39033	1.41614	-9.77725	1.02352	3.41357	2.68274	1.58112	-13.49181	4.06616	-4.67468	-0.42484	-8.78713	4.14314	-0.48562	-0.76305	-11.13484	6.89970	-5.57025	-3.29211	-9.86204	4.27650	0.18389	-0.90265	-13.85790	1.96060	-4.15922	-3.37703	-8.03170	5.12477	1.00951	-1.20610	-11.20465	9.32860	-1.38551	-1.30590	-12.45044	2.43720	-3.70942	-2.52951	-10.63037	5.54327	-0.92497	0.41998	-11.15129	3.94247	-2.07012	-0.25493	-11.30646	2.62484	-3.47129	-1.27268	-9.97761	2.70170	2.87189	-1.43741	-13.34462	5.31323	-6.91981	-4.02571	-10.13935	2.96810	3.11825	1.82806	-12.37104	0.61364	-0.57465	-3.68188	-9.63978	3.50433	-1.08304	-0.06839	-10.77367	0.84882	-4.08184	-1.08300	-8.26997	3.73404	0.51023	1.12437	-10.88123	-0.68336	-3.81793	-3.97905	-10.43485	4.22701	1.28933	0.84515	-13.06934	2.49487	-3.11321	-2.37286	-10.47047
21	4.12462	1.84721	0.79939	1.59070	0.05943	1.32570	-11.82904	1.23851	2.37833	2.17903	-3.52262	1.73252	-2.13321	1.51497	-9.78581	1.14478	3.34614	2.45000	1.80943	-13.31857	3.83099	-4.59512	-0.35472	-8.55537	3.73588	-0.28742	-0.52508	-11.03889	6.37068	-5.18400	-2.75787	-10.06840	3.91375	0.22602	-0.74173	-13.50809	1.72159	-4.01228	-3.40670	-7.77886	4.87503	1.20896	-1.68943	-10.52847	8.94851	-1.08182	-1.61616	-11.95939	2.04300	-3.58633	-2.40569	-10.36833	5.37386	-0.69637	0.48038	-11.17629	3.56438	-1.89107	0.49953	-11.71287	2.17412	-2.85334	-1.07765	-10.15295	2.15664	3.20712	-1.19218	-13.27142	4.95487	-6.67811	-3.81605	-10.15631	2.49771	3.21158	1.92188	-11.93592	0.25987	-0.05039	-3.46724	-9.72862	3.13034	-0.94212	-0.11246	-10.36019	0.30707	-3.60534	-0.80957	-8.28923	3.53564	0.26333	1.17484	-10.26801	-1.06899	-3.62013	-3.93677	-10.17163	3.85731	1.23398	1.14419	-12.75424	2.00409	-2.67270	-1.93256	-10.66138
22	3.76009	1.86760	1.04022	1.52805	0.34209	1.39845	-11.83187	1.30679	1.94110	2.17158	-3.21085	1.79992	-1.62155	1.58685	-9.98571	1.22694	3.27381	2.31638	2.24663	-13.43031	3.56108	-4.42506	-0.02903	-8.60479	3.26473	0.10657	-0.08544	-11.27311	5.75957	-4.76040	-2.08777	-10.34396	3.50290	0.42602	-0.36613	-13.47267	1.43427	-3.81457	-3.15638	-7.78480	4.57019	1.54939	-1.72232	-10.35889	8.50546	-0.65842	-1.62940	-11.81998	1.60956	-3.43711	-1.94539	-10.39668	5.17210	-0.33456	0.64075	-11.38500	3.14437	-1.64220	1.29227	-12.16698	1.70026	-2.34834	-0.63838	-10.41075	1.56905	3.49975	-0.56451	-13.48206	4.56731	-6.42069	-3.35201	-10.37891	2.03472	3.48720	2.24885	-11.89754	-0.14566	0.46813	-2.96041	-10.02732	2.71901	-0.58144	0.09038	-10.36342	-0.25613	-3.27664	-0.09726	-8.57049	3.33047	0.23719	1.34674	-9.96119	-1.49063	-3.45214	-3.45309	-10.25984	3.41852	1.39436	1.55738	-12.70635	1.46814	-2.21033	-1.40962	-10.89830
23	3.36492	1.88948	1.37167	1.45836	0.78564	1.41632	-12.04186	1.33869	1.46813	2.16476	-2.91686	1.85947	-0.99828	1.62110	-10.22839	1.25019	3.19872	2.26246	2.77532	-13.68894	3.25041	-4.18604	0.44878	-8.81284	2.73898	0.60716	0.47871	-11.68141	5.08233	-4.32769	-1.43814	-10.52931	3.05331	0.71421	0.16039	-13.62505	1.10126	-3.59700	-2.75512	-7.90234	4.21901	1.96390	-1.34631	-10.60165	8.00425	-0.17294	-1.39466	-11.92735	1.14110	-3.27708	-1.26955	-10.58657	4.94044	0.09496	0.82127	-11.63298	2.68685	-1.33285	1.95911	-12.50627	1.22131	-1.99483	-0.08636	-10.60933	0.94580	3.72995	0.29285	-13.81204	4.15845	-6.15809	-2.79545	-10.64733	1.58621	3.88923	2.72792	-12.12839	-0.60178	0.95088	-2.31777	-10.36526	2.27857	-0.07271	0.49731	-10.67717	-0.83798	-3.09781	0.86745	-8.93598	3.12885	0.37264	1.59164	-9.87030	-1.94743	-3.31681	-2.67072	-10.55832	2.92003	1.69955	2.03756	-12.81522	0.89487	-1.74816	-0.92328	-11.05868
24	2.94758	1.91544	1.72836	1.39702	1.28695	1.38741	-12.30104	1.32689	0.96685	2.16108	-2.65714	1.91201	-0.40248	1.63723	-10.37536	1.22966	3.12153	2.26403	3.26385	-13.93802	2.89888	-3.90819	0.95874	-9.03885	2.17095	1.11817	1.07091	-12.08460	4.35556	-3.91804	-0.91084	-10.51843	2.57587	1.01449	0.74168	-13.80333	0.72815	-3.39025	-2.32821	-7.99112	3.83015	2.37290	-0.68479	-11.06895	7.45083	0.31845	-1.00850	-12.13280	0.64047	-3.12689	-0.51941	-10.78831	4.68408	0.51987	0.94916	-11.78158	2.19926	-0.99590	2.41076	-12.62219	0.75399	-1.80537	0.44345	-10.62990	0.29370	3.89087	1.19377	-14.07793	3.73762	-5.90494	-2.29983	-10.81092	1.15731	4.35435	3.23688	-12.45315	-1.10271	1.38642	-1.70616	-10.58381	1.82146	0.49776	1.02291	-11.14385	-1.43360	-3.04368	1.85976	-9.19892	2.94213	0.59534	1.84520	-9.87868	-2.43675	-3.20884	-1.78148	-10.89063	2.37535	2.06571	2.52535	-12.94858	0.29454	-1.31284	-0.55406	-11.05586
