	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d
7	0.18833	0.08074	0.03958	0.06850	0.01319	0.06592	0.22241	0.07393	0.09202	0.05841	-0.02595	0.05447	0.27958	0.10865	0.06307	0.18020	0.04047	-0.06193	0.13056	-0.02416	-0.05357	0.24650	0.15398	0.03208	0.31702	0.13520	0.07890	0.22770	0.07439	-0.06365	0.23156	0.07418	0.05202	0.09225	-0.00418	0.00032	0.05540	-0.03241	-0.09900	0.22268	0.08108	0.06455	0.23067	0.06055	-0.06253	0.28921	0.15276	0.01637	0.14040	0.01403	-0.01959	0.24741	0.10041	0.09242	0.31953	0.09720	-0.08938	0.09689	-0.02395	-0.04783	0.16806	0.11642	0.03600	0.12495	-0.06546	-0.09844	0.24732	0.11314	-0.00278	0.25952	0.14369	0.03536
8	0.25682	0.08732	0.06765	0.07691	0.01720	0.07367	0.28008	0.08271	0.11363	0.06638	-0.03287	0.06087	0.34869	0.14104	0.07292	0.23101	0.05622	-0.07276	0.19784	-0.00274	-0.05505	0.30487	0.18508	0.03159	0.40035	0.18289	0.09134	0.29107	0.09128	-0.07395	0.30630	0.09220	0.05960	0.15894	0.02605	0.00357	0.09381	-0.02959	-0.11664	0.28234	0.11235	0.07410	0.28642	0.08081	-0.07229	0.36201	0.18015	0.01599	0.18882	0.04185	-0.02160	0.33225	0.13730	0.10543	0.38992	0.12756	-0.10369	0.16790	0.00245	-0.04808	0.22393	0.13926	0.03554	0.18474	-0.05692	-0.11028	0.30201	0.13240	-0.00756	0.31577	0.17317	0.03508
9	0.32570	0.09266	0.10276	0.08422	0.02227	0.08067	0.34717	0.09114	0.14222	0.07308	-0.03950	0.06679	0.41616	0.17706	0.08310	0.29327	0.08019	-0.08271	0.26800	0.02780	-0.05441	0.37320	0.22102	0.03080	0.48161	0.23719	0.10472	0.36266	0.11509	-0.08365	0.37866	0.11992	0.06819	0.22898	0.06229	0.00807	0.14064	-0.01679	-0.13342	0.34471	0.14610	0.08334	0.35709	0.10750	-0.08145	0.43879	0.21115	0.01471	0.24182	0.07567	-0.02298	0.41380	0.18104	0.11852	0.46573	0.16732	-0.11720	0.24260	0.03876	-0.04606	0.28632	0.16871	0.03513	0.24067	-0.03818	-0.11976	0.36573	0.15954	-0.01194	0.38824	0.20851	0.03471
10	0.38992	0.09647	0.14083	0.09048	0.02692	0.08718	0.42014	0.09660	0.17287	0.07758	-0.04653	0.07226	0.47643	0.21297	0.09248	0.36762	0.10876	-0.09226	0.33447	0.06218	-0.05392	0.44160	0.25463	0.02891	0.55411	0.29267	0.11738	0.43636	0.14093	-0.09365	0.45002	0.15625	0.07685	0.29467	0.09974	0.01228	0.19677	0.00298	-0.14999	0.40326	0.17843	0.09099	0.43332	0.13508	-0.09048	0.51599	0.24058	0.01151	0.29694	0.11049	-0.02471	0.48501	0.22850	0.13035	0.54294	0.20854	-0.13092	0.31396	0.07970	-0.04387	0.35930	0.20187	0.03413	0.29029	-0.01264	-0.12864	0.44354	0.19177	-0.01624	0.46397	0.24358	0.03371
11	0.44613	0.10031	0.17698	0.09628	0.02962	0.09332	0.48961	0.09957	0.19923	0.07975	-0.05464	0.07726	0.52789	0.24523	0.09988	0.44284	0.13567	-0.10220	0.39011	0.09388	-0.05567	0.50081	0.27922	0.02521	0.61575	0.34394	0.12749	0.50263	0.16264	-0.10482	0.51991	0.19697	0.08413	0.34933	0.13307	0.01456	0.25382	0.02382	-0.16690	0.45546	0.20653	0.09603	0.50094	0.15791	-0.09999	0.58889	0.26320	0.00579	0.34932	0.14089	-0.02781	0.54552	0.27595	0.13958	0.61337	0.24182	-0.14550	0.37435	0.11845	-0.04361	0.43628	0.23311	0.03180	0.33365	0.01490	-0.13840	0.52611	0.22211	-0.02125	0.53043	0.27280	0.03148
12	0.49549	0.10571	0.20694	0.10224	0.02937	0.09910	0.54935	0.10244	0.21697	0.08027	-0.06410	0.08185	0.57394	0.27134	0.10454	0.50733	0.15537	-0.11313	0.43395	0.11742	-0.06088	0.55013	0.29207	0.01967	0.67032	0.38660	0.13370	0.55812	0.17631	-0.11747	0.58613	0.23605	0.08862	0.39218	0.15772	0.01371	0.30336	0.04004	-0.18450	0.50347	0.22882	0.09806	0.55488	0.17372	-0.11025	0.65348	0.27613	-0.00228	0.39585	0.16304	-0.03296	0.60162	0.31954	0.14541	0.67383	0.26119	-0.16090	0.42313	0.14912	-0.04673	0.50668	0.25684	0.02759	0.37428	0.03976	-0.14976	0.60036	0.24388	-0.02771	0.58536	0.29418	0.02793
13	0.54082	0.11275	0.22780	0.10835	0.02603	0.10443	0.59907	0.10554	0.22518	0.07999	-0.07449	0.08607	0.61862	0.29001	0.10634	0.55841	0.16544	-0.12501	0.46969	0.12980	-0.06954	0.59287	0.29394	0.01302	0.72126	0.41713	0.13561	0.60581	0.18133	-0.13106	0.64711	0.26811	0.08965	0.42678	0.17099	0.00925	0.34476	0.04864	-0.20267	0.54933	0.24430	0.09740	0.59892	0.18338	-0.12087	0.70735	0.27995	-0.01166	0.43524	0.17544	-0.04020	0.65896	0.35550	0.14787	0.72639	0.26585	-0.17626	0.46487	0.16807	-0.05357	0.56495	0.27027	0.02157	0.41633	0.05869	-0.16254	0.66001	0.25495	-0.03558	0.63119	0.30810	0.02363
14	0.58294	0.12068	0.23849	0.11404	0.02028	0.10914	0.64019	0.10708	0.22533	0.07968	-0.08471	0.08996	0.66289	0.30099	0.10566	0.59993	0.16633	-0.13712	0.49999	0.13065	-0.08047	0.62961	0.28746	0.00646	0.76788	0.43355	0.13381	0.64805	0.17914	-0.14430	0.70308	0.29022	0.08761	0.45625	0.17241	0.00158	0.38253	0.04937	-0.22068	0.59221	0.25271	0.09488	0.63627	0.18835	-0.13090	0.74939	0.27776	-0.02070	0.46632	0.17870	-0.04883	0.71735	0.38093	0.14762	0.77127	0.25816	-0.19015	0.50253	0.17423	-0.06329	0.61134	0.27385	0.01450	0.46086	0.07050	-0.17579	0.70567	0.25746	-0.04378	0.66784	0.31542	0.01956
15	0.61948	0.12886	0.23978	0.11865	0.01335	0.11298	0.67211	0.10565	0.21993	0.08006	-0.09341	0.09340	0.70364	0.30495	0.10320	0.63409	0.15965	-0.14817	0.52342	0.12194	-0.09185	0.65768	0.27642	0.00114	0.80649	0.43620	0.12944	0.68282	0.17209	-0.15547	0.75337	0.30187	0.08368	0.48072	0.16358	-0.00813	0.41880	0.04354	-0.23717	0.62893	0.25488	0.09149	0.66625	0.18998	-0.13910	0.77923	0.27375	-0.02776	0.48759	0.17497	-0.05761	0.77142	0.39467	0.14555	0.80447	0.24215	-0.20091	0.53455	0.16898	-0.07419	0.64622	0.26978	0.00761	0.50462	0.07579	-0.18806	0.73825	0.25466	-0.05082	0.69327	0.31728	0.01652
16	0.64597	0.13648	0.23389	0.12166	0.00658	0.11563	0.69303	0.10157	0.21212	0.08161	-0.09943	0.09608	0.73529	0.30334	0.09983	0.65936	0.14794	-0.15676	0.53633	0.10751	-0.10176	0.67455	0.26504	-0.00225	0.83222	0.42747	0.12372	0.70650	0.16303	-0.16307	0.79367	0.30426	0.07924	0.49752	0.14746	-0.01837	0.45089	0.03346	-0.25045	0.65593	0.25273	0.08802	0.68708	0.19019	-0.14435	0.79719	0.27196	-0.03174	0.49762	0.16708	-0.06521	0.81341	0.39730	0.14242	0.82266	0.22340	-0.20714	0.55636	0.15551	-0.08433	0.66833	0.26138	0.00207	0.54136	0.07622	-0.19779	0.75674	0.24912	-0.05539	0.70696	0.31564	0.01481
