	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d
18	0.15924	0.05080	0.23856	0.09010	-0.02019	0.05068	0.16034	0.05236	0.35652	0.09961	-0.00411	0.04989	0.19056	0.11819	-0.02600	0.18753	0.37718	-0.03492	0.12440	0.24880	0.01333	0.23413	0.28786	0.03119	0.17612	0.15372	-0.06865	0.16759	0.31856	0.07595	0.19122	0.28268	0.03448	0.18259	0.34223	-0.08396	0.15146	0.35500	-0.01228	0.20352	0.10290	0.01390	0.15778	0.28690	-0.10741	0.13700	0.37744	0.02056	0.03950	0.37463	-0.11276	0.11850	0.27726	-0.00152	0.11554	0.48875	0.00179	0.17606	0.23481	0.00950	0.23587	0.24347	0.02695	0.18990	0.25041	0.01975	0.05996	0.55700	-0.04202	0.15658	0.27304	-0.00087
19	0.14051	0.04957	0.22157	0.08410	-0.00410	0.04987	0.12442	0.04780	0.33319	0.09176	0.01188	0.05436	0.17322	0.10368	-0.01496	0.16104	0.35978	-0.01839	0.10227	0.23411	0.02850	0.18517	0.27398	0.04333	0.15778	0.13729	-0.05495	0.12925	0.29920	0.11342	0.18216	0.25945	0.04501	0.16394	0.32227	-0.05935	0.13326	0.33933	0.00579	0.17640	0.10106	0.02926	0.12120	0.26238	-0.09557	0.10311	0.34869	0.03379	0.03133	0.34273	-0.09608	0.08989	0.26220	0.00987	0.06865	0.45047	0.01734	0.15642	0.22391	0.02596	0.18913	0.22365	0.03942	0.17173	0.22897	0.04574	0.03724	0.51667	-0.02688	0.11615	0.25772	0.00650
20	0.11300	0.04768	0.19983	0.07753	0.01079	0.04926	0.08733	0.04408	0.30470	0.08326	0.02621	0.05988	0.14463	0.08624	-0.00482	0.12879	0.33568	-0.00339	0.07336	0.21340	0.04074	0.14009	0.25436	0.05478	0.13049	0.11811	-0.04156	0.09101	0.27483	0.15072	0.16147	0.23086	0.05300	0.13545	0.29535	-0.03393	0.10701	0.31652	0.02120	0.14259	0.09577	0.04427	0.08304	0.23554	-0.08480	0.06870	0.31477	0.04548	0.01637	0.30805	-0.08119	0.05475	0.24019	0.02035	0.02220	0.40524	0.03028	0.12783	0.20766	0.03956	0.13756	0.19974	0.04932	0.14305	0.20266	0.07144	0.01373	0.47081	-0.01401	0.08120	0.23948	0.01250
21	0.08043	0.04511	0.17515	0.07100	0.02478	0.04933	0.05288	0.04105	0.27320	0.07455	0.03916	0.06618	0.10958	0.06704	0.00459	0.09614	0.30638	0.01032	0.04290	0.18875	0.05029	0.10173	0.23123	0.06557	0.09650	0.09772	-0.02827	0.05570	0.24696	0.18762	0.12983	0.19997	0.05924	0.10154	0.26347	-0.00784	0.07665	0.28817	0.03367	0.10573	0.08707	0.05954	0.04655	0.20786	-0.07473	0.03738	0.27827	0.05632	-0.00398	0.27348	-0.06806	0.01685	0.21380	0.03057	-0.01851	0.35623	0.04138	0.09513	0.18774	0.05046	0.08757	0.17425	0.05693	0.11020	0.17245	0.09726	-0.00836	0.42288	-0.00284	0.05393	0.21973	0.01738
22	0.04731	0.04232	0.14890	0.06504	0.03836	0.05058	0.02386	0.03868	0.24056	0.06606	0.05125	0.07301	0.07413	0.04672	0.01355	0.06772	0.27362	0.02348	0.01468	0.16207	0.05778	0.07152	0.20641	0.07575	0.05948	0.07712	-0.01485	0.02495	0.21705	0.22411	0.09136	0.16911	0.06449	0.06751	0.22833	0.01888	0.04608	0.25621	0.04367	0.06978	0.07512	0.07576	0.01447	0.17999	-0.06481	0.01242	0.24135	0.06709	-0.02697	0.24084	-0.05634	-0.01976	0.18511	0.04111	-0.04985	0.30630	0.05171	0.06271	0.16559	0.05930	0.04468	0.14938	0.06262	0.08014	0.13902	0.12393	-0.02706	0.37564	0.00746	0.03365	0.19969	0.02139
23	0.01806	0.04004	0.12194	0.06016	0.05210	0.05340	0.00250	0.03652	0.20804	0.05817	0.06313	0.08012	0.04477	0.02526	0.02248	0.04612	0.23898	0.03708	-0.00864	0.13488	0.06405	0.05053	0.18106	0.08546	0.02489	0.05657	-0.00103	0.00064	0.18612	0.26034	0.05136	0.13972	0.06938	0.03759	0.19134	0.04629	0.01878	0.22257	0.05213	0.03998	0.05968	0.09362	-0.00921	0.15193	-0.05442	-0.00340	0.20531	0.07866	-0.04831	0.21065	-0.04548	-0.05134	0.15562	0.05245	-0.06944	0.25735	0.06239	0.03303	0.14249	0.06701	0.01200	0.12642	0.06685	0.05732	0.10317	0.15223	-0.04008	0.33069	0.01784	0.01903	0.18001	0.02498
24	-0.00344	0.03868	0.09455	0.05678	0.06660	0.05796	-0.00998	0.03408	0.17626	0.05117	0.07554	0.08736	0.02640	0.00233	0.03199	0.03185	0.20363	0.05217	-0.02446	0.10795	0.06998	0.03846	0.15596	0.09504	-0.00128	0.03571	0.01351	-0.01580	0.15487	0.29658	0.01514	0.11235	0.07456	0.01465	0.15340	0.07446	-0.00217	0.18871	0.06017	0.02124	0.04020	0.11378	-0.02076	0.12369	-0.04292	-0.00833	0.17045	0.09187	-0.06281	0.18239	-0.03482	-0.07426	0.12606	0.06512	-0.07706	0.21034	0.07444	0.00775	0.11922	0.07463	-0.00942	0.10561	0.07008	0.04324	0.06587	0.18282	-0.04572	0.28851	0.02919	0.00914	0.16085	0.02875
25	-0.01511	0.03838	0.06682	0.05498	0.08250	0.06411	-0.01440	0.03160	0.14559	0.04526	0.08922	0.09460	0.02020	-0.02200	0.04285	0.02449	0.16836	0.06976	-0.03127	0.08158	0.07640	0.03313	0.13181	0.10503	-0.01503	0.01400	0.02915	-0.02471	0.12396	0.33306	-0.01162	0.08638	0.08067	-0.00049	0.11518	0.10365	-0.01456	0.15543	0.06889	0.01429	0.01685	0.13677	-0.02131	0.09580	-0.02966	-0.00386	0.13674	0.10755	-0.06786	0.15550	-0.02357	-0.08617	0.09659	0.07971	-0.07538	0.16571	0.08880	-0.01103	0.09593	0.08313	-0.02009	0.08669	0.07291	0.03791	0.02815	0.21623	-0.04449	0.24913	0.04231	0.00273	0.14229	0.03349
26	-0.01775	0.03867	0.03904	0.05445	0.10044	0.07149	-0.01366	0.02944	0.11644	0.04062	0.10488	0.10170	0.02342	-0.04704	0.05599	0.02336	0.13360	0.09078	-0.03017	0.05601	0.08410	0.03042	0.10959	0.11611	-0.01652	-0.00860	0.04636	-0.02891	0.09400	0.36996	-0.02518	0.06074	0.08843	-0.00949	0.07750	0.13425	-0.01824	0.12311	0.07937	0.01445	-0.00884	0.16294	-0.01706	0.06926	-0.01402	0.00529	0.10441	0.12640	-0.06439	0.12987	-0.01077	-0.08798	0.06732	0.09690	-0.06859	0.12374	0.10628	-0.02161	0.07242	0.09343	-0.02143	0.06947	0.07596	0.03994	-0.00901	0.25277	-0.03920	0.21269	0.05790	-0.00223	0.12452	0.04009
27	-0.01443	0.03846	0.01172	0.05465	0.12108	0.07961	-0.01138	0.02766	0.08925	0.03744	0.12319	0.10851	0.03076	-0.07181	0.07237	0.02659	0.09973	0.11599	-0.02419	0.03155	0.09384	0.02616	0.09033	0.12898	-0.01019	-0.03153	0.06564	-0.03189	0.06543	0.40727	-0.02586	0.03473	0.09867	-0.01444	0.04122	0.16671	-0.01515	0.09213	0.09256	0.01588	-0.03500	0.19246	-0.01447	0.04513	0.00453	0.01327	0.07392	0.14901	-0.05454	0.10556	0.00465	-0.08332	0.03857	0.11749	-0.06081	0.08491	0.12762	-0.02440	0.04854	0.10639	-0.01607	0.05375	0.07999	0.04600	-0.04464	0.29252	-0.03379	0.17937	0.07650	-0.00768	0.10781	0.04948
28	-0.00877	0.03683	-0.01457	0.05510	0.14502	0.08795	-0.01044	0.02661	0.06425	0.03592	0.14474	0.11486	0.03606	-0.09528	0.09301	0.03059	0.06719	0.14602	-0.01671	0.00853	0.10635	0.01896	0.07418	0.14438	-0.00188	-0.05404	0.08755	-0.03607	0.03859	0.44489	-0.01770	0.00841	0.11235	-0.01570	0.00700	0.20144	-0.00808	0.06292	0.10938	0.01550	-0.06041	0.22531	-0.01617	0.02381	0.02641	0.01595	0.04537	0.17585	-0.04111	0.08271	0.02379	-0.07586	0.01080	0.14230	-0.05489	0.04952	0.15345	-0.02197	0.02439	0.12274	-0.00837	0.03931	0.08587	0.05164	-0.07781	0.33532	-0.03115	0.14925	0.09857	-0.01516	0.09234	0.06260
29	-0.00407	0.03379	-0.03934	0.05552	0.17278	0.09594	-0.01222	0.02684	0.04124	0.03611	0.17010	0.12057	0.03487	-0.11663	0.11884	0.03225	0.03619	0.18137	-0.01124	-0.01278	0.12233	0.00977	0.06026	0.16306	0.00424	-0.07547	0.11259	-0.04300	0.01354	0.48277	-0.00658	-0.01765	0.13040	-0.01324	-0.02468	0.23873	-0.00012	0.03574	0.13066	0.01250	-0.08467	0.26130	-0.02137	0.00493	0.05198	0.01304	0.01820	0.20728	-0.02845	0.06150	0.04776	-0.06847	-0.01539	0.17201	-0.05217	0.01744	0.18427	-0.01807	0.00031	0.14308	-0.00383	0.02598	0.09461	0.05370	-0.10792	0.38079	-0.03128	0.12219	0.12453	-0.02548	0.07794	0.08044
30	-0.00291	0.03028	-0.06230	0.05583	0.20483	0.10308	-0.01666	0.02854	0.01969	0.03773	0.19979	0.12550	0.02594	-0.13555	0.15066	0.03087	0.00661	0.22225	-0.01047	-0.03251	0.14259	-0.00045	0.04732	0.18574	0.00635	-0.09526	0.14125	-0.05409	-0.00998	0.52098	0.00148	-0.04277	0.15365	-0.00947	-0.05346	0.27876	0.00647	0.01036	0.15727	0.00653	-0.10760	0.30026	-0.02886	-0.01225	0.08163	0.00878	-0.00863	0.24363	-0.02102	0.04191	0.07756	-0.06368	-0.03938	0.20719	-0.05284	-0.01190	0.22045	-0.01602	-0.02330	0.16787	-0.00673	0.01378	0.10729	0.05122	-0.13505	0.42847	-0.03282	0.09791	0.15468	-0.03691	0.06367	0.10401
31	-0.00664	0.02729	-0.08350	0.05598	0.24153	0.10894	-0.02271	0.03158	-0.00106	0.04026	0.23434	0.12948	0.01046	-0.15220	0.18914	0.02737	-0.02202	0.26867	-0.01578	-0.05125	0.16798	-0.01091	0.03423	0.21316	0.00385	-0.11303	0.17399	-0.06852	-0.03234	0.55972	0.00259	-0.06655	0.18273	-0.00796	-0.07934	0.32168	0.01079	-0.01378	0.19012	-0.00236	-0.12917	0.34212	-0.03778	-0.02829	0.11573	0.00733	-0.03592	0.28519	-0.02103	0.02367	0.11398	-0.06313	-0.06094	0.24827	-0.05750	-0.03901	0.26223	-0.01734	-0.04646	0.19752	-0.01605	0.00232	0.12504	0.04434	-0.15978	0.47784	-0.03536	0.07578	0.18931	-0.04649	0.04846	0.13426
32	-0.01506	0.02514	-0.10331	0.05593	0.28318	0.11322	-0.02956	0.03519	-0.02152	0.04317	0.27421	0.13237	-0.00909	-0.16701	0.23482	0.02220	-0.05021	0.32046	-0.02670	-0.06977	0.19931	-0.02054	0.02009	0.24603	-0.00327	-0.12865	0.21131	-0.08351	-0.05384	0.59925	-0.00400	-0.08890	0.21806	-0.01107	-0.10272	0.36761	0.01181	-0.03716	0.23010	-0.01334	-0.14957	0.38685	-0.04675	-0.04345	0.15459	0.00798	-0.06373	0.33226	-0.02731	0.00626	0.15745	-0.06699	-0.08046	0.29558	-0.06632	-0.06432	0.30975	-0.02211	-0.06952	0.23235	-0.02692	-0.00933	0.14886	0.03330	-0.18276	0.52848	-0.03949	0.05481	0.22877	-0.05405	0.03195	0.17201
33	-0.02688	0.02366	-0.12218	0.05559	0.32999	0.11576	-0.03731	0.03802	-0.04204	0.04598	0.31978	0.13401	-0.03013	-0.18043	0.28808	0.01527	-0.07848	0.37729	-0.04108	-0.08885	0.23719	-0.02964	0.00453	0.28494	-0.01392	-0.14220	0.25376	-0.09695	-0.07468	0.63976	-0.01674	-0.10994	0.25975	-0.01925	-0.12427	0.41663	0.00865	-0.06006	0.27806	-0.02539	-0.16908	0.43449	-0.05485	-0.05801	0.19866	0.00649	-0.09155	0.38504	-0.03666	-0.01099	0.20809	-0.07477	-0.09863	0.34922	-0.07795	-0.08822	0.36304	-0.02984	-0.09284	0.27264	-0.03717	-0.02167	0.17960	0.01893	-0.20452	0.58010	-0.04599	0.03372	0.27348	-0.06097	0.01405	0.21791
34	-0.04056	0.02273	-0.14041	0.05493	0.38202	0.11652	-0.04654	0.03949	-0.06275	0.04848	0.37131	0.13422	-0.05108	-0.19263	0.34902	0.00635	-0.10718	0.43865	-0.05630	-0.10896	0.28194	-0.04068	-0.01195	0.33037	-0.02664	-0.15385	0.30186	-0.10848	-0.09497	0.68129	-0.03325	-0.12991	0.30771	-0.03076	-0.14490	0.46875	0.00213	-0.08265	0.33459	-0.03777	-0.18762	0.48501	-0.06327	-0.07225	0.24842	0.00059	-0.11888	0.44362	-0.04609	-0.02843	0.26573	-0.08602	-0.11601	0.40910	-0.09104	-0.11103	0.42205	-0.04009	-0.11654	0.31859	-0.04807	-0.03471	0.21786	0.00239	-0.22525	0.63246	-0.05585	0.01157	0.32383	-0.06712	-0.00548	0.27244
35	-0.05513	0.02257	-0.15804	0.05397	0.43913	0.11553	-0.05749	0.04044	-0.08360	0.05063	0.42887	0.13287	-0.07246	-0.20352	0.41740	-0.00480	-0.13634	0.50387	-0.07121	-0.13003	0.33356	-0.05562	-0.02862	0.38254	-0.04103	-0.16379	0.35606	-0.11862	-0.11479	0.72378	-0.05130	-0.14888	0.36158	-0.04286	-0.16533	0.52391	-0.00502	-0.10498	0.39996	-0.05006	-0.20484	0.53829	-0.07502	-0.08606	0.30422	-0.00820	-0.14530	0.50786	-0.05374	-0.04595	0.32992	-0.10077	-0.13275	0.47486	-0.10588	-0.13279	0.48652	-0.05206	-0.14067	0.37035	-0.06002	-0.04847	0.26405	-0.01585	-0.24462	0.68540	-0.06928	-0.01203	0.38009	-0.07239	-0.02659	0.33580
36	-0.07064	0.02397	-0.17484	0.05284	0.50102	0.11296	-0.07013	0.04222	-0.10437	0.05243	0.49227	0.12986	-0.09620	-0.21301	0.49252	-0.01851	-0.16567	0.57211	-0.08623	-0.15158	0.39178	-0.07371	-0.04521	0.44144	-0.05758	-0.17232	0.41657	-0.12808	-0.13421	0.76703	-0.06927	-0.16667	0.42083	-0.05431	-0.18561	0.58189	-0.01069	-0.12683	0.47390	-0.06275	-0.22027	0.59408	-0.09314	-0.09933	0.36633	-0.01760	-0.17033	0.57730	-0.05963	-0.06308	0.39986	-0.11972	-0.14858	0.54596	-0.12381	-0.15322	0.55594	-0.06487	-0.16517	0.42799	-0.07181	-0.06304	0.31845	-0.03586	-0.26206	0.73869	-0.08508	-0.03709	0.44239	-0.07880	-0.04880	0.40782
37	-0.08790	0.02759	-0.19050	0.05173	0.56710	0.10900	-0.08450	0.04566	-0.12485	0.05390	0.56108	0.12517	-0.12415	-0.22120	0.57326	-0.03486	-0.19478	0.64246	-0.10187	-0.17310	0.45611	-0.09312	-0.06175	0.50669	-0.07683	-0.17987	0.48322	-0.13789	-0.15320	0.81077	-0.08657	-0.18293	0.48465	-0.06642	-0.20510	0.64239	-0.01503	-0.14788	0.55560	-0.07774	-0.23346	0.65199	-0.11815	-0.11222	0.43492	-0.02644	-0.19378	0.65120	-0.06564	-0.07922	0.47444	-0.14398	-0.16326	0.62156	-0.14555	-0.17193	0.62965	-0.07816	-0.18980	0.49139	-0.08337	-0.07824	0.38110	-0.05761	-0.27704	0.79199	-0.10185	-0.06317	0.51056	-0.08875	-0.07158	0.48788
38	-0.10781	0.03326	-0.20480	0.05078	0.63657	0.10390	-0.10096	0.05060	-0.14478	0.05520	0.63459	0.11887	-0.15723	-0.22834	0.65820	-0.05395	-0.22333	0.71397	-0.11803	-0.19429	0.52588	-0.11320	-0.07827	0.57752	-0.09902	-0.18698	0.55542	-0.14953	-0.17167	0.85473	-0.10425	-0.19731	0.55202	-0.08160	-0.22282	0.70503	-0.02015	-0.16797	0.64368	-0.09720	-0.24418	0.71147	-0.14772	-0.12490	0.51001	-0.03486	-0.21574	0.72851	-0.07382	-0.09395	0.55223	-0.17407	-0.17675	0.70041	-0.17082	-0.18851	0.70672	-0.09198	-0.21408	0.56020	-0.09685	-0.09365	0.45180	-0.08092	-0.28926	0.84486	-0.11938	-0.08947	0.58416	-0.10319	-0.09425	0.57479
39	-0.13103	0.04023	-0.21763	0.05003	0.70840	0.09798	-0.12039	0.05617	-0.16378	0.05645	0.71176	0.11120	-0.19536	-0.23474	0.74567	-0.07588	-0.25084	0.78559	-0.13533	-0.21498	0.60024	-0.13500	-0.09462	0.65272	-0.12454	-0.19405	0.63223	-0.16446	-0.18941	0.89872	-0.12448	-0.20951	0.62169	-0.10174	-0.23793	0.76939	-0.02860	-0.18724	0.73628	-0.12187	-0.25264	0.77179	-0.17961	-0.13724	0.59135	-0.04524	-0.23626	0.80796	-0.08547	-0.10712	0.63142	-0.20900	-0.18926	0.78095	-0.19977	-0.20225	0.78592	-0.10659	-0.23749	0.63379	-0.11464	-0.10891	0.52989	-0.10597	-0.29859	0.89680	-0.13890	-0.11498	0.66246	-0.12181	-0.11604	0.66672
40	-0.15808	0.04773	-0.22887	0.04946	0.78137	0.09155	-0.14366	0.06142	-0.18136	0.05771	0.79127	0.10250	-0.23767	-0.24043	0.83382	-0.10064	-0.27655	0.85624	-0.15518	-0.23512	0.67822	-0.15974	-0.11048	0.73069	-0.15422	-0.20123	0.71248	-0.18321	-0.20595	0.94261	-0.15009	-0.21905	0.69223	-0.12778	-0.24971	0.83487	-0.04171	-0.20600	0.83123	-0.15094	-0.25924	0.83207	-0.21334	-0.14853	0.67816	-0.06123	-0.25512	0.88804	-0.10132	-0.11886	0.71002	-0.24767	-0.20057	0.86134	-0.23238	-0.21242	0.86580	-0.12272	-0.25953	0.71132	-0.13803	-0.12366	0.61418	-0.13321	-0.30494	0.94729	-0.16191	-0.13889	0.74446	-0.14438	-0.13600	0.76128
41	-0.18937	0.05514	-0.23825	0.04907	0.85414	0.08499	-0.17087	0.06587	-0.19685	0.05900	0.87146	0.09331	-0.28297	-0.24498	0.92054	-0.12858	-0.29931	0.92485	-0.17898	-0.25458	0.75868	-0.18827	-0.12532	0.80944	-0.18909	-0.20830	0.79483	-0.20532	-0.22048	0.98626	-0.18321	-0.22557	0.76209	-0.15977	-0.25767	0.90074	-0.05939	-0.22442	0.92613	-0.18346	-0.26400	0.89138	-0.24893	-0.15771	0.76896	-0.08409	-0.27190	0.96704	-0.12143	-0.12943	0.78596	-0.28940	-0.20994	0.93962	-0.26772	-0.21838	0.94464	-0.14183	-0.27974	0.79171	-0.16684	-0.13740	0.70284	-0.16355	-0.30824	0.99587	-0.18895	-0.16056	0.82884	-0.17059	-0.15301	0.85555
42	-0.22496	0.06184	-0.24536	0.04890	0.92528	0.07870	-0.20129	0.06940	-0.20940	0.06038	0.95035	0.08423	-0.32983	-0.24753	1.00353	-0.16007	-0.31774	0.99029	-0.20768	-0.27303	0.84028	-0.22028	-0.13832	0.88678	-0.22984	-0.21469	0.87774	-0.22987	-0.23190	1.02934	-0.22395	-0.22899	0.82967	-0.19722	-0.26141	0.96603	-0.08105	-0.24219	1.01839	-0.21932	-0.26644	0.94870	-0.28568	-0.16375	0.86154	-0.11230	-0.28591	1.04304	-0.14509	-0.13899	0.85732	-0.33293	-0.21651	1.01379	-0.30444	-0.21958	1.02045	-0.16541	-0.29763	0.87359	-0.19961	-0.14938	0.79347	-0.19830	-0.30833	1.04214	-0.21953	-0.17945	0.91395	-0.20006	-0.16579	0.94621
43	-0.26421	0.06734	-0.24968	0.04914	0.99321	0.07312	-0.23367	0.07220	-0.21810	0.06197	1.02564	0.07588	-0.37671	-0.24684	1.08029	-0.19441	-0.33051	1.05142	-0.24142	-0.28976	0.92153	-0.25530	-0.14837	0.96027	-0.27537	-0.21968	0.95928	-0.25579	-0.23910	1.07120	-0.27057	-0.22940	0.89326	-0.23964	-0.26060	1.02950	-0.10590	-0.25855	1.10530	-0.25831	-0.26577	1.00294	-0.32231	-0.16579	0.95287	-0.14266	-0.29648	1.11393	-0.17176	-0.14736	0.92244	-0.37652	-0.21952	1.08177	-0.34128	-0.21556	1.09084	-0.19352	-0.31286	0.95533	-0.23486	-0.15854	0.88310	-0.23830	-0.30500	1.08575	-0.25281	-0.19491	0.99766	-0.23138	-0.17315	1.02980
44	-0.30583	0.07129	-0.25060	0.05004	1.05621	0.06869	-0.26665	0.07401	-0.22202	0.06389	1.09476	0.06882	-0.42197	-0.24154	1.14811	-0.23048	-0.33620	1.10693	-0.27934	-0.30361	1.00077	-0.29085	-0.15411	1.02725	-0.32353	-0.22233	1.03698	-0.28212	-0.24117	1.11080	-0.32012	-0.22677	0.95110	-0.28609	-0.25518	1.08948	-0.13348	-0.27217	1.18403	-0.29903	-0.26130	1.05278	-0.35711	-0.16331	1.03917	-0.17394	-0.30307	1.17752	-0.20191	-0.15406	0.98009	-0.41862	-0.21830	1.14149	-0.37705	-0.20607	1.15309	-0.22491	-0.32510	1.03513	-0.27137	-0.16371	0.96837	-0.28276	-0.29783	1.12618	-0.28734	-0.20618	1.07736	-0.26276	-0.17423	1.10303
45	-0.34822	0.07343	-0.24739	0.05178	1.11236	0.06574	-0.29884	0.07538	-0.22037	0.06610	1.15492	0.06338	-0.46381	-0.23030	1.20412	-0.26759	-0.33346	1.15515	-0.31980	-0.31305	1.07609	-0.32825	-0.15424	1.08499	-0.37261	-0.22137	1.10790	-0.30810	-0.23752	1.14660	-0.36930	-0.22082	1.00135	-0.33481	-0.24529	1.14393	-0.16278	-0.28141	1.25161	-0.33908	-0.25250	1.09670	-0.38874	-0.15608	1.11633	-0.20053	-0.30513	1.23157	-0.23595	-0.15848	1.02929	-0.45826	-0.21213	1.19084	-0.40996	-0.19117	1.20429	-0.25872	-0.33376	1.11093	-0.30826	-0.16373	1.04560	-0.32991	-0.28615	1.16248	-0.32095	-0.21255	1.15004	-0.29323	-0.16844	1.16305
46	-0.38979	0.07383	-0.23927	0.05431	1.15952	0.06451	-0.33410	0.06839	-0.21260	0.06848	1.20331	0.05961	-0.50079	-0.21204	1.24539	-0.30474	-0.32148	1.19408	-0.36098	-0.31643	1.14517	-0.35486	-0.14772	1.13070	-0.42192	-0.21528	1.16875	-0.33320	-0.22770	1.17648	-0.41566	-0.21092	1.04216	-0.38294	-0.23115	1.19036	-0.19231	-0.28455	1.30499	-0.37637	-0.23887	1.13290	-0.41657	-0.14412	1.18035	-0.28394	-0.30250	1.27387	-0.27235	-0.16028	1.06926	-0.49455	-0.20041	1.22766	-0.43818	-0.17124	1.24155	-0.29454	-0.33802	1.18051	-0.34420	-0.15777	1.11115	-0.37783	-0.26931	1.19303	-0.35131	-0.21331	1.21242	-0.32172	-0.15561	1.20754
