	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d
7	14.85512	0.86308	30.91279	1.51948	0.87629	1.24150	-3.36465	1.00281	14.08623	0.96904	32.79998	1.50241	4.40582	1.49416	-4.95264	1.02410	15.27866	29.35876	-0.05128	-3.36675	14.62343	31.83854	3.68423	-4.62600	13.96323	29.17153	-1.06474	-4.60480	13.49507	31.39192	4.01711	-5.35826	16.39440	32.22055	-0.11711	-2.42155	15.78779	34.34880	3.63962	-5.02249	15.26788	33.97596	1.34281	-4.47222	14.48768	29.80875	1.22363	-1.50719	14.82112	33.63560	2.84122	-3.91771	14.20930	29.59280	1.38911	-3.86340	13.65720	31.80757	4.72840	-4.77616	13.20401	33.12133	5.79121	-6.13600	14.25235	30.26179	1.97478	-2.84989	14.53718	33.55774	3.96329	-5.36892	13.50496	30.43759	2.00525	-3.26632	14.25694	34.44700	7.02531	-3.60919	15.51667	31.88890	-0.87346	-4.76617	12.77711	31.12916	1.75209	-6.97631	15.72468	32.31834	1.02836	-2.70721	14.97473	34.92888	5.67412	-3.67506	14.80656	31.00574	2.78182	-3.18568	12.81390	30.59328	5.34739	-5.01300
8	14.72081	0.87848	30.59147	1.57240	2.33936	1.21885	-3.58766	1.06630	13.89775	0.97257	32.59081	1.54298	6.14427	1.58417	-4.92460	1.01850	15.08581	28.88107	1.27870	-3.40952	14.45115	31.59058	5.21347	-4.78181	13.86158	28.89564	0.47600	-4.91374	13.32892	31.23845	5.74856	-5.04596	16.19457	31.74819	1.20530	-2.67033	15.58703	34.10822	5.46232	-5.16383	15.04803	33.82104	3.39167	-4.95977	14.31630	29.55673	2.75689	-1.68383	14.68221	33.41093	4.49879	-4.13666	14.28355	29.29144	2.30956	-4.07698	13.43570	31.44134	6.20986	-4.64063	12.99257	33.00592	7.67193	-5.84844	14.00021	30.04873	3.76528	-3.08364	14.40868	33.49357	5.80617	-5.46159	13.25581	29.97485	3.47690	-3.42801	13.98939	34.23307	9.06530	-3.44510	15.47938	31.68103	0.72030	-5.05082	12.65564	31.06346	3.48611	-7.12042	15.70588	32.17485	2.76326	-2.88958	14.77037	34.76202	7.74553	-3.73780	14.69778	30.43260	3.58913	-3.29809	12.57357	30.15137	6.67888	-4.78835
9	14.55353	0.90550	30.27678	1.61736	3.80398	1.28588	-3.54532	1.10705	13.68471	0.96635	32.33819	1.57044	7.75057	1.67640	-4.68549	1.03078	14.88389	28.41738	2.56313	-3.23626	14.25516	31.34937	6.69886	-4.67146	13.71543	28.63204	2.06956	-4.89933	13.14230	31.09241	7.37129	-4.55412	15.97318	31.31887	2.51512	-2.71064	15.35322	33.82684	7.17054	-5.07133	14.76402	33.60264	5.44136	-5.07843	14.11631	29.34445	4.35481	-1.58244	14.49802	33.11263	6.03453	-4.15527	14.33038	29.01099	3.24572	-4.03238	13.20350	31.03915	7.50677	-4.33061	12.78444	32.80089	9.34429	-5.38849	13.72314	29.78404	5.42689	-3.05279	14.24429	33.30006	7.43170	-5.33676	12.97347	29.54568	4.99254	-3.32131	13.69655	33.99534	10.95092	-3.10004	15.39594	31.47260	2.33817	-5.05191	12.50360	30.94223	5.15095	-6.97778	15.64488	32.01670	4.49484	-2.83260	14.51814	34.55023	9.71347	-3.55186	14.56822	29.89920	4.40165	-3.20043	12.33257	29.71095	7.88298	-4.40270
10	14.37486	0.94004	29.93296	1.65274	5.15783	1.41438	-3.29250	1.11602	13.46768	0.95016	32.01759	1.58650	9.14576	1.75867	-4.30501	1.04288	14.69386	27.94624	3.72787	-2.90549	14.05009	31.10888	8.08296	-4.36229	13.54528	28.34380	3.59644	-4.61407	12.95751	30.90347	8.80687	-3.97129	15.75179	30.88377	3.70517	-2.59302	15.10819	33.48122	8.68557	-4.79519	14.44253	33.29894	7.33161	-4.85673	13.91125	29.13371	5.89162	-1.26752	14.28921	32.75328	7.39446	-4.01528	14.36472	28.70135	4.10685	-3.80617	12.98109	30.57303	8.56808	-3.92354	12.60108	32.46395	10.71461	-4.82837	13.45691	29.44066	6.85795	-2.80851	14.06917	32.96815	8.74596	-5.05984	12.68259	29.10752	6.42931	-3.00992	13.40364	33.69111	12.58022	-2.66078	15.28115	31.23137	3.86598	-4.81766	12.33663	30.74259	6.65375	-6.62105	15.55798	31.80966	6.08884	-2.58185	14.23621	34.27029	11.46676	-3.19366	14.43542	29.36553	5.13449	-2.95651	12.11165	29.23753	8.90416	-3.92385
11	14.20940	0.97899	29.52096	1.67826	6.31350	1.56646	-2.89610	1.09687	13.26873	0.92783	31.59034	1.59548	10.27649	1.82536	-3.84253	1.04630	14.53589	27.44185	4.71818	-2.48005	13.85530	30.82756	9.30130	-3.93412	13.37521	27.98523	4.95136	-4.13716	12.79535	30.60738	9.99732	-3.35112	15.55399	30.39037	4.69333	-2.36666	14.87700	33.03060	9.95099	-4.38134	14.12405	32.88447	8.93107	-4.36698	13.72695	28.87823	7.25909	-0.82003	14.08489	32.32737	8.54160	-3.77079	14.40217	28.32432	4.83451	-3.47634	12.78563	29.99959	9.36109	-3.47782	12.45805	31.96899	11.75112	-4.21437	13.23492	28.99652	7.99802	-2.41191	13.91062	32.48713	9.71123	-4.69010	12.40718	28.60871	7.69265	-2.55888	13.13824	33.25744	13.88017	-2.18767	15.15482	30.91446	5.20620	-4.41797	12.17396	30.42775	7.92342	-6.13313	15.47186	31.51737	7.43921	-2.19635	13.95131	33.87691	12.92039	-2.73666	14.31638	28.78910	5.72489	-2.62481	11.92565	28.68302	9.70278	-3.39067
12	14.07693	1.02040	29.01565	1.69447	7.23095	1.71153	-2.41717	1.06219	13.10519	0.90543	31.02674	1.60103	11.12340	1.87703	-3.32868	1.04502	14.42349	26.88460	5.50839	-2.01222	13.68874	30.45100	10.30081	-3.44348	13.22483	27.52343	6.07401	-3.54879	12.66946	30.16099	10.91430	-2.70854	15.39709	29.80655	5.44730	-2.06883	14.67973	32.44207	10.94007	-3.85939	13.84964	32.34554	10.17531	-3.70199	13.58340	28.54003	8.39576	-0.31427	13.91468	31.82004	9.46034	-3.45979	14.45329	27.86511	5.41127	-3.10250	12.62594	29.28970	9.87723	-3.01896	12.36091	31.31627	12.47470	-3.56249	13.07653	28.44303	8.83800	-1.91817	13.79069	31.86026	10.34853	-4.25962	12.16500	28.01222	8.73797	-2.02268	12.92273	32.64756	14.82097	-1.69911	15.03555	30.48897	6.30588	-3.92328	12.03370	29.96417	8.92082	-5.57491	15.41477	31.11746	8.49425	-1.73050	13.69039	33.32759	14.03431	-2.21445	14.22261	28.14524	6.15233	-2.24564	11.78009	28.01450	10.26527	-2.81470
13	13.98760	1.06293	28.41023	1.70352	7.90971	1.83394	-1.90202	1.02603	12.98619	0.88854	30.32199	1.60549	11.69682	1.91538	-2.77143	1.04763	14.36100	26.26443	6.09489	-1.53663	13.56244	29.94170	11.05344	-2.91476	13.10438	26.94663	6.94757	-2.91351	12.58464	29.55777	11.55898	-2.04001	15.28840	29.12454	5.97193	-1.72616	14.52618	31.70868	11.65529	-3.24673	13.64831	31.68764	11.06835	-2.95374	13.49010	28.09680	9.28390	0.19613	13.80101	31.22207	10.15314	-3.09478	14.52165	27.32834	5.84535	-2.71670	12.50202	28.44390	10.13278	-2.54908	12.30540	30.52884	12.93429	-2.87244	12.98275	27.78325	9.40508	-1.37076	13.72121	31.11394	10.71737	-3.77655	11.96611	27.30403	9.55669	-1.44353	12.76999	31.85429	15.41271	-1.18649	14.93495	29.94112	7.15554	-3.38964	11.92866	29.33843	9.63750	-4.97861	15.40743	30.60753	9.25378	-1.22465	13.47379	32.60617	14.80854	-1.62811	14.15853	27.42823	6.42372	-1.84308	11.67273	27.22615	10.60095	-2.19821
14	13.94207	1.10539	27.71057	1.70863	8.36570	1.93111	-1.38030	0.99750	12.91294	0.88025	29.49576	1.61077	12.02490	1.94003	-2.17294	1.05906	14.34543	25.57958	6.48265	-1.07071	13.48157	29.29600	11.56039	-2.35179	13.01553	26.25977	7.57549	-2.27501	12.53904	28.81931	11.95164	-1.34536	15.22660	28.35119	6.28212	-1.35808	14.41617	30.85064	12.12135	-2.55774	13.53083	30.92984	11.65348	-2.19608	13.44631	27.54067	9.92911	0.68352	13.75448	30.53804	10.63353	-2.67241	14.60544	26.72730	6.15188	-2.32310	12.40821	27.48640	10.16077	-2.06325	12.28192	29.64068	13.18244	-2.14601	12.94044	27.02541	9.73747	-0.80203	13.70304	30.29170	10.88909	-3.24110	11.81528	26.48912	10.14951	-0.85411	12.68250	30.90635	15.68912	-0.63973	14.85536	29.27190	7.76693	-2.85286	11.86463	28.56186	10.08670	-4.35844	15.45844	29.99923	9.74504	-0.70413	13.31251	31.72750	15.26695	-0.97540	14.12316	26.64226	6.54897	-1.43069	11.59827	26.33483	10.73193	-1.55114
15	13.93503	1.14655	26.92895	1.71224	8.61498	2.00577	-0.86739	0.97831	12.88152	0.88080	28.58056	1.61907	12.14139	1.94954	-1.54250	1.07711	14.37047	24.83534	6.67704	-0.61988	13.44655	28.54004	11.84517	-1.75399	12.95597	25.47793	7.96386	-1.65862	12.52830	27.97900	12.11942	-0.63845	15.20556	27.49976	6.38969	-0.97802	14.34362	29.90367	12.37589	-1.81077	13.49084	30.09399	11.97943	-1.47590	13.44483	26.87447	10.34344	1.14314	13.77348	29.78365	10.92008	-2.18869	14.70054	26.07661	6.34454	-1.90761	12.33741	26.44904	9.99796	-1.56183	12.28110	28.68487	13.25910	-1.39781	12.93116	26.17922	9.86734	-0.23557	13.72908	29.43871	10.92550	-2.66009	11.71527	25.58502	10.51322	-0.28021	12.65460	29.84872	15.69143	-0.06416	14.79235	28.49054	8.15348	-2.33086	11.84098	27.66196	10.29251	-3.72427	15.56540	29.30935	9.99980	-0.18240	13.20848	30.72618	15.44383	-0.27088	14.11291	25.79625	6.53289	-1.01533	11.55309	25.37029	10.68439	-0.89662
16	13.95916	1.18506	26.08156	1.71437	8.67252	2.05929	-0.36891	0.96508	12.88606	0.88847	27.60889	1.63335	12.07764	1.94483	-0.89935	1.09573	14.43018	24.04355	6.68495	-0.18293	13.45575	27.71314	11.94080	-1.12732	12.92373	24.62299	8.12137	-1.07603	12.54863	27.06871	12.08909	0.05615	15.21785	26.58794	6.30893	-0.59346	14.30107	28.90463	12.46110	-1.03022	13.51068	29.19661	12.08170	-0.81539	13.47563	26.10800	10.54054	1.58379	13.84727	28.97773	11.03244	-1.65012	14.80334	25.39093	6.43677	-1.45259	12.28417	25.35836	9.67469	-1.05412	12.29788	27.68648	13.18632	-0.65374	12.94004	25.25711	9.81802	0.31309	13.78940	28.58878	10.86736	-2.05289	11.66799	24.61697	10.64637	0.25928	12.67585	28.72373	15.45989	0.51906	14.73952	27.61322	8.32774	-1.82973	11.85289	26.66947	10.28016	-3.09022	15.71804	28.55483	10.04741	0.33487	13.15681	29.64287	15.37749	0.45251	14.12373	24.90499	6.38388	-0.59892	11.53696	24.36400	10.48465	-0.26198
17	14.00783	1.21945	25.18738	1.71282	8.55907	2.09004	0.11642	0.95346	12.92110	0.90069	26.60518	1.65700	11.85997	1.93122	-0.26634	1.11085	14.52034	23.22039	6.52111	0.24599	13.50738	26.85246	11.87916	-0.48689	12.91857	23.72038	8.06839	-0.52782	12.59766	26.11141	11.88577	0.71547	15.25680	25.63731	6.06658	-0.20523	14.28221	27.87991	12.41606	-0.24275	13.56845	28.24685	11.98299	-0.21913	13.52877	25.25627	10.53906	2.01813	13.96112	28.13567	10.98841	-1.07644	14.91198	24.68461	6.44496	-0.94661	12.24620	24.23153	9.21338	-0.55357	12.33247	26.66057	12.97334	0.06038	12.96060	24.27756	9.61145	0.83813	13.87538	27.75856	10.73398	-1.44607	11.67400	23.61336	10.56176	0.75707	12.73504	27.56096	15.03069	1.08466	14.69230	26.66312	8.30955	-1.34780	11.89390	25.60956	10.06958	-2.47543	15.90222	27.75205	9.92004	0.84706	13.14910	28.51612	15.11003	1.15574	14.15213	23.98926	6.12386	-0.17916	11.55165	23.34017	10.15922	0.33515
18	14.07623	1.24857	24.26579	1.70508	8.30583	2.09586	0.59644	0.94095	12.98243	0.91492	25.58379	1.69192	11.51126	1.91669	0.33952	1.12274	14.63768	22.38148	6.21128	0.67709	13.59931	25.98242	11.68575	0.14884	12.94108	22.79451	7.84242	-0.00382	12.67374	25.12053	11.53537	1.32864	15.31822	24.67048	5.70384	0.19340	14.28265	26.84121	12.27190	0.53022	13.64503	27.24997	11.70406	0.32226	13.59650	24.33850	10.36735	2.45847	14.10118	27.26694	10.80367	-0.49330	15.02602	23.96921	6.38867	-0.38522	12.22387	23.08008	8.63489	-0.07012	12.38858	25.61328	12.62636	0.73061	12.99452	23.26583	9.27583	1.34452	13.98107	26.94740	10.52962	-0.86168	11.73079	22.59895	10.29186	1.22206	12.82299	26.37461	14.43440	1.61553	14.64993	25.66717	8.13251	-0.87586	11.95779	24.50051	9.67726	-1.89677	16.10362	26.91644	9.65788	1.35799	13.17678	27.37974	14.68768	1.80972	14.19518	23.07110	5.78844	0.24992	11.59880	22.31496	9.73698	0.89304
19	14.16146	1.27195	23.33270	1.69026	7.95125	2.07724	1.08416	0.92722	13.06701	0.92915	24.55265	1.73601	11.05465	1.90773	0.91213	1.13405	14.77837	21.53713	5.78892	1.12320	13.72806	25.11030	11.37834	0.76549	12.99111	21.86393	7.49257	0.51372	12.77518	24.10444	11.06765	1.89831	15.40093	23.70601	5.26713	0.61442	14.29961	25.79300	12.05383	1.27675	13.72866	26.21205	11.27344	0.83112	13.67476	23.37551	10.06216	2.91602	14.25697	26.37490	10.49308	0.07873	15.14571	23.24965	6.28616	0.23106	12.21904	21.91720	7.96769	0.39409	12.47060	24.54644	12.15670	1.35705	13.04808	22.24974	8.84615	1.84534	14.10273	26.14323	10.25251	-0.30986	11.83212	21.58854	9.88213	1.67704	12.93331	25.16768	13.69763	2.10745	14.61533	24.65002	7.84096	-0.39783	12.03979	23.35994	9.12653	-1.36035	16.31085	26.06038	9.30600	1.87475	13.23320	26.26084	14.15748	2.40466	14.25012	22.16679	5.41812	0.69688	11.67866	21.30118	9.24973	1.42111
20	14.26176	1.29000	22.39742	1.66980	7.53165	2.03856	1.59270	0.91283	13.17223	0.94193	23.51867	1.78316	10.51647	1.90639	1.45373	1.14689	14.93691	20.69056	5.28806	1.59512	13.88813	24.23308	10.97195	1.35536	13.06641	20.93721	7.06469	1.04215	12.89936	23.07194	10.51767	2.43363	15.50556	22.75494	4.79472	1.06843	14.33114	24.74376	11.78536	1.99161	13.81576	25.14200	10.72787	1.33833	13.76329	22.38553	9.66078	3.39927	14.42121	25.45816	10.07228	0.62952	15.27127	22.52206	6.14747	0.89585	12.23367	20.76074	7.24991	0.84208	12.58098	23.46371	11.58542	1.94695	13.12741	21.25180	8.35664	2.35444	14.23817	25.33317	9.90400	0.20931	11.96845	20.58505	9.37765	2.14786	13.06137	23.94034	12.84699	2.56431	14.59436	23.63003	7.47902	0.10417	12.13713	22.21077	8.45596	-0.86041	16.51639	25.19032	8.90440	2.40385	13.31380	25.17754	13.56149	2.94812	14.31355	21.28212	5.04686	1.17025	11.78956	20.31209	8.73016	1.93052
21	14.37528	1.30368	21.46219	1.64627	7.07247	1.98680	2.12778	0.89780	13.29515	0.95250	22.49082	1.82588	9.92572	1.91074	1.96837	1.16141	15.10586	19.83904	4.73612	2.09520	14.07244	23.35051	10.48717	1.91517	13.16252	20.01274	6.58856	1.58945	13.04244	22.03622	9.92362	2.94168	15.63198	21.82007	4.30844	1.55718	14.37546	23.70731	11.48686	2.67064	13.90743	24.05033	10.10490	1.87244	13.86399	21.38127	9.19184	3.90947	14.58852	24.51381	9.55898	1.15677	15.40293	21.77598	5.97047	1.59299	12.26894	19.63006	6.52152	1.27543	12.71839	22.37376	10.94168	2.50626	13.23431	20.28451	7.83381	2.87740	14.38655	24.51257	9.49392	0.69933	12.12837	19.58358	8.81255	2.65020	13.20273	22.69845	11.91337	2.98978	14.59386	22.61837	7.07876	0.64157	12.24891	21.07902	7.71564	-0.38568	16.71566	24.30504	8.47771	2.94563	13.41467	24.13580	12.93117	3.45538	14.38119	20.41320	4.69402	1.67405	11.92759	19.36146	8.20893	2.42732
22	14.49885	1.31409	20.52452	1.62160	6.58616	1.92959	2.68275	0.88103	13.43187	0.96075	21.47889	1.85825	9.30984	1.91739	2.45727	1.17608	15.27605	18.97531	4.15055	2.61383	14.27338	22.47039	9.95142	2.44259	13.27435	19.08421	6.07685	2.15013	13.19903	21.01575	9.32247	3.42365	15.77695	20.89652	3.81321	2.06952	14.42992	22.69480	11.17080	3.30807	14.00506	22.94664	9.43420	2.44744	13.97859	20.37132	8.67325	4.43675	14.75447	23.54169	8.97404	1.66018	15.54007	20.99886	5.74321	2.29450	12.32440	18.53999	5.81288	1.69081	12.87751	21.28960	10.25615	3.03529	13.36404	19.35200	7.29676	3.40672	14.54772	23.68522	9.03813	1.16224	12.29959	18.57723	8.20863	3.18263	13.35229	21.45712	10.93279	3.38232	14.61927	21.61986	6.65518	1.21336	12.37500	19.98669	6.95569	0.07377	16.90533	23.39729	8.03247	3.49093	13.53063	23.12688	12.28364	3.93922	14.44808	19.55056	4.36343	2.20448	12.08626	18.45963	7.71026	2.91184
23	14.62732	1.32215	19.58045	1.59643	6.07710	1.87352	3.23969	0.86098	13.57698	0.96715	20.49040	1.87730	8.69107	1.92341	2.91862	1.18866	15.43736	18.08924	3.54079	3.13183	14.48301	21.60319	9.39219	2.93440	13.39755	18.14725	5.53394	2.70811	13.36162	20.02971	8.74516	3.87696	15.93289	19.97383	3.30377	2.58297	14.49033	21.70853	10.84035	3.89781	14.10777	21.83836	8.73380	3.05519	14.10665	19.36387	8.11756	4.96009	14.91475	22.54750	8.34269	2.13776	15.68062	20.18124	5.45206	2.96508	12.39735	17.49528	5.13766	2.08188	13.04990	20.22618	9.55633	3.52967	13.50577	18.45341	6.76156	3.92530	14.72082	22.85689	8.55188	1.59765	12.46919	17.56136	7.58101	3.72837	13.50445	20.23689	9.94194	3.73551	14.67185	20.63416	6.21012	1.80585	12.51425	18.94825	6.21867	0.52484	17.08208	22.45890	7.56386	4.02336	13.65413	22.13219	11.62530	4.40525	14.50877	18.68338	4.04958	2.75049	12.25620	17.60979	7.24964	3.38313
24	14.75354	1.32878	18.62658	1.57114	5.54850	1.82343	3.77557	0.83695	13.72345	0.97256	19.52896	1.88326	8.08577	1.92709	3.35036	1.19728	15.57958	17.16884	2.91229	3.62740	14.69275	20.75484	8.82975	3.38669	13.52744	17.20124	4.96492	3.24372	13.52036	19.08985	8.21166	4.30009	16.08881	19.03978	2.77399	3.07034	14.55176	20.74329	10.49314	4.43641	14.21210	20.72994	8.01212	3.66701	14.24415	18.36803	7.53892	5.45268	15.06422	21.54338	7.69513	2.58579	15.82040	19.32007	5.09080	3.57214	12.48271	16.49146	4.49676	2.44354	13.22529	19.19731	8.86595	3.98489	13.64529	17.58368	6.24313	4.41508	14.90274	22.03047	8.04661	2.00444	12.62403	16.53451	6.94378	4.26196	13.65350	19.05531	8.97083	4.04220	14.74744	19.65758	5.74104	2.39740	12.66283	17.96827	5.53550	0.97339	17.24261	21.48641	7.06653	4.52607	13.77578	21.13604	10.96281	4.85361	14.55711	17.80228	3.74593	3.29741	12.42602	16.80835	6.83532	3.84292
25	14.86918	1.33507	17.66073	1.54702	5.00657	1.78287	4.27010	0.80989	13.86333	0.97782	18.59385	1.87904	7.50496	1.92805	3.75285	1.20167	15.69312	16.20141	2.26944	4.08363	14.89369	19.92398	8.27473	3.79632	13.65723	16.24736	4.37826	3.74050	13.66433	18.19449	7.72778	4.69637	16.23210	18.08388	2.22321	3.50819	14.61033	19.79228	10.12734	4.92536	14.31268	19.62268	7.27397	4.24413	14.38316	17.39145	6.95579	5.89112	15.19604	20.54420	7.06357	3.00128	15.95290	18.41887	4.66493	4.09564	12.57385	15.52325	3.88971	2.77434	13.39251	18.21220	8.20568	4.40126	13.76833	16.73378	5.75448	4.86486	15.08763	21.20534	7.53088	2.38318	12.75272	15.49759	6.31122	4.75756	13.79352	17.91908	8.03743	4.29974	14.83748	18.68456	5.24680	2.96457	12.81381	17.04004	4.92216	1.42504	17.38445	20.48365	6.54235	4.98902	13.88653	20.13390	10.30931	5.28340	14.58686	16.90281	3.45177	3.83186	12.58435	16.04362	6.46592	4.29511
