	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d
7	2.45016	0.81492	2.50329	1.77566	-5.25598	0.55285	-21.18656	2.01937	3.18330	0.63012	3.02223	1.26502	-4.30718	0.30293	-26.34197	2.49496	2.03002	3.39234	-4.92361	-19.89846	3.62583	2.35063	-4.45588	-22.63193	2.61579	3.58928	-5.76401	-22.76194	4.35039	3.99153	-4.02764	-25.38002	2.75662	3.40481	-5.06982	-25.10290	2.90027	3.77590	-4.36510	-26.30977	1.13034	0.26005	-6.16273	-19.53788	1.95728	-0.63614	-5.00502	-21.39935	3.68844	4.21835	-4.31899	-28.74843	2.27559	1.42620	-5.10080	-21.02340	2.53171	3.42999	-4.96807	-23.82164	2.83223	2.02759	-4.36726	-24.37554	1.76620	1.44217	-4.47837	-22.47775	3.79640	0.94215	-3.74568	-28.02394	4.33905	1.97312	-5.41388	-17.68184	3.13048	4.71772	-4.34150	-26.52172	2.41804	2.97940	-5.60940	-22.62874	2.85374	1.60379	-4.37580	-25.97250	2.82182	4.73448	-5.83848	-19.63771	2.16318	2.03649	-4.33324	-31.68492	2.84105	4.97050	-4.44965	-20.90219	3.14364	4.15042	-4.07984	-26.29125
8	2.90532	0.81096	3.07140	1.70416	-4.92401	0.56944	-20.56366	2.00234	3.57746	0.60680	3.60762	1.20168	-4.15487	0.30756	-25.91578	2.50575	2.46215	3.85791	-4.65769	-19.33872	3.87327	2.84981	-4.40991	-22.28614	3.03172	3.97539	-5.50702	-22.05672	4.69855	4.37929	-3.68800	-24.93214	3.31324	4.04915	-4.56357	-24.18945	3.35183	4.35087	-4.29574	-25.88121	1.69201	0.91855	-5.88029	-19.11535	2.45917	0.01377	-4.75171	-20.78388	4.14511	4.76070	-4.21737	-28.00867	2.64613	1.95007	-4.85718	-20.30656	2.97350	3.98938	-4.73655	-23.25107	3.24114	2.87574	-4.25444	-24.07128	2.18413	2.02639	-4.06742	-22.22626	4.18298	1.66147	-3.81665	-27.85915	4.83055	2.88178	-5.02012	-16.96272	3.56093	5.26854	-3.93671	-25.92733	2.85073	3.48277	-5.25165	-22.09451	3.10766	2.16204	-4.33440	-25.66204	3.24792	5.16419	-5.46480	-18.88174	2.62932	2.67890	-4.16950	-31.38474	3.24074	5.46543	-4.14268	-20.24438	3.58782	4.70711	-3.84430	-25.80983
9	3.37274	0.80979	3.68095	1.64041	-4.51092	0.55461	-19.99033	1.99432	3.96519	0.59054	4.23771	1.13675	-3.88479	0.37596	-25.46448	2.49544	2.87693	4.34885	-4.36009	-18.85015	4.12751	3.40062	-4.25125	-21.91999	3.45542	4.40675	-5.16916	-21.45672	5.02456	4.81301	-3.24815	-24.46469	3.90322	4.77460	-4.01699	-23.38058	3.78765	4.96569	-4.11430	-25.42509	2.29784	1.63590	-5.39855	-18.69111	2.97833	0.69572	-4.40252	-20.14907	4.59416	5.31769	-3.96608	-27.25835	3.01288	2.51390	-4.58544	-19.64845	3.39810	4.58740	-4.41911	-22.65262	3.63203	3.75667	-4.05515	-23.76903	2.60947	2.67741	-3.62868	-21.94407	4.58506	2.42107	-3.70547	-27.58234	5.32203	3.80593	-4.49665	-16.33965	3.96917	5.84879	-3.38174	-25.37568	3.27951	4.00594	-4.79604	-21.57289	3.36799	2.78089	-4.18523	-25.33931	3.69730	5.62926	-4.96535	-18.18773	3.10795	3.41508	-3.87417	-30.95895	3.66722	5.99622	-3.80072	-19.67321	4.02286	5.30795	-3.53203	-25.36321
10	3.82049	0.81208	4.32256	1.58430	-4.06327	0.52508	-19.50089	1.98944	4.32943	0.58084	4.91206	1.07530	-3.57124	0.46126	-25.02695	2.47151	3.25192	4.85678	-4.06300	-18.44501	4.38418	4.01686	-4.03201	-21.56315	3.85236	4.87750	-4.78279	-20.96982	5.31284	5.30307	-2.81201	-24.00851	4.48439	5.55190	-3.47476	-22.72428	4.18582	5.61990	-3.87923	-24.97840	2.91556	2.42391	-4.79469	-18.29563	3.47634	1.40562	-4.00699	-19.55309	5.01532	5.89815	-3.63216	-26.54795	3.35242	3.10890	-4.31479	-19.09608	3.79106	5.22451	-4.08142	-22.09428	3.99125	4.65195	-3.84962	-23.48006	3.00654	3.36125	-3.21911	-21.66543	4.97846	3.21008	-3.48657	-27.24530	5.77097	4.72636	-3.90164	-15.85154	4.33484	6.47224	-2.80298	-24.89001	3.66964	4.54435	-4.29444	-21.10479	3.62547	3.46564	-3.98080	-25.02298	4.14580	6.13845	-4.40114	-17.59394	3.56781	4.22291	-3.52316	-30.48565	4.09944	6.55311	-3.44258	-19.21012	4.43670	5.94736	-3.20370	-24.98023
11	4.21477	0.81778	4.97490	1.53438	-3.64400	0.50461	-19.11038	1.98428	4.65670	0.57643	5.62050	1.01974	-3.28979	0.52758	-24.63280	2.44334	3.56735	5.36434	-3.80353	-18.12262	4.63658	4.70030	-3.80589	-21.23838	4.18820	5.37288	-4.39920	-20.58973	5.55503	5.84325	-2.47462	-23.58982	5.00976	6.33642	-2.99364	-22.23505	4.53388	6.30418	-3.65372	-24.57183	3.50206	3.27089	-4.18202	-17.95060	3.91162	2.12963	-3.63561	-19.03362	5.39152	6.50349	-3.28817	-25.92029	3.64351	3.72025	-4.08478	-18.66882	4.14673	5.89132	-3.77592	-21.61605	4.30838	5.53617	-3.70799	-23.21533	3.34113	4.03565	-2.88543	-21.41610	5.34144	4.01403	-3.25094	-26.90020	6.13451	5.60807	-3.32059	-15.50692	4.64463	7.13961	-2.32707	-24.47702	3.98902	5.08523	-3.81678	-20.71468	3.86659	4.20837	-3.77633	-24.72795	4.56472	6.68057	-3.85596	-17.12043	3.97923	5.06979	-3.20737	-30.03110	4.51063	7.11999	-3.10645	-18.85561	4.81970	6.61496	-2.91968	-24.67289
12	4.52815	0.82580	5.60866	1.48958	-3.31633	0.50517	-18.81423	1.97797	4.93927	0.57670	6.34383	0.97145	-3.10036	0.55926	-24.29858	2.41795	3.81040	5.85094	-3.61732	-17.87238	4.87670	5.43799	-3.62833	-20.95677	4.43692	5.87018	-4.07983	-20.30058	5.75121	6.41402	-2.30165	-23.22681	5.43877	7.08064	-2.63381	-21.89545	4.82936	7.00351	-3.50008	-24.22406	4.01347	4.14090	-3.66944	-17.66364	4.24909	2.84074	-3.35555	-18.60396	5.71276	7.12570	-3.00193	-25.39828	3.87107	4.32753	-3.93356	-18.35851	4.46702	6.57304	-3.54600	-21.23185	4.57759	6.38000	-3.66307	-22.98416	3.59004	4.66125	-2.65567	-21.20863	5.65996	4.81125	-3.07057	-26.58613	6.38190	6.41023	-2.84531	-15.28701	4.89502	7.83963	-2.04943	-24.13503	4.21686	5.60861	-3.43587	-20.40765	4.07693	4.98753	-3.61942	-24.46327	4.92725	7.22755	-3.41013	-16.76602	4.32069	5.91575	-2.99908	-29.63656	4.87392	7.67668	-2.84310	-18.59269	5.16469	7.29372	-2.72446	-24.44146
13	4.74562	0.83412	6.19619	1.44974	-3.12442	0.51926	-18.59633	1.97131	5.17519	0.58236	7.05778	0.93221	-3.03452	0.55642	-24.03036	2.39907	3.97790	6.30223	-3.53144	-17.68077	5.09650	6.20364	-3.55134	-20.72068	4.58590	6.34401	-3.87504	-20.08490	5.90709	6.98984	-2.31327	-22.92964	5.74652	7.74872	-2.43940	-21.67007	5.07663	7.69988	-3.46358	-23.94387	4.41730	4.98675	-3.33026	-17.43207	4.46863	3.50845	-3.21040	-18.25883	5.97796	7.75226	-2.83037	-24.98433	4.02846	4.90960	-3.88397	-18.14142	4.75674	7.25184	-3.42019	-20.94072	4.79782	7.15680	-3.70493	-22.79308	3.74553	5.21159	-2.53459	-21.04564	5.92979	5.57662	-2.97958	-26.32553	6.50226	7.10252	-2.54698	-15.15969	5.09127	8.55233	-2.01013	-23.85989	4.34761	6.09469	-3.20531	-20.17530	4.24435	5.77088	-3.54484	-24.23392	5.21498	7.74673	-3.11496	-16.51297	4.58317	6.72021	-2.92760	-29.32135	5.16674	8.20285	-2.69627	-18.39797	5.46581	7.96125	-2.63385	-24.28097
14	4.86635	0.84049	6.71934	1.41429	-3.08050	0.53234	-18.43916	1.96554	5.36588	0.59482	7.73687	0.90380	-3.08852	0.52932	-23.82778	2.38800	4.07615	6.71343	-3.55574	-17.53678	5.28877	6.96160	-3.60613	-20.52904	4.63647	6.77256	-3.80318	-19.92881	6.02843	7.54498	-2.47820	-22.70157	5.92744	8.32286	-2.42163	-21.52280	5.28187	8.37222	-3.55124	-23.73412	4.70077	5.76765	-3.19100	-17.25020	4.56930	4.11191	-3.21224	-17.98541	6.19317	8.36993	-2.80617	-24.66933	4.11737	5.44824	-3.93454	-17.99210	5.01783	7.90630	-3.40044	-20.73521	4.97113	7.84737	-3.79250	-22.64535	3.81401	5.67740	-2.50488	-20.92533	6.15420	6.28811	-2.97470	-26.12803	6.50500	7.67504	-2.45572	-15.09451	5.24219	9.25094	-2.18425	-23.64611	4.38938	6.53129	-3.14100	-20.00535	4.36102	6.52073	-3.56550	-24.04293	5.42113	8.21202	-2.98219	-16.33767	4.76968	7.45042	-2.97807	-29.09081	5.37288	8.68036	-2.68337	-18.25179	5.71635	8.59301	-2.63656	-24.18309
15	4.90100	0.84317	7.17044	1.38116	-3.16316	0.53581	-18.32889	1.96151	5.51228	0.61491	8.35658	0.88635	-3.22641	0.49373	-23.68647	2.38460	4.11804	7.08417	-3.67541	-17.43316	5.44697	7.67379	-3.78831	-20.37995	4.60054	7.14042	-3.84233	-19.82204	6.11639	8.05503	-2.72309	-22.53984	5.99253	8.80061	-2.55589	-21.42680	5.44796	8.99666	-3.72922	-23.59321	4.87135	6.46149	-3.23424	-17.11304	4.56776	4.64469	-3.34240	-17.77131	6.36667	8.96319	-2.92258	-24.44161	4.14572	5.92889	-4.05938	-17.89078	5.24558	8.51159	-3.45999	-20.60428	5.09968	8.44094	-3.87160	-22.54127	3.81007	6.06299	-2.53494	-20.84431	6.33853	6.92882	-3.02671	-25.99471	6.41407	8.13654	-2.55537	-15.06941	5.35300	9.90324	-2.49563	-23.48672	4.35883	6.91449	-3.21784	-19.88669	4.42347	7.20013	-3.66223	-23.89210	5.54907	8.60757	-2.98860	-16.21895	4.88998	8.08660	-3.10920	-28.94124	5.48306	9.09298	-2.78829	-18.14127	5.90682	9.16242	-2.70190	-24.13626
16	4.86626	0.84128	7.54832	1.34754	-3.32560	0.52971	-18.25522	1.95968	5.61210	0.64183	8.89436	0.87699	-3.39325	0.46847	-23.59924	2.38786	4.11875	7.41247	-3.85329	-17.36500	5.56416	8.30615	-4.05810	-20.27054	4.49542	7.43777	-3.93892	-19.75593	6.16608	8.49856	-2.96165	-22.43672	5.96229	9.18731	-2.78968	-21.36519	5.57138	9.54784	-3.94100	-23.51482	4.94979	7.06554	-3.40821	-17.01558	4.49142	5.10932	-3.55622	-17.60648	6.50339	9.51048	-3.13274	-24.29032	4.12480	6.33961	-4.21564	-17.82354	5.42914	9.04274	-3.55395	-20.53472	5.18349	8.93339	-3.89131	-22.47829	3.74925	6.37876	-2.59029	-20.79817	6.48523	7.48547	-3.09506	-25.92037	6.25928	8.50486	-2.79249	-15.06967	5.42097	10.47406	-2.84614	-23.37444	4.27518	7.24393	-3.38038	-19.80922	4.43119	7.77812	-3.78547	-23.78147	5.60791	8.92606	-3.08820	-16.13976	4.95365	8.62054	-3.27388	-28.86273	5.49477	9.42589	-2.96831	-18.05886	6.02446	9.64065	-2.78641	-24.12728
17	4.77879	0.83471	7.85318	1.31127	-3.51049	0.51888	-18.21016	1.96036	5.65925	0.67313	9.33151	0.87024	-3.53346	0.47025	-23.55723	2.39628	4.09095	7.69228	-4.04226	-17.32824	5.63285	8.83120	-4.35237	-20.19663	4.33868	7.65869	-4.02882	-19.72295	6.16735	8.86180	-3.13063	-22.38146	5.85841	9.48783	-3.05627	-21.32860	5.64201	10.00164	-4.12994	-23.48866	4.95989	7.58723	-3.64231	-16.95195	4.36897	5.50932	-3.79346	-17.48283	6.60128	9.98459	-3.36649	-24.20526	4.06585	6.67001	-4.35579	-17.78036	5.55545	9.47905	-3.63533	-20.51329	5.21971	9.32479	-3.81710	-22.45118	3.64292	6.63471	-2.64449	-20.78127	6.59152	7.94832	-3.14214	-25.89518	6.06704	8.79513	-3.09388	-15.08555	5.43652	10.93111	-3.14534	-23.30234	4.15498	7.51814	-3.56152	-19.76334	4.38512	8.23379	-3.87368	-23.70901	5.60744	9.16467	-3.22662	-16.08599	4.96508	9.04925	-3.42983	-28.84245	5.41159	9.66701	-3.16996	-18.00065	6.05486	10.00106	-2.84517	-24.14403
18	4.65047	0.82392	8.08368	1.27127	-3.66670	0.50670	-18.18760	1.96373	5.64525	0.70581	9.65575	0.85990	-3.60633	0.50254	-23.55103	2.40827	4.04048	7.91393	-4.20090	-17.31860	5.64532	9.22904	-4.60329	-20.15350	4.14437	7.80095	-4.06045	-19.71681	6.10673	9.14020	-3.20489	-22.36270	5.69681	9.70179	-3.29302	-21.31278	5.64564	10.33965	-4.25562	-23.50257	4.91957	8.03239	-3.86685	-16.91592	4.22230	5.84539	-3.99554	-17.39473	6.65151	10.35719	-3.55359	-24.17635	3.97718	6.91205	-4.44033	-17.75426	5.61351	9.80691	-3.66749	-20.52805	5.20326	9.61822	-3.63993	-22.45258	3.49649	6.83798	-2.68629	-20.78680	6.64950	8.31394	-3.14448	-25.90705	5.85318	9.01128	-3.38652	-15.11097	5.38836	11.25260	-3.33229	-23.26342	4.00884	7.73275	-3.70226	-19.74099	4.28633	8.55849	-3.87721	-23.67073	5.55432	9.32204	-3.35525	-16.04650	4.92211	9.36995	-3.54300	-28.86742	5.24165	9.80994	-3.34624	-17.96521	5.98543	10.22705	-2.84782	-24.17697
19	4.48638	0.80973	8.23757	1.22725	-3.76208	0.49195	-18.18279	1.96981	5.56169	0.73755	9.86289	0.84129	-3.59387	0.55176	-23.57157	2.42242	3.96586	8.06803	-4.30471	-17.33086	5.59468	9.49140	-4.75940	-20.13620	3.92094	7.86715	-4.01022	-19.73210	5.97032	9.33424	-3.18844	-22.37020	5.48479	9.82565	-3.45848	-21.31596	5.56862	10.55291	-4.30105	-23.54470	4.83660	8.39922	-4.03001	-16.90133	4.06205	6.11676	-4.12361	-17.33857	6.64197	10.60526	-3.64205	-24.19363	3.86227	7.06309	-4.44689	-17.74090	5.59599	10.01878	-3.62834	-20.56842	5.12802	9.81897	-3.37921	-22.47397	3.31000	6.99141	-2.71795	-20.80769	6.64832	8.58640	-3.09762	-25.94384	5.62086	9.14577	-3.61516	-15.14206	5.26793	11.43174	-3.38645	-23.25023	3.84062	7.88233	-3.76540	-19.73594	4.13533	8.75408	-3.77255	-23.66107	5.45058	9.39714	-3.44151	-16.01328	4.81833	9.58043	-3.59023	-28.92566	4.99557	9.85672	-3.46899	-17.95198	5.80912	10.31759	-2.78726	-24.21933
20	4.28565	0.79326	8.31420	1.17956	-3.78824	0.47194	-18.19136	1.97847	5.40257	0.76727	9.95608	0.81312	-3.50096	0.59896	-23.61056	2.43771	3.86097	8.15004	-4.35012	-17.35850	5.47606	9.62271	-4.79837	-20.13937	3.67056	7.86555	-3.88650	-19.76390	5.74691	9.44487	-3.10241	-22.39561	5.22281	9.85782	-3.54006	-21.33575	5.40247	10.64403	-4.27322	-23.60496	4.70946	8.67999	-4.10606	-16.90218	3.88785	6.32334	-4.16636	-17.31095	6.56184	10.71665	-3.60812	-24.24696	3.71925	7.12865	-4.37507	-17.73730	5.49860	10.11209	-3.51241	-20.62521	4.98869	9.93247	-3.07597	-22.50696	3.08023	7.09197	-2.74698	-20.83768	6.57709	8.77348	-3.01312	-25.99478	5.36340	9.18659	-3.75273	-15.17556	5.07142	11.47548	-3.32366	-23.25525	3.64882	7.96321	-3.74011	-19.74296	3.93189	8.82828	-3.56390	-23.67354	5.29467	9.39039	-3.47354	-15.98065	4.64675	9.68178	-3.56273	-29.00673	4.68416	9.81868	-3.53314	-17.95957	5.52659	10.28504	-2.67661	-24.26678
21	4.04405	0.77582	8.31605	1.12891	-3.75727	0.44641	-18.20898	1.98945	5.16583	0.79483	9.94376	0.77771	-3.34966	0.63160	-23.66097	2.45344	3.71868	8.16129	-4.34986	-17.39420	5.28741	9.63576	-4.72690	-20.15730	3.38971	7.80841	-3.72218	-19.80814	5.43136	9.47137	-2.97496	-22.43251	4.90783	9.80097	-3.55030	-21.36787	5.14629	10.62738	-4.19771	-23.67579	4.53246	8.86750	-4.09488	-16.91295	3.69178	6.46518	-4.13565	-17.30753	6.40464	10.69228	-3.45707	-24.32571	3.54210	7.12161	-4.24556	-17.74055	5.31961	10.08978	-3.33160	-20.69102	4.78255	9.96294	-2.77866	-22.54469	2.80342	7.13248	-2.77991	-20.87187	6.42756	8.88193	-2.91125	-26.05144	5.06966	9.12523	-3.80083	-15.20844	4.79934	11.39891	-3.18111	-23.27178	3.42872	7.97556	-3.64021	-19.75730	3.67672	8.79237	-3.27664	-23.70171	5.08340	9.30566	-3.45974	-15.94494	4.40257	9.68123	-3.46977	-29.10179	4.31678	9.71264	-3.55083	-17.98501	5.14609	10.14744	-2.54061	-24.31690
22	3.75675	0.75869	8.24835	1.07585	-3.69336	0.41753	-18.23180	2.00237	4.85436	0.82019	9.83828	0.73958	-3.17024	0.64830	-23.71741	2.46913	3.53376	8.10634	-4.32212	-17.43084	5.02933	9.54825	-4.57340	-20.18458	3.07159	7.70774	-3.55983	-19.86218	5.02683	9.41109	-2.83171	-22.47643	4.53632	9.66110	-3.51618	-21.40696	4.80694	10.52515	-4.10801	-23.75230	4.30136	8.96043	-4.01633	-16.92936	3.46278	6.54293	-4.05755	-17.32320	6.16899	10.54507	-3.21682	-24.41906	3.32323	7.05759	-4.09215	-17.74802	5.06143	9.96249	-3.10969	-20.76027	4.51151	9.91481	-2.52669	-22.58298	2.47780	7.10747	-2.82153	-20.90689	6.19673	8.91745	-2.81436	-26.10846	4.72861	8.95971	-3.78098	-15.23799	4.45562	11.22017	-3.00073	-23.29478	3.17378	7.92349	-3.49755	-19.77517	3.37340	8.66084	-2.94662	-23.74041	4.81381	9.15097	-3.42323	-15.90511	4.08489	9.59400	-3.33982	-29.20372	3.90116	9.55408	-3.53953	-18.02410	4.68225	9.92174	-2.40476	-24.36856
23	3.42074	0.74308	8.11833	1.02083	-3.62271	0.38794	-18.25706	2.01671	4.47635	0.84302	9.65561	0.70407	-2.99249	0.65764	-23.77641	2.48446	3.30439	7.99085	-4.28069	-17.46251	4.70534	9.38205	-4.37703	-20.21690	2.70989	7.57175	-3.43605	-19.92457	4.54473	9.26284	-2.69157	-22.52480	4.10688	9.44702	-3.46755	-21.44805	4.39784	10.36135	-4.03387	-23.83182	4.01651	8.96546	-3.90196	-16.94864	3.19000	6.56040	-3.96373	-17.35266	5.85845	10.30080	-2.93249	-24.51708	3.05671	6.95103	-3.95014	-17.75803	4.73242	9.75034	-2.87413	-20.82888	4.18295	9.79460	-2.34125	-22.62059	2.10474	7.01642	-2.87256	-20.94092	5.88866	8.88714	-2.74117	-26.16359	4.33252	8.69410	-3.72136	-15.26228	4.04715	10.95818	-2.81842	-23.32121	2.87733	7.81435	-3.35110	-19.79423	3.02953	8.45101	-2.60868	-23.78668	4.48482	8.93727	-3.39181	-15.86354	3.69752	9.44124	-3.21430	-29.30734	3.44430	9.35302	-3.51284	-18.07228	4.15529	9.62218	-2.28448	-24.42164
24	3.03667	0.73019	7.93440	0.96553	-3.56450	0.35955	-18.28314	2.03169	4.04500	0.86296	9.41497	0.67695	-2.83995	0.67177	-23.83621	2.49933	3.03272	7.82137	-4.23080	-17.48510	4.32300	9.16044	-4.17493	-20.25167	2.30227	7.40353	-3.36985	-19.99425	4.00319	9.03403	-2.56796	-22.57673	3.62278	9.17001	-3.42693	-21.48718	3.93741	10.15801	-3.99563	-23.91322	3.68288	8.89661	-3.78396	-16.96924	2.86482	6.52527	-3.88295	-17.39066	5.48177	9.99984	-2.66180	-24.61198	2.74050	6.81350	-3.84571	-17.76979	4.34707	9.47984	-2.64899	-20.89384	3.80928	9.61165	-2.22411	-22.65813	1.68920	6.86188	-2.92523	-20.97332	5.51497	8.80001	-2.70160	-26.21680	3.87970	8.33792	-3.64587	-15.28042	3.58366	10.63223	-2.66000	-23.34974	2.53514	7.65756	-3.23499	-19.81389	2.65517	8.18055	-2.28906	-23.83976	4.09937	8.67568	-3.38599	-15.82568	3.24934	9.24413	-3.13316	-29.40971	2.95403	9.11507	-3.47717	-18.12495	3.59015	9.26388	-2.18224	-24.47681
