	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d
17	0.19027	0.01330	-0.14533	0.04220	-0.04922	0.03569	0.19441	0.02559	-0.12440	0.02888	-0.00397	0.01047	0.19485	-0.11031	-0.03424	0.17112	-0.09976	0.01632	0.21386	-0.12309	0.01761	0.18852	-0.10751	-0.01715	0.19031	-0.12890	-0.05329	0.18745	-0.14251	-0.00526	0.17982	-0.13301	-0.03762	0.22936	-0.12658	-0.00291	0.19318	-0.23765	-0.08470	0.22632	-0.18056	-0.01126	0.17119	-0.14325	-0.06929	0.19628	-0.10970	-0.00656	0.18867	-0.14113	-0.08300	0.16182	-0.10418	-0.00094
18	0.17882	0.01840	-0.14438	0.04397	-0.04761	0.03627	0.18382	0.02586	-0.12102	0.03037	-0.00010	0.01029	0.18880	-0.10743	-0.03193	0.16011	-0.09557	0.01955	0.20617	-0.11230	0.02015	0.17272	-0.09917	-0.01242	0.18799	-0.12565	-0.04765	0.18042	-0.13403	0.00053	0.17155	-0.13692	-0.03881	0.21591	-0.12084	0.00210	0.17991	-0.23818	-0.07704	0.21688	-0.18296	-0.00967	0.14787	-0.14381	-0.07058	0.19074	-0.11091	0.00034	0.16949	-0.14635	-0.08743	0.14998	-0.10366	-0.00112
19	0.16717	0.02442	-0.13956	0.04510	-0.04467	0.03641	0.17178	0.02542	-0.11496	0.03192	0.00451	0.01050	0.18045	-0.10125	-0.02809	0.14930	-0.08940	0.02319	0.20199	-0.09904	0.02207	0.15803	-0.08857	-0.00663	0.18286	-0.11922	-0.04045	0.17360	-0.12376	0.00715	0.16199	-0.13739	-0.03898	0.20033	-0.11225	0.00760	0.16589	-0.23240	-0.06744	0.20300	-0.18151	-0.00680	0.12685	-0.14042	-0.07048	0.18223	-0.10894	0.00812	0.15014	-0.14721	-0.08928	0.13599	-0.10030	-0.00103
20	0.15851	0.02923	-0.13175	0.04550	-0.04065	0.03628	0.16103	0.02417	-0.10690	0.03318	0.00960	0.01107	0.17344	-0.09223	-0.02313	0.14105	-0.08189	0.02720	0.20193	-0.08503	0.02358	0.14767	-0.07670	-0.00006	0.17617	-0.10993	-0.03226	0.16810	-0.11234	0.01415	0.15515	-0.13486	-0.03801	0.18592	-0.10191	0.01341	0.15559	-0.22127	-0.05660	0.18735	-0.17660	-0.00274	0.11229	-0.13427	-0.06946	0.17362	-0.10401	0.01590	0.13503	-0.14468	-0.08864	0.12352	-0.09487	-0.00065
21	0.15411	0.03233	-0.12172	0.04521	-0.03588	0.03601	0.15360	0.02256	-0.09748	0.03400	0.01486	0.01184	0.17035	-0.08095	-0.01756	0.13644	-0.07347	0.03145	0.20435	-0.07140	0.02489	0.14285	-0.06418	0.00697	0.16981	-0.09837	-0.02374	0.16437	-0.10015	0.02110	0.15172	-0.12955	-0.03589	0.17552	-0.09075	0.01932	0.15171	-0.20613	-0.04515	0.17320	-0.16897	0.00229	0.10474	-0.12609	-0.06788	0.16757	-0.09677	0.02292	0.12605	-0.13955	-0.08582	0.11529	-0.08804	-0.00004
22	0.15308	0.03404	-0.10996	0.04428	-0.03070	0.03570	0.15005	0.02103	-0.08719	0.03446	0.01999	0.01262	0.17134	-0.06787	-0.01184	0.13485	-0.06445	0.03572	0.20689	-0.05868	0.02619	0.14261	-0.05135	0.01415	0.16516	-0.08530	-0.01552	0.16228	-0.08741	0.02761	0.15010	-0.12162	-0.03274	0.17000	-0.07942	0.02500	0.15391	-0.18799	-0.03364	0.16315	-0.15942	0.00799	0.10192	-0.11618	-0.06603	0.16511	-0.08793	0.02872	0.12223	-0.13209	-0.08131	0.11234	-0.08036	0.00074
23	0.15358	0.03514	-0.09683	0.04272	-0.02539	0.03540	0.14950	0.01974	-0.07643	0.03463	0.02476	0.01329	0.17463	-0.05330	-0.00629	0.13463	-0.05506	0.03972	0.20800	-0.04702	0.02761	0.14491	-0.03846	0.02121	0.16242	-0.07141	-0.00806	0.16132	-0.07435	0.03342	0.14834	-0.11133	-0.02878	0.16817	-0.06821	0.03010	0.15985	-0.16754	-0.02246	0.15808	-0.14857	0.01405	0.10049	-0.10478	-0.06410	0.16562	-0.07814	0.03320	0.12130	-0.12240	-0.07566	0.11380	-0.07219	0.00164
24	0.15392	0.03648	-0.08272	0.04059	-0.02017	0.03518	0.15039	0.01876	-0.06544	0.03449	0.02904	0.01383	0.17791	-0.03772	-0.00106	0.13439	-0.04546	0.04312	0.20761	-0.03641	0.02921	0.14795	-0.02586	0.02796	0.16088	-0.05731	-0.00160	0.16052	-0.06118	0.03841	0.14513	-0.09904	-0.02428	0.16797	-0.05724	0.03440	0.16700	-0.14535	-0.01185	0.15728	-0.13668	0.02015	0.09776	-0.09241	-0.06221	0.16742	-0.06800	0.03657	0.12113	-0.11081	-0.06941	0.11722	-0.06365	0.00265
25	0.15301	0.03854	-0.06816	0.03808	-0.01516	0.03510	0.15122	0.01817	-0.05440	0.03393	0.03277	0.01425	0.17930	-0.02178	0.00387	0.13370	-0.03580	0.04562	0.20628	-0.02677	0.03103	0.15049	-0.01382	0.03440	0.15942	-0.04345	0.00386	0.15913	-0.04817	0.04264	0.14022	-0.08525	-0.01950	0.16772	-0.04659	0.03779	0.17345	-0.12211	-0.00196	0.15903	-0.12371	0.02604	0.09241	-0.07984	-0.06039	0.16854	-0.05795	0.03913	0.12002	-0.09795	-0.06305	0.11995	-0.05478	0.00374
26	0.15037	0.04123	-0.05369	0.03545	-0.01042	0.03519	0.15107	0.01792	-0.04348	0.03288	0.03598	0.01462	0.17798	-0.00622	0.00860	0.13262	-0.02626	0.04707	0.20411	-0.01791	0.03307	0.15182	-0.00248	0.04063	0.15717	-0.03021	0.00848	0.15720	-0.03568	0.04623	0.13413	-0.07052	-0.01463	0.16655	-0.03636	0.04039	0.17798	-0.09860	0.00714	0.16139	-0.10959	0.03154	0.08434	-0.06773	-0.05862	0.16740	-0.04818	0.04115	0.11691	-0.08462	-0.05698	0.12049	-0.04579	0.00487
27	0.14610	0.04409	-0.03972	0.03296	-0.00594	0.03548	0.14964	0.01791	-0.03281	0.03135	0.03876	0.01506	0.17426	0.00831	0.01330	0.13120	-0.01695	0.04755	0.20094	-0.00951	0.03534	0.15162	0.00817	0.04676	0.15399	-0.01790	0.01249	0.15524	-0.02406	0.04928	0.12768	-0.05538	-0.00979	0.16427	-0.02662	0.04245	0.17986	-0.07559	0.01542	0.16304	-0.09445	0.03661	0.07455	-0.05647	-0.05683	0.16353	-0.03877	0.04271	0.11144	-0.07148	-0.05153	0.11862	-0.03700	0.00596
28	0.14078	0.04670	-0.02655	0.03079	-0.00172	0.03597	0.14707	0.01825	-0.02249	0.02947	0.04120	0.01569	0.16925	0.02139	0.01809	0.12950	-0.00782	0.04740	0.19712	-0.00129	0.03779	0.15010	0.01820	0.05284	0.15022	-0.00678	0.01613	0.15341	-0.01355	0.05193	0.12160	-0.04027	-0.00497	0.16115	-0.01736	0.04423	0.17893	-0.05372	0.02282	0.16351	-0.07858	0.04128	0.06446	-0.04619	-0.05498	0.15738	-0.02968	0.04372	0.10386	-0.05896	-0.04689	0.11443	-0.02864	0.00696
29	0.13521	0.04885	-0.01432	0.02905	0.00227	0.03662	0.14360	0.01915	-0.01255	0.02743	0.04340	0.01656	0.16410	0.03286	0.02298	0.12758	0.00119	0.04709	0.19350	0.00699	0.04040	0.14804	0.02773	0.05883	0.14608	0.00302	0.01956	0.15148	-0.00423	0.05432	0.11662	-0.02553	-0.00012	0.15760	-0.00853	0.04599	0.17571	-0.03346	0.02930	0.16274	-0.06235	0.04565	0.05544	-0.03689	-0.05305	0.14969	-0.02087	0.04407	0.09501	-0.04721	-0.04319	0.10806	-0.02078	0.00787
30	0.13017	0.05033	-0.00310	0.02779	0.00599	0.03737	0.13957	0.02061	-0.00300	0.02537	0.04553	0.01768	0.15953	0.04279	0.02788	0.12553	0.01015	0.04715	0.19082	0.01547	0.04308	0.14635	0.03678	0.06470	0.14129	0.01151	0.02291	0.14900	0.00395	0.05664	0.11353	-0.01142	0.00478	0.15400	-0.00006	0.04793	0.17109	-0.01513	0.03478	0.16084	-0.04606	0.04984	0.04853	-0.02859	-0.05107	0.14110	-0.01235	0.04370	0.08639	-0.03635	-0.04040	0.10016	-0.01343	0.00872
31	0.12626	0.05096	0.00705	0.02705	0.00941	0.03815	0.13551	0.02239	0.00611	0.02348	0.04769	0.01905	0.15590	0.05133	0.03257	0.12364	0.01907	0.04805	0.18962	0.02408	0.04569	0.14587	0.04528	0.07045	0.13576	0.01882	0.02620	0.14577	0.01115	0.05902	0.11280	0.00191	0.00975	0.15065	0.00808	0.05025	0.16567	0.00114	0.03922	0.15838	-0.03005	0.05391	0.04448	-0.02136	-0.04908	0.13222	-0.00420	0.04270	0.07959	-0.02661	-0.03845	0.09203	-0.00659	0.00947
32	0.12385	0.05077	0.01611	0.02685	0.01246	0.03890	0.13204	0.02432	0.01474	0.02190	0.05001	0.02063	0.15345	0.05862	0.03670	0.12230	0.02795	0.05012	0.19003	0.03263	0.04809	0.14704	0.05320	0.07607	0.13005	0.02513	0.02937	0.14214	0.01755	0.06153	0.11446	0.01444	0.01481	0.14763	0.01592	0.05306	0.15991	0.01537	0.04262	0.15657	-0.01462	0.05792	0.04360	-0.01522	-0.04715	0.12362	0.00348	0.04129	0.07544	-0.01821	-0.03722	0.08502	-0.00032	0.01009
33	0.12295	0.05003	0.02410	0.02716	0.01509	0.03958	0.12946	0.02629	0.02289	0.02079	0.05255	0.02238	0.15236	0.06479	0.03998	0.12169	0.03676	0.05349	0.19146	0.04093	0.05029	0.14970	0.06061	0.08153	0.12503	0.03064	0.03235	0.13843	0.02339	0.06423	0.11810	0.02621	0.01996	0.14498	0.02344	0.05642	0.15456	0.02759	0.04500	0.15594	0.00009	0.06188	0.04549	-0.01017	-0.04538	0.11568	0.01061	0.03976	0.07367	-0.01131	-0.03654	0.07981	0.00534	0.01057
34	0.12322	0.04907	0.03109	0.02795	0.01733	0.04016	0.12762	0.02819	0.03062	0.02020	0.05540	0.02424	0.15262	0.07005	0.04227	0.12151	0.04547	0.05816	0.19288	0.04885	0.05238	0.15338	0.06757	0.08683	0.12131	0.03556	0.03511	0.13478	0.02885	0.06716	0.12298	0.03725	0.02515	0.14273	0.03068	0.06030	0.15037	0.03787	0.04640	0.15596	0.01420	0.06593	0.04909	-0.00612	-0.04382	0.10851	0.01719	0.03839	0.07329	-0.00585	-0.03621	0.07645	0.01038	0.01103
35	0.12405	0.04818	0.03718	0.02913	0.01923	0.04068	0.12619	0.02984	0.03801	0.02016	0.05860	0.02615	0.15384	0.07468	0.04368	0.12126	0.05405	0.06394	0.19341	0.05621	0.05446	0.15740	0.07418	0.09197	0.11899	0.04011	0.03769	0.13123	0.03403	0.07033	0.12830	0.04754	0.03026	0.14097	0.03774	0.06464	0.14756	0.04637	0.04696	0.15568	0.02793	0.07021	0.05301	-0.00301	-0.04246	0.10213	0.02328	0.03745	0.07321	-0.00163	-0.03600	0.07469	0.01483	0.01165
36	0.12483	0.04756	0.04250	0.03061	0.02091	0.04113	0.12507	0.03112	0.04508	0.02068	0.06219	0.02801	0.15546	0.07901	0.04450	0.12074	0.06240	0.07053	0.19264	0.06274	0.05654	0.16107	0.08054	0.09693	0.11790	0.04443	0.04015	0.12814	0.03890	0.07375	0.13350	0.05705	0.03516	0.13992	0.04467	0.06936	0.14579	0.05343	0.04698	0.15468	0.04142	0.07494	0.05594	-0.00071	-0.04123	0.09670	0.02898	0.03717	0.07260	0.00155	-0.03575	0.07423	0.01866	0.01262
37	0.12518	0.04737	0.04715	0.03231	0.02249	0.04156	0.12440	0.03193	0.05185	0.02174	0.06618	0.02975	0.15699	0.08329	0.04512	0.12034	0.07033	0.07757	0.19047	0.06815	0.05855	0.16385	0.08670	0.10179	0.11790	0.04860	0.04259	0.12606	0.04339	0.07744	0.13837	0.06581	0.03977	0.13979	0.05146	0.07436	0.14455	0.05945	0.04681	0.15330	0.05471	0.08026	0.05701	0.00087	-0.04004	0.09263	0.03443	0.03773	0.07098	0.00388	-0.03537	0.07481	0.02193	0.01411
38	0.12497	0.04762	0.05122	0.03417	0.02408	0.04200	0.12440	0.03223	0.05830	0.02322	0.07059	0.03131	0.15801	0.08769	0.04590	0.12043	0.07764	0.08463	0.18710	0.07229	0.06039	0.16557	0.09266	0.10670	0.11894	0.05262	0.04507	0.12519	0.04753	0.08146	0.14273	0.07386	0.04412	0.14074	0.05812	0.07958	0.14361	0.06479	0.04680	0.15224	0.06774	0.08623	0.05611	0.00176	-0.03887	0.09050	0.03967	0.03926	0.06830	0.00553	-0.03482	0.07613	0.02471	0.01624
39	0.12428	0.04825	0.05475	0.03616	0.02576	0.04248	0.12512	0.03214	0.06443	0.02500	0.07538	0.03265	0.15831	0.09223	0.04707	0.12103	0.08422	0.09137	0.18301	0.07516	0.06198	0.16635	0.09838	0.11184	0.12071	0.05644	0.04760	0.12527	0.05141	0.08587	0.14622	0.08117	0.04829	0.14285	0.06460	0.08498	0.14312	0.06966	0.04724	0.15204	0.08050	0.09281	0.05365	0.00193	-0.03777	0.09052	0.04473	0.04175	0.06493	0.00665	-0.03409	0.07776	0.02714	0.01905
40	0.12323	0.04919	0.05776	0.03824	0.02753	0.04305	0.12636	0.03192	0.07023	0.02695	0.08051	0.03377	0.15787	0.09679	0.04867	0.12181	0.08995	0.09759	0.17880	0.07695	0.06328	0.16648	0.10378	0.11731	0.12276	0.05998	0.05018	0.12591	0.05508	0.09068	0.14847	0.08761	0.05238	0.14606	0.07085	0.09052	0.14332	0.07420	0.04829	0.15285	0.09295	0.09988	0.04992	0.00137	-0.03681	0.09224	0.04966	0.04511	0.06147	0.00740	-0.03323	0.07915	0.02933	0.02250
41	0.12190	0.05031	0.06026	0.04035	0.02937	0.04374	0.12775	0.03195	0.07568	0.02895	0.08590	0.03471	0.15682	0.10115	0.05059	0.12226	0.09476	0.10321	0.17470	0.07800	0.06432	0.16611	0.10877	0.12309	0.12461	0.06318	0.05275	0.12679	0.05856	0.09590	0.14933	0.09300	0.05644	0.15015	0.07680	0.09622	0.14424	0.07858	0.05002	0.15456	0.10499	0.10726	0.04502	0.00005	-0.03613	0.09464	0.05450	0.04911	0.05860	0.00789	-0.03237	0.07975	0.03134	0.02651
42	0.12032	0.05147	0.06228	0.04246	0.03121	0.04465	0.12891	0.03249	0.08068	0.03092	0.09143	0.03552	0.15521	0.10502	0.05261	0.12196	0.09860	0.10826	0.17070	0.07870	0.06526	0.16512	0.11315	0.12904	0.12600	0.06598	0.05530	0.12769	0.06182	0.10148	0.14883	0.09720	0.06048	0.15473	0.08238	0.10207	0.14570	0.08288	0.05240	0.15701	0.11647	0.11484	0.03902	-0.00206	-0.03593	0.09673	0.05917	0.05350	0.05674	0.00821	-0.03164	0.07912	0.03316	0.03084
43	0.11844	0.05262	0.06376	0.04450	0.03295	0.04586	0.12949	0.03360	0.08510	0.03280	0.09694	0.03627	0.15295	0.10809	0.05443	0.12079	0.10142	0.11274	0.16669	0.07926	0.06629	0.16331	0.11660	0.13486	0.12684	0.06830	0.05777	0.12844	0.06478	0.10728	0.14723	0.10014	0.06445	0.15918	0.08751	0.10801	0.14734	0.08710	0.05536	0.15982	0.12720	0.12248	0.03217	-0.00496	-0.03647	0.09791	0.06346	0.05803	0.05584	0.00841	-0.03120	0.07699	0.03473	0.03522
44	0.11615	0.05371	0.06466	0.04642	0.03446	0.04740	0.12921	0.03511	0.08874	0.03454	0.10226	0.03697	0.14984	0.10999	0.05572	0.11875	0.10310	0.11659	0.16233	0.07971	0.06756	0.16042	0.11868	0.14016	0.12704	0.07006	0.06012	0.12872	0.06731	0.11318	0.14491	0.10185	0.06821	0.16273	0.09208	0.11396	0.14871	0.09117	0.05871	0.16243	0.13699	0.13002	0.02480	-0.00861	-0.03790	0.09807	0.06717	0.06247	0.05541	0.00843	-0.03122	0.07339	0.03588	0.03941
45	0.11327	0.05469	0.06487	0.04817	0.03560	0.04924	0.12789	0.03678	0.09137	0.03611	0.10716	0.03763	0.14558	0.11043	0.05612	0.11571	0.10344	0.11968	0.15753	0.07999	0.06914	0.15609	0.11889	0.14450	0.12630	0.07113	0.06222	0.12806	0.06925	0.11901	0.14203	0.10242	0.07160	0.16490	0.09595	0.11985	0.14945	0.09485	0.06212	0.16466	0.14555	0.13730	0.01729	-0.01290	-0.04017	0.09720	0.07009	0.06660	0.05472	0.00813	-0.03187	0.06864	0.03641	0.04319
46	0.10966	0.05556	0.06427	0.04969	0.03623	0.05125	0.12540	0.03847	0.09272	0.03746	0.11143	0.03825	0.13992	0.10920	0.05535	0.11139	0.10221	0.12182	0.15268	0.07990	0.07103	0.15011	0.11680	0.14747	0.12427	0.07137	0.06391	0.12601	0.07041	0.12457	0.13840	0.10200	0.07451	0.16548	0.09894	0.12552	0.14934	0.09776	0.06515	0.16641	0.15254	0.14412	0.01004	-0.01765	-0.04306	0.09521	0.07204	0.07014	0.05295	0.00730	-0.03326	0.06317	0.03609	0.04641
47	0.10517	0.05624	0.06274	0.05092	0.03627	0.05326	0.12161	0.04008	0.09255	0.03862	0.11483	0.03883	0.13275	0.10622	0.05323	0.10539	0.09921	0.12276	0.14828	0.07923	0.07311	0.14251	0.11211	0.14871	0.12054	0.07058	0.06500	0.12223	0.07065	0.12961	0.13375	0.10066	0.07686	0.16453	0.10084	0.13076	0.14804	0.09943	0.06731	0.16726	0.15759	0.15024	0.00334	-0.02271	-0.04619	0.09202	0.07280	0.07283	0.04950	0.00574	-0.03542	0.05730	0.03463	0.04890
48	0.09973	0.05661	0.06014	0.05176	0.03567	0.05504	0.11641	0.04155	0.09068	0.03963	0.11711	0.03939	0.12425	0.10151	0.04980	0.09755	0.09433	0.12226	0.14438	0.07781	0.07515	0.13345	0.10474	0.14800	0.11479	0.06854	0.06527	0.11667	0.06984	0.13380	0.12796	0.09832	0.07859	0.16212	0.10141	0.13533	0.14504	0.09941	0.06817	0.16655	0.16037	0.15539	-0.00266	-0.02791	-0.04910	0.08753	0.07223	0.07446	0.04432	0.00332	-0.03819	0.05103	0.03182	0.05054
49	0.09327	0.05647	0.05640	0.05211	0.03445	0.05634	0.10975	0.04278	0.08698	0.04051	0.11807	0.03989	0.11474	0.09518	0.04534	0.08806	0.08760	0.12011	0.14034	0.07556	0.07686	0.12302	0.09488	0.14520	0.10686	0.06507	0.06455	0.10951	0.06777	0.13672	0.12116	0.09482	0.07963	0.15812	0.10044	0.13901	0.13988	0.09730	0.06743	0.16368	0.16053	0.15923	-0.00804	-0.03312	-0.05136	0.08165	0.07019	0.07494	0.03796	-0.00002	-0.04127	0.04419	0.02746	0.05125
50	0.08586	0.05563	0.05148	0.05189	0.03272	0.05695	0.10162	0.04362	0.08142	0.04121	0.11754	0.04026	0.10462	0.08751	0.04035	0.07747	0.07920	0.11628	0.13524	0.07246	0.07794	0.11123	0.08297	0.14020	0.09674	0.06004	0.06272	0.10104	0.06428	0.13803	0.11364	0.09002	0.07989	0.15224	0.09771	0.14157	0.13235	0.09280	0.06496	0.15832	0.15767	0.16139	-0.01289	-0.03821	-0.05259	0.07437	0.06658	0.07423	0.03134	-0.00426	-0.04420	0.03667	0.02152	0.05108
51	0.07760	0.05391	0.04542	0.05101	0.03063	0.05664	0.09217	0.04383	0.07405	0.04157	0.11544	0.04036	0.09422	0.07874	0.03535	0.06640	0.06942	0.11087	0.12848	0.06850	0.07818	0.09814	0.06966	0.13284	0.08465	0.05341	0.05977	0.09159	0.05935	0.13758	0.10540	0.08372	0.07915	0.14415	0.09302	0.14273	0.12247	0.08582	0.06087	0.15040	0.15147	0.16142	-0.01724	-0.04299	-0.05255	0.06593	0.06135	0.07242	0.02523	-0.00923	-0.04638	0.02857	0.01409	0.05024
52	0.06862	0.05129	0.03836	0.04933	0.02831	0.05525	0.08162	0.04329	0.06509	0.04137	0.11175	0.04001	0.08372	0.06906	0.03079	0.05547	0.05880	0.10415	0.12008	0.06369	0.07749	0.08406	0.05578	0.12294	0.07107	0.04531	0.05578	0.08146	0.05310	0.13529	0.09591	0.07572	0.07707	0.13372	0.08625	0.14220	0.11051	0.07650	0.05546	0.14003	0.14180	0.15897	-0.02107	-0.04719	-0.05120	0.05672	0.05444	0.06965	0.02008	-0.01455	-0.04719	0.01990	0.00547	0.04901
53	0.05907	0.04782	0.03056	0.04669	0.02591	0.05266	0.07028	0.04203	0.05488	0.04041	0.10644	0.03910	0.07312	0.05864	0.02690	0.04524	0.04802	0.09634	0.11033	0.05802	0.07581	0.06950	0.04221	0.11040	0.05689	0.03607	0.05099	0.07091	0.04569	0.13109	0.08460	0.06598	0.07327	0.12115	0.07746	0.13964	0.09690	0.06514	0.04912	0.12754	0.12883	0.15394	-0.02434	-0.05032	-0.04858	0.04702	0.04580	0.06599	0.01602	-0.01958	-0.04613	0.01058	-0.00382	0.04768
54	0.04928	0.04365	0.02248	0.04290	0.02354	0.04887	0.05848	0.04018	0.04395	0.03852	0.09952	0.03766	0.06226	0.04764	0.02373	0.03610	0.03782	0.08753	0.09955	0.05148	0.07312	0.05516	0.02994	0.09545	0.04331	0.02635	0.04581	0.06005	0.03744	0.12475	0.07153	0.05471	0.06750	0.10691	0.06683	0.13464	0.08219	0.05236	0.04231	0.11351	0.11316	0.14649	-0.02696	-0.05174	-0.04478	0.03688	0.03546	0.06131	0.01307	-0.02348	-0.04294	0.00074	-0.01299	0.04648
55	0.03970	0.03889	0.01473	0.03779	0.02130	0.04396	0.04667	0.03784	0.03301	0.03563	0.09101	0.03580	0.05104	0.03632	0.02113	0.02824	0.02896	0.07778	0.08809	0.04411	0.06942	0.04181	0.01995	0.07877	0.03152	0.01704	0.04068	0.04903	0.02897	0.11602	0.05743	0.04244	0.05987	0.09164	0.05478	0.12690	0.06709	0.03909	0.03547	0.09856	0.09575	0.13686	-0.02862	-0.05068	-0.03988	0.02643	0.02369	0.05530	0.01135	-0.02518	-0.03761	-0.00900	-0.02100	0.04544
56	0.03089	0.03362	0.00810	0.03129	0.01930	0.03812	0.03546	0.03502	0.02296	0.03187	0.08104	0.03364	0.03967	0.02508	0.01879	0.02160	0.02202	0.06728	0.07628	0.03606	0.06468	0.03022	0.01298	0.06154	0.02230	0.00911	0.03592	0.03834	0.02118	0.10486	0.04327	0.03004	0.05092	0.07611	0.04200	0.11626	0.05240	0.02651	0.02898	0.08333	0.07792	0.12528	-0.02882	-0.04648	-0.03393	0.01620	0.01139	0.04773	0.01112	-0.02359	-0.03027	-0.01759	-0.02676	0.04436
57	0.02336	0.02805	0.00334	0.02362	0.01761	0.03162	0.02556	0.03165	0.01480	0.02759	0.07000	0.03114	0.02860	0.01454	0.01640	0.01598	0.01726	0.05646	0.06443	0.02763	0.05890	0.02112	0.00937	0.04515	0.01584	0.00340	0.03172	0.02900	0.01517	0.09169	0.03008	0.01875	0.04139	0.06107	0.02949	0.10292	0.03897	0.01589	0.02308	0.06846	0.06125	0.11198	-0.02712	-0.03890	-0.02701	0.00719	0.00044	0.03897	0.01271	-0.01795	-0.02122	-0.02391	-0.02937	0.04284
58	0.01747	0.02255	0.00101	0.01552	0.01628	0.02479	0.01762	0.02777	0.00940	0.02324	0.05851	0.02815	0.01834	0.00546	0.01376	0.01121	0.01461	0.04595	0.05271	0.01945	0.05217	0.01483	0.00880	0.03082	0.01182	0.00055	0.02823	0.02197	0.01191	0.07731	0.01907	0.00999	0.03206	0.04720	0.01841	0.08755	0.02750	0.00833	0.01786	0.05486	0.04731	0.09731	-0.02341	-0.02841	-0.01931	0.00032	-0.00694	0.03014	0.01626	-0.00830	-0.01080	-0.02707	-0.02828	0.04050
59	0.01327	0.01777	0.00128	0.00884	0.01529	0.01815	0.01200	0.02356	0.00727	0.01921	0.04730	0.02460	0.00941	-0.00139	0.01088	0.00732	0.01381	0.03641	0.04125	0.01247	0.04471	0.01119	0.01090	0.01927	0.00953	0.00072	0.02540	0.01752	0.01176	0.06266	0.01134	0.00476	0.02347	0.03510	0.00997	0.07128	0.01834	0.00445	0.01331	0.04350	0.03738	0.08186	-0.01820	-0.01619	-0.01105	-0.00393	-0.00945	0.02245	0.02122	0.00415	0.00027	-0.02669	-0.02348	0.03718
