	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d
7	0.64325	0.16610	-0.00055	0.04831	-0.09782	0.05313	0.63746	0.13184	-0.00175	0.06601	-0.04673	0.05096	0.51641	0.00015	-0.13014	0.67736	-0.00777	-0.06334	0.52302	0.05430	-0.18808	0.48081	0.01259	-0.03566	0.66416	-0.08545	-0.09449	0.47661	0.11864	-0.10844	0.45708	-0.03045	-0.10056	0.57152	0.02866	-0.04188	0.94930	0.02450	-0.08516	0.68450	-0.07245	-0.09159	0.71329	0.04554	-0.01495	0.75593	-0.01791	0.04924	0.67948	-0.01245	-0.07137	0.81549	-0.07402	-0.03543
8	0.66843	0.18097	0.08793	0.06579	-0.10349	0.06255	0.66133	0.13282	0.08447	0.06560	-0.04344	0.05472	0.54166	0.07966	-0.12795	0.69140	0.07163	-0.05334	0.52103	0.15274	-0.21486	0.50566	0.06873	-0.03112	0.72207	-0.00721	-0.09547	0.48567	0.22258	-0.09519	0.48831	0.01966	-0.11046	0.61564	0.08491	-0.03525	1.01743	0.13741	-0.08960	0.71287	0.02625	-0.10262	0.68323	0.16076	-0.00524	0.78180	0.08689	0.06345	0.70527	0.07252	-0.08086	0.83624	0.03032	-0.05000
9	0.66752	0.19055	0.18112	0.08669	-0.09908	0.07009	0.67201	0.13324	0.17597	0.06798	-0.03037	0.06067	0.54428	0.15889	-0.11571	0.68795	0.15497	-0.03117	0.50468	0.24689	-0.22677	0.51045	0.13623	-0.02057	0.76437	0.07640	-0.08109	0.48997	0.32182	-0.06890	0.50430	0.07082	-0.11293	0.64964	0.14888	-0.01983	1.03953	0.26350	-0.08253	0.73145	0.13384	-0.10382	0.62996	0.28216	0.00996	0.79768	0.19807	0.08907	0.68553	0.16916	-0.08450	0.83691	0.13799	-0.05735
10	0.64462	0.19116	0.27355	0.10929	-0.08498	0.07604	0.66575	0.13173	0.26957	0.07098	-0.00740	0.06916	0.51555	0.23579	-0.09485	0.66804	0.23876	0.00279	0.48413	0.32977	-0.22411	0.49532	0.21164	-0.00353	0.78080	0.16097	-0.05212	0.48811	0.41373	-0.03047	0.50640	0.12025	-0.10859	0.66294	0.22122	0.00477	1.01180	0.39706	-0.06398	0.73783	0.24495	-0.09492	0.57942	0.39866	0.02965	0.79817	0.31034	0.12612	0.63427	0.27237	-0.08083	0.80985	0.24633	-0.05652
11	0.61621	0.18085	0.35760	0.13127	-0.06193	0.08130	0.64652	0.12671	0.35947	0.07428	0.02479	0.07997	0.46483	0.30599	-0.06657	0.64254	0.31651	0.04725	0.47665	0.39336	-0.20869	0.47395	0.28459	0.01986	0.76490	0.24377	-0.01026	0.48003	0.49495	0.01850	0.50521	0.16307	-0.09829	0.65528	0.29737	0.03807	0.95547	0.52603	-0.03480	0.72771	0.35622	-0.07675	0.55573	0.49934	0.05350	0.78142	0.41716	0.17362	0.59069	0.37162	-0.06841	0.76468	0.34947	-0.04706
12	0.59792	0.16511	0.42672	0.15111	-0.03098	0.08700	0.62297	0.11879	0.43808	0.07889	0.06488	0.09248	0.41883	0.36179	-0.03186	0.62248	0.38030	0.10015	0.48743	0.43454	-0.18327	0.45812	0.34536	0.04888	0.72702	0.31882	0.04233	0.46674	0.56002	0.07559	0.50881	0.19707	-0.08322	0.63721	0.36888	0.07917	0.90267	0.63702	0.00351	0.70145	0.46347	-0.05066	0.55853	0.57859	0.08171	0.75388	0.50953	0.23015	0.58213	0.45923	-0.04610	0.72087	0.43901	-0.02910
13	0.59214	0.15219	0.47868	0.16800	0.00666	0.09408	0.60065	0.11121	0.49925	0.08539	0.11124	0.10599	0.39443	0.39800	0.00837	0.60906	0.42489	0.15914	0.50808	0.45596	-0.15078	0.44882	0.38945	0.08252	0.68719	0.37805	0.10329	0.44799	0.60378	0.13801	0.51704	0.22453	-0.06481	0.61856	0.42849	0.12676	0.87032	0.72251	0.04930	0.66597	0.56000	-0.01836	0.56647	0.63668	0.11461	0.72344	0.57959	0.29397	0.60144	0.53507	-0.01336	0.69071	0.50852	-0.00337
14	0.58995	0.14464	0.51478	0.18152	0.04979	0.10295	0.57983	0.10629	0.53992	0.09313	0.16209	0.11979	0.38441	0.41559	0.05349	0.59598	0.44921	0.22194	0.52728	0.46284	-0.11360	0.44103	0.41603	0.11969	0.65657	0.41683	0.17023	0.42528	0.62345	0.20307	0.52562	0.24889	-0.04444	0.60076	0.47262	0.17941	0.85222	0.78211	0.10107	0.63022	0.63821	0.01838	0.56031	0.67556	0.15209	0.69302	0.62376	0.36308	0.62326	0.60163	0.02972	0.67249	0.55616	0.02909
15	0.58235	0.13987	0.53658	0.19165	0.09721	0.11352	0.55805	0.10362	0.55999	0.10105	0.21571	0.13324	0.37446	0.41798	0.10311	0.57841	0.45484	0.28642	0.53752	0.45975	-0.07332	0.42929	0.42576	0.15921	0.63274	0.43561	0.24090	0.40071	0.61954	0.26848	0.53366	0.27056	-0.02308	0.57996	0.50030	0.23551	0.83311	0.81823	0.15739	0.59969	0.69276	0.05798	0.53579	0.69584	0.19333	0.66124	0.64300	0.43524	0.62913	0.65809	0.08214	0.65708	0.58373	0.06711
16	0.56686	0.13493	0.54437	0.19824	0.14762	0.12532	0.53305	0.10202	0.56131	0.10843	0.27040	0.14577	0.36045	0.40740	0.15685	0.55632	0.44434	0.35061	0.53557	0.44932	-0.03075	0.40913	0.42041	0.19988	0.60826	0.43748	0.31314	0.37493	0.59516	0.33240	0.54330	0.28710	-0.00127	0.55332	0.51140	0.29325	0.80474	0.83225	0.21661	0.57492	0.72217	0.09919	0.50024	0.69687	0.23689	0.62624	0.64125	0.50807	0.61548	0.70014	0.14189	0.63648	0.59446	0.10938
17	0.54516	0.12893	0.53801	0.20083	0.19963	0.13764	0.50422	0.10061	0.54684	0.11485	0.32457	0.15692	0.34685	0.38476	0.21394	0.53138	0.42087	0.41276	0.52007	0.43295	0.01375	0.37877	0.40238	0.24065	0.57974	0.42524	0.38486	0.34900	0.55464	0.39344	0.55321	0.29628	0.02086	0.52243	0.50663	0.35072	0.76835	0.82447	0.27691	0.55403	0.72802	0.14099	0.46147	0.67895	0.28102	0.58799	0.62349	0.57913	0.58646	0.72346	0.20609	0.60591	0.59186	0.15433
18	0.51826	0.12234	0.51846	0.19934	0.25173	0.14961	0.47216	0.09844	0.51996	0.12002	0.37685	0.16630	0.33692	0.35134	0.27314	0.50401	0.38833	0.47144	0.49088	0.41184	0.05993	0.34014	0.37408	0.28075	0.54966	0.40040	0.45397	0.32589	0.50255	0.45064	0.55626	0.29791	0.04341	0.48881	0.48808	0.40611	0.72708	0.79657	0.33631	0.53450	0.71367	0.18253	0.42137	0.64476	0.32398	0.54830	0.59420	0.64615	0.54565	0.72642	0.27133	0.56348	0.57882	0.20031
19	0.48573	0.11602	0.48787	0.19446	0.30248	0.16038	0.43765	0.09518	0.48404	0.12373	0.42612	0.17364	0.32882	0.30969	0.33290	0.47268	0.35045	0.52558	0.45092	0.38665	0.10738	0.29759	0.33813	0.31988	0.52185	0.36443	0.51848	0.30714	0.44333	0.50341	0.54438	0.29296	0.06663	0.45235	0.45885	0.45792	0.68161	0.75226	0.39302	0.51306	0.68348	0.22309	0.37745	0.59874	0.36453	0.50915	0.55702	0.70718	0.49510	0.71032	0.33440	0.51156	0.55702	0.24578
20	0.44782	0.11053	0.44885	0.18724	0.35076	0.16924	0.40143	0.09159	0.44208	0.12578	0.47166	0.17875	0.31873	0.26294	0.39173	0.43714	0.30988	0.57460	0.40713	0.35717	0.15546	0.25438	0.29746	0.35806	0.49670	0.32012	0.57656	0.29145	0.38117	0.55149	0.51469	0.28214	0.09075	0.41235	0.42225	0.50507	0.63153	0.69608	0.44581	0.48693	0.64184	0.26209	0.32836	0.54526	0.40218	0.47149	0.51471	0.76081	0.43757	0.67821	0.39283	0.45625	0.52727	0.28950
21	0.40683	0.10624	0.40377	0.17855	0.39586	0.17572	0.36492	0.08840	0.39658	0.12592	0.51312	0.18150	0.30477	0.21360	0.44852	0.39899	0.26837	0.61820	0.36761	0.32319	0.20337	0.21299	0.25499	0.39557	0.47178	0.27119	0.62682	0.27672	0.31961	0.59483	0.47206	0.26546	0.11597	0.37001	0.38092	0.54690	0.57837	0.63195	0.49401	0.45543	0.59250	0.29922	0.27662	0.48731	0.43713	0.43663	0.46896	0.80632	0.37659	0.63370	0.44518	0.40364	0.49069	0.33076
22	0.36613	0.10366	0.35462	0.16884	0.43746	0.17959	0.32994	0.08542	0.34957	0.12415	0.55045	0.18181	0.28666	0.16329	0.50263	0.36084	0.22730	0.65626	0.33720	0.28573	0.25030	0.17617	0.21254	0.43295	0.44495	0.22109	0.66840	0.26174	0.26133	0.63351	0.42603	0.24271	0.14253	0.32879	0.33679	0.58319	0.52587	0.56257	0.53743	0.41991	0.53861	0.33441	0.22670	0.42669	0.47002	0.40560	0.42100	0.84349	0.31551	0.58023	0.49092	0.35650	0.44940	0.36931
23	0.32866	0.10292	0.30308	0.15826	0.47559	0.18079	0.29787	0.08171	0.30278	0.12089	0.58378	0.17960	0.26482	0.11335	0.55373	0.32558	0.18778	0.68877	0.31615	0.24664	0.29558	0.14685	0.17075	0.47074	0.41669	0.17212	0.70112	0.24605	0.20823	0.66755	0.38520	0.21414	0.17069	0.29223	0.29129	0.61402	0.47718	0.49000	0.57613	0.38237	0.48289	0.36780	0.18267	0.36477	0.50162	0.37754	0.37254	0.87236	0.25792	0.52052	0.53029	0.31446	0.40600	0.40522
