	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0001_5_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_11_CR009_BAREFOOT_GAIT0003_2_CINE_E&D.c3d
7	0.12631	0.07647	-0.07530	0.02788	-0.06039	0.05135	0.09400	0.06060	-0.02088	0.02080	-0.03537	0.03002	0.11262	-0.10279	-0.07154	0.09620	-0.00496	-0.00855	0.19201	-0.07102	-0.00404	0.16660	-0.03090	-0.08393	0.14907	-0.03745	-0.04533	0.10825	-0.01834	-0.01807	0.01587	-0.06801	0.00723	0.16400	-0.00372	-0.05931	0.04620	-0.04701	-0.06713	0.04318	-0.01223	-0.00032	0.23291	-0.11350	-0.13397	0.07997	-0.01274	-0.04889	0.13547	-0.08736	-0.10796	-0.00022	-0.06330	-0.02849
8	0.20383	0.08344	-0.06913	0.02843	-0.06902	0.06209	0.15717	0.06253	-0.00703	0.02313	-0.04016	0.03511	0.17030	-0.08819	-0.07697	0.15956	0.01166	-0.00649	0.28461	-0.05908	0.00277	0.24588	-0.00931	-0.09279	0.19801	-0.04327	-0.05850	0.17544	0.01292	-0.01425	0.08129	-0.05223	0.01149	0.21762	0.00851	-0.06683	0.13643	-0.03823	-0.07709	0.10888	-0.00771	-0.00162	0.31996	-0.11532	-0.15795	0.12705	-0.01137	-0.06453	0.23622	-0.08761	-0.12690	0.06576	-0.05390	-0.03458
9	0.28588	0.08403	-0.05503	0.03149	-0.07459	0.07390	0.22394	0.06688	0.01586	0.02721	-0.04336	0.04100	0.24366	-0.06278	-0.07881	0.22949	0.03672	-0.00303	0.36908	-0.03313	0.01597	0.33252	0.01970	-0.09982	0.25258	-0.04157	-0.07002	0.23662	0.05267	-0.00940	0.15619	-0.02914	0.01807	0.27773	0.02731	-0.07282	0.24882	-0.02549	-0.08410	0.17972	0.00729	-0.00033	0.39462	-0.10747	-0.18040	0.17452	-0.00289	-0.08036	0.33621	-0.08561	-0.14282	0.13696	-0.02977	-0.03775
10	0.36312	0.07808	-0.03666	0.03935	-0.07894	0.08634	0.29187	0.07260	0.04473	0.03108	-0.04609	0.04735	0.32640	-0.03259	-0.07913	0.29982	0.06570	-0.00017	0.43895	0.00524	0.03155	0.41557	0.05096	-0.10614	0.31460	-0.03291	-0.08052	0.29904	0.09509	-0.00526	0.23211	-0.00220	0.02565	0.34468	0.05085	-0.07819	0.36637	-0.01362	-0.08983	0.25452	0.03296	0.00323	0.44818	-0.09496	-0.20227	0.22235	0.01185	-0.09672	0.41526	-0.08553	-0.15801	0.20710	0.00571	-0.03938
11	0.43075	0.07013	-0.01743	0.05193	-0.08425	0.09847	0.35691	0.07724	0.07524	0.03321	-0.04966	0.05370	0.40610	-0.00618	-0.08074	0.36443	0.09380	0.00040	0.49595	0.05336	0.04487	0.48466	0.08010	-0.11266	0.38303	-0.02031	-0.09170	0.36923	0.13335	-0.00352	0.30381	0.02596	0.03266	0.41173	0.07578	-0.08397	0.46901	-0.00583	-0.09644	0.33107	0.06638	0.00774	0.48867	-0.08140	-0.22368	0.27035	0.03107	-0.11414	0.46871	-0.08762	-0.17470	0.26688	0.04624	-0.04147
12	0.49091	0.06359	0.00035	0.06712	-0.09199	0.10922	0.41527	0.08064	0.10305	0.03326	-0.05488	0.05960	0.47621	0.01031	-0.08590	0.42084	0.11766	-0.00187	0.54601	0.10589	0.05253	0.53647	0.10466	-0.11959	0.45261	-0.00807	-0.10542	0.44492	0.16155	-0.00487	0.37180	0.05350	0.03784	0.47025	0.09873	-0.09087	0.54924	-0.00056	-0.10526	0.40533	0.10231	0.01140	0.53105	-0.06917	-0.24380	0.31651	0.05159	-0.13263	0.50944	-0.08947	-0.19395	0.31259	0.08487	-0.04575
13	0.54704	0.05770	0.01506	0.08219	-0.10230	0.11776	0.46509	0.08364	0.12496	0.03186	-0.06158	0.06468	0.53943	0.01679	-0.09523	0.46897	0.13555	-0.00602	0.59097	0.15457	0.05333	0.57401	0.12322	-0.12626	0.51798	0.00077	-0.12247	0.51630	0.17727	-0.00853	0.43847	0.07804	0.04050	0.51589	0.11746	-0.09871	0.61214	0.00613	-0.11604	0.47288	0.13485	0.01268	0.58033	-0.06075	-0.26109	0.35871	0.07009	-0.15130	0.54993	-0.09013	-0.21511	0.34885	0.11627	-0.05291
14	0.59883	0.05083	0.02562	0.09478	-0.11398	0.12364	0.50639	0.08513	0.13969	0.03009	-0.06862	0.06866	0.59801	0.01705	-0.10753	0.50883	0.14713	-0.01011	0.62872	0.19181	0.04816	0.60165	0.13461	-0.13145	0.57627	0.00598	-0.14193	0.57359	0.18283	-0.01261	0.50471	0.09708	0.04070	0.54982	0.13111	-0.10642	0.66391	0.01667	-0.12715	0.53160	0.15974	0.01101	0.62945	-0.05820	-0.27388	0.39610	0.08483	-0.16847	0.59077	-0.09103	-0.23620	0.38312	0.13759	-0.06226
15	0.64233	0.04226	0.03157	0.10358	-0.12510	0.12674	0.53962	0.08366	0.14769	0.02869	-0.07438	0.07144	0.64872	0.01499	-0.12045	0.53976	0.15314	-0.01208	0.65649	0.21309	0.03896	0.62088	0.13807	-0.13389	0.62545	0.00933	-0.16149	0.61255	0.18357	-0.01497	0.56901	0.10919	0.03912	0.57508	0.13950	-0.11240	0.70449	0.03078	-0.13639	0.58205	0.17577	0.00692	0.66753	-0.06192	-0.28085	0.42882	0.09597	-0.18212	0.62465	-0.09446	-0.25461	0.41821	0.14781	-0.07210
16	0.67293	0.03350	0.03335	0.10842	-0.13377	0.12714	0.56419	0.07978	0.15030	0.02810	-0.07740	0.07310	0.68633	0.01362	-0.13135	0.56064	0.15488	-0.01053	0.67245	0.21751	0.02769	0.63010	0.13426	-0.13279	0.66335	0.01301	-0.17838	0.63349	0.18415	-0.01417	0.62691	0.11456	0.03674	0.59335	0.14271	-0.11509	0.73071	0.04697	-0.14184	0.62469	0.18435	0.00185	0.68653	-0.07056	-0.28147	0.45700	0.10464	-0.19061	0.64426	-0.10168	-0.26781	0.45005	0.14710	-0.08043
17	0.68784	0.02948	0.03225	0.11007	-0.13874	0.12509	0.57877	0.07536	0.14926	0.02914	-0.07691	0.07387	0.70681	0.01496	-0.13806	0.57093	0.15394	-0.00531	0.67655	0.20750	0.01587	0.62787	0.12577	-0.12818	0.68805	0.01860	-0.19030	0.63839	0.18686	-0.00983	0.67171	0.11482	0.03444	0.60434	0.14143	-0.11366	0.74059	0.06329	-0.14252	0.65783	0.18791	-0.00249	0.68419	-0.08139	-0.27628	0.47991	0.11179	-0.19317	0.64696	-0.11200	-0.27435	0.47212	0.13715	-0.08576
18	0.68750	0.03290	0.03013	0.10992	-0.13980	0.12113	0.58304	0.07205	0.14656	0.03254	-0.07312	0.07396	0.70851	0.01962	-0.13964	0.57222	0.15231	0.00255	0.67175	0.18823	0.00446	0.61577	0.11624	-0.12097	0.69849	0.02652	-0.19596	0.63063	0.19192	-0.00254	0.69908	0.11298	0.03269	0.60714	0.13739	-0.10844	0.73521	0.07794	-0.13872	0.67854	0.18892	-0.00472	0.66426	-0.09122	-0.26701	0.49585	0.11774	-0.19013	0.63522	-0.12315	-0.27444	0.48109	0.12136	-0.08760
19	0.67610	0.03925	0.02884	0.10905	-0.13779	0.11604	0.57884	0.06981	0.14410	0.03766	-0.06707	0.07353	0.69425	0.02700	-0.13661	0.56818	0.15200	0.01123	0.66287	0.16569	-0.00613	0.59870	0.10924	-0.11269	0.69523	0.03614	-0.19534	0.61532	0.19842	0.00636	0.71033	0.11252	0.03150	0.60193	0.13316	-0.10075	0.71933	0.08998	-0.13193	0.68495	0.18959	-0.00427	0.63487	-0.09726	-0.25608	0.50391	0.12249	-0.18275	0.61581	-0.13219	-0.26990	0.47887	0.10377	-0.08659
20	0.65965	0.04421	0.02969	0.10772	-0.13422	0.11066	0.56973	0.06729	0.14322	0.04306	-0.06024	0.07264	0.67191	0.03619	-0.13076	0.56251	0.15411	0.01878	0.65349	0.14468	-0.01593	0.58243	0.10688	-0.10488	0.68137	0.04635	-0.18972	0.59773	0.20498	0.01524	0.70932	0.11547	0.03046	0.59108	0.13126	-0.09248	0.70001	0.09946	-0.12429	0.67816	0.19163	-0.00146	0.60462	-0.09806	-0.24583	0.50577	0.12603	-0.17278	0.59687	-0.13623	-0.26349	0.47041	0.08765	-0.08409
21	0.64285	0.04647	0.03298	0.10562	-0.13074	0.10570	0.55934	0.06365	0.14434	0.04769	-0.05409	0.07134	0.65018	0.04603	-0.12439	0.55739	0.15861	0.02381	0.64420	0.12800	-0.02504	0.57025	0.10917	-0.09871	0.66183	0.05604	-0.18115	0.58144	0.21026	0.02261	0.69904	0.12150	0.02896	0.57828	0.13289	-0.08541	0.68336	0.10697	-0.11793	0.66256	0.19602	0.00269	0.57844	-0.09400	-0.23784	0.50447	0.12841	-0.16193	0.58292	-0.13364	-0.25779	0.46102	0.07505	-0.08171
