	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d
7	0.40631	0.07291	-0.08068	0.02361	0.04104	0.02105	0.76218	0.05846	-0.27401	0.05892	0.00073	0.03262	0.81127	-0.36684	0.02248	0.46817	-0.08661	0.01422	0.75525	-0.30736	0.02519	0.30601	-0.04735	0.06548	0.67420	-0.20118	-0.03165	0.68846	-0.20088	-0.04084	0.81022	-0.27303	-0.02427	0.45125	-0.10305	0.03995	0.79607	-0.27369	0.04326	0.79982	-0.29509	0.01094	0.39982	-0.08570	0.04450
8	0.40880	0.07070	0.00005	0.02473	0.09524	0.02525	0.77343	0.06138	-0.20304	0.05296	0.02362	0.03261	0.82796	-0.29634	0.04261	0.45185	-0.00068	0.06057	0.74136	-0.21546	0.04966	0.30481	0.03214	0.12103	0.68926	-0.14259	-0.00299	0.69993	-0.14323	-0.02221	0.82185	-0.20029	-0.00070	0.45460	-0.02812	0.09798	0.81580	-0.19463	0.06686	0.81786	-0.22874	0.03209	0.42396	-0.00315	0.10138
9	0.41578	0.07382	0.07311	0.02525	0.15949	0.02907	0.78925	0.07257	-0.13123	0.04848	0.05167	0.03307	0.86895	-0.22528	0.06767	0.44658	0.07751	0.11760	0.75582	-0.12046	0.08057	0.30565	0.10165	0.18478	0.69369	-0.08595	0.03260	0.69807	-0.08581	-0.00009	0.84184	-0.13037	0.02824	0.46326	0.04028	0.16654	0.82771	-0.11312	0.09454	0.83864	-0.15764	0.05814	0.44765	0.07301	0.16903
10	0.42558	0.08318	0.13280	0.02643	0.23089	0.03265	0.78250	0.08517	-0.06375	0.04701	0.08426	0.03472	0.90383	-0.15854	0.09757	0.45929	0.14122	0.18245	0.76008	-0.02974	0.11725	0.30118	0.15650	0.25378	0.67669	-0.03659	0.07420	0.67475	-0.03161	0.02467	0.84321	-0.06848	0.06108	0.47480	0.09498	0.24259	0.79619	-0.03513	0.12616	0.82274	-0.08618	0.08891	0.46708	0.13851	0.24472
11	0.43325	0.09698	0.17868	0.02949	0.30760	0.03616	0.75462	0.08981	-0.00387	0.04945	0.12087	0.03771	0.90113	-0.10035	0.13239	0.48059	0.18960	0.25338	0.73111	0.04991	0.15861	0.28790	0.19706	0.32588	0.65563	0.00580	0.12075	0.65524	0.01892	0.05178	0.83348	-0.01492	0.09722	0.48671	0.13468	0.32452	0.73751	0.03425	0.16126	0.76823	-0.02070	0.12406	0.47781	0.19338	0.32664
12	0.41719	0.10862	0.21236	0.03411	0.38844	0.03990	0.73744	0.08662	0.04875	0.05377	0.16115	0.04163	0.87830	-0.05228	0.17224	0.47814	0.22517	0.32929	0.70066	0.11560	0.20333	0.25499	0.22507	0.39965	0.65157	0.04697	0.17133	0.66442	0.06772	0.08154	0.83739	0.03377	0.13701	0.47897	0.16192	0.41147	0.70734	0.09279	0.19945	0.72242	0.03669	0.16318	0.45664	0.23728	0.41336
13	0.36391	0.11382	0.23515	0.03829	0.47219	0.04414	0.73598	0.08348	0.09770	0.05768	0.20502	0.04579	0.86874	-0.01001	0.21720	0.43687	0.24839	0.40908	0.68917	0.17076	0.25025	0.19618	0.24333	0.47437	0.65216	0.09227	0.22523	0.67939	0.11892	0.11480	0.83862	0.08210	0.18105	0.43271	0.18012	0.50228	0.70583	0.14415	0.24059	0.71795	0.08572	0.20604	0.38989	0.26874	0.50303
14	0.28626	0.11427	0.24641	0.04042	0.55701	0.04867	0.72154	0.08569	0.14714	0.06075	0.25240	0.04954	0.86666	0.03365	0.26734	0.37227	0.25801	0.49113	0.66299	0.22335	0.29836	0.12239	0.25329	0.54935	0.63493	0.14175	0.28186	0.66860	0.17466	0.15256	0.81191	0.13141	0.22973	0.35595	0.18948	0.59460	0.68865	0.19379	0.28466	0.71703	0.13137	0.25231	0.29445	0.28486	0.59298
15	0.20856	0.11342	0.24514	0.04067	0.64021	0.05280	0.68972	0.09194	0.19607	0.06212	0.30301	0.05248	0.85304	0.08188	0.32242	0.30656	0.25405	0.57304	0.61212	0.27363	0.34698	0.05224	0.25493	0.62313	0.60592	0.19045	0.34060	0.64078	0.23127	0.19536	0.77321	0.17868	0.28290	0.27551	0.18776	0.68481	0.64942	0.24164	0.33143	0.69356	0.17495	0.30137	0.19994	0.28381	0.67985
16	0.14888	0.11197	0.23205	0.04012	0.71860	0.05578	0.66289	0.09806	0.23843	0.06061	0.35624	0.05452	0.83776	0.13067	0.38181	0.25394	0.23830	0.65192	0.56814	0.31389	0.39554	0.00050	0.24823	0.69346	0.58242	0.23159	0.40053	0.62033	0.28084	0.24306	0.75210	0.21800	0.34000	0.21307	0.17459	0.76885	0.61947	0.28110	0.38051	0.66004	0.21294	0.35225	0.12800	0.26706	0.76018
17	0.11382	0.11060	0.20919	0.03991	0.78922	0.05710	0.64915	0.10464	0.26738	0.05707	0.41118	0.05579	0.83429	0.17219	0.44442	0.22062	0.21339	0.72484	0.54383	0.33878	0.44355	-0.02933	0.23419	0.75787	0.56375	0.25903	0.46035	0.60679	0.31626	0.29487	0.74711	0.24332	0.40022	0.17750	0.15153	0.84308	0.61014	0.30512	0.43116	0.63812	0.23699	0.40367	0.08651	0.23766	0.83110
18	0.09816	0.10962	0.17889	0.04070	0.84989	0.05661	0.63504	0.11055	0.27868	0.05309	0.46658	0.05656	0.83191	0.19945	0.50880	0.20368	0.18186	0.78940	0.52511	0.34545	0.49061	-0.04285	0.21383	0.81447	0.54147	0.26899	0.51848	0.58405	0.33323	0.34942	0.73499	0.25121	0.46240	0.16283	0.12108	0.90500	0.60285	0.31044	0.48223	0.62492	0.24200	0.45413	0.06900	0.19879	0.89069
19	0.09152	0.10701	0.14316	0.04231	0.89954	0.05439	0.60942	0.11327	0.27154	0.04998	0.52107	0.05727	0.81135	0.20864	0.57352	0.19496	0.14564	0.84402	0.49546	0.33483	0.53616	-0.04601	0.18752	0.86240	0.51225	0.26120	0.57326	0.54800	0.32987	0.40499	0.70591	0.24141	0.52502	0.15414	0.08584	0.95358	0.58317	0.29736	0.53235	0.60978	0.22748	0.50217	0.06300	0.15367	0.93816
20	0.08708	0.10249	0.10350	0.04418	0.93812	0.05071	0.57427	0.11165	0.24751	0.04845	0.57335	0.05835	0.76783	0.19906	0.63725	0.19096	0.10538	0.88803	0.45506	0.30951	0.57967	-0.04309	0.15565	0.90157	0.47592	0.23868	0.62331	0.50876	0.30728	0.45983	0.66634	0.21570	0.58629	0.14165	0.04756	0.98916	0.55454	0.26789	0.58034	0.59147	0.19443	0.54673	0.05881	0.10542	0.97370
21	0.08167	0.09803	0.06176	0.04586	0.96636	0.04608	0.53401	0.10652	0.20976	0.04820	0.62244	0.06012	0.71088	0.17250	0.69881	0.18798	0.06249	0.92163	0.40888	0.27206	0.62070	-0.03946	0.11978	0.93232	0.43800	0.20514	0.66783	0.47472	0.26908	0.51262	0.61951	0.17706	0.64445	0.12613	0.00771	1.01314	0.52152	0.22466	0.62547	0.56455	0.14780	0.58724	0.05203	0.05706	0.99834
22	0.07252	0.09407	0.02052	0.04714	0.98565	0.04098	0.49225	0.10095	0.16190	0.04885	0.66785	0.06259	0.65670	0.13126	0.75718	0.17921	0.01990	0.94579	0.36048	0.22503	0.65910	-0.04060	0.08254	0.95556	0.40338	0.16416	0.70673	0.44718	0.22001	0.56260	0.56615	0.12953	0.69806	0.10999	-0.03181	1.02759	0.48389	0.17120	0.66755	0.52797	0.09208	0.62374	0.04147	0.01145	1.01367
23	0.05828	0.09069	-0.01770	0.04804	0.99776	0.03577	0.45255	0.09708	0.10890	0.05023	0.70943	0.06544	0.61030	0.08163	0.81140	0.16333	-0.01994	0.96210	0.31526	0.17240	0.69506	-0.04856	0.04691	0.97263	0.37134	0.12008	0.74037	0.42123	0.16573	0.60941	0.51482	0.07841	0.74620	0.09252	-0.06887	1.03477	0.44611	0.11298	0.70677	0.48880	0.03105	0.65680	0.02586	-0.02891	1.02156
24	0.04206	0.08899	-0.05127	0.04865	1.00457	0.03065	0.41789	0.09277	0.05647	0.05180	0.74722	0.06821	0.56632	0.03164	0.86068	0.14629	-0.05564	0.97246	0.28128	0.11797	0.72887	-0.06015	0.01497	0.98515	0.34177	0.07698	0.76925	0.39245	0.11206	0.65283	0.47379	0.02978	0.78838	0.07604	-0.10195	1.03676	0.41474	0.05685	0.74336	0.45491	-0.03002	0.68717	0.00607	-0.06246	1.02389
25	0.02815	0.08871	-0.07987	0.04893	1.00776	0.02564	0.38961	0.09042	0.00906	0.05373	0.78132	0.07052	0.53075	-0.01618	0.90456	0.13277	-0.08681	0.97873	0.25567	0.06736	0.76072	-0.06995	-0.01289	0.99486	0.31323	0.03752	0.79390	0.36239	0.06371	0.69261	0.44462	-0.01137	0.82446	0.06376	-0.13045	1.03517	0.39106	0.00855	0.77744	0.42955	-0.08619	0.71557	-0.01396	-0.08934	1.02230
26	0.01843	0.08775	-0.10382	0.04861	1.00869	0.02089	0.36608	0.08883	-0.03068	0.05556	0.81181	0.07216	0.49879	-0.05639	0.94283	0.12198	-0.11334	0.98243	0.23620	0.02316	0.79061	-0.07500	-0.03732	1.00315	0.28566	0.00354	0.81480	0.33529	0.02264	0.72846	0.42494	-0.04344	0.85467	0.05577	-0.15415	1.03105	0.37144	-0.02978	0.80898	0.41026	-0.13452	0.74237	-0.02904	-0.11048	1.01811
27	0.01421	0.08525	-0.12356	0.04728	1.00825	0.01699	0.34690	0.08804	-0.06266	0.05702	0.83880	0.07306	0.47297	-0.08766	0.97551	0.11341	-0.13522	0.98462	0.22160	-0.01421	0.81839	-0.07648	-0.05939	1.01099	0.26227	-0.02404	0.83247	0.31215	-0.01135	0.76026	0.41152	-0.06727	0.87938	0.05298	-0.17299	1.02511	0.35254	-0.06016	0.83800	0.39522	-0.17392	0.76763	-0.03307	-0.12664	1.01228
28	0.01509	0.08297	-0.13920	0.04481	1.00708	0.01533	0.32927	0.08774	-0.08730	0.05777	0.86248	0.07328	0.45220	-0.11021	1.00285	0.10873	-0.15284	0.98597	0.20938	-0.04419	0.84386	-0.07706	-0.07940	1.01891	0.24162	-0.04551	0.84742	0.29005	-0.03875	0.78808	0.39936	-0.08355	0.89915	0.05552	-0.18675	1.01790	0.33251	-0.08529	0.86460	0.37982	-0.20357	0.79136	-0.02682	-0.13780	1.00554
29	0.01640	0.08112	-0.15003	0.04149	1.00563	0.01715	0.31228	0.08873	-0.10499	0.05881	0.88317	0.07290	0.43495	-0.12561	1.02530	0.10532	-0.16598	0.98691	0.19591	-0.06609	0.86701	-0.07868	-0.09614	1.02712	0.22185	-0.06090	0.86028	0.26719	-0.05877	0.81221	0.38305	-0.09210	0.91483	0.05672	-0.19434	1.01000	0.31217	-0.10580	0.88892	0.37083	-0.22568	0.81367	-0.01775	-0.14364	0.99850
30	0.01285	0.07846	-0.15505	0.03776	1.00428	0.02175	0.29375	0.08972	-0.11512	0.06014	0.90149	0.07200	0.41537	-0.13538	1.04349	0.09688	-0.17379	0.98775	0.17806	-0.07901	0.88816	-0.08300	-0.10796	1.03562	0.20112	-0.06901	0.87187	0.24488	-0.07002	0.83323	0.36157	-0.09281	0.92757	0.05153	-0.19479	1.00205	0.29405	-0.12079	0.91132	0.36123	-0.23880	0.83481	-0.01402	-0.14366	0.99168
31	0.00453	0.07415	-0.15373	0.03395	1.00329	0.02758	0.27171	0.08904	-0.11719	0.06199	0.91831	0.07056	0.38851	-0.13994	1.05824	0.08135	-0.17546	0.98867	0.15587	-0.08255	0.90786	-0.08867	-0.11411	1.04427	0.17861	-0.06868	0.88330	0.22258	-0.07169	0.85213	0.33530	-0.08590	0.93891	0.04250	-0.18773	0.99466	0.27619	-0.12862	0.93234	0.34495	-0.24291	0.85540	-0.01705	-0.13763	0.98558
32	-0.00485	0.06917	-0.14601	0.03042	1.00291	0.03352	0.24360	0.08573	-0.11095	0.06389	0.93472	0.06850	0.35463	-0.13861	1.07057	0.06359	-0.17075	0.98968	0.12774	-0.07710	0.92677	-0.09383	-0.11425	1.05284	0.15583	-0.05995	0.89580	0.19684	-0.06383	0.87029	0.30129	-0.07185	0.95048	0.03320	-0.17331	0.98842	0.25450	-0.12811	0.95272	0.31439	-0.23720	0.87639	-0.02235	-0.12576	0.98071
33	-0.01356	0.06554	-0.13188	0.02788	1.00335	0.03892	0.20977	0.08203	-0.09666	0.06514	0.95188	0.06567	0.31703	-0.13059	1.08155	0.04880	-0.15977	0.99077	0.09162	-0.06334	0.94553	-0.09932	-0.10774	1.06117	0.13057	-0.04344	0.91061	0.16677	-0.04709	0.88935	0.26186	-0.05217	0.96378	0.02431	-0.15197	0.98387	0.23037	-0.11910	0.97336	0.27017	-0.22087	0.89895	-0.02804	-0.10806	0.97761
34	-0.02359	0.06372	-0.11142	0.02662	1.00491	0.04337	0.17450	0.08188	-0.07502	0.06509	0.97089	0.06190	0.27962	-0.11556	1.09229	0.03645	-0.14232	0.99190	0.04850	-0.04115	0.96470	-0.10761	-0.09414	1.06929	0.10262	-0.02078	0.92883	0.13231	-0.02283	0.91095	0.22516	-0.02902	0.97990	0.01318	-0.12435	0.98149	0.20590	-0.10194	0.99528	0.22738	-0.19388	0.92425	-0.03640	-0.08487	0.97696
35	-0.03852	0.06287	-0.08543	0.02589	1.00802	0.04675	0.14012	0.08561	-0.04723	0.06356	0.99266	0.05719	0.24304	-0.09378	1.10388	0.02229	-0.11826	0.99312	0.00065	-0.00994	0.98490	-0.12050	-0.07433	1.07758	0.07343	0.00581	0.95127	0.09482	0.00672	0.93641	0.19226	-0.00399	0.99950	-0.00328	-0.09150	0.98175	0.18227	-0.07796	1.01941	0.19434	-0.15744	0.95323	-0.05258	-0.05764	0.97963
36	-0.06029	0.06267	-0.05548	0.02500	1.01321	0.04921	0.10543	0.09068	-0.01514	0.06117	1.01778	0.05168	0.20557	-0.06600	1.11720	0.00310	-0.08855	0.99467	-0.04883	0.02906	1.00681	-0.13933	-0.04991	1.08675	0.04213	0.03445	0.97830	0.05721	0.03910	0.96649	0.15910	0.02190	1.02279	-0.02605	-0.05538	0.98500	0.15742	-0.04967	1.04650	0.16542	-0.11486	0.98641	-0.07889	-0.02808	0.98643
37	-0.08665	0.06249	-0.02331	0.02392	1.02093	0.05114	0.06922	0.09361	0.01901	0.05886	1.04644	0.04568	0.16444	-0.03303	1.13273	-0.02073	-0.05518	0.99710	-0.09297	0.07186	1.03104	-0.16323	-0.02264	1.09752	0.00717	0.06430	1.00977	0.01914	0.07213	1.00121	0.12285	0.04816	1.04968	-0.05441	-0.01801	0.99145	0.12487	-0.01935	1.07683	0.13905	-0.07096	1.02383	-0.10823	0.00262	0.99766
38	-0.11468	0.06153	0.01004	0.02326	1.03138	0.05285	0.03023	0.09502	0.05367	0.05684	1.07843	0.03958	0.11783	0.00461	1.15058	-0.04786	-0.02023	1.00126	-0.13541	0.11471	1.05799	-0.18895	0.00626	1.11023	-0.03047	0.09498	1.04519	-0.02131	0.10393	1.03997	0.08149	0.07462	1.07994	-0.08497	0.01958	1.00114	0.08517	0.01178	1.11023	0.11432	-0.02894	1.06511	-0.13692	0.03457	1.01289
39	-0.14533	0.05923	0.04431	0.02346	1.04443	0.05440	-0.01035	0.09592	0.08772	0.05453	1.11322	0.03382	0.07004	0.04608	1.17036	-0.07953	0.01528	1.00792	-0.17787	0.15373	1.08761	-0.21490	0.03626	1.12468	-0.06698	0.12581	1.08384	-0.06527	0.13427	1.08178	0.03700	0.10053	1.11332	-0.11747	0.05760	1.01393	0.04581	0.04334	1.14605	0.08485	0.01029	1.10959	-0.16940	0.06811	1.03120
40	-0.18070	0.05556	0.07951	0.02424	1.05962	0.05558	-0.05400	0.10019	0.12225	0.05328	1.15008	0.02899	0.02500	0.09021	1.19144	-0.11749	0.05151	1.01746	-0.23189	0.19411	1.11939	-0.24346	0.06721	1.14028	-0.10378	0.15703	1.12484	-0.11484	0.16521	1.12547	-0.00699	0.12617	1.14964	-0.15519	0.09682	1.02933	0.00788	0.07545	1.18337	0.04664	0.04756	1.15642	-0.20667	0.10249	1.05142
41	-0.22050	0.05105	0.11570	0.02502	1.07620	0.05612	-0.10084	0.10621	0.15867	0.05360	1.18818	0.02592	-0.02114	0.13720	1.21320	-0.16194	0.08920	1.02972	-0.29158	0.23769	1.15246	-0.27655	0.09946	1.15616	-0.14544	0.18945	1.16734	-0.16972	0.19868	1.16987	-0.04950	0.15423	1.18860	-0.19682	0.13676	1.04655	-0.03137	0.10884	1.22114	0.00289	0.08461	1.20467	-0.24669	0.13736	1.07237
42	-0.26416	0.04692	0.15277	0.02553	1.09317	0.05581	-0.14938	0.11210	0.19776	0.05488	1.22661	0.02549	-0.07085	0.18790	1.23517	-0.21090	0.12776	1.04401	-0.35145	0.28374	1.18573	-0.31525	0.13385	1.17127	-0.19267	0.22323	1.21034	-0.22537	0.23520	1.21379	-0.08985	0.18670	1.22968	-0.24122	0.17672	1.06440	-0.07194	0.14434	1.25834	-0.04353	0.12324	1.25323	-0.28928	0.17274	1.09300
43	-0.31084	0.04365	0.19020	0.02588	1.10934	0.05456	-0.19832	0.11800	0.23965	0.05692	1.26431	0.02787	-0.12343	0.24232	1.25704	-0.26214	0.16550	1.05923	-0.41179	0.33223	1.21811	-0.35875	0.17057	1.18438	-0.24431	0.25891	1.25259	-0.27789	0.27470	1.25587	-0.12750	0.22316	1.27187	-0.28835	0.21629	1.08140	-0.11182	0.18155	1.29396	-0.09148	0.16470	1.30074	-0.33414	0.20845	1.11235
