	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d
7	-3.45008	2.37837	2.71615	2.67726	-0.60170	1.99715	2.83297	2.18457	4.17455	1.20779	13.40852	1.64662	-18.68856	3.48528	-14.83888	1.50955	1.32540	2.85251	-14.66498	3.95565	12.24109	-19.94127	-16.66460	2.95016	-6.82428	1.15101	0.92820	4.14469	2.06694	14.71807	-20.48355	-15.80713	4.16731	-18.02354	-3.60580	2.41521	0.40650	4.57975	6.39192	13.48992	-18.99977	-13.48005	-0.06370	-16.63279	-6.09970	2.28413	1.05733	4.27566	3.81586	13.23771	-17.78786	-12.58568	2.64347	-13.69729	15.20125	-13.60580	-16.05208	-4.94502	-1.65237	0.13904	-0.92496	3.68937	3.93514	-17.95170	13.42231	-20.35244	-14.19182	2.33717	15.17453	-22.36761	-15.77275	0.87568	-3.40831	1.48632	0.86902	2.87538	4.53199	-16.96001	9.64586	-21.23549	-13.36753	3.33647	-4.33454	5.24792	-2.66697	2.54565	3.81443	-13.23940	12.84927	-20.59123	-13.80611	3.62349	0.48562	8.14279	-4.46634	-2.23989	4.79990	14.10524	-11.52058	-16.66106	-1.67099	-5.98669	-2.16125	0.86279	-0.01640	2.79311	4.04020	-14.82840
8	-3.11399	2.39489	4.84929	2.95410	-1.67184	2.20508	1.34315	2.25057	4.32756	1.20827	13.41600	1.66017	-17.21342	4.03615	-13.91649	2.41759	-0.99446	2.40157	-13.70008	4.30253	12.14018	-19.14053	-15.11280	0.77023	-6.57502	3.25226	-0.60996	3.23125	2.26595	14.68093	-19.09036	-14.70532	1.72112	-17.36306	-3.28392	4.95291	-0.98712	2.99809	6.61346	13.24456	-17.50836	-12.13211	-2.82362	-15.83792	-5.68408	3.63179	0.60318	2.83096	3.94109	13.31661	-16.93479	-11.20630	0.25653	-13.18141	15.20823	-10.81081	-17.48782	-6.05226	-1.32783	2.33027	-1.73504	1.93464	4.15027	-17.09032	13.54338	-19.04793	-12.25064	-0.90299	15.25786	-20.54010	-15.30774	-1.35488	-3.00959	2.66566	0.35743	1.63596	4.65411	-16.05781	9.66262	-20.43123	-11.31170	0.51568	-4.04434	8.02597	-4.16808	0.87669	3.88035	-12.23564	12.92335	-19.63633	-12.16830	1.02491	0.87308	10.63261	-5.74311	-3.77292	4.83210	14.18231	-8.99375	-17.48217	-3.09936	-4.10178	-1.86019	3.30283	-1.09205	1.01048	4.28315	-13.73274
9	-2.77336	2.40631	7.23087	2.73363	-2.93492	2.07934	-0.21125	2.13650	4.39858	1.20728	13.42537	1.71214	-15.19368	3.72516	-13.60543	2.84118	-3.26939	1.81645	-12.57904	4.62518	11.98324	-17.61089	-14.13028	-1.60982	-6.30818	5.79205	-2.26690	1.92495	2.35222	14.57026	-16.96759	-14.03224	-0.96679	-16.57412	-2.96347	7.92017	-2.64793	1.24579	6.70774	13.01277	-15.06658	-12.09568	-5.14838	-14.80743	-5.28405	5.66194	-0.42731	1.26711	3.99934	13.37927	-15.09109	-10.67265	-2.23336	-12.51577	15.38013	-9.11098	-18.44662	-6.73925	-1.00607	4.99385	-2.96203	0.15582	4.27069	-16.13125	13.62091	-16.51369	-11.50578	-4.14256	15.26702	-17.83120	-15.74800	-3.48694	-2.61473	4.45888	-0.56566	0.10502	4.67222	-14.90446	9.64012	-18.32230	-10.52762	-2.33308	-3.67844	10.30774	-5.26064	-0.68269	3.91667	-11.12862	12.96171	-17.61347	-11.44899	-1.75564	1.27158	12.19457	-6.45963	-4.93456	4.84506	14.43821	-7.80901	-17.44638	-4.27810	-2.15506	-1.60351	6.51775	-2.88926	-0.77145	4.42471	-12.41562
10	-2.39875	2.40793	9.43841	2.12677	-4.13386	1.66775	-1.62571	1.88767	4.42620	1.19931	13.49072	1.79648	-12.80985	2.49530	-14.03525	2.54510	-5.17216	1.32642	-11.32748	4.91383	11.84154	-15.28816	-14.14881	-3.76783	-5.99043	8.38818	-3.73652	0.38474	2.38537	14.46294	-14.12767	-14.21526	-3.43064	-15.67541	-2.60415	10.69402	-4.17851	-0.40270	6.72010	12.88198	-11.88216	-13.38379	-6.80008	-13.55600	-4.87958	8.06508	-1.89358	-0.15305	4.02536	13.48593	-12.45264	-11.19882	-4.38230	-11.69752	15.72407	-8.97585	-18.45093	-7.10890	-0.64322	7.45859	-4.23392	-1.33996	4.33250	-15.08836	13.71612	-13.12409	-12.10913	-6.82584	15.25719	-14.49326	-17.09963	-5.22556	-2.20096	6.68232	-1.81994	-1.49892	4.64257	-13.52663	9.64994	-15.04321	-11.29206	-4.74398	-3.21201	11.67779	-5.73070	-1.99835	3.93765	-9.94126	13.02466	-14.54339	-12.03782	-4.23260	1.67163	12.65840	-6.52146	-5.69248	4.84825	14.86279	-8.16804	-16.41628	-5.20391	-0.19370	-1.33126	9.88285	-4.95624	-2.30497	4.51779	-10.94096
11	-1.97199	2.39169	11.06179	1.53543	-4.98660	1.22602	-2.78941	1.58827	4.43347	1.18213	13.65831	1.89500	-10.51982	1.07835	-14.93535	1.96564	-6.54010	1.05487	-9.97062	5.15739	11.79049	-12.44357	-15.15505	-5.42952	-5.59497	10.56478	-4.74183	-1.18395	2.40307	14.44266	-10.95219	-15.19066	-5.38175	-14.67974	-2.17720	12.68866	-5.23411	-1.76769	6.67873	12.92242	-8.64717	-15.37740	-7.76796	-12.10757	-4.45168	10.33197	-3.41800	-1.29318	4.03317	13.69038	-9.68614	-12.39967	-5.97070	-10.71803	16.20531	-10.37503	-17.43202	-7.24912	-0.21009	9.13529	-5.16591	-2.40995	4.35601	-13.95843	13.89020	-9.72015	-13.59232	-8.65317	15.29032	-11.22170	-18.81814	-6.47427	-1.75034	8.90835	-3.08963	-3.01013	4.60009	-11.96947	9.76516	-11.31862	-13.13029	-6.49224	-2.64770	12.04317	-5.54219	-3.04654	3.95845	-8.68524	13.17381	-10.94770	-13.70275	-6.11476	2.04689	12.16242	-5.97643	-6.11319	4.85219	15.41241	-9.88596	-14.55522	-5.86749	1.73369	-0.99081	12.65965	-6.72471	-3.49070	4.58605	-9.38018
12	-1.49360	2.34833	11.89304	1.49235	-5.31727	1.11925	-3.70151	1.33344	4.43657	1.15658	13.95425	1.97618	-8.93497	2.19518	-15.77580	2.10704	-7.36702	0.95771	-8.53374	5.33861	11.89059	-9.76496	-16.61186	-6.50986	-5.11034	11.98809	-5.14655	-2.62483	2.42584	14.57560	-8.19969	-16.40562	-6.72608	-13.58928	-1.67384	13.61432	-5.63698	-2.81086	6.60663	13.17245	-6.27900	-17.15049	-8.21625	-10.49188	-3.99179	12.01226	-4.60149	-2.15427	4.02949	14.02644	-7.61474	-13.58248	-6.98790	-9.56775	16.75788	-12.89673	-15.65188	-7.21406	0.29854	9.77786	-5.51547	-3.10143	4.35971	-12.72953	14.18625	-7.23010	-15.19425	-9.58240	15.41653	-8.89148	-20.12039	-7.28013	-1.25742	10.71641	-4.02629	-4.36321	4.56579	-10.29022	10.03995	-8.19704	-15.13132	-7.56830	-2.01661	11.61278	-4.82253	-3.88461	3.99479	-7.37316	13.45727	-7.76103	-15.67011	-7.34260	2.35665	11.07917	-5.00622	-6.31689	4.86697	16.01951	-12.51491	-12.23959	-6.24259	3.56846	-0.55400	14.34341	-7.78260	-4.35597	4.64333	-7.79660
13	-0.98455	2.27190	11.97675	1.82533	-5.09877	1.29891	-4.43527	1.18386	4.45037	1.12555	14.37700	2.00616	-8.49312	3.86486	-16.09325	2.88478	-7.75015	0.92711	-7.04449	5.43948	12.17333	-8.07103	-17.75508	-7.08150	-4.54522	12.57616	-4.96932	-3.86222	2.46767	14.89210	-6.62939	-17.19157	-7.51812	-12.40351	-1.10696	13.51364	-5.35261	-3.61697	6.52793	13.63176	-5.45168	-17.93330	-8.38862	-8.73843	-3.50822	12.87169	-5.15355	-2.83876	4.02322	14.49850	-6.79157	-14.17550	-7.54639	-8.24592	17.30257	-15.86555	-13.59728	-7.04719	0.85906	9.52443	-5.23988	-3.59179	4.36141	-11.40023	14.61540	-6.22983	-16.27310	-9.76644	15.65923	-8.10367	-20.42931	-7.74737	-0.73225	11.85173	-4.40001	-5.55444	4.55829	-8.55079	10.49475	-6.51241	-16.47510	-8.10157	-1.37273	10.80239	-3.84516	-4.58928	4.06030	-6.02276	13.89646	-5.84817	-17.13804	-7.98499	2.55617	9.87401	-3.87588	-6.42286	4.89988	16.60589	-15.42791	-9.96421	-6.31927	5.25015	-0.02627	14.79993	-7.95373	-5.00583	4.70423	-6.24441
14	-0.48237	2.16550	11.55887	2.02095	-4.45574	1.38106	-5.07322	1.11695	4.48902	1.09298	14.89787	1.96272	-9.25820	4.81813	-15.69167	3.41057	-7.83398	0.91911	-5.53375	5.44671	12.63466	-7.86920	-18.00979	-7.30676	-3.93038	12.48237	-4.35539	-4.88175	2.54038	15.38158	-6.62306	-17.10748	-7.90144	-11.12953	-0.50945	12.69296	-4.48947	-4.32124	6.46851	14.26435	-6.33429	-17.39509	-8.49455	-6.87146	-3.02848	12.95099	-4.99271	-3.46967	4.02720	15.08162	-7.32410	-13.94994	-7.78906	-6.76357	17.76450	-18.50566	-11.82842	-6.80859	1.42276	8.77450	-4.49302	-4.07142	4.37708	-9.99227	15.15455	-6.80666	-16.50411	-9.45393	16.00887	-8.98754	-19.56221	-7.97245	-0.20080	12.28052	-4.18694	-6.57438	4.59573	-6.81079	11.11083	-6.58387	-16.72768	-8.26765	-0.77840	10.07977	-2.95274	-5.20226	4.16435	-4.65024	14.47893	-5.59487	-17.62374	-8.20333	2.61408	8.95473	-2.86070	-6.50435	4.95470	17.09882	-17.95274	-8.20822	-6.14203	6.72119	0.55168	14.25514	-7.31492	-5.56066	4.78419	-4.77334
15	-0.03100	2.04337	10.98310	1.93222	-3.62795	1.22188	-5.65667	1.05685	4.56343	1.06283	15.46732	1.84408	-10.97102	4.81447	-14.64956	3.32082	-7.74849	0.93628	-4.03341	5.34944	13.23555	-9.17438	-17.19168	-7.35691	-3.31551	12.01919	-3.54175	-5.69759	2.65215	15.99759	-8.12139	-16.07895	-7.99600	-9.78240	0.07296	11.59721	-3.29240	-5.02767	6.45156	15.00620	-8.61411	-15.68192	-8.64506	-4.91585	-2.59158	12.51815	-4.27502	-4.11545	4.05502	15.73067	-8.95694	-13.00459	-7.82955	-5.13906	18.08599	-20.17880	-10.77912	-6.57870	1.93261	8.00580	-3.56912	-4.64358	4.42070	-8.54381	15.75398	-8.68384	-15.86721	-8.89152	16.42549	-11.27961	-17.68738	-8.01375	0.29869	12.17586	-3.57124	-7.38556	4.68942	-5.11859	11.83383	-8.26247	-15.86230	-8.20483	-0.28464	9.80305	-2.43680	-5.71421	4.31026	-3.25896	15.15989	-6.89096	-17.04607	-8.15538	2.52432	8.56806	-2.18093	-6.56681	5.03205	17.44401	-19.54772	-7.29644	-5.81318	7.91526	1.11510	13.17750	-6.15637	-6.10247	4.89624	-3.42390
16	0.33256	1.92550	10.57053	1.64715	-2.88985	0.91176	-6.17172	0.96445	4.67859	1.03795	16.02463	1.67073	-13.17624	3.94189	-13.23984	2.64951	-7.58468	0.97287	-2.56945	5.13719	13.90866	-11.59883	-15.48867	-7.35225	-2.75732	11.54112	-2.79027	-6.32654	2.80548	16.66865	-10.71251	-14.35419	-7.87658	-8.37681	0.59617	10.66951	-2.09604	-5.75780	6.49188	15.77627	-11.64471	-13.29982	-8.85354	-2.90786	-2.23214	11.93952	-3.32019	-4.76088	4.11722	16.39034	-11.18488	-11.67298	-7.74706	-3.39892	18.23308	-20.57168	-10.62150	-6.43024	2.34517	7.60846	-2.80363	-5.29078	4.50199	-7.08836	16.35080	-11.33398	-14.59208	-8.27945	16.84820	-14.42775	-15.23832	-7.89821	0.72548	11.83454	-2.84597	-7.95037	4.83832	-3.49928	12.58519	-11.05381	-14.17991	-7.99593	0.08054	10.12073	-2.44146	-6.08059	4.49627	-1.83011	15.87311	-9.29416	-15.63682	-7.95544	2.30436	8.75941	-1.95443	-6.55452	5.12913	17.61204	-19.94008	-7.31415	-5.45808	8.75511	1.59819	12.09098	-4.86682	-6.65226	5.04840	-2.20937
17	0.58807	1.82860	10.52466	1.34060	-2.46269	0.72398	-6.56332	0.87845	4.83309	1.01940	16.50938	1.48144	-15.33179	2.59377	-11.83218	1.71546	-7.40408	1.01583	-1.15579	4.80425	14.57148	-14.48318	-13.37132	-7.35183	-2.30176	11.32448	-2.30624	-6.77652	2.99789	17.31260	-13.71937	-12.38414	-7.63109	-6.91829	1.03146	10.23588	-1.23823	-6.44564	6.59381	16.49125	-14.63613	-10.91784	-9.07865	-0.90053	-1.96753	11.53959	-2.48314	-5.32494	4.21884	17.00270	-13.36996	-10.39626	-7.61182	-1.58009	18.19615	-19.76164	-11.24858	-6.38471	2.64273	7.78137	-2.46881	-5.89776	4.62362	-5.63189	16.88406	-14.07963	-13.06896	-7.77553	17.20930	-17.69065	-12.79804	-7.65487	1.04937	11.55778	-2.28868	-8.25701	5.03173	-1.94818	13.27846	-14.22910	-12.18187	-7.71281	0.31144	10.95119	-2.92837	-6.24907	4.71760	-0.33665	16.54665	-12.16056	-13.85205	-7.66722	1.98450	9.39774	-2.17761	-6.38633	5.23845	17.60118	-19.18769	-8.10276	-5.17227	9.17753	1.95433	11.40927	-3.81042	-7.16930	5.24276	-1.10824
18	0.73335	1.75990	10.88254	1.13573	-2.44676	0.84536	-6.76449	0.87817	5.02031	1.00684	16.87235	1.32374	-16.93984	1.59644	-10.77506	1.16297	-7.25444	1.06456	0.20241	4.35468	15.14227	-17.05692	-11.43700	-7.38097	-1.97238	11.49338	-2.18843	-7.04223	3.22436	17.85237	-16.35853	-10.69363	-7.36345	-5.39888	1.36791	10.41891	-0.93975	-6.97285	6.75316	17.07847	-16.85760	-9.15580	-9.27515	1.04350	-1.79603	11.49359	-2.02080	-5.70601	4.35857	17.51695	-14.93291	-9.55230	-7.50176	0.27164	17.98684	-18.15404	-12.35572	-6.39181	2.82979	8.49850	-2.68388	-6.31433	4.78117	-4.14840	17.30663	-16.27770	-11.70620	-7.49428	17.44954	-20.32947	-10.90987	-7.34400	1.25832	11.54426	-2.07487	-8.31720	5.25622	-0.44401	13.83645	-17.00724	-10.39645	-7.44779	0.41905	12.03633	-3.70899	-6.18643	4.96589	1.22528	17.11719	-14.78281	-12.20073	-7.36413	1.59728	10.24134	-2.72422	-6.01112	5.34811	17.43680	-17.64121	-9.34293	-4.98106	9.15666	2.16286	11.33404	-3.23313	-7.56578	5.47498	-0.08652
19	0.77855	1.71753	11.52172	1.01409	-2.79360	1.02345	-6.72932	0.97466	5.22946	0.99933	17.08289	1.23558	-17.68228	1.85067	-10.28710	1.41284	-7.17092	1.12857	1.49744	3.80451	15.55494	-18.66963	-10.19075	-7.45498	-1.77092	11.99966	-2.41470	-7.10490	3.47819	18.23009	-17.98243	-9.69897	-7.18080	-3.79970	1.60574	11.12170	-1.22796	-7.22717	6.95855	17.48574	-17.82197	-8.40752	-9.42053	2.86771	-1.70479	11.79040	-2.01107	-5.82876	4.52914	17.89829	-15.53778	-9.32613	-7.48737	2.10266	17.63430	-16.30573	-13.57298	-6.35589	2.92204	9.53481	-3.36299	-6.43051	4.96507	-2.60558	17.58972	-17.51094	-10.79922	-7.48650	17.53068	-21.83449	-9.89821	-7.05079	1.35586	11.82733	-2.23572	-8.14995	5.49864	1.02672	14.20432	-18.78417	-9.21364	-7.29542	0.42498	13.05467	-4.52296	-5.90260	5.22678	2.82044	17.53913	-16.57223	-11.08612	-7.13549	1.17068	11.01810	-3.36619	-5.45014	5.44533	17.16169	-15.80349	-10.67746	-4.84148	8.69590	2.22481	11.82709	-3.20720	-7.74057	5.73394	0.87138
20	0.73954	1.69499	12.22462	0.92416	-3.33568	1.06268	-6.45766	1.08588	5.44632	0.99587	17.13165	1.22431	-17.49859	2.38326	-10.40244	1.72220	-7.16209	1.22018	2.70842	3.18964	15.76999	-19.00063	-9.87097	-7.57521	-1.68507	12.66056	-2.85776	-6.94864	3.74979	18.41653	-18.27359	-9.58159	-7.15542	-2.10391	1.75003	12.09810	-1.95577	-7.15493	7.19213	17.68818	-17.41611	-8.74206	-9.50421	4.52257	-1.67852	12.28042	-2.36157	-5.67508	4.71784	18.13227	-15.17919	-9.67829	-7.59372	3.85381	17.18017	-14.72604	-14.57821	-6.18843	2.93824	10.55853	-4.25385	-6.22071	5.16223	-0.99742	17.72054	-17.68459	-10.45462	-7.72181	17.44236	-22.04720	-9.80470	-6.84755	1.35317	12.28188	-2.66038	-7.77767	5.74446	2.45712	14.35657	-19.29129	-8.79219	-7.31154	0.35666	13.73831	-5.11771	-5.46327	5.48076	4.37176	17.78844	-17.21059	-10.71662	-7.04293	0.72573	11.51407	-3.84691	-4.79547	5.52095	16.82141	-14.15671	-11.80515	-4.68011	7.80619	2.15610	12.66513	-3.63152	-7.62554	6.00241	1.75726
21	0.63456	1.68555	12.77427	0.91401	-3.85665	0.96258	-6.00629	1.13126	5.65525	0.99550	17.02979	1.26670	-16.57488	2.47486	-10.98993	1.70475	-7.19796	1.35072	3.79455	2.58960	15.77948	-18.13820	-10.40402	-7.71363	-1.69579	13.24796	-3.32758	-6.59433	4.02567	18.41495	-17.30554	-10.26763	-7.29069	-0.31212	1.80903	13.05314	-2.86927	-6.78463	7.43188	17.68969	-15.91166	-9.93109	-9.50222	5.94272	-1.70291	12.76835	-2.87391	-5.29823	4.90871	18.22548	-14.14394	-10.41473	-7.76512	5.45862	16.67072	-13.74877	-15.15300	-5.85266	2.89735	11.26961	-5.05214	-5.74982	5.35773	0.63769	17.69991	-16.99678	-10.61174	-8.08308	17.20096	-21.14956	-10.43929	-6.75453	1.26315	12.70654	-3.14842	-7.24321	5.97705	3.82020	14.29799	-18.61161	-9.07556	-7.48016	0.24486	13.95519	-5.31895	-4.97838	5.70857	5.75850	17.86292	-16.70881	-11.06626	-7.10276	0.27748	11.64288	-3.98120	-4.17340	5.57208	16.45584	-13.03392	-12.53602	-4.43470	6.50048	1.98330	13.55047	-4.28172	-7.22834	6.26026	2.55034
22	0.48264	1.68424	13.03407	1.03804	-4.16704	0.85191	-5.47764	1.08128	5.84310	0.99702	16.80485	1.33246	-15.26240	2.16247	-11.82675	1.39036	-7.21102	1.51270	4.69175	2.17090	15.60500	-16.50229	-11.49189	-7.80328	-1.78152	13.57810	-3.63112	-6.11131	4.29015	18.25786	-15.48228	-11.49339	-7.51280	1.54434	1.79489	13.73107	-3.68107	-6.21817	7.65570	17.51900	-13.84428	-11.56921	-9.37381	7.02934	-1.76402	13.09643	-3.32284	-4.81227	5.08677	18.20027	-12.86182	-11.29721	-7.88318	6.82897	16.14870	-13.48504	-15.20616	-5.37884	2.81710	11.50996	-5.51793	-5.14826	5.53787	2.21223	17.54185	-15.82355	-11.12180	-8.39488	16.84110	-19.57861	-11.47529	-6.72578	1.09843	12.93742	-3.49633	-6.62507	6.18172	5.06528	14.05811	-17.09697	-9.87192	-7.70703	0.11897	13.73922	-5.08299	-4.56502	5.89955	6.82824	17.77963	-15.37834	-11.93753	-7.24719	-0.16330	11.45231	-3.71291	-3.69659	5.60192	16.09696	-12.57085	-12.80314	-4.08343	4.81198	1.74056	14.22806	-4.89111	-6.64444	6.49111	3.21365
23	0.30207	1.68816	12.97613	1.22048	-4.15491	0.86823	-4.98595	0.95574	6.00344	0.99919	16.49327	1.40158	-13.96157	1.80516	-12.66711	1.00429	-7.12632	1.66839	5.31563	2.15635	15.28903	-14.66399	-12.72957	-7.77904	-1.91990	13.56249	-3.63357	-5.59190	4.52972	17.99401	-13.38455	-12.90321	-7.70153	3.38841	1.72479	13.97418	-4.13943	-5.59848	7.84734	17.22248	-11.81504	-13.21219	-9.08575	7.66015	-1.84666	13.18890	-3.52834	-4.35590	5.24256	18.08552	-11.74495	-12.10269	-7.83893	7.84491	15.64799	-13.84494	-14.77496	-4.84439	2.71251	11.28915	-5.53447	-4.56769	5.69429	3.59685	17.27146	-14.58569	-11.79716	-8.49327	16.40372	-17.87917	-12.55242	-6.67375	0.87142	12.91336	-3.56248	-6.02784	6.35136	6.11143	13.68262	-15.24684	-10.92044	-7.85439	-0.00003	13.24686	-4.49241	-4.30225	6.05736	7.42448	17.56836	-13.72180	-13.03797	-7.34296	-0.58962	11.07522	-3.11519	-3.42038	5.61673	15.76756	-12.72871	-12.64051	-3.64922	2.82085	1.46404	14.55889	-5.23334	-6.02314	6.68818	3.67796
24	0.10912	1.69608	12.66952	1.35304	-3.81188	0.96318	-4.61770	0.80199	6.13794	1.00162	16.13209	1.46572	-13.00416	1.80689	-13.29788	0.92518	-6.89709	1.77100	5.57460	2.55431	14.88219	-13.15083	-13.73756	-7.60136	-2.08856	13.22280	-3.29935	-5.12060	4.73648	17.67311	-11.57647	-14.15251	-7.73748	5.09267	1.62049	13.76105	-4.10465	-5.06415	8.00208	16.85442	-10.30552	-14.48471	-8.64248	7.72003	-1.93445	13.05978	-3.40859	-4.04351	5.37541	17.90940	-11.07721	-12.64938	-7.59147	8.36842	15.18907	-14.61033	-13.99999	-4.33060	2.59539	10.74539	-5.11634	-4.13364	5.82673	4.63937	16.92008	-13.63461	-12.42893	-8.30020	15.92688	-16.52160	-13.37571	-6.51729	0.59589	12.67684	-3.30174	-5.54547	6.48904	6.85201	13.22347	-13.56021	-11.93976	-7.80631	-0.10213	12.69062	-3.72924	-4.20134	6.19670	7.41952	17.26293	-12.26028	-14.04799	-7.26607	-0.99842	10.66945	-2.35154	-3.32765	5.62277	15.47933	-13.34458	-12.16232	-3.17761	0.66390	1.18473	14.53019	-5.18360	-5.50522	6.85426	3.84090
