	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d
7	-0.13663	0.05790	-0.28579	0.05192	-0.05287	0.03154	0.16346	0.08462	-0.06610	0.06029	0.12227	0.03917	-0.17693	-0.27924	-0.07337	0.03596	-0.05477	0.15204	-0.18097	-0.32774	-0.06011	0.22089	-0.05715	0.12386	-0.12737	-0.27709	0.00940	0.28022	-0.05141	0.11970	-0.08453	-0.31380	-0.09193	0.14132	-0.12679	0.09095	-0.20814	-0.28775	-0.05666	0.07864	-0.15891	0.05343	-0.13466	-0.33461	-0.04401	0.18186	-0.03890	0.16237	-0.04384	-0.18032	-0.05344	0.20534	0.02527	0.15357
8	-0.04788	0.06300	-0.29179	0.04512	-0.04579	0.03055	0.22141	0.09161	-0.03057	0.07337	0.14678	0.04824	-0.09826	-0.29357	-0.06620	0.08257	0.00610	0.19249	-0.09425	-0.34698	-0.05270	0.28700	-0.03133	0.15055	-0.03986	-0.29396	0.01492	0.35011	-0.02782	0.13551	0.03972	-0.30293	-0.07918	0.19711	-0.10760	0.11437	-0.12500	-0.30161	-0.05430	0.13707	-0.13787	0.06092	-0.04320	-0.30528	-0.03092	0.22456	0.00426	0.19403	0.02571	-0.19820	-0.05215	0.27142	0.08026	0.17957
9	0.05489	0.06819	-0.26781	0.04202	-0.03773	0.02820	0.27731	0.09632	0.01881	0.08114	0.17150	0.05574	-0.00284	-0.27910	-0.05560	0.13300	0.07452	0.22872	0.01969	-0.33362	-0.04211	0.35122	0.01118	0.18047	0.05838	-0.28115	0.01781	0.41290	0.01342	0.15130	0.17582	-0.25895	-0.06522	0.25205	-0.06527	0.14020	-0.01757	-0.28064	-0.04904	0.19300	-0.09757	0.07111	0.03930	-0.24568	-0.01995	0.26588	0.05745	0.22302	0.11145	-0.19552	-0.04998	0.33312	0.13798	0.20565
10	0.15661	0.07227	-0.21551	0.04362	-0.03191	0.02570	0.32858	0.09701	0.07528	0.08219	0.19280	0.06025	0.08953	-0.23939	-0.04631	0.18953	0.14110	0.25410	0.14220	-0.28626	-0.03270	0.40827	0.06580	0.20994	0.15956	-0.23718	0.01712	0.46314	0.06775	0.16582	0.29322	-0.18805	-0.05547	0.29974	-0.00540	0.16486	0.09671	-0.22230	-0.04383	0.24206	-0.04563	0.08193	0.11077	-0.16752	-0.01302	0.30648	0.11138	0.24407	0.20424	-0.16789	-0.04916	0.39080	0.19197	0.22887
11	0.24820	0.07501	-0.14359	0.04632	-0.02993	0.02385	0.37440	0.09452	0.13094	0.07772	0.20825	0.06179	0.17029	-0.18370	-0.04095	0.25047	0.19754	0.26643	0.25370	-0.21282	-0.02744	0.45659	0.12561	0.23503	0.25750	-0.16870	0.01278	0.50118	0.12742	0.17771	0.38320	-0.10221	-0.05228	0.33931	0.06304	0.18495	0.20013	-0.13490	-0.04099	0.28293	0.00805	0.09149	0.17819	-0.08563	-0.00982	0.34543	0.15743	0.25517	0.29441	-0.11719	-0.05083	0.44493	0.23750	0.24695
12	0.32931	0.07664	-0.06449	0.04850	-0.03174	0.02303	0.41724	0.09152	0.17927	0.07081	0.21649	0.06142	0.24192	-0.12285	-0.03991	0.31154	0.23823	0.26705	0.34443	-0.12732	-0.02724	0.49992	0.18338	0.25227	0.34862	-0.08820	0.00566	0.53368	0.18433	0.18532	0.45732	-0.01621	-0.05512	0.37665	0.13045	0.19771	0.28657	-0.03507	-0.04158	0.31832	0.05511	0.09782	0.24886	-0.01166	-0.00906	0.38461	0.19122	0.25684	0.37744	-0.05010	-0.05494	0.49595	0.27214	0.25844
13	0.40329	0.07721	0.00986	0.05043	-0.03616	0.02322	0.45945	0.09011	0.21642	0.06486	0.21706	0.06021	0.30902	-0.06515	-0.04213	0.36666	0.26057	0.25888	0.41675	-0.04495	-0.03109	0.54305	0.23373	0.25916	0.43196	-0.00880	-0.00279	0.56676	0.23261	0.18730	0.52741	0.05683	-0.06182	0.41770	0.18938	0.20151	0.36170	0.05838	-0.04540	0.35161	0.09074	0.09921	0.32374	0.04889	-0.00932	0.42643	0.21281	0.25062	0.45243	0.02378	-0.06055	0.54393	0.29511	0.26275
14	0.47199	0.07758	0.07144	0.05173	-0.04165	0.02424	0.49900	0.09103	0.24074	0.06259	0.21075	0.05884	0.37383	-0.01485	-0.04608	0.40951	0.26433	0.24549	0.47873	0.02376	-0.03703	0.58624	0.27381	0.25520	0.50709	0.06009	-0.01092	0.60056	0.26894	0.18342	0.59596	0.10926	-0.06994	0.46132	0.23473	0.19640	0.43314	0.13212	-0.05146	0.38260	0.11275	0.09516	0.39471	0.09471	-0.00962	0.46593	0.22387	0.23914	0.52048	0.09503	-0.06649	0.58683	0.30674	0.26043
15	0.53323	0.07820	0.11679	0.05194	-0.04685	0.02579	0.53090	0.09333	0.25196	0.06486	0.19989	0.05777	0.43352	0.02655	-0.05033	0.43824	0.25151	0.23100	0.53493	0.07448	-0.04315	0.62471	0.30230	0.24239	0.57174	0.11339	-0.01710	0.62981	0.29181	0.17485	0.65644	0.13887	-0.07752	0.50104	0.26382	0.18429	0.50185	0.18061	-0.05838	0.40837	0.12091	0.08675	0.45158	0.12712	-0.00968	0.49453	0.22567	0.22643	0.58253	0.15649	-0.07182	0.61961	0.30772	0.25348
16	0.58170	0.07849	0.14569	0.05139	-0.05086	0.02739	0.55260	0.09535	0.25137	0.07027	0.18803	0.05765	0.48019	0.05856	-0.05392	0.45662	0.22665	0.21990	0.58224	0.10728	-0.04804	0.65409	0.31917	0.22469	0.62177	0.14926	-0.02015	0.64958	0.30106	0.16396	0.69867	0.14790	-0.08319	0.53085	0.27644	0.16852	0.56115	0.20422	-0.06473	0.42675	0.11710	0.07635	0.49208	0.14931	-0.00998	0.51073	0.21985	0.21738	0.63576	0.20331	-0.07599	0.63959	0.29931	0.24539
