	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d
25	0.08473	0.03681	-0.10144	0.04163	-0.08616	0.03968	0.18332	0.03853	-0.03178	0.01926	-0.01043	0.02494	0.09172	-0.10462	-0.07650	0.17015	-0.04773	-0.00570	0.06106	-0.11362	-0.09403	0.23307	-0.03331	0.00912	0.10937	-0.08662	-0.08578	0.19713	-0.04372	-0.02154	0.01119	-0.18531	-0.16854	0.19092	-0.04344	-0.00615	0.11309	-0.05902	-0.04954	0.10750	-0.04376	-0.05993	0.10556	-0.06807	-0.05405	0.19935	0.00311	0.01616	0.10111	-0.09283	-0.07467	0.18515	-0.01362	-0.00495
26	0.08053	0.03595	-0.08876	0.04029	-0.07854	0.03830	0.17720	0.03871	-0.02899	0.02042	-0.00772	0.02492	0.08662	-0.09427	-0.06976	0.17102	-0.04807	-0.00177	0.05965	-0.09878	-0.08509	0.22282	-0.02951	0.01137	0.10632	-0.07391	-0.07816	0.18538	-0.04090	-0.01909	0.00794	-0.17044	-0.15862	0.18462	-0.04105	-0.00465	0.10787	-0.04811	-0.04445	0.09796	-0.04192	-0.05690	0.10021	-0.05811	-0.04771	0.19871	0.00591	0.01953	0.09508	-0.07770	-0.06601	0.17991	-0.00742	-0.00253
27	0.07655	0.03556	-0.07725	0.03930	-0.07105	0.03723	0.17256	0.03957	-0.02585	0.02172	-0.00486	0.02466	0.08019	-0.08489	-0.06313	0.17158	-0.04831	0.00103	0.05791	-0.08577	-0.07700	0.21288	-0.02539	0.01442	0.10391	-0.06270	-0.07095	0.17564	-0.03796	-0.01556	0.00438	-0.15714	-0.14911	0.17909	-0.03817	-0.00202	0.10290	-0.03822	-0.03896	0.08967	-0.03942	-0.05348	0.09592	-0.04839	-0.04105	0.20113	0.00874	0.02230	0.09065	-0.06363	-0.05717	0.17795	-0.00042	-0.00070
28	0.07273	0.03562	-0.06656	0.03861	-0.06355	0.03639	0.16942	0.04078	-0.02248	0.02310	-0.00229	0.02431	0.07298	-0.07626	-0.05667	0.17266	-0.04865	0.00258	0.05565	-0.07426	-0.06945	0.20440	-0.02097	0.01768	0.10145	-0.05253	-0.06402	0.16832	-0.03479	-0.01187	0.00051	-0.14491	-0.13976	0.17476	-0.03481	0.00093	0.09855	-0.02901	-0.03283	0.08342	-0.03650	-0.05028	0.09301	-0.03857	-0.03405	0.20474	0.01151	0.02436	0.08693	-0.05040	-0.04808	0.17769	0.00685	0.00057
29	0.06901	0.03613	-0.05634	0.03813	-0.05591	0.03573	0.16702	0.04140	-0.01904	0.02454	-0.00022	0.02403	0.06567	-0.06809	-0.05044	0.17385	-0.04909	0.00314	0.05289	-0.06384	-0.06214	0.19794	-0.01636	0.02055	0.09839	-0.04300	-0.05717	0.16306	-0.03137	-0.00867	-0.00384	-0.13321	-0.13033	0.17141	-0.03110	0.00359	0.09516	-0.02008	-0.02595	0.07978	-0.03352	-0.04763	0.09133	-0.02836	-0.02662	0.20625	0.01429	0.02598	0.08347	-0.03776	-0.03874	0.17684	0.01388	0.00150
30	0.06561	0.03680	-0.04626	0.03780	-0.04802	0.03524	0.16437	0.04078	-0.01564	0.02594	0.00136	0.02391	0.05925	-0.06003	-0.04440	0.17363	-0.04940	0.00322	0.04978	-0.05414	-0.05484	0.19321	-0.01171	0.02259	0.09471	-0.03379	-0.05010	0.15941	-0.02779	-0.00630	-0.00801	-0.12162	-0.12071	0.16852	-0.02722	0.00567	0.09246	-0.01112	-0.01829	0.07844	-0.03085	-0.04566	0.09073	-0.01761	-0.01863	0.20378	0.01725	0.02757	0.08033	-0.02552	-0.02919	0.17357	0.02024	0.00241
31	0.06287	0.03729	-0.03611	0.03754	-0.03981	0.03493	0.16061	0.03915	-0.01236	0.02723	0.00254	0.02394	0.05477	-0.05176	-0.03847	0.17055	-0.04931	0.00334	0.04651	-0.04481	-0.04738	0.18906	-0.00725	0.02357	0.09081	-0.02461	-0.04264	0.15669	-0.02417	-0.00479	-0.01105	-0.10984	-0.11090	0.16523	-0.02334	0.00716	0.08991	-0.00194	-0.00991	0.07795	-0.02870	-0.04435	0.09139	-0.00634	-0.00992	0.19771	0.02055	0.02939	0.07772	-0.01346	-0.01948	0.16710	0.02568	0.00345
32	0.06106	0.03740	-0.02574	0.03730	-0.03125	0.03482	0.15511	0.03715	-0.00922	0.02840	0.00350	0.02409	0.05262	-0.04303	-0.03240	0.16456	-0.04877	0.00396	0.04355	-0.03557	-0.03971	0.18385	-0.00312	0.02356	0.08720	-0.01521	-0.03468	0.15374	-0.02055	-0.00390	-0.01236	-0.09773	-0.10093	0.16081	-0.01954	0.00824	0.08720	0.00747	-0.00094	0.07642	-0.02713	-0.04356	0.09324	0.00537	-0.00046	0.18878	0.02440	0.03153	0.07594	-0.00149	-0.00963	0.15760	0.03016	0.00466
33	0.06033	0.03709	-0.01513	0.03704	-0.02234	0.03487	0.14755	0.03536	-0.00619	0.02949	0.00443	0.02437	0.05248	-0.03362	-0.02587	0.15673	-0.04778	0.00538	0.04148	-0.02625	-0.03178	0.17622	0.00058	0.02278	0.08432	-0.00542	-0.02627	0.14923	-0.01694	-0.00324	-0.01175	-0.08537	-0.09085	0.15517	-0.01595	0.00911	0.08442	0.01700	0.00839	0.07249	-0.02603	-0.04314	0.09575	0.01736	0.00971	0.17749	0.02896	0.03410	0.07559	0.01039	0.00028	0.14555	0.03384	0.00603
34	0.06064	0.03643	-0.00435	0.03674	-0.01315	0.03501	0.13808	0.03413	-0.00318	0.03053	0.00551	0.02483	0.05365	-0.02340	-0.01853	0.14820	-0.04628	0.00767	0.04059	-0.01679	-0.02361	0.16562	0.00387	0.02150	0.08238	0.00477	-0.01760	0.14243	-0.01322	-0.00238	-0.00940	-0.07297	-0.08072	0.14807	-0.01257	0.00997	0.08195	0.02642	0.01778	0.06568	-0.02524	-0.04296	0.09816	0.02948	0.02050	0.16499	0.03413	0.03720	0.07714	0.02205	0.01013	0.13158	0.03705	0.00759
35	0.06165	0.03549	0.00642	0.03634	-0.00378	0.03517	0.12728	0.03345	-0.00010	0.03151	0.00685	0.02549	0.05524	-0.01232	-0.01013	0.13979	-0.04424	0.01070	0.04085	-0.00727	-0.01528	0.15209	0.00688	0.01998	0.08138	0.01519	-0.00889	0.13365	-0.00924	-0.00096	-0.00594	-0.06080	-0.07059	0.13875	-0.00928	0.01096	0.08033	0.03546	0.02684	0.05659	-0.02456	-0.04290	0.09948	0.04146	0.03179	0.15308	0.03963	0.04079	0.08023	0.03324	0.01978	0.11702	0.04010	0.00939
36	0.06280	0.03439	0.01696	0.03583	0.00558	0.03528	0.11607	0.03308	0.00311	0.03237	0.00845	0.02632	0.05635	-0.00043	-0.00055	0.13188	-0.04163	0.01422	0.04205	0.00211	-0.00696	0.13633	0.00977	0.01846	0.08102	0.02560	-0.00037	0.12394	-0.00484	0.00115	-0.00239	-0.04913	-0.06064	0.12728	-0.00597	0.01212	0.07993	0.04390	0.03517	0.04647	-0.02383	-0.04289	0.09902	0.05296	0.04333	0.14292	0.04518	0.04466	0.08365	0.04372	0.02905	0.10368	0.04312	0.01141
37	0.06346	0.03333	0.02703	0.03520	0.01463	0.03533	0.10538	0.03292	0.00646	0.03307	0.01019	0.02723	0.05626	0.01212	0.01007	0.12457	-0.03850	0.01794	0.04363	0.01114	0.00104	0.11965	0.01274	0.01704	0.08070	0.03572	0.00773	0.11447	0.00005	0.00390	0.00017	-0.03819	-0.05117	0.11479	-0.00269	0.01334	0.08055	0.05159	0.04239	0.03643	-0.02297	-0.04289	0.09684	0.06357	0.05466	0.13463	0.05053	0.04844	0.08605	0.05329	0.03772	0.09312	0.04604	0.01357
38	0.06294	0.03259	0.03640	0.03448	0.02303	0.03538	0.09581	0.03300	0.00984	0.03357	0.01191	0.02810	0.05451	0.02505	0.02136	0.11815	-0.03502	0.02142	0.04459	0.01957	0.00828	0.10350	0.01588	0.01580	0.07962	0.04521	0.01523	0.10587	0.00540	0.00705	0.00073	-0.02821	-0.04263	0.10248	0.00054	0.01446	0.08130	0.05841	0.04828	0.02704	-0.02204	-0.04286	0.09348	0.07294	0.06517	0.12754	0.05549	0.05173	0.08634	0.06185	0.04549	0.08606	0.04864	0.01577
39	0.06069	0.03242	0.04481	0.03375	0.03039	0.03548	0.08747	0.03331	0.01312	0.03385	0.01340	0.02884	0.05115	0.03791	0.03275	0.11266	-0.03138	0.02425	0.04375	0.02715	0.01439	0.08900	0.01923	0.01475	0.07692	0.05378	0.02200	0.09870	0.01105	0.01020	-0.00159	-0.01943	-0.03544	0.09095	0.00366	0.01530	0.08123	0.06433	0.05289	0.01846	-0.02116	-0.04286	0.08945	0.08071	0.07411	0.12048	0.05987	0.05428	0.08389	0.06926	0.05204	0.08201	0.05060	0.01788
40	0.05649	0.03291	0.05203	0.03310	0.03643	0.03563	0.08009	0.03360	0.01610	0.03392	0.01450	0.02942	0.04663	0.05009	0.04353	0.10715	-0.02770	0.02620	0.04017	0.03367	0.01918	0.07660	0.02271	0.01383	0.07209	0.06124	0.02795	0.09357	0.01656	0.01287	-0.00706	-0.01210	-0.02992	0.08041	0.00645	0.01568	0.07994	0.06944	0.05633	0.01079	-0.02048	-0.04293	0.08503	0.08646	0.08078	0.11241	0.06352	0.05604	0.07862	0.07540	0.05718	0.07970	0.05161	0.01979
41	0.05050	0.03398	0.05786	0.03259	0.04090	0.03577	0.07323	0.03359	0.01855	0.03378	0.01510	0.02985	0.04138	0.06095	0.05296	0.10036	-0.02415	0.02717	0.03366	0.03902	0.02264	0.06637	0.02616	0.01299	0.06501	0.06737	0.03288	0.08993	0.02157	0.01469	-0.01524	-0.00639	-0.02629	0.07104	0.00870	0.01542	0.07733	0.07385	0.05869	0.00406	-0.02016	-0.04314	0.08016	0.08996	0.08454	0.10321	0.06632	0.05710	0.07116	0.08028	0.06089	0.07764	0.05141	0.02146
42	0.04301	0.03541	0.06217	0.03225	0.04364	0.03586	0.06644	0.03311	0.02033	0.03350	0.01519	0.03019	0.03563	0.06983	0.06046	0.09178	-0.02096	0.02722	0.02468	0.04321	0.02485	0.05798	0.02934	0.01218	0.05588	0.07199	0.03651	0.08613	0.02588	0.01556	-0.02538	-0.00244	-0.02463	0.06303	0.01025	0.01441	0.07349	0.07751	0.06000	-0.00190	-0.02029	-0.04357	0.07437	0.09113	0.08510	0.09337	0.06820	0.05762	0.06242	0.08398	0.06320	0.07468	0.04992	0.02294
43	0.03435	0.03700	0.06490	0.03209	0.04466	0.03591	0.05952	0.03217	0.02135	0.03315	0.01486	0.03050	0.02948	0.07616	0.06564	0.08186	-0.01833	0.02651	0.01389	0.04626	0.02583	0.05086	0.03194	0.01131	0.04495	0.07499	0.03862	0.08113	0.02927	0.01552	-0.03675	-0.00030	-0.02479	0.05627	0.01106	0.01267	0.06859	0.08034	0.06032	-0.00731	-0.02087	-0.04421	0.06720	0.09019	0.08279	0.08351	0.06917	0.05785	0.05308	0.08663	0.06423	0.07031	0.04718	0.02437
44	0.02469	0.03865	0.06603	0.03211	0.04413	0.03595	0.05250	0.03087	0.02160	0.03273	0.01427	0.03086	0.02269	0.07959	0.06830	0.07116	-0.01630	0.02533	0.00180	0.04810	0.02560	0.04435	0.03369	0.01030	0.03244	0.07626	0.03913	0.07489	0.03162	0.01476	-0.04892	0.00006	-0.02646	0.05051	0.01121	0.01040	0.06291	0.08239	0.05982	-0.01216	-0.02181	-0.04493	0.05860	0.08756	0.07841	0.07419	0.06932	0.05810	0.04330	0.08825	0.06408	0.06453	0.04343	0.02596
45	0.01401	0.04033	0.06559	0.03232	0.04227	0.03601	0.04552	0.02936	0.02116	0.03227	0.01364	0.03136	0.01460	0.08002	0.06844	0.06032	-0.01480	0.02401	-0.01117	0.04858	0.02428	0.03811	0.03444	0.00919	0.01854	0.07566	0.03816	0.06783	0.03297	0.01353	-0.06181	-0.00130	-0.02935	0.04548	0.01087	0.00799	0.05650	0.08370	0.05872	-0.01648	-0.02304	-0.04567	0.04861	0.08370	0.07276	0.06580	0.06875	0.05864	0.03282	0.08877	0.06286	0.05757	0.03895	0.02780
46	0.00227	0.04196	0.06355	0.03268	0.03935	0.03605	0.03873	0.02792	0.02012	0.03177	0.01316	0.03203	0.00474	0.07756	0.06632	0.05024	-0.01370	0.02294	-0.02479	0.04748	0.02201	0.03221	0.03416	0.00817	0.00373	0.07314	0.03607	0.06054	0.03344	0.01216	-0.07545	-0.00431	-0.03315	0.04095	0.01022	0.00592	0.04920	0.08413	0.05710	-0.02062	-0.02469	-0.04645	0.03713	0.07878	0.06634	0.05827	0.06747	0.05955	0.02133	0.08810	0.06077	0.04954	0.03392	0.02982
47	-0.01046	0.04343	0.05987	0.03316	0.03564	0.03603	0.03218	0.02683	0.01848	0.03124	0.01293	0.03284	-0.00695	0.07255	0.06240	0.04172	-0.01282	0.02248	-0.03887	0.04461	0.01897	0.02694	0.03285	0.00754	-0.01134	0.06883	0.03336	0.05363	0.03315	0.01094	-0.08978	-0.00890	-0.03755	0.03666	0.00936	0.00460	0.04084	0.08329	0.05495	-0.02524	-0.02703	-0.04745	0.02429	0.07268	0.05937	0.05107	0.06540	0.06068	0.00860	0.08601	0.05796	0.04046	0.02843	0.03173
48	-0.02397	0.04470	0.05451	0.03370	0.03133	0.03594	0.02569	0.02637	0.01618	0.03071	0.01299	0.03375	-0.02012	0.06554	0.05730	0.03505	-0.01200	0.02293	-0.05311	0.03986	0.01533	0.02229	0.03048	0.00761	-0.02631	0.06299	0.03041	0.04748	0.03212	0.01010	-0.10474	-0.01503	-0.04232	0.03225	0.00822	0.00430	0.03139	0.08070	0.05211	-0.03104	-0.03039	-0.04892	0.01056	0.06528	0.05197	0.04352	0.06240	0.06179	-0.00549	0.08224	0.05453	0.03029	0.02245	0.03314
49	-0.03798	0.04583	0.04753	0.03424	0.02657	0.03577	0.01897	0.02667	0.01307	0.03022	0.01328	0.03469	-0.03418	0.05727	0.05162	0.02993	-0.01125	0.02442	-0.06723	0.03320	0.01119	0.01781	0.02687	0.00857	-0.04102	0.05588	0.02743	0.04200	0.03015	0.00978	-0.12018	-0.02271	-0.04729	0.02721	0.00656	0.00507	0.02095	0.07589	0.04831	-0.03838	-0.03501	-0.05114	-0.00333	0.05660	0.04415	0.03506	0.05825	0.06254	-0.02085	0.07656	0.05055	0.01913	0.01594	0.03374
50	-0.05207	0.04686	0.03904	0.03470	0.02139	0.03549	0.01166	0.02761	0.00896	0.02973	0.01367	0.03565	-0.04842	0.04842	0.04580	0.02552	-0.01075	0.02685	-0.08111	0.02468	0.00664	0.01273	0.02179	0.01042	-0.05515	0.04780	0.02451	0.03660	0.02688	0.00996	-0.13582	-0.03190	-0.05236	0.02107	0.00404	0.00681	0.00970	0.06865	0.04333	-0.04716	-0.04091	-0.05418	-0.01668	0.04679	0.03582	0.02555	0.05277	0.06253	-0.03703	0.06881	0.04602	0.00729	0.00890	0.03333
51	-0.06574	0.04778	0.02921	0.03511	0.01586	0.03509	0.00354	0.02882	0.00373	0.02920	0.01400	0.03655	-0.06216	0.03948	0.04005	0.02065	-0.01085	0.02987	-0.09458	0.01449	0.00181	0.00633	0.01511	0.01293	-0.06826	0.03899	0.02173	0.03051	0.02194	0.01054	-0.15105	-0.04259	-0.05743	0.01352	0.00038	0.00925	-0.00201	0.05898	0.03706	-0.05686	-0.04777	-0.05785	-0.02900	0.03610	0.02691	0.01532	0.04585	0.06139	-0.05313	0.05902	0.04092	-0.00470	0.00145	0.03187
52	-0.07835	0.04852	0.01827	0.03553	0.01008	0.03456	-0.00535	0.02972	-0.00254	0.02851	0.01413	0.03729	-0.07490	0.03068	0.03434	0.01433	-0.01191	0.03291	-0.10727	0.00286	-0.00316	-0.00180	0.00689	0.01577	-0.07985	0.02971	0.01922	0.02326	0.01527	0.01139	-0.16496	-0.05472	-0.06234	0.00456	-0.00455	0.01210	-0.01369	0.04706	0.02951	-0.06672	-0.05508	-0.06163	-0.03982	0.02485	0.01761	0.00485	0.03755	0.05886	-0.06799	0.04747	0.03535	-0.01595	-0.00599	0.02948
53	-0.08925	0.04890	0.00650	0.03608	0.00421	0.03391	-0.01466	0.02985	-0.00951	0.02761	0.01396	0.03775	-0.08617	0.02205	0.02859	0.00624	-0.01412	0.03534	-0.11861	-0.00993	-0.00804	-0.01152	-0.00253	0.01844	-0.08928	0.02021	0.01714	0.01477	0.00723	0.01234	-0.17654	-0.06806	-0.06688	-0.00548	-0.01056	0.01502	-0.02498	0.03324	0.02086	-0.07591	-0.06225	-0.06492	-0.04868	0.01336	0.00834	-0.00541	0.02831	0.05509	-0.08048	0.03460	0.02948	-0.02531	-0.01266	0.02642
54	-0.09789	0.04874	-0.00580	0.03687	-0.00148	0.03318	-0.02386	0.02905	-0.01659	0.02648	0.01344	0.03774	-0.09523	0.01360	0.02291	-0.00322	-0.01734	0.03651	-0.12791	-0.02360	-0.01264	-0.02230	-0.01255	0.02047	-0.09611	0.01073	0.01553	0.00541	-0.00146	0.01326	-0.18507	-0.08227	-0.07079	-0.01594	-0.01725	0.01758	-0.03572	0.01810	0.01147	-0.08372	-0.06866	-0.06711	-0.05530	0.00199	-0.00033	-0.01545	0.01875	0.05042	-0.08988	0.02088	0.02349	-0.03178	-0.01764	0.02294
55	-0.10411	0.04794	-0.01822	0.03794	-0.00676	0.03239	-0.03236	0.02750	-0.02307	0.02520	0.01254	0.03701	-0.10151	0.00531	0.01749	-0.01322	-0.02105	0.03607	-0.13470	-0.03780	-0.01681	-0.03324	-0.02229	0.02147	-0.10036	0.00143	0.01431	-0.00419	-0.00980	0.01404	-0.19031	-0.09679	-0.07381	-0.02587	-0.02390	0.01932	-0.04586	0.00243	0.00197	-0.08966	-0.07369	-0.06762	-0.05998	-0.00892	-0.00802	-0.02558	0.00946	0.04518	-0.09607	0.00683	0.01752	-0.03477	-0.02021	0.01933
56	-0.10819	0.04646	-0.03029	0.03916	-0.01143	0.03148	-0.03956	0.02575	-0.02812	0.02392	0.01134	0.03541	-0.10514	-0.00276	0.01252	-0.02276	-0.02426	0.03408	-0.13887	-0.05204	-0.02038	-0.04307	-0.03043	0.02146	-0.10247	-0.00754	0.01323	-0.01320	-0.01667	0.01452	-0.19249	-0.11078	-0.07555	-0.03404	-0.02938	0.02013	-0.05529	-0.01280	-0.00679	-0.09358	-0.07684	-0.06609	-0.06365	-0.01915	-0.01483	-0.03580	0.00095	0.03968	-0.09942	-0.00693	0.01176	-0.03446	-0.02023	0.01558
57	-0.11059	0.04429	-0.04139	0.04020	-0.01524	0.03025	-0.04461	0.02467	-0.03089	0.02286	0.01010	0.03297	-0.10687	-0.01054	0.00811	-0.03099	-0.02579	0.03095	-0.14071	-0.06556	-0.02307	-0.05044	-0.03549	0.02065	-0.10309	-0.01608	0.01200	-0.02062	-0.02096	0.01455	-0.19194	-0.12299	-0.07550	-0.03933	-0.03241	0.02016	-0.06375	-0.02647	-0.01391	-0.09563	-0.07782	-0.06249	-0.06723	-0.02841	-0.02090	-0.04560	-0.00636	0.03416	-0.10055	-0.01969	0.00660	-0.02966	-0.01740	0.01274
58	-0.11161	0.04155	-0.05074	0.04050	-0.01784	0.02843	-0.04796	0.02395	-0.03123	0.02172	0.00838	0.02986	-0.10778	-0.01786	0.00426	-0.03737	-0.02461	0.02725	-0.14056	-0.07721	-0.02444	-0.05428	-0.03634	0.01928	-0.10304	-0.02413	0.01033	-0.02522	-0.02170	0.01423	-0.18867	-0.13171	-0.07298	-0.04096	-0.03174	0.01985	-0.07060	-0.03744	-0.01858	-0.09591	-0.07657	-0.05709	-0.07064	-0.03615	-0.02603	-0.05378	-0.01212	0.02887	-0.10002	-0.03065	0.00258	-0.02819	-0.01551	0.00628
59	-0.11112	0.03837	-0.05739	0.03949	-0.01883	0.02580	-0.04911	0.02325	-0.02938	0.02040	0.00676	0.02648	-0.10849	-0.02436	0.00107	-0.04165	-0.02047	0.02351	-0.13852	-0.08554	-0.02394	-0.05400	-0.03289	0.01739	-0.10302	-0.03151	0.00810	-0.02635	-0.01941	0.01316	-0.18215	-0.13518	-0.06741	-0.03877	-0.02784	0.01896	-0.07471	-0.04467	-0.02025	-0.09426	-0.07339	-0.05046	-0.07279	-0.04150	-0.02973	-0.05944	-0.01620	0.02438	-0.09816	-0.03898	0.00032	-0.02926	-0.01548	0.00041
60	-0.10855	0.03475	-0.06056	0.03691	-0.01797	0.02252	-0.04584	0.02384	-0.02395	0.02012	0.00682	0.02298	-0.10888	-0.02948	-0.00115	-0.04399	-0.01335	0.02035	-0.13405	-0.08923	-0.02118	-0.04934	-0.02497	0.01575	-0.10302	-0.03774	0.00562	-0.02174	-0.01245	0.01325	-0.17143	-0.13224	-0.05883	-0.03290	-0.01756	0.01972	-0.07497	-0.04756	-0.01906	-0.08980	-0.06843	-0.04311	-0.07251	-0.04380	-0.03161	-0.05995	-0.01846	0.02013	-0.09500	-0.04387	0.00039	-0.02315	-0.01242	0.00165
61	-0.10311	0.03079	-0.05981	0.03288	-0.01529	0.01918	-0.04178	0.02365	-0.02150	0.01998	0.00399	0.01931	-0.10798	-0.03248	-0.00186	-0.04396	-0.00594	0.01724	-0.12639	-0.08764	-0.01629	-0.04174	-0.01755	0.01152	-0.10199	-0.04207	0.00350	-0.01965	-0.01349	0.00563	-0.15548	-0.12266	-0.04797	-0.02601	-0.01939	0.01228	-0.07090	-0.04618	-0.01583	-0.08460	-0.06524	-0.03777	-0.06883	-0.04287	-0.03163	-0.05765	-0.01976	0.01752	-0.09021	-0.04476	0.00305	-0.01883	-0.00913	0.00149
62	-0.09425	0.02728	-0.05541	0.02824	-0.01120	0.01666	-0.02982	0.01802	-0.01888	0.01672	-0.00032	0.01168	-0.10427	-0.03265	-0.00052	-0.04318	0.00432	0.01563	-0.11502	-0.08113	-0.00998	-0.03478	-0.01997	0.00125	-0.09836	-0.04381	0.00222	-0.01540	-0.01700	0.00150	-0.13538	-0.10843	-0.03657	-0.02030	-0.03100	0.00155	-0.06282	-0.04145	-0.01179	-0.06262	-0.04748	-0.02379	-0.06092	-0.03896	-0.02991	-0.01757	-0.01432	-0.00003	-0.08296	-0.04147	0.00817	-0.01494	-0.00668	0.00167
63	-0.08154	0.02416	-0.04804	0.02331	-0.00633	0.01530	-0.01672	0.00813	-0.01435	0.00629	0.00274	0.00120	-0.09648	-0.02957	0.00310	-0.02966	-0.02056	0.00137	-0.10074	-0.07151	-0.00338	-0.02581	-0.01401	0.00275	-0.09095	-0.04284	0.00178	-0.00670	-0.01619	0.00279	-0.10972	-0.08997	-0.02544	-0.01454	-0.02282	0.00386	-0.05187	-0.03514	-0.00837	-0.01594	-0.00652	0.00471	-0.04901	-0.03289	-0.02687	-0.01257	-0.01392	0.00180	-0.07202	-0.03438	0.01490	-0.01185	-0.00645	0.00186
64	-0.06676	0.02324	-0.04000	0.02120	-0.00210	0.01633	-0.01173	0.00921	-0.01268	0.00293	0.00232	0.00096	-0.08391	-0.02344	0.00881	-0.02860	-0.01332	0.00232	-0.08339	-0.06030	0.00217	-0.01676	-0.00856	0.00269	-0.07975	-0.03997	0.00166	0.00071	-0.01538	0.00303	-0.09066	-0.07779	-0.01923	-0.01069	-0.01628	0.00367	-0.03750	-0.02826	-0.00487	-0.01157	-0.01328	0.00081	-0.03565	-0.02621	-0.02559	-0.00549	-0.01292	0.00144	-0.05650	-0.02405	0.02232	-0.00970	-0.00903	0.00226
65	-0.04133	0.02463	-0.02604	0.01360	0.00689	0.01187	-0.00737	0.01021	-0.01098	0.00363	0.00288	0.00081	-0.06645	-0.01497	0.01594	-0.02658	-0.00904	0.00229	-0.06793	-0.05137	0.00625	-0.00898	-0.00437	0.00314	-0.06469	-0.03551	0.00141	0.00557	-0.01508	0.00351	-0.02081	-0.02828	0.00197	-0.00995	-0.00999	0.00417	-0.01688	-0.02081	0.00470	0.00024	-0.01116	0.00237	-0.01435	-0.01768	-0.00968	-0.00302	-0.01344	0.00180	-0.03824	-0.01367	0.02761	-0.00887	-0.01379	0.00289
66	-0.02136	0.01926	-0.01786	0.01196	0.01115	0.01332	-0.00573	0.01142	-0.01162	0.00595	0.00330	0.00085	-0.04546	-0.00531	0.02337	-0.02502	-0.00640	0.00287	-0.01939	-0.02584	0.00472	-0.00395	-0.00354	0.00350	-0.05005	-0.03221	-0.00016	0.00679	-0.01665	0.00399	-0.00579	-0.02457	0.00594	-0.01268	-0.00766	0.00447	-0.01282	-0.02295	0.00472	0.00777	-0.01159	0.00251	0.00053	-0.01503	0.00348	-0.00349	-0.01627	0.00206	-0.01657	0.00091	0.03601	-0.00955	-0.01921	0.00367
