	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d
7	0.37344	0.16445	0.30532	0.05699	-0.16394	0.07943	0.46542	0.13553	-0.04119	0.05909	0.61771	0.04817	0.28488	0.30305	-0.20121	0.29435	0.01616	0.56379	0.50303	0.34552	-0.20647	0.51637	-0.05601	0.62709	0.62623	0.19976	0.01126	0.59310	-0.04742	0.61996	0.43798	0.32390	-0.18934	0.42000	0.05315	0.57593	0.36407	0.27239	-0.18843	0.66372	-0.12200	0.66670	0.13345	0.37741	-0.15768	0.44759	-0.08522	0.57975	0.26446	0.31521	-0.21569	0.32278	-0.04703	0.69076
8	0.33189	0.15539	0.42908	0.05996	-0.14174	0.08759	0.42372	0.13232	-0.01240	0.07290	0.69787	0.05264	0.24262	0.42795	-0.18539	0.26029	0.03531	0.62754	0.45527	0.49630	-0.18595	0.45683	-0.01263	0.72192	0.56934	0.31674	0.04951	0.55347	0.00349	0.71491	0.39846	0.47437	-0.16630	0.36011	0.11472	0.66178	0.31654	0.40670	-0.17347	0.61814	-0.07785	0.76030	0.10510	0.46911	-0.12734	0.42958	-0.09829	0.64636	0.23592	0.41240	-0.20325	0.28758	-0.05154	0.75228
9	0.29086	0.14554	0.54173	0.07353	-0.10970	0.09554	0.40191	0.12672	0.00182	0.09222	0.75600	0.06294	0.20450	0.54366	-0.16118	0.24984	0.04480	0.66702	0.40749	0.64076	-0.15313	0.41654	0.01530	0.79747	0.51713	0.41806	0.09761	0.52674	0.03925	0.78975	0.34096	0.61649	-0.13326	0.32234	0.15774	0.72957	0.27355	0.53951	-0.14672	0.58717	-0.05353	0.83344	0.07491	0.53261	-0.09099	0.43424	-0.12102	0.68445	0.21746	0.50104	-0.18021	0.27649	-0.06980	0.79028
10	0.24314	0.13751	0.62973	0.09619	-0.07268	0.10354	0.38810	0.11669	0.00111	0.11029	0.79549	0.07614	0.15843	0.63647	-0.13373	0.26059	0.04454	0.68890	0.35033	0.76358	-0.11423	0.38342	0.02614	0.85428	0.46416	0.49401	0.15124	0.50104	0.05634	0.84464	0.26733	0.73050	-0.09523	0.29185	0.17987	0.77959	0.22543	0.65313	-0.11288	0.55703	-0.05022	0.88641	0.03512	0.55770	-0.05253	0.44332	-0.14988	0.70203	0.20115	0.57273	-0.15142	0.27943	-0.09902	0.81260
11	0.18665	0.13076	0.68256	0.12274	-0.03407	0.11153	0.37342	0.10683	-0.01411	0.12321	0.82267	0.08794	0.09961	0.69533	-0.10607	0.27456	0.03595	0.70237	0.27701	0.85020	-0.07392	0.35022	0.01833	0.89614	0.40693	0.53375	0.20675	0.47516	0.05208	0.88321	0.19035	0.80372	-0.05582	0.26378	0.17963	0.81566	0.16524	0.73089	-0.07513	0.52534	-0.06782	0.92295	-0.00757	0.54491	-0.01458	0.44138	-0.18133	0.70984	0.17496	0.61914	-0.11968	0.28349	-0.13563	0.82853
12	0.12869	0.12451	0.69673	0.14617	0.00423	0.11912	0.35755	0.10007	-0.04100	0.12993	0.84393	0.09580	0.03486	0.71702	-0.07959	0.28064	0.02104	0.71528	0.19857	0.89026	-0.03540	0.31886	-0.00683	0.92798	0.34983	0.53258	0.26130	0.45265	0.02864	0.91047	0.12049	0.83373	-0.01715	0.24023	0.15983	0.84305	0.10401	0.76271	-0.03530	0.49643	-0.10188	0.94829	-0.04361	0.50579	0.02173	0.42974	-0.21166	0.71692	0.13669	0.63503	-0.08598	0.28431	-0.17614	0.84555
13	0.07805	0.11793	0.67753	0.16194	0.04149	0.12582	0.34223	0.09588	-0.07416	0.13166	0.86390	0.09915	-0.02315	0.70730	-0.05430	0.27888	0.00322	0.73230	0.13094	0.88415	-0.00030	0.29155	-0.04361	0.95402	0.29837	0.49681	0.31296	0.43364	-0.00716	0.93108	0.06030	0.82728	0.02007	0.22145	0.12741	0.86635	0.05362	0.75128	0.00570	0.47199	-0.14480	0.96726	-0.06601	0.45346	0.05644	0.41501	-0.23711	0.72853	0.09228	0.62239	-0.05015	0.28311	-0.21707	0.86780
14	0.04085	0.11063	0.63470	0.16929	0.07767	0.13123	0.32739	0.09339	-0.10790	0.13056	0.88484	0.09871	-0.06206	0.67510	-0.02960	0.27284	-0.01400	0.75490	0.08289	0.84138	0.03093	0.26668	-0.08442	0.97679	0.25695	0.43845	0.36066	0.41617	-0.04760	0.94840	0.01301	0.79365	0.05593	0.20568	0.09033	0.88831	0.01716	0.70839	0.04740	0.45156	-0.18948	0.98343	-0.07289	0.39750	0.09021	0.39970	-0.25517	0.74616	0.05087	0.58843	-0.01181	0.27913	-0.25495	0.89593
15	0.01940	0.10422	0.57759	0.16923	0.11293	0.13530	0.31264	0.09201	-0.13819	0.12860	0.90698	0.09568	-0.07874	0.62861	-0.00489	0.26604	-0.02973	0.78228	0.05507	0.77385	0.05845	0.24264	-0.12280	0.99713	0.23044	0.36824	0.40410	0.39910	-0.08566	0.96424	-0.01693	0.74024	0.09072	0.19255	0.05500	0.90971	-0.00533	0.64657	0.08946	0.43540	-0.23098	0.99873	-0.06891	0.34448	0.12372	0.38286	-0.26603	0.76877	0.02019	0.54111	0.02896	0.26987	-0.28714	0.92801
16	0.01176	0.10191	0.51326	0.16344	0.14732	0.13823	0.29865	0.09082	-0.16367	0.12682	0.92935	0.09105	-0.08149	0.57518	0.02012	0.26053	-0.04553	0.81260	0.04362	0.69164	0.08281	0.22044	-0.15517	1.01469	0.22287	0.29315	0.44344	0.38303	-0.11725	0.97903	-0.03150	0.67292	0.12460	0.18351	0.02468	0.93006	-0.01304	0.57481	0.13147	0.42349	-0.26638	1.01377	-0.06234	0.29833	0.15735	0.36320	-0.27272	0.79431	0.00416	0.48678	0.07150	0.25631	-0.31334	0.96095
