	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d
7	0.37761	0.18007	0.45498	0.14239	0.27508	0.04396	0.55809	0.04607	0.31106	0.12012	0.00201	0.07618	0.52695	0.40334	-0.06298	0.42547	0.48602	0.21289	0.31660	0.53462	0.27428	0.35673	0.54717	0.32937	0.51629	0.14186	-0.05297	0.14697	0.20402	0.25849	0.51626	0.43711	0.06959	0.61726	0.35414	-0.08033	0.56245	0.34559	0.04340	0.64230	0.50305	0.30039	0.60932	0.18433	0.09534
8	0.37865	0.17746	0.62325	0.17836	0.33539	0.05397	0.56642	0.04723	0.42594	0.12946	0.02852	0.08179	0.52996	0.40956	-0.03286	0.41927	0.68302	0.26899	0.31720	0.68488	0.32449	0.34915	0.75027	0.39736	0.58724	0.23671	-0.03743	0.16051	0.30815	0.30325	0.49189	0.59974	0.10086	0.59778	0.45691	-0.05875	0.57215	0.51734	0.06530	0.64713	0.68994	0.38285	0.61953	0.33538	0.13401
9	0.34905	0.13491	0.78218	0.21607	0.39232	0.06521	0.56553	0.06901	0.49407	0.15680	0.06312	0.08621	0.52756	0.34200	0.00375	0.40470	0.85818	0.32362	0.29751	0.80101	0.36987	0.32649	0.93556	0.45954	0.63305	0.32321	-0.01307	0.17611	0.40679	0.34520	0.45008	0.70001	0.13837	0.58901	0.48194	-0.02419	0.56523	0.65791	0.09423	0.54046	0.90934	0.46337	0.62823	0.45935	0.17963
10	0.34299	0.16764	0.87672	0.22941	0.43924	0.07086	0.55388	0.08867	0.50291	0.20364	0.10129	0.08873	0.53905	0.21244	0.04290	0.38291	0.98529	0.37286	0.25539	0.86752	0.40946	0.27968	1.07804	0.51264	0.64881	0.38251	0.01760	0.18288	0.48877	0.38301	0.39490	0.71545	0.17684	0.57695	0.42750	0.01802	0.54499	0.74012	0.12572	0.61411	0.96398	0.51824	0.61862	0.53947	0.22664
11	0.28921	0.14006	0.93723	0.24048	0.47867	0.07560	0.54537	0.10471	0.44835	0.25384	0.13941	0.08856	0.57247	0.04782	0.08211	0.34607	1.04983	0.41409	0.20350	0.88162	0.44298	0.21177	1.15850	0.55410	0.65959	0.39081	0.05242	0.17468	0.54523	0.41554	0.34991	0.64210	0.21174	0.57032	0.30422	0.06370	0.53011	0.74396	0.15623	0.51005	1.05096	0.56665	0.58982	0.56120	0.27026
12	0.23295	0.12244	0.94250	0.23693	0.50921	0.07829	0.55049	0.11639	0.34151	0.29093	0.17475	0.08514	0.60862	-0.11728	0.12036	0.29200	1.05200	0.44613	0.15537	0.85426	0.47053	0.13904	1.17034	0.58306	0.68065	0.33774	0.08920	0.15629	0.57113	0.44194	0.33819	0.50448	0.23991	0.59281	0.13155	0.10948	0.52746	0.67449	0.18293	0.42207	1.06475	0.60442	0.55519	0.51807	0.30664
13	0.17926	0.10356	0.90538	0.22254	0.53098	0.07909	0.56989	0.12460	0.20498	0.30817	0.20555	0.07835	0.62784	-0.25692	0.15782	0.23383	1.00218	0.46909	0.11722	0.80328	0.49205	0.07486	1.12208	0.60052	0.71115	0.23325	0.12574	0.13794	0.56623	0.46191	0.35652	0.34236	0.25975	0.65070	-0.06405	0.15290	0.54037	0.55721	0.20371	0.33244	1.03314	0.63132	0.53277	0.41801	0.33336
14	0.13908	0.09226	0.83803	0.19949	0.54413	0.07745	0.59722	0.13708	0.06173	0.30814	0.23117	0.06877	0.64254	-0.36345	0.19582	0.18854	0.91574	0.48408	0.09002	0.74495	0.50704	0.02581	1.03177	0.60827	0.74717	0.09930	0.16007	0.12483	0.53549	0.47592	0.37663	0.18663	0.27165	0.72141	-0.25426	0.19251	0.56270	0.42064	0.21740	0.26620	0.96221	0.64534	0.53285	0.28149	0.34958
15	0.11354	0.08816	0.75409	0.17210	0.54884	0.07255	0.62221	0.15170	-0.07262	0.29514	0.25226	0.05804	0.66444	-0.43787	0.23627	0.16334	0.80913	0.49243	0.06690	0.68891	0.51480	-0.00466	0.91860	0.60768	0.78222	-0.04319	0.19073	0.11703	0.48689	0.48481	0.38517	0.04703	0.27813	0.77680	-0.41696	0.22784	0.57683	0.28282	0.22455	0.22511	0.86693	0.64450	0.54781	0.13243	0.35602
16	0.09788	0.08704	0.66297	0.14506	0.54536	0.06352	0.63733	0.16014	-0.19064	0.27124	0.27042	0.04941	0.67950	-0.48024	0.28079	0.15494	0.69544	0.49496	0.03938	0.63442	0.51577	-0.01723	0.79658	0.59907	0.80696	-0.18141	0.21724	0.11385	0.42838	0.48959	0.39674	-0.07908	0.28283	0.80902	-0.54193	0.25929	0.57321	0.14945	0.22740	0.19847	0.76004	0.62738	0.55854	-0.01064	0.35494
17	0.08646	0.08375	0.56822	0.12145	0.53472	0.05010	0.64341	0.15986	-0.28982	0.23882	0.28780	0.04763	0.67384	-0.49110	0.33023	0.15387	0.58221	0.49188	0.01641	0.56857	0.51354	-0.01972	0.67267	0.58227	0.81791	-0.30902	0.24039	0.11433	0.36592	0.49119	0.42480	-0.19196	0.28945	0.82784	-0.62923	0.28806	0.56061	0.02120	0.22899	0.16742	0.65173	0.59473	0.55546	-0.13883	0.34970
18	0.07610	0.07484	0.47026	0.10053	0.51884	0.03387	0.64636	0.15598	-0.36944	0.20295	0.30651	0.05489	0.64774	-0.47614	0.38430	0.14962	0.47214	0.48370	0.01624	0.47988	0.51233	-0.02278	0.54904	0.55762	0.82440	-0.42184	0.26182	0.11662	0.30256	0.49024	0.46203	-0.28544	0.30069	0.84113	-0.68243	0.31583	0.55478	-0.09964	0.23241	0.12081	0.54770	0.55032	0.54808	-0.25114	0.34401
19	0.06478	0.06809	0.37130	0.08164	0.49983	0.02130	0.65006	0.15267	-0.42899	0.17004	0.32815	0.06808	0.61449	-0.44496	0.44160	0.13850	0.36491	0.47213	0.03636	0.37639	0.51204	-0.03267	0.42681	0.52703	0.83687	-0.51595	0.28345	0.11776	0.23922	0.48728	0.49095	-0.35248	0.31819	0.84414	-0.70379	0.34444	0.56229	-0.20761	0.23999	0.06397	0.44917	0.50065	0.55163	-0.34916	0.34121
20	0.05441	0.07288	0.27415	0.06621	0.48075	0.02436	0.65143	0.14839	-0.46842	0.14599	0.35367	0.08295	0.58394	-0.40600	0.49993	0.12542	0.25986	0.46012	0.06778	0.27143	0.51286	-0.04906	0.30866	0.49402	0.85084	-0.58776	0.30706	0.11464	0.17603	0.48313	0.50002	-0.39146	0.34280	0.82665	-0.69585	0.37551	0.57695	-0.29661	0.25292	0.01328	0.35479	0.45364	0.57018	-0.43283	0.34382
21	0.04884	0.08503	0.18140	0.05548	0.46527	0.03704	0.64414	0.14352	-0.48868	0.13442	0.38348	0.09663	0.55276	-0.36402	0.55697	0.11814	0.15788	0.45107	0.10537	0.17335	0.51710	-0.06640	0.19857	0.46299	0.85416	-0.63492	0.33396	0.10513	0.11344	0.47900	0.48737	-0.40677	0.37452	0.78711	-0.66416	0.40996	0.58909	-0.36298	0.27182	-0.01802	0.26376	0.41622	0.59438	-0.49921	0.35368
22	0.04964	0.09630	0.09592	0.04963	0.45651	0.04982	0.62552	0.14102	-0.49236	0.13337	0.41750	0.10732	0.51534	-0.32303	0.61058	0.12136	0.06167	0.44809	0.14229	0.08682	0.52732	-0.07567	0.10035	0.43824	0.84076	-0.65786	0.36496	0.08887	0.05285	0.47649	0.45966	-0.40531	0.41265	0.73534	-0.61611	0.44790	0.59119	-0.40723	0.29702	-0.02864	0.17791	0.39241	0.61082	-0.54461	0.37187
23	0.05546	0.10126	0.02072	0.04785	0.45644	0.06076	0.59728	0.14005	-0.48325	0.13639	0.45520	0.11381	0.47036	-0.28721	0.65872	0.13451	-0.02477	0.45334	0.16747	0.01460	0.54501	-0.06893	0.01677	0.42314	0.81250	-0.66012	0.40043	0.06971	-0.00388	0.47748	0.42930	-0.39322	0.45594	0.68064	-0.55771	0.48877	0.58008	-0.43339	0.32857	-0.02544	0.10090	0.38321	0.61079	-0.56786	0.39876
24	0.06413	0.09761	-0.04214	0.04869	0.46572	0.06972	0.56277	0.13911	-0.46530	0.13868	0.49575	0.11538	0.42006	-0.25995	0.69957	0.15440	-0.09805	0.46766	0.17129	-0.04291	0.57000	-0.04516	-0.05022	0.41965	0.77650	-0.64688	0.44028	0.05650	-0.05555	0.48376	0.40180	-0.37297	0.50285	0.62457	-0.49369	0.53160	0.55973	-0.44658	0.36616	-0.01636	0.03603	0.38751	0.59396	-0.57176	0.43403
25	0.07323	0.08823	-0.09202	0.05044	0.48384	0.07671	0.52532	0.13954	-0.44198	0.13879	0.53809	0.11186	0.37004	-0.24322	0.73212	0.17481	-0.15592	0.49049	0.15415	-0.08864	0.60089	-0.01316	-0.09913	0.42812	0.73943	-0.62267	0.48396	0.05825	-0.10146	0.49662	0.37113	-0.34416	0.55181	0.56617	-0.42952	0.57492	0.53726	-0.45045	0.40893	-0.00792	-0.01493	0.40308	0.56790	-0.56185	0.47680
26	0.07860	0.08044	-0.12891	0.05209	0.50945	0.08176	0.48703	0.14155	-0.41606	0.13694	0.58107	0.10374	0.32679	-0.23691	0.75637	0.18710	-0.19770	0.52028	0.12587	-0.12623	0.63583	0.01047	-0.12918	0.44740	0.70120	-0.59071	0.53055	0.07594	-0.13996	0.51641	0.33089	-0.30747	0.60149	0.50378	-0.37060	0.61676	0.51715	-0.44669	0.45543	-0.00640	-0.05150	0.42731	0.54238	-0.54399	0.52580
27	0.07493	0.08088	-0.15304	0.05439	0.54079	0.08511	0.44745	0.14423	-0.38976	0.13385	0.62353	0.09210	0.29276	-0.23844	0.77339	0.18556	-0.22497	0.55502	0.09672	-0.15641	0.67343	0.01134	-0.14168	0.47549	0.65697	-0.55449	0.57888	0.09985	-0.16837	0.54236	0.28041	-0.26681	0.65073	0.43422	-0.32079	0.65475	0.49930	-0.43581	0.50395	-0.01882	-0.07376	0.45765	0.52108	-0.52222	0.57945
28	0.05945	0.09094	-0.16493	0.05853	0.57620	0.08722	0.40524	0.14693	-0.36488	0.12986	0.66438	0.07852	0.26562	-0.24389	0.78506	0.17145	-0.24027	0.59310	0.07206	-0.17678	0.71287	-0.01128	-0.14039	0.51022	0.60428	-0.51855	0.62751	0.11593	-0.18519	0.57285	0.22529	-0.22840	0.69840	0.35820	-0.28223	0.68655	0.47923	-0.41792	0.55284	-0.05092	-0.08201	0.49195	0.49885	-0.49829	0.63592
29	0.03419	0.10634	-0.16554	0.06394	0.61435	0.08841	0.36068	0.14737	-0.34305	0.12477	0.70259	0.06523	0.24114	-0.25015	0.79357	0.15006	-0.24461	0.63362	0.05359	-0.18443	0.75340	-0.04747	-0.12921	0.54991	0.54601	-0.48805	0.67478	0.11537	-0.19185	0.60619	0.17605	-0.19807	0.74306	0.28183	-0.25523	0.71040	0.45213	-0.39389	0.60042	-0.10061	-0.07762	0.52865	0.46693	-0.47291	0.69334
30	0.00385	0.12226	-0.15614	0.06935	0.65443	0.08868	0.31596	0.14323	-0.32591	0.11885	0.73725	0.05525	0.21719	-0.25584	0.80082	0.12729	-0.23755	0.67631	0.03886	-0.17861	0.79399	-0.09010	-0.10950	0.59370	0.48922	-0.46786	0.71894	0.09891	-0.19191	0.64110	0.14067	-0.17956	0.78309	0.21131	-0.23815	0.72558	0.41666	-0.36644	0.64510	-0.15572	-0.06314	0.56703	0.42074	-0.44758	0.74994
31	-0.02771	0.13563	-0.13818	0.07488	0.69599	0.08769	0.27368	0.13630	-0.31479	0.11325	0.76777	0.05184	0.19565	-0.26102	0.80814	0.10668	-0.21900	0.72113	0.02338	-0.16243	0.83341	-0.13891	-0.08049	0.64141	0.44088	-0.46044	0.75847	0.07260	-0.18817	0.67693	0.11719	-0.17417	0.81719	0.14834	-0.22823	0.73280	0.37635	-0.34004	0.68576	-0.20229	-0.04081	0.60710	0.36368	-0.42487	0.80424
32	-0.05949	0.14527	-0.11325	0.08196	0.73881	0.08512	0.23582	0.13157	-0.31034	0.10928	0.79409	0.05579	0.17972	-0.26580	0.81632	0.08674	-0.19038	0.76768	0.00338	-0.14197	0.87061	-0.19287	-0.04203	0.69290	0.40426	-0.46482	0.79242	0.04123	-0.18085	0.71371	0.09568	-0.18075	0.84472	0.09311	-0.22362	0.73427	0.33673	-0.31941	0.72184	-0.23595	-0.01101	0.64916	0.30541	-0.40764	0.85494
33	-0.09279	0.15234	-0.08327	0.09202	0.78248	0.08083	0.20374	0.12988	-0.31241	0.10702	0.81672	0.06396	0.16955	-0.26937	0.82580	0.06354	-0.15590	0.81491	-0.02360	-0.12311	0.90485	-0.24698	0.00394	0.74769	0.37659	-0.47730	0.82061	0.00809	-0.16834	0.75158	0.07053	-0.19627	0.86573	0.05013	-0.22620	0.73391	0.30006	-0.30755	0.75338	-0.26500	0.02704	0.69336	0.25557	-0.39777	0.90088
34	-0.12993	0.15897	-0.05045	0.10542	0.82623	0.07498	0.17846	0.12609	-0.32053	0.10510	0.83665	0.07214	0.16250	-0.27097	0.83694	0.03242	-0.12128	0.86116	-0.05718	-0.10933	0.93558	-0.29849	0.05446	0.80477	0.35229	-0.49358	0.84379	-0.02388	-0.14908	0.79041	0.04439	-0.21681	0.88078	0.02958	-0.24170	0.73661	0.26401	-0.30473	0.78076	-0.30250	0.07299	0.73926	0.21801	-0.39539	0.94101
35	-0.17312	0.16676	-0.01688	0.12127	0.86899	0.06801	0.15910	0.11871	-0.33293	0.10372	0.85461	0.07808	0.15557	-0.27092	0.85005	-0.00972	-0.09124	0.90461	-0.09564	-0.10103	0.96234	-0.35004	0.10619	0.86268	0.33051	-0.51129	0.86355	-0.05481	-0.12251	0.82959	0.02073	-0.23802	0.89079	0.03089	-0.26858	0.74428	0.22590	-0.30933	0.80445	-0.35541	0.12422	0.78576	0.19099	-0.39947	0.97453
36	-0.22376	0.17590	0.01595	0.13817	0.90951	0.06078	0.14330	0.11266	-0.34688	0.10502	0.87101	0.08145	0.14526	-0.26971	0.86524	-0.06053	-0.06850	0.94382	-0.14045	-0.09585	0.98471	-0.40633	0.15603	0.91966	0.31731	-0.53104	0.88217	-0.09021	-0.08925	0.86815	0.00025	-0.25555	0.89675	0.04203	-0.29769	0.75575	0.18545	-0.31918	0.82496	-0.42125	0.17734	0.83122	0.16950	-0.40808	1.00117
37	-0.28181	0.18433	0.04750	0.15481	0.94654	0.05457	0.12879	0.11142	-0.35935	0.10891	0.88599	0.08250	0.13161	-0.26765	0.88232	-0.11444	-0.05347	0.97800	-0.19540	-0.08992	1.00247	-0.46961	0.20227	0.97372	0.31369	-0.55048	0.90038	-0.13735	-0.05095	0.90494	-0.01787	-0.26598	0.89949	0.05288	-0.32156	0.76995	0.14498	-0.33209	0.84261	-0.49226	0.22956	0.87356	0.14742	-0.41833	1.02119
38	-0.34516	0.18907	0.07805	0.16998	0.97885	0.05092	0.11354	0.11326	-0.36750	0.11316	0.89946	0.08156	0.11741	-0.26444	0.90053	-0.16855	-0.04427	1.00697	-0.26030	-0.07934	1.01562	-0.53691	0.24441	1.02264	0.31064	-0.56335	0.91695	-0.19918	-0.00974	0.93872	-0.03519	-0.26746	0.89985	0.05821	-0.33675	0.78660	0.10830	-0.34545	0.85751	-0.56084	0.27917	0.91029	0.12189	-0.42755	1.03533
39	-0.41034	0.18889	0.10843	0.18235	1.00513	0.05071	0.09652	0.11431	-0.36977	0.11610	0.91136	0.07897	0.10282	-0.25996	0.91863	-0.22386	-0.03730	1.03098	-0.32959	-0.06101	1.02418	-0.60259	0.28216	1.06383	0.29924	-0.56520	0.93081	-0.27224	0.03275	0.96821	-0.05267	-0.25988	0.89867	0.05641	-0.34293	0.80587	0.07817	-0.35634	0.86967	-0.62339	0.32556	0.93847	0.09517	-0.43430	1.04450
40	-0.47446	0.18485	0.13976	0.19061	1.02387	0.05349	0.07751	0.11286	-0.36575	0.11714	0.92169	0.07502	0.08659	-0.25416	0.93526	-0.28190	-0.02825	1.05031	-0.39634	-0.03294	1.02775	-0.66365	0.31539	1.09432	0.27764	-0.55476	0.94155	-0.35030	0.07602	0.99209	-0.07105	-0.24451	0.89683	0.04821	-0.34163	0.82788	0.05358	-0.36201	0.87915	-0.68009	0.36859	0.95488	0.07011	-0.43741	1.04949
41	-0.53547	0.17848	0.17293	0.19369	1.03322	0.05839	0.05666	0.10993	-0.35577	0.11626	0.93060	0.07001	0.06882	-0.24729	0.94946	-0.34186	-0.01340	1.06475	-0.45598	0.00547	1.02522	-0.71923	0.34412	1.11104	0.24922	-0.53314	0.94937	-0.42871	0.12047	1.00886	-0.09159	-0.22321	0.89533	0.03575	-0.33517	0.85238	0.03040	-0.36044	0.88621	-0.73156	0.40798	0.95622	0.04735	-0.43534	1.05087
42	-0.59169	0.17037	0.20809	0.19128	1.03111	0.06530	0.03417	0.10739	-0.34050	0.11382	0.93827	0.06430	0.05083	-0.23970	0.96083	-0.40140	0.00940	1.07339	-0.50686	0.05261	1.01482	-0.76809	0.36871	1.11111	0.21756	-0.50283	0.95473	-0.50558	0.16671	1.01673	-0.11656	-0.19722	0.89506	0.02217	-0.32593	0.87865	0.00556	-0.35070	0.89132	-0.77652	0.44303	0.93949	0.02544	-0.42661	1.04902
43	-0.64151	0.16060	0.24454	0.18376	1.01543	0.07519	0.01049	0.10666	-0.32067	0.11079	0.94488	0.05824	0.03410	-0.23103	0.96933	-0.45797	0.04054	1.07462	-0.54908	0.10497	0.99422	-0.80822	0.38968	1.09220	0.18436	-0.46707	0.95824	-0.57957	0.21489	1.01369	-0.14786	-0.16684	0.89662	0.01041	-0.31555	0.90583	-0.02044	-0.33306	0.89512	-0.81270	0.47264	0.90244	0.00235	-0.41047	1.04414
