	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
7	0.05481	0.02543	-0.01513	0.01299	-0.01142	0.00950	0.05324	0.03375	0.00959	0.02481	0.00114	0.01631	0.03634	-0.00943	-0.00891	0.05553	0.00669	0.00250	0.06953	-0.01326	-0.00757	0.03825	-0.00975	-0.00797	-0.01134	0.01128	-0.00893	0.02765	-0.00574	-0.00026	0.02534	0.03681	0.01694	0.04614	-0.02121	-0.02114	0.07909	0.05608	0.03124	0.01799	-0.02058	-0.02605	0.06996	0.00310	0.00161	0.03708	-0.00510	-0.00641	0.07714	-0.03700	-0.02033	0.05155	-0.02459	-0.01869	0.03801	0.01758	0.00832	0.07768	-0.01811	-0.00761	0.08910	-0.02120	-0.01843	0.03479	0.01510	0.00634	0.08696	-0.01871	-0.00853	0.10361	-0.02371	-0.02252	0.09490	-0.02292	-0.01790	0.04481	0.01898	0.00867
8	0.07433	0.02689	-0.03022	0.01496	-0.01751	0.01078	0.07703	0.03349	-0.00578	0.02752	-0.00409	0.01928	0.05324	-0.02072	-0.01554	0.08118	-0.00765	-0.00096	0.08943	-0.02840	-0.01275	0.05325	-0.03168	-0.01203	0.02962	-0.00324	-0.01854	0.04790	-0.01977	-0.00424	0.03765	0.02385	0.00910	0.06238	-0.04248	-0.03044	0.11237	0.04293	0.03294	0.02141	-0.03627	-0.03323	0.09304	-0.01300	-0.00362	0.07305	-0.01882	-0.01163	0.09795	-0.05552	-0.02760	0.06953	-0.04077	-0.02692	0.06594	0.00440	0.00550	0.09166	-0.03072	-0.01141	0.11200	-0.03842	-0.02715	0.06421	0.00319	0.00138	0.11394	-0.03485	-0.01453	0.12709	-0.04387	-0.03221	0.10728	-0.03746	-0.02321	0.05817	0.00885	0.00610
9	0.09945	0.02967	-0.04698	0.01699	-0.02383	0.01201	0.10656	0.03461	-0.02316	0.02910	-0.00973	0.02182	0.07373	-0.03394	-0.02241	0.11291	-0.02501	-0.00490	0.11328	-0.04603	-0.01875	0.07458	-0.05459	-0.01610	0.07738	-0.02163	-0.02892	0.07345	-0.03549	-0.00899	0.05636	0.00960	0.00003	0.09019	-0.06552	-0.03975	0.15250	0.02537	0.03350	0.03470	-0.05525	-0.04123	0.11877	-0.02984	-0.00931	0.11079	-0.03430	-0.01710	0.12721	-0.07506	-0.03435	0.08823	-0.05809	-0.03526	0.10069	-0.01259	0.00181	0.11430	-0.04492	-0.01516	0.14039	-0.05600	-0.03518	0.09867	-0.01057	-0.00417	0.14390	-0.05221	-0.02034	0.15297	-0.06305	-0.04069	0.12497	-0.05243	-0.02844	0.07907	-0.00387	0.00248
10	0.12866	0.03216	-0.06434	0.01907	-0.02978	0.01317	0.13713	0.03621	-0.04133	0.02949	-0.01508	0.02384	0.09732	-0.04851	-0.02887	0.14385	-0.04343	-0.00869	0.14267	-0.06571	-0.02514	0.10167	-0.07832	-0.01987	0.11388	-0.04113	-0.03909	0.10313	-0.05135	-0.01389	0.08163	-0.00558	-0.00967	0.12621	-0.08876	-0.04801	0.19706	0.00496	0.03373	0.05817	-0.07628	-0.05004	0.14630	-0.04702	-0.01462	0.14171	-0.05020	-0.02219	0.16573	-0.09435	-0.03958	0.10949	-0.07593	-0.04279	0.13545	-0.03170	-0.00223	0.14614	-0.05972	-0.01853	0.16741	-0.07222	-0.04174	0.13389	-0.02498	-0.00958	0.17387	-0.06949	-0.02544	0.17545	-0.07966	-0.04687	0.14559	-0.06681	-0.03330	0.10859	-0.01925	-0.00176
11	0.15723	0.03388	-0.08076	0.02112	-0.03488	0.01428	0.16272	0.03655	-0.05873	0.02915	-0.01952	0.02548	0.12161	-0.06339	-0.03450	0.16515	-0.06020	-0.01180	0.17354	-0.08602	-0.03132	0.13304	-0.10218	-0.02305	0.13193	-0.05938	-0.04812	0.13189	-0.06560	-0.01822	0.10847	-0.02096	-0.01949	0.16098	-0.10989	-0.05445	0.23534	-0.01577	0.03465	0.08589	-0.09737	-0.05937	0.17301	-0.06331	-0.01876	0.16163	-0.06518	-0.02637	0.20624	-0.11165	-0.04262	0.13569	-0.09335	-0.04887	0.16087	-0.05053	-0.00601	0.18200	-0.07359	-0.02136	0.18784	-0.08587	-0.04628	0.16305	-0.03839	-0.01428	0.19904	-0.08511	-0.02957	0.19038	-0.09280	-0.05023	0.16524	-0.07954	-0.03760	0.14116	-0.03636	-0.00615
12	0.18151	0.03499	-0.09504	0.02303	-0.03879	0.01543	0.18154	0.03551	-0.07425	0.02872	-0.02265	0.02699	0.14471	-0.07752	-0.03909	0.17697	-0.07396	-0.01387	0.20051	-0.10523	-0.03661	0.16649	-0.12466	-0.02538	0.14107	-0.07639	-0.05515	0.15547	-0.07761	-0.02149	0.13224	-0.03574	-0.02897	0.18690	-0.12713	-0.05867	0.25819	-0.03408	0.03710	0.11190	-0.11703	-0.06868	0.19640	-0.07757	-0.02131	0.17358	-0.07842	-0.02940	0.24005	-0.12565	-0.04327	0.16686	-0.10901	-0.05312	0.17437	-0.06752	-0.00910	0.21551	-0.08530	-0.02363	0.20169	-0.09664	-0.04866	0.18267	-0.04961	-0.01785	0.21807	-0.09818	-0.03260	0.19931	-0.10239	-0.05078	0.18191	-0.08985	-0.04109	0.16865	-0.05356	-0.01041
13	0.20034	0.03582	-0.10675	0.02467	-0.04141	0.01669	0.19596	0.03321	-0.08740	0.02843	-0.02435	0.02854	0.16528	-0.09018	-0.04258	0.18505	-0.08476	-0.01488	0.22081	-0.12232	-0.04058	0.19852	-0.14391	-0.02670	0.15396	-0.09316	-0.05977	0.17282	-0.08774	-0.02347	0.15255	-0.04964	-0.03771	0.20250	-0.14011	-0.06064	0.26743	-0.04843	0.04136	0.13276	-0.13466	-0.07752	0.21529	-0.08930	-0.02216	0.18333	-0.08949	-0.03134	0.26269	-0.13583	-0.04175	0.19854	-0.12169	-0.05550	0.18076	-0.08247	-0.01138	0.24269	-0.09455	-0.02531	0.21199	-0.10445	-0.04898	0.19479	-0.05858	-0.02006	0.23342	-0.10844	-0.03449	0.20658	-0.10862	-0.04893	0.19444	-0.09745	-0.04367	0.18748	-0.06931	-0.01434
14	0.21361	0.03655	-0.11583	0.02601	-0.04279	0.01812	0.20838	0.03084	-0.09793	0.02818	-0.02470	0.03027	0.18151	-0.10082	-0.04505	0.19181	-0.09272	-0.01504	0.23454	-0.13694	-0.04303	0.22531	-0.15845	-0.02690	0.17325	-0.10941	-0.06211	0.18423	-0.09629	-0.02414	0.17093	-0.06286	-0.04546	0.20994	-0.14918	-0.06061	0.27302	-0.05852	0.04726	0.14674	-0.15019	-0.08553	0.22848	-0.09839	-0.02143	0.19354	-0.09798	-0.03235	0.27445	-0.14205	-0.03860	0.22405	-0.13080	-0.05623	0.18536	-0.09539	-0.01290	0.26213	-0.10163	-0.02635	0.22081	-0.10906	-0.04744	0.20329	-0.06596	-0.02098	0.24645	-0.11571	-0.03531	0.21432	-0.11157	-0.04530	0.20240	-0.10246	-0.04528	0.20047	-0.08288	-0.01770
15	0.22101	0.03732	-0.12224	0.02704	-0.04306	0.01966	0.21858	0.03028	-0.10553	0.02800	-0.02394	0.03217	0.19152	-0.10889	-0.04673	0.19473	-0.09755	-0.01458	0.24214	-0.14879	-0.04392	0.24498	-0.16789	-0.02589	0.19260	-0.12362	-0.06253	0.18933	-0.10286	-0.02361	0.18719	-0.07540	-0.05208	0.21155	-0.15453	-0.05897	0.28240	-0.06451	0.05421	0.15273	-0.16323	-0.09233	0.23446	-0.10457	-0.01947	0.20266	-0.10354	-0.03255	0.27794	-0.14415	-0.03447	0.23919	-0.13649	-0.05562	0.18908	-0.10585	-0.01378	0.27379	-0.10696	-0.02672	0.22737	-0.11032	-0.04437	0.20974	-0.07222	-0.02073	0.25565	-0.11994	-0.03517	0.22122	-0.11135	-0.04059	0.20593	-0.10524	-0.04584	0.21173	-0.09423	-0.02034
16	0.22243	0.03808	-0.12585	0.02777	-0.04235	0.02117	0.22463	0.03297	-0.11001	0.02814	-0.02237	0.03409	0.19493	-0.11397	-0.04770	0.19048	-0.09889	-0.01373	0.24345	-0.15728	-0.04331	0.25806	-0.17274	-0.02366	0.20419	-0.13416	-0.06151	0.18787	-0.10677	-0.02211	0.19909	-0.08687	-0.05748	0.20885	-0.15613	-0.05615	0.29590	-0.06662	0.06146	0.15119	-0.17307	-0.09759	0.23294	-0.10752	-0.01668	0.20828	-0.10607	-0.03204	0.27565	-0.14220	-0.03002	0.24427	-0.13923	-0.05392	0.18930	-0.11315	-0.01417	0.27798	-0.11071	-0.02650	0.22938	-0.10839	-0.04023	0.21296	-0.07716	-0.01938	0.25863	-0.12143	-0.03420	0.22497	-0.10832	-0.03542	0.20506	-0.10617	-0.04530	0.22198	-0.10344	-0.02232
17	0.21844	0.03833	-0.12660	0.02819	-0.04081	0.02248	0.22533	0.03856	-0.11141	0.02880	-0.02027	0.03582	0.19300	-0.11596	-0.04795	0.17851	-0.09682	-0.01267	0.23877	-0.16168	-0.04132	0.26595	-0.17380	-0.02033	0.20575	-0.14028	-0.05945	0.18047	-0.10756	-0.01992	0.20487	-0.09656	-0.06147	0.20278	-0.15403	-0.05252	0.30923	-0.06527	0.06824	0.14513	-0.17905	-0.10104	0.22568	-0.10718	-0.01352	0.20999	-0.10576	-0.03082	0.26875	-0.13671	-0.02578	0.24222	-0.13935	-0.05136	0.18425	-0.11685	-0.01414	0.27512	-0.11287	-0.02580	0.22541	-0.10389	-0.03543	0.21122	-0.08010	-0.01697	0.25393	-0.12064	-0.03254	0.22475	-0.10308	-0.03026	0.19986	-0.10547	-0.04368	0.22894	-0.11033	-0.02366
18	0.21011	0.03748	-0.12453	0.02831	-0.03856	0.02348	0.22130	0.04494	-0.10997	0.02990	-0.01785	0.03716	0.18723	-0.11498	-0.04751	0.16163	-0.09185	-0.01154	0.22918	-0.16148	-0.03812	0.26937	-0.17167	-0.01610	0.20091	-0.14211	-0.05666	0.16836	-0.10512	-0.01734	0.20461	-0.10381	-0.06395	0.19392	-0.14853	-0.04841	0.31801	-0.06107	0.07395	0.13825	-0.18098	-0.10251	0.21518	-0.10380	-0.01039	0.20897	-0.10296	-0.02885	0.25773	-0.12853	-0.02205	0.23567	-0.13705	-0.04814	0.17533	-0.11701	-0.01371	0.26604	-0.11327	-0.02470	0.21626	-0.09761	-0.03037	0.20365	-0.08028	-0.01361	0.24096	-0.11794	-0.03041	0.22151	-0.09629	-0.02538	0.19142	-0.10320	-0.04104	0.23018	-0.11449	-0.02434
19	0.19862	0.03570	-0.11987	0.02816	-0.03575	0.02410	0.21431	0.04983	-0.10609	0.03110	-0.01529	0.03802	0.17821	-0.11138	-0.04645	0.14418	-0.08481	-0.01041	0.21620	-0.15667	-0.03398	0.26816	-0.16666	-0.01127	0.19484	-0.14021	-0.05336	0.15326	-0.09979	-0.01463	0.19961	-0.10819	-0.06506	0.18276	-0.14015	-0.04405	0.32034	-0.05476	0.07832	0.13223	-0.17914	-0.10204	0.20311	-0.09789	-0.00765	0.20601	-0.09808	-0.02610	0.24340	-0.11861	-0.01895	0.22606	-0.13249	-0.04445	0.16598	-0.11400	-0.01288	0.25275	-0.11179	-0.02331	0.20456	-0.09026	-0.02534	0.19098	-0.07734	-0.00947	0.22033	-0.11356	-0.02808	0.21672	-0.08850	-0.02089	0.18130	-0.09943	-0.03756	0.22556	-0.11565	-0.02437
20	0.18533	0.03376	-0.11303	0.02777	-0.03255	0.02435	0.20604	0.05219	-0.10024	0.03200	-0.01273	0.03840	0.16635	-0.10570	-0.04489	0.12958	-0.07659	-0.00933	0.20139	-0.14768	-0.02917	0.26180	-0.15892	-0.00617	0.19019	-0.13515	-0.04980	0.13774	-0.09220	-0.01197	0.19106	-0.10969	-0.06507	0.16984	-0.12949	-0.03959	0.31677	-0.04710	0.08133	0.12669	-0.17414	-0.09981	0.19036	-0.09008	-0.00554	0.20087	-0.09153	-0.02263	0.22690	-0.10771	-0.01638	0.21453	-0.12597	-0.04050	0.15857	-0.10836	-0.01172	0.23787	-0.10849	-0.02165	0.19325	-0.08236	-0.02056	0.17582	-0.07135	-0.00475	0.19503	-0.10778	-0.02579	0.21152	-0.08014	-0.01670	0.17095	-0.09437	-0.03351	0.21733	-0.11397	-0.02377
21	0.17186	0.03199	-0.10457	0.02727	-0.02910	0.02432	0.19751	0.05229	-0.09286	0.03234	-0.01027	0.03839	0.15311	-0.09855	-0.04292	0.11922	-0.06795	-0.00826	0.18629	-0.13532	-0.02400	0.25070	-0.14869	-0.00116	0.18701	-0.12750	-0.04619	0.12464	-0.08316	-0.00948	0.17974	-0.10860	-0.06433	0.15577	-0.11719	-0.03511	0.30929	-0.03877	0.08319	0.12102	-0.16685	-0.09614	0.17770	-0.08097	-0.00410	0.19313	-0.08380	-0.01861	0.20946	-0.09634	-0.01415	0.20252	-0.11784	-0.03646	0.15304	-0.10071	-0.01038	0.22291	-0.10364	-0.01972	0.18429	-0.07409	-0.01617	0.16156	-0.06275	0.00038	0.17028	-0.10118	-0.02377	0.20622	-0.07147	-0.01269	0.16156	-0.08828	-0.02919	0.20790	-0.10989	-0.02261
22	0.15961	0.03018	-0.09505	0.02681	-0.02551	0.02410	0.18922	0.05115	-0.08443	0.03212	-0.00795	0.03815	0.14047	-0.09044	-0.04061	0.11273	-0.05933	-0.00715	0.17228	-0.12062	-0.01876	0.23721	-0.13654	0.00350	0.18401	-0.11789	-0.04269	0.11536	-0.07331	-0.00721	0.16681	-0.10545	-0.06317	0.14130	-0.10391	-0.03065	0.30015	-0.03025	0.08423	0.11514	-0.15811	-0.09141	0.16599	-0.07113	-0.00324	0.18337	-0.07530	-0.01425	0.19222	-0.08483	-0.01201	0.19124	-0.10849	-0.03245	0.14822	-0.09166	-0.00902	0.20860	-0.09765	-0.01749	0.17806	-0.06552	-0.01225	0.15076	-0.05220	0.00574	0.15066	-0.09427	-0.02215	0.20062	-0.06259	-0.00871	0.15391	-0.08143	-0.02486	0.19844	-0.10391	-0.02097
23	0.14933	0.02831	-0.08492	0.02655	-0.02188	0.02378	0.18142	0.04980	-0.07529	0.03147	-0.00575	0.03778	0.12941	-0.08173	-0.03800	0.10888	-0.05095	-0.00589	0.15995	-0.10462	-0.01376	0.22451	-0.12315	0.00763	0.17955	-0.10691	-0.03937	0.10933	-0.06314	-0.00514	0.15375	-0.10075	-0.06181	0.12749	-0.09036	-0.02628	0.29091	-0.02173	0.08479	0.10908	-0.14854	-0.08601	0.15561	-0.06101	-0.00272	0.17326	-0.06633	-0.00979	0.17589	-0.07341	-0.00971	0.18134	-0.09827	-0.02851	0.14303	-0.08172	-0.00772	0.19573	-0.09092	-0.01489	0.17372	-0.05672	-0.00885	0.14429	-0.04035	0.01117	0.13813	-0.08733	-0.02095	0.19469	-0.05349	-0.00467	0.14811	-0.07398	-0.02067	0.18959	-0.09651	-0.01892
24	0.14103	0.02675	-0.07449	0.02654	-0.01829	0.02342	0.17409	0.04872	-0.06570	0.03058	-0.00363	0.03737	0.11970	-0.07262	-0.03509	0.10648	-0.04282	-0.00437	0.14937	-0.08817	-0.00921	0.21450	-0.10908	0.01117	0.17230	-0.09500	-0.03623	0.10504	-0.05301	-0.00325	0.14149	-0.09481	-0.06040	0.11534	-0.07712	-0.02205	0.28200	-0.01310	0.08512	0.10282	-0.13849	-0.08030	0.14610	-0.05095	-0.00224	0.16453	-0.05703	-0.00549	0.16076	-0.06227	-0.00709	0.17283	-0.08741	-0.02465	0.13708	-0.07122	-0.00645	0.18455	-0.08360	-0.01193	0.16991	-0.04783	-0.00590	0.14142	-0.02776	0.01647	0.13217	-0.08036	-0.02012	0.18868	-0.04411	-0.00054	0.14380	-0.06606	-0.01674	0.18233	-0.08813	-0.01649
25	0.13413	0.02588	-0.06400	0.02674	-0.01479	0.02307	0.16698	0.04803	-0.05580	0.02960	-0.00151	0.03694	0.11077	-0.06337	-0.03189	0.10482	-0.03482	-0.00247	0.14016	-0.07191	-0.00523	0.20709	-0.09466	0.01411	0.16186	-0.08260	-0.03318	0.10120	-0.04321	-0.00146	0.13008	-0.08783	-0.05895	0.10541	-0.06453	-0.01802	0.27325	-0.00404	0.08533	0.09623	-0.12815	-0.07460	0.13661	-0.04119	-0.00153	0.15781	-0.04751	-0.00152	0.14697	-0.05147	-0.00408	0.16517	-0.07616	-0.02081	0.13059	-0.06047	-0.00514	0.17490	-0.07573	-0.00866	0.16550	-0.03902	-0.00330	0.14052	-0.01486	0.02148	0.13037	-0.07326	-0.01955	0.18291	-0.03440	0.00366	0.14011	-0.05778	-0.01311	0.17708	-0.07899	-0.01366
26	0.12788	0.02574	-0.05365	0.02705	-0.01141	0.02275	0.15977	0.04763	-0.04572	0.02870	0.00068	0.03644	0.10204	-0.05422	-0.02841	0.10344	-0.02688	-0.00011	0.13194	-0.05639	-0.00183	0.20100	-0.08022	0.01648	0.14897	-0.07027	-0.03011	0.09704	-0.03400	0.00033	0.11899	-0.08000	-0.05737	0.09773	-0.05274	-0.01422	0.26416	0.00580	0.08542	0.08904	-0.11762	-0.06915	0.12669	-0.03198	-0.00042	0.15235	-0.03794	0.00201	0.13470	-0.04104	-0.00072	0.15713	-0.06487	-0.01698	0.12400	-0.04973	-0.00369	0.16684	-0.06748	-0.00522	0.15987	-0.03048	-0.00090	0.14005	-0.00204	0.02613	0.12963	-0.06607	-0.01909	0.17758	-0.02437	0.00791	0.13607	-0.04940	-0.00980	0.17304	-0.06908	-0.01043
27	0.12161	0.02608	-0.04372	0.02736	-0.00816	0.02248	0.15228	0.04741	-0.03566	0.02799	0.00300	0.03583	0.09302	-0.04546	-0.02472	0.10201	-0.01908	0.00273	0.12422	-0.04204	0.00109	0.19470	-0.06608	0.01840	0.13506	-0.05855	-0.02693	0.09216	-0.02553	0.00225	0.10774	-0.07156	-0.05556	0.09182	-0.04178	-0.01064	0.25448	0.01643	0.08533	0.08103	-0.10704	-0.06408	0.11665	-0.02348	0.00114	0.14690	-0.02862	0.00509	0.12409	-0.03101	0.00288	0.14762	-0.05396	-0.01310	0.11746	-0.03926	-0.00204	0.16027	-0.05918	-0.00172	0.15308	-0.02235	0.00148	0.13912	0.01026	0.03037	0.12776	-0.05900	-0.01861	0.17264	-0.01415	0.01225	0.13126	-0.04125	-0.00671	0.16898	-0.05851	-0.00683
28	0.11505	0.02660	-0.03446	0.02762	-0.00501	0.02227	0.14454	0.04716	-0.02586	0.02752	0.00547	0.03509	0.08412	-0.03733	-0.02091	0.10033	-0.01156	0.00596	0.11634	-0.02914	0.00371	0.18720	-0.05255	0.02001	0.12141	-0.04780	-0.02354	0.08653	-0.01790	0.00434	0.09628	-0.06290	-0.05344	0.08696	-0.03163	-0.00725	0.24413	0.02757	0.08499	0.07214	-0.09663	-0.05945	0.10720	-0.01575	0.00311	0.14058	-0.01989	0.00775	0.11517	-0.02147	0.00659	0.13645	-0.04389	-0.00920	0.11088	-0.02932	-0.00023	0.15453	-0.05119	0.00180	0.14577	-0.01475	0.00401	0.13765	0.02155	0.03425	0.12415	-0.05240	-0.01800	0.16776	-0.00394	0.01676	0.12597	-0.03362	-0.00377	0.16439	-0.04756	-0.00295
29	0.10841	0.02715	-0.02608	0.02781	-0.00196	0.02213	0.13681	0.04674	-0.01656	0.02731	0.00808	0.03427	0.07650	-0.03002	-0.01712	0.09848	-0.00450	0.00941	0.10796	-0.01784	0.00624	0.17844	-0.03987	0.02148	0.10880	-0.03814	-0.01992	0.08065	-0.01109	0.00659	0.08477	-0.05442	-0.05101	0.08255	-0.02238	-0.00404	0.23337	0.03870	0.08443	0.06255	-0.08667	-0.05527	0.09923	-0.00883	0.00537	0.13335	-0.01202	0.01005	0.10788	-0.01249	0.01031	0.12458	-0.03497	-0.00536	0.10436	-0.02013	0.00164	0.14886	-0.04375	0.00532	0.13875	-0.00766	0.00682	0.13588	0.03153	0.03780	0.11942	-0.04655	-0.01711	0.16250	0.00603	0.02156	0.12071	-0.02667	-0.00090	0.15939	-0.03676	0.00103
30	0.10220	0.02772	-0.01863	0.02791	0.00099	0.02204	0.12949	0.04606	-0.00791	0.02736	0.01081	0.03342	0.07109	-0.02353	-0.01347	0.09681	0.00207	0.01291	0.09955	-0.00820	0.00878	0.16900	-0.02827	0.02297	0.09781	-0.02946	-0.01610	0.07538	-0.00504	0.00888	0.07333	-0.04646	-0.04835	0.07826	-0.01411	-0.00100	0.22260	0.04936	0.08380	0.05269	-0.07739	-0.05153	0.09342	-0.00263	0.00776	0.12624	-0.00511	0.01200	0.10205	-0.00417	0.01394	0.11352	-0.02728	-0.00171	0.09827	-0.01186	0.00345	0.14320	-0.03691	0.00881	0.13279	-0.00094	0.01003	0.13396	0.04011	0.04109	0.11448	-0.04150	-0.01582	0.15664	0.01562	0.02668	0.11594	-0.02039	0.00191	0.15426	-0.02653	0.00493
31	0.09694	0.02829	-0.01203	0.02794	0.00381	0.02196	0.12300	0.04513	0.00006	0.02763	0.01360	0.03266	0.06811	-0.01764	-0.01004	0.09582	0.00820	0.01635	0.09222	-0.00012	0.01139	0.15968	-0.01784	0.02456	0.08908	-0.02159	-0.01219	0.07140	0.00039	0.01107	0.06224	-0.03921	-0.04562	0.07413	-0.00685	0.00192	0.21204	0.05929	0.08326	0.04338	-0.06894	-0.04816	0.08995	0.00295	0.01011	0.12046	0.00088	0.01362	0.09748	0.00343	0.01737	0.10440	-0.02061	0.00162	0.09296	-0.00451	0.00514	0.13789	-0.03053	0.01216	0.12847	0.00566	0.01368	0.13197	0.04741	0.04414	0.10996	-0.03710	-0.01400	0.15041	0.02478	0.03203	0.11191	-0.01468	0.00465	0.14939	-0.01708	0.00864
32	0.09295	0.02864	-0.00610	0.02789	0.00648	0.02187	0.11770	0.04394	0.00747	0.02808	0.01640	0.03207	0.06740	-0.01205	-0.00680	0.09595	0.01404	0.01965	0.08689	0.00667	0.01410	0.15108	-0.00857	0.02631	0.08330	-0.01429	-0.00828	0.06885	0.00539	0.01299	0.05227	-0.03278	-0.04297	0.07059	-0.00045	0.00480	0.20173	0.06846	0.08304	0.03573	-0.06138	-0.04516	0.08828	0.00815	0.01229	0.11641	0.00613	0.01492	0.09405	0.01027	0.02050	0.09784	-0.01465	0.00448	0.08863	0.00206	0.00667	0.13312	-0.02437	0.01521	0.12591	0.01242	0.01771	0.13008	0.05373	0.04701	0.10586	-0.03305	-0.01156	0.14458	0.03354	0.03748	0.10857	-0.00940	0.00726	0.14531	-0.00834	0.01206
