	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
7	2.61673	0.94444	4.27648	1.39877	-6.35547	0.65218	-7.35109	3.29817	3.77222	1.00926	5.08156	1.46796	-8.95950	0.74432	-5.78316	1.93429	3.01807	4.41349	-6.24445	-8.75165	4.00443	3.94089	-7.95782	-6.08796	3.27264	2.73428	-6.40838	-10.95376	2.74997	1.91394	-9.65586	-2.76406	2.06602	4.96455	-6.73480	-8.21831	3.51880	4.29181	-9.18167	-5.68540	4.77384	5.23517	-5.63203	-6.54070	4.14245	5.47653	-8.53809	-10.48480	2.19262	4.76141	-6.89981	-7.01817	6.63073	5.92149	-9.21627	-4.88109	2.72845	2.34513	-6.43636	-11.74521	3.36982	5.27456	-8.64734	-1.23815	3.72292	4.36169	-7.62091	-4.12909	5.27782	6.94929	-9.46798	-4.13245	2.42042	3.07313	-5.75141	-7.92159	4.67928	6.03309	-10.04356	-1.94888	1.98614	3.08091	-6.07429	-13.04735	4.71083	5.91680	-9.01172	-7.34960	0.64463	2.48674	-5.70606	-9.21851	4.33825	5.14812	-7.63824	-9.11162	4.21119	5.64939	-6.87124	-4.92697	1.99303	3.14526	-9.61965	-6.84864	3.36957	6.18449	-6.91926	-1.82114	4.90027	7.11489	-8.01903	-7.32071	3.10781	6.30390	-5.32207	-1.92082	2.30983	4.93365	-9.47633	-6.87557
8	3.04388	0.95423	4.89895	1.35334	-5.83331	0.63575	-6.73642	3.23483	4.12265	0.99823	5.65662	1.46512	-8.48963	0.84629	-5.27863	1.85473	3.44636	4.88990	-5.50841	-8.12240	4.35994	4.67282	-7.38351	-5.51156	3.82567	3.47828	-5.86042	-10.27827	3.11653	2.50288	-9.07483	-3.01498	2.43996	5.54708	-6.54737	-7.36234	3.87476	4.96839	-8.78244	-4.87007	5.11789	5.74691	-5.04912	-6.16700	4.42923	5.97482	-8.21576	-9.98923	2.70969	5.34659	-6.09828	-6.83193	6.93016	6.37152	-8.91860	-4.32423	3.33635	2.98240	-6.15681	-11.19016	3.73558	5.80409	-8.01687	-1.19842	4.15798	4.96943	-7.12267	-3.80000	5.51406	7.38063	-8.73392	-3.60589	2.93135	3.89692	-5.36206	-7.47242	5.02870	6.89359	-10.00910	-1.70077	2.53544	3.65728	-5.16244	-12.50315	5.06347	6.46131	-8.46226	-6.70490	1.06656	3.20145	-5.54110	-8.85857	4.72947	5.84661	-7.21638	-8.79025	4.65636	6.27813	-6.38167	-4.21693	2.32335	3.36906	-8.88805	-6.48097	3.77404	6.72153	-6.03557	-1.23588	5.27500	7.47104	-7.26841	-6.95995	3.41686	6.97045	-5.00714	-1.63642	2.68483	5.81926	-9.39504	-6.37262
9	3.49056	0.96025	5.52013	1.30231	-5.10052	0.65741	-6.26468	3.19077	4.49611	0.99541	6.23402	1.48113	-7.72951	0.94659	-4.87131	1.83577	3.88386	5.38947	-4.62025	-7.65731	4.73783	5.46607	-6.58182	-5.07053	4.39462	4.22873	-5.08698	-9.78575	3.49572	3.09570	-8.25770	-3.18747	2.83592	6.06846	-6.14179	-6.66581	4.24509	5.61910	-7.97121	-4.22465	5.46101	6.28038	-4.27512	-5.91627	4.74625	6.45766	-7.69380	-9.53140	3.28638	5.96466	-5.01635	-6.68921	7.26140	6.80643	-8.24683	-3.93173	3.97716	3.60057	-5.54680	-10.78250	4.15128	6.44801	-7.27297	-1.14974	4.58732	5.48703	-6.23174	-3.62866	5.76884	7.81369	-7.63331	-3.17984	3.52066	4.77781	-4.78402	-7.14100	5.41791	7.69112	-9.54623	-1.45580	3.09736	4.24845	-4.07571	-12.10503	5.44016	7.01675	-7.59759	-6.22571	1.52950	3.94954	-5.30274	-8.56512	5.15766	6.57140	-6.58821	-8.52477	5.11517	6.89244	-5.61655	-3.67739	2.69807	3.59330	-7.83388	-6.26920	4.18540	7.29955	-4.99282	-0.78449	5.70289	7.85446	-6.22289	-6.69709	3.71965	7.57456	-4.61591	-1.43287	3.05006	6.60860	-9.03717	-5.81809
10	3.93933	0.96802	6.13501	1.24703	-4.23089	0.71083	-5.92422	3.16870	4.88030	1.00153	6.80818	1.49998	-6.72211	1.01853	-4.56269	1.85070	4.31698	5.92834	-3.73102	-7.34374	5.11544	6.26694	-5.58020	-4.75411	4.96464	4.97504	-4.12418	-9.45091	3.87845	3.72575	-7.31999	-3.28972	3.23378	6.51363	-5.49379	-6.13642	4.62631	6.25621	-6.80546	-3.75379	5.80006	6.83341	-3.37442	-5.74863	5.08852	6.92862	-6.99230	-9.13457	3.89608	6.59883	-3.75762	-6.57745	7.61056	7.21866	-7.14629	-3.67942	4.63742	4.20835	-4.60731	-10.48965	4.61027	7.19465	-6.48043	-1.08841	4.99506	5.93684	-5.09643	-3.55177	6.03627	8.25716	-6.26536	-2.84722	4.17132	5.67762	-4.01257	-6.91196	5.82049	8.39347	-8.61846	-1.22904	3.65072	4.87396	-3.02156	-11.83246	5.83259	7.57357	-6.44030	-5.88755	2.01177	4.71286	-5.00584	-8.35237	5.60637	7.31177	-5.80413	-8.31658	5.57234	7.47570	-4.63477	-3.29686	3.09586	3.84623	-6.56377	-6.16877	4.58846	7.90349	-3.94071	-0.44991	6.16578	8.26927	-4.99502	-6.51539	4.00490	8.11701	-4.20136	-1.27915	3.38735	7.26410	-8.37571	-5.29138
11	4.37127	0.98451	6.74246	1.18793	-3.34637	0.77989	-5.68739	3.16490	5.26307	1.01554	7.38458	1.50882	-5.61271	1.05248	-4.34008	1.88037	4.73388	6.51557	-3.00300	-7.14528	5.46637	7.03892	-4.53630	-4.53773	5.51685	5.70720	-3.06670	-9.23722	4.25877	4.42519	-6.43426	-3.33268	3.60895	6.89817	-4.65466	-5.75211	5.01984	6.90554	-5.48653	-3.43113	6.13196	7.40221	-2.46430	-5.63589	5.44761	7.40616	-6.19785	-8.80953	4.50384	7.22546	-2.49934	-6.48774	7.95810	7.62201	-5.71197	-3.53483	5.30546	4.82671	-3.43692	-10.27560	5.09723	8.01706	-5.74701	-1.01843	5.36917	6.34872	-3.94700	-3.52020	6.30937	8.72615	-4.84374	-2.60019	4.85367	6.56349	-3.12503	-6.76693	6.20960	8.98868	-7.35286	-1.02505	4.17772	5.54942	-2.19961	-11.65273	6.22917	8.13191	-5.12047	-5.66030	2.49170	5.47783	-4.68584	-8.20872	6.05372	8.06441	-4.99215	-8.16070	6.01199	8.01516	-3.55652	-3.04380	3.48946	4.16114	-5.28840	-6.13584	4.97169	8.51622	-3.03863	-0.20639	6.64091	8.73108	-3.79380	-6.39747	4.26405	8.60587	-3.82532	-1.14634	3.68318	7.78131	-7.45994	-4.84657
12	4.76763	1.01525	7.34153	1.12401	-2.58004	0.87225	-5.52252	3.17338	5.63314	1.03516	7.97216	1.50233	-4.60446	1.06519	-4.18672	1.91238	5.12411	7.14732	-2.54307	-7.02059	5.76568	7.75901	-3.67487	-4.39550	6.02967	6.41635	-2.05505	-9.11042	4.63309	5.20808	-5.74920	-3.33068	3.93527	7.25633	-3.75720	-5.47442	5.42729	7.59369	-4.28508	-3.22462	6.45166	7.98251	-1.68222	-5.56019	5.81375	7.91381	-5.43568	-8.55470	5.07180	7.81731	-1.43363	-6.41432	8.28208	8.04449	-4.19290	-3.46738	5.97112	5.48286	-2.21538	-10.11275	5.58928	8.87855	-5.18681	-0.94694	5.70273	6.74746	-3.00371	-3.50428	6.58043	9.23135	-3.62361	-2.43067	5.52810	7.40370	-2.25289	-6.68684	6.56438	9.48058	-6.01036	-0.84541	4.66623	6.27504	-1.72548	-11.53475	6.61690	8.69888	-3.85115	-5.51678	2.95064	6.23321	-4.38017	-8.10924	6.47562	8.82714	-4.31497	-8.04945	6.41857	8.50520	-2.53835	-2.88373	3.85042	4.56309	-4.26729	-6.13320	5.32588	9.12196	-2.41088	-0.02796	7.10263	9.25142	-2.83935	-6.32750	4.49216	9.05069	-3.54250	-1.01726	3.93255	8.18797	-6.42667	-4.49968
13	5.11083	1.06195	7.92653	1.05206	-2.03344	0.99327	-5.40288	3.18896	5.97950	1.05785	8.57405	1.48225	-3.87525	1.07629	-4.08654	1.93943	5.47708	7.80793	-2.37243	-6.93797	5.99440	8.40996	-3.16870	-4.30585	6.48099	7.09343	-1.23786	-9.04279	4.99844	6.06543	-5.32651	-3.29991	4.18820	7.61695	-2.97498	-5.26389	5.84434	8.33637	-3.42931	-3.10634	6.74979	8.56360	-1.13518	-5.50944	6.17716	8.46776	-4.81996	-8.36294	5.56539	8.34793	-0.70000	-6.35330	8.56246	8.50841	-2.90162	-3.45030	6.62298	6.19822	-1.14194	-9.98291	6.05868	9.73425	-4.86468	-0.88088	5.99281	7.14924	-2.40454	-3.48904	6.84114	9.77389	-2.80476	-2.32951	6.14984	8.16132	-1.52438	-6.65330	6.86967	9.88033	-4.87313	-0.69067	5.11009	7.03566	-1.60267	-11.45630	6.98290	9.28215	-2.85172	-5.43356	3.37228	6.96600	-4.11149	-8.03218	6.84835	9.58890	-3.90145	-7.97360	6.77684	8.94647	-1.73030	-2.78876	4.15507	5.05646	-3.70386	-6.13519	5.64109	9.70123	-2.11429	0.10493	7.52494	9.82864	-2.27602	-6.29186	4.68697	9.45690	-3.38470	-0.88652	4.14119	8.53006	-5.45648	-4.23954
14	5.38508	1.12260	8.48453	0.96875	-1.74996	1.11821	-5.30997	3.20790	6.29076	1.08119	9.18408	1.45484	-3.51237	1.07829	-4.02537	1.95875	5.78099	8.47226	-2.44030	-6.87691	6.14069	8.97839	-3.06642	-4.25244	6.85077	7.72622	-0.72157	-9.01293	5.34968	6.96936	-5.13732	-3.25595	4.34836	7.98865	-2.45978	-5.09072	6.25774	9.13350	-3.02852	-3.05126	7.01161	9.12347	-0.86574	-5.47506	6.52754	9.06800	-4.41336	-8.22707	5.95784	8.79515	-0.34920	-6.30221	8.78454	9.01643	-2.08735	-3.46163	7.24457	6.97482	-0.36108	-9.87420	6.47546	10.53565	-4.77236	-0.82579	6.23768	7.56209	-2.18032	-3.46846	7.08220	10.34738	-2.46826	-2.28618	6.67461	8.79499	-1.01486	-6.65017	7.11384	10.20563	-4.13129	-0.55999	5.50629	7.80560	-1.74550	-11.40287	7.31465	9.88331	-2.26576	-5.39059	3.73951	7.66176	-3.89205	-7.96583	7.15057	10.32555	-3.79832	-7.92411	7.07208	9.34181	-1.23323	-2.73828	4.38961	5.62256	-3.65122	-6.12817	5.90444	10.23113	-2.13431	0.20465	7.88422	10.44935	-2.13505	-6.27959	4.84619	9.82094	-3.35149	-0.75594	4.32346	8.85793	-4.70554	-4.04777
15	5.57733	1.19271	8.99707	0.87571	-1.71493	1.21406	-5.23283	3.22752	6.55488	1.10269	9.78800	1.42760	-3.49880	1.04392	-3.99139	1.97037	6.02334	9.10809	-2.66023	-6.82397	6.19772	9.45373	-3.30076	-4.22364	7.12257	8.29802	-0.53888	-9.00526	5.67660	7.87939	-5.10157	-3.21232	4.40522	8.36494	-2.29777	-4.93782	6.64610	9.96814	-3.06334	-3.03699	7.21801	9.63066	-0.85175	-5.45096	6.85232	9.69715	-4.21509	-8.13983	6.23210	9.14359	-0.34864	-6.25959	8.94007	9.55492	-1.85584	-3.48475	7.81259	7.78847	0.07563	-9.77956	6.81065	11.23955	-4.84911	-0.78520	6.43456	7.98386	-2.27217	-3.44178	7.29291	10.94012	-2.57149	-2.28865	7.06434	9.27023	-0.73499	-6.66450	7.28820	10.48134	-3.83676	-0.45254	5.85075	8.55187	-2.02704	-11.36538	7.59898	10.49291	-2.11988	-5.37193	4.03302	8.30731	-3.74040	-7.90532	7.36469	11.00300	-3.96584	-7.89376	7.29022	9.69095	-1.07583	-2.71701	4.55173	6.22481	-3.99289	-6.10596	6.10069	10.69288	-2.40474	0.27876	8.16162	11.09086	-2.34894	-6.28234	4.96500	10.13102	-3.41725	-0.63100	4.49663	9.21806	-4.26288	-3.90904
16	5.67881	1.26619	9.44408	0.78360	-1.87494	1.26531	-5.16620	3.24589	6.75922	1.11964	10.36508	1.40627	-3.74250	0.95330	-3.97530	1.97520	6.19206	9.67986	-2.94428	-6.77113	6.16195	9.82524	-3.73852	-4.21124	7.28486	8.78914	-0.65215	-9.00939	5.96281	8.74840	-5.13082	-3.17947	4.35954	8.73580	-2.49333	-4.79852	6.98239	10.80573	-3.42287	-3.04528	7.34799	10.05060	-1.02818	-5.43272	7.13534	10.32591	-4.17725	-8.09260	6.38085	9.38646	-0.61151	-6.22442	9.02710	10.10411	-2.16176	-3.50749	8.29878	8.59318	0.19635	-9.69582	7.03968	11.81452	-5.01979	-0.76014	6.57924	8.39970	-2.57200	-3.41125	7.46167	11.53479	-2.98767	-2.32396	7.29152	9.57364	-0.65627	-6.68691	7.38706	10.73226	-3.92513	-0.36896	6.13546	9.23669	-2.32576	-11.33896	7.82128	11.08865	-2.33407	-5.36600	4.23386	8.88836	-3.68068	-7.84906	7.47815	11.58380	-4.30723	-7.87779	7.41827	9.98820	-1.22135	-2.71374	4.64812	6.81652	-4.50930	-6.06535	6.21494	11.07665	-2.83673	0.33204	8.34527	11.72106	-2.79330	-6.29410	5.03621	10.37480	-3.54838	-0.51815	4.67401	9.64506	-4.14485	-3.81091
17	5.68592	1.33571	9.80735	0.71041	-2.16026	1.27660	-5.10835	3.26187	6.89128	1.12916	10.88974	1.39363	-4.12182	0.81059	-3.96984	1.97440	6.27629	10.15358	-3.22316	-6.71495	6.03340	10.07983	-4.23335	-4.20891	7.33136	9.18034	-0.97866	-9.01874	6.18782	9.52977	-5.15681	-3.16398	4.22253	9.09043	-2.97090	-4.67246	7.23745	11.59558	-3.95636	-3.06213	7.38230	10.35285	-1.31434	-5.41733	7.35743	10.91939	-4.23265	-8.07632	6.40496	9.52594	-1.03014	-6.19564	9.04855	10.64317	-2.85036	-3.52164	8.67486	9.33387	0.07284	-9.62225	7.14494	12.24213	-5.22493	-0.74912	6.66705	8.78331	-2.96313	-3.38059	7.57743	12.10833	-3.55999	-2.37938	7.34178	9.71634	-0.74184	-6.71158	7.40710	10.97104	-4.26850	-0.31053	6.34846	9.82304	-2.55574	-11.32114	7.96623	11.63759	-2.76508	-5.36518	4.32769	9.38517	-3.72347	-7.79763	7.48444	12.03555	-4.71138	-7.87351	7.44531	10.22454	-1.59549	-2.72042	4.68968	7.35256	-4.98483	-6.00438	6.23623	11.37984	-3.34555	0.36844	8.43110	12.30073	-3.33236	-6.31079	5.05267	10.54627	-3.71382	-0.42207	4.85965	10.15102	-4.30701	-3.74271
18	5.59994	1.39350	10.07260	0.67223	-2.50202	1.26405	-5.05889	3.27514	6.94039	1.12837	11.33478	1.39120	-4.52498	0.65049	-3.96922	1.96909	6.26691	10.50248	-3.45469	-6.65443	5.81743	10.20526	-4.66460	-4.21135	7.26038	9.45627	-1.41831	-9.02925	6.33165	10.18406	-5.14195	-3.16831	4.01195	9.41238	-3.59708	-4.56199	7.38520	12.27846	-4.51905	-3.07740	7.30699	10.51769	-1.63868	-5.40278	7.49850	11.43939	-4.31771	-8.08242	6.31122	9.57159	-1.50480	-6.17199	9.00993	11.14881	-3.71717	-3.52304	8.91778	9.96126	-0.20937	-9.55899	7.11677	12.51762	-5.43533	-0.74868	6.69336	9.10304	-3.34872	-3.35360	7.63040	12.63370	-4.14858	-2.44391	7.21437	9.72351	-0.95542	-6.73571	7.34644	11.19174	-4.72825	-0.27683	6.47603	10.28374	-2.67883	-11.30977	8.01977	12.10246	-3.26003	-5.36498	4.30796	9.77451	-3.85670	-7.75267	7.38319	12.33980	-5.08970	-7.87853	7.36440	10.39141	-2.11366	-2.73108	4.68788	7.80169	-5.28736	-5.92117	6.15875	11.60109	-3.86320	0.39300	8.42108	12.79090	-3.85317	-6.32933	5.00920	10.64474	-3.88682	-0.34407	5.04641	10.71830	-4.66179	-3.69584
19	5.42564	1.43287	10.23082	0.67284	-2.84429	1.24399	-5.01740	3.28596	6.89965	1.11491	11.67645	1.40069	-4.87309	0.53635	-3.96850	1.96007	6.15685	10.71125	-3.62579	-6.58928	5.52537	10.19864	-4.95946	-4.21417	7.07399	9.60814	-1.87798	-9.03831	6.37955	10.68335	-5.07650	-3.19113	3.74670	9.67698	-4.22234	-4.46957	7.40793	12.80017	-5.00241	-3.08421	7.11619	10.54002	-1.95491	-5.38783	7.54065	11.84770	-4.38588	-8.10321	6.11042	9.53723	-1.96382	-6.15210	8.91721	11.59464	-4.56556	-3.51112	9.01291	10.44312	-0.56958	-9.50585	6.95475	12.65021	-5.64937	-0.75467	6.65369	9.33004	-3.66724	-3.33292	7.61246	13.08279	-4.65638	-2.50919	6.92097	9.62209	-1.25533	-6.75855	7.20429	11.37454	-5.19186	-0.26478	6.50524	10.60816	-2.70399	-11.30222	7.97163	12.45174	-3.70272	-5.36301	4.17684	10.03577	-4.05486	-7.71549	7.17928	12.49568	-5.39276	-7.88878	7.17453	10.48068	-2.69533	-2.74111	4.65260	8.14963	-5.38288	-5.81242	5.98161	11.73658	-4.33805	0.41205	8.32046	13.16201	-4.28098	-6.34682	4.90285	10.67067	-4.04655	-0.28211	5.21809	11.30280	-5.10338	-3.66338
20	5.16977	1.44962	10.27918	0.70244	-3.15144	1.22294	-4.98298	3.29503	6.76763	1.08826	11.90028	1.42215	-5.12671	0.52442	-3.96339	1.94780	5.94148	10.77558	-3.74739	-6.52020	5.17227	10.07385	-5.09983	-4.21383	6.77771	9.63457	-2.29042	-9.04425	6.32454	11.01495	-4.97132	-3.22826	3.44272	9.85902	-4.72623	-4.39640	7.30052	13.12836	-5.34776	-3.07829	6.81293	10.42948	-2.24467	-5.37200	7.47166	12.11569	-4.41544	-8.13210	5.81535	9.43747	-2.37150	-6.13481	8.77583	11.95537	-5.24812	-3.48725	8.95531	10.76908	-0.94544	-9.46200	6.66819	12.65816	-5.87734	-0.76363	6.54426	9.44494	-3.89589	-3.31908	7.51833	13.43100	-5.03112	-2.56968	6.48288	9.43513	-1.59585	-6.78053	6.98158	11.49754	-5.59079	-0.26969	6.42617	10.80099	-2.67677	-11.29581	7.81780	12.66988	-4.03718	-5.35792	3.94303	10.15517	-4.28823	-7.68641	6.88168	12.51682	-5.60671	-7.89858	6.88080	10.48312	-3.27051	-2.74673	4.59101	8.39465	-5.30429	-5.67299	5.70739	11.78088	-4.73522	0.43170	8.13606	13.39977	-4.57930	-6.36054	4.73238	10.62391	-4.18062	-0.23184	5.35385	11.84763	-5.53803	-3.63941
