	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
7	7.64616	1.71939	-8.38693	2.40734	0.69091	1.98886	-7.01961	1.49195	10.85733	2.52538	-10.14661	2.13869	4.54685	3.70328	-2.87520	2.68869	7.47784	-7.38919	-2.11324	-7.43079	13.25399	-8.82287	-0.77650	-1.25467	5.95364	-10.51719	-0.32944	-6.66965	11.95432	-9.10228	7.07625	-3.74036	9.50013	-11.07795	-0.14678	-6.33662	11.29624	-10.76568	3.10694	-0.94954	6.66484	-7.14591	0.22517	-8.12488	10.12143	-10.85760	3.77812	-5.81168	2.68118	-7.01505	0.66391	-4.55871	12.18757	-15.43301	6.61361	-1.17380	6.05077	-12.88506	2.36242	-7.71920	9.88580	-6.45723	3.64482	-0.45194	6.47285	-10.70387	5.09212	-5.69031	16.24492	-11.48713	1.40603	-3.23951	8.06551	-7.01968	-1.11673	-8.11480	8.15683	-8.46160	5.70561	0.55876	6.90860	-9.10191	-0.47262	-10.49680	11.69613	-10.77725	2.50546	-3.00479	5.02529	-5.78695	-1.46560	-6.12000	9.25084	-9.89694	4.02287	-4.39360	8.11357	-9.21192	1.64919	-6.69665	7.68282	-11.56742	14.66285	-9.11066	8.66923	-6.64902	2.34642	-7.63291	11.22198	-9.61339	2.54003	-4.48886	4.71300	-4.52642	2.28704	-5.66362	6.49857	-8.66358	4.82302	-0.31700
8	7.10201	1.84849	-6.81003	2.62579	0.26093	1.90379	-7.68271	1.49938	10.27217	2.52473	-8.74742	2.01234	4.43104	3.00171	-3.82191	2.49397	6.91000	-5.78374	-2.14092	-8.38503	12.64277	-7.54067	0.12024	-2.85472	5.45420	-8.80452	-1.00692	-7.06889	11.45005	-8.15023	4.82049	-2.88442	9.09716	-10.03106	0.36451	-7.06154	10.65252	-9.35262	4.65463	-3.20783	6.22183	-5.80887	0.59771	-9.48110	9.48877	-9.63016	3.21925	-6.00203	2.22130	-5.40771	-0.34034	-5.06881	11.64891	-13.86769	6.35801	-2.08950	5.77748	-12.61934	2.99225	-8.49797	9.42787	-5.05773	3.09152	-1.28064	5.74167	-8.55630	4.22314	-6.57173	15.56464	-9.16092	2.13484	-5.72704	7.62449	-5.77378	-1.48910	-8.62841	7.45670	-7.39239	5.85240	-0.50729	6.22447	-6.84216	-2.15897	-10.49216	11.18291	-9.57216	3.35552	-4.56692	4.34776	-5.41608	-0.84271	-6.70098	8.72263	-8.61563	4.91461	-6.17019	7.68104	-6.83808	0.75113	-7.54990	7.49789	-9.83714	12.58803	-8.70580	8.09604	-3.67525	0.86710	-8.50549	10.80307	-7.77954	1.77408	-5.27164	3.85773	-2.97346	1.57523	-5.86322	5.60752	-7.75954	4.71990	-0.41677
9	6.54077	1.93175	-5.01638	2.84518	0.26082	1.96234	-9.07503	1.54636	9.64748	2.53325	-7.00057	1.89597	4.64184	2.37109	-5.45463	2.49539	6.35103	-4.13936	-1.73274	-9.89755	11.91390	-6.00866	1.71045	-5.42896	4.94782	-6.88513	-1.18813	-8.31890	10.92571	-6.93800	3.17641	-2.73639	8.59857	-8.28491	0.75970	-8.44625	9.97650	-7.54097	6.67401	-6.43064	5.75653	-4.27693	1.39886	-11.50683	8.87010	-8.25876	3.13186	-6.82085	1.76584	-3.45193	-0.74025	-6.52531	11.05132	-11.77998	6.25073	-3.79570	5.53012	-11.78473	3.56007	-9.90029	8.94294	-3.60458	3.43977	-3.02683	5.05238	-6.11988	3.55087	-8.03914	14.87491	-6.49024	3.12084	-8.81605	7.13928	-4.22396	-1.43144	-9.94812	6.74490	-5.63680	6.30723	-2.56486	5.55434	-4.75884	-3.11652	-11.10106	10.63175	-8.01473	4.45847	-6.83788	3.65935	-4.84140	0.32654	-8.07646	8.12800	-6.88722	5.88900	-8.48423	7.27385	-4.20794	0.40254	-9.33595	7.19728	-7.71072	9.86667	-8.03444	7.55870	-0.66320	0.09246	-10.19233	10.37159	-5.57129	1.17051	-6.61656	3.09904	-1.57476	1.50864	-6.68723	4.72326	-6.56538	5.14796	-1.31681
10	5.98878	1.97125	-3.12853	2.97655	0.68358	2.00597	-11.04517	1.63783	9.02097	2.54465	-5.03820	1.81663	5.12907	2.17158	-7.57771	2.79127	5.82952	-2.63505	-0.86117	-11.83019	11.13103	-4.30447	3.70357	-8.59590	4.45249	-4.84053	-0.85740	-10.31473	10.40370	-5.65939	2.44194	-3.40809	8.03268	-5.93547	0.92740	-10.28372	9.29680	-5.42347	8.70415	-10.04234	5.28375	-2.57118	2.41062	-13.90929	8.29226	-6.81816	3.57197	-8.26157	1.34960	-1.32766	-0.51235	-8.75381	10.44151	-9.28184	6.37569	-6.20881	5.31927	-10.37329	4.01637	-11.80661	8.45300	-2.19865	4.51269	-5.40902	4.44206	-3.68250	3.23637	-9.89639	14.21438	-3.68667	4.15237	-12.08051	6.63777	-2.38559	-1.07497	-11.90143	6.08212	-3.33760	6.97140	-5.34095	4.93374	-3.07195	-3.12793	-12.34140	10.07799	-6.17050	5.65560	-9.54911	2.98584	-4.05463	1.88454	-10.09682	7.49589	-4.85021	6.71255	-10.95214	6.91529	-1.50528	0.65612	-11.91062	6.81136	-5.40357	7.01438	-7.33370	7.07934	2.10416	0.08730	-12.48996	9.96712	-3.27267	0.80961	-8.31150	2.44731	-0.39196	2.10165	-8.05218	3.90188	-5.08942	6.05205	-3.01663
11	5.47019	1.97895	-1.32320	3.00154	1.42946	1.96564	-13.29985	1.75310	8.42922	2.55346	-3.08522	1.80810	5.80396	2.39711	-9.87367	3.16920	5.36321	-1.45532	0.38814	-13.91208	10.36357	-2.63210	5.73719	-11.77699	3.98560	-2.80743	-0.11917	-12.77323	9.89557	-4.53126	2.73223	-4.83471	7.43938	-3.25400	0.85834	-12.27359	8.64305	-3.22517	10.30607	-13.34877	4.81993	-0.80285	3.35766	-16.28010	7.77342	-5.43677	4.48677	-10.15525	1.00647	0.71263	0.24426	-11.41587	9.86817	-6.61396	6.76456	-9.06319	5.15159	-8.52379	4.27802	-13.94114	7.97555	-0.93407	5.96100	-7.98100	3.93456	-1.54262	3.33716	-11.88224	13.61672	-1.05401	5.04151	-15.05003	6.15275	-0.40535	-0.58271	-14.16310	5.52624	-0.80551	7.72052	-8.38088	4.38231	-1.94719	-2.19288	-14.06332	9.55699	-4.21649	6.75662	-12.29225	2.34419	-3.11319	3.61062	-12.46634	6.86145	-2.76433	7.24164	-13.16201	6.62230	1.04293	1.43368	-14.94660	6.37609	-3.23143	4.64088	-6.89937	6.66748	4.36863	0.73297	-15.02964	9.62210	-1.22639	0.73767	-10.07232	1.90250	0.52596	3.23695	-9.75074	3.18885	-3.43631	7.32481	-5.34094
12	5.00295	1.97258	0.21623	2.96623	2.34185	1.90627	-15.49145	1.86787	7.89954	2.55628	-1.39759	1.87743	6.56494	2.65801	-11.99904	3.36726	4.95735	-0.70842	1.81757	-15.81927	9.67423	-1.24834	7.49706	-14.41510	3.56029	-0.95566	0.83675	-15.30822	9.40084	-3.70067	3.93456	-6.79663	6.86181	-0.63184	0.67322	-14.12746	8.03802	-1.23851	11.19942	-15.77512	4.37977	0.85022	4.00902	-18.22265	7.32018	-4.24946	5.70708	-12.20913	0.76274	2.41235	1.35487	-14.11555	9.37304	-4.11080	7.39867	-11.98627	5.02840	-6.48213	4.25315	-15.95771	7.52101	0.10917	7.39241	-10.26949	3.53721	0.07581	3.81167	-13.74698	13.10357	1.09599	5.66964	-17.33853	5.71588	1.48310	-0.09640	-16.35574	5.12064	1.56190	8.42316	-11.17682	3.90145	-1.43589	-0.53963	-15.97888	9.09770	-2.39694	7.59918	-14.64978	1.74239	-2.11552	5.26565	-14.82498	6.25741	-0.93051	7.46427	-14.80506	6.40296	3.20950	2.55323	-18.01865	5.92493	-1.54310	3.27630	-6.96408	6.31942	5.95260	1.80069	-17.39698	9.35325	0.27795	0.96394	-11.63957	1.45420	1.15686	4.70421	-11.51576	2.60936	-1.79531	8.81853	-7.96192
13	4.59595	1.96978	1.34896	2.92493	3.25678	1.94291	-17.31118	1.97075	7.44366	2.55289	-0.17606	1.98373	7.30909	2.71353	-13.67122	3.26690	4.60592	-0.38547	3.17077	-17.27301	9.10689	-0.35380	8.78408	-16.14344	3.18230	0.54934	1.80511	-17.53926	8.90924	-3.19412	5.74469	-8.98199	6.33710	1.51714	0.58173	-15.63559	7.49117	0.28494	11.29661	-17.00153	3.97404	2.20497	4.24906	-19.46404	6.92659	-3.34258	6.97906	-14.08714	0.63197	3.57970	2.63683	-16.51384	8.98352	-2.10771	8.22546	-14.61670	4.94529	-4.52838	3.88659	-17.54411	7.09165	0.88382	8.49692	-11.91634	3.24119	1.07344	4.55097	-15.30203	12.67944	2.53775	5.99590	-18.72242	5.35117	3.03907	0.31197	-18.16886	4.88207	3.41344	8.96107	-13.30882	3.47643	-1.46330	1.44361	-17.73965	8.71672	-0.94230	8.08647	-16.31235	1.18143	-1.16215	6.63019	-16.83586	5.70632	0.40970	7.46383	-15.73238	6.25530	4.81372	3.78639	-20.70927	5.48153	-0.59087	3.18524	-7.59495	6.02112	6.78551	3.04131	-19.24543	9.15740	1.08766	1.46020	-12.83783	1.08414	1.51296	6.24364	-13.07441	2.16326	-0.37467	10.33869	-10.47001
14	4.24811	1.98313	2.00989	2.88050	4.04088	2.09866	-18.55158	2.06021	7.05588	2.54639	0.49773	2.06597	7.93310	2.56894	-14.71390	2.90414	4.29543	-0.37596	4.20933	-18.10887	8.67823	-0.01760	9.50760	-16.82555	2.84831	1.58811	2.62982	-19.18567	8.40497	-2.93046	7.75770	-11.06017	5.88914	2.86766	0.78586	-16.67669	6.99814	1.22104	10.65972	-16.97481	3.60832	3.13263	4.08996	-19.90406	6.57609	-2.72727	8.03157	-15.49720	0.61250	4.12969	3.94383	-18.39467	8.70831	-0.83354	9.16818	-16.69253	4.89241	-2.89938	3.20203	-18.50901	6.68219	1.39746	9.10296	-12.75344	3.02507	1.48139	5.40624	-16.43177	12.33042	3.19180	6.03546	-19.15071	5.06996	4.09297	0.64893	-19.43313	4.79489	4.54861	9.25065	-14.53461	3.08247	-1.85891	3.32774	-19.03817	8.41484	0.00466	8.19207	-17.13238	0.65800	-0.32532	7.53452	-18.24735	5.21637	1.14099	7.34913	-15.93863	6.16732	5.75574	4.91755	-22.69257	5.05545	-0.41320	4.26969	-8.67022	5.75215	6.89862	4.24079	-20.35280	9.01254	1.21080	2.15637	-13.58208	0.77021	1.64130	7.59478	-14.19584	1.82617	0.67723	11.64916	-12.46842
15	3.94967	2.01776	2.21842	2.78636	4.60783	2.28833	-19.12871	2.13523	6.71641	2.54184	0.67380	2.08247	8.34247	2.38994	-15.06862	2.43580	4.00963	-0.51701	4.77409	-18.29710	8.37596	-0.16104	9.64905	-16.51527	2.54658	2.11777	3.23274	-20.11353	7.87182	-2.77073	9.56770	-12.74484	5.52508	3.26506	1.38635	-17.19786	6.54523	1.59435	9.45441	-15.86701	3.28218	3.58961	3.63743	-19.60095	6.24597	-2.35092	8.65794	-16.26037	0.68731	4.09510	5.16473	-19.66701	8.53631	-0.34694	10.12624	-18.07676	4.85579	-1.73643	2.31446	-18.82435	6.28163	1.71372	9.17426	-12.80039	2.86064	1.43184	6.21467	-17.08789	12.02753	3.13109	5.83482	-18.71531	4.86854	4.59424	0.95878	-20.12327	4.81607	4.94593	9.26491	-14.81544	2.69211	-2.40377	4.75732	-19.69200	8.17745	0.42409	7.94623	-17.12104	0.16800	0.35591	7.88593	-18.92262	4.78108	1.28707	7.19768	-15.51333	6.11905	6.03199	5.78536	-23.78347	4.64221	-0.81211	6.12669	-9.94801	5.49009	6.40467	5.23436	-20.62662	8.88387	0.79123	2.93824	-13.85684	0.49072	1.61041	8.55555	-14.73657	1.55642	1.31365	12.51401	-13.65743
16	3.68489	2.07174	2.06505	2.60022	4.91769	2.42767	-19.07128	2.19443	6.39792	2.54387	0.50148	2.02518	8.47310	2.36714	-14.78869	2.09251	3.73385	-0.64503	4.80712	-17.91975	8.16462	-0.58835	9.23688	-15.40348	2.25963	2.17866	3.60828	-20.33369	7.29816	-2.57096	10.84662	-13.83542	5.23547	2.75409	2.33864	-17.19496	6.11531	1.54466	7.92093	-14.01885	2.98897	3.62020	3.03560	-18.72160	5.91301	-2.12670	8.77306	-16.34477	0.82670	3.61237	6.19513	-20.32804	8.43994	-0.53838	10.98354	-18.74568	4.81920	-1.06992	1.39874	-18.60872	5.87586	1.92650	8.78350	-12.21566	2.71946	1.11006	6.83125	-17.28237	11.73364	2.54573	5.46079	-17.61420	4.72887	4.61149	1.26969	-20.31069	4.88762	4.73252	9.04175	-14.29266	2.28222	-2.88159	5.51931	-19.67210	7.97843	0.41424	7.41847	-16.41867	-0.29066	0.86276	7.68541	-18.84249	4.38209	0.98548	7.03108	-14.59720	6.08634	5.72924	6.30644	-23.95644	4.22736	-1.44622	8.22811	-11.17663	5.21452	5.47035	5.90716	-20.08720	8.73361	0.05827	3.66055	-13.69759	0.22754	1.49301	9.02723	-14.66861	1.30627	1.58249	12.76498	-13.89220
17	3.43532	2.13812	1.68381	2.32613	4.96863	2.48936	-18.49001	2.24192	6.07279	2.55433	0.17604	1.91675	8.31019	2.53288	-14.01797	2.04599	3.45806	-0.63501	4.34130	-17.12251	7.99690	-1.04821	8.34213	-13.76812	1.96808	1.88317	3.79373	-19.96541	6.68050	-2.22071	11.38980	-14.23301	4.99710	1.55718	3.47029	-16.70633	5.69219	1.27025	6.33918	-11.86294	2.71703	3.33702	2.41915	-17.48435	5.55841	-1.95840	8.41806	-15.85515	0.99347	2.88518	6.92067	-20.42271	8.38217	-1.17655	11.62768	-18.76963	4.76574	-0.83370	0.62584	-18.06166	5.45078	2.12521	8.07808	-11.23061	2.57863	0.70505	7.15680	-17.07659	11.41170	1.68763	4.99791	-16.11488	4.62241	4.29036	1.56953	-20.10547	4.95025	4.12847	8.66646	-13.22745	1.83862	-3.12666	5.55961	-19.07334	7.78578	0.15850	6.69967	-15.25389	-0.71735	1.18679	7.02593	-18.09349	3.99466	0.44299	6.82563	-13.35821	6.04503	4.99839	6.48350	-23.33366	3.79334	-1.97900	10.10733	-12.16887	4.90984	4.28230	6.20384	-18.84623	8.53052	-0.73522	4.18278	-13.18237	-0.03262	1.35942	9.02197	-14.07832	1.03383	1.59358	12.35783	-13.20850
18	3.18275	2.20713	1.21782	2.02169	4.79288	2.49052	-17.54252	2.28864	5.71882	2.57129	-0.11563	1.79900	7.89351	2.75227	-12.95343	2.22805	3.17846	-0.42807	3.48310	-16.06744	7.82612	-1.30889	7.08394	-11.92069	1.65414	1.39168	3.83525	-19.18579	6.02446	-1.66441	11.13541	-13.93920	4.77815	0.01006	4.55024	-15.81720	5.26309	0.97120	4.97574	-9.82766	2.45191	2.88232	1.89664	-16.11506	5.17096	-1.75831	7.72234	-14.98358	1.14937	2.12879	7.23894	-20.02230	8.32544	-1.97198	11.97019	-18.29104	4.67871	-0.89728	0.10132	-17.38282	4.99428	2.36770	7.24486	-10.08792	2.42426	0.36661	7.15479	-16.56257	11.03191	0.81025	4.54447	-14.51062	4.51581	3.80012	1.81696	-19.61672	4.95448	3.38137	8.23934	-11.91969	1.35732	-3.05773	4.96758	-18.06153	7.56727	-0.12733	5.88686	-13.89236	-1.10992	1.32704	6.07808	-16.84870	3.59384	-0.12059	6.55272	-11.98009	5.97445	4.01728	6.39602	-22.14419	3.32659	-2.19043	11.45700	-12.81081	4.56703	3.02061	6.14177	-17.08996	8.25569	-1.37291	4.41617	-12.42489	-0.29836	1.27021	8.64673	-13.13846	0.71189	1.48113	11.38661	-11.80597
19	2.91200	2.26846	0.78566	1.77429	4.46063	2.46262	-16.40522	2.34255	5.32270	2.58950	-0.23742	1.70726	7.31081	2.88682	-11.80165	2.44303	2.89734	-0.04266	2.40173	-14.90807	7.61557	-1.22272	5.63094	-10.15113	1.30406	0.87404	3.77491	-18.18460	5.34305	-0.90644	10.16615	-13.04763	4.54491	-1.53154	5.38036	-14.66078	4.82005	0.80492	4.03198	-8.24863	2.17901	2.38581	1.56114	-14.82253	4.74760	-1.46528	6.85749	-13.94845	1.26112	1.51181	7.10867	-19.22367	8.23929	-2.64477	11.96795	-17.49914	4.54216	-1.10708	-0.15719	-16.71550	4.49737	2.66876	6.47960	-8.99901	2.25264	0.17425	6.86006	-15.84401	10.57638	0.11553	4.20440	-13.07077	4.37695	3.29248	1.96922	-18.93818	4.86735	2.70197	7.85472	-10.63631	0.84307	-2.69040	3.95066	-16.83206	7.29536	-0.25780	5.07554	-12.58019	-1.46713	1.28822	5.06380	-15.33702	3.15951	-0.52717	6.22426	-10.64961	5.85967	2.95527	6.17781	-20.66883	2.82255	-2.00427	12.13848	-13.04342	4.18407	1.84269	5.81738	-15.06676	7.90324	-1.71481	4.35479	-11.56020	-0.57435	1.26072	8.07967	-12.06577	0.33183	1.36561	10.05424	-9.98703
20	2.61265	2.31337	0.45927	1.64492	4.08127	2.42852	-15.25340	2.39497	4.88091	2.60220	-0.12703	1.64383	6.68617	2.87966	-10.74427	2.57559	2.62147	0.43994	1.31197	-13.78567	7.34269	-0.75987	4.19159	-8.68455	0.90910	0.46581	3.66281	-17.13614	4.65333	-0.00538	8.69696	-11.73290	4.26841	-2.77700	5.86275	-13.40640	4.36074	0.85965	3.61746	-7.31774	1.88583	1.94071	1.49512	-13.78058	4.29195	-1.05928	6.00360	-12.94736	1.30521	1.12021	6.58775	-18.15408	8.10512	-2.98510	11.64482	-16.60153	4.34195	-1.32818	-0.19202	-16.13544	3.95519	3.00520	5.96113	-8.12281	2.06889	0.12860	6.37884	-15.02782	10.04096	-0.27591	4.07596	-12.00138	4.18009	2.87387	2.01081	-18.14899	4.67452	2.21768	7.60116	-9.57175	0.30720	-2.12710	2.80178	-15.58610	6.95093	-0.12788	4.35825	-11.49844	-1.79164	1.08203	4.21360	-13.79971	2.67945	-0.67542	5.91126	-9.53591	5.69234	1.94910	5.98880	-19.18839	2.28719	-1.45724	12.16510	-12.86394	3.76533	0.86881	5.39956	-13.06712	7.47791	-1.70880	4.07417	-10.72351	-0.86203	1.33367	7.53472	-11.07776	-0.09813	1.32093	8.61876	-8.07366
21	2.27984	2.33646	0.25999	1.61224	3.78980	2.39751	-14.24443	2.42025	4.39838	2.60324	0.20253	1.58032	6.16392	2.75647	-9.91831	2.62076	2.35965	0.90939	0.44063	-12.82885	6.99898	-0.00476	2.99096	-7.66035	0.46569	0.23985	3.57154	-16.18609	3.97255	0.94055	7.04264	-10.23082	3.92896	-3.54531	6.01371	-12.23472	3.88769	1.14850	3.75224	-7.07694	1.56340	1.59898	1.75391	-13.10367	3.81174	-0.56271	5.32751	-12.13294	1.27040	0.95393	5.83227	-16.96616	7.91754	-2.89128	11.10016	-15.79368	4.06730	-1.47637	-0.05137	-15.67289	3.36821	3.33108	5.82794	-7.55792	1.88408	0.17044	5.87185	-14.22495	9.43435	-0.32658	4.23531	-11.42312	3.90908	2.58987	1.97134	-17.31804	4.37851	1.95990	7.56384	-8.83801	-0.23491	-1.52640	1.84645	-14.50836	6.52538	0.27270	3.82324	-10.74571	-2.09129	0.73315	3.72102	-12.45117	2.15092	-0.55039	5.72712	-8.76583	5.46994	1.09233	5.98510	-17.94402	1.73519	-0.66136	11.69335	-12.34443	3.31987	0.17627	5.09249	-11.38261	6.99174	-1.38312	3.70700	-10.02945	-1.15999	1.46370	7.21844	-10.35610	-0.55946	1.36042	7.33963	-6.33885
