	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
7	0.16632	0.05017	-0.05328	0.03122	-0.08002	0.02963	0.15469	0.08752	-0.07020	0.04472	-0.07254	0.04656	0.10969	-0.08668	-0.10069	0.13867	-0.08987	-0.04373	0.17049	-0.03863	-0.09619	0.11471	-0.04993	-0.01406	0.04670	-0.14616	-0.11691	0.13373	-0.04359	-0.04557	0.05398	-0.11156	-0.15107	0.19346	-0.10716	-0.10688	0.15917	0.02222	-0.01684	0.11384	-0.05390	-0.08897	0.17326	-0.08942	-0.08810	0.14064	-0.08245	-0.09051	0.20009	-0.04431	-0.04074	0.12641	-0.06425	-0.09193	0.14503	-0.06017	-0.04743	0.14964	-0.01576	-0.03134	0.28662	-0.04634	-0.09296	0.14931	-0.07285	-0.12594	0.23885	-0.03217	-0.05434	0.31510	-0.07231	-0.11382	0.26970	0.00243	-0.08714	0.11368	-0.05847	-0.04045
8	0.22338	0.05391	-0.04468	0.03252	-0.08897	0.03331	0.22298	0.09066	-0.06536	0.04621	-0.08053	0.05129	0.15360	-0.07632	-0.11079	0.22198	-0.07734	-0.05025	0.23428	-0.03521	-0.11056	0.17018	-0.04866	-0.01346	0.12971	-0.14312	-0.12713	0.19386	-0.03517	-0.05286	0.10149	-0.11929	-0.16873	0.25219	-0.10089	-0.11872	0.23562	0.02187	-0.02212	0.16165	-0.05118	-0.10053	0.23292	-0.08977	-0.10095	0.20667	-0.07293	-0.09720	0.27147	-0.03387	-0.04822	0.16854	-0.05110	-0.10182	0.22228	-0.05119	-0.05253	0.19905	-0.00165	-0.03146	0.36666	-0.02935	-0.10332	0.21991	-0.07028	-0.14138	0.29594	-0.01869	-0.05822	0.37819	-0.06308	-0.12315	0.32336	0.01111	-0.09582	0.17074	-0.05372	-0.04363
9	0.28485	0.05916	-0.02267	0.03296	-0.09636	0.03732	0.29295	0.09229	-0.04828	0.04845	-0.08691	0.05631	0.19999	-0.05503	-0.12059	0.31067	-0.04728	-0.05554	0.30425	-0.01871	-0.12332	0.22745	-0.03693	-0.01115	0.21349	-0.12642	-0.13523	0.25569	-0.01420	-0.05941	0.15238	-0.11997	-0.18505	0.31947	-0.07380	-0.12878	0.31409	0.03081	-0.02547	0.21829	-0.03804	-0.11239	0.29727	-0.07527	-0.11343	0.26784	-0.05082	-0.10222	0.34961	-0.00638	-0.05480	0.21254	-0.02517	-0.11018	0.30312	-0.02959	-0.05663	0.26087	0.02370	-0.02829	0.44299	-0.00107	-0.11304	0.29406	-0.05361	-0.15437	0.35508	0.01131	-0.05964	0.43284	-0.03763	-0.13024	0.38046	0.02868	-0.10234	0.23520	-0.03940	-0.04335
10	0.34833	0.06444	0.01188	0.03295	-0.10297	0.04174	0.35683	0.09105	-0.01947	0.05304	-0.09283	0.06188	0.25096	-0.02392	-0.13056	0.38828	-0.00307	-0.06086	0.38012	0.01291	-0.13500	0.28992	-0.01246	-0.00782	0.27495	-0.09881	-0.14314	0.31475	0.01835	-0.06554	0.20565	-0.11248	-0.20158	0.39067	-0.02724	-0.13783	0.38682	0.05329	-0.02791	0.28117	-0.01258	-0.12541	0.36504	-0.04688	-0.12610	0.31778	-0.01745	-0.10675	0.43096	0.03941	-0.06079	0.26339	0.01158	-0.11755	0.37558	0.00432	-0.06109	0.33431	0.05885	-0.02283	0.50396	0.03528	-0.12257	0.36404	-0.02367	-0.16591	0.41375	0.05351	-0.06003	0.47432	0.00133	-0.13659	0.43810	0.05276	-0.10742	0.30381	-0.01521	-0.04062
11	0.40937	0.06765	0.05414	0.03381	-0.10949	0.04638	0.41002	0.08734	0.01737	0.05925	-0.09906	0.06785	0.30739	0.01243	-0.14096	0.44365	0.04650	-0.06684	0.45554	0.05694	-0.14606	0.36107	0.02283	-0.00443	0.31057	-0.06313	-0.15221	0.36642	0.05750	-0.07151	0.25777	-0.09814	-0.21934	0.45628	0.03010	-0.14634	0.44241	0.08886	-0.03077	0.34350	0.02360	-0.13996	0.43261	-0.00964	-0.13887	0.35744	0.02266	-0.11172	0.50593	0.09859	-0.06613	0.32589	0.05419	-0.12459	0.43014	0.04688	-0.06673	0.41266	0.09979	-0.01681	0.54886	0.07491	-0.13158	0.42116	0.01488	-0.17690	0.46828	0.09985	-0.06095	0.50515	0.04684	-0.14294	0.49196	0.07917	-0.11190	0.36801	0.01775	-0.03690
12	0.46599	0.06769	0.09767	0.03678	-0.11618	0.05086	0.45654	0.08417	0.05687	0.06524	-0.10577	0.07382	0.36982	0.04836	-0.15173	0.48536	0.09241	-0.07306	0.52440	0.10687	-0.15656	0.44111	0.06368	-0.00191	0.34116	-0.02213	-0.16260	0.41157	0.09671	-0.07727	0.30735	-0.08008	-0.23865	0.51070	0.08677	-0.15418	0.47737	0.13230	-0.03490	0.40135	0.06580	-0.15539	0.49898	0.02982	-0.15088	0.39476	0.06328	-0.11754	0.56796	0.16269	-0.07029	0.40012	0.09654	-0.13165	0.47078	0.09254	-0.07341	0.48853	0.14202	-0.01220	0.58810	0.11290	-0.13926	0.46367	0.05577	-0.18764	0.51905	0.14300	-0.06331	0.53456	0.09107	-0.14927	0.53996	0.10422	-0.11636	0.42066	0.05619	-0.03376
13	0.51939	0.06529	0.13677	0.04186	-0.12281	0.05473	0.50463	0.08292	0.09379	0.06986	-0.11251	0.07933	0.43714	0.07957	-0.16240	0.52861	0.12835	-0.07848	0.58631	0.15516	-0.16617	0.52480	0.10426	-0.00077	0.39021	0.01979	-0.17326	0.45516	0.13069	-0.08250	0.35773	-0.06144	-0.25902	0.55547	0.13387	-0.16084	0.50181	0.17596	-0.04026	0.45550	0.10741	-0.17020	0.56615	0.06657	-0.16076	0.43774	0.09853	-0.12411	0.61781	0.22328	-0.07265	0.47999	0.13334	-0.13862	0.51103	0.13511	-0.08033	0.55778	0.18211	-0.01024	0.63213	0.14528	-0.14471	0.49892	0.09364	-0.19789	0.56958	0.17859	-0.06709	0.57094	0.12839	-0.15508	0.58125	0.12508	-0.12097	0.46287	0.09566	-0.03245
14	0.57048	0.06212	0.16768	0.04801	-0.12885	0.05773	0.55849	0.08222	0.12422	0.07289	-0.11853	0.08397	0.50439	0.10341	-0.17220	0.57774	0.15134	-0.08201	0.64474	0.19574	-0.17431	0.60418	0.14068	-0.00109	0.46322	0.05641	-0.18267	0.49924	0.15653	-0.08679	0.41306	-0.04451	-0.27917	0.59418	0.16712	-0.16584	0.53113	0.21296	-0.04610	0.50783	0.14227	-0.18276	0.63293	0.09808	-0.16722	0.48764	0.12432	-0.13107	0.65954	0.27410	-0.07304	0.55650	0.16181	-0.14506	0.56058	0.16915	-0.08651	0.61861	0.21742	-0.01102	0.68306	0.16991	-0.14739	0.53681	0.12477	-0.20704	0.62054	0.20450	-0.07160	0.61580	0.15607	-0.15971	0.61579	0.14023	-0.12548	0.50317	0.13210	-0.03340
15	0.61730	0.05961	0.18878	0.05397	-0.13375	0.05977	0.61519	0.07950	0.14603	0.07453	-0.12300	0.08747	0.56367	0.11864	-0.18033	0.62511	0.16126	-0.08299	0.70073	0.22523	-0.18046	0.67351	0.17187	-0.00257	0.54749	0.08270	-0.18932	0.53980	0.17328	-0.08976	0.47317	-0.03078	-0.29728	0.62742	0.18602	-0.16885	0.57370	0.23879	-0.05133	0.55715	0.16664	-0.19193	0.69210	0.12312	-0.16947	0.53853	0.13909	-0.13785	0.69464	0.31157	-0.07180	0.62207	0.18223	-0.15039	0.61802	0.19129	-0.09108	0.66977	0.24547	-0.01382	0.73497	0.18628	-0.14722	0.58165	0.14719	-0.21443	0.66801	0.22035	-0.07590	0.66394	0.17361	-0.16250	0.64420	0.14970	-0.12944	0.54993	0.16216	-0.03623
16	0.65585	0.05870	0.20033	0.05864	-0.13706	0.06085	0.66736	0.07329	0.15892	0.07514	-0.12525	0.08969	0.60832	0.12578	-0.18610	0.65930	0.16017	-0.08136	0.75073	0.24285	-0.18419	0.73095	0.19860	-0.00457	0.62334	0.09695	-0.19210	0.57017	0.18164	-0.09121	0.53267	-0.02065	-0.31137	0.65311	0.19261	-0.16968	0.62746	0.25189	-0.05480	0.59992	0.17992	-0.19731	0.73509	0.14121	-0.16740	0.58248	0.14399	-0.14382	0.72050	0.33428	-0.06960	0.67256	0.19672	-0.15412	0.67344	0.20099	-0.09346	0.71011	0.26408	-0.01767	0.77891	0.19509	-0.14442	0.62923	0.16033	-0.21949	0.70632	0.22733	-0.07915	0.70745	0.18200	-0.16295	0.66678	0.15443	-0.13241	0.60498	0.18300	-0.04007
17	0.68222	0.05968	0.20374	0.06119	-0.13855	0.06107	0.70757	0.06517	0.16424	0.07506	-0.12489	0.09060	0.63524	0.12663	-0.18904	0.67168	0.15145	-0.07748	0.78903	0.24983	-0.18525	0.77653	0.22196	-0.00626	0.67699	0.10144	-0.19064	0.58511	0.18314	-0.09112	0.58445	-0.01320	-0.31988	0.66798	0.18990	-0.16821	0.68342	0.25358	-0.05558	0.63363	0.18396	-0.19919	0.75732	0.15229	-0.16154	0.61421	0.14209	-0.14837	0.73347	0.34214	-0.06712	0.70628	0.20717	-0.15595	0.71578	0.20068	-0.09336	0.73872	0.27253	-0.02151	0.80726	0.19788	-0.13941	0.66990	0.16460	-0.22188	0.73111	0.22725	-0.08085	0.73952	0.18305	-0.16082	0.68191	0.15558	-0.13408	0.66278	0.19327	-0.04388
18	0.69376	0.06189	0.20084	0.06131	-0.13814	0.06051	0.73129	0.06026	0.16426	0.07461	-0.12194	0.09035	0.64412	0.12298	-0.18904	0.65987	0.13887	-0.07197	0.81012	0.24845	-0.18360	0.80970	0.24225	-0.00680	0.70602	0.10089	-0.18549	0.58277	0.17931	-0.08967	0.62262	-0.00708	-0.32219	0.66936	0.18090	-0.16446	0.73098	0.24721	-0.05333	0.65766	0.18173	-0.19820	0.75921	0.15659	-0.15286	0.63194	0.13708	-0.15099	0.73202	0.33626	-0.06478	0.72249	0.21429	-0.15587	0.73832	0.19459	-0.09083	0.75428	0.27185	-0.02460	0.81613	0.19644	-0.13284	0.69378	0.16125	-0.22135	0.73957	0.22165	-0.08085	0.75662	0.17891	-0.15629	0.68702	0.15430	-0.13428	0.71339	0.19396	-0.04677
19	0.68961	0.06412	0.19346	0.05932	-0.13597	0.05926	0.73761	0.06279	0.16138	0.07399	-0.11684	0.08922	0.63606	0.11614	-0.18636	0.62806	0.12584	-0.06556	0.81027	0.24121	-0.17938	0.82896	0.25894	-0.00553	0.71559	0.09962	-0.17794	0.56517	0.17149	-0.08713	0.64419	-0.00132	-0.31866	0.65623	0.16809	-0.15851	0.76201	0.23707	-0.04839	0.67099	0.17585	-0.19506	0.74433	0.15458	-0.14258	0.63572	0.13176	-0.15142	0.71675	0.31916	-0.06274	0.72136	0.21790	-0.15408	0.74034	0.18666	-0.08631	0.75628	0.26429	-0.02660	0.80647	0.19253	-0.12542	0.69571	0.15225	-0.21792	0.73012	0.21176	-0.07939	0.75863	0.17184	-0.14988	0.68069	0.15158	-0.13302	0.74755	0.18805	-0.04818
20	0.67120	0.06552	0.18328	0.05592	-0.13234	0.05744	0.72853	0.07049	0.15742	0.07328	-0.11036	0.08750	0.61362	0.10709	-0.18154	0.58418	0.11459	-0.05899	0.78916	0.23023	-0.17296	0.83217	0.27093	-0.00223	0.71166	0.09975	-0.16957	0.53723	0.16112	-0.08386	0.64896	0.00446	-0.31041	0.62945	0.15324	-0.15068	0.77303	0.22720	-0.04170	0.67210	0.16824	-0.19032	0.71754	0.14708	-0.13194	0.62670	0.12756	-0.14973	0.68855	0.29429	-0.06090	0.70516	0.21752	-0.15099	0.72560	0.17913	-0.08057	0.74643	0.25273	-0.02748	0.78290	0.18749	-0.11789	0.67724	0.14008	-0.21203	0.70466	0.19907	-0.07695	0.74773	0.16399	-0.14239	0.66403	0.14823	-0.13060	0.76152	0.17957	-0.04791
21	0.64230	0.06603	0.17183	0.05193	-0.12773	0.05528	0.70766	0.07834	0.15338	0.07247	-0.10341	0.08543	0.58136	0.09680	-0.17526	0.53628	0.10598	-0.05290	0.75057	0.21699	-0.16491	0.81868	0.27744	0.00268	0.69808	0.10133	-0.16175	0.50471	0.14953	-0.08029	0.63907	0.01000	-0.29898	0.59128	0.13743	-0.14158	0.76539	0.22048	-0.03469	0.66115	0.16028	-0.18446	0.68386	0.13540	-0.12208	0.60744	0.12485	-0.14631	0.64899	0.26519	-0.05908	0.67915	0.21312	-0.14716	0.69927	0.17243	-0.07447	0.72744	0.24000	-0.02732	0.75126	0.18191	-0.11104	0.64489	0.12726	-0.20468	0.66982	0.18565	-0.07415	0.72710	0.15694	-0.13477	0.64075	0.14488	-0.12754	0.75760	0.17186	-0.04612
22	0.60797	0.06622	0.16032	0.04810	-0.12279	0.05308	0.67930	0.08344	0.14955	0.07166	-0.09692	0.08316	0.54478	0.08626	-0.16828	0.49114	0.09980	-0.04784	0.70089	0.20236	-0.15610	0.79139	0.27874	0.00827	0.67635	0.10306	-0.15536	0.47206	0.13747	-0.07690	0.61861	0.01485	-0.28593	0.54547	0.12147	-0.13203	0.74359	0.21809	-0.02884	0.64085	0.15283	-0.17791	0.64777	0.12126	-0.11378	0.58193	0.12343	-0.14192	0.60150	0.23490	-0.05721	0.64984	0.20528	-0.14321	0.66581	0.16585	-0.06883	0.70275	0.22860	-0.02630	0.71684	0.17581	-0.10564	0.60650	0.11574	-0.19743	0.63295	0.17360	-0.07169	0.70014	0.15135	-0.12799	0.61613	0.14195	-0.12453	0.74135	0.16670	-0.04326
23	0.57291	0.06702	0.14954	0.04512	-0.11827	0.05113	0.64762	0.08512	0.14582	0.07113	-0.09160	0.08072	0.50852	0.07622	-0.16138	0.45401	0.09544	-0.04421	0.64637	0.18676	-0.14745	0.75655	0.27593	0.01329	0.64688	0.10303	-0.15068	0.44162	0.12519	-0.07414	0.59209	0.01855	-0.27256	0.49740	0.10621	-0.12294	0.71288	0.21946	-0.02533	0.61506	0.14614	-0.17124	0.61201	0.10641	-0.10743	0.55462	0.12284	-0.13755	0.55105	0.20586	-0.05533	0.62218	0.19494	-0.13981	0.62886	0.15845	-0.06422	0.67656	0.22047	-0.02486	0.68364	0.16898	-0.10219	0.56818	0.10641	-0.19197	0.59918	0.16411	-0.07026	0.67043	0.14709	-0.12281	0.59417	0.13934	-0.12228	0.71889	0.16487	-0.03987
24	0.54018	0.06903	0.13968	0.04341	-0.11483	0.04969	0.61585	0.08407	0.14182	0.07104	-0.08786	0.07806	0.47494	0.06713	-0.15524	0.42765	0.09238	-0.04228	0.59182	0.17025	-0.13976	0.72081	0.26993	0.01657	0.61037	0.09947	-0.14745	0.41403	0.11274	-0.07234	0.56282	0.02057	-0.25979	0.45274	0.09250	-0.11518	0.67775	0.22270	-0.02468	0.58747	0.13987	-0.16505	0.57733	0.09213	-0.10298	0.52910	0.12240	-0.13417	0.50223	0.17979	-0.05361	0.59790	0.18290	-0.13753	0.59142	0.14965	-0.06095	0.65213	0.21609	-0.02361	0.65392	0.16124	-0.10083	0.53298	0.09899	-0.18964	0.57138	0.15706	-0.07036	0.64108	0.14364	-0.11962	0.57548	0.13641	-0.12146	0.69540	0.16649	-0.03658
25	0.51089	0.07182	0.13051	0.04291	-0.11293	0.04886	0.58590	0.08173	0.13708	0.07133	-0.08571	0.07512	0.44431	0.05920	-0.15031	0.41167	0.09006	-0.04206	0.54066	0.15303	-0.13357	0.68860	0.26110	0.01741	0.56904	0.09148	-0.14504	0.38925	0.10038	-0.07164	0.53266	0.02048	-0.24803	0.41568	0.08092	-0.10947	0.64194	0.22539	-0.02675	0.56079	0.13346	-0.15984	0.54388	0.07929	-0.10000	0.50710	0.12129	-0.13249	0.45816	0.15761	-0.05227	0.57604	0.16972	-0.13664	0.55526	0.13955	-0.05896	0.63018	0.21443	-0.02323	0.62828	0.15251	-0.10129	0.50109	0.09243	-0.19104	0.54907	0.15127	-0.07218	0.61421	0.14019	-0.11838	0.55831	0.13237	-0.12244	0.67342	0.17074	-0.03402
26	0.48482	0.07438	0.12172	0.04315	-0.11266	0.04863	0.55858	0.07946	0.13122	0.07171	-0.08481	0.07185	0.41587	0.05234	-0.14682	0.40384	0.08799	-0.04320	0.49552	0.13573	-0.12910	0.66162	0.24954	0.01576	0.52672	0.07948	-0.14270	0.36664	0.08864	-0.07201	0.50241	0.01810	-0.23728	0.38764	0.07172	-0.10621	0.60842	0.22535	-0.03069	0.53647	0.12641	-0.15583	0.51223	0.06849	-0.09781	0.48861	0.11874	-0.13275	0.42089	0.13953	-0.05154	0.55390	0.15576	-0.13698	0.52138	0.12866	-0.05795	0.60979	0.21386	-0.02408	0.60607	0.14285	-0.10296	0.47130	0.08573	-0.19583	0.52952	0.14525	-0.07561	0.59077	0.13604	-0.11869	0.54173	0.12690	-0.12519	0.65234	0.17570	-0.03263
27	0.46128	0.07617	0.11311	0.04361	-0.11379	0.04886	0.53416	0.07776	0.12421	0.07175	-0.08454	0.06831	0.38860	0.04607	-0.14481	0.40175	0.08593	-0.04497	0.45744	0.11917	-0.12628	0.63896	0.23561	0.01221	0.48709	0.06505	-0.13977	0.34492	0.07805	-0.07319	0.47250	0.01365	-0.22718	0.36699	0.06464	-0.10537	0.57899	0.22130	-0.03523	0.51460	0.11847	-0.15298	0.48328	0.06006	-0.09574	0.47228	0.11442	-0.13462	0.39129	0.12527	-0.05159	0.52912	0.14145	-0.13806	0.49079	0.11759	-0.05739	0.59021	0.21288	-0.02614	0.58672	0.13279	-0.10502	0.44288	0.07847	-0.20290	0.51101	0.13811	-0.08023	0.57094	0.13092	-0.11985	0.52600	0.12032	-0.12936	0.63056	0.17921	-0.03241
28	0.43963	0.07732	0.10473	0.04397	-0.11580	0.04931	0.51249	0.07655	0.11637	0.07112	-0.08417	0.06467	0.36279	0.04004	-0.14414	0.40333	0.08378	-0.04652	0.42541	0.10414	-0.12479	0.61810	0.22007	0.00783	0.45172	0.04999	-0.13593	0.32313	0.06886	-0.07479	0.44347	0.00770	-0.21727	0.35042	0.05898	-0.10657	0.55389	0.21306	-0.03900	0.49456	0.10981	-0.15103	0.45765	0.05402	-0.09339	0.45606	0.10849	-0.13741	0.36868	0.11421	-0.05245	0.50113	0.12743	-0.13919	0.46455	0.10683	-0.05670	0.57167	0.21063	-0.02889	0.56952	0.12310	-0.10672	0.41661	0.07102	-0.21073	0.49401	0.12981	-0.08541	0.55431	0.12522	-0.12100	0.51107	0.11330	-0.13424	0.60839	0.17996	-0.03297
29	0.41961	0.07809	0.09677	0.04407	-0.11808	0.04979	0.49331	0.07575	0.10828	0.06984	-0.08309	0.06120	0.34028	0.03418	-0.14456	0.40696	0.08155	-0.04706	0.39727	0.09119	-0.12418	0.59692	0.20410	0.00388	0.42005	0.03563	-0.13131	0.30150	0.06107	-0.07643	0.41580	0.00083	-0.20722	0.33547	0.05421	-0.10917	0.53257	0.20142	-0.04090	0.47512	0.10080	-0.14964	0.43613	0.05021	-0.09067	0.43870	0.10143	-0.14039	0.35115	0.10559	-0.05395	0.47135	0.11438	-0.13972	0.44315	0.09692	-0.05539	0.55443	0.20692	-0.03155	0.55355	0.11468	-0.10744	0.39334	0.06391	-0.21784	0.48062	0.12114	-0.09044	0.54015	0.11966	-0.12130	0.49609	0.10640	-0.13902	0.58783	0.17781	-0.03352
30	0.40132	0.07856	0.08942	0.04393	-0.12009	0.05016	0.47625	0.07549	0.10055	0.06820	-0.08094	0.05823	0.32246	0.02840	-0.14580	0.41139	0.07938	-0.04612	0.37191	0.08070	-0.12401	0.57500	0.18910	0.00149	0.39114	0.02275	-0.12642	0.28137	0.05445	-0.07788	0.38924	-0.00648	-0.19701	0.32096	0.05005	-0.11244	0.51398	0.18771	-0.04029	0.45469	0.09175	-0.14850	0.41939	0.04827	-0.08778	0.42140	0.09393	-0.14314	0.33662	0.09856	-0.05580	0.44193	0.10272	-0.13933	0.42613	0.08827	-0.05314	0.53851	0.20197	-0.03333	0.53817	0.10818	-0.10692	0.37341	0.05744	-0.22316	0.47227	0.11321	-0.09469	0.52763	0.11483	-0.12009	0.48032	0.09991	-0.14300	0.57045	0.17347	-0.03315
31	0.38499	0.07882	0.08279	0.04361	-0.12158	0.05042	0.46105	0.07582	0.09365	0.06654	-0.07772	0.05604	0.30898	0.02251	-0.14768	0.41590	0.07750	-0.04371	0.35015	0.07284	-0.12403	0.55308	0.17624	0.00136	0.36509	0.01186	-0.12204	0.26422	0.04860	-0.07909	0.36361	-0.01390	-0.18701	0.30652	0.04644	-0.11569	0.49642	0.17318	-0.03712	0.43277	0.08294	-0.14734	0.40797	0.04777	-0.08516	0.40600	0.08656	-0.14559	0.32386	0.09245	-0.05768	0.41425	0.09227	-0.13817	0.41217	0.08098	-0.04989	0.52425	0.19600	-0.03376	0.52390	0.10408	-0.10521	0.35694	0.05171	-0.22634	0.46800	0.10707	-0.09775	0.51599	0.11090	-0.11710	0.46389	0.09406	-0.14583	0.55643	0.16789	-0.03128
32	0.37073	0.07892	0.07685	0.04324	-0.12258	0.05066	0.44782	0.07634	0.08784	0.06508	-0.07377	0.05484	0.29872	0.01650	-0.15022	0.42067	0.07630	-0.04023	0.33339	0.06751	-0.12418	0.53200	0.16603	0.00358	0.34351	0.00329	-0.11899	0.25043	0.04293	-0.08019	0.33959	-0.02111	-0.17789	0.29273	0.04341	-0.11849	0.47817	0.15874	-0.03186	0.41098	0.07475	-0.14612	0.40219	0.04818	-0.08326	0.39256	0.07938	-0.14797	0.31224	0.08674	-0.05935	0.38911	0.08249	-0.13682	0.40037	0.07491	-0.04584	0.51217	0.18934	-0.03281	0.51219	0.10243	-0.10271	0.34379	0.04659	-0.22767	0.46477	0.10345	-0.09957	0.50473	0.10773	-0.11260	0.44784	0.08910	-0.14758	0.54479	0.16185	-0.02790
