	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_14_CR022_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
7	13.88697	1.20826	37.02119	1.98996	12.80391	2.71852	-3.85842	0.89704	14.35148	1.90957	35.39119	2.97693	9.41836	3.03387	-5.83828	1.57103	12.42623	36.37844	13.00827	-2.61047	12.19369	32.98828	9.19548	-6.05990	12.06306	36.42410	14.79470	-2.84601	13.46643	38.44376	14.87995	-5.90185	14.45018	33.38529	7.89957	-3.16375	15.86236	39.12385	10.30164	-7.39904	12.29025	36.98245	14.94652	-4.47422	14.06019	37.81867	9.60115	-1.92040	13.42734	38.87983	17.69364	-4.29992	16.33573	39.56421	7.02338	-7.96649	13.45067	40.02681	15.01494	-3.31275	12.46650	33.68925	12.46193	-6.02635	13.11279	35.58316	10.26359	-6.07966	14.42413	36.70668	10.75794	-6.69034	14.34566	36.95014	14.50740	-3.73396	18.53682	36.72234	6.13110	-6.33079	13.25062	38.50117	13.45895	-3.80800	12.45877	33.80335	8.46346	-6.66760	16.53315	39.77348	10.67606	-4.29740	12.43818	29.53366	6.85460	-6.17270	12.52457	34.51196	10.79801	-3.27958	12.91878	35.51832	12.63443	-3.57929	13.75141	38.14187	13.48920	-4.34552	13.74714	33.35455	10.47799	-5.25889	14.72238	35.73681	9.90006	-3.90825	12.93586	32.81854	3.65558	-5.92403
8	13.90209	1.30226	37.00154	2.09744	14.92281	2.96091	-3.55081	0.79075	14.20041	1.89212	35.56423	3.15880	11.97278	3.09821	-5.38705	1.51861	12.24719	36.65115	15.65282	-2.01887	11.90462	32.81702	11.25006	-5.78456	12.02964	36.23704	16.74722	-2.67209	13.33379	38.88730	17.94528	-4.84757	14.66838	32.91997	8.57020	-3.30151	15.68437	39.39063	12.99174	-7.09724	12.20006	36.87330	17.09173	-3.77062	13.99570	38.13471	12.35317	-2.46534	13.35868	38.76890	19.95551	-3.61749	16.18923	39.84105	9.90982	-7.91279	13.36509	39.91787	17.18155	-3.32319	12.19842	33.40341	14.42746	-5.48692	13.00016	36.07695	13.32697	-5.15752	14.27772	36.98830	13.54348	-5.60444	14.21236	36.40141	15.87687	-3.35295	18.34433	37.11678	9.27761	-5.46049	13.21082	39.00109	16.40726	-3.30416	12.24306	33.91263	11.02717	-6.27488	16.53297	39.85695	12.66858	-4.45575	12.31707	29.25669	8.37512	-5.84168	12.28365	34.35076	13.05204	-3.09588	12.88379	35.89722	15.43364	-2.71867	13.73921	38.28337	15.82797	-4.14851	13.55856	33.24079	12.74172	-4.50092	14.79767	35.68129	11.63781	-3.94203	13.00490	33.44841	6.36989	-6.03622
9	13.86780	1.38790	36.83107	2.14278	16.78926	3.19539	-2.87332	0.84001	13.97904	1.86190	35.63761	3.32465	14.45491	3.13501	-4.50850	1.48062	12.06413	36.65964	17.75155	-1.27467	11.53298	32.61692	13.33564	-4.91860	11.93783	35.97503	18.60941	-2.01240	13.17359	39.11285	20.67693	-3.50744	14.83155	32.63544	9.54425	-3.05125	15.40609	39.44885	15.50972	-6.24505	12.07101	36.60344	18.96784	-2.58219	13.87116	38.31803	14.93937	-2.68634	13.21300	38.51493	22.02472	-2.40412	15.98529	40.14594	13.03376	-7.11447	13.22500	39.64029	19.14610	-2.83611	11.85885	32.95124	16.14964	-4.51607	12.86286	36.37782	16.07126	-3.88283	14.07541	37.16937	16.18872	-4.24548	14.02810	35.80941	17.16319	-2.54835	18.06034	37.35652	12.35071	-4.15534	13.13337	39.19498	18.78465	-2.58671	11.94013	33.89989	13.55921	-5.32775	16.42504	39.61776	14.21711	-4.41766	12.14534	28.99014	9.97082	-5.03776	12.01256	34.09035	15.11927	-2.52117	12.86210	36.21806	18.23778	-1.67830	13.70712	38.22783	17.70558	-3.68181	13.29058	33.05093	14.88231	-3.39699	14.78420	35.45697	13.15543	-3.55389	13.02268	34.01019	9.07919	-5.78086
10	13.79755	1.46173	36.48715	2.10872	18.28714	3.35685	-1.93747	1.03643	13.69799	1.81726	35.54665	3.46000	16.68383	3.12504	-3.33959	1.45606	11.90580	36.34378	19.15920	-0.45022	11.10927	32.34341	15.30850	-3.67250	11.79471	35.63998	20.29341	-0.97068	12.99750	39.02910	22.84223	-2.01343	14.93762	32.47532	10.69821	-2.49962	15.03141	39.20428	17.69288	-5.01986	11.91235	36.17811	20.50338	-1.14174	13.69174	38.30293	17.19727	-2.58294	13.01032	38.10769	23.76605	-0.86357	15.72299	40.41443	16.17296	-5.72716	13.04286	39.19584	20.79951	-1.97877	11.46625	32.29265	17.53113	-3.26832	12.71704	36.40497	18.27138	-2.41606	13.82867	37.18484	18.52467	-2.75324	13.79983	35.17187	18.27955	-1.48248	17.68913	37.35453	15.13610	-2.58646	13.03967	39.00351	20.41729	-1.72172	11.56133	33.74414	15.93294	-3.99970	16.24314	39.06001	15.24810	-4.21352	11.94306	28.69661	11.51441	-3.93065	11.72987	33.72739	16.88018	-1.63868	12.86436	36.38230	20.72098	-0.55077	13.67497	37.95502	19.03884	-2.99129	12.96625	32.72930	16.70557	-2.10599	14.71267	35.06952	14.37776	-2.81879	12.98861	34.42799	11.61015	-5.20372
11	13.71081	1.52068	35.95087	2.00802	19.34131	3.44558	-0.87086	1.28896	13.37954	1.76279	35.22480	3.56634	18.49276	3.08369	-2.03073	1.45573	11.79824	35.69103	19.85556	0.39412	10.67439	31.92380	16.98995	-2.29072	11.61888	35.21316	21.70491	0.29516	12.82067	38.58297	24.30158	-0.48688	14.99046	32.32216	11.83416	-1.75167	14.58310	38.59908	19.39706	-3.63773	11.74261	35.59828	21.64823	0.33525	13.47379	38.03055	19.00199	-2.18012	12.78138	37.53551	25.07871	0.79254	15.41379	40.55437	19.06732	-3.98618	12.84074	38.58206	22.03897	-0.91986	11.04657	31.41025	18.51497	-1.91845	12.58460	36.10764	19.79601	-0.91320	13.55549	36.96582	20.40223	-1.25494	13.54641	34.45812	19.11304	-0.32172	17.25719	37.03721	17.42783	-0.91393	12.95597	38.40311	21.26068	-0.78742	11.13149	33.40431	17.98609	-2.50295	16.03474	38.22535	15.77321	-3.86430	11.73177	28.30242	12.83713	-2.70077	11.45759	33.24817	18.24481	-0.56995	12.90405	36.30160	22.65251	0.61384	13.66566	37.45483	19.82520	-2.15194	12.61617	32.19964	18.04324	-0.77581	14.61662	34.52187	15.26354	-1.85813	12.91041	34.61034	13.78396	-4.36484
12	13.62694	1.56267	35.21908	1.87559	19.94375	3.49173	0.21898	1.52675	13.05109	1.70765	34.62412	3.65283	19.77534	3.04630	-0.70942	1.47667	11.75753	34.74584	19.94546	1.21991	10.26826	31.28647	18.22570	-0.96383	11.43451	34.66236	22.77487	1.63006	12.65790	37.77753	25.04555	0.97699	14.99717	32.04784	12.76929	-0.90050	14.09579	37.62826	20.53871	-2.28157	11.58479	34.86234	22.38967	1.70896	13.23792	37.46804	20.30384	-1.52648	12.55978	36.79123	25.92556	2.40158	15.07923	40.46175	21.48663	-2.12909	12.64286	37.80011	22.81419	0.19218	10.62860	30.31618	19.08800	-0.61280	12.48696	35.48682	20.64429	0.51162	13.27512	36.46132	21.73639	0.15836	13.29309	33.62703	19.57346	0.80482	16.80359	36.36241	19.08533	0.72346	12.90604	37.44059	21.40360	0.14661	10.68311	32.83508	19.57754	-1.01624	15.84768	37.19111	15.89279	-3.38769	11.53021	27.72576	13.78874	-1.49268	11.21461	32.63453	19.18257	0.56390	12.99291	35.91749	23.92612	1.79291	13.69711	36.73608	20.13580	-1.24336	12.26992	31.39848	18.80938	0.48377	14.52405	33.82225	15.81716	-0.80136	12.80003	34.47484	15.46750	-3.33522
13	13.56101	1.58733	34.31230	1.75130	20.15118	3.51880	1.26182	1.71931	12.73881	1.66164	33.73470	3.72476	20.50980	3.04390	0.53558	1.50592	11.78697	33.59790	19.61016	2.01086	9.92243	30.39452	18.93061	0.20209	11.26627	33.95897	23.47896	2.92318	12.52077	36.67202	25.18419	2.32067	14.96691	31.55879	13.39822	-0.01842	13.60746	36.33845	21.12132	-1.06190	11.46106	33.97340	22.75102	2.91695	13.00235	36.62189	21.13058	-0.69048	12.37555	35.88188	26.33332	3.86942	14.74521	40.04886	23.29082	-0.33868	12.46946	36.86255	23.15005	1.26522	10.24054	29.05325	19.28015	0.55680	12.43967	34.59977	20.92728	1.80013	13.00459	35.65863	22.52220	1.43708	13.06569	32.65265	19.63280	1.82053	16.36728	35.33286	20.06712	2.21552	12.90590	36.22155	21.02816	1.03735	10.25014	32.01091	20.63481	0.35041	15.71785	36.05613	15.76144	-2.80965	11.35253	26.91098	14.28429	-0.39934	11.01334	31.87605	19.72931	1.67568	13.13577	35.22015	24.55589	2.96460	13.77723	35.82920	20.08157	-0.32959	11.95095	30.30781	19.01627	1.60886	14.45264	32.99105	16.08302	0.24203	12.67017	33.98072	16.60919	-2.20313
14	13.52229	1.59632	33.27287	1.66177	20.05835	3.52961	2.22127	1.86231	12.46431	1.63117	32.59202	3.77908	20.74984	3.08587	1.65259	1.53574	11.87836	32.35532	19.04279	2.76191	9.65770	29.26394	19.10563	1.16961	11.13593	33.09417	23.83632	4.11572	12.41752	35.36302	24.89157	3.51899	14.91111	30.82057	13.70577	0.84324	13.15383	34.81487	21.22464	-0.02320	11.38866	32.94694	22.77779	3.94378	12.77980	35.53651	21.55884	0.25067	12.25142	34.83398	26.36839	5.15723	14.43554	39.27411	24.44489	1.27750	12.33365	35.79488	23.13107	2.26140	9.90733	27.68676	19.15842	1.55147	12.44903	33.54225	20.81271	2.93681	12.75831	34.59063	22.81835	2.56349	12.88666	31.54297	19.33459	2.69701	15.97864	34.00209	20.42509	3.48682	12.96097	34.87851	20.34904	1.86777	9.86338	30.94316	21.16669	1.55100	15.66135	34.91563	15.53330	-2.16736	11.20939	25.85429	14.32091	0.53426	10.86003	30.97913	19.96565	2.72257	13.32753	34.25201	24.64136	4.09490	13.90377	34.78146	19.77234	0.54123	11.67602	28.96749	18.75225	2.57423	14.40925	32.06155	16.12885	1.19526	12.53227	33.14739	17.23922	-1.06607
15	13.51538	1.59270	32.15567	1.61367	19.76484	3.51459	3.08152	1.96381	12.24429	1.61694	31.26923	3.80781	20.59644	3.15898	2.61912	1.56542	12.01715	31.11699	18.39852	3.46605	9.48542	27.96073	18.83265	1.94637	11.06064	32.08607	23.89272	5.18355	12.35484	33.95838	24.34439	4.56282	14.84445	29.85830	13.73899	1.65337	12.76564	33.16155	20.96767	0.83263	11.37834	31.81349	22.52401	4.79393	12.57845	34.28077	21.67938	1.22390	12.20151	33.69009	26.11035	6.25876	14.16792	38.15774	24.99426	2.67722	12.24180	34.63163	22.85940	3.17224	9.64924	26.29081	18.81368	2.37070	12.51239	32.41799	20.46640	3.92550	12.54936	33.32681	22.71725	3.53776	12.77367	30.34165	18.77367	3.43962	15.65831	32.46697	20.27532	4.50149	13.06619	33.53578	19.55854	2.63130	9.54788	29.68093	21.24518	2.58100	15.67437	33.83756	15.31634	-1.50262	11.11019	24.61054	13.97010	1.30088	10.75691	29.96802	19.98156	3.69293	13.55387	33.09221	24.32344	5.14222	14.06752	33.65128	19.29716	1.32942	11.45717	27.46513	18.14666	3.37958	14.39336	31.07494	16.02533	2.01575	12.39615	32.04736	17.44370	-0.00805
16	13.54268	1.57963	31.01659	1.60104	19.35223	3.46484	3.83635	2.03493	12.09121	1.61389	29.85941	3.80290	20.16940	3.23816	3.43352	1.59506	12.18912	29.95490	17.77465	4.11009	9.41032	26.58303	18.25183	2.56665	11.05180	30.97559	23.70183	6.11718	12.33891	32.55570	23.68357	5.44661	14.78524	28.74075	13.56742	2.39750	12.46751	31.48267	20.47248	1.52719	11.43474	30.61602	22.04636	5.48063	12.40532	32.93070	21.57491	2.16846	12.23167	32.50066	25.63590	7.18252	13.95324	36.77413	25.03086	3.86160	12.19613	33.41190	22.41898	3.99589	9.48190	24.93630	18.34143	3.03601	12.62099	31.31107	20.01404	4.77246	12.39023	31.95514	22.32172	4.36824	12.73975	29.11237	18.06119	4.07024	15.41883	30.84769	19.76700	5.26420	13.20984	32.28535	18.79384	3.31832	9.32227	28.29908	20.97581	3.45592	15.73930	32.85173	15.15747	-0.85222	11.06451	23.27865	13.35528	1.91921	10.70492	28.88032	19.84915	4.58611	13.79545	31.83309	23.75277	6.06703	14.25697	32.50210	18.72591	2.00287	11.30359	25.91408	17.34178	4.03748	14.40123	30.07295	15.83231	2.69093	12.27157	30.78207	17.33282	0.91719
17	13.60629	1.55923	29.90294	1.61414	18.87659	3.37904	4.48442	2.08459	12.01351	1.61360	28.45625	3.75990	19.58603	3.29861	4.10710	1.62084	12.38471	28.90757	17.21574	4.68058	9.43279	25.23625	17.52544	3.07443	11.11481	29.81656	23.31534	6.91136	12.37513	31.22882	23.00138	6.16488	14.75407	27.55879	13.25755	3.07059	12.27584	29.86998	19.84483	2.09380	11.55730	29.40299	21.40374	6.02462	12.26997	31.55780	21.31296	3.04001	12.33992	31.31481	25.01218	7.94040	13.79759	35.23010	24.67200	4.85405	12.19763	32.17680	21.86618	4.72814	9.41501	23.68049	17.82276	3.57795	12.76383	30.27195	19.53041	5.48163	12.29269	30.56442	21.73337	5.06764	12.79323	27.91938	17.29431	4.61234	15.26632	29.26316	19.05445	5.81134	13.37916	31.17612	18.12778	3.91558	9.19873	26.88284	20.47235	4.19667	15.83316	31.95255	15.05338	-0.24047	11.08152	21.97194	12.62012	2.42157	10.70555	27.75914	19.61365	5.39991	14.03268	30.56032	23.06956	6.83677	14.46195	31.39003	18.11090	2.54097	11.22199	24.42774	16.47252	4.56618	14.42919	29.09152	15.59448	3.23178	12.17044	29.45738	17.01662	1.68705
18	13.70837	1.53245	28.84736	1.64113	18.37147	3.26355	5.02924	2.11718	12.01494	1.60746	27.13693	3.68058	18.94568	3.32417	4.65781	1.63482	12.59945	27.98076	16.72720	5.17190	9.54940	24.00735	16.79622	3.50984	11.24984	28.66534	22.78216	7.56388	12.46667	30.01955	22.34342	6.71586	14.77079	26.40417	12.86758	3.67081	12.19672	28.39403	19.16854	2.56985	11.74099	28.21984	20.65614	6.45429	12.18614	30.22305	20.94753	3.81319	12.51726	30.17190	24.29424	8.54233	13.70442	33.64100	24.05065	5.68514	12.24739	30.96673	21.24010	5.36423	9.44974	22.55698	17.31117	4.02850	12.93061	29.31739	19.04769	6.05742	12.26638	29.23024	21.04613	5.65262	12.93604	26.81469	16.54175	5.08200	15.20112	27.80838	18.27290	6.19431	13.56369	30.21259	17.57481	4.41470	9.18343	25.51368	19.84098	4.82303	15.93476	31.11033	14.97003	0.32325	11.16773	20.78579	11.89417	2.84328	10.76060	26.64446	19.29916	6.12889	14.24969	29.34031	22.38482	7.42689	14.67531	30.35054	17.48595	2.94050	11.21535	23.09309	15.64694	4.98658	14.47532	28.15702	15.34229	3.66587	12.10759	28.16668	16.59034	2.30244
19	13.84946	1.49993	27.86491	1.66689	17.85445	3.12855	5.48113	2.13252	12.09329	1.58932	25.94942	3.57353	18.31840	3.31107	5.10682	1.62846	12.83142	27.15238	16.28674	5.59012	9.75194	22.94433	16.15302	3.90245	11.45259	27.57039	22.14911	8.07863	12.61325	28.93464	21.71714	7.10746	14.85001	25.34947	12.45093	4.19839	12.22410	27.09443	18.50444	2.99242	11.97653	27.10176	19.86055	6.80463	12.16955	28.97184	20.52005	4.48169	12.74912	29.09571	23.52304	8.99681	13.67600	32.10967	23.30341	6.38424	12.34579	29.81485	20.57350	5.90439	9.57787	21.57132	16.82949	4.41835	13.11288	28.43771	18.56880	6.50902	12.31657	28.00463	20.33716	6.14292	13.16188	25.83081	15.84248	5.48724	15.21756	26.53808	17.52159	6.46545	13.75493	29.36067	17.10609	4.82108	9.27647	24.25597	19.16794	5.35225	16.02820	30.28596	14.86196	0.84199	11.32429	19.77483	11.26506	3.21564	10.86994	25.56758	18.92035	6.76888	14.43708	28.21301	21.76642	7.82429	14.89292	29.39429	16.87170	3.22254	11.28058	21.95073	14.93021	5.32183	14.53812	27.28220	15.09257	4.03096	12.09862	26.97890	16.12323	2.77975
20	14.02669	1.46313	26.95334	1.67543	17.33293	2.98280	5.85891	2.12742	12.23959	1.55659	24.90590	3.45156	17.73833	3.26613	5.47752	1.59704	13.07858	26.38210	15.85449	5.95222	10.02608	22.04677	15.61605	4.27108	11.71466	26.56259	21.45700	8.46865	12.81015	27.95057	21.10394	7.36179	14.99739	24.43391	12.05540	4.66001	12.34010	25.97281	17.88731	3.39510	12.25078	26.06910	19.06535	7.11392	12.23310	27.82757	20.05556	5.05487	13.01725	28.09000	22.72317	9.31651	13.71290	30.70771	22.54614	6.97531	12.49015	28.73890	19.89529	6.35789	9.78348	20.70543	16.37605	4.77631	13.30389	27.60613	18.07960	6.85449	12.44198	26.91001	19.65880	6.56130	13.45560	24.97457	15.20875	5.83248	15.30352	25.45917	16.85480	6.67224	13.94497	28.56362	16.67158	5.15715	9.47155	23.14514	18.50895	5.80077	16.10335	29.44493	14.68982	1.32554	11.54497	18.94539	10.76596	3.56345	11.02949	24.54915	18.49239	7.32285	14.59283	27.18652	21.23511	8.03227	15.11275	28.51367	16.28445	3.43439	11.40765	20.98986	14.33918	5.59785	14.61415	26.46473	14.85083	4.36973	12.15561	25.92974	15.65048	3.14538
21	14.23282	1.42459	26.09631	1.65591	16.80809	2.83076	6.18934	2.09854	12.43906	1.51003	23.98471	3.32707	17.20484	3.20075	5.79500	1.54148	13.33729	25.62504	15.38661	6.28225	10.35215	21.27229	15.14865	4.62876	12.02384	25.64870	20.73397	8.75710	13.04807	27.02616	20.47357	7.51672	15.20760	23.65878	11.71669	5.07440	12.51870	24.99467	17.32391	3.80506	12.54779	25.12463	18.30524	7.41830	12.38150	26.78804	19.56123	5.55300	13.30194	27.13683	21.90297	9.52528	13.81214	29.46160	21.84551	7.47547	12.67279	27.73665	19.22680	6.74346	10.04531	19.92715	15.93507	5.12736	13.49768	26.78806	17.56005	7.12363	12.63412	25.93816	19.03573	6.93422	13.79513	24.22426	14.62904	6.12391	15.44149	24.53388	16.27960	6.85464	14.12632	27.76502	16.22455	5.45802	9.75585	22.18060	17.88365	6.18661	16.15466	28.56733	14.43348	1.78634	11.81618	18.26294	10.38120	3.90620	11.23149	23.59795	18.03386	7.80481	14.72148	26.23653	20.76931	8.07115	15.33344	27.69035	15.73740	3.63973	11.58075	20.15939	13.84980	5.84225	14.69644	25.68845	14.61451	4.72422	12.28285	25.01978	15.17566	3.43351
