	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d
	L_PELVIS_ANG	L_PELVIS_ANG	LHIP_ANG	LHIP_ANG	LKNEE_ANG	LKNEE_ANG	R_PELVIS_ANG	R_PELVIS_ANG	RHIP_ANG	RHIP_ANG	RKNEE_ANG	RKNEE_ANG	L_PELVIS_ANG	LHIP_ANG	LKNEE_ANG	R_PELVIS_ANG	R_PELVIS_ANG	RHIP_ANG	RHIP_ANG	RKNEE_ANG	RKNEE_ANG	L_PELVIS_ANG	L_PELVIS_ANG	LHIP_ANG	LHIP_ANG	LKNEE_ANG	LKNEE_ANG	R_PELVIS_ANG	RHIP_ANG	RKNEE_ANG	R_PELVIS_ANG	R_PELVIS_ANG	RHIP_ANG	RHIP_ANG	RKNEE_ANG	RKNEE_ANG	L_PELVIS_ANG	LHIP_ANG	LKNEE_ANG	R_PELVIS_ANG	R_PELVIS_ANG	RHIP_ANG	RHIP_ANG	RKNEE_ANG	RKNEE_ANG	L_PELVIS_ANG	L_PELVIS_ANG	LHIP_ANG	LHIP_ANG	LKNEE_ANG	LKNEE_ANG	R_PELVIS_ANG	R_PELVIS_ANG	RHIP_ANG	RHIP_ANG	RKNEE_ANG	RKNEE_ANG
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
1	5.40220	0.83105	-0.36149	2.48471	-10.43050	0.94011	-3.26757	1.17099	6.35871	1.93592	-12.91483	2.16876	6.84356	3.93863	-9.09501	-0.68188	-4.39309	8.44478	6.39249	-8.03460	-11.82718	4.37436	5.56982	-1.91092	-1.79911	-11.60338	-11.22339	-3.06343	4.63855	-12.24938	-4.34710	-3.02201	3.82884	7.26424	-12.90309	-14.46942	4.94671	0.38990	-10.67454	-2.58978	-3.78807	9.23095	7.82218	-13.37607	-13.32147	5.53399	5.14474	-3.00846	0.22103	-10.30109	-9.68558	-3.24580	-4.27699	4.47209	5.13423	-14.53838	-15.51385
2	5.62742	0.89182	-0.17874	2.44862	-10.06177	1.10325	-3.06256	1.24039	6.46037	1.98456	-12.35281	1.78936	7.22186	4.04509	-8.47434	-0.34899	-4.15419	8.84831	6.41644	-8.66544	-10.91043	4.51567	5.70132	-1.63052	-1.75571	-11.46205	-10.96241	-2.78558	4.65864	-11.96926	-4.37028	-2.73427	3.74807	7.39133	-12.75375	-13.71700	5.27840	0.63426	-10.26394	-2.39293	-3.71165	9.28818	7.81589	-12.27476	-12.47407	5.68121	5.36605	-2.74264	0.37707	-10.01247	-9.19542	-3.00945	-4.05567	4.70035	5.27612	-13.54029	-14.87026
3	5.81909	0.95406	-0.00456	2.37681	-9.81429	1.24719	-2.89687	1.29006	6.49734	2.01748	-11.95420	1.44052	7.54406	4.06369	-8.02440	-0.12164	-3.94500	9.16279	6.37975	-9.60048	-10.17143	4.60899	5.80908	-1.35875	-1.70105	-11.40688	-10.83845	-2.56789	4.76421	-11.98766	-4.41470	-2.47216	3.61325	7.44762	-12.79052	-13.06602	5.58853	0.83022	-9.91729	-2.23741	-3.63956	9.19286	7.79115	-11.31059	-11.90163	5.78303	5.58084	-2.44256	0.58110	-9.87162	-8.82708	-2.81340	-3.86005	4.77980	5.34461	-12.52396	-14.23547
4	5.97984	1.02365	0.14460	2.28999	-9.71452	1.34624	-2.75980	1.31490	6.52133	2.03351	-11.85661	1.25887	7.82947	4.01835	-7.80842	0.00648	-3.75203	9.37755	6.34511	-10.70586	-9.82394	4.66051	5.89257	-1.11500	-1.64906	-11.43073	-10.82948	-2.40761	4.96391	-12.33722	-4.45093	-2.22400	3.48555	7.50460	-13.05916	-12.70185	5.87474	0.97098	-9.69439	-2.11417	-3.54989	9.03180	7.81229	-10.77746	-11.78723	5.84052	5.78124	-2.15726	0.79960	-9.90631	-8.61776	-2.65275	-3.69328	4.77554	5.39566	-11.74975	-13.76704
5	6.11704	1.10461	0.25520	2.21332	-9.78526	1.38165	-2.63290	1.31387	6.58559	2.03235	-12.16046	1.22725	8.09959	3.94302	-7.86459	0.05663	-3.56302	9.50301	6.37475	-11.85986	-10.02254	4.68296	5.95465	-0.92143	-1.62100	-11.52648	-10.91784	-2.28999	5.25674	-13.01308	-4.44662	-1.97225	3.42819	7.63034	-13.57870	-12.76839	6.13606	1.05983	-9.66227	-2.00122	-3.41852	8.89150	7.93489	-10.88227	-12.22946	5.86465	5.96432	-1.93185	1.00261	-10.13880	-8.60157	-2.51327	-3.54786	4.76520	5.48568	-11.46189	-13.62796
6	6.24396	1.19634	0.32239	2.16853	-10.03430	1.34902	-2.49188	1.28980	6.73736	2.01637	-12.87752	1.20751	8.37392	3.87253	-8.18798	0.06382	-3.36448	9.56896	6.52330	-12.95836	-10.78807	4.69530	6.00514	-0.79888	-1.63761	-11.68817	-11.09379	-2.19230	5.63076	-13.94783	-4.36987	-1.69724	3.48834	7.87863	-14.32076	-13.31800	6.37703	1.11420	-9.87435	-1.86983	-3.22423	8.85232	8.19544	-11.66049	-13.18014	5.87732	6.13508	-1.78927	1.17335	-10.56309	-8.79843	-2.37012	-3.40271	4.83035	5.66814	-11.79043	-13.93363
7	6.37942	1.29282	0.35897	2.16310	-10.43536	1.26007	-2.31126	1.24876	7.00620	1.98721	-13.88402	1.11738	8.66681	3.83517	-8.72002	0.07262	-3.14139	9.61493	6.81933	-13.90631	-11.95811	4.72268	6.06252	-0.75273	-1.70069	-11.90604	-11.34683	-2.08768	6.06442	-14.98429	-4.19423	-1.38375	3.69016	8.27384	-15.17441	-14.25518	6.60934	1.16875	-10.32479	-1.69390	-2.95502	8.96839	8.59342	-12.93101	-14.39597	5.90899	6.30619	-1.70766	1.31097	-11.11532	-9.19915	-2.19165	-3.22638	5.04198	5.98935	-12.67345	-14.67745
