	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d
33	-0.07611	0.05057	-0.18574	0.03366	0.75149	0.09033	0.00330	0.05859	-0.07111	0.04173	0.53830	0.11760	-0.10222	-0.15736	0.65538	-0.02747	-0.02961	0.62032	0.09633	-0.14561	0.50891	-0.04773	-0.06662	0.67629	-0.02430	-0.21896	0.84908	-0.04436	-0.21051	0.80420	0.02186	-0.08897	0.59544	-0.05728	-0.04506	0.34900	-0.13354	-0.15612	0.69731	0.03406	-0.05076	0.47987
34	-0.09470	0.05746	-0.19451	0.02677	0.77592	0.07653	-0.00759	0.05668	-0.09316	0.04042	0.56425	0.10935	-0.12766	-0.17091	0.69587	-0.03190	-0.05530	0.64717	0.07792	-0.16503	0.54037	-0.06034	-0.08382	0.68705	-0.03114	-0.22520	0.86115	-0.06358	-0.20867	0.81740	0.01744	-0.11414	0.61548	-0.07008	-0.07054	0.38656	-0.15642	-0.17327	0.72926	0.02145	-0.07012	0.50888
35	-0.11514	0.06462	-0.20179	0.02149	0.79990	0.06206	-0.01888	0.05484	-0.11485	0.03964	0.59127	0.10029	-0.15375	-0.18234	0.73639	-0.03527	-0.07875	0.67378	0.05895	-0.18469	0.57281	-0.07315	-0.10054	0.69875	-0.03856	-0.23066	0.87231	-0.08695	-0.20511	0.82891	0.01327	-0.13770	0.63628	-0.08304	-0.09890	0.42771	-0.18131	-0.18905	0.76199	0.00595	-0.08851	0.53829
36	-0.13746	0.07132	-0.20761	0.01917	0.82357	0.04727	-0.03169	0.05431	-0.13677	0.03967	0.61959	0.09043	-0.18139	-0.19130	0.77692	-0.03803	-0.10089	0.70033	0.03956	-0.20505	0.60641	-0.08960	-0.11710	0.71192	-0.04871	-0.23530	0.88273	-0.11269	-0.20044	0.83909	0.00833	-0.16063	0.65800	-0.09745	-0.13059	0.47281	-0.20704	-0.20338	0.79555	-0.01294	-0.10638	0.56808
37	-0.16185	0.07727	-0.21195	0.02044	0.84709	0.03296	-0.04723	0.05618	-0.15943	0.04094	0.64953	0.07990	-0.21203	-0.19727	0.81732	-0.04161	-0.12265	0.72699	0.01957	-0.22647	0.64156	-0.11208	-0.13377	0.72716	-0.06302	-0.23913	0.89269	-0.13905	-0.19517	0.84837	0.00146	-0.18379	0.68096	-0.11489	-0.16570	0.52218	-0.23330	-0.21621	0.82999	-0.03582	-0.12421	0.59834
38	-0.18832	0.08275	-0.21484	0.02429	0.87063	0.02166	-0.06618	0.06065	-0.18314	0.04368	0.68146	0.06892	-0.24654	-0.19984	0.85732	-0.04675	-0.14491	0.75395	-0.00144	-0.24911	0.67867	-0.14110	-0.15074	0.74517	-0.08153	-0.24233	0.90262	-0.16481	-0.18975	0.85726	-0.00872	-0.20772	0.70565	-0.13615	-0.20380	0.57600	-0.26041	-0.22746	0.86532	-0.06290	-0.14257	0.62933
39	-0.21657	0.08855	-0.21635	0.02934	0.89430	0.01993	-0.08880	0.06715	-0.20785	0.04778	0.71577	0.05794	-0.28472	-0.19871	0.89653	-0.05394	-0.16810	0.78138	-0.02434	-0.27283	0.71812	-0.17626	-0.16792	0.76669	-0.10305	-0.24515	0.91299	-0.18944	-0.18450	0.86626	-0.02335	-0.23257	0.73270	-0.16105	-0.24381	0.63424	-0.28907	-0.23704	0.90141	-0.09384	-0.16190	0.66147
40	-0.24636	0.09524	-0.21645	0.03493	0.91811	0.02878	-0.11502	0.07505	-0.23316	0.05271	0.75277	0.04776	-0.32588	-0.19373	0.93432	-0.06307	-0.19229	0.80947	-0.05010	-0.29713	0.76020	-0.21680	-0.18491	0.79234	-0.12643	-0.24778	0.92433	-0.21322	-0.17955	0.87581	-0.04273	-0.25837	0.76281	-0.18912	-0.28395	0.69655	-0.31990	-0.24474	0.93796	-0.12829	-0.18231	0.69525
41	-0.27762	0.10296	-0.21504	0.04094	0.94191	0.04072	-0.14475	0.08385	-0.25833	0.05780	0.79268	0.03968	-0.36935	-0.18479	0.96988	-0.07410	-0.21730	0.83847	-0.07952	-0.32121	0.80516	-0.26174	-0.20105	0.82245	-0.15091	-0.25041	0.93713	-0.23716	-0.17475	0.88614	-0.06680	-0.28492	0.79666	-0.22011	-0.32207	0.76222	-0.35307	-0.25023	0.97448	-0.16623	-0.20341	0.73111
42	-0.31032	0.11136	-0.21192	0.04753	0.96533	0.05226	-0.17799	0.09314	-0.28235	0.06248	0.83547	0.03540	-0.41466	-0.17181	1.00214	-0.08733	-0.24254	0.86867	-0.11287	-0.34401	0.85306	-0.31009	-0.21540	0.85684	-0.17628	-0.25307	0.95178	-0.26230	-0.16972	0.89721	-0.09558	-0.31167	0.83482	-0.25394	-0.35608	0.83008	-0.38807	-0.25306	1.01020	-0.20811	-0.22442	0.76938
43	-0.34395	0.11961	-0.20675	0.05481	0.98775	0.06210	-0.21474	0.10259	-0.30407	0.06648	0.88083	0.03582	-0.46027	-0.15484	1.02982	-0.10357	-0.26718	0.90040	-0.14973	-0.36448	0.90355	-0.36097	-0.22692	0.89473	-0.20256	-0.25559	0.96855	-0.28910	-0.16397	0.90860	-0.12910	-0.33750	0.87759	-0.29037	-0.38422	0.89856	-0.42387	-0.25261	1.04402	-0.25471	-0.24412	0.81013
44	-0.37755	0.12639	-0.19917	0.06283	1.00816	0.06960	-0.25486	0.11182	-0.32223	0.06981	0.92801	0.03973	-0.50361	-0.13404	1.05129	-0.12343	-0.29033	0.93396	-0.18974	-0.38148	0.95572	-0.41316	-0.23453	0.93469	-0.22988	-0.25759	0.98744	-0.31768	-0.15687	0.91952	-0.16691	-0.36097	0.92478	-0.32899	-0.40519	0.96577	-0.45905	-0.24816	1.07439	-0.30694	-0.26086	0.85312
45	-0.41021	0.13046	-0.18868	0.07154	1.02525	0.07448	-0.29788	0.12085	-0.33561	0.07266	0.97581	0.04488	-0.54220	-0.10949	1.06468	-0.14614	-0.31128	0.96948	-0.23298	-0.39369	1.00794	-0.46515	-0.23726	0.97464	-0.25839	-0.25854	1.00815	-0.34806	-0.14774	0.92881	-0.20794	-0.38053	0.97554	-0.36984	-0.41808	1.02958	-0.49220	-0.23896	1.09937	-0.36525	-0.27283	0.89767
46	-0.44117	0.13127	-0.17472	0.08086	1.03732	0.07693	-0.34288	0.13002	-0.34314	0.07532	1.02256	0.04958	-0.57454	-0.08117	1.06788	-0.16993	-0.32936	1.00677	-0.27934	-0.39972	1.05791	-0.51553	-0.23431	1.01204	-0.28772	-0.25789	1.02993	-0.37996	-0.13581	0.93492	-0.25072	-0.39472	1.02834	-0.41336	-0.42236	1.08775	-0.52248	-0.22403	1.11657	-0.42837	-0.27840	0.94258
47	-0.46968	0.12903	-0.15670	0.09069	1.04233	0.07794	-0.38862	0.13923	-0.34392	0.07810	1.06615	0.05303	-0.59985	-0.04908	1.05864	-0.19385	-0.34374	1.04515	-0.32845	-0.39808	1.10272	-0.56303	-0.22518	1.04399	-0.31680	-0.25507	1.05152	-0.41259	-0.12027	0.93591	-0.29387	-0.40238	1.08104	-0.45886	-0.41787	1.13794	-0.54949	-0.20240	1.12325	-0.49365	-0.27626	0.98606
48	-0.49492	0.12388	-0.13416	0.10079	1.03799	0.07965	-0.43352	0.14805	-0.33726	0.08132	1.10406	0.05527	-0.61731	-0.01357	1.03475	-0.21717	-0.35341	1.08335	-0.37884	-0.38740	1.13904	-0.60650	-0.20973	1.06746	-0.34491	-0.24931	1.07113	-0.44481	-0.10040	0.92957	-0.33661	-0.40281	1.13094	-0.50379	-0.40483	1.17778	-0.57267	-0.17336	1.11652	-0.55819	-0.26538	1.02579
49	-0.51633	0.11551	-0.10685	0.11062	1.02196	0.08529	-0.47577	0.15651	-0.32272	0.08529	1.13350	0.05725	-0.62618	0.02455	0.99425	-0.23851	-0.35746	1.11951	-0.42759	-0.36669	1.16321	-0.64563	-0.18801	1.07945	-0.37256	-0.23944	1.08650	-0.47535	-0.07571	0.91352	-0.37838	-0.39570	1.17488	-0.54453	-0.38359	1.20503	-0.59123	-0.13679	1.09357	-0.61999	-0.24489	1.05893
50	-0.53338	0.10378	-0.07498	0.11938	0.99204	0.09785	-0.51402	0.16459	-0.29999	0.09024	1.15155	0.06072	-0.62622	0.06389	0.93570	-0.25793	-0.35500	1.15117	-0.47115	-0.33549	1.17150	-0.68066	-0.16006	1.07726	-0.40020	-0.22433	1.09496	-0.50287	-0.04619	0.88547	-0.41804	-0.38082	1.20940	-0.57822	-0.35437	1.21768	-0.60424	-0.09330	1.05203	-0.67811	-0.21422	1.08229
51	-0.54528	0.08909	-0.03939	0.12608	0.94651	0.11814	-0.54727	0.17181	-0.26893	0.09618	1.15529	0.06765	-0.61750	0.10235	0.85869	-0.27682	-0.34518	1.17539	-0.50631	-0.29391	1.16031	-0.71096	-0.12606	1.05865	-0.42725	-0.20323	1.09354	-0.52566	-0.01234	0.84347	-0.45389	-0.35777	1.23088	-0.60376	-0.31741	1.21402	-0.61071	-0.04435	0.99036	-0.73186	-0.17322	1.09247
52	-0.55102	0.07217	-0.00163	0.12952	0.88452	0.14443	-0.57442	0.17775	-0.22975	0.10291	1.14198	0.07916	-0.60023	0.13712	0.76432	-0.29572	-0.32738	1.18896	-0.53083	-0.24279	1.12655	-0.73499	-0.08644	1.02191	-0.45255	-0.17571	1.07922	-0.54179	0.02460	0.78626	-0.48385	-0.32614	1.23565	-0.62120	-0.27334	1.19271	-0.60952	0.00747	0.90829	-0.77993	-0.12242	1.08612
53	-0.54963	0.05369	0.03606	0.12836	0.80646	0.17341	-0.59399	0.18213	-0.18326	0.10989	1.10932	0.09491	-0.57435	0.16497	0.65570	-0.31358	-0.30128	1.18849	-0.54375	-0.18396	1.06823	-0.75061	-0.04216	0.96610	-0.47508	-0.14172	1.04913	-0.54968	0.06263	0.71373	-0.50605	-0.28573	1.22010	-0.62981	-0.22333	1.15281	-0.59943	0.05834	0.80727	-0.82015	-0.06309	1.06022
54	-0.54036	0.03525	0.07093	0.12134	0.71433	0.20103	-0.60447	0.18432	-0.13090	0.11613	1.05568	0.11340	-0.53977	0.18283	0.53820	-0.32916	-0.26671	1.17066	-0.54514	-0.12043	0.98502	-0.75555	0.00508	0.89118	-0.49391	-0.10168	1.00087	-0.54868	0.09902	0.62734	-0.51939	-0.23663	1.18100	-0.62830	-0.16905	1.09379	-0.57908	0.10354	0.69093	-0.84927	0.00234	1.01245
55	-0.52234	0.02462	0.09989	0.10750	0.61185	0.22309	-0.60467	0.18306	-0.07488	0.12009	0.98051	0.13244	-0.49586	0.18780	0.41861	-0.34211	-0.22360	1.13248	-0.53562	-0.05634	0.87889	-0.74670	0.05264	0.79834	-0.50738	-0.05679	0.93305	-0.53889	0.13048	0.53042	-0.52344	-0.17952	1.11593	-0.61673	-0.11257	1.01574	-0.54722	0.13807	0.56533	-0.86339	0.07010	0.94170
56	-0.49421	0.03609	0.12002	0.08695	0.50445	0.23548	-0.59352	0.17684	-0.01841	0.12006	0.88479	0.14945	-0.44111	0.17863	0.30562	-0.35237	-0.17259	1.07177	-0.51553	0.00324	0.75438	-0.72077	0.09668	0.69037	-0.51293	-0.00934	0.84590	-0.51998	0.15348	0.42803	-0.51755	-0.11643	1.02407	-0.59654	-0.05638	0.91954	-0.50282	0.15733	0.43824	-0.85838	0.13502	0.84863
57	-0.45505	0.05851	0.12869	0.06102	0.39787	0.23603	-0.56980	0.16464	0.03424	0.11468	0.77150	0.16165	-0.37691	0.15418	0.20409	-0.35895	-0.11565	0.98758	-0.48421	0.05286	0.61864	-0.67546	0.13239	0.57218	-0.50770	0.03740	0.74179	-0.49089	0.16470	0.32634	-0.50114	-0.05140	0.90698	-0.56874	-0.00367	0.80727	-0.44472	0.15849	0.31925	-0.83032	0.19090	0.73634
58	-0.40598	0.08151	0.12683	0.03543	0.29957	0.22189	-0.53234	0.14689	0.07802	0.10354	0.64577	0.16656	-0.30505	0.12379	0.12739	-0.35911	-0.05657	0.88101	-0.44092	0.08760	0.48046	-0.61109	0.15470	0.45038	-0.48942	0.07942	0.62530	-0.45099	0.16292	0.23229	-0.47325	0.00947	0.76936	-0.53275	0.04162	0.68268	-0.37846	0.14119	0.21332	-0.77693	0.23129	0.61073
59	-0.34872	0.09857	0.11179	0.02841	0.21110	0.19896	-0.48083	0.12575	0.10814	0.08762	0.51516	0.16218	-0.23747	0.07716	0.05548	-0.34912	-0.00080	0.75570	-0.38556	0.10479	0.35044	-0.53047	0.15995	0.33341	-0.45687	0.11262	0.50292	-0.40061	0.14674	0.15037	-0.43303	0.05903	0.61967	-0.48723	0.07518	0.55168	-0.29991	0.11066	0.13564	-0.69958	0.25071	0.48007
60	-0.29603	0.09973	0.08588	0.05375	0.12809	0.17572	-0.41749	0.10359	0.12103	0.06962	0.38783	0.14909	-0.19056	0.01713	-0.02164	-0.32594	0.04520	0.61841	-0.32334	0.10329	0.23380	-0.43960	0.14629	0.22838	-0.41064	0.13327	0.38211	-0.34406	0.12366	0.08695	-0.38154	0.09109	0.46913	-0.43147	0.09332	0.42191	-0.23884	0.06947	0.06493	-0.60306	0.24700	0.35537
61	-0.25575	0.08497	0.06947	0.05786	0.06813	0.13786	-0.34507	0.08556	0.11618	0.05222	0.27426	0.12621	-0.15496	0.01729	-0.01748	-0.28960	0.07574	0.47833	-0.24980	0.08945	0.14872	-0.34575	0.11688	0.14284	-0.35476	0.14031	0.27085	-0.28576	0.09275	0.03897	-0.32149	0.10214	0.33036	-0.36548	0.09380	0.30282	-0.22751	0.02751	-0.01983	-0.49830	0.21907	0.24252
62	-0.20974	0.06760	0.04972	0.05561	0.03061	0.09594	-0.27450	0.06440	0.09581	0.04229	0.17641	0.10381	-0.13503	0.01667	-0.01649	-0.24250	0.08737	0.34669	-0.20010	0.05834	0.05947	-0.25764	0.07892	0.08137	-0.29414	0.13255	0.17440	-0.22678	0.03135	-0.01287	-0.25971	0.09314	0.21308	-0.29799	0.07839	0.19919	-0.18302	0.01831	-0.02261	-0.38906	0.17870	0.15863
63	-0.17985	0.04816	0.04414	0.04991	0.01098	0.05927	-0.21872	0.04139	0.06042	0.03880	0.08947	0.09443	-0.13421	0.01919	-0.01609	-0.19346	0.08054	0.23176	-0.18283	0.02430	-0.02528	-0.21440	0.01749	-0.00405	-0.24106	0.11894	0.09981	-0.19449	0.02187	-0.02160	-0.20128	0.06883	0.12348	-0.22222	0.04944	0.12494	-0.14962	0.01658	-0.01821	-0.29812	0.12193	0.08595
64	-0.16490	0.02816	0.04304	0.03490	-0.00227	0.02968	-0.17443	0.04663	0.02947	0.02031	0.03532	0.06555	-0.14719	0.02617	-0.01443	-0.14474	0.05868	0.14313	-0.13779	0.02336	-0.01688	-0.17637	-0.00113	-0.02207	-0.19708	0.09467	0.04215	-0.17917	0.03270	-0.01736	-0.14363	0.03543	0.06519	-0.18222	0.02028	0.05706	-0.13615	0.01863	-0.01945	-0.26182	0.04024	-0.01450
65	-0.15426	0.01746	0.03435	0.00565	-0.01594	0.00236	-0.16049	0.04760	0.01753	0.01210	-0.00002	0.03990	-0.16224	0.03379	-0.01309	-0.10640	0.02914	0.07961	-0.11509	0.02262	-0.01734	-0.14441	-0.00112	-0.01551	-0.14705	0.03705	-0.01496	-0.17385	0.03983	-0.01825	-0.16635	0.01631	-0.00075	-0.21155	0.00867	-0.02031	-0.13390	0.02673	-0.01745	-0.21915	0.02953	-0.02583
66	-0.16055	0.01702	0.04328	0.00665	-0.01562	0.00282	-0.15273	0.02932	0.01433	0.01374	-0.01716	0.00574	-0.16791	0.03886	-0.01156	-0.15552	0.01063	-0.00649	-0.10950	0.02574	-0.01683	-0.12676	-0.00253	-0.01726	-0.15653	0.04592	-0.01801	-0.17880	0.05141	-0.01682	-0.16126	0.01057	-0.02331	-0.18112	0.00632	-0.02050	-0.13897	0.03693	-0.01607	-0.18221	0.03524	-0.01856
67	-0.16683	0.01972	0.05214	0.01162	-0.01386	0.00253	-0.13548	0.01945	0.01504	0.01451	-0.01772	0.00254	-0.15882	0.03882	-0.01018	-0.13977	0.00402	-0.02047	-0.11578	0.03171	-0.01518	-0.11805	0.00181	-0.01555	-0.17950	0.06267	-0.01543	-0.18609	0.06106	-0.01564	-0.12306	0.00915	-0.01616	-0.15670	0.00847	-0.01793	-0.14293	0.04600	-0.01419	-0.15949	0.03507	-0.02104
68	-0.16505	0.03128	0.05561	0.01710	-0.01279	0.00295	-0.12473	0.01633	0.01874	0.01613	-0.01643	0.00242	-0.13679	0.03383	-0.00893	-0.11016	0.00161	-0.01483	-0.12696	0.03804	-0.01372	-0.11522	0.00842	-0.01435	-0.19539	0.07174	-0.01579	-0.18866	0.06638	-0.01417	-0.10801	0.01024	-0.01761	-0.14294	0.01446	-0.01903	-0.13937	0.05048	-0.01229	-0.14509	0.03968	-0.01907
69	-0.15336	0.04391	0.05397	0.02182	-0.01135	0.00284	-0.11866	0.01849	0.02357	0.01690	-0.01553	0.00256	-0.10767	0.02588	-0.00786	-0.09817	0.00146	-0.01712	-0.13543	0.04265	-0.01199	-0.11323	0.01606	-0.01266	-0.19908	0.07597	-0.01444	-0.18170	0.06529	-0.01262	-0.09673	0.01391	-0.01610	-0.13138	0.02315	-0.01750	-0.12499	0.04873	-0.01045	-0.13702	0.04420	-0.01781
70	-0.13228	0.05203	0.04714	0.02335	-0.01009	0.00278	-0.11277	0.02078	0.02827	0.01663	-0.01411	0.00271	-0.07695	0.01749	-0.00701	-0.08659	0.00372	-0.01621	-0.13622	0.04378	-0.01043	-0.10855	0.02238	-0.01095	-0.18713	0.07180	-0.01342	-0.16454	0.05791	-0.01111	-0.09106	0.01891	-0.01479	-0.12368	0.03263	-0.01634	-0.10050	0.04136	-0.00881	-0.13053	0.04822	-0.01594
71	-0.10565	0.05557	0.03731	0.02198	-0.00894	0.00257	-0.10539	0.02009	0.03143	0.01545	-0.01263	0.00280	-0.04795	0.01041	-0.00639	-0.07839	0.00718	-0.01583	-0.12750	0.04089	-0.00907	-0.09956	0.02572	-0.00935	-0.16462	0.06186	-0.01219	-0.14004	0.04625	-0.00971	-0.08704	0.02401	-0.01307	-0.11799	0.04093	-0.01458	-0.06998	0.03073	-0.00745	-0.12188	0.04983	-0.01388
72	-0.07831	0.05620	0.02686	0.01877	-0.00800	0.00231	-0.09530	0.01795	0.03221	0.01389	-0.01107	0.00265	-0.02261	0.00527	-0.00603	-0.07077	0.01090	-0.01472	-0.11100	0.03475	-0.00801	-0.08611	0.02557	-0.00802	-0.13899	0.04928	-0.01106	-0.11242	0.03309	-0.00852	-0.08204	0.02794	-0.01116	-0.11359	0.04639	-0.01269	-0.03922	0.01979	-0.00640	-0.10826	0.04771	-0.01181
73	-0.05447	0.05580	0.01762	0.01514	-0.00732	0.00202	-0.08220	0.01693	0.03046	0.01250	-0.00958	0.00231	-0.00192	0.00178	-0.00590	-0.06303	0.01398	-0.01320	-0.09059	0.02713	-0.00724	-0.06865	0.02260	-0.00704	-0.11713	0.03712	-0.01006	-0.08547	0.02077	-0.00760	-0.07349	0.02937	-0.00930	-0.10846	0.04811	-0.01078	-0.01336	0.01081	-0.00570	-0.08897	0.04158	-0.00991
74	-0.03590	0.05518	0.01025	0.01180	-0.00689	0.00173	-0.06618	0.01808	0.02653	0.01138	-0.00825	0.00179	0.01423	-0.00071	-0.00599	-0.05405	0.01579	-0.01129	-0.06934	0.01979	-0.00671	-0.04840	0.01785	-0.00643	-0.10132	0.02655	-0.00928	-0.06160	0.01050	-0.00698	-0.05971	0.02738	-0.00766	-0.09964	0.04591	-0.00905	0.00510	0.00464	-0.00533	-0.06592	0.03243	-0.00836
75	-0.02206	0.05422	0.00448	0.00885	-0.00673	0.00147	-0.04778	0.01943	0.02102	0.01032	-0.00716	0.00117	0.02633	-0.00264	-0.00625	-0.04301	0.01584	-0.00922	-0.04805	0.01345	-0.00637	-0.02735	0.01245	-0.00611	-0.08989	0.01737	-0.00874	-0.04140	0.00245	-0.00667	-0.04104	0.02204	-0.00637	-0.08483	0.04033	-0.00764	0.01671	0.00075	-0.00526	-0.04242	0.02204	-0.00723
76	-0.01144	0.05243	-0.00026	0.00619	-0.00679	0.00125	-0.02824	0.01920	0.01476	0.00914	-0.00634	0.00059	0.03465	-0.00418	-0.00666	-0.02967	0.01400	-0.00723	-0.02614	0.00769	-0.00619	-0.00800	0.00763	-0.00598	-0.08005	0.00892	-0.00845	-0.02426	-0.00372	-0.00663	-0.02006	0.01469	-0.00549	-0.06444	0.03237	-0.00660	0.02391	-0.00205	-0.00543	-0.02116	0.01221	-0.00653
77	-0.00307	0.04957	-0.00433	0.00386	-0.00705	0.00106	-0.00963	0.01728	0.00884	0.00777	-0.00580	0.00044	0.03916	-0.00534	-0.00719	-0.01544	0.01119	-0.00557	-0.00392	0.00223	-0.00612	0.00732	0.00434	-0.00597	-0.07044	0.00097	-0.00838	-0.00964	-0.00828	-0.00683	-0.00059	0.00748	-0.00500	-0.04158	0.02338	-0.00595	0.02864	-0.00465	-0.00580	-0.00355	0.00443	-0.00618
78	0.00319	0.04566	-0.00778	0.00239	-0.00744	0.00091	0.00571	0.01488	0.00435	0.00633	-0.00553	0.00074	0.03946	-0.00617	-0.00779	-0.00271	0.00893	-0.00441	0.01685	-0.00242	-0.00617	0.01697	0.00290	-0.00604	-0.06089	-0.00623	-0.00848	0.00215	-0.01124	-0.00716	0.01416	0.00240	-0.00483	-0.02071	0.01463	-0.00563	0.03205	-0.00749	-0.00635	0.00968	-0.00035	-0.00612
79	0.00702	0.04096	-0.01055	0.00263	-0.00793	0.00076	0.01605	0.01366	0.00184	0.00521	-0.00553	0.00101	0.03480	-0.00679	-0.00843	0.00688	0.00806	-0.00382	0.03355	-0.00544	-0.00634	0.02052	0.00289	-0.00618	-0.05194	-0.01210	-0.00868	0.01041	-0.01258	-0.00758	0.02280	0.00034	-0.00491	-0.00568	0.00704	-0.00558	0.03482	-0.01074	-0.00703	0.01822	-0.00188	-0.00633
80	0.00810	0.03648	-0.01269	0.00373	-0.00847	0.00064	0.02110	0.01404	0.00107	0.00490	-0.00574	0.00115	0.02496	-0.00759	-0.00912	0.01292	0.00828	-0.00374	0.04397	-0.00661	-0.00667	0.01915	0.00338	-0.00639	-0.04489	-0.01628	-0.00892	0.01504	-0.01253	-0.00802	0.02571	0.00089	-0.00515	0.00195	0.00127	-0.00575	0.03727	-0.01436	-0.00782	0.02292	-0.00080	-0.00675
81	0.00635	0.03411	-0.01442	0.00483	-0.00904	0.00060	0.02189	0.01496	0.00125	0.00523	-0.00613	0.00121	0.01101	-0.00900	-0.00984	0.01604	0.00862	-0.00408	0.04740	-0.00668	-0.00713	0.01514	0.00345	-0.00666	-0.04143	-0.01887	-0.00915	0.01658	-0.01172	-0.00849	0.02430	0.00280	-0.00549	0.00272	-0.00222	-0.00609	0.03924	-0.01808	-0.00868	0.02577	0.00153	-0.00733
82	0.00227	0.03457	-0.01604	0.00573	-0.00962	0.00069	0.02020	0.01578	0.00152	0.00564	-0.00667	0.00121	-0.00447	-0.01127	-0.01060	0.01740	0.00832	-0.00475	0.04485	-0.00701	-0.00774	0.01045	0.00282	-0.00701	-0.04183	-0.02047	-0.00936	0.01542	-0.01091	-0.00897	0.02063	0.00467	-0.00593	-0.00117	-0.00334	-0.00658	0.03998	-0.02152	-0.00956	0.02903	0.00369	-0.00804
83	-0.00255	0.03593	-0.01794	0.00642	-0.01021	0.00089	0.01767	0.01673	0.00127	0.00595	-0.00734	0.00119	-0.01788	-0.01443	-0.01138	0.01722	0.00729	-0.00566	0.03826	-0.00858	-0.00846	0.00622	0.00168	-0.00745	-0.04342	-0.02185	-0.00956	0.01162	-0.01082	-0.00948	0.01645	0.00532	-0.00646	-0.00625	-0.00273	-0.00721	0.03949	-0.02467	-0.01040	0.03414	0.00462	-0.00882
84	-0.00573	0.03585	-0.02055	0.00688	-0.01075	0.00110	0.01533	0.01781	0.00008	0.00622	-0.00811	0.00116	-0.02546	-0.01865	-0.01212	0.01483	0.00578	-0.00671	0.02913	-0.01129	-0.00928	0.00326	-0.00003	-0.00798	-0.04220	-0.02353	-0.00974	0.00570	-0.01197	-0.01000	0.01284	0.00392	-0.00711	-0.00897	-0.00168	-0.00796	0.03906	-0.02803	-0.01115	0.04088	0.00378	-0.00964
85	-0.00434	0.03343	-0.02452	0.00735	-0.01123	0.00127	0.01390	0.01875	-0.00245	0.00620	-0.00895	0.00112	-0.02342	-0.02460	-0.01274	0.01028	0.00343	-0.00785	0.01847	-0.01430	-0.01014	0.00277	-0.00300	-0.00858	-0.03435	-0.02614	-0.00990	-0.00083	-0.01478	-0.01052	0.01073	-0.00001	-0.00785	-0.00683	-0.00159	-0.00880	0.04123	-0.03255	-0.01176	0.04796	0.00077	-0.01047
86	0.00458	0.02983	-0.03064	0.00824	-0.01158	0.00136	0.01459	0.01962	-0.00680	0.00577	-0.00979	0.00108	-0.00772	-0.03329	-0.01313	0.00616	-0.00068	-0.00901	0.00837	-0.01735	-0.01098	0.00663	-0.00805	-0.00918	-0.01718	-0.03051	-0.01003	-0.00545	-0.01955	-0.01098	0.01149	-0.00657	-0.00864	0.00086	-0.00330	-0.00967	0.04867	-0.03921	-0.01220	0.05401	-0.00486	-0.01124
