	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d
7	4.79823	1.43447	22.41632	2.25251	6.19147	2.66964	-2.06850	2.67934	3.42525	1.16251	23.51604	2.33890	7.16868	3.11065	-5.70950	2.30906	3.57245	19.65987	6.97370	-1.80271	2.69088	24.74259	9.47568	-3.12250	4.24865	6.08324	21.60019	23.56329	1.88878	4.81871	3.40708	-2.71803	4.09759	21.92341	3.46894	-4.55206	3.63446	21.31165	9.85854	-0.89173	2.20789	23.98973	10.57250	-6.09206	3.56216	23.55548	9.76352	-4.89867	3.63753	19.55051	4.96627	-1.49165	2.15974	19.01577	10.19209	-2.95190	7.53012	25.12091	4.42131	-3.20869	4.32321	22.75304	5.51875	-7.23772	5.46416	25.35189	7.33106	-5.41347	2.87258	25.84629	4.75492	-9.81684	4.21520	23.17228	9.27344	-4.42878	5.48794	26.30205	3.60302	-7.00427
8	4.62982	1.44321	22.18484	2.30988	7.71695	2.66840	-2.28678	2.54260	3.30330	1.11472	23.67199	2.44863	9.23237	3.02220	-5.64637	2.42435	3.31862	19.47104	8.56672	-1.77541	2.65063	24.85327	11.35111	-3.45259	4.24559	5.93616	21.49557	23.47300	3.24723	6.40095	2.87468	-3.01008	4.02363	21.97407	5.32385	-4.56268	3.51967	20.77910	10.61857	-1.13345	2.18240	24.10438	12.73107	-5.93280	3.45558	23.81127	12.03435	-4.72574	3.38396	19.22863	6.41192	-1.82346	2.00661	18.79653	11.55172	-2.37554	7.34118	24.82731	5.98455	-3.62585	4.11270	23.30477	8.26052	-6.59217	5.30616	25.28537	9.40869	-5.54427	2.73772	26.01587	6.84809	-10.02657	3.98718	22.91867	11.09696	-4.25636	5.25710	26.51576	5.75823	-7.50288
9	4.44889	1.45914	21.96593	2.39326	9.28654	2.71569	-2.18868	2.22728	3.17379	1.06522	23.86218	2.62885	11.36852	2.89952	-5.22394	2.47394	3.05472	19.27440	10.08356	-1.48638	2.59850	25.02018	13.28204	-3.52485	4.21994	5.79392	21.30165	23.42034	4.60158	8.11247	2.23167	-2.97405	3.92787	22.00366	7.18124	-4.34108	3.37867	20.24213	11.37407	-1.07026	2.14168	24.22305	14.90419	-5.34420	3.34288	24.06653	14.29512	-4.18361	3.12529	18.95381	7.88171	-1.83308	1.86620	18.51285	12.72465	-1.63860	7.14238	24.58525	7.68300	-3.60394	3.90271	23.93126	11.15910	-5.58717	5.12585	25.26246	11.62141	-5.10537	2.59882	26.32015	9.18786	-9.70094	3.75034	22.68743	12.93455	-3.66801	5.01165	26.81977	8.21392	-7.47105
10	4.26337	1.47832	21.74436	2.49423	10.82143	2.81862	-1.80541	1.79116	3.03775	1.01259	24.01302	2.85572	13.43094	2.78866	-4.50266	2.45478	2.80412	19.04348	11.44838	-0.97785	2.53080	25.16620	15.13669	-3.35976	4.15556	5.65770	20.99736	23.35274	5.88557	9.81990	1.56890	-2.62250	3.81647	22.00892	8.96213	-3.90621	3.22433	19.73035	12.14552	-0.73027	2.08665	24.27647	16.94044	-4.41572	3.22493	24.22392	16.37208	-3.35115	2.87344	18.72139	9.32787	-1.54692	1.74539	18.12806	13.66110	-0.79953	6.94591	24.39935	9.43128	-3.18478	3.69533	24.51040	13.97976	-4.33722	4.93074	25.26129	13.84507	-4.18886	2.45300	26.63713	11.55855	-8.92808	3.51513	22.44891	14.66782	-2.76097	4.74940	27.15305	10.83678	-6.92367
11	4.08116	1.49746	21.48451	2.60409	12.24064	2.93920	-1.18948	1.31894	2.89800	0.95716	24.04238	3.09719	15.28018	2.73555	-3.56882	2.38190	2.58524	18.72767	12.59307	-0.29600	2.44484	25.20130	16.79885	-2.98844	4.04394	5.52795	20.60661	23.21205	7.10339	11.40135	1.00058	-2.00107	3.69819	21.96232	10.57513	-3.30003	3.06704	19.23097	12.91661	-0.16481	2.02109	24.19248	18.71519	-3.26803	3.10643	24.19192	18.12295	-2.33021	2.63567	18.48506	10.68204	-1.02139	1.64898	17.61217	14.33095	0.08899	6.76479	24.24130	11.12080	-2.44811	3.49247	24.90459	16.49619	-2.96083	4.73171	25.22629	15.93232	-2.93597	2.29850	26.83097	13.74226	-7.84230	3.29290	22.14617	16.17558	-1.64910	4.47347	27.44328	13.45992	-5.94970
12	3.90908	1.51508	21.13777	2.70848	13.47331	3.02382	-0.39930	0.90938	2.75922	0.90126	23.87967	3.32038	16.80630	2.76750	-2.51192	2.27870	2.40899	18.27581	13.47521	0.51792	2.33977	25.04830	18.19124	-2.44242	3.88834	5.40497	20.19033	22.94254	8.29364	12.76119	0.61944	-1.17665	3.58251	21.81333	11.93069	-2.57065	2.91305	18.69471	13.64264	0.57102	1.95045	23.91474	20.14481	-2.02025	2.99606	23.91448	19.46176	-1.22125	2.41433	18.17423	11.87509	-0.32045	1.58060	16.95533	14.72886	0.98363	6.60931	24.04448	12.63118	-1.48424	3.29691	25.00017	18.54264	-1.55615	4.53981	25.07227	17.74886	-1.48520	2.13503	26.78041	15.55418	-6.58353	3.09389	21.70778	17.35866	-0.43623	4.19242	27.61065	15.89617	-4.68474
13	3.75259	1.53131	20.65928	2.78910	14.47032	3.03582	0.50793	0.68553	2.62806	0.84901	23.48556	3.49887	17.94652	2.87873	-1.40948	2.16603	2.27938	17.66043	14.08424	1.42350	2.21745	24.66848	19.28772	-1.75414	3.70329	5.28936	19.81410	22.50249	9.48501	13.84206	0.46789	-0.22206	3.47887	21.50931	12.96440	-1.76097	2.76526	18.06378	14.27081	1.42577	1.88157	23.41986	21.19439	-0.76721	2.90494	23.38709	20.36707	-0.10484	2.20891	17.72356	12.85473	0.49531	1.54336	16.17081	14.87281	1.84963	6.48495	23.72158	13.85452	-0.37890	3.11430	24.74353	20.04023	-0.19293	4.36353	24.71443	19.21001	0.05555	1.96494	26.40632	16.87434	-5.26947	2.92604	21.07382	18.16119	0.79634	3.91903	27.57908	17.97118	-3.27591
14	3.61586	1.54671	20.02283	2.83526	15.20844	2.97094	1.47849	0.72420	2.51278	0.80570	22.85993	3.61605	18.69027	3.03591	-0.32015	2.05517	2.19610	16.88574	14.43343	2.37680	2.08206	24.06809	20.10416	-0.96052	3.50903	5.18252	19.50609	21.87413	10.66897	14.62468	0.54338	0.79560	3.39629	21.01979	13.65541	-0.90522	2.62497	17.30070	14.75893	2.35075	1.82231	22.72168	21.87465	0.42632	2.84401	22.64936	20.87094	0.96378	2.01899	17.09678	13.59251	1.36992	1.54002	15.28948	14.79796	2.66004	6.39221	23.19651	14.72062	0.79154	2.95423	24.15121	20.99400	1.08600	4.20815	24.10360	20.29203	1.60979	1.79506	25.68704	17.66295	-3.98221	2.79494	20.21914	18.57638	1.99015	3.66828	27.29276	19.56210	-1.84941
15	3.50205	1.56137	19.22654	2.85199	15.68700	2.85378	2.46472	0.90138	2.42244	0.77635	22.03688	3.66616	19.07165	3.20224	0.71690	1.94798	2.15695	15.97965	14.54739	3.33186	1.93990	23.28739	20.67869	-0.10253	3.32429	5.08662	19.23570	21.06699	11.79905	15.12041	0.82603	1.82116	3.34243	20.34760	14.02663	-0.03049	2.49345	16.40074	15.08512	3.29983	1.78076	21.86268	22.23096	1.52126	2.82164	21.76406	21.03905	1.95151	1.84582	16.29305	14.08170	2.25285	1.57251	14.35037	14.54784	3.39525	6.32816	22.43266	15.20949	1.96080	2.82905	23.29554	21.47499	2.25985	4.07655	23.24316	21.01714	3.12108	1.63828	24.65645	17.95344	-2.76840	2.70457	19.16036	18.63568	3.10418	3.45496	26.73093	20.62157	-0.49121
16	3.41332	1.57485	18.28974	2.85350	15.92245	2.72254	3.42773	1.08001	2.36572	0.76381	21.07239	3.65390	19.15381	3.35679	1.67831	1.84262	2.15881	14.98130	14.45558	4.24603	1.79925	22.38410	21.05568	0.77820	3.16099	5.00418	18.92883	20.11357	12.81264	15.36255	1.29985	2.81306	3.32308	19.52411	14.12840	0.83918	2.37296	15.38714	15.24869	4.23183	1.76397	20.90038	22.32946	2.49781	2.84220	20.79758	20.95114	2.84205	1.69279	15.33992	14.33298	3.10254	1.64188	13.39195	14.16559	4.04295	6.28882	21.44102	15.34478	3.07417	2.75103	22.28027	21.59725	3.32287	3.97050	22.18086	21.43031	4.54436	1.51271	23.38908	17.82897	-1.64947	2.65751	17.94525	18.39204	4.11001	3.29162	25.91167	21.17397	0.75290
17	3.35102	1.58667	17.24644	2.84945	15.94460	2.61258	4.33812	1.20539	2.34952	0.76767	20.03030	3.59271	19.01185	3.49700	2.55147	1.73923	2.19786	13.93159	14.19203	5.08586	1.66954	21.41887	21.27813	1.64380	3.02334	4.93776	18.50676	19.06030	13.65677	15.39793	1.95066	3.74247	3.34219	18.59687	14.01957	1.67981	2.26714	14.29979	15.26771	5.11282	1.77642	19.89368	22.24309	3.35094	2.90577	19.80700	20.68538	3.63119	1.56488	14.28186	14.37235	3.88936	1.74858	12.44529	13.68781	4.59809	6.27087	20.26830	15.17806	4.08976	2.72920	21.21552	21.49080	4.27706	3.89163	20.98714	21.58389	5.84463	1.43713	21.98118	17.39692	-0.63419	2.65470	16.63578	17.90806	4.98940	3.18731	24.88398	21.29312	1.86504
18	3.31564	1.59659	16.13808	2.83968	15.79300	2.54642	5.17476	1.26595	2.37775	0.78496	18.96885	3.50171	18.71772	3.63026	3.33141	1.64118	2.26959	12.86593	13.79426	5.83135	1.55962	20.44270	21.38296	2.46480	2.91032	4.88978	17.91979	17.95747	14.29987	15.27855	2.75071	4.59136	3.40174	17.61724	13.75605	2.46856	2.18036	13.18472	15.17506	5.91795	1.81963	18.89130	22.03838	4.08755	3.00910	18.83168	20.30588	4.32280	1.46727	13.16901	14.23857	4.59485	1.89207	11.52906	13.14183	5.06216	6.27204	18.97847	14.77520	4.97797	2.76729	20.19282	21.27170	5.12785	3.84112	19.73495	21.53275	6.99981	1.42582	20.53171	16.76798	0.27484	2.69466	15.29431	17.24973	5.73405	3.14674	23.71426	21.07698	2.84274
19	3.30653	1.60473	15.00568	2.81960	15.51143	2.53133	5.92416	1.27365	2.45093	0.81184	17.92939	3.40124	18.32828	3.76355	4.01950	1.55297	2.36890	11.80823	13.29820	6.47734	1.47618	19.48614	21.39489	3.22377	2.81880	4.86249	17.15860	16.84992	14.73130	15.05326	3.65191	5.35033	3.50146	16.62936	13.38620	3.18859	2.11674	12.08542	15.01100	6.63337	1.89318	17.92292	21.76290	4.72289	3.14717	17.88801	19.85434	4.92550	1.40344	12.04677	13.97689	5.20932	2.06996	10.64806	12.54538	5.44154	6.29049	17.63753	14.20701	5.72139	2.86368	19.26531	21.01681	5.88271	3.81835	18.48623	21.33296	8.00352	1.48582	19.12322	16.03871	1.07991	2.77305	13.97270	16.48079	6.34613	3.16996	22.47206	20.62702	3.69111
20	3.32185	1.61139	13.88213	2.78716	15.14100	2.56198	6.58109	1.25361	2.56656	0.84496	16.93016	3.30787	17.87826	3.89689	4.62200	1.47714	2.49018	10.76848	12.73311	7.03165	1.42333	18.55443	21.32225	3.91631	2.74571	4.85767	16.24783	15.76935	14.95973	14.75943	4.59442	6.01563	3.63904	15.66158	12.94818	3.83342	2.07938	11.03468	14.81199	7.25726	1.99602	16.99512	21.43688	5.27516	3.31448	16.96985	19.34706	5.44902	1.37407	10.94784	13.63065	5.73146	2.27703	9.79521	11.90777	5.74478	6.32435	16.30248	13.54131	6.31574	3.01298	18.44106	20.75243	6.54884	3.82038	17.28227	21.03648	8.86490	1.61694	17.80639	15.27814	1.78846	2.88308	12.70410	15.65529	6.83762	3.25267	21.21765	20.03336	4.42003
21	3.35877	1.61688	12.78695	2.74514	14.71409	2.62559	7.14836	1.23422	2.72019	0.88202	15.96724	3.23033	17.37974	4.02231	5.14784	1.41252	2.62737	9.74594	12.12010	7.51033	1.40293	17.63124	21.15909	4.54817	2.68890	4.87598	15.23424	14.72967	15.01424	14.41752	5.52042	6.58652	3.81071	14.72312	12.46729	4.40694	2.06987	10.04824	14.60051	7.79797	2.12720	16.09426	21.05405	5.75984	3.50606	16.05612	18.77887	5.90012	1.37734	9.88843	13.23365	6.16849	2.50545	8.95692	11.23244	5.98081	6.37141	15.01359	12.83517	6.77049	3.20841	17.69041	20.45966	7.13066	3.84257	16.13660	20.68109	9.60497	1.81331	16.59397	14.52223	2.41267	3.01673	11.49887	14.81047	7.22770	3.38742	19.99190	19.36429	5.04351
22	3.41396	1.62125	11.72565	2.69873	14.25129	2.70701	7.63470	1.23774	2.90610	0.92171	15.02217	3.16775	16.82878	4.12681	5.60599	1.35496	2.77406	8.73517	11.47367	7.93150	1.41461	16.68990	20.89295	5.12865	2.64736	4.91670	14.17394	13.72837	14.93956	14.03235	6.38263	7.06436	4.01170	13.80834	11.95566	4.91844	2.08824	9.12387	14.38176	8.26945	2.28506	15.19500	20.59188	6.18588	3.71751	15.12279	18.13433	6.28009	1.40998	8.87137	12.80799	6.53380	2.74613	8.12072	10.52300	6.15921	6.42920	13.78968	12.12873	7.10689	3.44352	16.96250	20.09347	7.62904	3.87997	15.03580	20.28211	10.25010	2.06514	15.46710	13.77814	2.96767	3.16612	10.34699	13.96415	7.53889	3.56512	18.81098	18.66079	5.57897
23	3.48384	1.62425	10.69351	2.65170	13.76265	2.79180	8.05168	1.27360	3.11786	0.96339	14.07307	3.11122	16.21614	4.19666	6.00346	1.29965	2.92376	7.73080	10.80444	8.31123	1.45607	15.70589	20.51298	5.66338	2.62101	4.97772	13.11744	12.75345	14.78160	13.60091	7.14709	7.45391	4.23619	12.90586	11.41670	5.37624	2.13263	8.24547	14.14767	8.68699	2.46636	14.27162	20.02605	6.55436	3.94433	14.15349	17.40106	6.58580	1.46827	7.89448	12.36847	6.84293	2.99040	7.28291	9.79087	6.29165	6.49489	12.62948	11.44390	7.35296	3.71257	16.20465	19.60729	8.04288	3.92797	13.94927	19.83408	10.82509	2.36056	14.39087	13.03557	3.46812	3.32445	9.22767	13.12014	7.79327	3.77641	17.66928	17.93860	6.04521
24	3.56451	1.62549	9.68128	2.60473	13.25221	2.86744	8.41130	1.33818	3.34842	1.00676	13.10371	3.04866	15.53646	4.22145	6.34463	1.24348	3.07015	6.72908	10.12210	8.66287	1.52337	14.66569	20.01495	6.15049	2.60994	5.05557	12.09717	11.79176	14.57310	13.12113	7.79431	7.76466	4.47721	12.00716	10.85221	5.78448	2.19880	7.38979	13.88435	9.06428	2.66560	13.30672	19.34240	6.86024	4.18163	13.14452	16.57902	6.81446	1.54822	6.95806	11.92809	7.10956	3.23083	6.44885	9.05577	6.39186	6.56541	11.52051	10.79018	7.53679	4.00980	15.37821	18.97272	8.37219	3.98218	12.84354	19.32112	11.34830	2.68679	13.33051	12.27878	3.92405	3.48584	8.12032	12.27765	8.00967	4.01214	16.54802	17.19584	6.45926
25	3.65161	1.62470	8.68041	2.55695	12.72312	2.92412	8.72431	1.42095	3.59027	1.05161	12.10712	2.97110	14.79219	4.19768	6.63254	1.18609	3.20705	5.72789	9.43750	8.99720	1.61174	13.57061	19.40414	6.58238	2.61356	5.14550	11.12519	10.83415	14.33157	12.59685	8.31994	8.01014	4.72709	11.10989	10.26755	6.14475	2.28027	6.53379	13.57858	9.41093	2.87535	12.29515	18.54313	7.09768	4.42397	12.10389	15.68373	6.96909	1.64574	6.06719	11.50076	7.34365	3.46112	5.62490	8.33639	6.47321	6.63780	10.44985	10.17268	7.68109	4.32856	14.46671	18.18646	8.62058	4.03782	11.69372	18.72915	11.83014	3.03077	12.26053	11.49361	4.33917	3.64512	7.01152	11.43786	8.20136	4.26357	15.42528	16.42247	6.83351
26	3.74023	1.62170	7.68592	2.50834	12.18095	2.95560	8.99911	1.51116	3.83585	1.09758	11.08447	2.87669	13.99283	4.13025	6.87085	1.12943	3.32876	4.72718	8.76354	9.32148	1.71610	12.43486	18.69593	6.95071	2.63016	5.24137	10.19950	9.87706	14.06789	12.03831	8.73399	8.20461	4.97800	10.21468	9.67095	6.45952	2.36911	5.66026	13.22193	9.73048	3.08776	11.24297	17.64606	7.26598	4.66581	11.04743	14.74427	7.06139	1.75670	5.22854	11.09975	7.55197	3.67595	4.81033	7.64103	6.54580	6.70927	9.41097	9.59766	7.80073	4.66121	13.47543	17.26540	8.79590	4.08898	10.48749	18.05304	12.27412	3.37952	11.16674	10.67043	4.71274	3.79750	5.89639	10.60548	8.37553	4.52249	14.28332	15.60855	7.17478
27	3.82516	1.61629	6.69627	2.46070	11.63374	2.95877	9.24129	1.60060	4.07801	1.14403	10.04192	2.76986	13.15280	4.03035	7.06534	1.07645	3.43058	3.72980	8.11565	9.63860	1.83143	11.27918	17.91273	7.25026	2.65714	5.33593	9.31081	8.92192	13.79150	11.45993	9.05650	8.35908	5.22218	9.31962	9.06914	6.73373	2.45730	4.76004	12.81152	10.01992	3.29606	10.16234	16.67861	7.37315	4.90214	9.99548	13.79855	7.11015	1.87667	4.44539	10.73455	7.73972	3.87067	3.99781	6.96880	6.61548	6.77676	8.40380	9.07344	7.90340	4.99958	12.42511	16.23966	8.91004	4.12828	9.22200	17.29572	12.67831	3.72064	10.04390	9.80547	5.04354	3.93859	4.77644	9.78762	8.53479	4.78140	13.11189	14.74946	7.48640
28	3.90142	1.60806	5.71175	2.41703	11.09001	2.93245	9.45377	1.68334	4.31028	1.18992	8.98765	2.65780	12.28953	3.91122	7.22442	1.02961	3.50981	2.74164	7.51044	9.94779	1.95316	10.12378	17.07836	7.48075	2.69192	5.42207	8.44730	7.97217	13.50982	10.87670	9.31053	8.47999	5.45191	8.41903	8.46562	6.97384	2.53812	3.83105	12.34877	10.27203	3.49529	9.06518	15.67002	7.43485	5.12859	8.96924	12.88656	7.13689	2.00086	3.71559	10.40958	7.91140	4.04138	3.17949	6.31705	6.68550	6.83647	7.43043	8.60841	7.99195	5.33545	11.34286	15.14703	8.97813	4.14745	7.89868	16.46365	13.03679	4.04271	8.89234	8.90209	5.33371	4.06465	3.65710	8.99270	8.67969	5.03372	11.90928	13.84949	7.77168
29	3.96508	1.59647	4.73308	2.38074	10.55691	2.87683	9.63759	1.75501	4.52700	1.23394	7.92984	2.54765	11.42163	3.78452	7.35833	0.98989	3.56643	1.76986	6.96090	10.24644	2.07703	8.98363	16.21425	7.64877	2.73274	5.49427	7.59825	7.03035	13.22565	10.30163	9.51450	8.57077	5.65981	7.50736	7.86305	7.18571	2.60720	2.87554	11.83790	10.47956	3.68202	7.95917	14.64545	7.46980	5.34102	7.98657	12.04391	7.16120	2.12444	3.03248	10.12524	8.07044	4.18591	2.35131	5.68584	6.75835	6.88396	6.49154	8.20980	8.06699	5.66070	10.25361	14.02688	9.01660	4.13866	6.52000	15.56356	13.34169	4.33565	7.71501	7.97111	5.59054	4.17297	2.54664	8.23062	8.81035	5.27387	10.68203	12.92253	8.03566
30	4.01400	1.58102	3.76108	2.35627	10.03938	2.79368	9.79268	1.81275	4.72360	1.27457	6.87549	2.44556	10.56710	3.65934	7.47755	0.95690	3.60317	0.81964	6.47133	10.53289	2.19934	7.86848	15.33946	7.76824	2.77889	5.54950	6.75689	6.09864	12.93582	9.74645	9.67681	8.63366	5.83971	6.58261	7.26533	7.37334	2.66334	1.89726	11.28454	10.63806	3.85379	6.84733	13.62370	7.49396	5.53572	7.05849	11.29693	7.19763	2.24293	2.38527	9.87853	8.21886	4.30476	1.51361	5.07831	6.83690	6.91500	5.58589	7.88314	8.12842	5.96721	9.17444	12.91414	9.04062	4.09641	5.08901	14.60214	13.58571	4.59103	6.51541	7.02850	5.82510	4.26275	1.45607	7.51314	8.92707	5.49721	9.44351	11.99043	8.28463
31	4.04829	1.56156	2.79641	2.34930	9.53973	2.68677	9.91877	1.85564	4.89679	1.31029	5.82945	2.35636	9.74127	3.54266	7.59111	0.92972	3.62525	-0.10751	6.03708	10.80921	2.31693	6.78368	14.47129	7.85812	2.83015	5.58685	5.92022	5.18044	12.63236	9.22236	9.79666	8.67033	5.98763	5.64493	6.67612	7.53986	2.70908	0.89994	10.69389	10.74582	4.00858	5.72939	12.61731	7.51620	5.71003	6.18803	10.66034	7.25420	2.35265	1.75872	9.66240	8.35740	4.40147	0.67007	4.49988	6.92546	6.92700	4.71183	7.63144	8.17573	6.24705	8.11257	11.83554	9.06230	4.01930	3.61025	13.58707	13.76435	4.80285	5.29670	6.09125	6.04854	4.33604	0.39740	6.85127	9.03065	5.69980	8.21022	11.07844	8.52420
32	4.07028	1.53853	1.83927	2.36547	9.05772	2.56192	10.01583	1.88492	5.04473	1.33976	4.79359	2.28309	8.95499	3.43993	7.70514	0.90755	3.63927	-1.01294	5.64926	11.08095	2.42726	5.73018	13.62474	7.93935	2.88548	5.60705	5.08710	4.27973	12.30658	8.73812	9.86944	8.68142	6.10225	4.69306	6.09589	7.68913	2.75047	-0.11229	10.06961	10.80187	4.14412	4.60307	11.63352	7.53687	5.86273	5.37124	10.13702	7.33103	2.45079	1.13424	9.46536	8.48560	4.48208	-0.17386	3.95701	7.02936	6.91995	3.86811	7.45420	8.20779	6.49313	7.06611	10.80817	9.08960	3.91091	2.08950	12.52682	13.87689	4.96805	4.06193	5.17448	6.26896	4.39831	-0.61924	6.25181	9.12273	5.87822	6.99701	10.20907	8.75686
33	4.08425	1.51287	0.88975	2.40805	8.59151	2.42724	10.08413	1.90381	5.16701	1.36213	3.76682	2.22649	8.21329	3.35468	7.82179	0.88964	3.65267	-1.89761	5.30020	11.35350	2.52839	4.70421	12.81140	8.03113	2.94247	5.61222	4.25701	3.39847	11.95394	8.29711	9.89258	8.66668	6.18514	3.72320	5.52152	7.82688	2.79645	-1.13214	9.41563	10.80527	4.25741	3.46438	10.67455	7.54884	5.99395	4.59935	9.71866	7.41949	2.53583	0.49262	9.27231	8.60082	4.55388	-1.01213	3.45521	7.15282	6.89645	3.05307	7.34653	8.22268	6.70042	6.02648	9.83804	9.12459	3.77999	0.53412	11.42992	13.92569	5.08733	2.81601	4.29070	6.49025	4.45795	-1.58756	5.71646	9.20586	6.02958	5.81306	9.39621	8.98031
34	4.09575	1.48568	-0.05159	2.47628	8.13946	2.29351	10.12434	1.91697	5.26484	1.37733	2.74600	2.18480	7.51490	3.28766	7.93880	0.87533	3.67234	-2.76081	4.98669	11.62996	2.61914	3.69829	12.03702	8.14520	2.99798	5.60593	3.42970	2.53506	11.57701	7.89656	9.86957	8.62598	6.24051	2.73135	4.94932	7.96052	2.85676	-2.14711	8.74043	10.75638	4.34472	2.30842	9.73786	7.54040	6.10501	3.86075	9.38790	7.50468	2.60777	-0.18268	9.06628	8.69713	4.62424	-1.83887	2.99772	7.29683	6.86067	2.26316	7.29909	8.21804	6.86719	4.98152	8.91909	9.16226	3.63994	-1.04469	10.30592	13.91483	5.16572	1.56667	3.44878	6.71254	4.52464	-2.50537	5.24368	9.28278	6.15217	4.65988	8.64153	9.18800
