	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d
29	-6.20308	1.10474	23.23586	4.82077	32.28385	3.47874	12.23033	2.24888	7.04838	1.81891	23.50888	2.49206	36.02705	2.83914	10.19419	2.29886	-6.00715	-7.96347	-5.01390	-5.65494	-6.37593	29.67048	27.18061	20.01037	19.67997	19.63785	37.59042	33.82044	31.22782	29.50186	29.27868	9.81970	10.22096	14.02082	12.18159	14.90857	7.61603	8.91292	7.09102	4.57356	22.30484	23.59281	21.19256	26.94530	33.76550	40.04101	34.30816	35.99352	12.39565	9.83434	11.41613	7.13066
30	-6.11783	1.26442	23.11498	5.01512	32.44288	3.14019	12.11919	2.33450	6.99544	1.65141	23.34332	2.30589	36.02067	2.36133	10.46252	2.65624	-6.35131	-7.93355	-4.49721	-5.50017	-6.30690	29.83104	27.17971	19.17200	19.85938	19.53278	37.25091	33.88201	31.26192	29.79370	30.02586	9.77136	10.23224	13.97970	11.51097	15.10169	7.34272	8.79636	7.04164	4.80104	22.28670	23.19444	21.29220	26.59996	34.56437	39.54274	34.80331	35.17225	12.99604	9.76743	12.05080	7.03582
31	-5.81226	1.47627	22.77937	5.23094	32.72150	2.85494	12.06247	2.47634	6.97373	1.47815	23.13016	2.19986	35.97282	2.09666	10.68698	2.94591	-6.37792	-7.82985	-3.96621	-4.87480	-6.01254	29.73740	27.05256	18.36131	19.52707	19.21848	37.12984	33.98262	31.48903	30.17415	30.83187	9.86483	10.29969	14.01706	10.74592	15.38485	7.21256	8.75704	6.76048	5.16484	22.38492	22.83102	21.07089	26.23381	35.38631	39.00247	35.33466	34.16786	13.43197	9.73259	12.61888	6.96446
32	-5.44729	1.55515	22.36699	5.32040	32.96286	2.77478	12.05176	2.64602	6.96733	1.45295	22.85136	2.09783	35.87880	2.14949	10.87681	3.20807	-5.96873	-7.70938	-3.65312	-4.41569	-5.48952	29.29410	26.89325	17.79183	19.21740	18.63835	37.25176	34.10003	31.77304	30.24425	31.44521	10.05657	10.39757	14.13191	10.03189	15.64086	7.32953	8.78670	6.38261	5.37047	22.57475	22.51685	20.62439	25.68947	36.01344	38.46795	35.82640	33.20741	13.84349	9.73798	13.05371	6.87204
33	-5.22683	1.44496	22.03891	5.17643	33.04050	2.84863	12.04454	2.79878	6.98977	1.53564	22.56648	2.01591	35.78279	2.34643	11.04688	3.44764	-5.26848	-7.60550	-3.73168	-4.64528	-4.88320	28.52005	26.71547	17.61897	19.40207	17.93798	37.34548	34.15298	31.98448	29.84438	31.87517	10.30937	10.49282	14.21343	9.39535	15.81172	7.59425	8.83337	6.16185	5.36962	22.77186	22.21978	20.18569	25.08860	36.40790	37.97018	36.29834	32.45473	14.17957	9.80457	13.45689	6.74649
34	-5.14861	1.41287	21.77771	4.92467	33.09327	2.91319	12.08211	2.95273	7.06078	1.54120	22.30754	2.00928	35.68094	2.51825	11.22141	3.60366	-4.50200	-7.52944	-4.11553	-5.33900	-4.25706	27.54705	26.55450	17.73858	19.83213	17.21629	37.27553	34.16619	32.23902	29.32907	32.45657	10.58321	10.59466	14.27212	8.92345	16.03710	7.76451	8.84780	6.22484	5.40598	22.76117	21.89002	19.86763	24.71137	36.59922	37.49266	36.67948	31.95240	14.39033	9.93679	13.84939	6.70915
35	-5.14138	1.50411	21.61651	4.79766	33.32483	2.91964	12.24547	3.11519	7.19990	1.38150	22.09296	2.07843	35.56157	2.57896	11.42018	3.65227	-4.20564	-7.43943	-4.52231	-5.82647	-3.71306	27.00859	26.39895	17.95211	20.02057	16.70234	37.19831	34.22398	32.72984	29.09073	33.38127	10.83167	10.73600	14.41297	8.77907	16.46760	7.77263	8.82205	6.52522	5.67970	22.44721	21.50998	19.71052	24.70414	36.57482	36.99519	36.97229	31.70397	14.51464	10.11070	14.21101	6.84438
36	-5.15942	1.46227	21.60617	4.74941	33.73018	2.91527	12.57689	3.23385	7.30642	1.21112	21.85262	2.24728	35.44807	2.50213	11.60292	3.61407	-4.53392	-7.29179	-4.75157	-5.80245	-3.41735	27.12817	26.17764	18.20164	19.82298	16.70044	37.13498	34.31416	33.49444	29.11839	34.58892	11.03475	10.92321	14.69465	9.13773	17.09414	7.73462	8.76608	6.75264	5.97234	21.96600	21.10229	19.49042	24.85179	36.32978	36.49324	37.22830	31.74093	14.49444	10.31093	14.53645	7.06985
37	-5.19297	1.35834	21.68851	4.71756	34.19469	2.92877	13.03624	3.29046	7.25937	1.17413	21.50484	2.44994	35.41320	2.39114	11.74830	3.54673	-5.16663	-7.15792	-4.78207	-5.47386	-3.38440	27.55464	25.93252	18.44504	19.37372	17.13661	37.05422	34.38274	34.39189	29.34776	35.79683	11.27933	11.13997	15.12048	9.88046	17.76095	7.68164	8.67340	6.71001	5.97245	21.40758	20.70708	19.04029	24.86443	36.05832	36.08626	37.53032	31.97791	14.34057	10.56239	14.82816	7.26208
38	-5.23801	1.33327	21.75033	4.71721	34.61600	2.92639	13.50727	3.34150	7.04079	1.25328	21.06308	2.64705	35.56428	2.39839	11.89808	3.47569	-5.73725	-7.13614	-4.68194	-5.10918	-3.52555	27.89086	25.76875	18.56298	18.85336	17.67567	37.00444	34.44875	35.16460	29.73929	36.72294	11.54468	11.38006	15.63644	10.62556	18.34960	7.54918	8.52942	6.39129	5.69329	20.80756	20.35836	18.38109	24.70529	36.05721	35.89066	38.03314	32.27610	14.15198	10.91877	15.09420	7.42739
39	-5.26569	1.40071	21.70914	4.79716	34.95222	2.93200	13.91419	3.43238	6.70730	1.36550	20.60435	2.91289	35.98458	2.59101	12.07284	3.39784	-6.11515	-7.21229	-4.53582	-4.81134	-3.65384	28.06371	25.69600	18.53268	18.21968	18.03366	37.07676	34.53850	35.68466	30.11255	37.34866	11.69439	11.65220	16.16003	11.18918	18.87516	7.30684	8.33987	5.78867	5.39384	20.24039	20.06940	17.54439	24.56323	36.51292	35.95691	38.87550	32.59301	13.92868	11.40919	15.35235	7.60114
40	-5.22151	1.50417	21.52885	4.87627	35.17507	3.02149	14.24835	3.59531	6.27570	1.53362	20.13042	3.37949	36.68574	2.92580	12.23952	3.32024	-6.08171	-7.38644	-4.38702	-4.63972	-3.61266	27.89128	25.68465	18.46688	17.49461	18.10684	37.16257	34.60161	36.08533	30.22420	37.80164	11.62238	11.95959	16.64154	11.59350	19.42477	6.88863	8.14613	4.81238	5.25566	19.62515	19.85589	16.41984	24.62083	37.45176	36.25061	40.04521	32.99538	13.66202	11.98636	15.54720	7.76251
41	-5.21592	1.59728	21.35517	4.88451	35.27322	3.20317	14.51845	3.78762	5.69159	1.89149	19.55848	4.04138	37.59062	3.41800	12.38068	3.30143	-5.84870	-7.61673	-4.27283	-4.86579	-3.47553	27.57458	25.66096	18.53025	16.96399	18.04606	37.00363	34.60485	36.56974	30.02344	38.16442	11.39386	12.29767	17.04599	11.90674	19.94799	6.08023	8.01723	3.47133	5.19757	18.69536	19.77051	14.98523	24.78282	38.72360	36.71189	41.52305	33.40394	13.35818	12.54897	15.74847	7.86711
42	-5.35578	1.65807	21.33855	4.83731	35.32189	3.40759	14.72828	3.88095	4.99512	2.39195	18.89362	4.74859	38.59725	4.11637	12.52634	3.37724	-5.73233	-7.82403	-4.27250	-5.48442	-3.46561	27.47269	25.55854	18.86894	16.69616	18.09643	36.71223	34.52353	37.20047	29.76833	38.40491	11.14119	12.61840	17.34381	12.31050	20.22753	4.66856	8.00094	2.16661	5.14437	17.25226	19.85924	13.58380	24.87916	40.21774	37.30384	43.25456	33.61287	13.11268	13.03412	16.04235	7.91621
43	-5.62435	1.62368	21.48414	4.73276	35.34567	3.64632	14.84045	3.85794	4.39068	2.86836	18.30019	5.30757	39.61697	4.96591	12.69108	3.50453	-5.72771	-7.95616	-4.46955	-6.19746	-3.77090	27.55839	25.36751	19.54402	16.54936	18.40144	36.68046	34.32645	37.86798	29.45608	38.39737	10.89674	12.85249	17.54206	12.74641	20.16456	2.89623	8.07025	1.49223	5.10400	15.55159	20.07298	12.73265	24.84356	41.88812	37.98235	45.04101	33.55640	13.03859	13.45280	16.35126	7.92167
44	-5.95040	1.44140	21.71582	4.61093	35.26900	3.83680	14.81059	3.81574	4.10147	3.13371	17.99973	5.51279	40.59027	5.82376	12.86139	3.61356	-5.82713	-7.97768	-4.85946	-6.69816	-4.38958	27.72713	25.08292	20.43103	16.41097	18.92705	36.83655	34.03364	38.33524	29.11308	38.02648	10.64675	12.97213	17.65802	12.89246	19.88356	1.56500	8.14100	1.67971	5.02017	14.39312	20.27120	12.66255	24.67204	43.71843	38.66641	46.60388	33.37234	13.14994	13.84223	16.54655	7.90683
45	-6.16999	1.12486	21.89507	4.57827	35.11452	3.83607	14.70125	3.80821	4.08800	3.12137	17.93185	5.48705	41.36968	6.49619	12.97846	3.61417	-5.97399	-7.87493	-5.31132	-6.60880	-5.08090	27.92014	24.69245	21.22013	16.07933	19.56330	36.96171	33.74090	38.41308	29.01138	37.44558	10.37882	13.00998	17.69864	12.82321	19.59558	1.39475	8.14838	1.89545	4.91342	14.50518	20.33292	12.43259	24.45674	45.67307	39.27459	47.38083	33.15025	13.42140	14.21494	16.38442	7.89309
46	-6.21960	0.85910	21.94349	4.67041	34.93427	3.70689	14.53800	3.79853	4.11010	3.10986	17.79763	5.83865	41.74051	6.83669	12.94509	3.46665	-6.12131	-7.70679	-5.69392	-5.99027	-5.58568	28.04564	24.24522	21.71363	15.48410	20.22884	36.95064	33.55656	38.11636	29.05051	36.99725	10.14827	13.04823	17.62684	12.55757	19.30909	2.14981	8.07081	1.17560	5.04419	15.53097	20.22046	10.96494	24.47415	47.27079	39.76009	47.01590	32.91525	13.63799	14.53488	15.70502	7.90245
47	-6.18881	0.86382	21.94062	4.77977	34.81216	3.47734	14.32963	3.73394	4.17488	3.15558	17.61777	6.30297	41.63260	6.79252	12.67634	3.20366	-6.33560	-7.58100	-5.95478	-5.29263	-5.78004	28.15605	23.84146	21.95836	15.04002	20.70720	36.84664	33.52534	37.62110	29.26837	36.79933	10.00453	13.11897	17.35437	12.17227	18.99801	2.62661	7.91546	0.72491	5.43252	15.95852	19.97014	9.83296	24.70947	47.79240	40.11993	45.91910	32.69897	13.50417	14.74643	14.51531	7.93946
48	-6.06188	1.13975	21.84877	4.91660	34.78495	3.16337	14.14779	3.59744	4.23433	2.98071	17.44582	6.22619	41.21560	6.40433	12.15366	2.91510	-6.60022	-7.51290	-6.08976	-4.43462	-5.67188	28.23783	23.49969	22.08407	14.64105	20.78122	36.63717	33.65017	37.13752	29.71002	36.78988	9.88985	13.22344	16.87917	12.03276	18.71376	2.31606	7.70321	1.25235	5.66570	15.23112	19.65592	10.15062	24.74560	47.23038	40.42167	44.63053	32.57982	12.93324	14.84916	12.82257	8.00969
49	-5.78317	1.68067	21.58798	5.14446	35.07561	2.30396	14.31345	3.28240	4.36165	2.62463	17.46032	5.71479	40.72329	5.86883	11.45143	2.80065	-6.80584	-7.43957	-6.10236	-3.07730	-5.49078	28.10741	23.18844	22.13390	13.86750	20.64264	36.30267	33.91020	36.74528	31.55640	36.86348	9.81660	13.40164	16.32095	13.54123	18.48684	2.17052	7.45247	2.19320	5.63039	14.58642	19.34590	11.40951	24.49946	46.12491	40.79338	43.42698	32.54789	11.95423	14.91494	10.77527	8.16127
50	-5.54782	2.21429	21.39390	5.23032	35.58576	1.18126	14.68300	3.20961	4.74515	2.03295	17.80909	4.93075	40.20000	5.26736	10.62844	3.06488	-6.99748	-7.33321	-6.02422	-1.79357	-5.59062	27.82690	22.95288	22.08502	13.34862	20.75610	35.88136	34.20674	36.38660	34.52059	36.93354	9.79242	13.61611	15.74089	15.90224	18.36332	2.56456	7.18044	3.70114	5.53448	14.50537	19.08580	13.42175	24.22341	44.72276	41.30589	42.16668	32.60466	10.54928	14.98819	8.53853	8.43778
51	-5.51615	2.40568	21.45650	4.91160	36.03262	1.12867	14.93572	3.40929	5.27564	1.50233	18.24346	4.37148	39.67376	4.62240	9.78919	3.68571	-7.09581	-7.17070	-5.97450	-1.33656	-6.00318	27.43681	22.78083	22.00889	13.79933	21.25665	35.49233	34.44815	36.01969	37.16489	37.03804	9.80873	13.80454	15.09846	17.58113	18.38576	3.26901	6.90344	5.35807	5.57205	14.64268	18.88752	15.27333	24.17030	43.04960	41.93208	40.83989	32.87349	8.78790	15.05493	6.44656	8.86737
52	-5.67470	2.11512	21.70951	4.23456	36.34847	1.76968	15.03372	3.59153	5.69942	0.94577	18.42598	4.25305	39.28866	4.09893	9.08589	4.43707	-7.04454	-6.93230	-6.13923	-1.95604	-6.30140	26.93674	22.60676	22.13285	15.12043	21.75079	35.24543	34.55695	35.71958	38.97563	37.24476	9.95012	13.84673	14.38735	18.44509	18.53933	4.38757	6.60884	6.06564	5.73562	15.02222	18.70288	15.64691	24.33189	41.25694	42.62835	39.89724	33.37211	6.94416	15.12695	4.85819	9.41425
53	-5.86460	1.48791	21.94175	3.42832	36.51725	2.16213	15.03585	3.69063	5.88277	0.25145	18.26931	4.40183	39.16249	3.89545	8.60362	5.14136	-6.91231	-6.61350	-6.58239	-3.28064	-5.93417	26.31812	22.37850	22.62175	16.73342	21.65694	35.13734	34.51096	35.58699	39.81315	37.53780	10.25742	13.69279	13.67526	18.82050	18.73328	5.67366	6.24602	5.77313	5.83826	15.46549	18.43497	14.75314	24.42365	39.63780	43.36898	39.70631	33.93684	5.29218	15.23694	3.87537	10.00997
54	-5.89861	1.10994	21.97629	2.76328	36.54747	2.22043	15.03754	3.79711	5.77883	0.56200	17.86915	4.68186	39.31044	3.99644	8.34222	5.70555	-6.78381	-6.18202	-7.05911	-4.68467	-4.78345	25.58163	22.05602	23.27883	18.17798	20.78701	34.96732	34.49943	35.64037	39.79560	37.83463	10.58884	13.48141	13.08956	19.15775	18.87016	6.45943	5.74501	5.08531	5.82556	15.43867	17.97781	13.68472	24.37538	38.46526	44.12473	40.16718	34.48459	3.97659	15.37495	3.43199	10.58535
55	-5.69834	1.46164	21.68911	2.53625	36.43494	2.06862	14.98403	3.79162	5.37868	1.03164	17.35378	5.00930	39.72412	4.23992	8.27058	6.09572	-6.74068	-5.59943	-7.19288	-5.53852	-3.42017	24.75207	21.59330	23.65033	18.80747	19.64238	34.47703	34.69749	35.79111	39.07134	38.13773	10.79144	13.41513	12.71068	19.09813	18.90480	6.50767	5.06066	4.11056	5.83581	14.85575	17.27715	12.90880	24.37342	37.89154	44.88460	41.09370	35.02665	3.05657	15.52272	3.40333	11.09970
56	-5.36553	1.72804	21.18583	2.51076	36.30148	2.07518	14.85484	3.60235	4.84626	1.47397	16.90522	5.26331	40.33190	4.55658	8.33963	6.32562	-6.79391	-5.03507	-6.88010	-5.48906	-2.62951	23.88458	21.11903	23.52333	18.46011	18.94208	33.67627	35.10019	35.94329	38.33636	38.45128	10.82517	13.61924	12.54037	18.47207	18.81735	6.17462	4.20997	3.06690	5.93357	14.17645	16.37138	12.61817	24.45488	37.85567	45.67982	42.31892	35.47319	2.52257	15.69505	3.63875	11.50215
57	-5.11065	1.70167	20.74056	2.47116	36.28792	2.35085	14.74704	3.35489	4.29990	1.88403	16.59573	5.37915	41.06501	4.94717	8.51475	6.41899	-6.93205	-4.77916	-6.43297	-4.81189	-2.59718	23.06606	20.91238	23.19472	17.67001	18.85964	32.78024	35.67512	36.10147	38.19947	38.68329	10.75424	14.06443	12.56755	17.74567	18.60331	5.76226	3.27720	2.16075	5.99940	13.66999	15.37991	12.82736	24.50567	38.14286	46.56092	43.73839	35.81787	2.39678	15.90985	3.95972	11.79268
58	-5.12821	1.63747	20.57293	2.40186	36.39198	2.69670	14.76997	3.18428	3.89129	2.14152	16.57156	5.26560	41.91100	5.38629	8.76053	6.41600	-7.12088	-4.91095	-6.24329	-4.48499	-2.88095	22.36505	21.06545	23.12016	17.30273	19.01125	32.01667	36.37506	36.33430	38.47352	38.76033	10.68149	14.62540	12.76226	17.49187	18.28884	5.52017	2.40509	1.71210	5.92779	13.44867	14.46859	13.92379	24.44518	38.57946	47.54900	45.31247	36.20309	2.67047	16.14391	4.17333	12.05440
59	-5.36567	1.60578	20.64108	2.33155	36.57305	2.94775	14.92723	3.08129	3.78840	2.17311	16.96695	5.06338	42.75122	5.73497	9.04791	6.37689	-7.29289	-5.29124	-6.40054	-4.74467	-3.09900	21.81044	21.37883	23.41851	17.54179	19.05581	31.61409	36.98943	36.65433	38.93421	38.67321	10.74957	15.11904	13.07665	17.72075	17.97013	5.60634	1.76935	2.04972	5.72816	13.47438	13.80531	16.25797	24.33015	39.01536	48.60711	46.59908	36.78334	3.08977	16.35136	4.35970	12.39081
60	-5.51250	1.67469	20.66489	2.43039	36.83061	2.98582	15.19610	3.03075	3.85038	2.11959	17.47186	5.17834	43.37544	5.95225	9.34237	6.29334	-7.39173	-5.73175	-6.64901	-4.64145	-3.14854	21.43475	21.61044	23.77897	17.62526	18.87502	31.78863	37.41963	36.97602	39.52903	38.43975	11.02360	15.46463	13.44042	18.31028	17.74155	5.77075	1.51069	2.60605	5.51401	13.32367	13.48686	18.86601	24.21088	39.31785	49.65006	47.16566	37.36818	3.31147	16.50561	4.87148	12.68090
61	-5.43794	1.70803	20.52614	2.51035	37.11937	2.73754	15.54076	2.97500	3.90788	2.06822	17.84043	5.46820	43.82142	6.10214	9.60249	6.22337	-7.04905	-6.16074	-6.70022	-4.13572	-3.14399	20.89744	21.75285	23.84170	17.56927	18.56943	32.57581	37.76724	37.21606	39.93740	38.10033	11.55334	15.78297	13.75329	18.99416	17.62002	5.96713	1.65266	2.68546	5.32627	13.00763	13.47528	20.85958	24.01925	39.47899	50.56837	47.33295	37.90537	3.31405	16.58366	5.53659	12.97565
62	-5.36689	1.49006	20.41868	2.30560	37.39872	2.28016	15.95599	2.73368	3.93874	2.13984	18.06636	5.56085	44.25798	6.14096	9.71642	6.33866	-6.21071	-6.56949	-6.49880	-4.21973	-3.33571	20.07969	21.92102	23.53270	18.12814	18.43187	33.77200	38.05362	37.37189	40.06376	37.73234	12.62400	16.18953	13.95603	19.43756	17.57285	6.47869	2.06148	2.27666	4.93812	12.98139	13.58125	22.14331	23.55950	39.55228	51.23799	47.57526	38.66640	3.27403	16.54143	5.50157	13.54864
63	-5.40253	1.27325	20.38904	2.08549	37.67531	1.84475	16.38720	2.34837	3.87042	2.31974	17.99360	5.45970	44.47104	5.85642	9.61355	6.67437	-5.40352	-7.03408	-6.20354	-4.51745	-3.85406	19.30751	22.22823	23.04068	18.71441	18.65436	35.11452	38.10553	37.47173	40.27488	37.40989	14.15343	16.57525	14.07059	19.60580	17.53094	6.96268	2.48252	1.75277	4.28371	13.02532	13.51405	22.56905	22.86597	39.59185	51.54300	47.02635	39.72297	3.18080	16.33631	4.61964	14.31746
64	-5.54063	1.30522	20.39787	2.02467	37.95984	1.47426	16.65515	2.02255	3.71942	2.25459	17.58244	5.37696	44.48631	5.33478	9.62112	6.87063	-5.06141	-7.62564	-5.96328	-4.49864	-4.55418	18.96090	22.66933	22.54892	18.69430	19.11587	36.82900	37.76703	37.51423	40.51989	37.16904	15.49955	16.73926	14.12826	19.49383	17.41483	6.97335	2.70970	1.84776	3.34685	12.78625	13.07641	22.51809	21.94900	39.61543	51.42727	45.83189	41.07065	2.95646	15.95853	4.44701	15.12247
65	-5.71778	1.47512	20.44675	1.99433	38.21766	1.49455	16.83065	1.81927	3.59468	2.19911	17.06784	5.32558	44.53213	4.81597	9.73669	6.87519	-5.14567	-8.18089	-5.82030	-4.32600	-5.11604	19.30764	22.98841	22.11491	18.33937	19.48341	38.95451	37.14148	37.47442	40.50468	37.01317	16.90036	16.60823	14.12344	19.20032	17.32091	6.87172	2.77682	2.56071	2.16946	12.59599	12.38296	22.42627	20.86612	39.53294	50.94024	44.95288	42.70243	2.61231	15.41395	5.08578	15.83471
66	-5.91248	1.48485	20.48838	1.85792	38.24511	1.77829	17.08172	1.98980	3.57140	2.55814	16.63349	5.12467	44.57251	4.46552	9.80736	6.85255	-5.44560	-8.44892	-5.78460	-4.57686	-5.30640	19.91845	22.95741	21.75385	18.28246	19.52972	40.38237	36.61206	37.33687	39.94845	36.94579	18.75215	16.29332	14.04772	18.83025	17.48516	7.13947	2.88678	3.19625	1.06308	12.79865	11.75862	22.08080	19.89590	39.28710	50.21194	44.29251	44.49849	2.25307	14.69543	5.83210	16.44883
67	-6.11802	1.30161	20.51897	1.56409	38.03914	1.68662	17.36613	2.46396	3.69366	2.90988	16.28783	4.79131	44.50221	4.38974	9.87773	6.78287	-5.82806	-8.38660	-5.84758	-5.34803	-5.17984	20.30448	22.64963	21.48119	18.82342	19.33616	40.48587	36.51995	37.12238	39.09296	36.97456	20.37248	16.06578	13.91735	18.50460	17.97044	7.56531	3.14586	3.54640	0.51706	13.06101	11.40999	21.29448	19.38584	39.01339	49.37732	43.44391	46.17422	2.06482	13.78693	6.62965	17.02954
68	-6.25992	1.22050	20.54480	1.41591	37.88311	1.46313	17.50127	2.67180	3.90542	2.90305	16.02909	4.51625	44.28976	4.53586	9.88627	6.65089	-6.41212	-8.21995	-5.97285	-5.76303	-4.93165	20.80056	22.36582	21.31257	19.15763	19.08743	40.11667	36.71838	36.87978	38.62779	37.07293	20.75678	16.05557	13.76044	18.40589	18.52768	7.81374	3.48931	3.52626	0.79236	13.04189	11.31257	20.29741	19.46450	38.80412	48.51530	42.37219	47.46744	2.12189	12.68066	7.25962	17.48293
69	-6.31614	1.39902	20.57322	1.64291	37.84237	1.36157	17.50745	2.63286	4.13885	2.71144	15.95506	4.46051	44.06664	4.63479	9.76139	6.44020	-7.14342	-8.23006	-6.12978	-5.34145	-4.73600	21.58130	22.37284	21.24937	18.74196	18.92063	39.69873	36.81714	36.64114	38.86613	37.18867	20.15153	16.08942	13.61357	18.79229	18.89046	7.88950	3.86788	3.36362	1.43442	12.85999	11.39737	19.94598	19.61689	38.65333	47.64333	41.77088	48.19902	2.33352	11.38873	7.67249	17.65084
70	-6.45826	1.72991	20.68458	1.97996	37.73959	1.31868	17.51132	2.68049	4.40028	2.62214	16.04015	4.47147	43.82999	4.48388	9.49273	6.20910	-7.89394	-8.52060	-6.30494	-4.92564	-4.64621	22.23988	22.71487	21.26424	18.34777	18.85613	38.90883	36.74895	36.40343	39.35563	37.28109	19.62275	15.97019	13.51245	19.36411	19.08708	7.92508	4.36511	3.68324	1.62768	12.75741	11.69982	20.66154	19.04182	38.59210	46.75122	41.69719	48.27945	2.55498	9.95549	7.91621	17.54425
71	-6.65517	2.02334	20.78647	2.22073	37.51676	1.39454	17.47018	2.79703	4.72697	2.71731	16.16250	4.51048	43.43962	4.13366	9.13845	6.03140	-8.49533	-8.93547	-6.47105	-4.75158	-4.62242	22.43923	23.21899	21.30076	18.14370	18.82965	37.70043	36.58943	36.17800	39.76725	37.34869	19.46622	15.58775	13.45956	19.62774	19.20964	7.96332	5.07688	4.53451	1.33317	12.75591	12.27099	21.76775	17.85536	38.69157	45.83010	41.43848	47.79835	2.75080	8.45788	8.04178	17.30334
72	-6.76309	2.21235	20.77666	2.45014	37.30277	1.57840	17.37550	2.88947	5.06778	2.83346	16.17894	4.40117	42.80427	3.71809	8.74402	5.90321	-8.85455	-9.17123	-6.59342	-4.56790	-4.62836	22.45270	23.55733	21.33989	17.74024	18.79313	36.61758	36.46612	36.05520	39.99222	37.38272	19.50312	15.12953	13.43400	19.56111	19.24973	7.93055	5.95494	5.20178	1.18383	12.66552	13.02770	22.12159	16.90096	38.95624	44.87386	40.46854	46.91846	2.90795	6.96784	8.17089	16.92942
73	-6.83825	2.18241	20.77791	2.59287	37.21193	1.48128	17.23288	2.87350	5.33654	2.84192	15.99547	3.99142	42.00534	3.35957	8.34592	5.78591	-9.10907	-9.01227	-6.66481	-4.79239	-4.61271	22.78039	23.46624	21.46655	17.49176	18.68460	36.32236	36.48632	36.18671	39.74084	37.32339	19.54232	14.88506	13.40057	19.21596	19.12049	7.81953	6.80142	5.37821	1.34698	12.40738	13.74150	21.44382	16.38918	39.25238	43.90047	39.09344	45.77505	2.97398	5.53794	8.54792	16.32384
74	-6.86817	2.02565	20.81727	2.69878	37.30879	1.10819	17.04496	2.77148	5.57276	2.73468	15.74168	3.61172	41.23974	2.97502	7.94844	5.69265	-9.19586	-8.62030	-6.70346	-5.25236	-4.56884	23.26299	23.10417	21.81156	17.43668	18.47094	36.81569	36.64031	36.70325	39.26340	37.12133	19.59782	14.87362	13.32097	18.57742	18.85497	7.69419	7.40612	5.43297	1.75777	12.04904	14.18172	20.52083	16.21514	39.41302	42.96351	38.11012	44.47230	2.93367	4.21865	9.16431	15.47713
