	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d
7	-0.03772	0.01648	0.04311	0.04180	-0.11005	0.04617	0.06543	0.07619	0.04002	0.02081	-0.13175	0.03004	-0.05379	-0.01932	0.10215	0.04395	-0.16752	-0.07451	0.10117	0.04884	-0.10835	-0.02420	0.00494	-0.06269	0.01223	-0.03295	0.03173	0.04447	-0.11256	-0.16429	-0.05710	0.07830	-0.12823	0.15914	0.06972	-0.09705	-0.04588	-0.00697	-0.07190	0.02079	0.03872	-0.16699	-0.02606	0.03627	-0.15547	0.13223	0.00662	-0.14127
8	-0.01773	0.01725	0.04290	0.04285	-0.13909	0.05087	0.08580	0.06133	0.02939	0.02235	-0.15409	0.03208	-0.03823	0.00383	0.10057	0.04358	-0.20474	-0.09747	0.13265	0.02805	-0.13890	-0.01957	0.00609	-0.08497	0.03557	0.00366	0.02652	0.04406	-0.12521	-0.18917	-0.03476	0.08186	-0.15976	0.15045	0.05258	-0.11636	-0.01751	-0.01134	-0.10201	0.05784	0.03674	-0.19041	-0.00016	0.03665	-0.18561	0.13460	-0.01160	-0.16447
9	0.01219	0.02086	0.04086	0.04362	-0.16835	0.05431	0.10112	0.04423	0.01655	0.02605	-0.17481	0.03512	-0.01509	0.03882	0.09581	0.04191	-0.24015	-0.12073	0.15537	0.00400	-0.16746	0.00295	0.00363	-0.10904	0.05776	0.04644	0.01900	0.04086	-0.13730	-0.21394	-0.00460	0.08343	-0.19138	0.13863	0.03120	-0.13394	0.02512	-0.01640	-0.13439	0.08782	0.03377	-0.21257	0.02593	0.03681	-0.21442	0.12068	-0.02956	-0.18367
10	0.04079	0.02781	0.03871	0.04354	-0.19688	0.05669	0.10533	0.03288	0.00309	0.03146	-0.19283	0.03871	0.00270	0.07061	0.08862	0.04212	-0.27288	-0.14352	0.15987	-0.02057	-0.19198	0.03927	-0.00022	-0.13412	0.06597	0.08447	0.01110	0.03526	-0.14786	-0.23722	0.02088	0.08411	-0.22228	0.12354	0.00876	-0.14911	0.07419	-0.01956	-0.16716	0.10324	0.03079	-0.23224	0.03708	0.03721	-0.24133	0.09488	-0.04681	-0.19855
11	0.05628	0.04234	0.03716	0.04198	-0.22390	0.05838	0.09712	0.03287	-0.01019	0.03827	-0.20769	0.04229	0.00417	0.08556	0.07914	0.04508	-0.30265	-0.16514	0.14708	-0.04554	-0.21172	0.07596	-0.00236	-0.15917	0.05552	0.10773	0.00333	0.02866	-0.15649	-0.25778	0.02899	0.08437	-0.25189	0.10542	-0.01190	-0.16173	0.11505	-0.01937	-0.19855	0.10113	0.02830	-0.24866	0.02794	0.03607	-0.26597	0.06584	-0.06402	-0.20973
12	0.05475	0.06035	0.03481	0.03907	-0.24876	0.05970	0.07967	0.03739	-0.02410	0.04568	-0.21954	0.04527	-0.01252	0.08176	0.06680	0.04820	-0.32940	-0.18513	0.12313	-0.07229	-0.22711	0.10039	-0.00176	-0.18316	0.03125	0.11254	-0.00578	0.02095	-0.16358	-0.27468	0.01637	0.08299	-0.27968	0.08704	-0.03069	-0.17213	0.13780	-0.01761	-0.22712	0.08438	0.02484	-0.26157	0.00470	0.03022	-0.28806	0.03969	-0.08163	-0.21819
13	0.04002	0.07631	0.02934	0.03574	-0.27109	0.06087	0.05740	0.04016	-0.03959	0.05238	-0.22894	0.04712	-0.04224	0.06585	0.05060	0.04849	-0.35324	-0.20331	0.09450	-0.10132	-0.23887	0.10851	-0.00041	-0.20533	0.00116	0.10053	-0.01794	0.01075	-0.17011	-0.28757	-0.01079	0.07741	-0.30532	0.07092	-0.04898	-0.18100	0.14203	-0.01801	-0.25191	0.05837	0.01835	-0.27122	-0.02326	0.01793	-0.30744	0.01894	-0.09843	-0.22486
14	0.01864	0.08793	0.01922	0.03318	-0.29078	0.06192	0.03430	0.03982	-0.05659	0.05741	-0.23646	0.04757	-0.07760	0.04563	0.03020	0.04435	-0.37431	-0.21978	0.06675	-0.13161	-0.24761	0.10358	-0.00137	-0.22539	-0.02712	0.07541	-0.03408	-0.00243	-0.17690	-0.29662	-0.04324	0.06548	-0.32858	0.05747	-0.06698	-0.18906	0.13271	-0.02354	-0.27249	0.02784	0.00805	-0.27818	-0.04926	0.00021	-0.32415	0.00544	-0.11248	-0.23041
15	-0.00376	0.09467	0.00460	0.03186	-0.30793	0.06286	0.01383	0.03735	-0.07396	0.06057	-0.24260	0.04666	-0.11154	0.02696	0.00653	0.03550	-0.39291	-0.23470	0.04421	-0.16095	-0.25379	0.09073	-0.00666	-0.24337	-0.04724	0.04177	-0.05346	-0.01783	-0.18428	-0.30235	-0.07346	0.04725	-0.34935	0.04665	-0.08407	-0.19683	0.11483	-0.03493	-0.28892	-0.00357	-0.00501	-0.28310	-0.07011	-0.02008	-0.33834	0.00116	-0.12245	-0.23523
16	-0.02379	0.09668	-0.01297	0.03138	-0.32275	0.06369	-0.00118	0.03635	-0.09011	0.06219	-0.24774	0.04463	-0.13928	0.01267	-0.01870	0.02298	-0.40942	-0.24827	0.03025	-0.18659	-0.25786	0.07441	-0.01649	-0.25943	-0.05504	0.00501	-0.07393	-0.03399	-0.19220	-0.30545	-0.09713	0.02494	-0.36759	0.03914	-0.09958	-0.20464	0.09156	-0.05078	-0.30158	-0.03274	-0.01868	-0.28668	-0.08495	-0.03979	-0.35023	0.00633	-0.12791	-0.23958
17	-0.04019	0.09508	-0.03146	0.03123	-0.33551	0.06448	-0.00926	0.04073	-0.10363	0.06292	-0.25218	0.04180	-0.15888	0.00275	-0.04375	0.00887	-0.42425	-0.26071	0.02623	-0.20670	-0.26022	0.05823	-0.02982	-0.27367	-0.04982	-0.02899	-0.09254	-0.04908	-0.20039	-0.30664	-0.11462	0.00133	-0.38333	0.03572	-0.11289	-0.21273	0.06538	-0.06861	-0.31099	-0.05658	-0.03081	-0.28950	-0.09401	-0.05679	-0.36010	0.01789	-0.12976	-0.24360
18	-0.05166	0.09014	-0.04913	0.03139	-0.34643	0.06528	-0.01080	0.04852	-0.11381	0.06321	-0.25618	0.03853	-0.17047	-0.00429	-0.06735	-0.00455	-0.43775	-0.27221	0.02998	-0.22089	-0.26127	0.04406	-0.04489	-0.28611	-0.03424	-0.05462	-0.10671	-0.06176	-0.20847	-0.30658	-0.12022	-0.02140	-0.39663	0.03614	-0.12351	-0.22127	0.03913	-0.08602	-0.31768	-0.07215	-0.04028	-0.29203	-0.09816	-0.07057	-0.36822	0.03010	-0.12968	-0.24743
19	-0.05939	0.08355	-0.06489	0.03203	-0.35574	0.06619	-0.00782	0.05447	-0.12094	0.06330	-0.25991	0.03518	-0.17539	-0.01015	-0.08875	-0.01601	-0.45013	-0.28284	0.03700	-0.23023	-0.26145	0.03163	-0.05940	-0.29679	-0.01400	-0.06843	-0.11576	-0.07165	-0.21607	-0.30582	-0.11897	-0.04195	-0.40773	0.03881	-0.13160	-0.23031	0.01555	-0.10128	-0.32203	-0.07775	-0.04713	-0.29460	-0.09902	-0.08194	-0.37492	0.03745	-0.12929	-0.25120
20	-0.06675	0.07816	-0.07847	0.03305	-0.36366	0.06733	-0.00320	0.05536	-0.12603	0.06339	-0.26351	0.03204	-0.17502	-0.01569	-0.10780	-0.02576	-0.46157	-0.29267	0.04345	-0.23664	-0.26118	0.02005	-0.07160	-0.30571	0.00317	-0.07026	-0.12093	-0.07905	-0.22294	-0.30478	-0.12764	-0.05975	-0.41705	0.04095	-0.13790	-0.23977	-0.00375	-0.11359	-0.32437	-0.07396	-0.05208	-0.29732	-0.09845	-0.09230	-0.38058	0.03745	-0.12960	-0.25507
21	-0.07172	0.07220	-0.09040	0.03413	-0.37041	0.06877	0.00039	0.05078	-0.13015	0.06358	-0.26709	0.02928	-0.17074	-0.02073	-0.12513	-0.03499	-0.47213	-0.30184	0.04766	-0.24175	-0.26080	0.00904	-0.08126	-0.31281	0.01066	-0.06260	-0.12433	-0.08454	-0.22913	-0.30368	-0.13167	-0.07506	-0.42507	0.03946	-0.14318	-0.24950	-0.01828	-0.12318	-0.32501	-0.06381	-0.05615	-0.30019	-0.09798	-0.10278	-0.38560	0.03097	-0.13092	-0.25924
22	-0.07539	0.06671	-0.10156	0.03519	-0.37623	0.07049	0.00124	0.04276	-0.13399	0.06370	-0.27077	0.02691	-0.16435	-0.02501	-0.14173	-0.04465	-0.48179	-0.31061	0.04952	-0.24617	-0.26060	-0.00116	-0.08921	-0.31814	0.00611	-0.04969	-0.12765	-0.08890	-0.23502	-0.30266	-0.13483	-0.08877	-0.43223	0.03265	-0.14794	-0.25935	-0.02833	-0.13102	-0.32435	-0.05191	-0.06029	-0.30309	-0.09863	-0.11400	-0.39025	0.02078	-0.13301	-0.26393
23	-0.07810	0.06224	-0.11269	0.03637	-0.38131	0.07236	-0.00097	0.03507	-0.13793	0.06339	-0.27468	0.02487	-0.15791	-0.02842	-0.15833	-0.05514	-0.49042	-0.31924	0.04939	-0.24969	-0.26073	-0.00989	-0.09647	-0.32195	-0.00810	-0.03612	-0.13166	-0.09287	-0.24110	-0.30175	-0.13698	-0.10175	-0.43879	0.02125	-0.15261	-0.26923	-0.03458	-0.13821	-0.32285	-0.04233	-0.06505	-0.30596	-0.10080	-0.12626	-0.39460	0.01012	-0.13568	-0.26929
24	-0.08022	0.05926	-0.12412	0.03768	-0.38578	0.07415	-0.00541	0.03143	-0.14212	0.06246	-0.27888	0.02313	-0.15322	-0.03107	-0.17505	-0.06663	-0.49780	-0.32786	0.04791	-0.25201	-0.26119	-0.01656	-0.10370	-0.32469	-0.02716	-0.02510	-0.13650	-0.09701	-0.24780	-0.30106	-0.13847	-0.11448	-0.44484	0.00773	-0.15763	-0.27913	-0.03787	-0.14555	-0.32093	-0.03729	-0.07062	-0.30875	-0.10415	-0.13929	-0.39855	0.00143	-0.13895	-0.27534
25	-0.08203	0.05789	-0.13567	0.03894	-0.38969	0.07565	-0.01077	0.03250	-0.14663	0.06092	-0.28338	0.02178	-0.15157	-0.03357	-0.19135	-0.07890	-0.50369	-0.33645	0.04600	-0.25322	-0.26184	-0.02087	-0.11125	-0.32685	-0.04599	-0.01799	-0.14191	-0.10153	-0.25535	-0.30068	-0.13976	-0.12700	-0.45025	-0.00537	-0.16328	-0.28904	-0.03895	-0.15329	-0.31890	-0.03709	-0.07702	-0.31146	-0.10745	-0.15226	-0.40201	-0.00419	-0.14283	-0.28194
26	-0.08359	0.05786	-0.14692	0.03990	-0.39305	0.07667	-0.01596	0.03564	-0.15133	0.05895	-0.28814	0.02096	-0.15303	-0.03662	-0.20642	-0.09138	-0.50798	-0.34485	0.04437	-0.25371	-0.26255	-0.02291	-0.11926	-0.32887	-0.06072	-0.01514	-0.14747	-0.10632	-0.26374	-0.30067	-0.14134	-0.13896	-0.45474	-0.01651	-0.16936	-0.29890	-0.03845	-0.16113	-0.31693	-0.04092	-0.08420	-0.31407	-0.10918	-0.16435	-0.40492	-0.00685	-0.14694	-0.28889
27	-0.08468	0.05856	-0.15740	0.04045	-0.39586	0.07712	-0.02040	0.03838	-0.15599	0.05680	-0.29304	0.02083	-0.15613	-0.04018	-0.21975	-0.10345	-0.51068	-0.35292	0.04320	-0.25400	-0.26320	-0.02313	-0.12759	-0.33110	-0.06908	-0.01629	-0.15271	-0.11116	-0.27280	-0.30103	-0.14318	-0.14995	-0.45803	-0.02518	-0.17537	-0.30860	-0.03694	-0.16853	-0.31510	-0.04764	-0.09195	-0.31661	-0.10854	-0.17511	-0.40732	-0.00739	-0.15077	-0.29601
28	-0.08496	0.05943	-0.16671	0.04063	-0.39817	0.07698	-0.02386	0.03971	-0.16047	0.05465	-0.29799	0.02149	-0.15874	-0.04343	-0.23116	-0.11462	-0.51196	-0.36058	0.04199	-0.25446	-0.26374	-0.02213	-0.13565	-0.33376	-0.07045	-0.02073	-0.15723	-0.11601	-0.28220	-0.30172	-0.14490	-0.15975	-0.45992	-0.03137	-0.18091	-0.31799	-0.03477	-0.17496	-0.31344	-0.05580	-0.10003	-0.31911	-0.10578	-0.18414	-0.40938	-0.00683	-0.15417	-0.30318
29	-0.08406	0.06002	-0.17459	0.04057	-0.40009	0.07625	-0.02642	0.03966	-0.16471	0.05259	-0.30287	0.02286	-0.15944	-0.04556	-0.24069	-0.12452	-0.51201	-0.36783	0.04022	-0.25524	-0.26413	-0.02028	-0.14278	-0.33697	-0.06587	-0.02728	-0.16069	-0.12082	-0.29158	-0.30267	-0.14529	-0.16830	-0.46039	-0.03539	-0.18597	-0.32687	-0.03194	-0.18017	-0.31201	-0.06368	-0.10827	-0.32165	-0.10182	-0.19110	-0.41134	-0.00652	-0.15729	-0.31033
30	-0.08168	0.05983	-0.18093	0.04045	-0.40170	0.07501	-0.02847	0.03864	-0.16875	0.05073	-0.30759	0.02471	-0.15826	-0.04617	-0.24854	-0.13297	-0.51101	-0.37464	0.03739	-0.25647	-0.26443	-0.01780	-0.14856	-0.34069	-0.05791	-0.03456	-0.16281	-0.12551	-0.30062	-0.30380	-0.14187	-0.17553	-0.45960	-0.03796	-0.19063	-0.33506	-0.02854	-0.18413	-0.31091	-0.06983	-0.11656	-0.32425	-0.09746	-0.19584	-0.41334	-0.00795	-0.16050	-0.31739
31	-0.07857	0.05944	-0.18573	0.04045	-0.40305	0.07333	-0.03074	0.03681	-0.17256	0.04916	-0.31209	0.02678	-0.15614	-0.04521	-0.25502	-0.13976	-0.50910	-0.38088	0.03281	-0.25812	-0.26476	-0.01493	-0.15281	-0.34484	-0.05006	-0.04114	-0.16370	-0.12993	-0.30906	-0.30506	-0.13679	-0.18139	-0.45781	-0.04018	-0.19477	-0.34239	-0.02495	-0.18687	-0.31027	-0.07352	-0.12456	-0.32689	-0.09342	-0.19851	-0.41541	-0.01238	-0.16426	-0.32435
32	-0.07527	0.05905	-0.18903	0.04072	-0.40417	0.07127	-0.03390	0.03424	-0.17609	0.04785	-0.31634	0.02880	-0.15383	-0.04320	-0.26040	-0.14478	-0.50640	-0.38642	0.02629	-0.25986	-0.26531	-0.01202	-0.15555	-0.34928	-0.04564	-0.04591	-0.16385	-0.13393	-0.31675	-0.30644	-0.13098	-0.18569	-0.45526	-0.04319	-0.19822	-0.34871	-0.02135	-0.18833	-0.31020	-0.07488	-0.13180	-0.32952	-0.09026	-0.19943	-0.41750	-0.02005	-0.16887	-0.33129
33	-0.07212	0.05872	-0.19092	0.04127	-0.40506	0.06890	-0.03828	0.03116	-0.17933	0.04669	-0.32038	0.03057	-0.15169	-0.04068	-0.26474	-0.14794	-0.50301	-0.39120	0.01823	-0.26124	-0.26631	-0.00943	-0.15710	-0.35379	-0.04694	-0.04839	-0.16396	-0.13734	-0.32363	-0.30795	-0.12485	-0.18828	-0.45211	-0.04808	-0.20091	-0.35390	-0.01783	-0.18854	-0.31072	-0.07458	-0.13810	-0.33210	-0.08823	-0.19890	-0.41953	-0.02990	-0.17445	-0.33837
34	-0.06943	0.05833	-0.19153	0.04196	-0.40569	0.06635	-0.04388	0.02835	-0.18225	0.04553	-0.32426	0.03197	-0.14990	-0.03787	-0.26790	-0.14917	-0.49914	-0.39530	0.00954	-0.26184	-0.26797	-0.00763	-0.15797	-0.35812	-0.05482	-0.04877	-0.16452	-0.14005	-0.32972	-0.30966	-0.11879	-0.18906	-0.44846	-0.05537	-0.20288	-0.35793	-0.01501	-0.18790	-0.31170	-0.07350	-0.14342	-0.33460	-0.08740	-0.19716	-0.42139	-0.04035	-0.18075	-0.34566
35	-0.06751	0.05767	-0.19107	0.04252	-0.40601	0.06381	-0.05029	0.02740	-0.18468	0.04428	-0.32801	0.03294	-0.14847	-0.03503	-0.26948	-0.14845	-0.49505	-0.39880	0.00176	-0.26139	-0.27038	-0.00704	-0.15878	-0.36198	-0.06853	-0.04784	-0.16561	-0.14215	-0.33507	-0.31167	-0.11332	-0.18819	-0.44428	-0.06484	-0.20420	-0.36084	-0.01394	-0.18716	-0.31283	-0.07253	-0.14781	-0.33704	-0.08729	-0.19433	-0.42309	-0.04976	-0.18692	-0.35308
36	-0.06640	0.05653	-0.18971	0.04272	-0.40597	0.06143	-0.05676	0.02958	-0.18642	0.04287	-0.33170	0.03347	-0.14712	-0.03233	-0.26905	-0.14586	-0.49091	-0.40172	-0.00347	-0.25972	-0.27364	-0.00802	-0.15996	-0.36520	-0.08555	-0.04679	-0.16687	-0.14367	-0.33984	-0.31405	-0.10896	-0.18626	-0.43951	-0.07570	-0.20491	-0.36276	-0.01490	-0.18687	-0.31379	-0.07254	-0.15131	-0.33945	-0.08705	-0.19027	-0.42471	-0.05651	-0.19206	-0.36045
