	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d
7	0.39459	0.12369	0.17678	0.09497	-0.10672	0.03924	0.36307	0.14403	0.12660	0.10940	0.01226	0.14970	0.32332	0.15007	-0.05969	0.37064	0.07486	-0.02121	0.40992	0.05243	-0.09150	0.36499	-0.00026	-0.05850	0.36446	0.09756	-0.00834	0.37170	0.19945	-0.11064	0.52624	0.02298	-0.04253	0.11979	0.22792	0.22351	0.11031	0.33902	0.42241	0.46544	0.11430	-0.02056	0.68502	0.12870	-0.07384	0.52001	0.12835	-0.10383	0.34950	0.35223	-0.16927	0.44020	0.18656	-0.04233	0.27719	0.25927	-0.15597	0.27487	0.16623	-0.07594	0.47260	0.06294	-0.06979	0.52398	-0.07660	0.05064	0.29773	0.22528	-0.09313	0.21793	0.23259	-0.11328	0.36432	0.16068	-0.13662	0.42111	0.13227	-0.05073
8	0.40226	0.13078	0.27898	0.11589	-0.11341	0.04524	0.34317	0.15258	0.21911	0.12042	0.02242	0.17421	0.32525	0.22810	-0.05113	0.35058	0.14291	0.01379	0.42357	0.12355	-0.10294	0.35072	0.06671	-0.06053	0.33794	0.19054	0.02042	0.39718	0.27581	-0.10763	0.52438	0.10365	-0.03387	0.10169	0.28080	0.26382	0.07127	0.41810	0.49773	0.44473	0.18851	-0.00287	0.70538	0.24997	-0.07460	0.51364	0.24694	-0.12168	0.36436	0.51097	-0.17894	0.39924	0.33416	-0.04628	0.27395	0.36791	-0.17739	0.23843	0.26341	-0.09377	0.48182	0.15760	-0.08281	0.53078	-0.00510	0.04373	0.29128	0.33470	-0.09664	0.19514	0.35423	-0.12948	0.35759	0.26219	-0.14859	0.40264	0.26355	-0.05949
9	0.39524	0.13574	0.38069	0.13995	-0.11240	0.05212	0.31091	0.15405	0.30837	0.13610	0.03965	0.19723	0.30892	0.30708	-0.03519	0.32553	0.20169	0.06390	0.42578	0.19582	-0.10854	0.31245	0.13413	-0.05660	0.29231	0.28223	0.06055	0.41092	0.34860	-0.09371	0.49894	0.18436	-0.01494	0.08525	0.32616	0.30664	0.03921	0.48502	0.57182	0.41563	0.25677	0.02167	0.70234	0.36755	-0.06780	0.47413	0.36148	-0.13242	0.36105	0.67433	-0.17823	0.34732	0.48248	-0.04119	0.25526	0.47621	-0.19418	0.19800	0.35453	-0.10624	0.47624	0.25197	-0.09001	0.51950	0.06553	0.03899	0.27652	0.44137	-0.09273	0.15491	0.47485	-0.13826	0.34012	0.36328	-0.15124	0.37872	0.39961	-0.05853
10	0.37094	0.13954	0.47578	0.16558	-0.10327	0.05953	0.26886	0.15259	0.38831	0.15604	0.06380	0.21818	0.27743	0.37830	-0.01184	0.30428	0.24592	0.12719	0.41284	0.26420	-0.10711	0.25695	0.19700	-0.04653	0.24203	0.36072	0.11161	0.41293	0.41779	-0.06721	0.46324	0.25669	0.01366	0.06266	0.36305	0.35112	0.01329	0.53607	0.64270	0.38253	0.31422	0.05082	0.67605	0.47203	-0.05556	0.41012	0.46409	-0.13441	0.33171	0.83373	-0.16599	0.28609	0.62144	-0.02591	0.21689	0.57838	-0.20463	0.14754	0.43616	-0.11221	0.45235	0.33926	-0.09074	0.48726	0.13139	0.03721	0.25040	0.53978	-0.08282	0.09466	0.58775	-0.13898	0.30783	0.45858	-0.14350	0.34455	0.53356	-0.04686
11	0.33495	0.14267	0.55687	0.18988	-0.08604	0.06730	0.22558	0.15252	0.45235	0.17788	0.09443	0.23655	0.23961	0.43393	0.01841	0.28996	0.27414	0.20071	0.38924	0.32267	-0.09805	0.20237	0.24810	-0.03025	0.20297	0.41624	0.17231	0.40635	0.48235	-0.02750	0.43214	0.31356	0.05075	0.03524	0.38923	0.39626	-0.00807	0.56859	0.70896	0.34940	0.35814	0.08203	0.63313	0.55471	-0.03998	0.34336	0.54544	-0.12668	0.28536	0.97528	-0.14159	0.22471	0.73879	-0.00000	0.16586	0.66632	-0.20738	0.09006	0.50314	-0.11073	0.41535	0.41164	-0.08505	0.44267	0.18565	0.03936	0.21548	0.62400	-0.06835	0.02575	0.68309	-0.13083	0.26418	0.54090	-0.12490	0.30196	0.65642	-0.02431
12	0.29485	0.14528	0.61846	0.20991	-0.06130	0.07576	0.18737	0.15451	0.49672	0.19802	0.13069	0.25204	0.20059	0.47102	0.05463	0.27757	0.28839	0.28104	0.36179	0.36764	-0.08150	0.16336	0.28297	-0.00811	0.17550	0.44697	0.24043	0.39545	0.53986	0.02490	0.40933	0.35274	0.09489	0.00789	0.40316	0.44105	-0.02597	0.58152	0.76974	0.31844	0.38809	0.11311	0.58214	0.61027	-0.02276	0.28996	0.60079	-0.10943	0.23608	1.08667	-0.10531	0.17278	0.82420	0.03617	0.11209	0.73373	-0.20189	0.03226	0.55165	-0.10136	0.37185	0.46412	-0.07366	0.39507	0.22388	0.04605	0.17654	0.68940	-0.05045	-0.03767	0.75346	-0.11340	0.21716	0.60338	-0.09570	0.25729	0.75948	0.00876
13	0.25518	0.14728	0.65856	0.22417	-0.03010	0.08564	0.15528	0.15659	0.52130	0.21361	0.17138	0.26448	0.16222	0.48991	0.09563	0.26059	0.29169	0.36463	0.33471	0.39847	-0.05825	0.14332	0.30120	0.01932	0.14962	0.45644	0.31298	0.38090	0.58787	0.08839	0.38932	0.37599	0.14460	-0.01736	0.40515	0.48449	-0.04215	0.57636	0.82449	0.29141	0.40490	0.14253	0.53003	0.63785	-0.00500	0.25399	0.63167	-0.08384	0.19092	1.16212	-0.05844	0.13275	0.87280	0.08117	0.06181	0.77845	-0.18855	-0.02052	0.58104	-0.08432	0.32597	0.49568	-0.05787	0.34911	0.24570	0.05737	0.13731	0.73443	-0.02987	-0.08675	0.79657	-0.08695	0.17276	0.64224	-0.05696	0.21532	0.83744	0.05152
14	0.21711	0.14852	0.67810	0.23271	0.00610	0.09758	0.12779	0.15728	0.52824	0.22352	0.21503	0.27391	0.12610	0.49215	0.14012	0.23761	0.28577	0.44811	0.30942	0.41584	-0.02950	0.13657	0.30525	0.05129	0.11852	0.44922	0.38668	0.36018	0.62454	0.16031	0.36611	0.38607	0.19821	-0.04267	0.39683	0.52565	-0.05760	0.55626	0.87274	0.26984	0.40964	0.16940	0.48096	0.64023	0.01273	0.23318	0.64270	-0.05166	0.14857	1.20188	-0.00313	0.10003	0.88556	0.13224	0.01692	0.80172	-0.16859	-0.06482	0.59309	-0.06042	0.27958	0.50859	-0.03933	0.30626	0.25345	0.07298	0.09991	0.76044	-0.00717	-0.11910	0.81427	-0.05259	0.13239	0.65750	-0.01055	0.17734	0.88901	0.10274
15	0.18085	0.14891	0.67924	0.23628	0.04561	0.11168	0.10393	0.15681	0.52012	0.22808	0.25990	0.28040	0.09442	0.47942	0.18691	0.21249	0.27085	0.52850	0.28552	0.42021	0.00341	0.13402	0.29858	0.08687	0.08432	0.42830	0.45818	0.33222	0.64801	0.23720	0.33828	0.38466	0.25358	-0.07050	0.37971	0.56366	-0.07156	0.52462	0.91391	0.25411	0.40315	0.19346	0.43701	0.62205	0.03030	0.22464	0.63807	-0.01490	0.10571	1.20882	0.05797	0.06930	0.86696	0.18559	-0.02229	0.80622	-0.14370	-0.09804	0.59032	-0.03082	0.23449	0.50663	-0.01976	0.26815	0.25014	0.09218	0.06580	0.76995	0.01713	-0.13739	0.81057	-0.01231	0.09480	0.65188	0.04104	0.14324	0.91562	0.16075
16	0.14707	0.14842	0.66424	0.23557	0.08675	0.12743	0.08373	0.15590	0.49923	0.22829	0.30417	0.28409	0.06847	0.45348	0.23503	0.18982	0.24722	0.60336	0.26093	0.41185	0.03929	0.12889	0.28380	0.12504	0.05260	0.39553	0.52454	0.29867	0.65648	0.31533	0.30821	0.37209	0.30828	-0.09889	0.35438	0.59782	-0.08237	0.48455	0.94717	0.24242	0.38639	0.21500	0.39933	0.58811	0.04792	0.22421	0.62065	0.02430	0.06264	1.18601	0.12209	0.03883	0.82265	0.23711	-0.05550	0.79470	-0.11576	-0.11917	0.57508	0.00307	0.19418	0.49308	-0.00059	0.23812	0.23809	0.11393	0.03641	0.76517	0.04243	-0.14711	0.78970	0.03127	0.05852	0.62928	0.09496	0.11287	0.91990	0.22337
17	0.11665	0.14704	0.63533	0.23104	0.12800	0.14394	0.06717	0.15453	0.46779	0.22523	0.34612	0.28516	0.04746	0.41658	0.28372	0.17140	0.21640	0.67075	0.23342	0.39164	0.07718	0.11909	0.26245	0.16471	0.02599	0.35318	0.58343	0.26170	0.64915	0.39128	0.27920	0.34855	0.36001	-0.12216	0.32131	0.62765	-0.08844	0.43882	0.97157	0.23154	0.36083	0.23473	0.36829	0.54269	0.06599	0.22431	0.59295	0.06377	0.02254	1.13667	0.18664	0.01090	0.75819	0.28320	-0.08308	0.76975	-0.08652	-0.13033	0.54974	0.03966	0.16254	0.47034	0.01715	0.21939	0.21883	0.13691	0.01273	0.74772	0.06808	-0.15390	0.75523	0.07520	0.02428	0.59343	0.14851	0.08621	0.90481	0.28798
18	0.09009	0.14477	0.59502	0.22321	0.16818	0.16027	0.05369	0.15182	0.42825	0.21962	0.38432	0.28384	0.02995	0.37145	0.33236	0.15600	0.18109	0.72942	0.20361	0.36109	0.11638	0.10660	0.23566	0.20489	0.00419	0.30440	0.63331	0.22298	0.62689	0.46236	0.25261	0.31537	0.40724	-0.13593	0.28206	0.65288	-0.08904	0.38999	0.98635	0.21892	0.32839	0.25365	0.34245	0.48976	0.08497	0.21691	0.55749	0.10161	-0.01174	1.06500	0.24921	-0.01065	0.67888	0.32142	-0.10620	0.73402	-0.05756	-0.13582	0.51678	0.07733	0.14100	0.44028	0.03292	0.21159	0.19389	0.15951	-0.00537	0.71899	0.09344	-0.16067	0.70998	0.11666	-0.00587	0.54766	0.19953	0.06324	0.87330	0.35188
19	0.06752	0.14172	0.54612	0.21276	0.20646	0.17561	0.04233	0.14685	0.38328	0.21180	0.41791	0.28038	0.01543	0.32098	0.38054	0.14076	0.14427	0.77873	0.17537	0.32218	0.15652	0.09415	0.20475	0.24481	-0.01322	0.25237	0.67363	0.18510	0.59186	0.52675	0.22703	0.27527	0.44942	-0.14058	0.23950	0.67337	-0.08512	0.34058	0.99117	0.20363	0.29118	0.27289	0.31866	0.43313	0.10528	0.19940	0.51624	0.13667	-0.03949	0.97632	0.30764	-0.02345	0.59004	0.35082	-0.12561	0.69014	-0.02997	-0.13941	0.47872	0.11477	0.12758	0.40478	0.04667	0.20962	0.16533	0.18015	-0.01900	0.68054	0.11807	-0.16617	0.65610	0.15361	-0.03041	0.49516	0.24661	0.04369	0.82832	0.41272
20	0.04869	0.13785	0.49162	0.20039	0.24246	0.18931	0.03234	0.13949	0.33537	0.20196	0.44669	0.27499	0.00360	0.26815	0.42791	0.12448	0.10812	0.81854	0.15211	0.27742	0.19755	0.08254	0.17156	0.28410	-0.02732	0.20005	0.70471	0.15053	0.54697	0.58341	0.20060	0.23117	0.48695	-0.13981	0.19678	0.68914	-0.07794	0.29244	0.98643	0.18618	0.25112	0.29347	0.29412	0.37602	0.12729	0.17597	0.47040	0.16880	-0.06142	0.87626	0.36023	-0.02840	0.49706	0.37186	-0.14143	0.64069	-0.00432	-0.14263	0.43769	0.15118	0.11849	0.36602	0.05882	0.20655	0.13542	0.19770	-0.02900	0.63405	0.14197	-0.16723	0.59540	0.18526	-0.04879	0.43901	0.28927	0.02742	0.77267	0.46885
21	0.03292	0.13300	0.43439	0.18665	0.27618	0.20088	0.02294	0.13044	0.28667	0.19040	0.47111	0.26785	-0.00713	0.21585	0.47424	0.10806	0.07383	0.84902	0.13391	0.22969	0.23967	0.07071	0.13810	0.32281	-0.04100	0.15029	0.72737	0.12021	0.49555	0.63189	0.17318	0.18532	0.52070	-0.13727	0.15620	0.70048	-0.06875	0.24652	0.97332	0.16763	0.20984	0.31619	0.26819	0.32068	0.15124	0.15149	0.42120	0.19872	-0.07838	0.77005	0.40583	-0.02944	0.40515	0.38611	-0.15364	0.58816	0.01935	-0.14526	0.39523	0.18634	0.11014	0.32624	0.07014	0.19802	0.10591	0.21190	-0.03583	0.58141	0.16549	-0.16332	0.53015	0.21208	-0.06120	0.38190	0.32775	0.01414	0.70899	0.51946
22	0.01919	0.12727	0.37696	0.17217	0.30786	0.21004	0.01326	0.12113	0.23894	0.17764	0.49202	0.25904	-0.01891	0.16636	0.51928	0.09313	0.04201	0.87061	0.11856	0.18174	0.28317	0.05765	0.10589	0.36133	-0.05687	0.10516	0.74274	0.09356	0.44082	0.67222	0.14654	0.13933	0.55168	-0.13525	0.11912	0.70782	-0.05956	0.20350	0.95358	0.14883	0.16869	0.34148	0.24211	0.26848	0.17716	0.12697	0.37053	0.22760	-0.09118	0.66233	0.44388	-0.03054	0.31850	0.39571	-0.16265	0.53473	0.04141	-0.14706	0.35245	0.22046	0.10013	0.28736	0.08162	0.18423	0.07759	0.22339	-0.04039	0.52486	0.18918	-0.15821	0.46341	0.23548	-0.06850	0.32595	0.36279	0.00253	0.64001	0.56438
23	0.00665	0.12106	0.32134	0.15778	0.33786	0.21665	0.00283	0.11292	0.19349	0.16430	0.51045	0.24868	-0.03168	0.12075	0.56282	0.08035	0.01329	0.88401	0.10399	0.13564	0.32823	0.04364	0.07571	0.40015	-0.07443	0.06541	0.75227	0.07013	0.38566	0.70483	0.12248	0.09461	0.58085	-0.13500	0.08624	0.71176	-0.05195	0.16396	0.92912	0.13071	0.12871	0.36953	0.21717	0.22025	0.20493	0.10093	0.32051	0.25665	-0.10094	0.55736	0.47423	-0.03346	0.23951	0.40288	-0.16933	0.48223	0.06252	-0.14887	0.31038	0.25401	0.08747	0.25066	0.09431	0.16828	0.05050	0.23353	-0.04426	0.46671	0.21365	-0.15598	0.39805	0.25724	-0.07265	0.27283	0.39524	-0.00994	0.56847	0.60384
24	-0.00479	0.11496	0.26888	0.14440	0.36660	0.22068	-0.00773	0.10664	0.15106	0.15088	0.52747	0.23686	-0.04228	0.07872	0.60467	0.07025	-0.01186	0.89013	0.08984	0.09259	0.37482	0.03012	0.04783	0.43967	-0.09079	0.03094	0.75744	0.05086	0.33223	0.73033	0.10268	0.05201	0.60903	-0.13700	0.05793	0.71303	-0.04529	0.12800	0.90202	0.11455	0.09046	0.40032	0.19376	0.17648	0.23435	0.07333	0.27258	0.28687	-0.10905	0.45881	0.49713	-0.03748	0.16899	0.40962	-0.17431	0.43190	0.08349	-0.15196	0.26993	0.28752	0.07356	0.21642	0.10926	0.15338	0.02444	0.24399	-0.04881	0.40886	0.23952	-0.15690	0.33565	0.27930	-0.07663	0.22388	0.42587	-0.02540	0.49682	0.63820
25	-0.01453	0.10948	0.22030	0.13271	0.39447	0.22222	-0.01704	0.10262	0.11189	0.13778	0.54403	0.22371	-0.04758	0.03963	0.64458	0.06401	-0.03362	0.89003	0.07747	0.05313	0.42276	0.01895	0.02235	0.48017	-0.10359	0.00164	0.75955	0.03720	0.28185	0.74947	0.08896	0.01171	0.63677	-0.14115	0.03430	0.71239	-0.03850	0.09556	0.87423	0.10173	0.05399	0.43374	0.17202	0.13721	0.26523	0.04675	0.22714	0.31900	-0.11647	0.36941	0.51311	-0.04094	0.10686	0.41750	-0.17757	0.38456	0.10518	-0.15665	0.23153	0.32155	0.06082	0.18448	0.12739	0.14114	-0.00072	0.25647	-0.05400	0.35254	0.26730	-0.15823	0.27679	0.30322	-0.08267	0.17988	0.45519	-0.04401	0.42700	0.66784
26	-0.02210	0.10515	0.17598	0.12292	0.42177	0.22134	-0.02387	0.10070	0.07592	0.12528	0.56089	0.20934	-0.04832	0.00363	0.68223	0.06178	-0.05269	0.88489	0.06922	0.01732	0.47164	0.01211	-0.00097	0.52176	-0.11179	-0.02270	0.75966	0.02969	0.23534	0.76302	0.08223	-0.02611	0.66418	-0.14673	0.01498	0.71060	-0.03144	0.06660	0.84735	0.09341	0.01901	0.46966	0.15260	0.10186	0.29749	0.02507	0.18396	0.35348	-0.12320	0.29070	0.52289	-0.04294	0.05278	0.42764	-0.17917	0.34078	0.12842	-0.16219	0.19511	0.35664	0.05015	0.15474	0.14946	0.13086	-0.02491	0.27246	-0.05874	0.29841	0.29730	-0.15708	0.22155	0.33013	-0.09116	0.14101	0.48345	-0.06358	0.36038	0.69311
27	-0.02763	0.10243	0.13613	0.11491	0.44876	0.21821	-0.02752	0.10003	0.04294	0.11353	0.57860	0.19388	-0.04840	-0.02852	0.71730	0.06066	-0.06921	0.87592	0.06687	-0.01495	0.52087	0.01085	-0.02288	0.56442	-0.11618	-0.04257	0.75864	0.02686	0.19362	0.77172	0.08156	-0.06076	0.69095	-0.15228	-0.00079	0.70841	-0.02398	0.04094	0.82263	0.09062	-0.01497	0.50795	0.13651	0.06957	0.33121	0.01191	0.14262	0.39053	-0.12795	0.22319	0.52741	-0.04265	0.00611	0.44081	-0.18024	0.30096	0.15395	-0.16729	0.16020	0.39333	0.04101	0.12724	0.17604	0.12096	-0.04819	0.29324	-0.06224	0.24698	0.32962	-0.15142	0.16981	0.36064	-0.10108	0.10711	0.51069	-0.08053	0.29784	0.71435
28	-0.03169	0.10130	0.10084	0.10840	0.47567	0.21300	-0.02798	0.09981	0.01268	0.10261	0.59756	0.17747	-0.05113	-0.05635	0.74955	0.05749	-0.08309	0.86433	0.07001	-0.04363	0.56973	0.01420	-0.04424	0.60789	-0.11974	-0.05822	0.75719	0.02580	0.15766	0.77639	0.08467	-0.09138	0.71652	-0.15688	-0.01376	0.70659	-0.01610	0.01832	0.80112	0.09363	-0.04821	0.54846	0.12405	0.03965	0.36657	0.00900	0.10279	0.43009	-0.12882	0.16664	0.52772	-0.03948	-0.03399	0.45747	-0.18244	0.26513	0.18242	-0.17054	0.12627	0.43210	0.03327	0.10172	0.20755	0.11141	-0.07090	0.31986	-0.06460	0.19880	0.36423	-0.13989	0.12133	0.39480	-0.11137	0.07795	0.53686	-0.09151	0.23993	0.73181
29	-0.03512	0.10139	0.06997	0.10305	0.50276	0.20590	-0.02596	0.09993	-0.01505	0.09274	0.61799	0.16031	-0.05717	-0.08004	0.77882	0.05189	-0.09462	0.85131	0.07578	-0.06848	0.61741	0.01958	-0.06561	0.65169	-0.12545	-0.06998	0.75587	0.02361	0.12798	0.77800	0.08883	-0.11756	0.74046	-0.16106	-0.02445	0.70589	-0.00847	-0.00148	0.78365	0.10114	-0.08066	0.59108	0.11445	0.01177	0.40384	0.01439	0.06453	0.47185	-0.12545	0.12048	0.52505	-0.03410	-0.06829	0.47791	-0.18679	0.23284	0.21442	-0.17110	0.09297	0.47329	0.02777	0.07757	0.24433	0.10453	-0.09372	0.35302	-0.06637	0.15431	0.40109	-0.12268	0.07599	0.43230	-0.12194	0.05330	0.56192	-0.09495	0.18723	0.74562
30	-0.03890	0.10240	0.04325	0.09851	0.53034	0.19718	-0.02283	0.10070	-0.04037	0.08439	0.64009	0.14266	-0.06607	-0.09994	0.80515	0.04605	-0.10447	0.83799	0.08053	-0.08924	0.66321	0.02435	-0.08703	0.69510	-0.13386	-0.07824	0.75522	0.01880	0.10435	0.77762	0.09121	-0.13947	0.76251	-0.16589	-0.03344	0.70712	-0.00192	-0.01876	0.77100	0.11077	-0.11214	0.63575	0.10675	-0.01431	0.44329	0.02283	0.02848	0.51541	-0.12026	0.08408	0.52076	-0.02904	-0.09746	0.50235	-0.19331	0.20345	0.25038	-0.16941	0.06031	0.51705	0.02507	0.05426	0.28655	0.10296	-0.11717	0.39307	-0.06816	0.11376	0.44010	-0.10319	0.03419	0.47261	-0.13342	0.03284	0.58598	-0.09162	0.14033	0.75593
31	-0.04366	0.10416	0.02031	0.09453	0.55874	0.18717	-0.02038	0.10213	-0.06333	0.07797	0.66402	0.12487	-0.07725	-0.11629	0.82877	0.04185	-0.11318	0.82547	0.08211	-0.10601	0.70664	0.02687	-0.10823	0.73736	-0.14375	-0.08320	0.75578	0.01175	0.08587	0.77643	0.08925	-0.15738	0.78274	-0.17130	-0.04145	0.71112	0.00220	-0.03395	0.76383	0.11996	-0.14259	0.68251	0.10001	-0.03876	0.48518	0.02908	-0.00462	0.56048	-0.11637	0.05667	0.51636	-0.02769	-0.12229	0.53108	-0.20143	0.17650	0.29061	-0.16711	0.02851	0.56344	0.02483	0.03151	0.33421	0.10717	-0.14121	0.43995	-0.07021	0.07715	0.48116	-0.08724	-0.00347	0.51538	-0.14641	0.01619	0.60932	-0.08416	0.09971	0.76307
32	-0.04947	0.10639	0.00075	0.09103	0.58835	0.17626	-0.02033	0.10386	-0.08398	0.07373	0.69003	0.10739	-0.08966	-0.12929	0.85010	0.03866	-0.12101	0.81474	0.08000	-0.11915	0.74744	0.02659	-0.12880	0.77776	-0.15431	-0.08464	0.75811	0.00411	0.07128	0.77555	0.08186	-0.17162	0.80147	-0.17666	-0.04902	0.71876	0.00199	-0.04758	0.76278	0.12633	-0.17203	0.73151	0.09325	-0.06160	0.52975	0.03066	-0.03457	0.60704	-0.11575	0.03709	0.51343	-0.03224	-0.14390	0.56442	-0.21036	0.15187	0.33517	-0.16631	-0.00209	0.61245	0.02654	0.00929	0.38720	0.11476	-0.16516	0.49321	-0.07285	0.04442	0.52412	-0.07999	-0.03670	0.56044	-0.16054	0.00285	0.63238	-0.07568	0.06537	0.76766
33	-0.05621	0.10861	-0.01585	0.08802	0.61952	0.16483	-0.02377	0.10571	-0.10249	0.07174	0.71841	0.09091	-0.10233	-0.13912	0.86962	0.03451	-0.12816	0.80667	0.07419	-0.12911	0.78564	0.02391	-0.14828	0.81580	-0.16542	-0.08243	0.76269	-0.00271	0.05943	0.77595	0.07016	-0.18292	0.81926	-0.18236	-0.05638	0.73078	-0.00290	-0.06034	0.76841	0.12791	-0.20038	0.78300	0.08502	-0.08272	0.57720	0.02737	-0.06165	0.65536	-0.11910	0.02391	0.51345	-0.04241	-0.16374	0.60282	-0.21935	0.12966	0.38404	-0.16923	-0.03104	0.66397	0.02996	-0.01243	0.44530	0.12187	-0.18816	0.55207	-0.07706	0.01569	0.56879	-0.08330	-0.06580	0.60779	-0.17450	-0.00796	0.65571	-0.06912	0.03695	0.77076
