	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d
7	0.13660	0.11280	-0.03876	0.08098	-0.13552	0.09501	0.15696	0.15353	-0.06175	0.09021	-0.11678	0.06326	0.16806	-0.02695	-0.09334	0.33730	0.03967	-0.03639	0.35582	0.05051	-0.05512	0.12252	-0.11166	-0.12159	0.29944	0.01058	-0.09459	0.22090	0.03653	-0.00847	0.17492	-0.08043	-0.10541	0.41999	0.08762	-0.11385	0.14737	-0.12432	-0.21999	0.37293	0.09859	0.02696	0.17029	0.08364	-0.06441	0.04257	-0.10300	-0.10023	-0.05165	-0.14751	-0.24894	0.08601	-0.12065	-0.18151	0.06988	-0.12717	-0.24908	0.05181	-0.10247	-0.12683	0.08995	-0.05439	-0.07006	-0.04403	-0.18347	-0.15075	0.11297	-0.07404	-0.21050	-0.02134	-0.13566	-0.17904	0.09323	-0.08948	-0.21978	0.05093	-0.07761	-0.11497
8	0.19730	0.11868	-0.03332	0.08663	-0.15543	0.10758	0.21830	0.16631	-0.05044	0.10274	-0.13854	0.07205	0.22480	-0.02674	-0.10934	0.39500	0.06319	-0.04175	0.43396	0.06537	-0.06530	0.18958	-0.10427	-0.14111	0.39685	0.03431	-0.11987	0.27687	0.05554	-0.00540	0.24519	-0.06713	-0.12577	0.50128	0.11601	-0.13276	0.20887	-0.12818	-0.24408	0.44329	0.13545	0.02548	0.23602	0.09583	-0.07830	0.11886	-0.08325	-0.11482	0.00128	-0.14199	-0.28159	0.14372	-0.12037	-0.22119	0.12917	-0.12561	-0.27804	0.09241	-0.10123	-0.14946	0.14571	-0.06113	-0.08258	0.00220	-0.18819	-0.18046	0.17238	-0.07310	-0.24396	0.01832	-0.13240	-0.20936	0.15554	-0.08808	-0.25440	0.08237	-0.07960	-0.14580
9	0.26221	0.12245	-0.02305	0.09183	-0.17272	0.11889	0.27723	0.17752	-0.03083	0.11430	-0.15681	0.07994	0.29013	-0.02022	-0.12378	0.44679	0.09388	-0.04637	0.51037	0.08769	-0.07234	0.25686	-0.08730	-0.15671	0.49012	0.06675	-0.14242	0.33805	0.07767	-0.00261	0.30592	-0.04063	-0.14360	0.57599	0.14844	-0.14634	0.26844	-0.12228	-0.26174	0.51052	0.17723	0.02346	0.30941	0.10850	-0.09055	0.19382	-0.05169	-0.12184	0.06599	-0.13174	-0.30917	0.19641	-0.11418	-0.25805	0.19273	-0.11734	-0.30197	0.13537	-0.09252	-0.16786	0.20551	-0.06225	-0.09322	0.05086	-0.18429	-0.20710	0.23161	-0.06673	-0.27440	0.05977	-0.12064	-0.23443	0.21608	-0.08302	-0.28641	0.11307	-0.07352	-0.17550
10	0.32933	0.12347	-0.00809	0.09565	-0.18766	0.12847	0.33009	0.18550	-0.00519	0.12365	-0.17240	0.08685	0.35558	-0.00806	-0.13628	0.49122	0.12610	-0.05195	0.58133	0.11575	-0.07693	0.31608	-0.06310	-0.16941	0.56478	0.10471	-0.16190	0.40313	0.09819	-0.00273	0.35225	-0.00565	-0.16053	0.64305	0.18308	-0.15513	0.32320	-0.10735	-0.27499	0.57250	0.21900	0.02043	0.39002	0.12346	-0.10060	0.25719	-0.01238	-0.12435	0.14109	-0.11659	-0.33196	0.24355	-0.10283	-0.29137	0.25856	-0.10153	-0.32142	0.17967	-0.07668	-0.18271	0.26887	-0.05528	-0.10197	0.10008	-0.17192	-0.23095	0.29234	-0.05480	-0.30161	0.10162	-0.10162	-0.25474	0.27302	-0.07392	-0.31544	0.14594	-0.05876	-0.20361
11	0.39445	0.12303	0.00989	0.09772	-0.20074	0.13611	0.37518	0.18990	0.02224	0.12995	-0.18619	0.09274	0.41142	0.00740	-0.14655	0.52975	0.15322	-0.05941	0.64411	0.14633	-0.08018	0.36386	-0.03531	-0.18047	0.61332	0.14228	-0.17798	0.46963	0.11294	-0.00765	0.38736	0.03035	-0.17755	0.70171	0.21654	-0.16049	0.37112	-0.08732	-0.28557	0.62821	0.25597	0.01663	0.47275	0.14152	-0.10817	0.30502	0.02893	-0.12602	0.21796	-0.09883	-0.35100	0.28632	-0.08822	-0.32031	0.32123	-0.07949	-0.33745	0.22242	-0.05597	-0.19513	0.33170	-0.04012	-0.10921	0.14468	-0.15375	-0.25260	0.35561	-0.03901	-0.32528	0.14155	-0.07943	-0.27141	0.32560	-0.06172	-0.34118	0.18197	-0.03810	-0.23010
12	0.45400	0.12319	0.02851	0.09857	-0.21210	0.14185	0.41376	0.19158	0.04693	0.13300	-0.19850	0.09757	0.45399	0.02300	-0.15427	0.56528	0.17054	-0.06843	0.69935	0.17578	-0.08303	0.40411	-0.00762	-0.19062	0.64223	0.17359	-0.18994	0.53445	0.12001	-0.01716	0.41887	0.06025	-0.19411	0.74990	0.24429	-0.16412	0.41076	-0.06765	-0.29427	0.67709	0.28493	0.01298	0.55044	0.16257	-0.11308	0.34444	0.06737	-0.12953	0.28745	-0.08179	-0.36720	0.32543	-0.07330	-0.34361	0.37635	-0.05397	-0.35092	0.26102	-0.03361	-0.20607	0.38936	-0.01842	-0.11521	0.18078	-0.13342	-0.27237	0.42028	-0.02209	-0.34487	0.17929	-0.05859	-0.28556	0.37431	-0.04853	-0.36320	0.21974	-0.01673	-0.25489
13	0.50599	0.12459	0.04554	0.09913	-0.22137	0.14597	0.44805	0.19104	0.06540	0.13310	-0.20897	0.10128	0.48461	0.03549	-0.15923	0.59905	0.17655	-0.07767	0.74855	0.20063	-0.08592	0.44313	0.01683	-0.19971	0.66324	0.19403	-0.19698	0.59353	0.11987	-0.02884	0.45176	0.07963	-0.20836	0.78532	0.26229	-0.16750	0.44194	-0.05291	-0.30085	0.71745	0.30415	0.01066	0.61676	0.18581	-0.11529	0.38638	0.09969	-0.13564	0.34603	-0.06803	-0.38060	0.35911	-0.06131	-0.35964	0.42317	-0.02819	-0.36208	0.29455	-0.01265	-0.21592	0.43902	0.00725	-0.12001	0.20916	-0.11414	-0.29005	0.48282	-0.00623	-0.35976	0.21664	-0.04223	-0.29752	0.41942	-0.03675	-0.38060	0.25688	0.00035	-0.27745
14	0.54899	0.12577	0.05936	0.10013	-0.22782	0.14872	0.47817	0.18785	0.07585	0.13085	-0.21665	0.10380	0.50517	0.04228	-0.16125	0.62855	0.17247	-0.08522	0.78992	0.21799	-0.08874	0.48266	0.03585	-0.20686	0.68193	0.20093	-0.19851	0.64156	0.11470	-0.03912	0.48402	0.08718	-0.21800	0.80703	0.26860	-0.17130	0.46490	-0.04556	-0.30444	0.74568	0.31310	0.01047	0.66800	0.20973	-0.11499	0.43489	0.12344	-0.14328	0.39550	-0.05868	-0.39046	0.38354	-0.05447	-0.36676	0.46306	-0.00522	-0.37066	0.32305	0.00425	-0.22443	0.47983	0.03401	-0.12349	0.23430	-0.09826	-0.30483	0.53833	0.00761	-0.36945	0.25435	-0.03175	-0.30671	0.45952	-0.02815	-0.39220	0.29126	0.01025	-0.29658
15	0.58119	0.12475	0.06907	0.10182	-0.23075	0.15019	0.50103	0.18156	0.07798	0.12692	-0.22047	0.10506	0.51588	0.04217	-0.16031	0.64865	0.16112	-0.08940	0.81826	0.22629	-0.09084	0.51754	0.04841	-0.21101	0.69474	0.19415	-0.19454	0.67370	0.10743	-0.04509	0.50774	0.08375	-0.22136	0.81479	0.26338	-0.17517	0.47860	-0.04599	-0.30385	0.75753	0.31239	0.01261	0.70324	0.23208	-0.11261	0.48291	0.13667	-0.15036	0.43789	-0.05400	-0.39567	0.39575	-0.05305	-0.36410	0.49617	0.01239	-0.37605	0.34584	0.01505	-0.23088	0.51175	0.05913	-0.12543	0.26019	-0.08723	-0.31550	0.58207	0.01933	-0.37373	0.28835	-0.02760	-0.31193	0.49178	-0.02322	-0.39700	0.32080	0.01264	-0.31060
16	0.60104	0.12092	0.07450	0.10385	-0.22978	0.15030	0.51220	0.17261	0.07294	0.12201	-0.21972	0.10500	0.51656	0.03592	-0.15640	0.65601	0.14616	-0.08936	0.82866	0.22566	-0.09144	0.53969	0.05492	-0.21138	0.69545	0.17664	-0.18593	0.68895	0.10112	-0.04578	0.51539	0.07204	-0.21822	0.80848	0.24831	-0.17792	0.48082	-0.05301	-0.29824	0.75034	0.30371	0.01661	0.72339	0.25025	-0.10872	0.51697	0.13872	-0.15472	0.47194	-0.05373	-0.39522	0.39464	-0.05593	-0.35212	0.52052	0.02309	-0.37759	0.36109	0.01877	-0.23437	0.53447	0.08039	-0.12555	0.28640	-0.08166	-0.32078	0.61123	0.02897	-0.37274	0.31073	-0.02932	-0.31192	0.51364	-0.02121	-0.39462	0.34258	0.00883	-0.31798
17	0.60826	0.11533	0.07617	0.10556	-0.22507	0.14889	0.50923	0.16260	0.06302	0.11679	-0.21442	0.10354	0.50770	0.02576	-0.14976	0.65176	0.13118	-0.08562	0.82035	0.21787	-0.08998	0.54361	0.05681	-0.20777	0.68234	0.15357	-0.17454	0.69130	0.09831	-0.04216	0.50627	0.05629	-0.21002	0.78876	0.22617	-0.17804	0.47093	-0.06447	-0.28765	0.72511	0.28934	0.02150	0.72998	0.26186	-0.10403	0.52705	0.13134	-0.15501	0.49463	-0.05695	-0.38859	0.38087	-0.06135	-0.33244	0.53417	0.02680	-0.37482	0.36655	0.01577	-0.23413	0.54707	0.09630	-0.12375	0.30756	-0.08124	-0.31972	0.62549	0.03640	-0.36701	0.31539	-0.03519	-0.30599	0.52363	-0.02085	-0.38554	0.35377	0.00104	-0.31799
18	0.60391	0.10958	0.07487	0.10628	-0.21724	0.14582	0.49363	0.15375	0.05097	0.11177	-0.20546	0.10052	0.49047	0.01423	-0.14096	0.64017	0.11865	-0.07995	0.79611	0.20561	-0.08632	0.52944	0.05570	-0.20075	0.65978	0.13028	-0.16284	0.68631	0.09968	-0.03653	0.48670	0.04075	-0.19955	0.75786	0.20047	-0.17447	0.45100	-0.07770	-0.27316	0.68711	0.27168	0.02614	0.72491	0.26555	-0.09914	0.51449	0.11879	-0.15111	0.50413	-0.06211	-0.37592	0.35695	-0.06756	-0.30754	0.53667	0.02476	-0.36770	0.36101	0.00757	-0.22990	0.54851	0.10617	-0.12016	0.31703	-0.08481	-0.31221	0.62648	0.04112	-0.35734	0.30223	-0.04284	-0.29444	0.52165	-0.02119	-0.37108	0.35341	-0.00841	-0.31113
19	0.58989	0.10491	0.07130	0.10566	-0.20727	0.14108	0.47009	0.14774	0.03917	0.10733	-0.19440	0.09597	0.46627	0.00323	-0.13085	0.62548	0.10958	-0.07463	0.75980	0.19130	-0.08082	0.50285	0.05291	-0.19158	0.63451	0.11060	-0.15312	0.67794	0.10395	-0.03146	0.46510	0.02823	-0.19000	0.71928	0.17464	-0.16716	0.42461	-0.09029	-0.25659	0.64456	0.25300	0.02947	0.71078	0.26138	-0.09442	0.49070	0.10607	-0.14423	0.50081	-0.06770	-0.35815	0.32737	-0.07324	-0.28029	0.52843	0.01885	-0.35667	0.34550	-0.00369	-0.22214	0.53927	0.11008	-0.11511	0.31121	-0.09061	-0.29917	0.61668	0.04250	-0.34477	0.27666	-0.05029	-0.27864	0.50902	-0.02188	-0.35316	0.34334	-0.01774	-0.29916
20	0.56856	0.10212	0.06597	0.10374	-0.19631	0.13490	0.44406	0.14465	0.02904	0.10361	-0.18302	0.09017	0.43777	-0.00624	-0.12055	0.61016	0.10360	-0.07133	0.71625	0.17666	-0.07438	0.47232	0.04928	-0.18199	0.61097	0.09606	-0.14673	0.66824	0.10903	-0.02879	0.44640	0.01920	-0.18386	0.67688	0.15131	-0.15709	0.39548	-0.10051	-0.23976	0.60525	0.23488	0.03069	0.69023	0.25049	-0.09016	0.46829	0.09657	-0.13623	0.48642	-0.07276	-0.33686	0.29747	-0.07767	-0.25339	0.50966	0.01080	-0.34256	0.32326	-0.01585	-0.21192	0.52173	0.10880	-0.10916	0.29144	-0.09678	-0.28239	0.59852	0.04002	-0.33037	0.24698	-0.05646	-0.26056	0.48819	-0.02311	-0.33393	0.32794	-0.02618	-0.28471
21	0.54277	0.10135	0.05925	0.10084	-0.18542	0.12767	0.41962	0.14325	0.02091	0.10050	-0.17275	0.08375	0.40980	-0.01363	-0.11113	0.59518	0.09969	-0.07042	0.67205	0.16283	-0.06826	0.44505	0.04499	-0.17388	0.58974	0.08622	-0.14373	0.65803	0.11300	-0.02908	0.43025	0.01190	-0.18218	0.63430	0.13206	-0.14581	0.36611	-0.10775	-0.22393	0.57342	0.21796	0.02941	0.66493	0.23458	-0.08651	0.45427	0.09128	-0.12898	0.46308	-0.07712	-0.31392	0.27093	-0.08079	-0.22886	0.48143	0.00196	-0.32648	0.29868	-0.02725	-0.20059	0.49899	0.10352	-0.10287	0.26324	-0.10164	-0.26399	0.57464	0.03362	-0.31519	0.22156	-0.06095	-0.24224	0.46195	-0.02552	-0.31530	0.31232	-0.03385	-0.27056
22	0.51537	0.10198	0.05151	0.09740	-0.17535	0.11999	0.39853	0.14216	0.01435	0.09778	-0.16444	0.07751	0.38709	-0.01882	-0.10327	0.58060	0.09677	-0.07100	0.63301	0.15031	-0.06357	0.42387	0.03947	-0.16878	0.56970	0.07983	-0.14301	0.64744	0.11466	-0.03156	0.41391	0.00394	-0.18441	0.59448	0.11741	-0.13490	0.33828	-0.11197	-0.20953	0.54889	0.20212	0.02563	0.63572	0.21552	-0.08348	0.44874	0.08909	-0.12402	0.43333	-0.08111	-0.29108	0.24818	-0.08316	-0.20774	0.44730	-0.00666	-0.30963	0.27581	-0.03698	-0.18959	0.47379	0.09559	-0.09675	0.23341	-0.10420	-0.24600	0.54786	0.02398	-0.30009	0.20522	-0.06422	-0.22547	0.43277	-0.02992	-0.29870	0.29983	-0.04158	-0.25895
23	0.48845	0.10325	0.04311	0.09387	-0.16644	0.11253	0.38048	0.14063	0.00853	0.09534	-0.15828	0.07213	0.37024	-0.02231	-0.09699	0.56568	0.09420	-0.07141	0.60104	0.13885	-0.06090	0.40706	0.03168	-0.16739	0.55017	0.07571	-0.14279	0.63613	0.11380	-0.03448	0.39561	-0.00596	-0.18871	0.55956	0.10721	-0.12553	0.31297	-0.11348	-0.19638	0.52884	0.18698	0.01981	0.60390	0.19518	-0.08101	0.44647	0.08758	-0.12224	0.40059	-0.08490	-0.26965	0.22723	-0.08570	-0.19022	0.41225	-0.01446	-0.29317	0.25725	-0.04487	-0.18015	0.44843	0.08639	-0.09114	0.20716	-0.10440	-0.23007	0.52065	0.01237	-0.28571	0.19723	-0.06751	-0.21143	0.40285	-0.03689	-0.28488	0.29099	-0.05057	-0.25117
24	0.46293	0.10488	0.03438	0.09061	-0.15864	0.10593	0.36400	0.13848	0.00269	0.09324	-0.15389	0.06805	0.35570	-0.02504	-0.09174	0.54972	0.09171	-0.06996	0.57517	0.12789	-0.06007	0.39135	0.02100	-0.16947	0.53068	0.07296	-0.14134	0.62307	0.11090	-0.03580	0.37523	-0.01759	-0.19268	0.53035	0.10083	-0.11827	0.29005	-0.11291	-0.18394	0.51038	0.17231	0.01275	0.57202	0.17518	-0.07905	0.44083	0.08422	-0.12360	0.36814	-0.08842	-0.25032	0.20583	-0.08910	-0.17591	0.37956	-0.02156	-0.27809	0.24347	-0.05139	-0.17314	0.42432	0.07684	-0.08627	0.18722	-0.10300	-0.21725	0.49453	0.00015	-0.27243	0.19267	-0.07234	-0.20053	0.37385	-0.04647	-0.27398	0.28419	-0.06174	-0.24728
25	0.43895	0.10661	0.02558	0.08788	-0.15169	0.10065	0.34771	0.13592	-0.00360	0.09166	-0.15058	0.06541	0.34008	-0.02767	-0.08670	0.53266	0.08921	-0.06554	0.55418	0.11715	-0.06034	0.37486	0.00773	-0.17392	0.51025	0.07076	-0.13756	0.60678	0.10662	-0.03391	0.35333	-0.02992	-0.19411	0.50656	0.09733	-0.11310	0.26840	-0.11106	-0.17178	0.49220	0.15822	0.00552	0.54275	0.15667	-0.07758	0.42826	0.07751	-0.12723	0.33763	-0.09153	-0.23320	0.18337	-0.09328	-0.16407	0.35058	-0.02846	-0.26507	0.23331	-0.05735	-0.16892	0.40216	0.06741	-0.08232	0.17374	-0.10113	-0.20808	0.46988	-0.01163	-0.26039	0.18629	-0.07964	-0.19249	0.34648	-0.05835	-0.26567	0.27706	-0.07521	-0.24624
26	0.41650	0.10802	0.01690	0.08580	-0.14526	0.09694	0.33115	0.13330	-0.01035	0.09074	-0.14754	0.06417	0.32339	-0.03049	-0.08117	0.51483	0.08668	-0.05795	0.53718	0.10676	-0.06057	0.35768	-0.00702	-0.17917	0.48833	0.06847	-0.13111	0.58663	0.10161	-0.02811	0.33065	-0.04173	-0.19161	0.48715	0.09561	-0.10947	0.24729	-0.10870	-0.15974	0.47466	0.14513	-0.00065	0.51709	0.14008	-0.07659	0.40966	0.06745	-0.13162	0.30891	-0.09411	-0.21796	0.16101	-0.09743	-0.15388	0.32565	-0.03565	-0.25450	0.22522	-0.06353	-0.16731	0.38253	0.05824	-0.07944	0.16529	-0.10002	-0.20265	0.44638	-0.02241	-0.24962	0.17537	-0.08930	-0.18654	0.32071	-0.07194	-0.25935	0.26782	-0.09013	-0.24629
27	0.39574	0.10894	0.00851	0.08439	-0.13913	0.09481	0.31456	0.13089	-0.01729	0.09043	-0.14413	0.06414	0.30793	-0.03349	-0.07477	0.49630	0.08405	-0.04789	0.52279	0.09685	-0.05962	0.34060	-0.02200	-0.18359	0.46529	0.06566	-0.12237	0.56419	0.09665	-0.01893	0.30818	-0.05212	-0.18508	0.47082	0.09470	-0.10661	0.22715	-0.10639	-0.14802	0.45870	0.13348	-0.00466	0.49458	0.12541	-0.07598	0.38795	0.05492	-0.13512	0.28076	-0.09612	-0.20411	0.14037	-0.10064	-0.14472	0.30496	-0.04341	-0.24657	0.21772	-0.07038	-0.16768	0.36591	0.04922	-0.07773	0.16017	-0.10066	-0.20072	0.42377	-0.03204	-0.24011	0.15987	-0.10041	-0.18171	0.29673	-0.08647	-0.25435	0.25617	-0.10502	-0.24552
28	0.37690	0.10953	0.00050	0.08360	-0.13327	0.09405	0.29836	0.12889	-0.02418	0.09059	-0.14002	0.06503	0.29548	-0.03670	-0.06759	0.47743	0.08125	-0.03667	0.50952	0.08753	-0.05680	0.32414	-0.03629	-0.18594	0.44201	0.06207	-0.11214	0.54184	0.09232	-0.00776	0.28734	-0.06054	-0.17564	0.45662	0.09392	-0.10381	0.20871	-0.10474	-0.13703	0.44496	0.12356	-0.00578	0.47479	0.11262	-0.07565	0.36502	0.04099	-0.13638	0.25213	-0.09769	-0.19122	0.12213	-0.10247	-0.13632	0.28858	-0.05189	-0.24119	0.20959	-0.07795	-0.16915	0.35218	0.04004	-0.07724	0.15694	-0.10379	-0.20183	0.40236	-0.04060	-0.23189	0.14077	-0.11202	-0.17718	0.27521	-0.10109	-0.25014	0.24301	-0.11836	-0.24243
29	0.36045	0.11019	-0.00706	0.08345	-0.12782	0.09433	0.28292	0.12756	-0.03082	0.09107	-0.13526	0.06642	0.28647	-0.04014	-0.05998	0.45961	0.07849	-0.02565	0.49732	0.07914	-0.05209	0.30829	-0.04930	-0.18568	0.41946	0.05761	-0.10139	0.52152	0.08892	0.00371	0.26989	-0.06670	-0.16514	0.44408	0.09291	-0.10071	0.19267	-0.10428	-0.12722	0.43365	0.11548	-0.00390	0.45827	0.10175	-0.07546	0.34107	0.02645	-0.13482	0.22376	-0.09896	-0.17914	0.10587	-0.10302	-0.12875	0.27612	-0.06114	-0.23805	0.20033	-0.08591	-0.17086	0.34086	0.03033	-0.07784	0.15446	-0.10982	-0.20533	0.38291	-0.04835	-0.22507	0.11909	-0.12360	-0.17264	0.25683	-0.11508	-0.24643	0.22948	-0.12898	-0.23628
30	0.34709	0.11112	-0.01412	0.08393	-0.12300	0.09530	0.26883	0.12707	-0.03704	0.09180	-0.13022	0.06798	0.28092	-0.04366	-0.05245	0.44448	0.07609	-0.01586	0.48774	0.07224	-0.04618	0.29277	-0.06060	-0.18304	0.39843	0.05228	-0.09109	0.50418	0.08631	0.01403	0.25728	-0.07065	-0.15554	0.43315	0.09148	-0.09726	0.17965	-0.10526	-0.11897	0.42534	0.10937	0.00044	0.44604	0.09286	-0.07530	0.31669	0.01215	-0.13081	0.19847	-0.09985	-0.16800	0.09132	-0.10269	-0.12239	0.26696	-0.07118	-0.23669	0.19078	-0.09366	-0.17217	0.33176	0.02004	-0.07925	0.15186	-0.11879	-0.21042	0.36580	-0.05573	-0.21992	0.09673	-0.13486	-0.16849	0.24198	-0.12806	-0.24328	0.21634	-0.13636	-0.22724
31	0.33748	0.11210	-0.02059	0.08498	-0.11908	0.09668	0.25727	0.12728	-0.04260	0.09282	-0.12551	0.06953	0.27882	-0.04695	-0.04545	0.43307	0.07437	-0.00790	0.48243	0.06725	-0.04017	0.27781	-0.06977	-0.17885	0.38014	0.04654	-0.08207	0.49000	0.08419	0.02240	0.25014	-0.07285	-0.14841	0.42444	0.08961	-0.09368	0.17025	-0.10763	-0.11247	0.42145	0.10544	0.00621	0.43865	0.08595	-0.07511	0.29471	-0.00081	-0.12555	0.17915	-0.10033	-0.15804	0.07983	-0.10176	-0.11781	0.26099	-0.08172	-0.23662	0.18263	-0.10069	-0.17290	0.32502	0.00938	-0.08103	0.14880	-0.13027	-0.21635	0.35122	-0.06316	-0.21676	0.07723	-0.14535	-0.16571	0.23109	-0.13989	-0.24094	0.20408	-0.14064	-0.21620
32	0.33182	0.11306	-0.02643	0.08662	-0.11620	0.09830	0.24980	0.12790	-0.04728	0.09423	-0.12181	0.07106	0.27990	-0.04961	-0.03933	0.42562	0.07355	-0.00186	0.48226	0.06430	-0.03514	0.26497	-0.07634	-0.17417	0.36629	0.04110	-0.07495	0.47853	0.08221	0.02874	0.24841	-0.07403	-0.14440	0.41906	0.08740	-0.09028	0.16455	-0.11142	-0.10766	0.42421	0.10399	0.01214	0.43661	0.08105	-0.07490	0.27906	-0.01137	-0.12078	0.16686	-0.10067	-0.14952	0.07417	-0.10042	-0.11554	0.25826	-0.09230	-0.23751	0.17748	-0.10679	-0.17332	0.32053	-0.00125	-0.08272	0.14564	-0.14346	-0.22273	0.33937	-0.07092	-0.21584	0.06462	-0.15466	-0.16554	0.22402	-0.15069	-0.23960	0.19337	-0.14227	-0.20443
