	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d
7	0.20758	0.05413	0.05046	0.04316	-0.05855	0.02623	0.23611	0.06986	0.01299	0.03073	-0.07998	0.03936	0.16209	0.02400	-0.06900	0.19535	0.01216	-0.04609	0.23031	0.11214	-0.03420	0.32550	0.04639	-0.08350	0.16699	0.00863	-0.07180	0.26603	0.13100	-0.00571	0.28029	0.04386	-0.05667	0.28903	0.04279	-0.09200	0.31283	0.01776	-0.13006	0.26177	0.05149	-0.07636	0.16311	0.03765	-0.05134	0.26395	0.01322	-0.10923	0.20900	0.01547	-0.04681	0.14833	0.00818	-0.05101	0.13265	-0.05407	-0.13195	0.18056	0.03827	-0.07554	0.16930	0.00911	-0.03556
8	0.25164	0.05708	0.07887	0.05211	-0.06633	0.03000	0.28996	0.07957	0.04233	0.03354	-0.08980	0.04329	0.19479	0.04592	-0.07860	0.23705	0.04402	-0.04983	0.28193	0.15740	-0.03764	0.39716	0.08391	-0.09820	0.21176	0.02990	-0.08285	0.31419	0.17450	-0.00605	0.33315	0.06572	-0.06949	0.32819	0.06723	-0.10316	0.37550	0.04725	-0.14186	0.31405	0.07797	-0.08710	0.20626	0.06457	-0.05594	0.32655	0.05128	-0.12034	0.26134	0.04547	-0.05142	0.18986	0.03120	-0.05978	0.17950	-0.03097	-0.14793	0.22372	0.06112	-0.08586	0.20942	0.03198	-0.03936
9	0.29272	0.05815	0.11025	0.05953	-0.07307	0.03306	0.34196	0.08796	0.07919	0.03814	-0.09667	0.04657	0.22513	0.07119	-0.08767	0.27498	0.08300	-0.05059	0.32910	0.20294	-0.04027	0.46153	0.13266	-0.10918	0.25633	0.05548	-0.09234	0.35295	0.21814	-0.00764	0.39023	0.09100	-0.08129	0.36079	0.09642	-0.11229	0.43784	0.08410	-0.14958	0.36343	0.10749	-0.09617	0.24858	0.09439	-0.05912	0.38223	0.09785	-0.12691	0.31039	0.08467	-0.05391	0.22887	0.05932	-0.06679	0.23103	-0.00110	-0.16045	0.26927	0.08688	-0.09532	0.24747	0.06135	-0.04142
10	0.33212	0.05819	0.14177	0.06431	-0.07941	0.03541	0.39325	0.09220	0.11970	0.04502	-0.10181	0.04922	0.25727	0.09709	-0.09690	0.31817	0.12387	-0.04994	0.37526	0.24352	-0.04261	0.51892	0.18958	-0.11709	0.29960	0.08321	-0.10108	0.38847	0.25757	-0.01143	0.44734	0.11739	-0.09183	0.38814	0.12656	-0.12041	0.49492	0.12362	-0.15477	0.40791	0.13728	-0.10420	0.29067	0.12610	-0.06144	0.43162	0.14823	-0.13103	0.35907	0.12875	-0.05658	0.26449	0.09025	-0.07248	0.28626	0.03176	-0.17058	0.31724	0.11436	-0.10414	0.28967	0.09442	-0.04264
11	0.37116	0.05843	0.17061	0.06581	-0.08575	0.03720	0.44225	0.09013	0.15789	0.05354	-0.10641	0.05120	0.29486	0.12067	-0.10669	0.37096	0.16110	-0.04933	0.42287	0.27461	-0.04495	0.56801	0.24738	-0.12294	0.34068	0.11071	-0.10963	0.42725	0.28918	-0.01754	0.49563	0.14137	-0.10103	0.41339	0.15401	-0.12812	0.54020	0.15868	-0.15860	0.44705	0.16494	-0.11168	0.33122	0.15774	-0.06335	0.47462	0.19519	-0.13455	0.41159	0.17066	-0.06141	0.29643	0.12153	-0.07743	0.33833	0.06160	-0.17949	0.36673	0.14208	-0.11234	0.33864	0.12712	-0.04393
12	0.40997	0.06004	0.19460	0.06431	-0.09201	0.03864	0.48699	0.08333	0.18800	0.06193	-0.11103	0.05238	0.33799	0.13984	-0.11686	0.42962	0.19030	-0.04957	0.47116	0.29411	-0.04730	0.60831	0.29655	-0.12736	0.37910	0.13568	-0.11807	0.47190	0.31139	-0.02520	0.52933	0.16004	-0.10877	0.43961	0.17632	-0.13538	0.57320	0.18369	-0.16126	0.48184	0.18871	-0.11871	0.36817	0.18657	-0.06507	0.51370	0.23160	-0.13845	0.46922	0.20348	-0.06919	0.32451	0.15036	-0.08193	0.38115	0.08284	-0.18775	0.41544	0.16845	-0.11960	0.39138	0.15551	-0.04587
13	0.44661	0.06312	0.21244	0.06084	-0.09775	0.03980	0.52665	0.07640	0.20684	0.06812	-0.11536	0.05281	0.38231	0.15403	-0.12654	0.48742	0.20987	-0.05040	0.51518	0.30251	-0.04950	0.64134	0.32898	-0.13039	0.41420	0.15602	-0.12604	0.51943	0.32447	-0.03310	0.54908	0.17212	-0.11481	0.46759	0.19242	-0.14160	0.59822	0.19679	-0.16213	0.51246	0.20718	-0.12507	0.39944	0.20972	-0.06669	0.55226	0.25297	-0.14265	0.52886	0.22361	-0.07895	0.34909	0.17376	-0.08592	0.41341	0.09294	-0.19503	0.45982	0.19186	-0.12534	0.44262	0.17744	-0.04849
14	0.47799	0.06631	0.22372	0.05663	-0.10231	0.04064	0.56128	0.07311	0.21448	0.07089	-0.11839	0.05270	0.42180	0.16391	-0.13442	0.53996	0.22131	-0.05064	0.54856	0.30215	-0.05128	0.66869	0.34094	-0.13171	0.44466	0.17035	-0.13281	0.56307	0.32979	-0.03981	0.55950	0.17782	-0.11887	0.49493	0.20222	-0.14589	0.61821	0.19917	-0.16026	0.53795	0.21949	-0.13033	0.42392	0.22520	-0.06810	0.59098	0.25874	-0.14615	0.58668	0.23199	-0.08817	0.37057	0.18938	-0.08917	0.43684	0.09266	-0.20027	0.49650	0.21096	-0.12898	0.48941	0.19318	-0.05108
15	0.50151	0.06802	0.22904	0.05271	-0.10499	0.04103	0.58982	0.07396	0.21327	0.07055	-0.11882	0.05227	0.45214	0.17052	-0.13924	0.58396	0.22746	-0.04872	0.56789	0.29646	-0.05225	0.68978	0.33399	-0.13078	0.46892	0.17865	-0.13750	0.59652	0.32959	-0.04416	0.56454	0.17817	-0.12061	0.51721	0.20630	-0.14743	0.63138	0.19332	-0.15470	0.55713	0.22578	-0.13393	0.44176	0.23248	-0.06897	0.62618	0.25185	-0.14746	0.63881	0.23231	-0.09367	0.38880	0.19660	-0.09132	0.45311	0.08479	-0.20209	0.52320	0.22501	-0.13011	0.53081	0.20424	-0.05253
16	0.51589	0.06744	0.22976	0.04976	-0.10525	0.04090	0.60908	0.07676	0.20624	0.06858	-0.11558	0.05168	0.47214	0.17477	-0.14005	0.61421	0.23018	-0.04347	0.57328	0.28877	-0.05193	0.70149	0.31324	-0.12718	0.48589	0.18213	-0.13938	0.61669	0.32632	-0.04547	0.56545	0.17455	-0.11975	0.53028	0.20568	-0.14564	0.63381	0.18196	-0.14489	0.56891	0.22703	-0.13537	0.45330	0.23262	-0.06879	0.65207	0.23715	-0.14526	0.67872	0.22846	-0.09288	0.40343	0.19666	-0.09196	0.46258	0.07273	-0.19938	0.53905	0.23387	-0.12863	0.56433	0.21168	-0.05178
