	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d
17	-0.12417	0.11594	0.18526	0.13683	0.19346	0.09684	-0.14239	0.10209	0.28464	0.13610	0.24476	0.11060	-0.00378	0.12186	0.25429	-0.05256	0.10124	0.18490	-0.25963	0.37693	0.02947	-0.29560	0.38149	0.18989	-0.00354	0.05618	0.17760	-0.16172	0.36421	0.22016	-0.28286	0.23532	0.25271	0.00277	0.02773	0.32895	-0.19736	0.12880	0.44359	-0.06452	0.07800	0.24238	-0.29874	0.33309	0.26812	-0.09375	0.50335	0.16195	-0.10202	0.33286	0.27851	-0.21604	0.16687	0.15033	-0.04652	0.36582	0.34678	-0.11237	0.14243	0.06984	-0.06845	0.22828	0.09974
18	-0.13105	0.11445	0.15645	0.13418	0.21513	0.10158	-0.14723	0.10451	0.24555	0.13739	0.27093	0.11564	-0.01020	0.08642	0.28328	-0.04575	0.05494	0.21297	-0.25590	0.33872	0.05215	-0.29796	0.34683	0.19972	-0.01523	0.03529	0.19737	-0.16803	0.33393	0.24755	-0.29626	0.21004	0.27401	-0.00115	-0.00921	0.36150	-0.20414	0.08246	0.47240	-0.07819	0.05681	0.26356	-0.30724	0.30115	0.28568	-0.10398	0.46426	0.18514	-0.10353	0.29276	0.31603	-0.22556	0.14399	0.16770	-0.05816	0.31732	0.38511	-0.11796	0.12093	0.07737	-0.06804	0.19581	0.12211
19	-0.13381	0.11358	0.12565	0.13145	0.23602	0.10612	-0.14926	0.10391	0.20544	0.13695	0.29442	0.11966	-0.00945	0.04971	0.31194	-0.04222	0.01146	0.24126	-0.25180	0.30019	0.07495	-0.29160	0.30805	0.20806	-0.02304	0.01164	0.21703	-0.17060	0.30015	0.27139	-0.30339	0.18493	0.29451	-0.00148	-0.04640	0.39281	-0.20566	0.03725	0.49714	-0.08867	0.03363	0.28401	-0.30971	0.26593	0.30209	-0.11184	0.42229	0.20441	-0.10596	0.24928	0.34922	-0.23112	0.11763	0.18556	-0.06889	0.26653	0.41703	-0.11842	0.09838	0.08447	-0.06448	0.16369	0.14374
20	-0.13504	0.11292	0.09443	0.12872	0.25637	0.11032	-0.14880	0.09864	0.16556	0.13538	0.31551	0.12255	-0.00712	0.01356	0.34040	-0.04146	-0.02944	0.27053	-0.24899	0.26319	0.09773	-0.27778	0.26757	0.21548	-0.02797	-0.01355	0.23699	-0.17313	0.26468	0.29202	-0.29865	0.15953	0.31460	-0.00173	-0.08205	0.42270	-0.20299	-0.00531	0.51845	-0.09691	0.00959	0.30382	-0.30935	0.22922	0.31762	-0.11555	0.37878	0.21991	-0.10964	0.20369	0.37808	-0.23395	0.08927	0.20431	-0.08171	0.21692	0.44237	-0.11622	0.07599	0.09171	-0.06264	0.13272	0.16465
21	-0.13620	0.11170	0.06381	0.12595	0.27647	0.11411	-0.14741	0.09025	0.12702	0.13353	0.33486	0.12441	-0.00658	-0.02087	0.36881	-0.04127	-0.06867	0.30150	-0.24698	0.22862	0.12051	-0.26253	0.22837	0.22281	-0.03136	-0.03937	0.25780	-0.17795	0.22874	0.31009	-0.28403	0.13469	0.33468	-0.00412	-0.11508	0.45123	-0.19791	-0.04445	0.53727	-0.10306	-0.01468	0.32313	-0.30704	0.19213	0.33269	-0.11501	0.33514	0.23245	-0.11493	0.15742	0.40340	-0.23509	0.06021	0.22428	-0.09870	0.17118	0.46168	-0.11361	0.05462	0.09972	-0.06493	0.10247	0.18506
22	-0.13742	0.10954	0.03431	0.12314	0.29670	0.11746	-0.14629	0.08217	0.09039	0.13197	0.35335	0.12551	-0.00826	-0.05308	0.39736	-0.04114	-0.10665	0.33465	-0.24508	0.19679	0.14340	-0.24990	0.19209	0.23111	-0.03425	-0.06517	0.27999	-0.18500	0.19298	0.32634	-0.26757	0.11216	0.35520	-0.00858	-0.14505	0.47857	-0.19290	-0.08002	0.55474	-0.10682	-0.03891	0.34212	-0.30219	0.15540	0.34782	-0.11233	0.29267	0.24335	-0.12295	0.11217	0.42638	-0.23472	0.03130	0.24572	-0.11358	0.12899	0.47609	-0.11189	0.03449	0.10900	-0.06995	0.07173	0.20531
23	-0.13849	0.10658	0.00615	0.12026	0.31743	0.12041	-0.14515	0.07646	0.05559	0.13071	0.37187	0.12615	-0.01150	-0.08272	0.42625	-0.04265	-0.14286	0.37001	-0.24337	0.16753	0.16653	-0.24068	0.15887	0.24142	-0.03711	-0.09050	0.30395	-0.19288	0.15768	0.34162	-0.25555	0.09257	0.37659	-0.01396	-0.17181	0.50504	-0.18935	-0.11247	0.57192	-0.10851	-0.06298	0.36105	-0.29506	0.11976	0.36368	-0.10879	0.25171	0.25408	-0.13285	0.06923	0.44816	-0.23260	0.00307	0.26883	-0.11533	0.08787	0.48709	-0.11140	0.01534	0.11994	-0.07597	0.03981	0.22569
24	-0.13961	0.10322	-0.02047	0.11719	0.33900	0.12302	-0.14442	0.07357	0.02264	0.12953	0.39110	0.12661	-0.01646	-0.10942	0.45561	-0.04720	-0.17627	0.40716	-0.24225	0.14042	0.19003	-0.23535	0.12856	0.25459	-0.03991	-0.11513	0.32985	-0.20027	0.12294	0.35672	-0.25019	0.07519	0.39918	-0.01970	-0.19519	0.53102	-0.18864	-0.14228	0.58968	-0.10928	-0.08667	0.38026	-0.28754	0.08596	0.38091	-0.10405	0.21191	0.26595	-0.14321	0.02945	0.46965	-0.22893	-0.02396	0.29379	-0.10290	0.04716	0.49621	-0.11213	-0.00321	0.13282	-0.08386	0.00737	0.24642
25	-0.14153	0.09986	-0.04543	0.11385	0.36171	0.12537	-0.14628	0.07352	-0.00796	0.12824	0.41151	0.12701	-0.02422	-0.13294	0.48553	-0.05445	-0.20623	0.44541	-0.24239	0.11520	0.21403	-0.23475	0.10114	0.27117	-0.04264	-0.13886	0.35768	-0.20657	0.08890	0.37237	-0.25163	0.05892	0.42313	-0.02602	-0.21502	0.55688	-0.19341	-0.16929	0.60851	-0.11026	-0.10980	0.40013	-0.28211	0.05437	0.40018	-0.09959	0.17332	0.27988	-0.15340	-0.00644	0.49152	-0.22527	-0.04927	0.32071	-0.08791	0.00898	0.50482	-0.11429	-0.02149	0.14783	-0.09506	-0.02411	0.26764
26	-0.14495	0.09685	-0.06862	0.11021	0.38578	0.12749	-0.15193	0.07515	-0.03586	0.12680	0.43337	0.12735	-0.03540	-0.15323	0.51591	-0.06294	-0.23282	0.48405	-0.24465	0.09179	0.23868	-0.23917	0.07644	0.29154	-0.04578	-0.16137	0.38734	-0.21186	0.05608	0.38910	-0.25852	0.04271	0.44846	-0.03310	-0.23131	0.58295	-0.20472	-0.19318	0.62860	-0.11202	-0.13219	0.42116	-0.27998	0.02502	0.42207	-0.09938	0.13673	0.29643	-0.16185	-0.03819	0.51430	-0.22388	-0.07253	0.34972	-0.08065	-0.02501	0.51406	-0.11787	-0.03985	0.16512	-0.10824	-0.05356	0.28952
27	-0.14974	0.09437	-0.09001	0.10627	0.41143	0.12936	-0.16014	0.07718	-0.06138	0.12514	0.45684	0.12751	-0.04890	-0.17058	0.54653	-0.07044	-0.25672	0.52248	-0.24850	0.06976	0.26413	-0.24748	0.05386	0.31589	-0.04973	-0.18223	0.41866	-0.21627	0.02530	0.40735	-0.26830	0.02569	0.47505	-0.04045	-0.24425	0.60956	-0.22038	-0.21397	0.64991	-0.11460	-0.15356	0.44385	-0.28055	-0.00218	0.44705	-0.10563	0.10258	0.31587	-0.16659	-0.06641	0.53837	-0.22629	-0.09369	0.38091	-0.08216	-0.05524	0.52481	-0.12240	-0.05868	0.18483	-0.12017	-0.08079	0.31232
28	-0.15506	0.09233	-0.10972	0.10196	0.43878	0.13096	-0.16864	0.07935	-0.08521	0.12309	0.48197	0.12730	-0.06234	-0.18548	0.57709	-0.07455	-0.27888	0.56027	-0.25213	0.04822	0.29052	-0.25698	0.03239	0.34416	-0.05424	-0.20130	0.45146	-0.21945	-0.00292	0.42734	-0.27847	0.00718	0.50266	-0.04754	-0.25400	0.63695	-0.23738	-0.23181	0.67223	-0.11775	-0.17361	0.46874	-0.28231	-0.02736	0.47548	-0.11636	0.07035	0.33832	-0.16747	-0.09216	0.56402	-0.23231	-0.11284	0.41440	-0.08943	-0.08266	0.53774	-0.12746	-0.07815	0.20708	-0.12845	-0.10608	0.33631
29	-0.16025	0.09069	-0.12788	0.09719	0.46792	0.13222	-0.17573	0.08181	-0.10805	0.12049	0.50872	0.12654	-0.07417	-0.19844	0.60731	-0.07480	-0.30004	0.59713	-0.25496	0.02647	0.31797	-0.26468	0.01111	0.37613	-0.05872	-0.21876	0.48555	-0.22140	-0.02852	0.44913	-0.28813	-0.01316	0.53104	-0.05429	-0.26073	0.66527	-0.25279	-0.24710	0.69524	-0.12105	-0.19223	0.49627	-0.28452	-0.05070	0.50752	-0.12752	0.03920	0.36384	-0.16680	-0.11626	0.59134	-0.24033	-0.12982	0.45020	-0.09922	-0.10812	0.55334	-0.13281	-0.09816	0.23202	-0.13187	-0.13001	0.36174
30	-0.16528	0.08977	-0.14468	0.09206	0.49882	0.13308	-0.18108	0.08446	-0.13030	0.11741	0.53700	0.12508	-0.08391	-0.21001	0.63693	-0.07331	-0.32066	0.63286	-0.25844	0.00416	0.34662	-0.26940	-0.01029	0.41130	-0.06266	-0.23509	0.52081	-0.22316	-0.05159	0.47261	-0.29786	-0.03516	0.55985	-0.06088	-0.26475	0.69448	-0.26442	-0.26044	0.71862	-0.12398	-0.20961	0.52679	-0.28765	-0.07244	0.54310	-0.13586	0.00855	0.39238	-0.16808	-0.13907	0.62024	-0.24873	-0.14442	0.48820	-0.10909	-0.13239	0.57190	-0.13808	-0.11840	0.25980	-0.13066	-0.15291	0.38883
31	-0.17037	0.08977	-0.16045	0.08677	0.53142	0.13342	-0.18554	0.08709	-0.15202	0.11400	0.56661	0.12281	-0.09217	-0.22073	0.66575	-0.07228	-0.34094	0.66736	-0.26388	-0.01901	0.37660	-0.27205	-0.03167	0.44902	-0.06598	-0.25084	0.55711	-0.22560	-0.07236	0.49759	-0.30850	-0.05816	0.58880	-0.06757	-0.26670	0.72434	-0.27215	-0.27216	0.74209	-0.12614	-0.22618	0.56041	-0.29260	-0.09293	0.58204	-0.14026	-0.02184	0.42381	-0.17405	-0.16093	0.65050	-0.25663	-0.15676	0.52826	-0.11841	-0.15581	0.59351	-0.14279	-0.13855	0.29066	-0.12666	-0.17466	0.41776
32	-0.17593	0.09052	-0.17556	0.08158	0.56561	0.13317	-0.19051	0.08987	-0.17316	0.11050	0.59738	0.11972	-0.10017	-0.23115	0.69374	-0.07223	-0.36111	0.70069	-0.27111	-0.04316	0.40796	-0.27455	-0.05281	0.48855	-0.06905	-0.26653	0.59435	-0.22889	-0.09128	0.52387	-0.32028	-0.08139	0.61771	-0.07541	-0.26735	0.75445	-0.27847	-0.28243	0.76552	-0.12744	-0.24251	0.59709	-0.30036	-0.11252	0.62401	-0.14231	-0.05187	0.45787	-0.18585	-0.18237	0.68190	-0.26393	-0.16730	0.57016	-0.12832	-0.17839	0.61810	-0.14705	-0.15821	0.32487	-0.12203	-0.19494	0.44871
33	-0.18268	0.09162	-0.19030	0.07686	0.60124	0.13226	-0.19740	0.09310	-0.19375	0.10717	0.62921	0.11590	-0.10922	-0.24173	0.72088	-0.07292	-0.38146	0.73304	-0.27951	-0.06785	0.44067	-0.27910	-0.07369	0.52922	-0.07256	-0.28258	0.63242	-0.23314	-0.10896	0.55128	-0.33241	-0.10428	0.64662	-0.08627	-0.26754	0.78439	-0.28721	-0.29154	0.78891	-0.12894	-0.25889	0.63662	-0.31187	-0.13146	0.66860	-0.14515	-0.08132	0.49424	-0.20323	-0.20399	0.71426	-0.27131	-0.17656	0.61361	-0.14070	-0.20006	0.64557	-0.15134	-0.17713	0.36270	-0.11846	-0.21365	0.48184
34	-0.19112	0.09273	-0.20492	0.07296	0.63816	0.13070	-0.20741	0.09671	-0.21388	0.10427	0.66210	0.11143	-0.11916	-0.25300	0.74733	-0.07412	-0.40232	0.76464	-0.28824	-0.09222	0.47469	-0.28718	-0.09462	0.57060	-0.07742	-0.29918	0.67127	-0.23799	-0.12599	0.57966	-0.34459	-0.12619	0.67580	-0.10138	-0.26823	0.81380	-0.30089	-0.29989	0.81248	-0.13275	-0.27526	0.67862	-0.32724	-0.15003	0.71538	-0.15210	-0.11000	0.53258	-0.22460	-0.22600	0.74748	-0.27970	-0.18508	0.65827	-0.15737	-0.22069	0.67590	-0.15623	-0.19526	0.40437	-0.11840	-0.23131	0.51728
35	-0.20147	0.09363	-0.21965	0.07008	0.67623	0.12854	-0.22135	0.10021	-0.23358	0.10196	0.69614	0.10645	-0.12937	-0.26536	0.77336	-0.07673	-0.42373	0.79572	-0.29632	-0.11563	0.51000	-0.29931	-0.11599	0.61257	-0.08446	-0.31636	0.71091	-0.24342	-0.14255	0.60901	-0.35785	-0.14627	0.70580	-0.12041	-0.27044	0.84247	-0.31977	-0.30779	0.83662	-0.14051	-0.29159	0.72261	-0.34556	-0.16871	0.76391	-0.16537	-0.13782	0.57258	-0.24793	-0.24801	0.78146	-0.29053	-0.19348	0.70375	-0.17938	-0.24013	0.70925	-0.16267	-0.21271	0.45002	-0.12447	-0.24886	0.55514
36	-0.21414	0.09465	-0.23463	0.06838	0.71537	0.12589	-0.23986	0.10346	-0.25270	0.10026	0.73153	0.10106	-0.14045	-0.27881	0.79937	-0.08227	-0.44536	0.82641	-0.30394	-0.13770	0.54663	-0.31633	-0.13780	0.65524	-0.09373	-0.33425	0.75137	-0.25043	-0.15840	0.63941	-0.37444	-0.16382	0.73736	-0.14225	-0.27497	0.87041	-0.34343	-0.31514	0.86173	-0.15224	-0.30821	0.76811	-0.36677	-0.18770	0.81371	-0.18585	-0.16479	0.61408	-0.27200	-0.26935	0.81613	-0.30523	-0.20227	0.74967	-0.20637	-0.25818	0.74592	-0.17219	-0.22937	0.49968	-0.13819	-0.26720	0.59541
37	-0.22955	0.09636	-0.24988	0.06795	0.75557	0.12287	-0.26305	0.10670	-0.27099	0.09913	0.76846	0.09532	-0.15389	-0.29311	0.82592	-0.09103	-0.46660	0.85682	-0.31250	-0.15795	0.58469	-0.33922	-0.15961	0.69879	-0.10447	-0.35302	0.79273	-0.26050	-0.17339	0.67107	-0.39609	-0.17856	0.77113	-0.16603	-0.28229	0.89786	-0.37171	-0.32149	0.88815	-0.16713	-0.32561	0.81469	-0.39163	-0.20677	0.86422	-0.21403	-0.19082	0.65707	-0.29573	-0.28936	0.85141	-0.32414	-0.21167	0.79576	-0.23666	-0.27472	0.78624	-0.18571	-0.24507	0.55321	-0.15996	-0.28674	0.63806
38	-0.24765	0.09881	-0.26531	0.06864	0.79683	0.11963	-0.29036	0.11006	-0.28801	0.09856	0.80703	0.08928	-0.17044	-0.30794	0.85371	-0.10231	-0.48679	0.88710	-0.32289	-0.17604	0.62423	-0.36810	-0.18071	0.74344	-0.11630	-0.37251	0.83502	-0.27348	-0.18793	0.70427	-0.42263	-0.19051	0.80760	-0.19156	-0.29242	0.92522	-0.40369	-0.32629	0.91600	-0.18522	-0.34385	0.86197	-0.42016	-0.22534	0.91481	-0.25025	-0.21550	0.70165	-0.31810	-0.30738	0.88719	-0.34625	-0.22182	0.84184	-0.26837	-0.28961	0.83033	-0.20255	-0.25990	0.61036	-0.18944	-0.30727	0.68294
39	-0.26793	0.10164	-0.28072	0.07004	0.83916	0.11625	-0.32101	0.11369	-0.30328	0.09860	0.84725	0.08297	-0.18950	-0.32299	0.88343	-0.11571	-0.50540	0.91746	-0.33486	-0.19189	0.66533	-0.40235	-0.20025	0.78947	-0.12933	-0.39222	0.87829	-0.28796	-0.20269	0.73946	-0.45243	-0.19976	0.84698	-0.21911	-0.30495	0.95301	-0.43806	-0.32899	0.94503	-0.20771	-0.36231	0.90965	-0.45162	-0.24261	0.96478	-0.29376	-0.23838	0.74802	-0.34018	-0.32261	0.92324	-0.37021	-0.23268	0.88781	-0.30049	-0.30273	0.87795	-0.22109	-0.27410	0.67068	-0.22507	-0.32810	0.72982
40	-0.29008	0.10471	-0.29568	0.07182	0.88253	0.11271	-0.35438	0.11784	-0.31631	0.09927	0.88890	0.07639	-0.21017	-0.33790	0.91568	-0.13215	-0.52195	0.94823	-0.34813	-0.20534	0.70799	-0.44136	-0.21732	0.83697	-0.14360	-0.41152	0.92252	-0.30345	-0.21793	0.77712	-0.48380	-0.20624	0.88900	-0.24899	-0.31910	0.98167	-0.47480	-0.32902	0.97467	-0.23522	-0.38006	0.95738	-0.48519	-0.25766	1.01332	-0.34186	-0.25922	0.79637	-0.36485	-0.33431	0.95915	-0.39546	-0.24387	0.93357	-0.33277	-0.31402	0.92843	-0.24048	-0.28772	0.73352	-0.26349	-0.34838	0.77840
41	-0.31400	0.10813	-0.30963	0.07381	0.92676	0.10883	-0.38988	0.12266	-0.32664	0.10064	0.93154	0.06959	-0.23247	-0.35206	0.95086	-0.15237	-0.53591	0.97983	-0.36274	-0.21603	0.75218	-0.48446	-0.23104	0.88581	-0.15906	-0.42982	0.96762	-0.32048	-0.23374	0.81780	-0.51600	-0.20970	0.93282	-0.28075	-0.33391	1.01142	-0.51474	-0.32585	1.00390	-0.26643	-0.39636	1.00461	-0.52035	-0.26956	1.05945	-0.39078	-0.27769	0.84663	-0.39423	-0.34221	0.99436	-0.42238	-0.25478	0.97891	-0.36505	-0.32350	0.98069	-0.26130	-0.30036	0.79795	-0.30136	-0.36724	0.82826
42	-0.33952	0.11189	-0.32192	0.07586	0.97141	0.10427	-0.42656	0.12781	-0.33385	0.10272	0.97440	0.06268	-0.25678	-0.36470	0.98898	-0.17600	-0.54666	1.01275	-0.37873	-0.22358	0.79783	-0.53026	-0.24064	0.93549	-0.17605	-0.44662	1.01328	-0.33942	-0.25028	0.86194	-0.54841	-0.20989	0.97706	-0.31310	-0.34830	1.04207	-0.55733	-0.31918	1.03134	-0.29927	-0.41022	1.05042	-0.55659	-0.27744	1.10197	-0.43751	-0.29316	0.89833	-0.42824	-0.34632	1.02805	-0.45153	-0.26470	1.02347	-0.39692	-0.33121	1.03330	-0.28415	-0.31144	0.86272	-0.33783	-0.38374	0.87884
43	-0.36615	0.11591	-0.33189	0.07788	1.01573	0.09857	-0.46311	0.13276	-0.33753	0.10543	1.01637	0.05586	-0.28277	-0.37511	1.02953	-0.20157	-0.55362	1.04723	-0.39621	-0.22768	0.84470	-0.57667	-0.24533	0.98507	-0.19509	-0.46140	1.05888	-0.35936	-0.26771	0.90975	-0.57968	-0.20677	1.01984	-0.34518	-0.36092	1.07288	-0.60060	-0.30878	1.05535	-0.33180	-0.42025	1.09351	-0.59341	-0.28049	1.13937	-0.48052	-0.30500	0.95040	-0.46443	-0.34660	1.05916	-0.48319	-0.27291	1.06662	-0.42796	-0.33709	1.08449	-0.30830	-0.32051	0.92632	-0.37342	-0.39707	0.92944
44	-0.39317	0.12012	-0.33877	0.07986	1.05856	0.09121	-0.49784	0.13704	-0.33737	0.10867	1.05600	0.04962	-0.30967	-0.38258	1.07141	-0.22768	-0.55633	1.08305	-0.41510	-0.22826	0.89232	-0.62168	-0.24431	1.03289	-0.21617	-0.47366	1.10347	-0.37915	-0.28571	0.96104	-0.60776	-0.20042	1.05888	-0.37682	-0.37014	1.10251	-0.64222	-0.29455	1.07410	-0.36234	-0.42494	1.13210	-0.63016	-0.27792	1.16984	-0.51983	-0.31271	1.00125	-0.49807	-0.34282	1.08643	-0.51703	-0.27854	1.10739	-0.45771	-0.34102	1.13222	-0.33213	-0.32719	0.98699	-0.40780	-0.40684	0.97920
45	-0.41982	0.12411	-0.34171	0.08185	1.09834	0.08185	-0.52929	0.13995	-0.33310	0.11247	1.09152	0.04489	-0.33719	-0.38613	1.11286	-0.25360	-0.55468	1.11937	-0.43483	-0.22549	0.93991	-0.66323	-0.23692	1.07674	-0.23874	-0.48281	1.14564	-0.39836	-0.30336	1.01507	-0.63086	-0.19074	1.09163	-0.40786	-0.37421	1.12905	-0.67913	-0.27661	1.08584	-0.38952	-0.42282	1.16393	-0.66509	-0.26923	1.19142	-0.55613	-0.31583	1.04892	-0.52444	-0.33465	1.10834	-0.55200	-0.28064	1.14444	-0.48565	-0.34257	1.17419	-0.35474	-0.33071	1.04277	-0.44128	-0.41283	1.02711
46	-0.44519	0.12720	-0.33981	0.08387	1.13311	0.07051	-0.55670	0.14089	-0.32435	0.11692	1.12087	0.04326	-0.36513	-0.38466	1.15156	-0.27897	-0.54874	1.15469	-0.45405	-0.21993	0.98639	-0.69966	-0.22251	1.11391	-0.26237	-0.48794	1.18352	-0.41699	-0.31931	1.07057	-0.64799	-0.17739	1.11539	-0.43763	-0.37141	1.15005	-0.70828	-0.25511	1.08889	-0.41227	-0.41265	1.18636	-0.69578	-0.25423	1.20208	-0.59035	-0.31379	1.09119	-0.54192	-0.32155	1.12303	-0.58657	-0.27812	1.17605	-0.51130	-0.34087	1.20791	-0.37589	-0.33001	1.09144	-0.47514	-0.41481	1.07193
47	-0.46840	0.12889	-0.33217	0.08588	1.16057	0.05810	-0.57986	0.13987	-0.31051	0.12210	1.14178	0.04641	-0.39268	-0.37705	1.18457	-0.30336	-0.53853	1.18685	-0.47189	-0.21231	1.03034	-0.72983	-0.20029	1.14138	-0.28664	-0.48794	1.21482	-0.43472	-0.33208	1.12567	-0.65906	-0.15988	1.12744	-0.46497	-0.36022	1.16269	-0.72823	-0.22989	1.08173	-0.42988	-0.39336	1.19651	-0.72021	-0.23271	1.19983	-0.62311	-0.30575	1.12559	-0.55194	-0.30290	1.12838	-0.61921	-0.26995	1.20017	-0.53362	-0.33447	1.23075	-0.39540	-0.32387	1.13050	-0.50971	-0.41239	1.11216
48	-0.48870	0.12906	-0.31796	0.08787	1.17814	0.04772	-0.59833	0.13715	-0.29090	0.12794	1.15185	0.05488	-0.41855	-0.36220	1.20848	-0.32739	-0.52363	1.21310	-0.48805	-0.20334	1.07004	-0.75332	-0.16953	1.15605	-0.31106	-0.48147	1.23687	-0.45110	-0.34006	1.17803	-0.66428	-0.13783	1.12520	-0.48849	-0.33937	1.16385	-0.73878	-0.20068	1.06295	-0.44209	-0.36420	1.19143	-0.73738	-0.20442	1.18281	-0.65340	-0.29061	1.14933	-0.55597	-0.27822	1.12214	-0.64867	-0.25538	1.21450	-0.55029	-0.32175	1.24004	-0.41287	-0.31122	1.15721	-0.54319	-0.40496	1.14597
49	-0.50545	0.12771	-0.29655	0.08986	1.18316	0.04637	-0.61096	0.13287	-0.26488	0.13416	1.14856	0.06779	-0.44143	-0.33917	1.21962	-0.35240	-0.50334	1.23025	-0.50255	-0.19353	1.10355	-0.77013	-0.12993	1.15482	-0.33501	-0.46709	1.24678	-0.46571	-0.34163	1.22481	-0.66347	-0.11108	1.10645	-0.50678	-0.30798	1.15039	-0.73976	-0.16734	1.03132	-0.44908	-0.32500	1.16841	-0.74655	-0.16940	1.14949	-0.67782	-0.26723	1.15933	-0.55325	-0.24722	1.10203	-0.67403	-0.23396	1.21667	-0.55850	-0.30105	1.23305	-0.42787	-0.29116	1.16876	-0.57235	-0.39184	1.17123
50	-0.51780	0.12492	-0.26763	0.09195	1.17308	0.05937	-0.61635	0.12717	-0.23196	0.14027	1.12947	0.08380	-0.45992	-0.30740	1.21433	-0.37891	-0.47686	1.23481	-0.51497	-0.18310	1.12876	-0.77982	-0.08193	1.13487	-0.35744	-0.44357	1.24160	-0.47778	-0.33533	1.26286	-0.65624	-0.07990	1.06945	-0.51810	-0.26596	1.11931	-0.73118	-0.12983	0.98566	-0.45092	-0.27643	1.12528	-0.74690	-0.12829	1.09887	-0.69190	-0.23448	1.15234	-0.54159	-0.20963	1.06591	-0.69427	-0.20549	1.20431	-0.55674	-0.27084	1.20715	-0.43992	-0.26309	1.16241	-0.59446	-0.37222	1.18556
