	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d
18	0.57225	0.12565	0.11384	0.16090	-0.02620	0.10341	0.38530	0.19933	-0.03156	0.11970	-0.26337	0.09230	0.48523	-0.01680	-0.13784	0.48001	0.13668	-0.10364	0.51522	0.06477	-0.00706	0.33153	-0.15482	-0.34224	0.71630	0.29357	0.06629	0.61538	0.02978	-0.29293	0.08037	-0.13161	-0.28038	0.41920	-0.03784	-0.29767
19	0.59187	0.12607	0.13395	0.14583	-0.01210	0.09687	0.40128	0.20794	-0.01311	0.12729	-0.24189	0.08766	0.50913	0.01468	-0.11413	0.49416	0.15278	-0.09914	0.52953	0.09066	-0.00078	0.34983	-0.12960	-0.32919	0.73696	0.29652	0.07861	0.65561	0.07756	-0.28988	0.09020	-0.13650	-0.23141	0.41660	-0.02977	-0.25984
20	0.59778	0.12225	0.14833	0.12873	0.00429	0.08990	0.40578	0.21619	0.00076	0.13396	-0.21624	0.08625	0.51584	0.04344	-0.08883	0.49725	0.15800	-0.09206	0.53921	0.10956	0.01109	0.35359	-0.10604	-0.31113	0.73830	0.29199	0.09059	0.68511	0.12132	-0.28074	0.09304	-0.14171	-0.18197	0.39993	-0.02779	-0.21529
21	0.59081	0.11535	0.15619	0.11093	0.02071	0.08316	0.39913	0.22420	0.00961	0.14002	-0.18828	0.08750	0.50767	0.06699	-0.06543	0.49171	0.15449	-0.08245	0.54226	0.12118	0.02701	0.34360	-0.08682	-0.28923	0.72250	0.28041	0.10054	0.70196	0.15872	-0.26615	0.08786	-0.14568	-0.13584	0.37051	-0.03264	-0.16773
22	0.57395	0.10726	0.15756	0.09368	0.03541	0.07727	0.38325	0.23072	0.01322	0.14485	-0.15980	0.08970	0.48972	0.08404	-0.04617	0.48046	0.14475	-0.07072	0.53742	0.12560	0.04493	0.32315	-0.07407	-0.26478	0.69470	0.26305	0.10748	0.70478	0.18660	-0.24699	0.07709	-0.14694	-0.09577	0.33076	-0.04423	-0.12075
23	0.55076	0.09938	0.15320	0.07815	0.04730	0.07283	0.36124	0.23430	0.01189	0.14752	-0.13238	0.09114	0.46699	0.09434	-0.03200	0.46590	0.13115	-0.05773	0.52472	0.12340	0.06270	0.29603	-0.06888	-0.23902	0.66057	0.24186	0.11119	0.69448	0.20297	-0.22449	0.06561	-0.14440	-0.06331	0.28421	-0.06137	-0.07735
24	0.52421	0.09211	0.14435	0.06519	0.05585	0.07027	0.33625	0.23427	0.00637	0.14739	-0.10730	0.09077	0.44288	0.09839	-0.02295	0.45019	0.11600	-0.04453	0.50553	0.11570	0.07849	0.26493	-0.07133	-0.21303	0.62423	0.21896	0.11201	0.67337	0.20699	-0.20013	0.05778	-0.13779	-0.03908	0.23497	-0.08199	-0.03973
25	0.49643	0.08504	0.13250	0.05518	0.06105	0.06954	0.31049	0.23033	-0.00252	0.14383	-0.08542	0.08816	0.41954	0.09726	-0.01845	0.43558	0.10150	-0.03222	0.48199	0.10416	0.09102	0.23198	-0.08019	-0.18767	0.58777	0.19609	0.11059	0.64233	0.19747	-0.17525	0.05545	-0.12779	-0.02279	0.18710	-0.10359	-0.00917
26	0.46903	0.07746	0.11924	0.04788	0.06326	0.07018	0.28602	0.22395	-0.01328	0.13760	-0.06729	0.08349	0.39869	0.09239	-0.01765	0.42399	0.08939	-0.02182	0.45633	0.09080	0.09963	0.19950	-0.09322	-0.16362	0.55205	0.17452	0.10778	0.60500	0.17679	-0.15134	0.05758	-0.11565	-0.01346	0.14405	-0.12372	0.01381
27	0.44340	0.06903	0.10609	0.04269	0.06306	0.07158	0.26400	0.21643	-0.02457	0.12956	-0.05308	0.07720	0.38183	0.08548	-0.01960	0.41648	0.08064	-0.01418	0.43035	0.07763	0.10434	0.16996	-0.10761	-0.14140	0.51802	0.15518	0.10444	0.56394	0.14751	-0.12951	0.06147	-0.10288	-0.00969	0.10816	-0.14050	0.02940
28	0.42047	0.06012	0.09430	0.03885	0.06118	0.07331	0.24486	0.20864	-0.03529	0.12067	-0.04265	0.06983	0.36958	0.07795	-0.02343	0.41331	0.07548	-0.00988	0.40503	0.06630	0.10569	0.14564	-0.12051	-0.12139	0.48681	0.13865	0.10129	0.52087	0.11233	-0.11044	0.06427	-0.09085	-0.00993	0.08022	-0.15289	0.03838
29	0.40056	0.05186	0.08476	0.03567	0.05835	0.07521	0.22871	0.20139	-0.04453	0.11203	-0.03563	0.06197	0.36148	0.07111	-0.02842	0.41375	0.07329	-0.00913	0.38081	0.05793	0.10461	0.12798	-0.12944	-0.10386	0.45940	0.12524	0.09888	0.47804	0.07498	-0.09444	0.06430	-0.08063	-0.01259	0.05947	-0.16083	0.04190
30	0.38349	0.04552	0.07784	0.03278	0.05525	0.07732	0.21505	0.19495	-0.05185	0.10433	-0.03146	0.05412	0.35633	0.06543	-0.03399	0.41616	0.07287	-0.01178	0.35809	0.05308	0.10217	0.11698	-0.13280	-0.08898	0.43604	0.11501	0.09758	0.43667	0.03858	-0.08147	0.06144	-0.07285	-0.01631	0.04402	-0.16505	0.04126
31	0.36888	0.04163	0.07390	0.02984	0.05245	0.07975	0.20308	0.18922	-0.05727	0.09786	-0.02950	0.04673	0.35306	0.06195	-0.03963	0.41847	0.07286	-0.01727	0.33748	0.05190	0.09940	0.11146	-0.13023	-0.07680	0.41609	0.10786	0.09757	0.39706	0.00557	-0.07119	0.05685	-0.06775	-0.01998	0.03156	-0.16678	0.03774
32	0.35634	0.03991	0.07306	0.02664	0.05038	0.08252	0.19210	0.18400	-0.06115	0.09271	-0.02909	0.04022	0.35103	0.06150	-0.04490	0.41938	0.07217	-0.02471	0.31935	0.05415	0.09713	0.10969	-0.12263	-0.06727	0.39864	0.10352	0.09889	0.35900	-0.02247	-0.06311	0.05229	-0.06528	-0.02285	0.02013	-0.16752	0.03252
33	0.34423	0.03988	0.06917	0.02885	0.04919	0.08579	0.18176	0.17925	-0.06408	0.08885	-0.02959	0.03490	0.34615	0.04664	-0.04983	0.41868	0.07006	-0.03298	0.30342	0.05917	0.09591	0.11001	-0.11174	-0.06033	0.38311	0.10169	0.10149	0.32221	-0.04482	-0.05666	0.04919	-0.06522	-0.02459	0.00870	-0.16867	0.02661
34	0.33205	0.04036	0.07289	0.02642	0.05003	0.08770	0.17204	0.17502	-0.06668	0.08618	-0.03051	0.03100	0.33790	0.05050	-0.05111	0.41680	0.06618	-0.04094	0.28909	0.06612	0.09603	0.11094	-0.09952	-0.05586	0.36917	0.10203	0.10517	0.28658	-0.06158	-0.05134	0.04837	-0.06717	-0.02522	-0.00252	-0.17132	0.02080
35	0.32474	0.04293	0.08502	0.01665	0.05229	0.08917	0.16295	0.17115	-0.06949	0.08452	-0.03148	0.02850	0.34157	0.07669	-0.05044	0.41392	0.06041	-0.04757	0.27595	0.07418	0.09763	0.11108	-0.08775	-0.05370	0.35671	0.10419	0.10967	0.25220	-0.07350	-0.04675	0.04991	-0.07057	-0.02505	-0.01239	-0.17603	0.01566
36	0.31696	0.04604	0.09052	0.01491	0.05506	0.09138	0.15437	0.16722	-0.07291	0.08362	-0.03228	0.02712	0.34135	0.08122	-0.05015	0.40950	0.05271	-0.05214	0.26386	0.08263	0.10074	0.10943	-0.07798	-0.05367	0.34566	0.10773	0.11458	0.21934	-0.08172	-0.04261	0.05322	-0.07476	-0.02456	-0.01965	-0.18282	0.01158
37	0.30750	0.04746	0.09319	0.01785	0.05867	0.09323	0.14609	0.16289	-0.07726	0.08312	-0.03282	0.02652	0.33364	0.07662	-0.04867	0.40287	0.04311	-0.05424	0.25271	0.09088	0.10525	0.10561	-0.07158	-0.05553	0.33615	0.11209	0.11942	0.18851	-0.08739	-0.03876	0.05733	-0.07912	-0.02435	-0.02385	-0.19130	0.00880
38	0.29990	0.04974	0.10051	0.01522	0.06332	0.09384	0.13806	0.15812	-0.08267	0.08255	-0.03310	0.02652	0.32908	0.08643	-0.04479	0.39395	0.03166	-0.05387	0.24247	0.09847	0.11101	0.09987	-0.06960	-0.05894	0.32816	0.11665	0.12374	0.16034	-0.09154	-0.03514	0.06152	-0.08314	-0.02501	-0.02539	-0.20073	0.00746
39	0.29223	0.05129	0.10581	0.01455	0.06855	0.09362	0.13035	0.15315	-0.08916	0.08146	-0.03322	0.02723	0.32222	0.09164	-0.03942	0.38329	0.01858	-0.05143	0.23301	0.10507	0.11777	0.09295	-0.07262	-0.06356	0.32147	0.12072	0.12728	0.13526	-0.09511	-0.03173	0.06548	-0.08659	-0.02705	-0.02524	-0.21006	0.00768
40	0.28458	0.05236	0.10984	0.01400	0.07413	0.09270	0.12317	0.14813	-0.09657	0.07951	-0.03331	0.02890	0.31415	0.09555	-0.03288	0.37150	0.00430	-0.04760	0.22413	0.11045	0.12524	0.08582	-0.08062	-0.06907	0.31547	0.12353	0.13002	0.11333	-0.09884	-0.02854	0.06943	-0.08948	-0.03079	-0.02421	-0.21823	0.00946
41	0.27636	0.05264	0.11171	0.01432	0.07980	0.09154	0.11680	0.14293	-0.10467	0.07652	-0.03352	0.03174	0.30407	0.09624	-0.02590	0.35881	-0.01073	-0.04315	0.21564	0.11439	0.13310	0.07929	-0.09312	-0.07520	0.30935	0.12450	0.13220	0.09455	-0.10315	-0.02555	0.07381	-0.09208	-0.03633	-0.02247	-0.22426	0.01261
42	0.26713	0.05198	0.11111	0.01576	0.08537	0.09062	0.11139	0.13720	-0.11319	0.07239	-0.03398	0.03568	0.29159	0.09331	-0.01920	0.34506	-0.02617	-0.03879	0.20743	0.11671	0.14107	0.07372	-0.10944	-0.08171	0.30238	0.12330	0.13424	0.07905	-0.10811	-0.02273	0.07875	-0.09496	-0.04346	-0.01960	-0.22729	0.01676
43	0.25651	0.05016	0.10791	0.01862	0.09070	0.09040	0.10700	0.13045	-0.12188	0.06718	-0.03472	0.04040	0.27608	0.08647	-0.01344	0.32982	-0.04175	-0.03504	0.19951	0.11724	0.14887	0.06926	-0.12872	-0.08835	0.29394	0.12002	0.13666	0.06692	-0.11353	-0.02000	0.08388	-0.09873	-0.05163	-0.01488	-0.22666	0.02140
44	0.24417	0.04697	0.10223	0.02292	0.09569	0.09104	0.10363	0.12220	-0.13033	0.06110	-0.03567	0.04540	0.25682	0.07576	-0.00902	0.31263	-0.05726	-0.03213	0.19217	0.11584	0.15619	0.06586	-0.14989	-0.09483	0.28352	0.11508	0.13988	0.05834	-0.11908	-0.01730	0.08883	-0.10362	-0.06007	-0.00753	-0.22182	0.02597
45	0.22989	0.04251	0.09438	0.02846	0.10027	0.09250	0.10135	0.11215	-0.13799	0.05468	-0.03668	0.05021	0.23328	0.06157	-0.00600	0.29337	-0.07236	-0.02998	0.18578	0.11250	0.16268	0.06327	-0.17170	-0.10093	0.27059	0.10906	0.14413	0.05361	-0.12432	-0.01461	0.09337	-0.10935	-0.06791	0.00315	-0.21222	0.03001
46	0.21358	0.03774	0.08481	0.03498	0.10440	0.09451	0.10000	0.10051	-0.14420	0.04895	-0.03759	0.05442	0.20529	0.04451	-0.00420	0.27248	-0.08640	-0.02824	0.18067	0.10734	0.16801	0.06095	-0.19270	-0.10648	0.25477	0.10256	0.14939	0.05201	-0.12920	-0.01190	0.09718	-0.11528	-0.07441	0.01738	-0.19741	0.03310
47	0.19525	0.03523	0.07405	0.04219	0.10804	0.09666	0.09913	0.08798	-0.14827	0.04542	-0.03822	0.05779	0.17314	0.02540	-0.00316	0.25064	-0.09856	-0.02638	0.17674	0.10065	0.17196	0.05831	-0.21130	-0.11134	0.23588	0.09610	0.15534	0.05246	-0.13371	-0.00925	0.09961	-0.12065	-0.07912	0.03461	-0.17713	0.03499
48	0.17506	0.03838	0.06270	0.04982	0.11122	0.09845	0.09867	0.07536	-0.14936	0.04568	-0.03850	0.06021	0.13759	0.00519	-0.00220	0.22875	-0.10813	-0.02380	0.17329	0.09286	0.17448	0.05476	-0.22598	-0.11540	0.21430	0.09004	0.16139	0.05592	-0.13674	-0.00701	0.10034	-0.12458	-0.08191	0.05355	-0.15139	0.03562
49	0.15335	0.04753	0.05134	0.05763	0.11399	0.09930	0.09814	0.06419	-0.14707	0.05023	-0.03831	0.06170	0.09986	-0.01521	-0.00056	0.20788	-0.11460	-0.01995	0.16950	0.08463	0.17576	0.04992	-0.23547	-0.11845	0.19070	0.08460	0.16676	0.05992	-0.13886	-0.00535	0.10029	-0.12586	-0.08293	0.07271	-0.12054	0.03511
50	0.13066	0.05995	0.04050	0.06541	0.11642	0.09867	0.09750	0.05608	-0.14109	0.05812	-0.03756	0.06231	0.06144	-0.03501	0.00254	0.18922	-0.11771	-0.01447	0.16454	0.07675	0.17617	0.04378	-0.23880	-0.12014	0.16600	0.07976	0.17056	0.06252	-0.14040	-0.00452	0.10121	-0.12309	-0.08238	0.09077	-0.08546	0.03369
51	0.10784	0.07306	0.03069	0.07297	0.11857	0.09604	0.09704	0.05179	-0.13127	0.06773	-0.03618	0.06204	0.02403	-0.05351	0.00770	0.17353	-0.11733	-0.00737	0.15808	0.07022	0.17614	0.03708	-0.23522	-0.11997	0.14141	0.07537	0.17187	0.06340	-0.14098	-0.00480	0.10419	-0.11516	-0.08042	0.10702	-0.04763	0.03167
52	0.08594	0.08509	0.02231	0.08018	0.12035	0.09117	0.09673	0.05065	-0.11789	0.07723	-0.03411	0.06082	-0.01061	-0.07023	0.01515	0.16063	-0.11350	0.00085	0.14996	0.06596	0.17609	0.03137	-0.22421	-0.11733	0.11848	0.07119	0.16983	0.06232	-0.14042	-0.00631	0.10833	-0.10190	-0.07708	0.12098	-0.00940	0.02935
53	0.06604	0.09485	0.01569	0.08701	0.12154	0.08421	0.09688	0.05080	-0.10146	0.08514	-0.03131	0.05858	-0.04090	-0.08477	0.02457	0.14963	-0.10637	0.00928	0.13998	0.06472	0.17622	0.02859	-0.20564	-0.11174	0.09904	0.06713	0.16384	0.06092	-0.13804	-0.00899	0.11127	-0.08414	-0.07233	0.13400	0.02691	0.02725
54	0.04894	0.10180	0.01108	0.09356	0.12178	0.07588	0.09765	0.05047	-0.08284	0.09009	-0.02783	0.05525	-0.06594	-0.09694	0.03515	0.13940	-0.09634	0.01683	0.12796	0.06691	0.17647	0.03022	-0.17987	-0.10292	0.08479	0.06326	0.15372	0.06099	-0.13309	-0.01255	0.11130	-0.06335	-0.06623	0.14633	0.05844	0.02573
55	0.03484	0.10618	0.00854	0.09994	0.12059	0.06740	0.09798	0.04756	-0.06350	0.09039	-0.02407	0.05068	-0.08585	-0.10662	0.04569	0.12925	-0.08396	0.02241	0.11386	0.07253	0.17633	0.03647	-0.14795	-0.09110	0.07652	0.05972	0.13975	0.06357	-0.12506	-0.01648	0.10783	-0.04146	-0.05928	0.15280	0.08091	0.02413
56	0.02344	0.10869	0.00789	0.10595	0.11740	0.06016	0.10175	0.04893	-0.04262	0.08957	-0.01974	0.04586	-0.10129	-0.11364	0.05484	0.11930	-0.06985	0.02523	0.09783	0.08089	0.17483	0.04627	-0.11156	-0.07699	0.07378	0.05640	0.12254	0.06874	-0.11374	-0.02018	0.10128	-0.02039	-0.05230	0.17318	0.10245	0.02555
